gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal
Aftph,chr11,20740857,20741948,3.231697479104342,192.8339808075294,59.66956438663093
Agap1,chr1,89580254,89581800,2.649708106717646,96.68405775536073,36.48856925419197
Agap2,chr10,127090960,127091967,2.566410277002755,79.0685044408044,30.808988394929003
Agk,chr6,40325363,40325763,4.242929640996226,69.97475578410211,16.49208488116062
Agpat5,chr8,18845955,18846995,2.464359500594884,172.259332904364,69.90024501814021
Agps,chr2,75832130,75832557,12.928380267320064,105.45359938213775,8.156752601770224
Agtpbp1,chr13,59556637,59557704,2.091403094293247,135.10835621184484,64.6017769508476
Ahi1,chr10,20952416,20952958,2.061329070776698,99.24644564372925,48.14682286818654
Airn,chr17,12741440,12742489,3.349733177153717,94.85289144090213,28.31655132648476
Ajuba,chr14,54575687,54577650,19.101126534619915,275.9334478314377,14.445925340126982
Akap1,chr11,88863935,88864835,3.159632153150676,50.1251703680557,15.86424239861992
Akap8,chr17,32320337,32321699,4.11271637591501,162.56283266890668,39.52687659691564
Akap9,chr5,3928043,3928527,4.426055633954824,44.58153038743705,10.072519207717688
Akip1,chr7,109703458,109704045,4.156127233823189,67.64632044365773,16.27628718705765
Akirin2,chr4,34550434,34550905,3.7498589624555865,56.96036513554143,15.190001998966132
Akr1a1,chr4,116651418,116651698,2.593696002680596,383.5607560506991,147.88192434822255
Alcam,chr16,52452264,52453325,3.8505479593487504,23.87995532395616,6.201703127986754
Aldh1a2,chr9,71215304,71216666,2.236625723845421,21.633135710665098,9.672219844396382
Aldh2,chr5,121593162,121593688,7.457494177106033,147.64173393292376,19.79776724280566
Aldh3a2,chr11,61266868,61267493,3.0376272812934784,172.8799061058245,56.91281059084017
Aldoa,chr7,126808976,126809384,2.8801557229788006,55.230925365959,19.17636776557221
Alg6,chr4,99715351,99715891,2.414374386073628,168.0742390680024,69.61399194651533
Alk,chr17,71869551,71870004,8.436007125264247,53.6545766200778,6.360186261506641
Alkbh2,chr5,114127428,114128285,7.078707259143909,162.6294932714509,22.97446233016269
Alkbh3,chr2,94010469,94010904,2.93292792991454,28.271760359408884,9.639432347126467
Alpl,chr4,137795866,137796483,3.055945577815577,102.14482735491026,33.42494974269943
Als2cl,chr9,110879961,110880440,3.4726147699089664,239.45118841684567,68.9541467403028
Amacr,chr15,10981770,10982073,8.332365332114032,64.80152258238462,7.777086097345136
Ambra1,chr2,91730091,91730424,2.922937396811694,19.198745041367843,6.568305247423229
Ammecr1,chrX,142965784,142967008,4.039754474842749,15.574192127817495,3.855232347610367
Amotl1,chr9,14614297,14614977,3.385541014329964,27.957395885394977,8.257881315588804
Amotl2,chr9,102717597,102718950,4.174251215105156,195.4566297647671,46.82435715835163
Amph,chr13,18948372,18949027,2.0798550729878014,91.68760417777456,44.08365052381336
Amz2,chr11,109425484,109426357,2.0828830694403506,38.73383542744444,18.5962601529292
Ank2,chr3,127498423,127499274,33.979904088939435,80.46665118682138,2.368065871410553
Ankib1,chr5,3802402,3803640,4.683643290237946,608.1497876342288,129.84545362405953
Ankrd12,chr17,66076306,66077599,5.167722604010668,56.167885942657705,10.868982382890644
Ankrd13c,chr3,157946941,157948090,4.905267574592711,145.6736862160685,29.697398562027256
Ankrd16,chr2,11778260,11778491,13.164734778999897,427.2739340129074,32.45594698151349
Ankrd39,chr1,36546910,36547290,2.0467000092193888,28.33533850103555,13.84440239087244
Ankrd42,chr7,92636528,92637265,3.608499210372941,46.76765533601247,12.960417228740086
Ankrd44,chr1,54925725,54926617,6.2301261926105775,133.38273812780577,21.40931563890443
Ankrd6,chr4,32950491,32951079,3.863522070464988,187.10343021322305,48.42820276440261
Ankrd63,chr2,118702419,118704307,5.268398273962274,36.94788336082508,7.013115075872425
Antxr2,chr5,98030523,98031323,17.527720396423497,228.6914272878581,13.0474141597171
Anxa2,chr9,69453637,69454125,6.224587776097267,174.97184719175246,28.109788709808743
Anxa5,chr3,36475547,36475970,2.79111574758604,14.928907209315186,5.3487237934244725
Anxa6,chr11,55033250,55033507,5.522557184090597,46.77379751071853,8.469590436376949
Ap1m1,chr8,72240014,72240639,2.341238496027304,48.80036549722104,20.84382500118088
Apaf1,chr10,91082300,91083380,7.9306981450711485,88.27041103691239,11.130219486637705
Apba1,chr19,23758223,23758664,2.690742604248315,156.9519215971882,58.33033652099704
Apbb2,chr5,66617847,66618746,4.4184470395181625,114.83929933481704,25.99087378613016
Apcdd1,chr18,62922194,62922886,4.360952813837422,365.4132207279196,83.79206020492897
Aph1b,chr9,66795188,66795964,4.958221723595712,267.51508737981067,53.95383714018504
Apip,chr2,103073378,103073940,2.6952524664712256,86.4596604922978,32.078501575585456
Aplp2,chr9,31211076,31212107,2.866935263456921,23.97801001035096,8.363638452525963
Aprt,chr8,122576478,122576995,8.76307533577121,60.39469028323023,6.891951508929381
Arap1,chr7,101347966,101348189,5.995546234407792,51.48181655435145,8.586676599857219
Areg,chr5,91139427,91139842,2.288326360720852,45.58378958321159,19.920143544932163
Arfgef2,chr2,166805343,166805987,2.5109584807498138,118.3746114311371,47.14319744378588
Arfrp1,chr2,181364734,181365592,2.910799409188753,146.13170148917945,50.203288150971126
Arhgap11a,chr2,113848497,113848746,2.9860135872634874,137.16347446315908,45.935314912234425
Arhgap31,chr16,38712700,38713353,2.406649822876357,165.78678173286207,68.88695653060093
Arhgap33,chr7,30534887,30535458,2.9794445394324915,507.2590759585221,170.25290091660577
Arhgap42,chr9,9238697,9239289,4.452400598064324,113.7957652567206,25.558294396553887
Arhgef26,chr3,62338718,62339974,4.590034132976839,211.02249676242064,45.97405828561089
Arhgef4,chr1,34678070,34678419,4.182475512415784,46.41397365996295,11.097249349621272
Arl10,chr13,54574961,54575474,2.956603794339429,146.50947954592354,49.5533016045043
Arl13b,chr16,62846598,62847166,3.416721274349761,84.30573470436435,24.674454816455185
Arl6,chr16,59639143,59639555,2.6458204918708,260.8270790870051,98.580791814255
Arl6ip1,chr7,118129309,118129813,6.85485359638664,19.44138465369541,2.8361487784280963
Arl6ip5,chr6,97210680,97210892,2.558452940602725,95.7676585014705,37.43186242812399
Armc2,chr10,42018033,42018510,6.638468981341957,179.27932625837653,27.006125472945342
Armc7,chr11,115475510,115476096,2.595449227474865,72.13899085081685,27.79441419511084
Armt1,chr10,4432145,4432861,3.914674803452853,168.36872380047103,43.00963228209022
Arnt2,chr7,84409544,84410337,3.553109801001651,423.1816895786189,119.10177655059252
Arpc4,chr6,113392417,113392955,2.7453059027933624,35.915371126909896,13.082465997820435
Arpc5,chr1,152765927,152767261,4.116954097483511,281.43644039179736,68.36035421522563
Arsb,chr13,93771714,93772156,19.33373725925725,194.1051947560168,10.03971410975271
Art5,chr7,102106910,102107246,3.951877098327563,54.75442085464641,13.855294456859124
Arvcf,chr16,18392518,18392991,2.622040815561403,91.94636852907728,35.06671901649659
Asah1,chr8,41374361,41374963,2.278996941385491,83.69969405764232,36.72654953488354
Asb13,chr13,3633944,3634416,3.820106354384656,149.737368602749,39.197172725540185
Asb5,chr8,54529497,54530108,2.1855317899537288,23.28992824442651,10.656412481156174
Asb8,chr15,98145199,98145843,2.121871234170285,35.00949041433244,16.499347298057035
Ascc2,chr11,4637621,4637919,4.56491997289581,128.09611743019036,28.0609776711882
Ascl1,chr10,87492445,87493953,2.242880704014707,23.414231184251943,10.439356467930276
Aspm,chr1,139454634,139455233,7.457662558095525,48.53877352432077,6.508577338569766
Atad3a,chr4,155760771,155761212,3.642088772648069,175.4577229135941,48.17502643847511
Atf4,chr15,80255094,80256136,2.222481083860594,16.294726806205563,7.331773001145442
Atf6,chr1,170867512,170867858,2.1614548046625432,48.09903969759071,22.2530860205056
Atg101,chr15,101283796,101284488,2.373714628488528,183.65706971636155,77.37116648824205
Atg16l1,chr1,87755866,87756662,3.2389421979630555,35.63324406076971,11.001506628670056
Atic,chr1,71556948,71557367,5.077603819946892,421.8168093378683,83.07399007397946
Atl2,chr17,79895032,79896323,7.12451631547806,339.46652284784244,47.647658846727474
Atox1,chr11,55460934,55461289,2.8434071074678733,15.727659526484189,5.531272495302325
Atp11b,chr3,35753871,35754721,4.113485093121647,146.24386610099475,35.55230243705903
Atp1b1,chr1,164457666,164458737,4.172457811366293,174.76569907553355,41.88555210778887
Atp5a1,chr18,77773913,77774264,2.868634533215957,104.22287178462398,36.33187517539302
Atp5c1,chr2,10080057,10080881,4.761986799686347,128.51123253694405,26.986893904327616
Atp6v1b2,chr8,69088531,69088949,2.037506115593313,107.9618491286926,52.9872515731098
Atp8b1,chr18,64660491,64661510,3.992872755583517,66.77535458451626,16.723637008251654
Atpif1,chr4,132533295,132533691,12.699660597471096,121.0083030302588,9.52846748159202
Atrnl1,chr19,57610205,57611845,2.916991457889114,163.5454523199423,56.06648311486392
Atxn7l2,chr3,108210145,108210908,3.3091178434223703,137.76396180282956,41.63162761842011
Aurkaip1,chr4,155831291,155832136,4.692311631303966,115.58433157084664,24.63270572221701
Auts2,chr5,131537191,131538947,11.566662668262495,338.35055318936423,29.252219321460515
Avpi1,chr19,42128800,42129394,2.869520367405617,103.43204817725224,36.04506500532942
Axdnd1,chr1,156420694,156421188,4.055142528203676,76.83667439248124,18.94795900713209
B230208H11Rik,chr10,12922723,12923133,2.9992572660270413,284.21640796356786,94.7622637053921
B230219D22Rik,chr13,55692916,55693717,3.288516715866414,14.708003677480384,4.472534260360394
B230319C09Rik,chr6,83441466,83441729,3.8562413218815865,303.9674805612461,78.82480767903041
B3gat2,chr1,23761822,23763204,5.251030518524876,164.8326494232584,31.39053350418602
B3gntl1,chr11,121672748,121673446,2.360747895764053,117.5486880615144,49.79298648213764
B430218F22Rik,chr13,118386603,118387323,2.7536078219206868,189.04221364274736,68.6525554357582
B4galt4,chr16,38742158,38742675,16.375384509561947,61.74040254646255,3.770317729663751
B930041F14Rik,chr4,155694128,155695188,2.7442831772839487,93.89633630775728,34.21525048325649
BC023829,chrX,70476908,70477210,2.345895903412336,59.3791859086258,25.31194407315898
BC031181,chr18,75005719,75006114,2.131460225281196,236.9700775614033,111.17733971795826
BC034090,chr1,155244091,155244947,2.2789105957989766,33.124744016721614,14.535341613569626
BC049762,chr11,51262870,51263730,16.884818546368642,32.800625233570806,1.942610466526164
BC051226,chr17,33908464,33909829,4.669403935848684,75.07901984913441,16.078930176232117
Bace2,chr16,97356529,97356988,55.87135816720354,122.0124454587184,2.183810264529056
Bag2,chr1,33757611,33757949,3.385567383941,153.02536007955385,45.19932487694967
Bag5,chr12,111712542,111713550,3.307976763673437,66.62479168719322,20.14064682038692
Baiap2l2,chr15,79261072,79262022,2.83254774389189,49.96940136026503,17.64115061008914
Bard1,chr1,71102404,71103220,4.825126860031314,253.6360339348577,52.56567159629284
Barx2,chr9,31912847,31915232,5.78056282538052,130.07351407636182,22.501877067273185
Bbc3,chr7,16313668,16314092,4.253096340880428,99.88293592832632,23.48475743854175
Bcar1,chr8,111731736,111732325,5.502362862213655,269.6424618209591,49.00484911176492
Bcl9,chr3,97227607,97227810,2.299055092573868,149.05093691582016,64.8313898163061
Bcor,chrX,12158454,12160573,7.083102390900764,146.68179200991798,20.708692874234213
Bdnf,chr2,109693466,109694207,4.29837409016579,115.6751893013589,26.91138250763494
Bend6,chr1,33907902,33908106,3.652426491381126,31.461929566695293,8.613980224088863
Bicc1,chr10,71159022,71160060,8.627577780197702,195.34221934451185,22.641606291034275
Bicd2,chr13,49341095,49341943,2.1135368790401308,16.10649624549603,7.620636481541237
Bin1,chr18,32377246,32377767,5.761617872561386,22.958555146198773,3.9847410317741727
Bloc1s5,chr13,38634762,38635300,2.9028989719034564,181.09899192982675,62.38556480354484
Bmp2,chr2,133551963,133553485,8.17673221363895,111.1736426609159,13.596341393628627
Bmpr1b,chr3,142168883,142169575,3.407546123536314,227.7970135803677,66.85074987157107
Bnc2,chr4,84545328,84545724,3.273946243848377,82.12964371190006,25.08582536021127
Bola3,chr6,83349338,83349632,2.239557481499069,76.76463302773878,34.27669691976633
Borcs7,chr19,46689848,46690150,3.331618788103443,220.470513862326,66.17519226676922
Bphl,chr13,34037570,34037885,2.516709472755514,102.31145348504788,40.652866209872194
Brap,chr5,121660346,121661160,2.4424556818905,62.444660131416505,25.56634316618729
Brd3,chr2,27474963,27476217,3.27338618578803,21.4278006590889,6.546065585576606
Brd4,chr17,32283950,32284830,7.399269321403129,95.41791024234276,12.895585509549823
Brd8,chr18,34624016,34624637,2.643812604647351,329.96048522043776,124.80479313867636
Brms1l,chr12,55836224,55836875,2.869313165738013,153.28525042083024,53.42227967695672
Brpf3,chr17,28800661,28801834,2.5991510360643413,44.95971077907253,17.297844625124572
Btg1,chr10,96616484,96617784,4.651813199691513,46.60338132802491,10.018326043512548
Btg3,chr16,78375947,78377099,4.53835838771455,133.86597503775693,29.496563206673027
Bub1,chr2,127831452,127831991,7.593250907127881,152.6120973587126,20.0983872685484
Bzw2,chr12,36156333,36156914,3.036472344180025,407.32878091616936,134.1453946375939
C1d,chr11,17257527,17257808,4.984176109011963,97.78567925222562,19.61922635025233
C1ql4,chr15,99087196,99088551,6.998196487043843,76.49040980454335,10.930017461806678
C230034O21Rik,chr3,38885050,38888327,8.23732117892528,214.97184970332304,26.097300934837453
C230038L03Rik,chr7,96951405,96951938,6.994700803968747,20.4888772467812,2.929199950218878
C2cd4a,chr9,67830786,67831744,4.07782853919702,85.0575749323133,20.85854618817845
C330007P06Rik,chrX,36864080,36864444,2.499257484945353,35.07435716236072,14.033911021027764
C530005A16Rik,chr4,116597307,116597651,4.60561326276393,34.69305497320406,7.532776417354678
C630004M23Rik,chr2,10047908,10048762,11.635519749086525,50.86768312064058,4.3717585649437
Cacfd1,chr2,27009858,27010276,3.423753098424466,63.7000658307442,18.60533280278229
Cacnb1,chr11,98021944,98022805,6.346539005641339,130.11421645828332,20.50160195070524
Cadm1,chr9,47529731,47531874,9.569318911870088,55.45026129252424,5.794588079172695
Cadps2,chr6,23838726,23839661,16.255946287100635,57.88997627468026,3.561156960798826
Camkk1,chr11,73018706,73019727,6.206831746730321,50.6664357294214,8.16301098480909
Camkmt,chr17,85090542,85090981,2.4348124187721747,195.33472677655683,80.22578054495881
Camta2,chr11,70669158,70669846,3.1399649064906874,171.6549149935247,54.66778136236275
Car2,chr3,14886138,14887025,5.245595517394554,266.87825671096704,50.87663656604682
Car8,chr4,8238808,8239111,3.88023103249158,47.83763760360791,12.32855394512175
Cartpt,chr13,99900454,99900895,3.287406101043781,44.438904283160205,13.51792352914672
Casp6,chr3,129901406,129901709,14.022954004386216,157.70169999713696,11.245968570374666
Casz1,chr4,148804156,148807112,4.344659273454429,119.16150116092014,27.42712228067889
Cblb,chr16,52031424,52032329,3.76844492564691,197.75576516374227,52.47675607990862
Cbll1,chr12,31498907,31500161,7.138107968935072,158.4158118683836,22.192969419600622
Cbln4,chr2,172042063,172043477,4.217607586238191,21.9702239188848,5.209167393991886
Cbr3,chr16,93683220,93683831,8.157923426256419,160.1230210280828,19.62791419599797
Cbx6,chr15,79834017,79834501,8.229745579779626,40.57081722070586,4.929777819667696
Cby3,chr11,50359091,50359865,2.617556655856158,48.37699528017614,18.48173760516097
Cc2d1b,chr4,108619652,108620390,19.518057119758645,193.1507695332792,9.896003907978503
Ccar1,chr10,62791646,62792545,3.5450259568982823,21.31681113251201,6.013160803810628
Ccdc116,chr16,17146855,17147974,4.302409858538674,71.64500739635751,16.652297143232175
Ccdc166,chr15,75981448,75982225,3.1933996859674414,110.79603568344928,34.69532366096028
Ccdc171,chr4,83525138,83525623,3.516322785211132,146.97824966426307,41.79885028826727
Ccdc174,chr6,91877944,91878509,5.612786648052603,66.89332289856905,11.918023451288349
Ccdc186,chr19,56821776,56822350,3.377845173865341,51.20914279776344,15.16029899593169
Ccdc25,chr14,65837236,65837829,3.1670032105434527,26.618209290021014,8.404857059002909
Ccdc57,chr11,120932612,120932994,2.548148133310449,40.980437335479024,16.082439164256485
Ccdc66,chr14,27508268,27508654,3.705533812613905,28.753026001443544,7.759482831749143
Ccdc87,chr19,4839196,4839726,7.56134062311869,57.45600216037666,7.598652808300391
Ccdc92b,chr11,74637963,74638687,3.886852493441403,312.1472376518648,80.30848563936392
Ccdc93,chr1,121430990,121431205,2.477958357610567,151.0167054984635,60.9440045812897
Cchcr1,chr17,35516658,35517295,8.216804817746821,289.2255249406257,35.199269223962894
Ccnc,chr4,21727555,21727838,5.61566704156965,169.4831844031623,30.18041902209886
Ccndbp1,chr2,121008340,121008641,5.797904941158711,14.460042041427158,2.4940115762810904
Ccne1,chr7,38106954,38108064,4.944978058691854,35.60403980592122,7.200039996808383
Ccng2,chr5,93267493,93268606,2.447097735814032,102.2967380741834,41.803290721510216
Ccnjl,chr11,43528462,43529487,8.528478571685877,122.15534264389534,14.323227949407643
Ccsap,chr8,123858992,123859990,8.470934697883907,33.84765154636981,3.995739874470425
Cct2,chr10,117063294,117063896,2.5956078202814847,19.349795121576573,7.454822323458
Cct6b,chr11,82763856,82764791,15.572167726608525,221.0898814358364,14.197758803872569
Cd14,chr18,36725676,36726233,2.312414431103205,121.96933486835478,52.74544788676385
Cd151,chr7,141467373,141467911,2.813343142646636,154.6854490632575,54.98278781511808
Cd200,chr16,45408630,45408836,2.3533024917346808,91.56333120214369,38.90844102011295
Cd24a,chr10,43578339,43579598,3.8995209930375263,117.43032832413652,30.11403927143993
Cd320,chr17,33843042,33843462,2.47467866152644,95.30002618257367,38.5100609886014
Cdc23,chr18,34651353,34651844,6.40760065955213,61.62985161225159,9.618241661233506
Cdc7,chr5,106964136,106964814,9.823283512852075,351.2573222692835,35.75762847623442
