gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Hlx,chr1,184732619,-,184732119,184735119,184731654,184733045,1994,109,1,6.2672,19.9198,0,0.0,1.0,exo_only
C130074G19Rik,chr1,184883218,-,184882718,184885718,184882561,184883166,1995,66,1,14.4742,78.2514,0,0.0,1.0,exo_only
Tmem206,chr1,191325912,+,191323412,191326412,191325846,191326480,2044,61,1,14.1758,75.8127,0,0.0,1.0,exo_only
Lpgat1,chr1,191717834,+,191715334,191718334,191717734,191719135,2047,128,1,5.93001,16.5135,0,0.0,1.0,exo_only
Sertad4,chr1,192855756,-,192855256,192858256,192854886,192855455,2056,72,1,5.37189,15.0363,0,0.0,1.0,exo_only
Diexf,chr1,193130272,-,193129772,193132772,193129819,193130377,2058,59,1,14.4956,71.4543,0,0.0,1.0,exo_only
Gm16897,chr1,194976960,-,194976460,194979460,194976273,194976831,2072,70,1,14.0356,54.1638,0,0.0,1.0,exo_only
A330023F24Rik,chr1,194976375,+,194973875,194976875,194976273,194976831,2072,70,1,14.0356,54.1638,0,0.0,1.0,exo_only
Suv39h2,chr2,3475031,-,3474531,3477531,3474434,3475299,611,103,1,21.4875,140.136,0,0.0,1.0,exo_only
Camk1d,chr2,5714515,-,5714015,5717015,5713742,5715268,628,137,1,7.41251,24.3902,0,0.0,1.0,exo_only
Nelfb,chr2,25211489,-,25210989,25213989,25210892,25211590,777,60,1,10.707,44.6417,0,0.0,1.0,exo_only
Ndor1,chr2,25256022,-,25255522,25258522,25255154,25255878,777,65,1,9.38918,36.1192,0,0.0,1.0,exo_only
Sapcd2,chr2,25372321,+,25369821,25372821,25372155,25372991,778,86,1,8.93176,26.8289,0,0.0,1.0,exo_only
C8g,chr2,25501719,-,25501219,25504219,25500668,25500911,779,28,1,16.637,87.8575,0,0.0,1.0,exo_only
Fbxw5,chr2,25500750,+,25498250,25501250,25500668,25500911,779,28,1,16.637,87.8575,0,0.0,1.0,exo_only
Rabl6,chr2,25608521,-,25608021,25611021,25607755,25608608,780,73,2,13.810500000000001,59.4198,0,0.0,1.0,exo_only
Fcnaos,chr2,25607892,+,25605392,25608392,25607755,25608608,780,73,2,13.810500000000001,59.4198,0,0.0,1.0,exo_only
C330006A16Rik,chr2,26140521,-,26140021,26143021,26139654,26140801,784,131,1,11.86,52.469,0,0.0,1.0,exo_only
Ppp1r26,chr2,28446800,+,28444300,28447300,28446517,28447398,802,107,1,11.3406,53.6555,0,0.0,1.0,exo_only
1700007K13Rik,chr2,28466332,-,28465832,28468832,28467964,28468400,802,48,2,9.811985,31.0661,0,0.0,1.0,exo_only
Mrps2,chr2,28468066,+,28465566,28468566,28467964,28468400,802,48,2,9.811985,31.0661,0,0.0,1.0,exo_only
Trub2,chr2,29788502,-,29788002,29791002,29788230,29788607,812,36,1,14.7727,80.7069,0,0.0,1.0,exo_only
Slc27a4,chr2,29802634,+,29800134,29803134,29802585,29803122,812,61,1,5.60056,14.8772,0,0.0,1.0,exo_only
Mir219a-2,chr2,29845727,-,29845227,29848227,29845329,29846472,812,90,1,12.8483,59.4198,0,0.0,1.0,exo_only
Sh3glb2,chr2,30359337,-,30358837,30361837,30359108,30359468,816,35,1,8.35627,32.6691,0,0.0,1.0,exo_only
Fubp3,chr2,31572651,+,31570151,31573151,31572755,31573120,825,46,1,12.9821,66.2543,0,0.0,1.0,exo_only
Aif1l,chr2,31950139,+,31947639,31950639,31950109,31950600,828,58,1,8.95314,36.6342,0,0.0,1.0,exo_only
Gm13524,chr2,32846186,+,32843686,32846686,32846166,32846524,835,26,2,15.220315,9.17145,0,0.0,1.0,exo_only
Zbtb43,chr2,33468559,-,33468059,33471059,33468108,33468722,840,80,1,6.59249,16.0801,0,0.0,1.0,exo_only
Fbxw2,chr2,34826311,-,34825811,34828811,34825891,34826292,850,52,1,13.8774,73.3942,0,0.0,1.0,exo_only
Ggta1,chr2,35463231,-,35462731,35465731,35462241,35462624,855,35,1,7.16251,25.1602,0,0.0,1.0,exo_only
Zbtb6,chr2,37443171,-,37442671,37445671,37442973,37443493,870,41,1,19.1078,107.71,0,0.0,1.0,exo_only
Zbtb26,chr2,37443135,-,37442635,37445635,37442973,37443493,870,41,1,19.1078,107.71,0,0.0,1.0,exo_only
Rabgap1,chr2,37443279,+,37440779,37443779,37442973,37443493,870,41,1,19.1078,107.71,0,0.0,1.0,exo_only
Ppp6c,chr2,39226451,-,39225951,39228951,39225719,39226492,884,76,1,18.6524,114.149,0,0.0,1.0,exo_only
Acvr2a,chr2,48814109,+,48811609,48814609,48813696,48814940,957,130,1,12.3542,55.9178,0,0.0,1.0,exo_only
Stk39,chr2,68472268,-,68471768,68474768,68470867,68472497,1107,149,1,8.0714,28.1472,0,0.0,1.0,exo_only
Ssb,chr2,69861562,+,69859062,69862062,69861478,69862152,1118,63,1,8.50644,24.7747,0,0.0,1.0,exo_only
Mettl5,chr2,69885615,-,69885115,69888115,69885498,69885777,1118,31,1,22.0728,132.656,0,0.0,1.0,exo_only
Mettl5os,chr2,69885728,+,69883228,69886228,69885498,69885777,1118,31,1,22.0728,132.656,0,0.0,1.0,exo_only
Ubr3,chr2,69897246,+,69894746,69897746,69897119,69897896,1118,84,1,6.75362,20.7887,0,0.0,1.0,exo_only
Gad1os,chr2,70563357,-,70562857,70565857,70562044,70564007,1123,142,1,13.672,65.3701,0,0.0,1.0,exo_only
Dlx1,chr2,71528113,+,71525613,71528613,71528908,71529726,1130,82,1,16.5876,69.4038,0,0.0,1.0,exo_only
Gm26755,chr2,79453985,+,79451485,79454485,79453918,79454486,1191,37,1,9.38918,36.1192,0,0.0,1.0,exo_only
Dnajc10,chr2,80315466,+,80312966,80315966,80315407,80316056,1197,61,1,16.4722,86.5679,0,0.0,1.0,exo_only
Gm19426,chr2,84743655,-,84743155,84746155,84743416,84743679,1231,22,1,11.4837,39.9293,0,0.0,1.0,exo_only
Nat10,chr2,103761270,-,103760770,103763770,103760847,103761416,1376,45,1,22.9797,154.262,0,0.0,1.0,exo_only
Depdc7,chr2,104742878,-,104742378,104745378,104742453,104742951,1384,62,1,6.75362,20.7887,0,0.0,1.0,exo_only
Pax6os1,chr2,105670330,-,105669830,105672830,105672527,105672800,1391,21,1,5.10639,12.5109,0,0.0,1.0,exo_only
Fam98b,chr2,117249739,+,117247239,117250239,117249674,117250186,1479,46,1,47.2107,297.427,0,0.0,1.0,exo_only
Bmf,chr2,118549687,-,118549187,118552187,118549448,118549699,1489,34,1,16.1157,91.9774,0,0.0,1.0,exo_only
Bahd1,chr2,118900377,+,118897877,118900877,118901219,118902963,1492,172,1,7.90667,27.1935,0,0.0,1.0,exo_only
Gchfr,chr2,119167773,+,119165273,119168273,119167445,119168086,1494,60,1,10.707,44.6417,0,0.0,1.0,exo_only
Ubr1,chr2,120970715,-,120970215,120973215,120970521,120970792,1507,34,1,10.893,50.3385,0,0.0,1.0,exo_only
Sema6d,chr2,124089969,+,124087469,124090469,124089901,124090365,1531,43,1,5.67032,16.6226,0,0.0,1.0,exo_only
Cops2,chr2,125859139,-,125858639,125861639,125858656,125859247,1545,50,1,7.61017,27.9075,0,0.0,1.0,exo_only
Galk2,chr2,125859109,+,125856609,125859609,125858656,125859247,1545,50,1,7.61017,27.9075,0,0.0,1.0,exo_only
Gm27003,chr2,126675916,+,126673416,126676416,126674608,126675949,1551,151,1,14.4956,71.4543,0,0.0,1.0,exo_only
1500011K16Rik,chr2,127792488,-,127791988,127794988,127792199,127792560,1559,31,1,6.86408,23.3756,0,0.0,1.0,exo_only
Gm4430,chr2,129197126,-,129196626,129199626,129198171,129199236,1570,115,1,19.2725,109.065,0,0.0,1.0,exo_only
Gm4430,chr2,129199194,-,129198694,129201694,129198171,129199236,1570,115,2,12.507175,12.5518,0,0.0,1.0,exo_only
Slc20a1,chr2,129198764,+,129196264,129199264,129198171,129199236,1570,115,1,19.2725,109.065,0,0.0,1.0,exo_only
Ebf4,chr2,130295169,+,130292669,130295669,130294738,130295054,1579,25,1,7.86846,21.7716,0,0.0,1.0,exo_only
Smox,chr2,131491496,+,131488996,131491996,131491658,131492555,1588,90,1,8.08112,22.7616,0,0.0,1.0,exo_only
Trmt6,chr2,132816055,-,132815555,132818555,132815842,132816413,1598,60,1,11.2011,47.9571,0,0.0,1.0,exo_only
Mcm8,chr2,132816141,+,132813641,132816641,132815842,132816413,1598,60,2,9.704075,31.699,0,0.0,1.0,exo_only
Plcb4,chr2,135659011,+,135656511,135659511,135659044,135660003,202,85,1,17.6078,104.888,0,0.0,1.0,exo_only
Btbd3,chr2,138256565,+,138254065,138257065,138256536,138257223,1639,88,1,24.1735,165.768,0,0.0,1.0,exo_only
Pet117,chr2,144368996,+,144366496,144369496,144368886,144369304,1686,52,1,8.93176,26.8289,0,0.0,1.0,exo_only
Dtd1,chr2,144599897,+,144597397,144600397,144599905,144600258,1688,39,1,10.893,50.3385,0,0.0,1.0,exo_only
Cst3,chr2,148875692,-,148875192,148878192,148875076,148875576,1720,41,1,11.6964,41.0742,0,0.0,1.0,exo_only
Gm14167,chr2,151542348,-,151541848,151544848,151542372,151543206,1741,89,2,11.83965,44.6417,0,0.0,1.0,exo_only
Fkbp1a,chr2,151542483,+,151539983,151542983,151542372,151543206,1741,89,1,12.9723,48.1067,0,0.0,1.0,exo_only
Mcts2,chr2,152687035,+,152684535,152687535,152686809,152687230,1749,44,1,17.9063,107.515,0,0.0,1.0,exo_only
Foxs1,chr2,152933208,-,152932708,152935708,152932771,152933028,1751,20,1,10.5422,43.5502,0,0.0,1.0,exo_only
Snta1,chr2,154408099,-,154407599,154410599,154407700,154408359,1763,82,1,14.6235,79.4771,0,0.0,1.0,exo_only
Actl10,chr2,154551776,+,154549276,154552276,154549461,154549969,1764,55,1,22.567,136.922,0,0.0,1.0,exo_only
4930519P11Rik,chr2,154613437,-,154612937,154615937,154613115,154613968,1764,82,1,8.80392,35.6303,0,0.0,1.0,exo_only
Zfp341,chr2,154613297,+,154610797,154613797,154613115,154613968,1764,82,1,8.80392,35.6303,0,0.0,1.0,exo_only
Scand1,chr2,156312704,-,156312204,156315204,156311913,156312809,1777,92,1,16.2649,93.2504,0,0.0,1.0,exo_only
Cnbd2,chr2,156312299,+,156309799,156312799,156311913,156312809,1777,92,1,16.2649,93.2504,0,0.0,1.0,exo_only
4930405A21Rik,chr2,156720909,-,156720409,156723409,156720628,156721469,1780,83,1,23.5553,145.54,0,0.0,1.0,exo_only
Dsn1,chr2,157007154,-,157006654,157009654,157006760,157007187,1782,47,1,9.56974,29.9862,0,0.0,1.0,exo_only
Nnat,chr2,157560078,+,157557578,157560578,157560050,157560581,1787,51,1,17.4586,103.579,0,0.0,1.0,exo_only
Ctnnbl1,chr2,157737401,+,157734901,157737901,157737253,157737603,1788,29,1,12.236,60.4449,0,0.0,1.0,exo_only
Matn4,chr2,164405160,-,164404660,164407660,164404397,164404951,1839,41,1,9.10236,37.646,0,0.0,1.0,exo_only
Rbpjl,chr2,164403141,+,164400641,164403641,164400606,164401044,1839,54,2,8.953165,26.0669,0,0.0,1.0,exo_only
Ncoa5,chr2,165034867,-,165034367,165037367,165034047,165035034,1844,102,1,5.76528,15.6896,0,0.0,1.0,exo_only
Eya2,chr2,165595032,+,165592532,165595532,165594912,165595349,1848,52,1,13.4297,69.8019,0,0.0,1.0,exo_only
Prex1,chr2,166713832,-,166713332,166716332,166713474,166714348,1856,101,1,33.8727,265.056,0,0.0,1.0,exo_only
Gm20431,chr2,167661496,-,167660996,167663996,167661296,167661907,1864,75,1,15.668,88.1818,0,0.0,1.0,exo_only
Ptpn1,chr2,167932057,+,167929557,167932557,167931993,167932734,1866,100,1,4.32735,9.858,0,0.0,1.0,exo_only
Hrh3,chr2,180104488,-,180103988,180106988,180103320,180104780,1959,129,1,7.44313,19.8254,0,0.0,1.0,exo_only
Adrm1,chr2,180171485,+,180168985,180171985,180171337,180172081,1959,107,1,11.6391,55.8959,0,0.0,1.0,exo_only
Tcea2,chr2,181680310,+,181677810,181680810,181680143,181680698,1971,61,1,5.96876,18.2509,0,0.0,1.0,exo_only
Crh,chr3,19695396,-,19694896,19697896,19694032,19694513,735,48,1,5.22267,14.2599,0,0.0,1.0,exo_only
Tbl1xr1,chr3,22076652,+,22074152,22077152,22075736,22077228,753,139,1,11.4837,39.9293,0,0.0,1.0,exo_only
1700112D23Rik,chr3,28781108,-,28780608,28783608,28781032,28781821,804,83,1,7.57723,25.3145,0,0.0,1.0,exo_only
Eif5a2,chr3,28781276,+,28778776,28781776,28781032,28781821,804,83,1,7.57723,25.3145,0,0.0,1.0,exo_only
4933429H19Rik,chr3,30793564,-,30793064,30796064,30792959,30793798,819,110,1,8.05783,30.7378,0,0.0,1.0,exo_only
Sec62,chr3,30792875,+,30790375,30793375,30792959,30793798,819,110,1,8.05783,30.7378,0,0.0,1.0,exo_only
Cldn11,chr3,31149920,+,31147420,31150420,31149708,31150224,822,44,1,22.3294,106.686,0,0.0,1.0,exo_only
Gnb4,chr3,32616585,-,32616085,32619085,32616260,32616933,833,81,1,12.6836,63.915,0,0.0,1.0,exo_only
Gm42692,chr3,34643264,+,34640764,34643764,34642003,34642371,849,31,1,9.99767,43.8697,0,0.0,1.0,exo_only
4932438A13Rik,chr3,36863104,+,36860604,36863604,36863001,36863537,866,49,1,15.9496,65.5035,0,0.0,1.0,exo_only
Cetn4,chr3,37312708,-,37312208,37315208,37312371,37312802,869,49,1,18.2842,100.992,0,0.0,1.0,exo_only
Gm43439,chr3,37312519,+,37310019,37313019,37312371,37312802,869,49,1,18.2842,100.992,0,0.0,1.0,exo_only
Bbs12,chr3,37312554,+,37310054,37313054,37312371,37312802,869,49,1,18.2842,100.992,0,0.0,1.0,exo_only
Fgf2os,chr3,37349740,-,37349240,37352240,37348823,37349120,869,32,1,3.45917,5.54778,0,0.0,1.0,exo_only
Exosc8,chr3,54735393,-,54734893,54737893,54734602,54735704,1002,119,2,6.378035,14.287,0,0.0,1.0,exo_only
Alg5,chr3,54735539,+,54733039,54736039,54734602,54735704,1002,119,2,6.378035,14.287,0,0.0,1.0,exo_only
Ccna1,chr3,55055501,-,55055001,55058001,55055046,55055673,1005,65,1,11.5306,50.2009,0,0.0,1.0,exo_only
4931419H13Rik,chr3,55055242,+,55052742,55055742,55055046,55055673,1005,65,1,11.5306,50.2009,0,0.0,1.0,exo_only
Lrba,chr3,86224680,+,86222180,86225180,86223757,86224547,1242,95,1,18.6524,114.149,0,0.0,1.0,exo_only
Dclk2,chr3,86920852,-,86920352,86923352,86919593,86920997,1248,152,2,8.081115,16.997,0,0.0,1.0,exo_only
Kirrel,chr3,87174747,-,87174247,87177247,87174232,87174794,1250,49,1,19.9314,114.523,0,0.0,1.0,exo_only
Rrnad1,chr3,87930717,-,87930217,87933217,87929832,87930586,1255,76,1,13.1778,61.7838,0,0.0,1.0,exo_only
Isg20l2,chr3,87930314,+,87927814,87930814,87929832,87930586,1255,76,1,13.1778,61.7838,0,0.0,1.0,exo_only
Nes,chr3,87971078,+,87968578,87971578,87971020,87971963,1256,102,1,16.7125,97.0944,0,0.0,1.0,exo_only
Tmem79,chr3,88336148,-,88335648,88338648,88336030,88336253,1258,19,1,13.7282,72.1919,0,0.0,1.0,exo_only
Smg5,chr3,88336260,+,88333760,88336760,88336030,88336253,1258,19,2,9.550044999999999,15.0363,0,0.0,1.0,exo_only
Mex3a,chr3,88532395,+,88529895,88532895,88531525,88532132,1260,48,1,9.38918,36.1192,0,0.0,1.0,exo_only
Mir1905,chr3,88536382,-,88535882,88538882,88536236,88537018,1260,67,1,10.4453,47.0754,0,0.0,1.0,exo_only
S100a11,chr3,93520488,+,93517988,93520988,93520766,93520982,1298,15,1,7.75939,28.8417,0,0.0,1.0,exo_only
Gm36070,chr3,94360842,-,94360342,94363342,94363448,94364383,1304,112,1,6.86408,23.3756,0,0.0,1.0,exo_only
Rpl31-ps11,chr3,94604784,-,94604284,94607284,94604510,94604848,1306,23,1,9.55002,40.7257,0,0.0,1.0,exo_only
Pogz,chr3,94837567,+,94835067,94838067,94837330,94838318,1308,91,1,16.8617,98.3835,0,0.0,1.0,exo_only
Fam63a,chr3,95281345,+,95278845,95281845,95281294,95281823,1311,43,1,15.2203,84.4251,0,0.0,1.0,exo_only
Adamtsl4,chr3,95687917,-,95687417,95690417,95687798,95688032,1315,28,1,5.96876,18.2509,0,0.0,1.0,exo_only
Mrps21,chr3,95871519,-,95871019,95874019,95871360,95871699,1316,33,1,9.5539,37.1567,0,0.0,1.0,exo_only
C920021L13Rik,chr3,95871522,+,95869022,95872022,95871360,95871699,1316,33,1,9.5539,37.1567,0,0.0,1.0,exo_only
Gm20632,chr3,96239393,+,96236893,96239893,96238527,96240550,1319,209,1,9.22445,35.0911,0,0.0,1.0,exo_only
AC125099.2,chr3,96239868,+,96237368,96240368,96238527,96240550,1319,209,1,9.22445,35.0911,0,0.0,1.0,exo_only
Phgdh,chr3,98339990,-,98339490,98342490,98339180,98339487,1335,25,1,19.7775,89.6694,0,0.0,1.0,exo_only
Fam46c,chr3,100489324,-,100488824,100491824,100488362,100489724,1351,106,1,16.1622,66.7975,0,0.0,1.0,exo_only
Gm12474,chr3,100489664,+,100487164,100490164,100488362,100489724,1351,106,1,16.1622,66.7975,0,0.0,1.0,exo_only
Vangl1,chr3,102204693,-,102204193,102207193,102203760,102204765,1364,95,1,2.80028,3.26895,0,0.0,1.0,exo_only
Gm16160,chr3,102203956,+,102201456,102204456,102203760,102204765,1364,95,1,2.80028,3.26895,0,0.0,1.0,exo_only
Kcnd3os,chr3,105452955,-,105452455,105455455,105452012,105453070,1389,105,1,6.2672,19.9198,0,0.0,1.0,exo_only
Rap1a,chr3,105801336,-,105800836,105803836,105800761,105801430,1392,61,2,11.6953,47.9571,0,0.0,1.0,exo_only
Kcna3,chr3,107036169,+,107033669,107036669,107035842,107037127,1401,124,1,4.46588,7.73871,0,0.0,1.0,exo_only
AI504432,chr3,107039504,+,107037004,107040004,107035842,107037127,1401,124,1,4.46588,7.73871,0,0.0,1.0,exo_only
Gm5279,chr3,107342955,+,107340455,107343455,107343037,107343254,1403,16,1,10.4453,47.0754,0,0.0,1.0,exo_only
Slc6a17,chr3,107518018,-,107517518,107520518,107517115,107518107,1405,108,1,12.9821,66.2543,0,0.0,1.0,exo_only
Gm29151,chr3,116350103,+,116347603,116350603,116347639,116348031,1472,32,1,6.86408,23.3756,0,0.0,1.0,exo_only
Gar1,chr3,129831396,-,129830896,129833896,129830644,129831662,1575,104,1,7.46095,26.9825,0,0.0,1.0,exo_only
Stpg2,chr3,139205694,+,139203194,139206194,139205481,139205959,1647,48,1,18.7142,82.7819,0,0.0,1.0,exo_only
Gm43445,chr3,144199262,-,144198762,144201762,144198566,144198938,1685,44,1,13.5789,70.9947,0,0.0,1.0,exo_only
Sh3glb1,chr3,144720335,-,144719835,144722835,144719647,144720452,1689,89,1,51.3313,463.286,0,0.0,1.0,exo_only
Lpar3,chr3,146220963,+,146218463,146221463,146220813,146221423,1700,65,1,16.8002,70.7153,0,0.0,1.0,exo_only
Nexn,chr3,152266350,-,152265850,152268850,152265393,152265931,1746,47,1,10.0481,40.3186,0,0.0,1.0,exo_only
Fam73a,chr3,152340407,-,152339907,152342907,152340151,152340487,1747,44,2,8.81265,19.9138,0,0.0,1.0,exo_only
St6galnac3,chr3,153725174,-,153724674,153727674,153724731,153725246,1757,49,1,6.56564,21.6286,0,0.0,1.0,exo_only
Srsf11,chr3,158036639,-,158036139,158039139,158036299,158036934,1790,57,1,19.9314,114.523,0,0.0,1.0,exo_only
Gm43362,chr3,158036409,-,158035909,158038909,158036299,158036934,1790,57,1,19.9314,114.523,0,0.0,1.0,exo_only
Lrrc40,chr3,158036662,+,158034162,158037162,158036299,158036934,1790,57,1,19.9314,114.523,0,0.0,1.0,exo_only
Tmem67,chr4,12090020,-,12089520,12092520,12089288,12090122,677,79,1,8.0714,28.1472,0,0.0,1.0,exo_only
Gm11837,chr4,14929908,+,14927408,14930408,14930314,14930968,698,66,1,3.40258,4.27137,0,0.0,1.0,exo_only
Map3k7,chr4,31964097,+,31961597,31964597,31963386,31964438,828,113,1,11.0422,51.4387,0,0.0,1.0,exo_only
Lyrm2,chr4,32800253,+,32797753,32800753,32799970,32800499,835,51,1,15.4839,78.9238,0,0.0,1.0,exo_only
Nfx1,chr4,40970906,+,40968406,40971406,40970626,40971509,897,87,1,7.57723,25.3145,0,0.0,1.0,exo_only
Unc13b,chr4,43058953,+,43056453,43059453,43058854,43059515,913,82,1,5.96876,18.2509,0,0.0,1.0,exo_only
