gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Pantr1,chr1,42694842,-,42694342,42697342,42696574,42698657,910,158,1,33.7235,263.46,3,26.300466666666665,36.5713,common
Gm20646,chr1,42694925,+,42692425,42695425,42694733,42695261,910,44,1,33.7235,263.46,2,33.0457,137.348,common
Pou3f3,chr1,42695768,+,42693268,42696268,42694733,42695261,910,44,1,33.7235,263.46,2,33.0457,137.348,common
Mrps9,chr1,42851233,+,42848733,42851733,42851139,42851682,911,36,1,27.3071,196.778,1,31.7914,208.55,common
Tgfbrap1,chr1,43098637,-,43098137,43101137,43098480,43098954,913,46,1,18.2047,110.159,1,30.1747,125.057,common
AI597479,chr1,43098710,+,43096210,43099210,43098480,43098954,913,46,1,18.2047,110.159,2,19.215025,18.476,common
Uxs1,chr1,43827800,-,43827300,43830300,43827314,43828135,919,95,2,21.655659999999997,16.6226,1,60.9481,497.25,common
Tpp2,chr1,43933647,+,43931147,43934147,43933652,43934550,920,86,1,33.5743,261.866,1,44.4081,210.389,common
Ercc5,chr1,44147744,+,44145244,44148244,44147610,44148213,921,58,1,16.4722,86.5679,1,24.8518,144.681,common
Wdr75,chr1,45795166,+,45792666,45795666,45795375,45795757,934,47,1,79.9814,824.714,1,81.3226,721.399,common
Gm28151,chr1,46850479,-,46849979,46852979,46852696,46854053,942,168,1,53.1652,347.85,1,75.7021,658.149,common
Nabp1,chr1,51478425,-,51477925,51480925,51478159,51478621,977,48,1,26.1133,184.833,1,36.885,255.368,common
Stat1,chr1,52119440,+,52116940,52119940,52119293,52119737,982,39,1,15.8172,89.443,1,37.9389,265.284,common
Gls,chr1,52233232,-,52232732,52235732,52232207,52233503,983,120,1,18.9268,84.1485,2,25.585915,34.6562,common
Inpp1,chr1,52817688,-,52817188,52820188,52817206,52817862,987,59,2,9.38918,36.1192,2,19.12595,96.6569,common
Pms1,chr1,53297018,-,53296518,53299518,53296788,53297379,991,63,1,13.8367,66.5764,1,45.3815,329.386,common
Ormdl1,chr1,53297095,+,53294595,53297595,53296788,53297379,991,63,1,13.8367,66.5764,1,45.3815,329.386,common
Gm28778,chr1,53297111,+,53294611,53297611,53296788,53297379,991,63,1,13.8367,66.5764,1,45.3815,329.386,common
Gm28551,chr1,53352667,-,53352167,53355167,53352464,53352777,992,33,1,9.99767,43.8697,1,10.9852,43.2954,common
Asnsd1,chr1,53352752,-,53352252,53355252,53352464,53352777,992,33,1,9.99767,43.8697,1,10.9852,43.2954,common
Stk17b,chr1,53785224,-,53784724,53787724,53784769,53785369,995,75,1,12.6836,63.915,2,14.0425,46.718,common
Gm25829,chr1,54249208,-,54248708,54251708,54250569,54250800,998,19,1,17.2255,73.3582,1,39.344,278.615,common
Ccdc150,chr1,54250683,+,54248183,54251183,54250569,54250800,998,19,1,17.2255,73.3582,1,39.344,278.615,common
Pgap1,chr1,54557684,-,54557184,54560184,54557255,54557805,1001,49,1,25.9641,183.351,1,37.4578,254.656,common
Sf3b1,chr1,55027481,-,55026981,55029981,55026873,55027605,1004,87,1,16.4141,94.5276,1,19.2691,100.64,common
E330011M16Rik,chr1,55053112,-,55052612,55055612,55052507,55053297,1005,90,1,27.5086,181.064,1,29.1567,185.114,common
Coq10b,chr1,55052770,+,55050270,55053270,55052507,55053297,1005,90,1,27.5086,181.064,1,29.1567,185.114,common
Hspd1,chr1,55088243,-,55087743,55090743,55087410,55088640,1005,125,1,36.5684,267.903,1,31.0287,129.922,common
Hspe1,chr1,55088132,+,55085632,55088632,55087410,55088640,1005,125,1,36.5684,267.903,1,31.0287,129.922,common
Mob4,chr1,55131231,+,55128731,55131731,55131057,55131773,1005,74,1,21.4139,127.014,1,13.3263,58.2778,common
Mars2,chr1,55237177,+,55234677,55237677,55236985,55237816,1006,93,2,9.553875,26.2488,2,17.74755,52.0,common
Plcl1,chr1,55405921,+,55403421,55406421,55405582,55406648,1007,109,1,14.825,73.9252,2,31.352249999999998,99.3468,common
9130024F11Rik,chr1,56971412,+,56968912,56971912,56971509,56973501,1019,176,3,9.778706666666666,8.14021,1,10.5386,41.4009,common
Gm4081,chr1,56976803,+,56974303,56977303,56977104,56977392,1019,25,1,7.57723,25.3145,1,13.1732,58.5363,common
4930558J18Rik,chr1,57377544,-,57377044,57380044,57377474,57378019,1022,67,1,5.43584,14.0763,2,14.1372,41.0917,common
Tyw5,chr1,57407101,-,57406601,57409601,57406137,57407067,1022,74,1,9.25158,38.6651,2,14.7361,54.7229,common
9430016H08Rik,chr1,57406328,+,57403828,57406828,57406137,57407067,1022,74,1,9.25158,38.6651,1,16.6861,83.4672,common
Spats2l,chr1,57774162,+,57771662,57774662,57774698,57775632,1025,108,1,18.7142,82.7819,2,12.38284,31.949,common
Bzw1,chr1,58392898,+,58390398,58393398,58392748,58393897,1030,95,1,13.8367,66.5764,1,21.9554,124.278,common
Clk1,chr1,58424066,-,58423566,58426566,58423343,58424130,1030,80,2,11.11315,25.797,1,9.48471,35.0248,common
Ppil3,chr1,58445486,-,58444986,58447986,58445081,58445545,1030,31,1,48.0485,424.471,1,53.3053,407.513,common
Nif3l1,chr1,58445151,+,58442651,58445651,58445081,58445545,1030,31,1,48.0485,424.471,2,33.76935,42.8417,common
Orc2,chr1,58505109,-,58504609,58507609,58504543,58505162,1031,65,1,20.443,130.425,1,20.8899,113.063,common
Gm15834,chr1,58505148,+,58502648,58505648,58504543,58505162,1031,65,1,20.443,130.425,1,20.8899,113.063,common
Fam126b,chr1,58586323,-,58585823,58588823,58585919,58586427,1031,40,1,13.5789,70.9947,1,18.6181,97.9998,common
Ndufb3,chr1,58586384,+,58583884,58586884,58585919,58586427,1031,40,1,13.5789,70.9947,1,18.6181,97.9998,common
Trak2,chr1,58973430,-,58972930,58975930,58973210,58974117,1034,83,1,26.8594,192.28,1,24.8518,144.681,common
Stradb,chr1,58973522,+,58971022,58974022,58973210,58974117,1034,83,1,26.8594,192.28,1,24.8518,144.681,common
Tmem237,chr1,59120408,-,59119908,59122908,59119822,59120480,1036,68,1,30.8883,233.507,1,32.6696,216.481,common
G730003C15Rik,chr1,59119833,+,59117333,59120333,59119822,59120480,1036,68,1,30.8883,233.507,1,32.6696,216.481,common
Als2,chr1,59237231,-,59236731,59239731,59236919,59237493,1036,61,1,26.561,189.294,1,11.7681,49.2001,common
Fzd7,chr1,59482424,+,59479924,59482924,59481951,59483937,1038,185,2,28.4611,139.782,1,21.7797,122.861,common
Nop58,chr1,59684971,+,59682471,59685471,59684856,59685215,1040,35,1,3.18991,3.6499,1,10.0848,37.84,common
Bmpr2,chr1,59763400,+,59760900,59763900,59762785,59764213,1040,142,1,9.71862,38.2021,2,12.15599,20.5539,common
Fam117b,chr1,59913006,+,59910506,59913506,59912548,59913890,1042,118,1,8.7191,25.797,1,16.7479,82.0023,common
Wdr12,chr1,60098645,-,60098145,60101145,60098156,60098777,1043,62,1,62.8212,603.747,1,74.4726,644.444,common
Carf,chr1,60098247,+,60095747,60098747,60098156,60098777,1043,62,1,62.8212,603.747,1,74.4726,644.444,common
Nbeal1,chr1,60180599,+,60178099,60181099,60180214,60180489,1044,30,1,30.4407,228.846,1,41.803,302.247,common
Cyp20a1,chr1,60343323,+,60340823,60343823,60343255,60343657,1045,51,1,18.9268,84.1485,1,17.5643,90.0063,common
Abi2,chr1,60409619,+,60407119,60410119,60409278,60410251,1045,103,1,21.4875,140.136,1,24.7656,147.409,common
Nrp2,chr1,62703285,+,62700785,62703785,62702838,62703748,1063,86,1,17.8635,77.3635,1,24.59,145.938,common
Ino80d,chr1,63114667,-,63114167,63117167,63113485,63114349,1066,77,1,60.4337,574.013,2,28.69965,125.057,common
Ino80dos,chr1,63113078,+,63110578,63113578,63113485,63114349,1066,77,1,60.4337,574.013,1,27.2246,168.302,common
Gm20342,chr1,63117118,+,63114618,63117618,63113485,63114349,1066,77,1,60.4337,574.013,2,28.69965,125.057,common
Ndufs1,chr1,63176833,-,63176333,63179333,63176547,63177427,133,78,1,24.9196,173.048,1,19.8094,104.745,common
Eef1b2,chr1,63176825,+,63174325,63177325,63176547,63177427,133,78,1,24.9196,173.048,1,19.8094,104.745,common
Gm27390,chr1,63177983,+,63175483,63178483,63176547,63177427,133,78,1,24.9196,173.048,1,19.8094,104.745,common
Gm26457,chr1,63178677,+,63176177,63179177,63176547,63177427,133,78,1,24.9196,173.048,1,19.8094,104.745,common
Gm26457,chr1,63178686,+,63176186,63179186,63176547,63177427,133,78,1,24.9196,173.048,1,19.8094,104.745,common
Snora41,chr1,63179004,+,63176504,63179504,63176547,63177427,133,78,1,24.9196,173.048,1,19.8094,104.745,common
Klf7,chr1,64122282,-,64121782,64124782,64121613,64122142,1074,56,1,43.2735,369.197,2,22.74575,46.934,common
Creb1,chr1,64532645,+,64530145,64533145,64532367,64533738,1077,131,1,32.2313,247.606,1,21.07,114.462,common
Mettl21a,chr1,64617242,-,64616742,64619742,64616945,64617792,1077,83,1,18.2047,110.159,1,23.1849,134.293,common
Gm28982,chr1,64617784,+,64615284,64618284,64616945,64617792,1077,83,2,10.66915,4.81578,1,23.1849,134.293,common
2810408I11Rik,chr1,64690659,-,64690159,64693159,64690534,64691585,1078,108,1,34.0975,243.558,1,29.6836,189.755,common
Ccnyl1,chr1,64690455,+,64687955,64690955,64690534,64691585,1078,108,1,34.0975,243.558,1,29.6836,189.755,common
Fzd5,chr1,64737751,-,64737251,64740251,64734847,64737979,1078,241,1,18.9431,106.36,1,34.0361,223.607,common
Gm38058,chr1,64736240,+,64733740,64736740,64734847,64737979,1078,241,1,18.9431,106.36,1,34.0361,223.607,common
Idh1,chr1,65186500,-,65186000,65189000,65186379,65187053,1082,59,1,36.8978,271.184,1,27.6127,110.692,common
Pikfyve,chr1,65186683,+,65184183,65187183,65186379,65187053,1082,59,1,36.8978,271.184,1,27.6127,110.692,common
Rpe,chr1,66700831,+,66698331,66701331,66700752,66701351,1093,60,1,11.4899,54.7728,1,37.998,259.63,common
Kansl1l,chr1,66817562,-,66817062,66820062,66816436,66817867,1094,132,1,16.637,87.8575,1,21.9194,80.1629,common
Acadl,chr1,66863277,-,66862777,66865777,66862839,66863146,1095,31,1,22.0728,132.656,1,19.2691,100.64,common
Lancl1,chr1,67038872,-,67038372,67041372,67038520,67038937,1096,42,1,11.9375,58.1594,1,24.2387,143.007,common
Erbb4,chr1,69108059,-,69107559,69110559,69107034,69108055,1112,91,1,21.0534,98.0958,1,43.5541,205.039,common
Gm16076,chr1,69106740,-,69106240,69109240,69107034,69108055,1112,91,2,18.65915,93.2504,1,43.5541,205.039,common
Bard1,chr1,71103146,-,71102646,71105646,71102404,71103220,1127,72,1,9.99767,43.8697,1,21.7797,122.861,common
Atic,chr1,71557150,+,71554650,71557650,71556948,71557367,1130,40,1,19.3985,120.871,1,28.4535,174.782,common
Fn1,chr1,71653200,-,71652700,71655700,71652697,71653358,1131,58,1,10.7438,49.244,1,32.4939,214.89,common
Apol7d,chr1,71652837,+,71650337,71653337,71652697,71653358,1131,58,1,10.7438,49.244,1,32.4939,214.89,common
Mreg,chr1,72212307,-,72211807,72214807,72211749,72212422,1135,65,1,26.1573,133.335,2,13.81456,19.5081,common
Gm25360,chr1,72226240,+,72223740,72226740,72225934,72226218,1136,31,1,35.3017,201.465,1,10.8174,28.2481,common
Gm24497,chr1,72244213,+,72241713,72244713,72243822,72244197,1136,39,1,13.5072,64.1685,1,23.5912,134.439,common
Gm25939,chr1,72255008,+,72252508,72255508,72254745,72254986,1136,25,1,30.4407,228.846,1,25.8195,156.291,common
Rpl37a,chr1,72711260,+,72708760,72711760,72710861,72711718,1139,72,1,24.2142,151.344,1,14.2267,64.3244,common
Igfbp5,chr1,72874884,-,72874384,72877384,72873698,72873966,1140,27,1,10.1469,44.9317,1,31.8751,204.418,common
Tns1,chr1,74124449,-,74123949,74126949,74124244,74124923,1150,65,1,14.2483,55.3959,1,24.4916,141.739,common
Rufy4,chr1,74125541,+,74123041,74126041,74124244,74124923,1150,65,2,9.84207,14.0763,1,24.4916,141.739,common
Aamp,chr1,74284738,-,74284238,74287238,74284463,74285135,1151,61,2,40.513,61.5961,1,60.4211,491.658,common
Pnkd,chr1,74284930,+,74282430,74285430,74284463,74285135,1151,61,1,68.6408,677.312,1,60.4211,491.658,common
Gm37733,chr1,74503301,-,74502801,74505801,74505461,74506819,1153,112,1,24.3789,152.803,1,22.1505,122.939,common
Rqcd1,chr1,74506058,+,74503558,74506558,74505461,74506819,1153,112,1,24.3789,152.803,1,22.1505,122.939,common
Zfp142,chr1,74588246,-,74587746,74590746,74587633,74588472,1154,62,1,40.8512,311.137,1,42.5056,309.066,common
Gm25035,chr1,74586972,-,74586472,74589472,74587633,74588472,1154,62,1,40.8512,311.137,1,42.5056,309.066,common
Bcs1l,chr1,74588289,+,74585789,74588789,74587633,74588472,1154,62,1,40.8512,311.137,1,42.5056,309.066,common
Rnf25,chr1,74601397,-,74600897,74603897,74601094,74601459,1154,27,1,10.2128,41.3889,1,18.6181,97.9998,common
Stk36,chr1,74601445,+,74598945,74601945,74601094,74601459,1154,27,1,10.2128,41.3889,1,18.6181,97.9998,common
Nhej1,chr1,75125200,-,75124700,75127700,75124739,75125149,1158,38,1,24.4719,168.672,1,48.8287,371.695,common
Glb1l,chr1,75210813,-,75210313,75213313,75210804,75211065,1158,27,1,4.94167,11.7471,1,12.81,36.5713,common
Gm27943,chr1,75209728,-,75209228,75212228,75210804,75211065,1158,27,1,4.94167,11.7471,2,9.646535,18.1095,common
Stk16,chr1,75210838,+,75208338,75211338,75210804,75211065,1158,27,1,4.94167,11.7471,2,9.646535,18.1095,common
Dnpep,chr1,75317990,-,75317490,75320490,75317105,75318069,1159,98,1,143.25,1719.88,1,114.519,1112.92,common
Chpf,chr1,75479307,-,75478807,75481807,75478669,75479786,1160,117,1,25.5165,178.92,2,20.21135,45.4176,common
Tmem198,chr1,75479532,+,75477032,75480032,75478669,75479786,1160,117,1,25.5165,178.92,1,25.62,99.7762,common
Epha4,chr1,77515088,-,77514588,77517588,77514349,77515453,1176,77,2,13.08932,36.6342,2,24.67785,118.632,common
Gm28386,chr1,77515280,+,77512780,77515780,77514349,77515453,1176,77,1,17.2255,73.3582,1,21.2528,118.632,common
Farsb,chr1,78488897,-,78488397,78491397,78488483,78488916,1183,43,1,21.786,142.937,1,21.9704,121.517,common
Wdfy1,chr1,79776143,-,79775643,79778643,79775983,79776386,1193,37,1,7.01781,17.9274,1,20.8899,113.063,common
Gm10555,chr1,79762717,+,79760217,79763217,79761251,79761833,1193,61,1,21.9041,103.804,1,11.956,32.9317,common
Mrpl44,chr1,79776018,+,79773518,79776518,79775983,79776386,1193,37,1,7.01781,17.9274,1,20.8899,113.063,common
Irs1,chr1,82291416,-,82290916,82293916,82290195,82291822,1212,127,1,16.1157,91.9774,2,17.44275,55.9017,common
Rhbdd1,chr1,82316452,+,82313952,82316952,82316445,82316916,1213,56,1,14.4609,56.6359,1,43.0404,306.927,common
C430014B12Rik,chr1,82725169,-,82724669,82727669,82724792,82725181,1216,43,1,15.4839,78.9238,1,22.1505,122.939,common
Mff,chr1,82724890,+,82722390,82725390,82724792,82725181,1216,43,1,15.4839,78.9238,1,22.1505,122.939,common
Gm22396,chr1,82839446,+,82836946,82839946,82839328,82840320,1217,109,1,17.4382,74.6889,1,17.4683,87.2372,common
Agfg1,chr1,82839483,+,82836983,82839983,82839328,82840320,1217,109,1,17.4382,74.6889,1,17.4683,87.2372,common
Slc16a14,chr1,84935134,-,84934634,84937634,84934572,84935054,19,47,1,12.6836,58.2468,1,11.956,32.9317,common
2810459M11Rik,chr1,86045863,+,86043363,86046363,86045856,86046583,1241,105,1,5.07345,13.4953,1,16.3878,79.4132,common
Psmd1,chr1,86064387,+,86061887,86064887,86064458,86065168,1241,56,2,25.446900000000003,54.7633,1,14.4027,67.0225,common
Armc9,chr1,86154780,+,86152280,86155280,86154608,86155041,1242,38,1,16.5876,69.4038,1,18.5488,95.2254,common
Ncl,chr1,86359400,-,86358900,86361900,86358611,86360007,1243,155,1,25.3672,177.449,2,15.96845,30.5647,common
Snord82,chr1,86356330,-,86355830,86358830,86358611,86360007,1243,155,1,25.3672,177.449,1,20.5502,113.045,common
C130036L24Rik,chr1,86359574,+,86357074,86360074,86358611,86360007,1243,155,1,25.3672,177.449,1,20.5502,113.045,common
Ptma,chr1,86526726,+,86524226,86527226,86524827,86528579,1245,361,1,69.2376,684.94,3,23.848966666666666,39.049,common
Pde6d,chr1,86582629,-,86582129,86585129,86582144,86582638,1245,42,1,58.3117,498.645,1,99.9408,937.533,common
Cops7b,chr1,86582904,+,86580404,86583404,86582144,86582638,1245,42,1,58.3117,498.645,1,99.9408,937.533,common
Gigyf2,chr1,87326998,+,87324498,87327498,87326822,87327563,1251,75,1,11.7883,57.0246,1,18.2669,95.3185,common
Dgkd,chr1,87853287,+,87850787,87853787,87853349,87853897,1255,67,1,23.875,162.874,2,20.619799999999998,85.9217,common
Gm19582,chr1,87854299,-,87853799,87856799,87853349,87853897,1255,67,1,23.875,162.874,1,17.2882,85.9217,common
Usp40,chr1,88008551,-,88008051,88011051,88008207,88008601,1256,45,1,10.7438,49.244,1,7.72828,25.0712,common
Hjurp,chr1,88277633,-,88277133,88280133,88277213,88277704,1258,49,2,35.2651,77.6668,1,171.603,1839.67,common
Trpm8,chr1,88277661,+,88275161,88278161,88277213,88277704,1258,49,1,55.211,509.948,1,171.603,1839.67,common
Arl4c,chr1,88702221,-,88701721,88704721,88700953,88702514,1261,167,1,11.6391,55.8959,1,27.7516,172.854,common
Sh3bp4,chr1,89070415,+,89067915,89070915,89070436,89071245,1264,66,1,79.7479,588.033,1,71.8379,615.251,common
Agap1,chr1,89454806,+,89452306,89455306,89454368,89455875,1267,155,1,12.547,45.7326,1,12.5254,35.3469,common
Gbx2,chr1,89931179,-,89930679,89933679,89930082,89931398,1271,140,1,15.4839,78.9238,1,13.7001,62.1396,common
D130058E05Rik,chr1,89930234,+,89927734,89930734,89930082,89931398,1271,140,1,15.4839,78.9238,1,13.7001,62.1396,common
Ube2f,chr1,91250304,+,91247804,91250804,91250291,91250853,1281,82,1,29.8438,222.662,2,10.017735,4.24736,common
Scly,chr1,91298338,+,91295838,91298838,91297895,91298794,1281,68,1,33.9328,241.951,1,40.1381,183.912,common
