gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Coq10b,chr1,55052770,+,55050270,55053270,55052507,55053297,1005,90,1,14.3055,57.9882,0,0.0,1.0,exo_only
Plcl1,chr1,55405921,+,55403421,55406421,55405582,55406648,1007,109,1,9.481,19.2641,0,0.0,1.0,exo_only
Sgol2a,chr1,57995971,+,57993471,57996471,57995863,57996253,1027,46,1,19.7056,61.1786,0,0.0,1.0,exo_only
Gm37760,chr1,58797783,+,58795283,58798283,58795582,58795852,1033,28,1,4.05042,7.38021,0,0.0,1.0,exo_only
Sumo1,chr1,59670834,-,59670334,59673334,59670696,59670900,1040,20,1,6.18269,10.4449,0,0.0,1.0,exo_only
Gm29596,chr1,59673241,+,59670741,59673741,59670696,59670900,1040,20,1,6.18269,10.4449,0,0.0,1.0,exo_only
Ino80d,chr1,63114667,-,63114167,63117167,63113485,63114349,1066,77,1,13.756,28.0765,0,0.0,1.0,exo_only
Ino80dos,chr1,63113078,+,63110578,63113578,63113485,63114349,1066,77,1,13.756,28.0765,0,0.0,1.0,exo_only
Gm20342,chr1,63117118,+,63114618,63117618,63113485,63114349,1066,77,1,13.756,28.0765,0,0.0,1.0,exo_only
Gm11605,chr1,63365365,-,63364865,63367865,63365284,63365489,1068,17,1,8.14217,13.6521,0,0.0,1.0,exo_only
Creb1,chr1,64532645,+,64530145,64533145,64532367,64533738,1077,131,1,25.4848,8.66619,0,0.0,1.0,exo_only
2810408I11Rik,chr1,64690659,-,64690159,64693159,64690534,64691585,1078,108,1,23.9569,5.63059,0,0.0,1.0,exo_only
Ccnyl1,chr1,64690455,+,64687955,64690955,64690534,64691585,1078,108,1,23.9569,5.63059,0,0.0,1.0,exo_only
Plekhm3,chr1,64956824,-,64956324,64959324,64956498,64956870,1080,41,1,4.8246,8.65889,0,0.0,1.0,exo_only
Erbb4,chr1,69108059,-,69107559,69110559,69107034,69108055,1112,91,1,6.7142,13.7001,0,0.0,1.0,exo_only
Gm16076,chr1,69106740,-,69106240,69109240,69107034,69108055,1112,91,1,6.7142,13.7001,0,0.0,1.0,exo_only
Gm25360,chr1,72226240,+,72223740,72226740,72225934,72226218,1136,31,1,6.86562,23.4957,0,0.0,1.0,exo_only
D230017M19Rik,chr1,72236465,+,72233965,72236965,72236403,72236924,1136,48,1,8.78224,15.6273,0,0.0,1.0,exo_only
Gm23472,chr1,72236946,+,72234446,72237446,72236403,72236924,1136,48,1,8.78224,15.6273,0,0.0,1.0,exo_only
Rpl37a,chr1,72711260,+,72708760,72711760,72710861,72711718,1139,72,1,13.8823,13.1829,0,0.0,1.0,exo_only
Ctdsp1,chr1,74391509,+,74389009,74392009,74391332,74392430,1152,93,1,10.8836,14.9273,0,0.0,1.0,exo_only
Mir26b,chr1,74394310,+,74391810,74394810,74391332,74392430,1152,93,1,5.19574,7.87264,0,0.0,1.0,exo_only
Zfp142,chr1,74588246,-,74587746,74590746,74587633,74588472,1154,62,2,18.55409,4.55542,0,0.0,1.0,exo_only
Gm25035,chr1,74586972,-,74586472,74589472,74587633,74588472,1154,62,1,31.8827,20.0979,0,0.0,1.0,exo_only
Bcs1l,chr1,74588289,+,74585789,74588789,74587633,74588472,1154,62,1,31.8827,20.0979,0,0.0,1.0,exo_only
Cyp27a1,chr1,74713574,+,74711074,74714074,74713618,74713831,1155,20,1,5.35389,2.61027,0,0.0,1.0,exo_only
Cdk5r2,chr1,74854934,+,74852434,74855434,74854859,74856469,1156,149,1,10.1835,7.60496,0,0.0,1.0,exo_only
Cryba2,chr1,74893143,-,74892643,74895643,74892725,74893136,1156,33,1,5.06136,10.1859,0,0.0,1.0,exo_only
Glb1l,chr1,75210813,-,75210313,75213313,75210804,75211065,1158,27,1,4.40204,4.29523,0,0.0,1.0,exo_only
Gm27943,chr1,75209728,-,75209228,75212228,75210804,75211065,1158,27,1,4.40204,4.29523,0,0.0,1.0,exo_only
Stk16,chr1,75210838,+,75208338,75211338,75210804,75211065,1158,27,1,4.40204,4.29523,0,0.0,1.0,exo_only
Asic4,chr1,75450436,+,75447936,75450936,75450376,75450680,1160,22,1,6.40504,13.446,0,0.0,1.0,exo_only
Chpf,chr1,75479307,-,75478807,75481807,75478669,75479786,1160,117,1,12.7263,19.3051,0,0.0,1.0,exo_only
Obsl1,chr1,75506452,-,75505952,75508952,75505201,75506384,1161,138,1,6.53058,6.53462,0,0.0,1.0,exo_only
Tmem198,chr1,75479532,+,75477032,75480032,75478669,75479786,1160,117,1,12.7263,19.3051,0,0.0,1.0,exo_only
Inha,chr1,75507077,+,75504577,75507577,75505201,75506384,1161,138,2,5.493085,6.53462,0,0.0,1.0,exo_only
Slc4a3,chr1,75546266,+,75543766,75546766,75546264,75546756,1161,54,1,7.26182,5.35077,0,0.0,1.0,exo_only
Epha4,chr1,77515088,-,77514588,77517588,77514349,77515453,1176,77,1,7.11924,17.7347,0,0.0,1.0,exo_only
Gm28386,chr1,77515280,+,77512780,77515780,77514349,77515453,1176,77,1,7.11924,17.7347,0,0.0,1.0,exo_only
BC035947,chr1,78512158,-,78511658,78514658,78511827,78512070,1183,20,1,5.83503,14.4167,0,0.0,1.0,exo_only
Gm10555,chr1,79762717,+,79760217,79763217,79761251,79761833,1193,61,1,13.3745,5.9215,0,0.0,1.0,exo_only
Psmd1,chr1,86064387,+,86061887,86064887,86064458,86065168,1241,56,2,8.87386,6.28404,0,0.0,1.0,exo_only
Ncl,chr1,86359400,-,86358900,86361900,86358611,86360007,1243,155,1,10.6614,14.3746,0,0.0,1.0,exo_only
Snord82,chr1,86356330,-,86355830,86358830,86358611,86360007,1243,155,1,10.6614,14.3746,0,0.0,1.0,exo_only
C130036L24Rik,chr1,86359574,+,86357074,86360074,86358611,86360007,1243,155,1,10.6614,14.3746,0,0.0,1.0,exo_only
Pde6d,chr1,86582629,-,86582129,86585129,86582144,86582638,1245,42,1,23.4338,29.4241,0,0.0,1.0,exo_only
Cops7b,chr1,86582904,+,86580404,86583404,86582144,86582638,1245,42,1,23.4338,29.4241,0,0.0,1.0,exo_only
Atg16l1,chr1,87755870,+,87753370,87756370,87755866,87756662,1254,90,1,6.76977,5.22933,0,0.0,1.0,exo_only
Cops8,chr1,90602981,+,90600481,90603481,90603176,90603710,1276,58,1,6.99911,13.3378,0,0.0,1.0,exo_only
Ube2f,chr1,91250304,+,91247804,91250804,91250291,91250853,1281,82,1,23.1494,40.5988,0,0.0,1.0,exo_only
Scly,chr1,91298338,+,91295838,91298838,91297895,91298794,1281,68,1,10.3862,12.6001,0,0.0,1.0,exo_only
Ilkap,chr1,91398815,-,91398315,91401315,91398097,91399067,1282,90,1,6.26933,14.2684,0,0.0,1.0,exo_only
Traf3ip1,chr1,91494647,+,91492147,91495147,91494464,91494909,1283,61,1,6.18983,13.5974,0,0.0,1.0,exo_only
Hdac4,chr1,92180341,-,92179841,92182841,92179620,92181074,1288,106,1,32.6707,12.5389,0,0.0,1.0,exo_only
Capn10,chr1,92934376,+,92931876,92934876,92934261,92934948,1294,63,1,30.1662,152.917,0,0.0,1.0,exo_only
Kif1a,chr1,93101951,-,93101451,93104451,93101580,93102109,1295,44,1,6.47053,18.3335,0,0.0,1.0,exo_only
Bok,chr1,93685660,+,93683160,93686160,93685454,93686634,1299,111,1,6.49931,11.2491,0,0.0,1.0,exo_only
Fam174a,chr1,95313623,+,95311123,95314123,95313518,95314246,1312,81,1,5.52487,13.4575,0,0.0,1.0,exo_only
Bcl2,chr1,106714274,-,106713774,106716774,106713656,106714232,1399,51,1,6.77292,12.7183,0,0.0,1.0,exo_only
Vps4b,chr1,106796728,-,106796228,106799228,106796242,106796781,1399,55,1,7.55034,6.40412,0,0.0,1.0,exo_only
Dsel,chr1,111864918,-,111864418,111867418,111864486,111864996,1438,51,1,8.71635,6.21547,0,0.0,1.0,exo_only
Tsn,chr1,118311739,-,118311239,118314239,118310997,118311533,1487,57,1,8.12852,3.73467,0,0.0,1.0,exo_only
Nifk,chr1,118321839,+,118319339,118322339,118321756,118322057,1487,29,1,8.63442,2.24938,0,0.0,1.0,exo_only
Ralb,chr1,119504794,-,119504294,119507294,119504422,119504997,1496,52,1,23.4624,87.439,0,0.0,1.0,exo_only
Gm27184,chr1,119526359,-,119525859,119528859,119525825,119526478,1496,67,1,8.31257,13.7534,0,0.0,1.0,exo_only
Tmem185b,chr1,119526160,+,119523660,119526660,119525825,119526478,1496,67,1,8.31257,13.7534,0,0.0,1.0,exo_only
Ptpn4,chr1,119837613,-,119837113,119840113,119836759,119837754,1499,106,1,13.2041,12.231,0,0.0,1.0,exo_only
C1ql2,chr1,120340582,+,120338082,120341082,120340460,120341881,1503,128,1,3.61459,1.38739,0,0.0,1.0,exo_only
Ccdc93,chr1,121431049,+,121428549,121431549,121430990,121431205,1511,17,1,6.59663,8.8463,0,0.0,1.0,exo_only
2900009J06Rik,chr1,127774092,-,127773592,127776592,127773918,127774860,1559,91,1,2.95446,2.71598,0,0.0,1.0,exo_only
Gm29427,chr1,130715799,-,130715299,130718299,130716676,130717833,1582,93,1,6.01219,5.322,0,0.0,1.0,exo_only
Yod1,chr1,130717327,+,130714827,130717827,130716676,130717833,1582,93,1,6.01219,5.322,0,0.0,1.0,exo_only
Eif2d,chr1,131153181,+,131150681,131153681,131153025,131153329,1585,22,1,6.67452,14.897,0,0.0,1.0,exo_only
Rassf5,chr1,131245258,-,131244758,131247758,131244662,131245555,1586,103,2,7.57094,3.52902,0,0.0,1.0,exo_only
Mfsd4a,chr1,132068062,-,132067562,132070562,132067625,132068248,1592,68,1,10.0719,9.92916,0,0.0,1.0,exo_only
Gm29257,chr1,133025801,+,133023301,133026301,133025085,133025419,1599,30,1,16.0264,21.0833,0,0.0,1.0,exo_only
Sox13,chr1,133424377,-,133423877,133426877,133423057,133424444,1602,153,1,10.0625,3.79877,0,0.0,1.0,exo_only
Btg2,chr1,134079120,-,134078620,134081620,134078807,134079438,1607,62,2,10.77797,10.5571,0,0.0,1.0,exo_only
Adipor1,chr1,134415378,+,134412878,134415878,134415248,134415959,1610,84,1,12.3869,36.3026,0,0.0,1.0,exo_only
Gm37935,chr1,134455473,-,134454973,134457973,134455275,134455836,1610,53,1,5.02832,3.11228,0,0.0,1.0,exo_only
Klhl12,chr1,134455531,+,134453031,134456031,134455275,134455836,1610,53,1,5.02832,3.11228,0,0.0,1.0,exo_only
Ube2t,chr1,134962565,+,134960065,134963065,134962406,134962752,1614,40,1,4.54923,3.235,0,0.0,1.0,exo_only
Rnpep,chr1,135284084,-,135283584,135286584,135283531,135284122,1617,76,1,10.7054,11.1071,0,0.0,1.0,exo_only
Gm26568,chr1,136216074,+,136213574,136216574,136215816,136216116,1624,27,1,11.7572,10.9309,0,0.0,1.0,exo_only
9230116N13Rik,chr1,136415519,-,136415019,136418019,136415222,136415678,1625,67,1,10.5844,24.4498,0,0.0,1.0,exo_only
Ddx59,chr1,136415271,+,136412771,136415771,136415222,136415678,1625,67,1,10.5844,24.4498,0,0.0,1.0,exo_only
Zbtb41,chr1,139422288,+,139419788,139422788,139422096,139422751,1648,80,1,7.0008,4.71484,0,0.0,1.0,exo_only
Aspm,chr1,139454772,+,139452272,139455272,139454634,139455233,1648,58,1,8.98899,9.41229,0,0.0,1.0,exo_only
BC003331,chr1,150393080,-,150392580,150395580,150392777,150393719,1732,94,1,38.3713,174.365,0,0.0,1.0,exo_only
Tpr,chr1,150392838,+,150390338,150393338,150392777,150393719,1732,94,1,38.3713,174.365,0,0.0,1.0,exo_only
Swt1,chr1,151428455,-,151427955,151430955,151428085,151429020,1740,84,1,26.1211,124.76,0,0.0,1.0,exo_only
Trmt1l,chr1,151428542,+,151426042,151429042,151428085,151429020,1740,84,1,26.1211,124.76,0,0.0,1.0,exo_only
Dhx9,chr1,153487660,-,153487160,153490160,153486981,153487778,1756,91,1,7.40634,23.1761,0,0.0,1.0,exo_only
Npl,chr1,153550045,-,153549545,153552545,153549548,153549837,1756,26,1,11.6623,2.69668,0,0.0,1.0,exo_only
Teddm2,chr1,153900228,-,153899728,153902728,153899777,153901066,1759,106,2,7.3579550000000005,4.09342,0,0.0,1.0,exo_only
Mir8114,chr1,153899926,+,153897426,153900426,153899777,153901066,1759,106,1,8.16831,25.1584,0,0.0,1.0,exo_only
Glul,chr1,153899944,+,153897444,153900444,153899777,153901066,1759,106,1,8.16831,25.1584,0,0.0,1.0,exo_only
Xpr1,chr1,155417415,-,155416915,155419915,155416849,155417545,1770,75,1,7.07677,14.6796,0,0.0,1.0,exo_only
Fam163a,chr1,156205026,-,156204526,156207526,156204683,156205085,1776,44,2,5.592915,1.70263,0,0.0,1.0,exo_only
Soat1,chr1,156474331,-,156473831,156476831,156474014,156474393,1778,43,1,4.20989,5.32233,0,0.0,1.0,exo_only
Tor3a,chr1,156674356,-,156673856,156676856,156674055,156674416,1780,34,1,7.05284,16.674,0,0.0,1.0,exo_only
Fam20b,chr1,156719086,-,156718586,156721586,156718337,156718908,1780,60,1,8.40767,27.0808,0,0.0,1.0,exo_only
Ralgps2,chr1,156939626,-,156939126,156942126,156938962,156940007,1782,112,1,8.01689,15.5866,0,0.0,1.0,exo_only
4930439D14Rik,chr1,156939838,+,156937338,156940338,156938962,156940007,1782,112,1,8.01689,15.5866,0,0.0,1.0,exo_only
Rabgap1l,chr1,160793211,-,160792711,160795711,160792029,160793170,1811,100,1,5.78334,12.3434,0,0.0,1.0,exo_only
Blzf1,chr1,164307489,-,164306989,164309989,164307457,164307684,1838,20,1,15.812,42.6739,0,0.0,1.0,exo_only
Gm15853,chr1,166379918,-,166379418,166382418,166379307,166379976,1854,67,1,12.8482,20.6629,0,0.0,1.0,exo_only
Tada1,chr1,166379097,+,166376597,166379597,166379307,166379976,1854,67,1,12.8482,20.6629,0,0.0,1.0,exo_only
Gm15853,chr1,166380493,-,166379993,166382993,166379307,166379976,1854,67,1,12.8482,20.6629,0,0.0,1.0,exo_only
Nuf2,chr1,169531464,-,169530964,169533964,169531289,169531599,1878,29,1,12.6136,24.4058,0,0.0,1.0,exo_only
Hsd17b7,chr1,169969241,-,169968741,169971741,169968945,169969431,1881,43,1,17.5568,32.2745,0,0.0,1.0,exo_only
3110045C21Rik,chr1,169969409,+,169966909,169969909,169968945,169969431,1881,43,1,17.5568,32.2745,0,0.0,1.0,exo_only
Dusp12,chr1,170885540,-,170885040,170888040,170885006,170885507,1888,46,1,5.68728,1.8054,0,0.0,1.0,exo_only
Gm26620,chr1,170885065,+,170882565,170885565,170885006,170885507,1888,46,1,5.68728,1.8054,0,0.0,1.0,exo_only
B4galt3,chr1,171270328,+,171267828,171270828,171270155,171270714,1891,40,1,12.3732,9.08292,0,0.0,1.0,exo_only
Dedd,chr1,171329145,+,171326645,171329645,171328889,171329488,1892,47,1,8.26249,12.6891,0,0.0,1.0,exo_only
Vangl2,chr1,172028444,-,172027944,172030944,172026998,172027483,1897,42,1,5.17971,7.0041,0,0.0,1.0,exo_only
Tagln2,chr1,172500047,+,172497547,172500547,172500078,172500860,1901,55,1,4.74466,8.55039,0,0.0,1.0,exo_only
Dusp23,chr1,172632962,-,172632462,172635462,172632538,172633129,1902,46,1,6.9488,3.79877,0,0.0,1.0,exo_only
Rgs7,chr1,175492500,-,175492000,175495000,175492098,175492716,1923,69,1,8.70299,8.98185,0,0.0,1.0,exo_only
Exo1,chr1,175880581,+,175878081,175881081,175880606,175881239,1926,60,1,8.11733,12.1224,0,0.0,1.0,exo_only
Gm26801,chr1,177443270,-,177442770,177445770,177441491,177442776,1938,132,1,27.2227,59.5041,0,0.0,1.0,exo_only
Zbtb18,chr1,177442351,+,177439851,177442851,177441491,177442776,1938,132,1,27.2227,59.5041,0,0.0,1.0,exo_only
Desi2,chr1,178187417,+,178184917,178187917,178187432,178188253,1944,77,2,12.098495,1.86251,0,0.0,1.0,exo_only
4930527J03Rik,chr1,178276641,-,178276141,178279141,178276097,178276585,1945,73,1,10.8301,4.20926,0,0.0,1.0,exo_only
Efcab2,chr1,178406085,+,178403585,178406585,178405659,178406671,1946,88,1,7.52078,16.018,0,0.0,1.0,exo_only
Wdr26,chr1,181211552,-,181211052,181214052,181210807,181212388,1967,121,1,4.95325,5.79246,0,0.0,1.0,exo_only
Cnih3,chr1,181352628,+,181350128,181353128,181352377,181352907,1968,66,1,3.75149,7.22685,0,0.0,1.0,exo_only
Srp9,chr1,182124737,+,182122237,182125237,182124654,182125276,1974,65,1,4.87435,13.072,0,0.0,1.0,exo_only
Degs1,chr1,182282804,-,182282304,182285304,182282094,182282871,1975,80,1,5.63493,12.1651,0,0.0,1.0,exo_only
Trp53bp2,chr1,182409172,+,182406672,182409672,182408662,182409611,1976,98,1,9.29654,1.46277,0,0.0,1.0,exo_only
Disp1,chr1,183221522,-,183221022,183224022,183221214,183221544,1982,44,1,2.76976,2.52578,0,0.0,1.0,exo_only
Brox,chr1,183297269,-,183296769,183299769,183296524,183297797,1983,97,1,7.80126,8.0014,0,0.0,1.0,exo_only
Aida,chr1,183296590,+,183294090,183297090,183296524,183297797,1983,97,1,7.80126,8.0014,0,0.0,1.0,exo_only
Marc2,chr1,184846451,-,184845951,184848951,184845500,184845995,1995,53,1,5.06031,11.6212,0,0.0,1.0,exo_only
C130074G19Rik,chr1,184883218,-,184882718,184885718,184882561,184883166,1995,66,1,10.19,12.1604,0,0.0,1.0,exo_only
Spata17,chr1,187215465,-,187214965,187217965,187215468,187215800,2013,41,1,5.0197,9.5476,0,0.0,1.0,exo_only
Gpatch2,chr1,187215508,+,187213008,187216008,187215468,187215800,2013,41,1,5.0197,9.5476,0,0.0,1.0,exo_only
Vash2,chr1,190979296,-,190978796,190981796,190978248,190979451,2042,112,1,8.41314,6.22878,0,0.0,1.0,exo_only
Rpp38,chr2,3332643,-,3332143,3335143,3332259,3332755,610,47,1,21.2189,151.139,0,0.0,1.0,exo_only
Hspa14,chr2,3512814,-,3512314,3515314,3512520,3513282,611,58,1,12.5891,53.9283,0,0.0,1.0,exo_only
Hspa14,chr2,3512790,-,3512290,3515290,3512520,3513282,611,58,1,12.5891,53.9283,0,0.0,1.0,exo_only
Cdnf,chr2,3513030,+,3510530,3513530,3512520,3513282,611,58,1,12.5891,53.9283,0,0.0,1.0,exo_only
Taf3,chr2,10048596,-,10048096,10051096,10047908,10048762,661,75,1,4.57653,11.0262,0,0.0,1.0,exo_only
C630004M23Rik,chr2,10047838,+,10045338,10048338,10047908,10048762,661,75,1,4.57653,11.0262,0,0.0,1.0,exo_only
Atp5c1,chr2,10080510,-,10080010,10083010,10080057,10080881,661,75,1,13.5447,15.9201,0,0.0,1.0,exo_only
Kin,chr2,10080593,+,10078093,10081093,10080057,10080881,661,75,1,13.5447,15.9201,0,0.0,1.0,exo_only
Prkcq,chr2,11172108,+,11169608,11172608,11172097,11172453,670,44,1,8.07095,16.0415,0,0.0,1.0,exo_only
Pfkfb3,chr2,11554077,-,11553577,11556577,11553593,11554108,673,58,1,6.25959,20.1061,0,0.0,1.0,exo_only
Rsu1,chr2,13271415,-,13270915,13273915,13271249,13271505,686,19,1,23.1942,42.2052,0,0.0,1.0,exo_only
Gm13270,chr2,13271601,+,13269101,13272101,13271249,13271505,686,19,1,23.1942,42.2052,0,0.0,1.0,exo_only
Hacd1,chr2,14056135,-,14055635,14058635,14055077,14056215,692,129,1,5.28739,10.6709,0,0.0,1.0,exo_only
Stamos,chr2,14073934,-,14073434,14076434,14073866,14074499,692,62,1,6.45108,13.1278,0,0.0,1.0,exo_only
Stam,chr2,14074098,+,14071598,14074598,14073866,14074499,692,62,1,6.45108,13.1278,0,0.0,1.0,exo_only
A930004D18Rik,chr2,18037737,-,18037237,18040237,18039695,18040144,722,42,1,12.4174,2.69668,0,0.0,1.0,exo_only
Skida1,chr2,18049051,-,18048551,18051551,18047482,18048218,722,53,1,3.8053,3.52008,0,0.0,1.0,exo_only
Pip4k2a,chr2,18998126,-,18997626,19000626,18997444,18998634,729,122,1,11.3274,19.3864,0,0.0,1.0,exo_only
4930426L09Rik,chr2,18998343,+,18995843,18998843,18997444,18998634,729,122,1,11.3274,19.3864,0,0.0,1.0,exo_only
Otud1,chr2,19657752,+,19655252,19658252,19657539,19659118,734,162,1,9.64964,33.1153,0,0.0,1.0,exo_only
Enkur,chr2,21205365,-,21204865,21207865,21205586,21206014,746,38,1,10.796,19.8609,0,0.0,1.0,exo_only
Thnsl1,chr2,21205724,+,21203224,21206224,21205586,21206014,746,38,1,10.796,19.8609,0,0.0,1.0,exo_only
Ehmt1,chr2,24919614,-,24919114,24922114,24918777,24919758,775,102,1,12.7595,21.6356,0,0.0,1.0,exo_only
Dph7,chr2,24962400,+,24959900,24962900,24962329,24962547,775,17,1,4.16719,5.67185,0,0.0,1.0,exo_only
Nelfb,chr2,25211489,-,25210989,25213989,25210892,25211590,777,60,1,6.05433,9.65299,0,0.0,1.0,exo_only
Uap1l1,chr2,25365682,-,25365182,25368182,25365201,25365683,778,48,1,5.96407,2.69668,0,0.0,1.0,exo_only
Ubac1,chr2,26021747,-,26021247,26024247,26021429,26021914,783,55,1,9.25169,24.4486,0,0.0,1.0,exo_only
1810012K08Rik,chr2,26138546,+,26136046,26139046,26138465,26138848,784,30,1,8.39493,11.9499,0,0.0,1.0,exo_only
Qsox2,chr2,26237525,-,26237025,26240025,26236988,26237581,785,70,1,8.01794,14.1704,0,0.0,1.0,exo_only
Inpp5e,chr2,26409203,-,26408703,26411703,26408841,26409328,786,49,1,9.9915,7.57801,0,0.0,1.0,exo_only
Surf6,chr2,26902879,-,26902379,26905379,26902574,26902927,790,28,1,6.18034,19.5016,0,0.0,1.0,exo_only
Rexo4,chr2,26964386,-,26963886,26966886,26964039,26964443,790,34,1,6.89746,18.7165,0,0.0,1.0,exo_only
Tsc1,chr2,28641228,+,28638728,28641728,28640880,28641803,803,84,1,11.456,18.1317,0,0.0,1.0,exo_only
Ttf1,chr2,29060262,+,29057762,29060762,29060143,29060755,806,55,1,8.8585,12.2703,0,0.0,1.0,exo_only
Setx,chr2,29124181,+,29121681,29124681,29124685,29125657,807,103,1,15.2328,48.9864,0,0.0,1.0,exo_only
Odf2,chr2,29889221,+,29886721,29889721,29889281,29890726,813,128,1,9.19818,10.3909,0,0.0,1.0,exo_only
Wdr34,chr2,30048881,-,30048381,30051381,30048618,30049253,814,63,1,12.5606,22.663,0,0.0,1.0,exo_only
Pkn3,chr2,30077684,+,30075184,30078184,30077571,30077975,814,39,2,5.491215,2.7341,0,0.0,1.0,exo_only
Tbc1d13,chr2,30133746,+,30131246,30134246,30133660,30134040,814,36,1,5.76266,7.53894,0,0.0,1.0,exo_only
Dolpp1,chr2,30392254,+,30389754,30392754,30392087,30392887,816,74,1,13.2341,35.0842,0,0.0,1.0,exo_only
4930527E20Rik,chr2,30803793,+,30801293,30804293,30801096,30801723,819,68,1,4.41162,7.48947,0,0.0,1.0,exo_only
BC005624,chr2,30982201,-,30981701,30984701,30981656,30982648,821,89,1,41.3075,26.3603,0,0.0,1.0,exo_only
Usp20,chr2,30982279,+,30979779,30982779,30981656,30982648,821,89,1,41.3075,26.3603,0,0.0,1.0,exo_only
Prdm12,chr2,31640037,+,31637537,31640537,31640032,31640352,826,25,1,6.08131,10.4569,0,0.0,1.0,exo_only
Aif1l,chr2,31950139,+,31947639,31950639,31950109,31950600,828,58,1,8.50491,13.9122,0,0.0,1.0,exo_only
Prrc2b,chr2,32151082,+,32148582,32151582,32150860,32151644,830,91,1,6.22815,12.8292,0,0.0,1.0,exo_only
Ptges2,chr2,32395896,+,32393396,32396396,32395474,32396707,832,97,1,19.5352,62.3474,0,0.0,1.0,exo_only
St6galnac4,chr2,32587095,+,32584595,32587595,32586939,32587317,833,37,1,11.8337,25.7078,0,0.0,1.0,exo_only
Gm23369,chr2,32593573,-,32593073,32596073,32594072,32594295,833,17,1,6.67227,7.16752,0,0.0,1.0,exo_only
Stxbp1,chr2,32847245,-,32846745,32849745,32846990,32847421,835,58,1,9.60984,14.9747,0,0.0,1.0,exo_only
