gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Creb1,chr1,64532645,+,64530145,64533145,64532367,64533738,1077,131,1,8.35742,8.68774,1,5.55183,3.61383,common
Idh1,chr1,65186500,-,65186000,65189000,65186379,65187053,1082,59,1,6.88301,3.46352,1,6.45455,3.09819,common
Pikfyve,chr1,65186683,+,65184183,65187183,65186379,65187053,1082,59,1,6.88301,3.46352,1,6.45455,3.09819,common
Gm16076,chr1,69106740,-,69106240,69109240,69107034,69108055,1112,91,1,4.22338,2.52247,1,5.53,2.00854,common
Aamp,chr1,74284738,-,74284238,74287238,74284463,74285135,1151,61,1,9.31473,10.1079,1,6.77359,6.52937,common
Pnkd,chr1,74284930,+,74282430,74285430,74284463,74285135,1151,61,1,9.31473,10.1079,1,6.77359,6.52937,common
Gm37733,chr1,74503301,-,74502801,74505801,74505461,74506819,1153,112,1,5.54531,1.84534,1,4.92467,1.77225,common
Rqcd1,chr1,74506058,+,74503558,74506558,74505461,74506819,1153,112,1,5.54531,1.84534,1,4.92467,1.77225,common
Dnpep,chr1,75317990,-,75317490,75320490,75317105,75318069,1159,98,1,31.1584,44.5532,1,10.2981,13.8403,common
Ptma,chr1,86526726,+,86524226,86527226,86524827,86528579,1245,361,1,8.75877,8.27469,1,5.90394,2.81488,common
Pde6d,chr1,86582629,-,86582129,86585129,86582144,86582638,1245,42,1,7.06837,3.96461,1,12.5379,9.41512,common
Cops7b,chr1,86582904,+,86580404,86583404,86582144,86582638,1245,42,1,7.06837,3.96461,1,12.5379,9.41512,common
Sh3bp4,chr1,89070415,+,89067915,89070915,89070436,89071245,1264,66,1,11.5865,10.3365,1,8.82405,9.93533,common
Asb1,chr1,91540544,+,91538044,91541044,91540317,91541072,1283,70,1,8.46603,4.37382,1,6.24397,2.41695,common
Capn10,chr1,92934376,+,92931876,92934876,92934261,92934948,1294,63,1,10.4869,8.83671,1,6.77203,3.01675,common
Pask,chr1,93343482,-,93342982,93345982,93342560,93344092,1297,117,1,4.82733,2.74249,1,4.66296,1.35883,common
Ppp1r7,chr1,93342854,+,93340354,93343354,93342560,93344092,1297,117,1,4.82733,2.74249,1,4.66296,1.35883,common
Mir6902,chr1,93346092,+,93343592,93346592,93342560,93344092,1297,117,1,4.82733,2.74249,1,4.66296,1.35883,common
Gm37174,chr1,121328092,+,121325592,121328592,121327653,121328143,1510,44,1,4.41215,1.6359,1,4.24393,2.2598,common
Actr3,chr1,125435727,-,125435227,125438227,125435174,125435976,192,67,1,5.74535,3.95296,1,8.55285,2.91292,common
2900009J06Rik,chr1,127774092,-,127773592,127776592,127773918,127774860,1559,91,1,7.05286,4.20113,1,7.68295,4.49967,common
Ccnt2,chr1,127774164,+,127771664,127774664,127773918,127774860,1559,91,1,7.05286,4.20113,1,7.68295,4.49967,common
Srgap2,chr1,131527352,-,131526852,131529852,131525716,131528397,1588,197,1,26.3366,41.5267,1,15.911,26.8151,common
Fam72a,chr1,131527903,+,131525403,131528403,131525716,131528397,1588,197,1,26.3366,41.5267,1,15.911,26.8151,common
Shisa4,chr1,135375237,-,135374737,135377737,135374915,135375165,1617,22,1,14.0416,15.6183,1,14.1908,9.35675,common
Platr23,chr1,136624650,-,136624150,136627150,136624636,136625002,1627,35,1,5.93015,4.20134,1,5.88319,2.4698,common
Zfp281,chr1,136624901,+,136622401,136625401,136624636,136625002,1627,35,1,5.93015,4.20134,1,5.88319,2.4698,common
Rgs2,chr1,144004161,-,144003661,144006661,144004129,144004509,1683,44,1,6.54943,2.18429,1,6.17673,1.46158,common
Rnf2,chr1,151500955,-,151500455,151503455,151500026,151501141,1740,105,1,6.32436,4.21508,1,4.72279,2.2469,common
Gm36527,chr1,151499585,-,151499085,151502085,151500026,151501141,1740,105,1,6.32436,4.21508,1,4.72279,2.2469,common
2810414N06Rik,chr1,151755018,-,151754518,151757518,151755184,151755925,1742,70,1,11.1483,9.65977,1,8.10789,6.85088,common
Edem3,chr1,151755371,+,151752871,151755871,151755184,151755925,1742,70,1,11.1483,9.65977,1,8.10789,6.85088,common
1700025G04Rik,chr1,152090125,-,152089625,152092625,152089616,152090328,1745,71,1,5.58045,2.05265,1,4.2334,2.28145,common
Mrps14,chr1,160195215,+,160192715,160195715,160194961,160195410,1807,31,1,7.99516,8.05813,1,7.33357,6.0728,common
Cep170,chr1,176814067,-,176813567,176816567,176813368,176814723,1933,95,1,8.50248,4.79517,1,8.16539,3.9738,common
Sdccag8,chr1,176814660,+,176812160,176815160,176813368,176814723,1933,95,1,8.50248,4.79517,1,8.16539,3.9738,common
Gm26801,chr1,177443270,-,177442770,177445770,177441491,177442776,1938,132,1,7.56337,7.81419,1,8.31738,4.54207,common
Zbtb18,chr1,177442351,+,177439851,177442851,177441491,177442776,1938,132,1,7.56337,7.81419,1,8.31738,4.54207,common
Ahctf1,chr1,179803680,-,179803180,179806180,179802926,179804038,1956,123,1,6.17834,5.04215,1,5.41953,2.85095,common
Gm10518,chr1,179803376,+,179800876,179803876,179802926,179804038,1956,123,1,6.17834,5.04215,1,5.41953,2.85095,common
Sde2,chr1,180851127,+,180848627,180851627,180850520,180851311,1964,72,1,7.45073,4.69889,1,5.13624,1.77477,common
Pycr2,chr1,180904293,+,180901793,180904793,180904154,180904539,1965,41,1,4.80001,1.79422,1,3.98481,1.43427,common
Cdc123,chr2,5845164,-,5844664,5847664,5844919,5845561,629,53,1,4.22988,1.32694,1,4.29404,1.62174,common
Nudt5,chr2,5845019,+,5842519,5845519,5844919,5845561,629,53,1,4.22988,1.32694,1,4.29404,1.62174,common
Sec61a2,chr2,5895432,-,5894932,5897932,5895006,5895538,629,57,1,6.567,4.16199,1,5.3603,1.73521,common
Gm13267,chr2,5895510,+,5893010,5896010,5895006,5895538,629,57,1,6.567,4.16199,1,5.3603,1.73521,common
4930412O13Rik,chr2,9881252,+,9878752,9881752,9881092,9881434,660,29,1,4.42842,2.32589,1,7.47561,3.62762,common
1810059C17Rik,chr2,18056613,-,18056113,18059113,18056412,18057954,722,112,1,9.20116,5.50066,1,5.38349,2.06434,common
Mir7655,chr2,18057846,+,18055346,18058346,18056412,18057954,722,112,1,9.20116,5.50066,1,5.38349,2.06434,common
Pip4k2a,chr2,18998126,-,18997626,19000626,18997444,18998634,729,122,1,4.55585,2.15325,1,4.10076,1.95468,common
4930426L09Rik,chr2,18998343,+,18995843,18998843,18997444,18998634,729,122,1,4.55585,2.15325,1,4.10076,1.95468,common
Acbd5,chr2,23068168,+,23065668,23068668,23068057,23068610,760,42,1,5.34162,2.31984,1,4.71601,2.03482,common
Tubb4b,chr2,25224702,-,25224202,25227202,25223966,25225245,777,101,2,16.860934999999998,2.14674,2,8.711649999999999,2.85834,common
Ubac1,chr2,26021747,-,26021247,26024247,26021429,26021914,783,55,1,6.22478,2.46373,1,5.86265,1.99887,common
Fam73b,chr2,30364233,+,30361733,30364733,30364093,30364558,816,41,1,12.8448,15.8107,1,7.45387,6.54669,common
Dolpp1,chr2,30392254,+,30389754,30392754,30392087,30392887,816,74,1,6.49765,2.78134,1,4.83947,1.95363,common
Ntmt1,chr2,30807826,+,30805326,30808326,30807458,30808307,820,63,1,13.2006,12.8802,1,8.21792,3.23623,common
Ptges2,chr2,32395896,+,32393396,32396396,32395474,32396707,832,97,1,7.06074,7.48409,1,7.21351,6.47066,common
Ttc16,chr2,32775633,-,32775133,32778133,32775532,32775950,835,39,1,6.91502,3.97393,1,5.14294,2.28142,common
Ptrh1,chr2,32775786,+,32773286,32776286,32775532,32775950,835,39,1,6.91502,3.97393,1,5.14294,2.28142,common
Cntrl,chr2,35109492,+,35106992,35109992,35109335,35109733,852,43,1,5.72194,1.32694,1,6.00748,2.36321,common
Rab14,chr2,35201120,-,35200620,35203620,35200229,35201367,853,110,1,7.26423,7.14751,1,4.65599,1.83968,common
Scai,chr2,39190734,-,39190234,39193234,39190203,39191002,110,74,1,7.45027,5.06136,1,8.00969,4.03957,common
Gtdc1,chr2,44927657,-,44927157,44930157,44926563,44927796,927,113,1,6.23401,5.32005,1,6.06545,1.6236,common
Ttc21b,chr2,66256617,-,66256117,66259117,66256359,66256843,1090,43,1,6.16548,5.82161,1,6.52244,3.89361,common
B3galt1,chr2,67565871,+,67563371,67566371,67565649,67566279,1100,64,1,4.353,2.87628,1,8.23098,3.14944,common
Pdk1,chr2,71873224,+,71870724,71873724,71872917,71873825,1133,94,1,9.62869,4.13385,1,5.92974,2.68969,common
Ssfa2,chr2,79635352,+,79632852,79635852,79635067,79636265,1192,116,1,5.96791,2.58511,1,4.97981,2.35545,common
Gm28635,chr2,84678041,-,84677541,84680541,84678409,84678621,1231,18,1,12.5451,12.2782,1,9.70881,8.00502,common
Tmx2,chr2,84679140,-,84678640,84681640,84678409,84678621,1231,18,1,12.5451,12.2782,1,9.70881,8.00502,common
Med19,chr2,84678402,+,84675902,84678902,84678409,84678621,1231,18,1,12.5451,12.2782,1,9.70881,8.00502,common
Zdhhc5,chr2,84715180,-,84714680,84717680,84714579,84715525,1231,94,1,12.8224,13.1943,1,8.35948,4.66488,common
Abtb2,chr2,103566310,+,103563810,103566810,103566151,103567422,1375,139,1,4.47444,2.34123,1,5.84409,2.80893,common
Cstf3,chr2,104590523,+,104588023,104591023,104590228,104591119,1382,64,1,6.42887,4.68061,1,5.66768,2.55648,common
Lgr4,chr2,109917647,+,109915147,109918147,109917558,109918372,1423,102,1,4.61283,2.59316,1,4.87322,2.38296,common
Fmn1,chr2,113327736,+,113325236,113328236,113327376,113327814,1449,33,1,6.27361,4.97091,1,5.59957,2.80811,common
Eif2ak4,chr2,118388618,+,118386118,118389118,118388342,118388877,1488,48,1,5.62059,2.14995,1,5.9661,4.4398,common
Tmem87a,chr2,120404113,-,120403613,120406613,120403888,120404259,1503,27,1,4.7414,2.8095,1,5.68549,2.67935,common
Ganc,chr2,120403896,+,120401396,120404396,120403888,120404259,1503,27,1,4.7414,2.8095,1,5.68549,2.67935,common
Cdan1,chr2,120850128,-,120849628,120852628,120849915,120850874,1507,89,1,6.11178,4.2643,1,6.64236,6.02619,common
Ttbk2,chr2,120850604,-,120850104,120853104,120849915,120850874,1507,89,1,6.11178,4.2643,1,6.64236,6.02619,common
AV039307,chr2,120850705,+,120848205,120851205,120849915,120850874,1507,89,1,6.11178,4.2643,1,6.64236,6.02619,common
Catsper2,chr2,121413792,-,121413292,121416292,121413518,121414456,1511,101,1,6.39167,2.61213,1,5.63679,2.38197,common
Pdia3,chr2,121413775,+,121411275,121414275,121413518,121414456,1511,101,1,6.39167,2.61213,1,5.63679,2.38197,common
Gm10766,chr2,127270054,-,127269554,127272554,127269730,127270849,1555,105,1,4.82905,2.00272,1,4.81961,1.34049,common
Stard7,chr2,127270218,+,127267718,127270718,127269730,127270849,1555,105,1,4.82905,2.00272,1,4.81961,1.34049,common
Bcl2l11,chr2,128126038,+,128123538,128126538,128125625,128128313,1562,256,1,5.60252,2.41213,1,7.91865,1.70339,common
Pank2,chr2,131262495,+,131259995,131262995,131262245,131262878,1586,80,1,5.80786,3.31788,1,7.88144,2.61642,common
Mkks,chr2,136891389,-,136890889,136893889,136890970,136891306,1629,30,1,13.4626,17.5385,1,8.12509,2.61389,common
Slx4ip,chr2,136891218,+,136888718,136891718,136890970,136891306,1629,30,1,13.4626,17.5385,1,8.12509,2.61389,common
Sec23b,chr2,144556229,+,144553729,144556729,144556209,144556574,1687,30,1,7.5894,5.47155,1,7.58957,3.22506,common
Ralgapa2,chr2,146512026,-,146511526,146514526,146511726,146512360,1702,72,1,8.42632,10.4454,1,8.70083,1.502,common
Xrn2,chr2,147012996,+,147010496,147013496,147012760,147013799,1706,92,1,4.7939,2.2453,1,4.50344,1.89442,common
Chd6,chr2,161109075,-,161108575,161111575,161108518,161109676,1814,91,1,7.59617,7.06261,1,8.39752,6.56249,common
RP23-480D17.3,chr2,161109411,+,161106911,161109911,161108518,161109676,1814,91,1,7.59617,7.06261,1,8.39752,6.56249,common
Serinc3,chr2,163645131,-,163644631,163647631,163644701,163645273,1833,67,1,5.1404,1.69913,1,5.29552,1.89442,common
0610039K10Rik,chr2,163644850,+,163642350,163645350,163644701,163645273,1833,67,1,5.1404,1.69913,1,5.29552,1.89442,common
Cse1l,chr2,166906040,+,166903540,166906540,166905915,166906629,1858,80,1,6.56342,3.30587,1,7.16363,2.35647,common
Zfp64,chr2,168955587,-,168955087,168958087,168954889,168955596,1874,50,1,6.97128,2.22435,1,5.29698,3.07125,common
Rps21,chr2,180257377,+,180254877,180257877,180256996,180257849,1960,61,1,8.52478,4.56312,1,4.50698,2.53477,common
Mir3091,chr2,180257536,+,180255036,180258036,180256996,180257849,1960,61,1,8.52478,4.56312,1,4.50698,2.53477,common
Armc1,chr3,19163065,-,19162565,19165565,19162701,19163059,731,45,1,5.86605,3.22473,1,5.61199,2.40949,common
Mtfr1,chr3,19187327,+,19184827,19187827,19188029,19188573,731,59,1,4.54496,2.23843,1,5.49971,2.57041,common
4632415L05Rik,chr3,19894886,+,19892386,19895386,19894634,19895495,736,65,1,4.14277,2.14694,1,5.44747,2.16742,common
Ect2,chr3,27153878,-,27153378,27156378,27153413,27154068,792,58,1,7.48129,3.12438,1,8.03846,3.13385,common
1700125G22Rik,chr3,27154026,+,27151526,27154526,27153413,27154068,792,58,1,7.48129,3.12438,1,8.03846,3.13385,common
Tnik,chr3,28263214,+,28260714,28263714,28263361,28263691,800,39,1,4.36952,2.12515,1,5.13806,1.89442,common
Prkci,chr3,30995747,+,30993247,30996247,30995675,30996205,821,64,1,9.23679,7.30502,1,6.18303,3.59167,common
Mfn1,chr3,32529465,+,32526965,32529965,32529379,32529841,833,40,1,4.52424,3.05435,1,7.30466,2.64283,common
Mrpl47,chr3,32737605,-,32737105,32740105,32736300,32737547,834,89,1,8.27671,5.90729,1,9.22339,5.38472,common
Ndufb5,chr3,32736990,+,32734490,32737490,32736300,32737547,834,89,1,8.27671,5.90729,1,9.22339,5.38472,common
Sox2,chr3,34650405,+,34647905,34650905,34648829,34651366,849,186,1,5.08263,2.86675,1,4.70688,2.81214,common
Gm27611,chr3,34653178,+,34650678,34653678,34648829,34651366,849,186,1,5.08263,2.86675,1,4.70688,2.81214,common
Gm42693,chr3,34664289,-,34663789,34666789,34663378,34664473,849,77,1,4.95123,2.51886,1,4.93757,1.86404,common
Mccc1,chr3,36000678,-,36000178,36003178,36000423,36000679,859,27,1,5.76258,2.45138,1,6.29536,3.56602,common
Mccc1os,chr3,35999833,+,35997333,36000333,36000423,36000679,859,27,1,5.76258,2.45138,1,6.29536,3.56602,common
Anxa5,chr3,36475894,-,36475394,36478394,36475547,36475970,863,29,1,5.81452,1.73798,1,5.51119,4.00409,common
Mir7009,chr3,36475524,-,36475024,36478024,36475547,36475970,863,29,1,5.81452,1.73798,1,5.51119,4.00409,common
1810062G17Rik,chr3,36475937,+,36473437,36476437,36475547,36475970,863,29,1,5.81452,1.73798,1,5.51119,4.00409,common
Noct,chr3,51224447,+,51221947,51224947,51224454,51225511,975,136,1,5.53522,1.95515,1,4.32636,2.48154,common
Maml3,chr3,52105076,-,52104576,52107576,52102331,52105132,982,192,1,5.16747,2.01723,1,4.32753,1.47067,common
Nhlrc3,chr3,53463332,-,53462832,53465832,53463062,53464009,992,82,1,10.2375,8.78163,1,7.79869,5.96385,common
Proser1,chr3,53463666,+,53461166,53464166,53463062,53464009,992,82,1,10.2375,8.78163,1,7.79869,5.96385,common
Wwtr1,chr3,57575910,-,57575410,57578410,57574868,57576564,1024,123,1,5.14308,2.54099,1,4.705,1.37362,common
4931440P22Rik,chr3,65529379,-,65528879,65531879,65527714,65529467,1084,207,1,5.09256,2.51661,1,4.83079,1.41589,common
Tiparp,chr3,65528410,+,65525910,65528910,65527714,65529467,1084,207,1,5.09256,2.51661,1,4.83079,1.41589,common
Ift80,chr3,69004570,-,69004070,69007070,69004820,69006319,1111,134,1,7.31413,5.63939,1,5.47199,3.03004,common
Smc4,chr3,69004738,+,69002238,69005238,69004820,69006319,1111,134,1,7.31413,5.63939,1,5.47199,3.03004,common
Etfdh,chr3,79629500,-,79629000,79632000,79628595,79629374,1192,58,1,16.7498,15.8127,1,9.05096,11.0843,common
4930579G24Rik,chr3,79629079,+,79626579,79629579,79628595,79629374,1192,58,1,16.7498,15.8127,1,9.05096,11.0843,common
Map9,chr3,82358044,+,82355544,82358544,82358038,82358470,1213,45,1,5.12173,1.32694,1,6.03289,1.30416,common
Bcan,chr3,88000230,-,87999730,88002730,87999753,88000469,1256,77,2,4.663815,1.90415,1,4.80985,1.50461,common
1700113A16Rik,chr3,88177785,-,88177285,88180285,88177745,88178051,1257,32,1,13.6802,13.7768,1,6.4249,2.84971,common
Tsacc,chr3,88296999,-,88296499,88299499,88296880,88297643,1258,51,1,8.32476,8.56461,1,8.09174,3.88958,common
Cct3,chr3,88297116,+,88294616,88297616,88296880,88297643,1258,51,1,8.32476,8.56461,1,8.09174,3.88958,common
Lamtor2,chr3,88553074,-,88552574,88555574,88553384,88553676,1260,28,1,9.69959,5.95039,1,5.99726,1.59658,common
Ubqln4,chr3,88553758,+,88551258,88554258,88553384,88553676,1260,28,1,9.69959,5.95039,1,5.99726,1.59658,common
Scamp3,chr3,89177473,+,89174973,89177973,89177413,89177670,1265,21,1,5.66502,2.33257,1,5.60894,3.22461,common
Mtx1,chr3,89227088,-,89226588,89229588,89227366,89227789,1265,30,1,5.71353,2.14995,1,5.56667,1.30416,common
Mir92b,chr3,89227198,-,89226698,89229698,89227366,89227789,1265,30,1,5.71353,2.14995,1,5.56667,1.30416,common
Muc1,chr3,89229057,+,89226557,89229557,89227366,89227789,1265,30,1,5.71353,2.14995,1,5.56667,1.30416,common
Cks1b,chr3,89418383,-,89417883,89420883,89418026,89418350,1267,32,1,5.09358,3.59148,1,5.73411,3.97501,common
Shc1,chr3,89418443,+,89415943,89418943,89418026,89418350,1267,32,1,5.09358,3.59148,1,5.73411,3.97501,common
Slc39a1,chr3,90248172,+,90245672,90248672,90247994,90248423,1273,32,1,4.97536,3.13894,1,5.29654,1.79096,common
Ciart,chr3,95882251,-,95881751,95884751,95881904,95882938,1316,84,1,5.74649,2.58981,1,6.64189,3.68746,common
Gm20628,chr3,96270289,-,96269789,96272789,96269676,96270106,1319,33,1,4.92471,3.33872,1,4.69093,2.80039,common
Hist2h3b,chr3,96268654,+,96266154,96269154,96268667,96269107,1319,54,1,4.92471,3.33872,1,4.69093,2.80039,common
Gm42743,chr3,96269721,+,96267221,96270221,96268667,96269107,1319,54,1,4.92471,3.33872,1,4.69093,2.80039,common
Hist2h2bb,chr3,96269752,+,96267252,96270252,96268667,96269107,1319,54,1,4.92471,3.33872,1,4.69093,2.80039,common
Txnip,chr3,96557957,+,96555457,96558457,96557677,96557953,1321,24,2,5.432765,2.44527,1,6.65506,2.88324,common
Lix1l,chr3,96601149,+,96598649,96601649,96601046,96601299,1322,25,1,4.34141,2.83637,1,4.38226,2.46878,common
Prkab2,chr3,97658193,+,97655693,97658693,97658047,97658795,1330,74,1,5.68449,3.13453,1,4.84863,1.79923,common
Wars2,chr3,99141068,+,99138568,99141568,99140955,99141669,1341,52,1,7.60917,4.71606,1,7.81908,2.64493,common
Gm43024,chr3,99144603,+,99142103,99145103,99140955,99141669,1341,52,1,7.60917,4.71606,1,7.81908,2.64493,common
Dclre1b,chr3,103809444,-,103808944,103811944,103809014,103809590,21,56,1,4.60656,2.00826,1,5.48966,2.58072,common
Ap4b1,chr3,103809520,+,103807020,103810020,103809014,103809590,21,56,1,4.60656,2.00826,1,5.48966,2.58072,common
Gm43064,chr3,103809573,+,103807073,103810073,103809014,103809590,21,56,1,4.60656,2.00826,1,5.48966,2.58072,common
Fam212b,chr3,105704599,+,105702099,105705099,105704506,105704767,1391,23,1,4.29732,1.48694,1,4.35655,1.30416,common
Rbm15,chr3,107333673,-,107333173,107336173,107331962,107334117,1403,180,1,25.9088,37.5836,1,11.7128,11.7537,common
Ahcyl1,chr3,107696560,-,107696060,107699060,107695898,107696722,1406,68,1,4.75828,2.29279,1,4.477,2.11964,common
Rnpc3,chr3,113630149,-,113629649,113632649,113629646,113630274,1451,60,1,4.56345,2.67658,1,4.65303,2.54693,common
Snhg8,chr3,123508404,-,123507904,123510904,123508115,123508911,1527,76,1,6.80602,3.87793,1,5.04119,1.77213,common
Snora24,chr3,123508066,-,123507566,123510566,123508115,123508911,1527,76,1,6.80602,3.87793,1,5.04119,1.77213,common
Mttp,chr3,138144968,-,138144468,138147468,138143237,138144135,1638,84,1,13.9329,8.21975,1,8.33458,3.83774,common
Trmt10a,chr3,138143448,+,138140948,138143948,138143237,138144135,1638,84,1,13.9329,8.21975,1,8.33458,3.83774,common
Adh5,chr3,138443093,+,138440593,138443593,138442658,138443447,1641,84,1,6.54376,6.59144,1,6.84624,2.5349,common
Lmo4,chr3,144205220,-,144204720,144207720,144204596,144205861,1685,118,1,4.35598,2.62047,1,4.3942,2.04919,common
Adgrl2,chr3,148990555,-,148990055,148993055,148987630,148990644,1721,265,1,4.56079,1.72097,1,5.69969,2.44313,common
Gm43573,chr3,148989152,+,148986652,148989652,148987630,148990644,1721,265,1,4.56079,1.72097,1,5.69969,2.44313,common
Acadm,chr3,153944632,-,153944132,153947132,153944252,153944586,1759,31,1,9.39793,4.32307,1,6.78126,4.24679,common
Dpy19l4,chr4,11322137,-,11321637,11324637,11321721,11322311,671,54,1,3.87486,1.5866,1,3.91711,1.86248,common
Gm26663,chr4,11321944,+,11319444,11322444,11321721,11322311,671,54,1,3.87486,1.5866,1,3.91711,1.86248,common
Triqk,chr4,12906838,+,12904338,12907338,12906838,12907238,683,29,1,7.48956,8.43914,1,6.50469,3.78034,common
Tmem55a,chr4,14864076,+,14861576,14864576,14864148,14864524,698,35,1,5.65264,2.94327,1,5.28667,3.36877,common
Ripk2,chr4,16163647,-,16163147,16166147,16163132,16163599,708,63,1,11.3567,11.0012,1,8.67143,7.99063,common
A530072M11Rik,chr4,16164110,+,16161610,16164610,16163132,16163599,708,63,1,11.3567,11.0012,1,8.67143,7.99063,common
Pnisr,chr4,21847583,+,21845083,21848083,21847928,21848554,751,58,1,10.1938,11.5639,1,7.8646,3.21928,common
Fbxl4,chr4,22357543,+,22355043,22358043,22357541,22357945,755,41,1,4.28904,1.88443,1,4.63164,1.86349,common
Pou3f2,chr4,22488366,-,22487866,22490866,22489463,22490548,756,76,1,15.6401,2.14995,1,12.4397,10.7097,common
Gm30731,chr4,22490548,+,22488048,22491048,22489463,22490548,756,76,1,15.6401,2.14995,1,12.4397,10.7097,common
Ufl1,chr4,25281821,-,25281321,25284321,25281505,25281928,777,48,1,4.46413,2.68666,1,4.3264,1.39823,common
Orc3,chr4,34614944,-,34614444,34617444,34614737,34615125,849,41,1,3.77455,1.32694,1,4.19815,2.29993,common
Rars2,chr4,34614957,+,34612457,34615457,34614737,34615125,849,41,1,3.77455,1.32694,1,4.19815,2.29993,common
Aco1,chr4,40143081,+,40140581,40143581,40143246,40143838,891,53,1,11.1325,16.2259,1,10.7898,13.4114,common
Topors,chr4,40269850,-,40269350,40272350,40269517,40269890,892,33,1,5.45292,3.28898,1,5.83999,2.24696,common
Toporsos,chr4,40269579,+,40267079,40270079,40268291,40268700,892,48,1,5.45292,3.28898,1,5.83999,2.24696,common
Gm6297,chr4,40722398,-,40721898,40724898,40722233,40723250,895,105,1,4.55313,1.74817,1,4.65213,1.391,common
Dnaja1,chr4,40722150,+,40719650,40722650,40722233,40723250,895,105,1,4.55313,1.74817,1,4.65213,1.391,common
Mir207,chr4,40722917,+,40720417,40723417,40722233,40723250,895,105,1,4.55313,1.74817,1,4.65213,1.391,common
Bag1,chr4,40948294,-,40947794,40950794,40947952,40948731,897,79,1,7.70647,6.86984,1,8.32535,2.52651,common
Chmp5,chr4,40948407,+,40945907,40948907,40947952,40948731,897,79,1,7.70647,6.86984,1,8.32535,2.52651,common
Vcp,chr4,43000507,-,43000007,43003007,42999712,43000650,913,94,1,8.59845,5.74566,1,10.2745,6.35899,common
Rmrp,chr4,43493058,-,43492558,43495558,43492789,43493730,916,70,1,7.37528,5.20412,1,4.88367,1.93299,common
Ccdc107,chr4,43492900,+,43490400,43493400,43492789,43493730,916,70,1,7.37528,5.20412,1,4.88367,1.93299,common
Spag8,chr4,43653594,-,43653094,43656094,43656100,43656535,918,37,1,7.8994,7.4625,1,8.07903,6.60177,common
Hint2,chr4,43656466,-,43655966,43658966,43656100,43656535,918,37,1,7.8994,7.4625,1,8.07903,6.60177,common
