gene,chr,tss,strand,promoter_start,promoter_end,cpg_start,cpg_end,cpg_id,cpg_count,exo_peak_count,exo_mean_signal,exo_min_qvalue,endo_peak_count,endo_mean_signal,endo_min_qvalue,category
Gm27184,chr1,119526359,-,119525859,119528859,119525825,119526478,1496,67,1,5.4779,4.56541,0,0.0,1.0,exo_only
Tmem185b,chr1,119526160,+,119523660,119526660,119525825,119526478,1496,67,1,5.4779,4.56541,0,0.0,1.0,exo_only
Dbi,chr1,120121078,-,120120578,120123578,120120917,120121280,1501,35,1,6.67568,6.70055,0,0.0,1.0,exo_only
3110009E18Rik,chr1,120121187,+,120118687,120121687,120120917,120121280,1501,35,1,6.67568,6.70055,0,0.0,1.0,exo_only
Gm37174,chr1,121328092,+,121325592,121328592,121327653,121328143,1510,44,1,5.1922,4.1414,0,0.0,1.0,exo_only
Mgat5,chr1,127205015,+,127202515,127205515,127204918,127205651,1555,61,1,6.67568,6.70055,0,0.0,1.0,exo_only
Slc41a1,chr1,131827493,+,131824993,131827993,131827610,131828289,1590,55,1,8.81886,10.9402,0,0.0,1.0,exo_only
Nucks1,chr1,131910534,+,131908034,131911034,131910244,131911218,1591,98,1,9.64265,12.4439,0,0.0,1.0,exo_only
Gm37935,chr1,134455473,-,134454973,134457973,134455275,134455836,1610,53,1,4.45045,2.97086,0,0.0,1.0,exo_only
Klhl12,chr1,134455531,+,134453031,134456031,134455275,134455836,1610,53,1,4.45045,2.97086,0,0.0,1.0,exo_only
9230116N13Rik,chr1,136415519,-,136415019,136418019,136415222,136415678,1625,67,1,6.67568,6.70055,0,0.0,1.0,exo_only
Ddx59,chr1,136415271,+,136412771,136415771,136415222,136415678,1625,67,1,6.67568,6.70055,0,0.0,1.0,exo_only
Gm9530,chr1,155083266,-,155082766,155085766,155083181,155083561,1768,40,1,8.01715,9.37127,0,0.0,1.0,exo_only
Stx6,chr1,155158715,+,155156215,155159215,155158548,155159280,1768,83,1,8.81886,10.9402,0,0.0,1.0,exo_only
Pou2f1,chr1,166002678,-,166002178,166005178,166001465,166003585,1851,203,1,8.81886,10.9402,0,0.0,1.0,exo_only
Gm26665,chr1,166002960,+,166000460,166003460,166001465,166003585,1851,203,1,8.81886,10.9402,0,0.0,1.0,exo_only
Usf1,chr1,171411313,+,171408813,171411813,171411209,171411871,1892,69,1,9.62058,12.5532,0,0.0,1.0,exo_only
B230369F24Rik,chr1,178318549,-,178318049,178321049,178318207,178319311,1945,107,1,10.3844,13.9825,0,0.0,1.0,exo_only
Cox20,chr1,178319130,+,178316630,178319630,178318207,178319311,1945,107,1,10.3844,13.9825,0,0.0,1.0,exo_only
H3f3a,chr1,180813943,-,180813443,180816443,180812492,180814356,1964,148,1,12.6096,18.7942,0,0.0,1.0,exo_only
H3f3aos,chr1,180813776,+,180811276,180814276,180812492,180814356,1964,148,1,12.6096,18.7942,0,0.0,1.0,exo_only
Pycr2,chr1,180904293,+,180901793,180904793,180904154,180904539,1965,41,1,6.26046,5.90061,0,0.0,1.0,exo_only
Prox1,chr1,190170714,-,190170214,190173214,190172743,190173199,2035,32,1,7.41742,8.0672,0,0.0,1.0,exo_only
Prox1os,chr1,190170296,+,190167796,190170796,190169225,190169601,2035,33,1,7.41742,8.0672,0,0.0,1.0,exo_only
1700034H15Rik,chr1,191907527,-,191907027,191910027,191906596,191907697,2049,126,1,10.4223,14.2024,0,0.0,1.0,exo_only
Slc30a1,chr1,191906767,+,191904267,191907267,191906596,191907697,2049,126,1,10.4223,14.2024,0,0.0,1.0,exo_only
Suv39h2,chr2,3475031,-,3474531,3477531,3474434,3475299,611,103,1,6.41372,6.38721,0,0.0,1.0,exo_only
Mcm10,chr2,5012791,-,5012291,5015291,5012546,5012804,623,25,1,7.21543,7.85025,0,0.0,1.0,exo_only
Gm13377,chr2,21141954,-,21141454,21144454,21141867,21142247,746,38,1,7.21543,7.85025,0,0.0,1.0,exo_only
Enkur,chr2,21205365,-,21204865,21207865,21205586,21206014,746,38,1,8.81886,10.9402,0,0.0,1.0,exo_only
Thnsl1,chr2,21205724,+,21203224,21206224,21205586,21206014,746,38,1,8.81886,10.9402,0,0.0,1.0,exo_only
Acbd5,chr2,23068168,+,23065668,23068668,23068057,23068610,760,42,1,8.01715,9.37127,0,0.0,1.0,exo_only
Ehmt1,chr2,24919614,-,24919114,24922114,24918777,24919758,775,102,1,5.612,4.98619,0,0.0,1.0,exo_only
Mrpl41,chr2,24975098,-,24974598,24977598,24974785,24975559,775,72,1,10.4223,14.2024,0,0.0,1.0,exo_only
Pnpla7,chr2,24976033,+,24973533,24976533,24974785,24975559,775,72,1,10.4223,14.2024,0,0.0,1.0,exo_only
Tprn,chr2,25262618,+,25260118,25263118,25262563,25263446,777,105,1,5.612,4.98619,0,0.0,1.0,exo_only
Wdr5,chr2,27515157,+,27512657,27515657,27515043,27515616,794,70,1,5.4779,4.56541,0,0.0,1.0,exo_only
Odf2,chr2,29889221,+,29886721,29889721,29889281,29890726,813,128,1,6.67568,6.70055,0,0.0,1.0,exo_only
D2Wsu81e,chr2,30178459,-,30177959,30180959,30178228,30178634,815,38,1,6.41372,6.38721,0,0.0,1.0,exo_only
Fam73b,chr2,30364233,+,30361733,30364733,30364093,30364558,816,41,1,31.1532,66.0298,0,0.0,1.0,exo_only
Dolpp1,chr2,30392254,+,30389754,30392754,30392087,30392887,816,74,1,11.224,15.8859,0,0.0,1.0,exo_only
Crat,chr2,30415813,-,30415313,30418313,30415221,30416614,817,118,1,6.41372,6.38721,0,0.0,1.0,exo_only
Ppp2r4,chr2,30416039,+,30413539,30416539,30415221,30416614,817,118,1,6.41372,6.38721,0,0.0,1.0,exo_only
Exosc2,chr2,31670715,+,31668215,31671215,31670686,31671043,826,25,1,7.41742,8.0672,0,0.0,1.0,exo_only
Swi5,chr2,32288075,-,32287575,32290575,32287549,32288490,831,78,1,12.0257,17.6051,0,0.0,1.0,exo_only
Golga2,chr2,32287384,+,32284884,32287884,32287549,32288490,831,78,1,12.0257,17.6051,0,0.0,1.0,exo_only
Cdk9,chr2,32713076,-,32712576,32715576,32712175,32713258,834,98,1,8.81886,10.9402,0,0.0,1.0,exo_only
Mir2861,chr2,32712888,-,32712388,32715388,32712175,32713258,834,98,1,8.81886,10.9402,0,0.0,1.0,exo_only
Mir3960,chr2,32712972,-,32712472,32715472,32712175,32713258,834,98,1,8.81886,10.9402,0,0.0,1.0,exo_only
Tor2a,chr2,32757234,+,32754734,32757734,32757063,32757506,834,43,1,6.26046,5.90061,0,0.0,1.0,exo_only
Rabepk,chr2,34799912,-,34799412,34802412,34799754,34799960,850,20,2,6.8556,3.66407,0,0.0,1.0,exo_only
Ndufa8,chr2,36049406,-,36048906,36051906,36049236,36049437,860,22,1,5.4779,4.56541,0,0.0,1.0,exo_only
Morn5,chr2,36049458,+,36046958,36049958,36049236,36049437,860,22,1,5.4779,4.56541,0,0.0,1.0,exo_only
Rpl35,chr2,39005624,-,39005124,39008124,39007853,39008381,882,66,1,6.41372,6.38721,0,0.0,1.0,exo_only
Ppp6c,chr2,39226451,-,39225951,39228951,39225719,39226492,884,76,1,6.67568,6.70055,0,0.0,1.0,exo_only
Mmadhc,chr2,50296801,-,50296301,50299301,50296405,50296785,968,37,1,8.81886,10.9402,0,0.0,1.0,exo_only
Gm13483,chr2,50296810,+,50294310,50297310,50296405,50296785,968,37,1,8.81886,10.9402,0,0.0,1.0,exo_only
Stam2,chr2,52742281,-,52741781,52744781,52741892,52742737,987,79,1,7.04301,7.30216,0,0.0,1.0,exo_only
Gm13548,chr2,52739455,-,52738955,52741955,52741892,52742737,987,79,1,7.04301,7.30216,0,0.0,1.0,exo_only
Rprm,chr2,54085552,-,54085052,54088052,54084866,54085694,997,70,1,6.41372,6.38721,0,0.0,1.0,exo_only
Cobll1,chr2,65239403,-,65238903,65241903,65238066,65239233,1082,137,1,5.93394,5.38888,0,0.0,1.0,exo_only
Gm13594,chr2,65238756,+,65236256,65239256,65238066,65239233,1082,137,1,5.93394,5.38888,0,0.0,1.0,exo_only
Ppig,chr2,69722545,+,69720045,69723045,69722625,69723523,1116,87,1,5.1922,4.1414,0,0.0,1.0,exo_only
Gm26558,chr2,70662108,-,70661608,70664608,70661346,70662024,1124,91,1,5.93394,5.38888,0,0.0,1.0,exo_only
Gorasp2,chr2,70661576,+,70659076,70662076,70661346,70662024,1124,91,1,5.93394,5.38888,0,0.0,1.0,exo_only
Slc25a12,chr2,71367749,-,71367249,71370249,71367518,71367773,1129,27,1,6.67568,6.70055,0,0.0,1.0,exo_only
Hat1,chr2,71388958,+,71386458,71389458,71389036,71389586,1129,58,1,6.67568,6.70055,0,0.0,1.0,exo_only
Nfe2l2,chr2,75704641,-,75704141,75707141,75703586,75704951,1162,106,1,5.612,4.98619,0,0.0,1.0,exo_only
E030042O20Rik,chr2,75704770,+,75702270,75705270,75703586,75704951,1162,106,1,5.612,4.98619,0,0.0,1.0,exo_only
Zc3h15,chr2,83644435,+,83641935,83644935,83644311,83644819,1223,67,1,7.41742,8.0672,0,0.0,1.0,exo_only
Itgav,chr2,83724397,+,83721897,83724897,83724235,83725044,1223,80,1,6.67568,6.70055,0,0.0,1.0,exo_only
Fnbp4,chr2,90745370,+,90742870,90745870,90745284,90746088,1277,75,1,13.6292,21.1284,0,0.0,1.0,exo_only
Mtch2,chr2,90847155,+,90844655,90847655,90847026,90847575,1278,55,1,6.41372,6.38721,0,0.0,1.0,exo_only
Slc39a13,chr2,91070417,-,91069917,91072917,91070077,91070641,1279,62,1,6.67568,6.70055,0,0.0,1.0,exo_only
Zfp408,chr2,91649791,-,91649291,91652291,91649927,91650421,1284,35,1,4.45045,2.97086,0,0.0,1.0,exo_only
Arhgap1,chr2,91649860,+,91647360,91650360,91649927,91650421,1284,35,1,4.45045,2.97086,0,0.0,1.0,exo_only
Gyltl1b,chr2,92374869,-,92374369,92377369,92375367,92375652,1289,22,1,11.1261,15.5553,0,0.0,1.0,exo_only
Pex16,chr2,92374676,+,92372176,92375176,92375367,92375652,1289,22,1,11.1261,15.5553,0,0.0,1.0,exo_only
Mir7000,chr2,92387446,-,92386946,92389946,92388981,92389543,1289,53,1,9.64265,12.4439,0,0.0,1.0,exo_only
Cry2,chr2,92434043,-,92433543,92436543,92433817,92434385,1290,63,1,11.224,15.8859,0,0.0,1.0,exo_only
Spred1,chr2,117121374,+,117118874,117121874,117120513,117121957,1478,170,1,7.41742,8.0672,0,0.0,1.0,exo_only
Chac1,chr2,119351229,+,119348729,119351729,119350935,119351593,1495,52,1,11.1261,15.5553,0,0.0,1.0,exo_only
Ino80,chr2,119477687,-,119477187,119480187,119476896,119478266,1496,107,1,6.67568,6.70055,0,0.0,1.0,exo_only
Snap23,chr2,120567671,+,120565171,120568171,120567562,120568044,1504,39,1,7.41742,8.0672,0,0.0,1.0,exo_only
Lrrc57,chr2,120609520,-,120609020,120612020,120609236,120609581,1505,33,1,6.67568,6.70055,0,0.0,1.0,exo_only
Haus2,chr2,120609383,+,120606883,120609883,120609236,120609581,1505,33,1,6.67568,6.70055,0,0.0,1.0,exo_only
Mageb3,chr2,121956092,-,121955592,121958592,121955799,121956772,1515,86,1,11.1261,15.5553,0,0.0,1.0,exo_only
Ctdspl2,chr2,121956001,+,121953501,121956501,121955799,121956772,1515,86,1,11.1261,15.5553,0,0.0,1.0,exo_only
Bloc1s6os,chr2,122738362,-,122737862,122740862,122738328,122738840,1521,50,1,5.93394,5.38888,0,0.0,1.0,exo_only
Bloc1s6,chr2,122738503,+,122736003,122739003,122738328,122738840,1521,50,1,5.93394,5.38888,0,0.0,1.0,exo_only
Cep152,chr2,125625113,-,125624613,125627613,125624845,125625295,1543,49,1,8.01715,9.37127,0,0.0,1.0,exo_only
Mrps5,chr2,127587222,+,127584722,127587722,127587174,127587659,1558,48,1,8.60813,10.2676,0,0.0,1.0,exo_only
Polr1b,chr2,129100995,+,129098495,129101495,129101040,129101282,1569,24,1,4.00857,2.43639,0,0.0,1.0,exo_only
Gm4430,chr2,129197126,-,129196626,129199626,129198171,129199236,1570,115,1,8.60813,10.2676,0,0.0,1.0,exo_only
Gm4430,chr2,129199194,-,129198694,129201694,129198171,129199236,1570,115,1,8.60813,10.2676,0,0.0,1.0,exo_only
Slc20a1,chr2,129198764,+,129196264,129199264,129198171,129199236,1570,115,1,8.60813,10.2676,0,0.0,1.0,exo_only
Nop56,chr2,130274430,+,130271930,130274930,130274053,130274815,1578,73,1,6.41372,6.38721,0,0.0,1.0,exo_only
Snord110,chr2,130275506,+,130273006,130276006,130274053,130274815,1578,73,1,6.41372,6.38721,0,0.0,1.0,exo_only
Gm24451,chr2,130276237,+,130273737,130276737,130274053,130274815,1578,73,1,6.41372,6.38721,0,0.0,1.0,exo_only
Gm23187,chr2,130277195,+,130274695,130277695,130274053,130274815,1578,73,1,6.41372,6.38721,0,0.0,1.0,exo_only
Gm23650,chr2,130277697,+,130275197,130278197,130274053,130274815,1578,73,1,6.41372,6.38721,0,0.0,1.0,exo_only
Prnp,chr2,131909928,+,131907428,131910428,131909853,131910095,1591,28,1,6.67568,6.70055,0,0.0,1.0,exo_only
Prn,chr2,131909957,+,131907457,131910457,131909853,131910095,1591,28,1,6.67568,6.70055,0,0.0,1.0,exo_only
Plcb4,chr2,135659011,+,135656511,135659511,135659044,135660003,202,85,1,5.1922,4.1414,0,0.0,1.0,exo_only
Macrod2,chr2,140395309,+,140392809,140395809,140395181,140396082,1656,93,1,8.15916,9.4836,0,0.0,1.0,exo_only
Rrbp1,chr2,144011263,-,144010763,144013763,144010003,144011636,1683,164,1,17.2163,29.1903,0,0.0,1.0,exo_only
Ralgapa2,chr2,146512026,-,146511526,146514526,146511726,146512360,1702,72,1,16.836,28.4992,0,0.0,1.0,exo_only
Mapre1,chr2,153741274,+,153738774,153741774,153741141,153741640,1757,73,1,5.93394,5.38888,0,0.0,1.0,exo_only
4930519P11Rik,chr2,154613437,-,154612937,154615937,154613115,154613968,1764,82,1,8.01715,9.37127,0,0.0,1.0,exo_only
Zfp341,chr2,154613297,+,154610797,154613797,154613115,154613968,1764,82,1,8.01715,9.37127,0,0.0,1.0,exo_only
Eif2s2,chr2,154892935,-,154892435,154895435,154892232,154893035,1766,75,1,5.1922,4.1414,0,0.0,1.0,exo_only
Trp53inp2,chr2,155381059,+,155378559,155381559,155381659,155382332,1770,69,1,6.41372,6.38721,0,0.0,1.0,exo_only
Cep250,chr2,155956458,+,155953958,155956958,155956464,155956970,1774,47,1,8.01715,9.37127,0,0.0,1.0,exo_only
Soga1,chr2,157079254,-,157078754,157081754,157078239,157079868,1783,170,1,5.93394,5.38888,0,0.0,1.0,exo_only
Samhd1,chr2,157135265,-,157134765,157137765,157134669,157135329,1783,56,1,7.21543,7.85025,0,0.0,1.0,exo_only
Tti1,chr2,158028433,-,158027933,158030933,158028259,158029063,1790,75,1,4.45045,2.97086,0,0.0,1.0,exo_only
Rprd1b,chr2,158028497,+,158025997,158028997,158028259,158029063,1790,75,1,4.45045,2.97086,0,0.0,1.0,exo_only
Gm14202,chr2,158406818,-,158406318,158409318,158409629,158410484,1793,101,1,8.60813,10.2676,0,0.0,1.0,exo_only
Ralgapb,chr2,158409848,+,158407348,158410348,158409629,158410484,1793,101,1,8.60813,10.2676,0,0.0,1.0,exo_only
Zhx3,chr2,160872998,-,160872498,160875498,160872348,160873274,1812,103,1,10.4223,14.2024,0,0.0,1.0,exo_only
2900093K20Rik,chr2,163419795,+,163417295,163420295,163418939,163420022,1831,119,1,8.15916,9.4836,0,0.0,1.0,exo_only
Serinc3,chr2,163645131,-,163644631,163647631,163644701,163645273,1833,67,1,6.67568,6.70055,0,0.0,1.0,exo_only
0610039K10Rik,chr2,163644850,+,163642350,163645350,163644701,163645273,1833,67,1,6.67568,6.70055,0,0.0,1.0,exo_only
Ywhab,chr2,163994960,+,163992460,163995460,163995281,163995733,1836,45,1,10.3844,13.9825,0,0.0,1.0,exo_only
Tomm34,chr2,164071169,-,164070669,164073669,164070405,164071023,1836,68,1,8.01715,9.37127,0,0.0,1.0,exo_only
Stk4,chr2,164070322,+,164067822,164070822,164070405,164071023,1836,68,1,8.01715,9.37127,0,0.0,1.0,exo_only
Prex1,chr2,166713832,-,166713332,166716332,166713474,166714348,1856,101,1,17.6377,30.4053,0,0.0,1.0,exo_only
Slc9a8,chr2,167421712,+,167419212,167422212,167421325,167421982,1862,62,1,6.41372,6.38721,0,0.0,1.0,exo_only
Spata2,chr2,167492887,-,167492387,167495387,167492357,167493167,1862,81,1,16.3183,27.3465,0,0.0,1.0,exo_only
Ube2v1,chr2,167632095,-,167631595,167634595,167631356,167632333,1863,111,1,8.01715,9.37127,0,0.0,1.0,exo_only
Nfatc2,chr2,168601657,-,168601157,168604157,168601193,168602100,1871,80,1,8.90091,10.9433,0,0.0,1.0,exo_only
Aurka,chr2,172370535,-,172370035,172373035,172370596,172371333,1900,71,1,7.41742,8.0672,0,0.0,1.0,exo_only
Cstf1,chr2,172370681,+,172368181,172371181,172370596,172371333,1900,71,1,7.41742,8.0672,0,0.0,1.0,exo_only
Rps21,chr2,180257377,+,180254877,180257877,180256996,180257849,1960,61,1,14.086,21.9065,0,0.0,1.0,exo_only
Mir3091,chr2,180257536,+,180255036,180258036,180256996,180257849,1960,61,1,14.086,21.9065,0,0.0,1.0,exo_only
Ppdpf,chr2,181187247,+,181184747,181187747,181187245,181187935,1967,58,1,6.67568,6.70055,0,0.0,1.0,exo_only
Samd10,chr2,181599212,-,181598712,181601712,181598743,181599286,1970,62,1,4.45045,2.97086,0,0.0,1.0,exo_only
Zfp704,chr3,9610085,-,9609585,9612585,9609693,9610197,658,50,1,6.41372,6.38721,0,0.0,1.0,exo_only
Impa1,chr3,10331439,-,10330939,10333939,10331002,10331481,663,50,1,5.93394,5.38888,0,0.0,1.0,exo_only
Gm43672,chr3,22076142,-,22075642,22078642,22075736,22077228,753,139,1,4.81029,3.66407,0,0.0,1.0,exo_only
Tbl1xr1,chr3,22076652,+,22074152,22077152,22075736,22077228,753,139,1,4.81029,3.66407,0,0.0,1.0,exo_only
Ect2,chr3,27153878,-,27153378,27156378,27153413,27154068,792,58,1,12.0257,17.6051,0,0.0,1.0,exo_only
1700125G22Rik,chr3,27154026,+,27151526,27154526,27153413,27154068,792,58,1,12.0257,17.6051,0,0.0,1.0,exo_only
Skil,chr3,31095058,+,31092558,31095558,31094091,31095695,822,162,1,7.04301,7.30216,0,0.0,1.0,exo_only
Sox2,chr3,34650405,+,34647905,34650905,34648829,34651366,849,186,1,8.90091,10.9433,0,0.0,1.0,exo_only
Gm27611,chr3,34653178,+,34650678,34653678,34648829,34651366,849,186,1,8.90091,10.9433,0,0.0,1.0,exo_only
Gm42693,chr3,34664289,-,34663789,34666789,34663378,34664473,849,77,1,9.39068,11.8234,0,0.0,1.0,exo_only
Exosc9,chr3,36552606,+,36550106,36553106,36552485,36552854,863,36,1,11.1261,15.5553,0,0.0,1.0,exo_only
Bbs7,chr3,36613477,-,36612977,36615977,36613139,36613583,864,40,1,7.41742,8.0672,0,0.0,1.0,exo_only
4932438A13Rik,chr3,36863104,+,36860604,36863604,36863001,36863537,866,49,1,5.93394,5.38888,0,0.0,1.0,exo_only
Cetn4,chr3,37312708,-,37312208,37315208,37312371,37312802,869,49,1,5.4779,4.56541,0,0.0,1.0,exo_only
Gm43439,chr3,37312519,+,37310019,37313019,37312371,37312802,869,49,1,5.4779,4.56541,0,0.0,1.0,exo_only
Bbs12,chr3,37312554,+,37310054,37313054,37312371,37312802,869,49,1,5.4779,4.56541,0,0.0,1.0,exo_only
Noct,chr3,51224447,+,51221947,51224947,51224454,51225511,975,136,1,7.21543,7.85025,0,0.0,1.0,exo_only
Elf2,chr3,51340663,-,51340163,51343163,51339765,51341474,976,212,1,6.26046,5.90061,0,0.0,1.0,exo_only
4930577N17Rik,chr3,51276759,+,51274259,51277259,51275954,51277670,976,166,1,7.82557,8.75805,0,0.0,1.0,exo_only
Ufm1,chr3,53863830,-,53863330,53866330,53863621,53863879,995,33,1,8.90091,10.9433,0,0.0,1.0,exo_only
Exosc8,chr3,54735393,-,54734893,54737893,54734602,54735704,1002,119,2,3.70871,1.89403,0,0.0,1.0,exo_only
Alg5,chr3,54735539,+,54733039,54736039,54734602,54735704,1002,119,1,3.70871,1.89403,0,0.0,1.0,exo_only
Gmps,chr3,63976106,+,63973606,63976606,63976057,63976587,1073,52,1,7.41742,8.0672,0,0.0,1.0,exo_only
4931440P22Rik,chr3,65529379,-,65528879,65531879,65527714,65529467,1084,207,1,7.21543,7.85025,0,0.0,1.0,exo_only
Tiparp,chr3,65528410,+,65525910,65528910,65527714,65529467,1084,207,1,7.21543,7.85025,0,0.0,1.0,exo_only
Ccnl1,chr3,65958249,-,65957749,65960749,65957452,65958596,1088,122,1,4.81029,3.66407,0,0.0,1.0,exo_only
Gm37305,chr3,65957758,+,65955258,65958258,65957452,65958596,1088,122,1,4.81029,3.66407,0,0.0,1.0,exo_only
Kpna4,chr3,69127113,-,69126613,69129613,69126332,69127323,1112,106,1,7.41742,8.0672,0,0.0,1.0,exo_only
Nmd3,chr3,69721985,+,69719485,69722485,69721871,69722735,1116,83,1,8.15916,9.4836,0,0.0,1.0,exo_only
