chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr11,12025554,12026332,32.456835262238826,15.230338831811258,2.1310645561244494,0.2,both,False,3,2,"27.71253243922858,30.26859026970168,39.38938307778623","5.804260202169254,24.656417461453263",2894,778,CpG:,676,3,1,4.88988;8.54289;4.50226,5.18059,12025268,12028162
chr11,12036489,12038108,15.198580850553112,11.499266973062724,1.321699973237956,0.4,both,False,3,2,"19.434564442995217,16.505720577720833,9.655457530943286","9.571986260935038,13.426547685190409",2975,1619,CpG:,676,2,2,4.34811;3.38373,4.32237;3.15675,12035261,12038236
chr11,12464568,12464924,30.141357208992744,14.147815470938927,2.1304601597968396,0.4,both,False,3,2,"15.951817208940202,26.80851054835964,47.66374386967839","8.123706760349217,20.171924181528635",1665,356,CpG:,680,2,1,3.4797;6.46728,3.86958,12463925,12465590
chr11,16257539,16257942,27.344894917430448,20.819714331497483,1.3134135503512279,0.4,both,False,3,2,"34.41035545435597,16.343451713236814,31.280877584698555","15.47745780736246,26.161970855632504",3132,403,CpG:,709,3,2,3.81413;8.2896;5.36619,7.35563;7.21373,16255907,16259039
chr11,16507843,16508363,92.03603755326634,100.2561354261924,0.9180090291932546,1.0,both,False,3,2,"111.89301481950714,97.62633607689156,66.58876176340034","45.31429604306278,155.197974809322",1328,520,CpG:,710,3,2,12.622;16.5586;14.9473,7.48743;18.6188,16507413,16508741
chr11,16752214,16753080,40.035416057693915,28.6866526912344,1.3956112791760917,0.8,both,False,3,2,"31.822393008987675,29.31116999892188,58.972685165172194","33.59782134497239,23.77548403749641",3928,866,CpG:,712,3,2,5.41739;12.3821;8.18771,7.78354;6.42726,16751001,16754929
chr11,16951076,16951424,97.18403408226857,84.11944432978838,1.1553099863720064,0.8,both,False,3,2,"75.41818725240496,80.65447217970296,135.47944281469776","73.20573208987355,95.03315656970321",2827,348,CpG:,714,3,2,27.1817;56.3171;35.8512,12.737;29.4663,16948975,16951802
chr11,17159070,17159983,52.33623984131801,48.37363168316925,1.0819166975947245,1.0,both,False,3,2,"54.18529943530185,24.51470254571393,78.30871754293825","41.125458798313964,55.62180456802454",3934,913,CpG:,715,3,2,19.6237;28.4384;22.1821,6.92243;16.2754,17158748,17162682
chr11,17211326,17211726,405.85084655744225,348.8589460452398,1.16336660176922,0.8,both,False,3,2,"346.5881447514992,338.823680250652,532.1407146701755","305.6701706090105,392.04772148146907",1308,400,CpG:,716,3,2,35.4302;46.3129;30.7947,37.8333;38.0555,17211166,17212474
chr11,17257527,17257808,44.36291811346684,56.41030630856994,0.7864328527272534,1.0,both,False,3,2,"45.76703450301798,48.480010514821466,38.841709322561094","37.85039532475355,74.97021729238634",1968,281,CpG:,716,3,2,8.19204;15.315;11.6809,8.18223;10.7583,17256221,17258189
chr11,17953288,17953984,95.40469578665027,81.09774662107448,1.1764161121815673,0.8,both,False,3,2,"75.51377284852418,77.55793556935987,133.1423789420667","93.52356598751835,68.6719272546306",3405,696,CpG:,721,3,2,11.6409;21.0884;14.9162,10.799;10.4545,17951128,17954533
chr11,18871459,18871945,40.18233979867323,29.57953735647548,1.358450584078409,0.4,both,False,3,2,"41.4601423224223,36.77826089025902,42.30861618333838","40.26494446877093,18.894130244180033",1843,486,CpG:,728,3,2,3.89814;5.44274;4.60065,9.77843;3.79999,18870090,18871933
chr11,19018884,19019289,83.00907905068406,76.82395833044498,1.0805103102554916,0.8,both,False,3,2,"83.85192642021642,76.14348711846147,89.03182361337431","68.5967736695455,85.05114299134445",3709,405,CpG:,730,3,2,10.6727;14.88;9.0113,8.5131;11.7512,19018228,19021937
chr11,19019691,19020072,83.00907905068406,76.82395833044498,1.0805103102554916,0.8,both,False,3,2,"83.85192642021642,76.14348711846147,89.03182361337431","68.5967736695455,85.05114299134445",3709,381,CpG:,730,3,2,10.6727;14.88;9.0113,8.5131;11.7512,19018228,19021937
chr11,19020492,19020766,83.00907905068406,76.82395833044498,1.0805103102554916,0.8,both,False,3,2,"83.85192642021642,76.14348711846147,89.03182361337431","68.5967736695455,85.05114299134445",3709,274,CpG:,730,3,2,10.6727;14.88;9.0113,8.5131;11.7512,19018228,19021937
chr11,19027297,19027611,21.755107664302468,9.333897895324537,2.330763407557722,0.2,both,False,3,2,"21.820411781904326,22.433816301011056,21.011094909992014","7.371791765736015,11.296004024913056",1601,314,CpG:,730,3,1,3.59657;4.26337;3.05184,3.89884,19026335,19027936
chr11,19919955,19920594,64.83726160427766,76.03841095184711,0.8526909070382492,1.0,both,False,3,2,"58.52528010310832,53.08241053621654,82.90409417350808","52.434098451925585,99.64272345176865",4278,639,CpG:,736,3,2,6.5772;10.428;7.2845,10.4939;10.4524,19916719,19920997
chr11,19924379,19925902,72.20933252177633,77.98730608072097,0.9259113585361683,1.0,both,False,3,2,"85.1339090969921,54.85308318107986,76.64100528725702","84.55072830411427,71.42388385732768",3964,1523,CpG:,737,3,2,11.5795;15.13;12.8597,16.5132;13.0711,19923811,19927775
chr11,20020717,20021262,32.32862562880475,40.29189364377271,0.8023605421633312,0.8,both,False,3,2,"44.17936645469556,45.139232077707874,7.667278354010814","55.791035535342374,24.79275175220304",1396,545,CpG:,737,2,2,5.6334;4.28826,12.6717;4.82021,20020313,20021709
chr11,20112370,20113193,83.03831671596244,49.42275055939521,1.680163806669739,0.8,both,False,3,2,"57.82141116319188,37.69719553261828,153.59634345207715","24.41811734925651,74.42738376953392",1601,823,CpG:,738,3,2,9.86034;23.7689;10.836,3.91307;15.0321,20112095,20113696
chr11,20201018,20201921,340.59242665892276,313.9467867359467,1.0848731092297723,0.8,both,False,3,2,"266.6819362175174,243.08040544629512,512.0149383129559","293.3263914759566,334.5671819959368",2870,903,CpG:,739,3,2,67.5407;108.112;65.891,71.317;42.7403,20199500,20202370
chr11,20248921,20249712,53.67615770377032,77.85765180343003,0.6894140326668009,0.8,both,False,3,2,"41.030147672454966,34.23688156825357,85.76144387060245","82.64117309651296,73.07413051034712",3156,791,CpG:,739,3,2,18.2934;24.17;14.397,10.8123;20.1208,20247809,20250965
chr11,20332037,20333104,334.2698531151968,269.1463541062895,1.2419631476159219,0.4,both,False,3,2,"284.01640654662947,269.91989042460966,448.87326237435116","263.3089703551067,274.9837378574723",4439,1067,CpG:,740,3,2,84.8641;105.023;53.1908,53.9918;106.811,20330259,20334698
chr11,20455179,20455490,40.31973775027072,39.10563405115235,1.0310467718674565,0.8,both,False,3,2,"44.63792264239048,40.62331563044375,35.69797497797793","33.935778100635005,44.2754900016697",3483,311,CpG:,741,3,2,6.89925;12.3558;7.17168,12.0036;9.00325,20454557,20458040
chr11,20532162,20532553,17.094825005906,2.0417105376572526,8.37279559987056,0.5,both,False,3,1,"11.5849121510243,24.361880711822888,15.337682154870802","0.0,4.083421075314505",806,391,CpG:,741,3,0,3.47372;3.5828;3.38904,,20532069,20532875
chr11,20542499,20543770,666.915882156653,457.7426790180177,1.456966791008801,0.4,both,False,3,2,"566.013950477859,512.9444188743136,921.7892771177862","392.9377011264832,522.5476569095523",1974,1271,CpG:,741,3,2,73.8872;128.079;84.7153,50.8713;96.1907,20541968,20543942
chr11,20631785,20632570,48.54502069014429,61.79970161221283,0.7855219268655959,0.4,both,False,3,2,"48.83705984696147,40.780756337118405,56.01724588635298","50.861709577227295,72.73769364719837",3338,785,CpG:,742,3,2,10.2519;21.6368;9.96417,30.6674;12.1173,20631075,20634413
chr11,20740857,20741948,153.1354565947855,109.93025030808971,1.393023814333263,0.4,both,False,3,2,"155.37299526469607,115.57854291361643,188.45483160604397","102.33477331010143,117.525727306078",2199,1091,CpG:,743,3,2,22.8946;42.3313;24.5362,21.0211;17.9862,20740660,20742859
chr11,20830500,20831349,24.274472466178395,34.129360261999615,0.7112489738990546,0.2,both,False,3,2,"22.991806722881744,22.50802493351353,27.323585742139908","27.84905883786433,40.409661686134896",5803,849,CpG:,743,3,2,4.25064;5.22382;4.22704,6.51623;9.15723,20828202,20834005
chr11,21091237,21091960,430.5462270338717,286.4932372684446,1.5028146253604207,0.8,both,False,3,2,"363.53147561425516,337.298645784432,590.8085597029279","205.8007994123065,367.1856751245827",2334,723,CpG:,745,3,2,82.4772;125.829;64.4135,49.4902;91.6479,21089703,21092037
chr11,21238584,21239663,13.416548239052629,24.91141971396334,0.5385701976484459,0.4,both,False,3,2,"6.990386435439467,8.008115612861165,25.251142668857256","41.25072014664804,8.572119281278642",1790,1079,CpG:,747,2,2,5.96065;2.66438,6.96809;3.3331,21238709,21240499
chr11,21370442,21371489,82.77433737012994,110.05935844218871,0.7520881326380721,0.4,both,False,3,2,"62.67429321229435,64.41360931909135,121.23510957900413","83.90169007606376,136.21702680831368",2623,1047,CpG:,748,3,2,9.9718;27.3383;12.5707,11.089;20.3688,21369810,21372433
chr11,21571824,21572470,321.89620123401795,170.28383543798444,1.8903508979937742,0.2,both,False,3,2,"288.29160168098474,213.65493587543583,463.7420661456333","151.1614038768277,189.40626699914117",2764,646,CpG:,749,3,2,55.7545;113.559;58.8011,28.8153;39.1896,21570150,21572914
chr11,21992870,21993891,41.43717128330807,45.75467127017519,0.9056380503452235,0.8,both,False,3,2,"30.67409843888345,27.99766854272348,65.63974686831727","43.206888831958665,48.30245370839171",5938,1021,CpG:,752,3,2,3.78394;9.34031;5.10993,6.77783;7.48175,21991445,21997383
chr11,21996655,21997043,43.935698124691136,39.72856326715937,1.1058969796929325,0.4,both,False,3,2,"43.3294695450662,38.03331861864491,50.444306210362306","41.75536975280067,37.70175678151808",17093,388,CpG:,752,3,2,7.70384;14.0149;6.72391,10.848;7.48175,21991924,22009017
chr11,22000852,22002260,49.09498260874471,43.86764005752026,1.119161699703249,0.4,both,False,3,2,"49.573328599924956,45.92749824355948,51.78412098274969","48.96111026086569,38.77416985417483",13805,1408,CpG:,752,3,2,7.70384;21.8378;6.72391,22.6763;9.75517,21995212,22009017
chr11,22002804,22003059,49.09498260874471,43.86764005752026,1.119161699703249,0.4,both,False,3,2,"49.573328599924956,45.92749824355948,51.78412098274969","48.96111026086569,38.77416985417483",13805,255,CpG:,752,3,1,7.70384;9.25992;6.72391,9.75517,21995212,22009017
chr11,22003780,22004051,49.09498260874471,43.86764005752026,1.119161699703249,0.4,both,False,3,2,"49.573328599924956,45.92749824355948,51.78412098274969","48.96111026086569,38.77416985417483",13805,271,CpG:,752,3,2,7.70384;9.25992;6.72391,7.89308;9.75517,21995212,22009017
chr11,22286516,22287124,119.23216801597958,132.04582322410403,0.902960541308622,1.0,both,False,3,2,"123.53268069104594,129.38022179249208,104.78360156440074","81.38910195163731,182.70254449657077",2597,608,CpG:,755,3,2,29.2115;44.6553;26.9892,25.9309;28.0103,22285366,22287963
chr11,22512236,22512873,57.779808622446886,83.74702559193551,0.6899326658356072,0.8,both,False,3,2,"62.82719549368574,36.74494206994638,73.76728830370853","107.37832702164405,60.11572416222697",2003,637,CpG:,756,3,2,7.2218;16.2349;10.7288,19.7658;6.8955,22511586,22513589
chr11,22858860,22859999,31.479394587868157,37.07494837023092,0.8490745360860522,0.4,both,False,3,2,"30.64746115890653,22.45426868213611,41.33645392256183","42.64780313905442,31.502093601407427",6864,1139,CpG:,759,3,2,6.36366;12.9795;5.002,11.5874;5.57138,22856909,22863773
chr11,22860385,22860709,31.479394587868157,37.07494837023092,0.8490745360860522,0.4,both,False,3,2,"30.64746115890653,22.45426868213611,41.33645392256183","42.64780313905442,31.502093601407427",6864,324,CpG:,759,1,2,5.002,11.5874;5.57138,22856909,22863773
chr11,22971974,22972993,38.869430614671444,38.57587696692788,1.0076097725009656,1.0,both,False,3,2,"50.79818186394086,40.378790639515174,25.43131934055831","43.94794263038713,33.20381130346862",3923,1019,CpG:,760,3,2,7.50433;10.8645;6.91622,7.79673;9.93063,22970420,22974343
chr11,22981956,22982373,110.8613801118163,132.7380142595697,0.8351893821089296,0.4,both,False,3,2,"99.19005684920945,91.43938748076837,141.95469600547108","117.04369899324966,148.43232952588974",1814,417,CpG:,760,3,2,15.2422;15.9731;15.8309,17.5709;16.7324,22980954,22982768
chr11,22990520,22991100,29.470410188376608,53.93341416664691,0.5464221140778711,0.4,both,False,3,2,"24.576174543668255,43.20703042388722,20.62802559757435","70.7482844439788,37.11854388931501",2355,580,CpG:,760,3,2,8.20346;13.8291;9.38052,10.4495;11.2515,22989736,22992091
chr11,23008253,23008693,72.49646850092383,46.00964879921439,1.5756796757414435,0.2,both,False,3,2,"79.22323884273052,79.63274613038904,58.633420529651914","38.26218495521994,53.75711264320885",3147,440,CpG:,760,3,2,14.8104;14.0571;18.7066,12.8404;12.6462,23006646,23009793
chr11,23067721,23068189,80.9287946709631,57.59085957337348,1.4052367905336782,0.4,both,False,3,2,"81.15029490964245,55.646668603591245,105.98942049965562","37.438710374855205,77.74300877189175",2482,468,CpG:,760,3,2,20.0189;30.3285;23.1333,6.84312;17.4687,23067241,23069723
chr11,23255140,23256357,390.8382320697746,267.02131643860776,1.4636967463218775,0.4,both,False,3,2,"347.9365045924642,300.25378453586745,524.3244070809922","211.38208988080862,322.66054299640683",3803,1217,CpG:,762,3,2,64.3153;119.489;52.1736,48.354;51.5004,23254057,23257860
chr11,23305844,23307266,62.753755837010885,46.03783282592343,1.3630910054844043,0.2,both,False,3,2,"71.5541639596935,56.5799940030642,60.127109548274966","54.87320458087383,37.20246107097303",2305,1422,CpG:,762,3,2,9.43673;19.3762;9.82338,9.76787;8.81664,23305195,23307500
chr11,23497515,23497931,53.83654681678174,48.05394108987541,1.1203357226432502,0.8,both,False,3,2,"53.31356296123661,43.33373211124789,64.86234537786073","44.94501295441224,51.162869225338575",3717,416,CpG:,764,3,2,22.7934;32.051;22.8599,18.16;27.6869,23495299,23499016
chr11,23498117,23498359,53.83654681678174,48.05394108987541,1.1203357226432502,0.8,both,False,3,2,"53.31356296123661,43.33373211124789,64.86234537786073","44.94501295441224,51.162869225338575",3717,242,CpG:,764,3,2,22.7934;32.051;22.8599,18.16;27.6869,23495299,23499016
chr11,23633135,23633766,47.937605740325615,33.5352967153896,1.429467171475083,0.2,both,False,3,2,"45.37308280395739,38.068990314368044,60.37074410265142","35.33264301906932,31.73795041170987",3300,631,CpG:,765,3,2,12.96;18.6646;17.9868,17.4316;11.8358,23632250,23635550
chr11,23665437,23666438,87.67063039335532,92.12632137763546,0.9516349842515062,0.8,both,False,3,2,"98.14956427495414,78.8123252382441,86.05000166686771","89.466671849922,94.78597090534895",1526,1001,CpG:,765,3,2,11.4975;16.1741;10.9517,15.4355;8.85902,23665193,23666719
chr11,23770520,23771541,73.11687742963863,70.60160790422238,1.0356262357201333,0.8,both,False,3,2,"69.3664671932551,55.113370204497734,94.87079489116307","51.731123795010134,89.47209201343462",3219,1021,CpG:,766,3,2,9.43668;24.9121;9.99033,8.98835;17.2769,23769761,23772980
chr11,23894646,23895356,37.844322775368816,24.526485908143172,1.5429981660276866,0.8,both,False,3,2,"31.777391266152563,23.63626579108487,58.11931126886901","34.95550732950928,14.097464486777064",2988,710,CpG:,767,3,2,10.3731;17.6205;10.6633,8.77269;6.36311,23893790,23896778
chr11,24076383,24077912,31.608336157047926,17.26814989869349,1.830441381530943,0.4,both,False,3,2,"17.079168767932867,29.425851582438877,48.31998812077204","15.408751509897188,19.127548287489795",2517,1529,CpG:,768,3,1,5.28141;6.51004;3.98877,5.31125,24075632,24078149
chr11,24079023,24079963,36.804871505818134,69.6524789462446,0.5284072019062361,0.2,both,False,3,2,"41.36049933262331,35.4741648712742,33.579950313556886","69.78682425388384,69.51813363860536",3398,940,CpG:,768,2,1,5.23832;5.03886,8.19419,24078998,24082396
chr11,24081328,24082155,36.90610919021754,70.63612951834997,0.5224820420069876,0.2,both,False,3,2,"41.795313697506266,36.48931892712911,32.43369494601724","69.96799747840218,71.30426155829775",3312,827,CpG:,768,3,2,6.49515;8.01005;5.03886,9.4449;8.19419,24079237,24082549
chr11,24164174,24164882,43.932318581371796,49.42488402777954,0.8888704434122573,1.0,both,False,3,2,"44.354274674033405,40.65915901477589,46.78352205530608","32.704871741075394,66.14489631448369",7183,708,CpG:,769,2,1,10.1882;3.85955,11.7965,24158498,24165681
chr11,26210158,26210727,18.10365614539165,11.744984875924144,1.541394589830596,0.5,both,False,3,1,"19.847782870841964,13.615227599081358,20.847957966251624","0.0,23.48996975184829",2132,569,CpG:,784,3,1,4.53576;7.29591;4.67288,6.24662,26208998,26211130
chr11,26387147,26387495,177.24931378101323,193.2847029068185,0.9170374639862947,0.8,both,False,3,2,"180.6160085226255,169.3583360508053,181.7735967696088","211.28964710035663,175.2797587132804",954,348,CpG:,786,3,2,25.2914;37.1768;18.5466,48.4489;16.9284,26386792,26387746
chr11,26593361,26593788,51.40687346271515,45.908653534918614,1.1197643473384495,0.8,both,False,3,2,"40.19344249162264,41.48414461765459,72.54303327886824","35.20660256894739,56.61070450088984",2466,427,CpG:,787,3,2,7.76436;12.6908;7.21446,9.56379;12.9252,26591588,26594054
chr11,28583291,28583837,86.86415564361931,91.5448635907265,0.9488697916681222,0.8,both,False,3,2,"76.25596558162644,54.02385904633813,130.31264230289338","82.42016196578713,100.66956521566586",2182,546,CpG:,803,3,1,10.436;30.148;14.4474,14.3358,28582604,28584786
chr11,29130675,29130955,59.092145325035176,64.96532134855947,0.9095952132367229,1.0,both,False,3,2,"64.49132959611954,56.67039141116604,56.11471496781995","42.752743890208585,87.17789880691036",1240,280,CpG:,807,3,2,8.97052;8.91129;8.89954,7.15154;10.0349,29130238,29131478
chr11,29172125,29173524,167.5560260225922,123.17588172010554,1.3602989780364012,0.4,both,False,3,2,"138.4369594503168,116.28346472900225,247.94765388845752","131.224024019588,115.12773942062307",2586,1399,CpG:,807,3,2,18.7227;39.192;19.8523,17.2716;17.5324,29171206,29173792
chr11,29247060,29247529,104.83098804781963,107.0656533716084,0.9791280839987723,0.8,both,False,3,2,"121.26627399306453,123.71009328890763,69.51659686148673","107.27195029659467,106.85935644662214",2237,469,CpG:,808,3,2,30.3437;22.029;19.934,17.0355;17.6899,29245864,29248101
chr11,29373357,29374184,60.57784853823099,67.73517582047116,0.8943336723416748,0.8,both,False,3,2,"39.225239770081195,33.041021698198705,109.46728414641305","75.33823019439933,60.132121446542975",1749,827,CpG:,809,3,2,6.60197;18.4664;11.0824,14.2819;12.6157,29373159,29374908
chr11,29514876,29515194,49.55151284465311,55.872508312184856,0.8868675193135505,1.0,both,False,3,2,"44.19344160003381,22.258398386537618,82.20269854738793","36.35989622636275,75.38512039800696",2167,318,CpG:,810,3,2,8.71542;20.4653;12.1261,8.02445;12.3856,29513908,29516075
chr11,29526389,29526598,42.2115103814618,32.69173350637631,1.2911982894155405,0.4,both,False,3,2,"32.0915503880633,52.18884501718334,42.354135739138755","42.12861639322997,23.254850619522646",2027,209,CpG:,810,3,2,8.74644;16.8801;8.57576,8.04722;6.496,29525695,29527722
chr11,29547429,29548012,174.11742162763926,193.78016719596144,0.8985306605271007,0.8,both,False,3,2,"209.80946515286257,159.21310395393783,153.32969577611732","203.5561423044054,184.0041920875175",2406,583,CpG:,810,3,2,28.1428;26.7548;30.5216,27.0258;23.4168,29547491,29549897
chr11,29692881,29693945,212.27769819446993,200.8075895784043,1.0571198959170176,0.8,both,False,3,2,"191.6964459779868,198.62260692003753,246.5140416853854","229.6361349200754,171.97904423673324",2552,1064,CpG:,811,3,2,29.6435;33.812;23.2078,34.4629;27.5518,29691925,29694477
chr11,30024479,30024998,177.12235541250763,112.64702014981108,1.5723660970077127,0.4,both,False,3,2,"167.85403133752015,120.13289875434677,243.38013614565588","97.32518921755745,127.96885108206473",2959,519,CpG:,814,1,2,2.63788,17.7479;29.2308,30023685,30026644
