gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Cyb5r1,chr1,134405951,134406174,1.890388446119952,452.20519306094775,239.21284220135027,both,392,590.1857361,0.561034635,0.000600504,up-regulated
D8Ertd738e,chr8,84249341,84249831,1.1839794934341028,59.397904851771095,50.168018264817206,both,112,1730.700802,0.560183027,5.15964e-09,up-regulated
Dctpp1,chr7,127260498,127260785,2.2788198161222635,1841.9576724828887,808.2945652180795,both,76,411.6580643,0.553033167,0.000675833,up-regulated
Ddit4,chr10,59951231,59952395,3.0889007178264416,5594.825009875173,1811.267347502211,both,625,4457.335273,0.731140298,1.09103e-15,up-regulated
Dusp1,chr17,26507982,26508904,1.158040974666816,2736.2332986435817,2362.812161660197,both,385,708.761751,0.545063587,0.01237971,up-regulated
Dynlrb1,chr2,155236468,155236906,2.012487010524705,789.8627499639412,392.4809183031717,both,65,7407.915411,0.624730699,1.00107e-09,up-regulated
Ecel1,chr1,87153912,87155085,2.5120748577891416,50.17141543717969,19.972102058031496,both,1436,116.638633,0.906302322,0.006260885,up-regulated
Efcc1,chr6,87730712,87731583,3.7893567550582383,255.5677132844619,67.44356095353552,both,157,126.6552914,0.658520269,0.017089052,up-regulated
Efnb1,chrX,99136111,99137250,1.2467092322930633,705.3578509777607,565.7757500362784,both,19,723.5209673,0.525809879,0.000194053,up-regulated
Eif2b3,chr4,117019269,117019674,1.9408198715610752,175.3530472548557,90.34998550061866,both,133,433.6996287,0.502615127,0.005765894,up-regulated
Eif4ebp1,chr8,27260287,27260749,3.8245829319893656,2795.058722839832,730.8139926739607,both,42,373.1449833,0.568188111,0.002266512,up-regulated
Emx1,chr6,85187497,85188423,0.4980433715502502,255.5333901487541,513.0745729099058,both,59,382.4189629,0.548086724,0.000580627,up-regulated
Epha10,chr4,124881460,124881974,0.6973192469542597,89.13528545333732,127.82564921685592,both,561,106.754852,0.756748661,0.033043096,up-regulated
Ephb6,chr6,41605163,41605844,3.3211925815660464,335.34054063255587,100.9699174007044,both,319,906.6164751,0.56830508,2.22726e-06,up-regulated
Fchsd1,chr18,37969709,37969968,1.3434538408069725,182.78090851636208,136.05298743019787,both,194,191.1027943,0.672705664,0.008341494,up-regulated
Fkbp1b,chr12,4841210,4841687,1.0763102536984095,26.13599120782364,24.28295291066431,both,92,942.8060649,0.576114265,3.96861e-05,up-regulated
Fosb,chr7,19308620,19310450,1.1678746606731174,790.1724379880194,676.5901038837462,both,399,433.1902386,0.717521343,0.000571837,up-regulated
Fzd8,chr18,9212147,9214929,0.5880990968487155,1567.4266340226052,2665.2423756838634,both,709,468.8873125,1.119012171,1.07006e-09,up-regulated
Gadd45g,chr13,51848024,51848252,0.5932177368087325,2173.7855664647,3664.3974574306776,both,216,942.9165735,0.765247138,6.9432e-06,up-regulated
Gale,chr4,135963545,135964223,1.7273859916843992,624.9676935374818,361.7996768215462,both,182,207.0336541,0.541538635,0.0125014,up-regulated
Galk1,chr11,116012347,116012848,0.5105681523798687,127.79265317668688,250.29499505799103,both,129,274.9255081,0.841566439,7.43812e-06,up-regulated
Gipr,chr7,19157426,19157629,0.6849676725059936,129.95015105346545,189.717203117098,both,1365,126.6396899,1.34891301,0.000286543,up-regulated
Gls2,chr10,128194009,128195213,1.0566509692567247,234.5843803456932,222.00744348978907,both,448,117.1355995,0.917549234,0.001814095,up-regulated
Gpr139,chr7,119184311,119184754,1.0137365411759371,57.88033285593613,57.0960308768142,both,151,87.61304972,0.85421715,0.007703139,up-regulated
Grk4,chr5,34659863,34661044,2.076746272762024,6755.119231569726,3252.741714367243,both,516,107.3171221,0.753492199,0.019345085,up-regulated
Hes6,chr1,91414213,91414442,0.8923466900242043,500.8716479761893,561.2971433363007,both,404,429.6554347,0.631325464,4.57412e-05,up-regulated
Hk2,chr6,82773252,82774818,1.98604716217704,1124.1700942941525,566.0339370097706,both,364,235.1877671,1.070274727,9.26365e-05,up-regulated
Hmgb2,chr8,57511148,57512876,0.7479315878557902,3956.048150556961,5289.318187373753,both,759,967.0984307,0.535017003,0.001876259,up-regulated
Hmgn5,chrX,109013333,109013641,4.467391582074712,587.2824252760587,131.45980478463397,both,237,409.8601266,0.712161747,2.61056e-05,up-regulated
Hscb,chr5,110839442,110839856,1.876779110813388,1835.6754390099225,978.0988228360814,both,79,238.6532068,0.533285983,0.01237971,up-regulated
Hyls1,chr9,35569662,35570530,1.6759493833634276,1290.5179417623065,770.0220272597929,both,132,202.3223076,0.662751908,0.00404599,up-regulated
Kcns3,chr12,11150132,11150540,0.1791607212780353,57.06634591292644,318.5204072960083,both,302,188.3679937,0.57653403,0.015974637,up-regulated
Lmo1,chr7,109174700,109175336,2.563659215817084,1394.6445147592856,544.0054224659449,both,129,926.3286776,0.522354746,2.74866e-06,up-regulated
Lonrf3,chrX,36328331,36329513,0.3041947863603577,63.86431221773714,209.9454529838052,both,22,154.7850613,0.549210096,0.040744643,up-regulated
Lrrc75b,chr10,75559849,75560355,1.7462410128468084,117.96448165192528,67.55337939269549,both,25,438.8127012,0.65112148,0.000175449,up-regulated
Maff,chr15,79347309,79348233,2.0694003692270773,1895.40258480122,915.9187429299408,both,232,154.4167551,1.331572982,4.41014e-06,up-regulated
Mapkapk5,chr5,121545106,121546048,0.9007601483976372,418.7331300332855,464.8664028689215,both,143,122.3012391,0.685697624,0.045180814,up-regulated
Mecp2,chrX,74085010,74085723,1.497293200554401,1441.7897479068042,962.9308056517953,both,49640,33115.09157,4.447962785,0.0,up-regulated
Med6,chr12,81594941,81595255,1.3394311384505269,1073.6190302184934,801.5485077198305,both,247,577.826734,0.568793604,0.000664698,up-regulated
Metrnl,chr11,121702214,121702990,0.767784783030363,765.4635117237193,996.9766640887544,both,670,260.8079447,0.996616923,7.73373e-08,up-regulated
Mrpl23,chr7,142532885,142533325,0.6717558787162998,476.2756289034335,709.0010582617874,both,199,741.1568658,0.56596913,0.000108316,up-regulated
Mrpl54,chr10,81266602,81266974,1.3441257738803076,1128.8194971114924,839.8168676229939,both,40,332.2249718,0.671939521,4.72645e-05,up-regulated
Mrps28,chr3,8923456,8923964,0.7114210073181803,3162.163618451183,4444.855557992987,both,46,226.2653457,0.505467769,0.025964306,up-regulated
Mrps34,chr17,24894888,24895493,6.091559752973046,233.7011638854289,38.3647494833107,both,228,1124.599147,0.569755206,0.000163495,up-regulated
Mycl,chr4,122995640,122997012,4.799773646451956,397.64311534782274,82.84622247587963,both,12,1151.471704,0.722619097,4.57938e-09,up-regulated
Ndrg1,chr15,66968584,66970105,2.50037979364548,422.62229407802175,169.0232400502049,both,465,356.9572646,0.560071327,0.017194559,up-regulated
Ndufs6,chr13,73328251,73328608,1.5898947848170972,296.80757607497753,186.6837849330529,both,66,1621.469265,0.506209349,1.84732e-06,up-regulated
Ngf,chr3,102469923,102470379,3.7043582862005593,129.7082745872988,35.01504567484383,both,4,183.6023939,0.777358225,0.002564684,up-regulated
Nhp2,chr11,51619750,51620108,1.8148695436165163,1285.629667215139,708.3868213762884,both,15,1393.261414,0.639041727,8.9919e-07,up-regulated
Ntng2,chr2,29194638,29195063,0.4521807473653326,122.96797982705613,271.94430665953587,both,97,1112.58115,1.010115904,1.53694e-14,up-regulated
Ost4,chr5,30907377,30907958,1.617614727506046,311.4797093565764,192.5549415816704,both,170,740.6566206,0.56466788,3.43154e-05,up-regulated
Pafah1b3,chr7,25297356,25297775,1.331433713133579,223.91058493948307,168.17253666538244,both,211,400.9273341,0.611483937,0.000101419,up-regulated
Pcbd2,chr13,55727172,55727548,3.217609695019298,563.6908358436004,175.18931420307635,both,196,377.2205726,0.516024483,0.003991776,up-regulated
Pgk1,chrX,106186843,106187324,3.8377524697423153,2241.394153656162,584.0382284495435,both,257,11184.64464,0.516780362,4.30288e-05,up-regulated
Plpp4,chr7,129256599,129257189,1.3768996133739375,125.35366446104504,91.04052557170814,both,432,177.5883303,0.595047335,0.009142334,up-regulated
Ppih,chr4,119320182,119320593,1.1546885033257823,579.9004358760452,502.2137435384448,both,47,352.836156,0.502700351,0.003024579,up-regulated
Ppp1r1a,chr15,103537682,103538175,0.1890903902852886,112.07811346279222,592.7224185940664,both,183,2110.034561,0.731899648,7.31956e-14,up-regulated
Psd2,chr18,35964843,35965235,0.3947813080157437,65.118636651577,164.94863188654338,both,13,671.3161145,0.529762057,4.11597e-05,up-regulated
Rab26,chr17,24533196,24533842,2.221567909539864,142.73052715226956,64.24765434329316,both,368,459.2732896,0.67323755,0.000118348,up-regulated
Rassf1,chr9,107551414,107551915,2.046453300954977,182.8357764781041,89.3427552892528,both,141,232.0049551,0.632808289,0.006453203,up-regulated
Rnf181,chr6,72362092,72362448,4.2790174578212525,2306.796359365792,539.0948698162927,both,2378,2047.316502,0.509439853,1.53115e-07,up-regulated
Rpl18,chr7,45714976,45715370,1.528640209973532,1081.3175928999117,707.3722029846607,both,481,4813.04167,0.610132213,3.82169e-11,up-regulated
Rpl27,chr11,101442488,101442853,2.1572241606018827,5608.304877979575,2599.778446953243,both,190,5069.129992,0.656623289,3.85583e-11,up-regulated
Rpl29,chr9,106429476,106429869,0.6218370011495225,320.99179895255355,516.1992585825078,both,22,2446.023124,0.586578563,2.53221e-08,up-regulated
Rpl31,chr1,39367434,39368617,2.100938881901007,1906.192365946692,907.3050065225592,both,408,6539.137255,0.506322019,4.29112e-07,up-regulated
Rpl35,chr2,39004748,39005254,0.9603511904276224,690.4734710346693,718.9801792479866,both,370,4078.439377,0.545695671,5.14978e-10,up-regulated
Rpl35a,chr16,33056173,33057121,1.007830981289843,713.9244848000047,708.3771962301748,both,280,1877.746613,0.668862972,1.7191e-08,up-regulated
Rps11,chr7,45123911,45124804,2.381064685434684,1792.260191533931,752.713776529233,both,365,2990.675056,0.520842835,2.42109e-06,up-regulated
Rps14,chr18,60774322,60775034,1.1535942241857484,1843.2785945955743,1597.8569898758224,both,188,9379.932371,0.608078594,1.58986e-08,up-regulated
Rps15,chr10,80292310,80292903,1.4263582780314004,613.772819579663,430.3076085671592,both,143,7733.453087,0.500844577,1.25491e-07,up-regulated
Rps24,chr14,24490658,24491223,0.9132550813040884,606.0542402374059,663.6198939862311,both,23,7320.715508,0.515992747,3.76663e-09,up-regulated
Rps3,chr7,99483355,99483713,0.6998524536685932,992.901955779674,1418.7304060662063,both,25,11148.22312,0.648816798,3.76301e-13,up-regulated
Rspo3,chr10,29535491,29535850,0.1693843610395604,31.35804110369105,185.12949431244863,both,17,406.242118,0.659705082,9.11198e-06,up-regulated
Rxfp3,chr15,11037026,11037461,0.1120566093297478,14.028481902337536,125.19102609160753,both,530,304.6187164,0.933155379,8.85375e-09,up-regulated
Sap30,chr8,57486939,57488010,2.597349664971906,2466.0564296899506,949.4510742806068,both,150,244.9869623,0.571523539,0.00619054,up-regulated
Sat1,chrX,155216243,155216590,1.41262420063912,875.9612483262081,620.0950315943144,both,141,889.6507173,0.5123321,0.00522741,up-regulated
Sh3yl1,chr12,30911475,30912293,1.0226672004311648,741.3641604509776,724.9319819178834,both,193,447.4999759,0.52852308,0.001150418,up-regulated
Snrnp25,chr11,32205054,32205668,2.361422580810467,670.9289626158211,284.1206686460797,both,361,564.7288493,0.677864697,2.56672e-06,up-regulated
Snrpd2,chr7,19149090,19149924,2.025304702273405,1913.185454810461,944.640800301757,both,632,3246.618385,0.60829806,3.71952e-09,up-regulated
Ssna1,chr2,25271939,25272495,0.9769358854855305,287.04963303628614,293.826480632989,both,57,1118.220188,0.504396209,1.98139e-05,up-regulated
Stc2,chr11,31368610,31370299,2.44044115500948,617.9358110780953,253.2066015235245,both,225,260.1095848,0.870993308,0.000123152,up-regulated
Svbp,chr4,119195285,119195634,0.5177390419299193,202.9513199839193,391.9953944894708,both,21,461.0652722,0.701505523,2.19542e-06,up-regulated
Tlcd1,chr11,78176583,78177296,0.8476114770140396,277.10895786025065,326.92921860431665,both,128,197.038455,0.756694533,0.000340166,up-regulated
Tmem120a,chr5,135743837,135744365,1.0539789154945125,215.28591846120216,204.26017569828988,both,83,340.1645829,0.700474297,3.43047e-05,up-regulated
Tmem160,chr7,16452924,16453199,1.938764712226417,1715.4134702384497,884.7971388279096,both,145,806.970918,0.50305615,0.000199537,up-regulated
Tmem163,chr1,127677228,127678137,0.1238587275188372,12.327605528808824,99.52956707821784,both,1411,303.7449625,0.514071748,0.035242709,up-regulated
Tmsb10,chr6,72958077,72958838,2.6130480197647934,369.833050277354,141.53320087498565,both,90,8857.080317,0.550702336,1.55512e-08,up-regulated
Tmtc4,chr14,122982699,122983595,1.4987526728057026,819.3005162382466,546.6549158537916,both,440,681.713398,1.108953679,0.007205862,up-regulated
Tnfrsf12a,chr17,23676533,23677533,0.023962509470783,88.13555059463859,3678.060125635021,both,84,230.3033876,1.064771337,7.22869e-07,up-regulated
Tpd52l1,chr10,31445574,31445999,2.167908240155079,535.0735967461668,246.815610935586,both,78,431.242867,0.677401208,4.55475e-06,up-regulated
Tpm4,chr8,72135056,72135839,1.958578920614954,109.65649784763023,55.9877861920419,both,81,540.9333356,0.505026268,0.000240549,up-regulated
Trappc6a,chr7,19508244,19508962,1.308456539972898,994.0232717327452,759.6914695793675,both,151,252.7195829,0.58921236,0.03541497,up-regulated
Tspan17,chr13,54789073,54790023,1.2358721792328295,1262.6005139165025,1021.6271028127396,both,304,283.7581518,0.731514916,3.86563e-05,up-regulated
Tubb2b,chr13,34130329,34130556,7.337410590681744,2839.652466666003,387.0101627231088,both,202,14106.85115,0.614433763,0.028979461,up-regulated
Txnrd3,chr6,89643931,89644742,1.9832624142280848,564.3832929174627,284.5731804669575,both,57,162.8564219,0.766180221,0.002895604,up-regulated
Uba52,chr8,70510148,70510819,2.692127016769464,829.8824125645709,308.2627258651506,both,18,269.8645876,0.561727633,0.029218265,up-regulated
Ubl5,chr9,20641998,20642464,26.86573976021242,1238.4893589446358,46.099209253073006,both,880,3594.438472,0.541937114,1.87274e-08,up-regulated
Vegfa,chr17,46030385,46032510,4.175392618179287,2397.943159756916,574.3036353794575,both,133,2799.859531,0.789732484,3.53775e-11,up-regulated
Vwa1,chr4,155774267,155774715,2.1052791510734603,1509.6836766553797,717.094298818096,both,17,157.0407788,0.83387513,0.00091548,up-regulated
