gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Ccser1,chr6,61180109,61181080,0.4800667677475108,280.01967218641624,583.2931812803412,both,215,235.9624778,-0.536266312,0.011037155,down-regulated
Cdh24,chr14,54632065,54632542,0.2654620984106931,9.868808903956348,37.17596207910794,both,73,208.9922422,-0.501281175,0.030007217,down-regulated
Cdh4,chr2,179442275,179443758,2.264759979495995,1037.5300039746394,458.1191885091213,both,156,1971.302662,-0.638931507,7.53098e-11,down-regulated
Cdh6,chr15,13173108,13173414,1.113197298845099,1545.6714975560508,1388.4973482774594,both,225,412.5714792,-1.330905037,7.64056e-19,down-regulated
Cdh8,chr8,99415495,99416726,1.0471357367600624,561.3324549143778,536.0646525647131,both,255,792.6882712,-0.780702548,9.8373e-09,down-regulated
Cdk14,chr5,5379912,5380844,0.2951001144778406,318.43790481849584,1079.084314765346,both,39468,2988.053035,-0.773875251,7.06888e-22,down-regulated
Chn2,chr6,54039433,54040338,1.06146626568707,56.51453993873833,53.24195574143601,both,121,362.3226357,-0.667356322,1.94566e-05,down-regulated
Chst8,chr7,34811707,34812989,1.8722365575584885,19.49642801445572,10.413442647375854,both,278,351.8825224,-0.928881711,5.56958e-10,down-regulated
Cobll1,chr2,65238066,65239233,0.3686000259642543,244.9637811477317,664.5788494097599,both,170,93.70268574,-0.721081472,0.032038807,down-regulated
Col25a1,chr3,130180706,130181597,1.0619773061284374,446.611466490502,420.5470907082529,both,49205,1176.761395,-0.950117366,1.8766100000000002e-23,down-regulated
Colec12,chr18,9707417,9708180,0.0644424002476435,5.765296322116491,89.46433248856695,both,231,105.6969833,-0.771067923,0.043175013,down-regulated
Crim1,chr17,78200192,78201482,0.8224980192251435,513.270177329749,624.0381925944199,both,56,1933.873925,-0.579990847,2.62594e-07,down-regulated
Ctdspl,chr9,118925842,118927072,1.4970798103437812,587.245552251968,392.26068523168186,both,611,357.35016,-0.571941109,0.000558384,down-regulated
Cxcl12,chr6,117168392,117169397,1.1660622067719817,50.610704545130254,43.40309140559168,both,143,182.8210547,-0.971031634,4.93693e-05,down-regulated
D630045J12Rik,chr6,38253804,38254565,0.0933014988383935,24.651656986074443,264.21501576060734,both,556,1491.502091,-0.517371751,5.30275e-07,down-regulated
Dcbld2,chr16,58408229,58409122,2.1202923473622524,3577.1975879153056,1687.1246988018015,both,214,517.2987585,-0.524502393,0.024522419,down-regulated
Dennd1b,chr1,138963394,138964108,1.039821057032291,328.00475293840657,315.4434608917721,both,41,217.3181484,-0.568373887,0.00677177,down-regulated
Dgkg,chr16,22656809,22657280,2.261891646753117,195.7568680645761,86.54564348631806,both,59,2640.701083,-0.612566626,3.65138e-10,down-regulated
Dlc1,chr8,36613577,36614123,0.8664862164465582,2285.547835435095,2637.7197837122885,both,45826,725.3342804,-0.515375978,5.29462e-05,down-regulated
Dock4,chr12,40445683,40446660,3.394792868535656,8571.981295293766,2525.0380884036945,both,370,2281.053539,-0.501222764,1.82398e-08,down-regulated
Dpy19l3,chr7,35754059,35754561,1.9463045986549905,245.37834475316905,126.07396854672167,both,107,1331.753976,-0.57805247,1.49607e-06,down-regulated
Drd1,chr13,54055106,54055780,2.7344019271888578,475.26587920178616,173.8098099171508,both,122,183.055463,-0.562134651,0.038723032,down-regulated
Dusp6,chr10,99261496,99264181,2.338524397394708,15876.840694244262,6789.255956419465,both,1735,1203.336468,-0.52729236,0.000587736,down-regulated
Enc1,chr13,97240816,97241892,1.6538093097961806,1030.799349412678,623.2879107082281,both,289,14582.73395,-0.518398277,1.65051e-08,down-regulated
Epas1,chr17,86753119,86755548,1.4914505763207226,1833.0134702402213,1229.013887112575,both,788,630.6807051,-0.936626423,1.35326e-09,down-regulated
Epb41l4b,chr4,57142826,57143840,1.5234771461372143,142.68032593052752,93.6543920545801,both,403,561.5269292,-0.68988837,2.17667e-05,down-regulated
Epha7,chr4,28812868,28815750,2.221850482920269,2217.5436787487592,998.0616138643812,both,263,1197.977402,-0.669357372,1.34181e-09,down-regulated
Etl4,chr2,19909595,19910329,2.7881819511600487,326.93536618972405,117.25754341595233,both,185,782.7873489,-0.516127581,1.37304e-05,down-regulated
Ets2,chr16,95701863,95702893,1.3585121301074323,832.7958506427254,613.0205481322182,both,212,1304.14511,-0.572270644,1.84679e-08,down-regulated
Fam13b,chr18,34506391,34506954,2.591795953283416,619.7187332224797,239.1078404291006,both,131,1045.819641,-0.51343074,0.002160963,down-regulated
Fam43a,chr16,30599616,30601338,1.2819968694005932,558.2693641144389,435.46858610931065,both,107,249.1257203,-0.53432941,0.011226641,down-regulated
Fbxl16,chr17,25808596,25809716,0.5889926363313976,212.1719176390636,360.22847239754753,both,489,7281.764366,-0.547959741,3.17238e-11,down-regulated
Fgd6,chr10,94035339,94036559,3.27441555946603,3259.1435707008354,995.3359650026568,both,662,199.707232,-0.608347229,0.008795629,down-regulated
Fhl2,chr1,43163728,43164080,0.5745925489430829,113.3565291695927,197.2815856698856,both,32904,350.9178005,-0.61514313,0.000834491,down-regulated
Flrt2,chr12,95695187,95695876,3.535858594314412,1860.8340361700284,526.2750153985828,both,2961,1328.770936,-0.543157356,1.32315e-07,down-regulated
Fmn1,chr2,113327376,113327814,1.430984428885771,799.4592733329895,558.6778284900588,both,360,134.7771761,-0.625641558,0.03531702,down-regulated
Fndc1,chr17,7826990,7827415,0.7621308967197679,124.04405689370374,162.75951733172442,both,113,416.0630751,-0.886503715,1.92309e-06,down-regulated
Fras1,chr5,96374035,96374857,1.867052060584154,709.6745709996616,380.10432916242416,both,80,492.1766358,-1.177039597,1.98533e-10,down-regulated
Frzb,chr2,80447351,80447771,0.2532521504939103,116.6439516952665,460.5842496017474,both,146,166.9883472,-0.72032915,0.006321871,down-regulated
Gfra1,chr19,58454353,58455912,1.1142947999679509,4525.605678214709,4061.4078772914254,both,3,436.9602261,-0.729053648,7.1962e-06,down-regulated
Gpc6,chr14,116925377,116926927,2.0484058128182805,2066.1801345032814,1008.6771486263976,both,80,97.92723911,-0.700758753,0.044927552,down-regulated
Gpr6,chr10,41072162,41072365,0.3783776022149127,64.62412859712076,170.79269020901305,both,80,340.8145363,-0.525570596,0.012084703,down-regulated
Gpr88,chr3,116251523,116252709,1.3963675035192145,191.02464992869469,136.80112824687066,both,794,1281.594287,-0.656305295,2.65387e-09,down-regulated
Gpx1,chr9,108339817,108340089,1.241800332142154,244.66708702179423,197.02610853689657,both,254,795.9033515,-0.520357347,0.001580974,down-regulated
Heg1,chr16,33684328,33684938,0.7375202472006445,156.72792209873597,212.50660262361268,both,138,366.1741442,-0.572911511,0.000925525,down-regulated
Hivep1,chr13,42051762,42052794,0.7612004797602334,1133.7227931393554,1489.387911968291,both,259,2062.472075,-0.551054799,2.57504e-08,down-regulated
Hlf,chr11,90390735,90391186,5.575861870130661,697.3545325057485,125.06668004840786,both,291,546.6330943,-0.884855438,1.32748e-07,down-regulated
Hs6st3,chr14,119137598,119139195,1.843405590248612,145.2052198613077,78.77008761903804,both,817,99.12277419,-0.862433202,0.015559819,down-regulated
Iqgap2,chr13,95891566,95892117,1.1941589263885928,1033.262872568028,865.264119988492,both,195,413.9804099,-0.619268028,0.000115526,down-regulated
Irak2,chr6,113638383,113638613,2.1625040456186326,710.8577199462493,328.7197179522004,both,84,107.0956875,-0.740159482,0.013245186,down-regulated
Itga9,chr9,118606598,118607327,0.932326858460153,107.81092902325103,115.63640803109912,both,92,130.5557508,-0.719375549,0.012482354,down-regulated
Itgav,chr2,83724235,83725044,0.793650284014237,1128.5516742841353,1421.976022708625,both,162,1126.583363,-0.610788776,0.000234842,down-regulated
Kazn,chr4,142238827,142239522,0.4561022737968084,283.1420859495724,620.7863942281308,both,121,814.6685807,-0.547143649,1.4106e-06,down-regulated
Kcnd2,chr6,21214451,21215805,0.8222669453344607,511.8729886702297,622.514369055688,both,1052,1269.058944,-0.684397978,3.8065e-11,down-regulated
Kcnh1,chr1,192190665,192191086,2.2818087983101574,604.6549419490917,264.9893112853636,both,109,978.5173962,-0.512299455,0.000102957,down-regulated
Kcnip4,chr5,49524532,49525033,1.212240654106387,647.2043739777013,533.8909991059434,both,126,497.1503788,-0.528949083,0.003513146,down-regulated
Kcnj6,chr16,94997408,94997830,3.223824580399552,290.08624389725304,89.98201876769006,both,134,303.8647453,-0.63326972,0.004706939,down-regulated
Kctd12,chr14,102981427,102983032,0.6056642452477083,1528.057318665211,2522.944569792553,both,395,722.6876695,-0.577995527,5.46194e-06,down-regulated
Kit,chr5,75574820,75576005,3.482263934356116,507.7030990707301,145.79684614417553,both,96,1345.838,-0.992181102,6.314459999999999e-21,down-regulated
Kitl,chr10,100015456,100016640,0.6313336916446,447.14329691298735,708.2519162698196,both,174,895.2077349,-0.568194195,6.67257e-06,down-regulated
Klf5,chr14,99298434,99299444,0.9552393097819806,946.4317735583072,990.7797594451138,both,257,546.2496274,-0.720748104,1.75713e-07,down-regulated
Lifr,chr15,7129140,7129988,0.7588084844961059,514.7884762387547,678.4168690214434,both,419,682.9908807,-0.589746154,1.76304e-05,down-regulated
Lrrc8b,chr5,105415441,105416302,1.552835816565845,637.4568433018543,410.51142464733607,both,334,2201.087981,-0.583828903,1.09769e-05,down-regulated
Lypd1,chr1,125911448,125912249,0.6093153873682368,343.38306599145795,563.5555462904075,both,852,1410.172025,-0.716427163,1.75101e-06,down-regulated
Lypla1,chr1,4807559,4808103,0.3496355857987003,206.22147230262465,589.818315637227,both,229,324.7188928,-0.508324052,0.031072576,down-regulated
Mafb,chr2,160365382,160367635,1.6341438500379508,1372.0795155438182,839.6320284239074,both,570,611.7247913,-0.502551269,0.02147916,down-regulated
Maml3,chr3,52102331,52105132,0.6411685766258862,865.9510050254388,1350.582415598808,both,56,310.2388582,-0.588143135,0.002596149,down-regulated
Man1c1,chr4,134703019,134704721,2.1690089000480226,2347.780488433263,1082.4208643778652,both,431,506.6594092,-0.567061843,0.004615494,down-regulated
Man2a1,chr17,64600623,64602201,1.0274622869736083,1096.625701865244,1067.314796629039,both,113,263.308736,-0.905361612,5.086e-07,down-regulated
Map3k5,chr10,19933613,19935110,0.998404360769552,490.3384525120773,491.122106211689,both,859,847.5244555,-0.513280262,5.61149e-05,down-regulated
Mcc,chr18,44812023,44812376,4.234710059083138,88.09999412325728,20.804256464805505,both,194,171.5595816,-0.577869107,0.024249724,down-regulated
Megf11,chr9,64385642,64387233,1.3095469866833926,60.56731790650722,46.2505878157929,both,16,579.8710827,-0.516279603,0.002012713,down-regulated
Mgll,chr6,88724239,88725142,0.151522936645814,17.718644700461606,116.93704657981296,both,173,1462.933333,-0.602175699,3.65138e-10,down-regulated
Mtcl1,chr17,66448436,66449896,0.3344189181481693,87.23633890356952,260.85946150007624,both,146,634.9795897,-0.642291759,6.47913e-05,down-regulated
Mylip,chr13,45389464,45390447,1.0306879890653615,1350.7890759270138,1310.5703086264964,both,278,444.9118304,-0.536388447,0.00141742,down-regulated
Myo16,chr8,10153863,10154340,1.4948205307884563,564.6672623250713,377.7492017902862,both,48,1032.653045,-0.579674595,1.32398e-05,down-regulated
Napepld,chr5,21701205,21701888,1.1363435345541102,1469.241837364194,1292.9556887395938,both,492,329.6076132,-0.690508998,0.00011008,down-regulated
Nav3,chr10,110455608,110456050,2.1623988988231178,453.3476774389685,209.6503460511852,both,154,2066.751647,-0.623704065,9.33744e-12,down-regulated
Neurl1b,chr17,26414558,26415566,0.7884681387232846,47.68992787717632,60.484280258169385,both,271,935.5725154,-0.603911728,9.09182e-07,down-regulated
Nfatc2,chr2,168601193,168602100,1.8293831572299049,2705.7450923841843,1479.0477772197746,both,443,756.4930098,-0.604130211,9.81508e-07,down-regulated
Nfatc3,chr8,106059663,106060215,0.6346194566776409,666.1994080127223,1049.762028256128,both,60,203.4131062,-0.549608997,0.015242115,down-regulated
Notch2,chr3,98013308,98014020,0.701818921247795,379.00962295913706,540.0390492255168,both,219,634.9150107,-0.514303484,0.005768807,down-regulated
Npas2,chr1,39193418,39194435,1.2264005189096967,125.85769079253625,102.62364443911612,both,313,410.8161573,-0.867898656,1.6875e-07,down-regulated
Nr2f2,chr7,70350841,70351187,0.7558188695397843,112.63661404561236,149.02593542576733,both,1103,308.6263416,-0.545562412,0.004832436,down-regulated
Nrip1,chr16,76372282,76373503,1.3893951139483292,997.653979251158,718.0491490401631,both,324,898.7945411,-0.825593392,3.04337e-12,down-regulated
Nrp2,chr1,62702838,62703748,1.891502251545802,737.638715834002,389.9750662369965,both,447,1460.062193,-0.541600439,6.33235e-07,down-regulated
Ntng1,chr3,110142690,110143902,0.4516131620000196,114.17460129693212,252.8150437230329,both,109,155.8308158,-0.576093228,0.037834229,down-regulated
Osbpl3,chr6,50455486,50456118,2.392244569582954,2484.4509993192664,1038.543897605079,both,83,327.1793504,-0.657294801,0.001199269,down-regulated
Pag1,chr3,9833090,9833701,0.6459148233715559,361.31888513261737,559.3909166639025,both,22,670.3163857,-0.543907892,2.27555e-05,down-regulated
Palm2,chr4,57433887,57434728,2.0692280686317166,656.0197309302619,317.0359714693301,both,360,244.3546985,-0.511191675,0.013032357,down-regulated
Pbx3,chr2,34372602,34373324,0.663896110587355,1637.6346553743851,2466.7031923497107,both,182,543.1973297,-0.557242106,6.10375e-05,down-regulated
Pcdh10,chr3,45379653,45381683,4.167156919193637,1952.3337952109268,468.5049862698023,both,1255,3492.17862,-0.519946156,1.30189e-09,down-regulated
Pcdh17,chr14,84443319,84443642,1.8481153866172708,2893.455275898958,1565.6247964013994,both,244,2250.543018,-0.532731465,3.29871e-07,down-regulated
Pde3a,chr6,141249501,141250487,2.040055046673076,303.3788915204261,148.71113013110937,both,232,227.4262919,-0.732566619,0.000580554,down-regulated
Pdzd2,chr15,12739312,12740114,5.072349908764887,2207.001365668026,435.1043215402759,both,190,1467.778441,-0.874590911,3.44189e-13,down-regulated
Pdzrn3,chr6,101377170,101378087,3.4596691321674733,1014.820940082584,293.328899762967,both,190,705.1760177,-0.818642941,2.7569e-10,down-regulated
Peg10,chr6,4747291,4748412,0.9575579442852306,430.3806360060998,449.45649354656814,both,15,713.8486201,-1.633092819,4.7055099999999996e-39,down-regulated
Pip5k1b,chr19,24555538,24556407,0.339700571840986,86.89777620008188,255.80697650623551,both,535,332.2677616,-0.547119423,0.00272335,down-regulated
Pitpnm2,chr5,124249215,124250237,0.2209665167141538,42.73723601779282,193.41046169940063,both,477,3006.212568,-0.503475093,1.67575e-06,down-regulated
Plcb1,chr2,134785987,134786804,1.0577363322003306,906.6769626767395,857.1861768146383,both,80,2293.253316,-0.688593615,2.58625e-11,down-regulated
Plcb4,chr2,135659044,135660003,0.7138485989616259,242.7349401263291,340.0370057171993,both,33,823.4832886,-0.667589266,1.86362e-07,down-regulated
Plcl1,chr1,55405582,55406648,1.8958296780506336,1731.6766856443764,913.41363925949,both,339,361.9189491,-0.726832065,1.31962e-05,down-regulated
Pom121,chr5,135393883,135394619,0.8156982163747917,45.05514215763477,55.23506273910145,both,73,1024.250943,-0.535759928,6.16879e-07,down-regulated
Ppm1l,chr3,69316275,69318046,1.2793161964523254,1644.9478374049452,1285.8024012879332,both,586,2071.954214,-0.600283026,1.16702e-05,down-regulated
Prdm8,chr5,98167187,98167777,0.516414088451555,164.41074742814814,318.3699885514869,both,11,723.8835457,-0.620152756,4.37508e-06,down-regulated
Prickle1,chr15,93595302,93596105,0.6205310488342319,456.2340149632492,735.2315662856172,both,214,525.5187025,-0.622192381,0.000149903,down-regulated
Prkaa2,chr4,105109426,105109826,0.8078032281504319,312.0295105411444,386.26920476113423,both,64,989.9738384,-0.652109796,4.82029e-05,down-regulated
Prkca,chr11,108342957,108344142,1.1195474951695517,635.5639330603123,567.6971596136333,both,214,3317.176829,-0.602682226,3.95781e-10,down-regulated
Prkg1,chr19,31764058,31764689,0.3533664019153438,88.92447878368687,251.6495012024108,both,344,354.0460376,-0.712894437,7.27877e-06,down-regulated
Ptpn14,chr1,189727926,189728833,0.7477170558500098,718.2998724667377,960.6573326726772,both,342,110.2776341,-0.989870788,0.000981725,down-regulated
Ptprg,chr14,11553365,11554460,2.555636348359971,1469.1150105239358,574.8529173435459,both,167,2259.973096,-0.565746126,8.85375e-09,down-regulated
Ptpro,chr6,137252334,137252899,1.2148093109212907,187.5157757502104,154.3581976730172,both,15,2053.390017,-0.687297012,2.44803e-12,down-regulated
Rasgef1b,chr5,99252452,99253233,0.7063921242716535,635.5165623536737,899.6654131852642,both,306,602.1834548,-1.274459915,5.62919e-13,down-regulated
Rasgef1c,chr11,49901582,49902260,0.1799354699930789,77.68100567944929,431.7159128349581,both,253,264.2202934,-0.626972369,0.018129563,down-regulated
Rassf3,chr10,121475503,121476794,1.6841432595984902,496.2018065707186,294.63159012316805,both,544,185.6733877,-0.580914275,0.012562583,down-regulated
Raver2,chr4,101068788,101069748,5.83261974061891,49.39576021121292,8.468880607322335,both,195,469.0919801,-0.567010484,0.000454509,down-regulated
Rims1,chr1,22805682,22806364,3.6993041314618176,224.28731324523224,60.62959553330989,both,640,3535.420161,-0.521788616,1.61164e-09,down-regulated
Rnf165,chr18,77565273,77565720,0.652115781483576,107.34912958410926,164.61667181230905,both,573,1760.292395,-0.556663968,1.71055e-07,down-regulated
Rps6ka2,chr17,7169741,7170523,2.6461276965182594,9268.082667200048,3502.507713212356,both,374,1676.209284,-0.533910224,2.11398e-06,down-regulated
Rreb1,chr13,37777982,37778987,5.652492404997485,1173.0952115979808,207.53592000598235,both,418,531.3023245,-0.646506452,2.0172e-05,down-regulated
Ryr2,chr13,12105934,12107026,1.143363626494742,242.75470902548497,212.31627751681089,both,81,3463.711688,-0.508089004,3.26044e-07,down-regulated
S1pr3,chr13,51408568,51409090,4.673660830552387,598.0954310556987,127.97150943129284,both,50,312.0773156,-0.589187807,0.011462202,down-regulated
Samd4,chr14,46881984,46885050,1.4233145072718227,1814.863229487556,1275.096417703382,both,870,947.3962984,-0.706261438,1.23586e-08,down-regulated
Samd5,chr10,9674617,9675547,1.2205812508743918,853.9860935727787,699.6552609349078,both,339,251.52044,-0.637021894,0.004026828,down-regulated
Sema5a,chr15,32244785,32246205,0.8305952064935598,924.805765548964,1113.4253584885514,both,28,886.5947635,-0.684774893,6.09588e-10,down-regulated
Sema6a,chr18,47368649,47369218,0.5070193294064618,1981.693767306092,3908.517195243712,both,348,1199.159333,-0.668751981,1.11383e-07,down-regulated
Setd7,chr3,51559583,51561105,1.8284983914619413,1808.4393771047128,989.0297883493404,both,226,2081.083112,-0.565052492,3.48142e-09,down-regulated
Sfrp2,chr3,83765931,83767030,50.569201829462685,821.6052312932557,16.247146515462127,both,390,149.6470031,-0.599442331,0.029024806,down-regulated
Sh3bp4,chr1,89070436,89071245,2.3893225369433475,6501.684225540364,2721.141296334963,both,21,630.23125,-0.553893784,2.46657e-05,down-regulated
Slc2a13,chr15,91572409,91573287,1.3403218312842051,730.9708654380892,545.369662999313,both,26,1685.481593,-0.798619822,3.36857e-13,down-regulated
Slc38a6,chr12,73286480,73287075,1.0599505685019115,1042.5952293142818,983.6262749383123,both,299,92.94932116,-0.899565563,0.01907243,down-regulated
Slit3,chr11,35120996,35122006,0.46653565380682,21.412490342117525,45.89679302620645,both,228,1065.376411,-0.92518575,1.20175e-17,down-regulated
Smad3,chr9,63757114,63758550,1.3834152131261777,1947.343719192737,1407.6350330080727,both,556,576.8059558,-0.902842065,5.14978e-10,down-regulated
Sntb2,chr8,106935415,106936740,0.6786673739238915,561.4266406831407,827.2486084561674,both,335,296.5194774,-0.546091742,0.005379474,down-regulated
Sorcs3,chr19,48205180,48206752,2.569935831440535,181.20842690229765,70.51087606367363,both,845,1020.846283,-0.64546091,1.78584e-08,down-regulated
Sox5,chr6,144781479,144781906,25.53178197534707,398.9191040218103,15.6244129143433,both,71,378.2351232,-0.59327344,0.000263323,down-regulated
Spata13,chr14,60634605,60635216,1.614037778481742,596.4152620194608,369.5175354448542,both,604,291.205199,-0.90211241,0.000827052,down-regulated
Spock1,chr13,57907481,57908451,1.1021755852665251,1107.344481492414,1004.6897212159156,both,137,3969.402252,-0.616006097,4.8484e-14,down-regulated
Srgap1,chr10,122047373,122047900,1.2033874607396018,187.82684495502053,156.0817700722776,both,585,520.1489442,-0.559824172,0.006370342,down-regulated
St6galnac3,chr3,153724731,153725246,0.8393349827270898,212.23159374420257,252.8568427526269,both,72,112.5958758,-0.774215672,0.006535662,down-regulated
Stard8,chrX,99042589,99043122,1.2470489387504915,293.39550400053133,235.2718444991465,both,31606,106.6074874,-0.913727432,0.006345812,down-regulated
Synj2,chr17,5940893,5941840,0.3305877117854296,14.42572855216734,43.63661454401084,both,387,666.7230146,-0.633673898,0.000124514,down-regulated
Synpo,chr18,60595911,60596485,2.183716033235944,179.2493715509923,82.08456082330964,both,1938,2537.046244,-0.620167375,1.43222e-07,down-regulated
Syt2,chr1,134708873,134709423,5.868573008009912,162.0576391980426,27.614488049625177,both,53170,171.1325951,-0.976506755,1.73292e-05,down-regulated
Tanc1,chr2,59611853,59612747,1.894941504830684,486.5136066093483,256.74333765401326,both,189,259.8738195,-1.045417008,1.41475e-07,down-regulated
Tcerg1l,chr7,138396938,138398097,0.2801166978151677,29.37585053642184,104.87004439772883,both,367,334.1058826,-0.82588236,2.79551e-06,down-regulated
Tenm2,chr11,37236272,37236935,1.9585246059332768,514.8967617624977,262.90032823822446,both,971,4670.038629,-0.650615914,4.1118e-10,down-regulated
Tenm3,chr8,48842973,48843696,0.9004897780883456,735.5670433732097,816.8521856347428,both,330,1974.247411,-1.091562526,5.69375e-20,down-regulated
Tgfbr2,chr9,116174665,116175439,0.8924457485512357,511.590232581618,573.2451898752558,both,76,158.7375315,-0.891009196,0.005894406,down-regulated
Thsd4,chr9,60521761,60522128,0.293790812705276,36.401723447635966,123.90354590207455,both,82,187.1007454,-0.575235693,0.025553536,down-regulated
Tle4,chr19,14596913,14599106,1.754124284488806,19498.17285767997,11115.616510241864,both,1055,477.1825983,-0.621191528,5.29462e-05,down-regulated
Tmem200c,chr17,68836838,68837476,0.9744442458663232,1044.099150606114,1071.481672794799,both,298,162.6203043,-0.569886833,0.025968254,down-regulated
Tmem8b,chr4,43669222,43669484,5.531751096209481,447.3253927762543,80.86506153228312,both,251,1831.817654,-0.512110835,0.000811611,down-regulated
Trerf1,chr17,47140270,47140611,0.8712237924028865,735.4875910976351,844.2005343645599,both,605,425.534106,-0.505832308,0.00422423,down-regulated
Trpm3,chr19,22138847,22139301,0.5412380678581736,323.0279752534445,596.8315874967075,both,272,463.9331901,-0.771003157,3.69715e-07,down-regulated
Tshz3,chr7,36769133,36769366,1.1659452286019356,75.3673137650774,64.64052677281335,both,4187,379.0589029,-1.251444906,4.41259e-14,down-regulated
Ttc39b,chr4,83323598,83324336,0.765246077081506,1221.2905883748676,1595.9449188326755,both,81,946.6533954,-0.570564744,7.56967e-05,down-regulated
Unc5c,chr3,141464867,141465750,2.888731117386759,2050.714674301504,709.9015418771991,both,349,1245.295425,-0.509761622,4.16755e-07,down-regulated
Unc5d,chr8,29219126,29220012,0.8455204696827773,126.80566423613118,149.9735000900761,both,376,1792.674745,-0.594120138,1.63274e-09,down-regulated
Usp46,chr5,74068022,74068767,0.5316956914271279,471.0137328870533,885.8708853231484,both,336,2067.863344,-0.561502362,5.40776e-09,down-regulated
Ust,chr10,8517905,8518786,1.0714892875884532,758.4599660583164,707.8558552510999,both,39,663.8691884,-0.807248027,5.297e-10,down-regulated
Wasf1,chr10,40883344,40884526,0.9903332112694972,2443.338495915947,2467.188283813948,both,131,3921.597816,-0.619336313,1.02011e-09,down-regulated
