gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Adamts1,chr16,85801990,85803312,1.2631755232989608,3338.5668036879965,2642.995167424444,both,199,683.8583322,0.48553312,0.006049962,non-deregulated
Adcy1,chr11,7063695,7064250,1.7068056879305538,28.25245182403944,16.552822634599146,both,206,11819.29978,-0.436235834,3.30402e-08,non-deregulated
Adcy2,chr13,68998747,68999463,0.6990067692511325,137.29154510904803,196.40946432626487,both,78,774.1152683,-0.462961775,0.00011159,non-deregulated
Adcy3,chr12,4133130,4133736,1.3513583854504536,177.7032471031649,131.49971836962433,both,27,993.8043195,-0.386788302,0.002725354,non-deregulated
Add3,chr19,53142135,53143577,2.186201763579604,11488.799034658625,5255.141234470189,both,1690,3339.224378,-0.373589286,7.02185e-05,non-deregulated
Adgra3,chr5,50058259,50059228,1.0639605588333787,372.82159136869706,350.4092217266887,both,222,519.6457464,-0.445421135,0.004927223,non-deregulated
Adgrl1,chr8,83899680,83901247,2.841769411570713,3974.944561326423,1398.7568960176038,both,425,7709.011506,-0.257561467,0.012562583,non-deregulated
Adgrl3,chr5,81019583,81020622,0.41837388245897,348.46221934378946,832.8966839318972,both,555,1823.943561,-0.336886058,0.000793137,non-deregulated
Adnp2,chr18,80151141,80151533,0.8948138845597248,5734.718482248148,6408.839403592627,both,51,734.1380359,-0.44438002,0.000367216,non-deregulated
Afap1,chr5,35893170,35893597,0.4782137207345215,768.1210806289937,1606.2296988241646,both,149,990.8722921,-0.43157148,0.00404599,non-deregulated
Aff2,chrX,69360457,69360750,1.6146990660953824,213.5153513093519,132.2322876086554,both,163,521.7880146,0.415240892,0.007300159,non-deregulated
Aff3,chr1,38626793,38628084,0.8167119108330576,413.0278166333992,505.72032947591646,both,36871,1359.824906,-0.287227624,0.017535817,non-deregulated
Aff4,chr11,53350332,53351295,0.3192797628624809,149.65117517909002,468.7148782541136,both,501,5518.709886,-0.229455058,0.009743292,non-deregulated
Agap1,chr1,89454368,89455875,1.882805970592656,673.7442321380682,357.8405011781389,both,438,2922.990868,-0.258904647,0.014335331,non-deregulated
Ahcyl1,chr3,107695898,107696722,2.291427259194219,2787.696677089267,1216.5765532830228,both,162,6692.061908,0.230643124,0.013384472,non-deregulated
Ahi1,chr10,20952416,20952958,1.158080190295123,1542.366063128428,1331.8301064586678,both,131,6114.732885,-0.31091255,0.001758463,non-deregulated
Aimp1,chr3,132684076,132684352,2.394900608819277,1778.5698088401557,742.6486937664683,both,18,1138.894095,0.280504465,0.024356625,non-deregulated
Ajap1,chr4,153481625,153483437,5.111215488526197,90.07380561109971,17.62277599394899,both,626,1162.92124,-0.40846981,0.000335065,non-deregulated
Ak2,chr4,128993046,128993583,3.6117644270928873,1651.34209529438,457.2120160736914,both,1088,646.0920597,0.339581051,0.038772601,non-deregulated
Ak3,chr19,29047520,29048047,1.977941632264589,541.4143958721647,273.72617424119204,both,86,1004.272693,-0.459098468,0.00013668,non-deregulated
Alas1,chr9,106247596,106248183,6.08272206501281,1184.8894856838272,194.7959273857324,both,57,749.730975,-0.339285209,0.009530555,non-deregulated
Aldoa,chr7,126808976,126809384,0.4322447007786403,113.47721784250685,262.53003828176577,both,276,25406.4453,0.242673753,0.006273147,non-deregulated
Alg10b,chr15,90224109,90224639,2.8414747592029856,1032.216453943355,363.26785962120766,both,202,1445.181327,-0.377981698,0.003730257,non-deregulated
Alg2,chr4,47473929,47474397,0.8931024613010317,3256.674685808835,3646.47375516652,both,64,3655.070342,-0.226172998,0.016778911,non-deregulated
Amer1,chrX,95444298,95444518,1.537839182253568,717.0232515605998,466.25372785070107,both,354,356.8400216,0.369091387,0.040971713,non-deregulated
Anapc1,chr2,128686924,128687499,0.610819337752102,384.6786224036597,629.7747936719379,both,108,1979.891663,-0.234006713,0.026500749,non-deregulated
Ank,chr15,27466247,27467326,0.7038238202584358,452.3904416032777,642.7609134302463,both,430,3200.600086,-0.460366119,1.30051e-08,non-deregulated
Ank1,chr8,23149726,23150233,2.21481680082042,196.2342762837479,88.60068074752645,both,264,667.4965901,-0.430239042,0.013605348,non-deregulated
Ank2,chr3,127498423,127499274,1.0155938334884955,169.7561841219647,167.14967984677867,both,76,17844.01085,-0.2327154,0.005768807,non-deregulated
Ank3,chr10,69994095,69994422,2.6812499636019944,33.559884925343106,12.516507368174922,both,33016,5017.131827,-0.373309823,1.90095e-05,non-deregulated
Ankrd10,chr8,11634787,11636044,3.554612370054889,9702.24257083118,2729.4797746628446,both,287,1411.775551,-0.290100738,0.034100982,non-deregulated
Ankrd12,chr17,66076306,66077599,0.7650228206126367,301.9433234046926,394.6853809705884,both,510,2754.369598,-0.258165329,0.031402284,non-deregulated
Ankrd52,chr10,128409748,128409952,1.9441102792358107,1456.9215186211084,749.4027135095412,both,1248,1612.397449,-0.245826297,0.047168314,non-deregulated
Anks1b,chr10,89873018,89873556,0.6907046846087946,522.1038272048668,755.9002260142177,both,491,7272.587057,-0.250784279,0.003748199,non-deregulated
Anp32a,chr9,62340766,62344699,3.816265268045444,736.409301026844,192.96596261087657,both,527,9351.330054,0.435632077,0.000160245,non-deregulated
Ap2m1,chr16,20535417,20535868,5.217678764619476,1882.5509768227607,360.8023915899421,both,61,14699.37905,0.253552231,0.00495057,non-deregulated
Apba1,chr19,23759008,23759313,2.1981104534744977,927.7452634748968,422.0648976071394,both,132,4480.531969,-0.3402208,0.001030686,non-deregulated
Apc,chr18,34220798,34221561,1.7483831270029098,379.0255580271933,216.78632799260737,both,126,13147.70371,-0.435570354,1.908e-08,non-deregulated
Aplp2,chr9,31211076,31212107,2.1035874388779097,1750.7210903680832,832.2549650239157,both,292,14231.53641,-0.248911762,0.001816303,non-deregulated
Aprt,chr8,122576478,122576995,1.9301092191024136,493.84357921084217,255.8630228399724,both,88,842.0312455,0.367003329,0.002249405,non-deregulated
Araf,chrX,20848632,20848843,0.9734466073784872,347.34192527824484,356.81661700341647,both,11676,4827.480042,0.219574069,0.041221379,non-deregulated
Arap2,chr5,62765846,62766530,0.3036171630526756,92.04649149535696,303.1662985382269,both,371,1007.605443,-0.291344758,0.027839572,non-deregulated
Arel1,chr12,84970578,84970972,0.8022232843967363,173.64878803994728,216.4594214820496,both,72,2286.11387,-0.204722846,0.04934645,non-deregulated
Arf1,chr11,59227397,59228536,2.710072828931456,659.9809738085017,243.5288700594527,both,266,11047.67883,0.18917946,0.036791338,non-deregulated
Arf2,chr11,103966474,103967112,1.199090069068865,3408.7477036432047,2842.778696591337,both,265,2098.780964,0.346142647,0.003780798,non-deregulated
Arfgef2,chr2,166805343,166805987,0.682962619501161,220.5563260685225,322.940553070998,both,245,1617.039061,-0.281876126,0.007533673,non-deregulated
Arhgap1,chr2,91649927,91650421,1.693050655575315,955.4089934846762,564.312113366755,both,67,1293.596558,-0.320341072,0.004910493,non-deregulated
Arhgap20,chr9,51764861,51766217,1.913411523693588,404.7154430629018,211.5151069445072,both,476,1606.221378,-0.291395495,0.024581741,non-deregulated
Arhgap33,chr7,30534887,30535458,1.729681360079944,509.1621053186154,294.3675737449599,both,398,3365.397035,-0.429073662,4.79598e-05,non-deregulated
Arhgef12,chr9,43105426,43106549,0.433066758785334,399.0701626651744,921.4980244258109,both,831,4855.826235,-0.281239282,0.001066489,non-deregulated
Arhgef17,chr7,100930752,100932371,1.8123870954339647,630.3893799883662,347.82270386747774,both,264,1695.580883,-0.347239115,0.00118788,non-deregulated
Arhgef4,chr1,34678070,34678419,4.474771364924685,878.2286450470057,196.26223854272547,both,118,1514.23443,-0.40762719,9.48586e-05,non-deregulated
Arhgef7,chr8,11727435,11728835,0.4052575945751114,23.70387888782331,58.49089370595368,both,286,3613.271244,-0.317576095,0.000209117,non-deregulated
Arid1b,chr17,4994039,4996845,0.6827332031667904,338.74745131312386,496.1637280007436,both,293,1653.923947,-0.492753042,1.40045e-05,non-deregulated
Arid2,chr15,96284886,96288510,1.680309484729953,1963.009297827111,1168.2427050886945,both,2632,1465.820217,-0.29543829,0.016155942,non-deregulated
Arid5b,chr10,68276999,68277311,1.779544213516451,783.1452546062247,440.0819314619321,both,1415,784.9025756,-0.34130717,0.044732745,non-deregulated
Arl1,chr10,88731275,88732090,0.9129027286805896,1024.1157404981875,1121.8235068464887,both,417,3651.268877,0.266460837,0.005394284,non-deregulated
Arl16,chr11,120467171,120468012,1.707798722441887,794.2750928021957,465.0870634605615,both,405,547.8184013,0.321114405,0.048478419,non-deregulated
Arl6ip1,chr7,118129309,118129813,1.60089619959571,1213.6374864835464,758.0987991538977,both,151,8761.657882,0.311211428,8.9153e-05,non-deregulated
Arl6ip5,chr6,97210680,97210892,2.078841843982978,890.526148353532,428.3760936076404,both,9,3831.562077,0.258385894,0.006366979,non-deregulated
Arpc3,chr5,122391780,122392145,0.3974385064798507,246.8427423708156,621.084113255971,both,98,3133.078909,0.357490892,4.92524e-05,non-deregulated
Arsb,chr13,93771714,93772156,1.498284754837676,850.6583959615169,567.7548231168361,both,35,638.3001534,-0.367672675,0.021121497,non-deregulated
Asap1,chr15,64382175,64383019,1.7375864502339904,342.0422487868461,196.84905389356905,both,100,1880.375985,-0.344128459,0.000707466,non-deregulated
Asb1,chr1,91540317,91541072,1.6490001052474998,2352.661082679439,1426.7197892788042,both,227,1070.13993,-0.279447124,0.040971713,non-deregulated
Astn1,chr1,158362548,158362875,1.355218088673484,316.2855553847544,233.3835107634531,both,275,6429.023135,-0.309116063,0.000195296,non-deregulated
Atat1,chr17,35909911,35910135,0.5470534549545436,289.9849383195722,530.0851967814882,both,60,681.4635695,-0.303892079,0.036567484,non-deregulated
Atf2,chr2,73891894,73893090,3.9955333415812,8638.696613712855,2162.088481107296,both,451,2604.122543,-0.359876459,0.001520648,non-deregulated
Atg2a,chr19,6241416,6241848,2.2399831060700017,2610.9818944310578,1165.6257082277575,both,252,746.404858,-0.301911592,0.048353999,non-deregulated
Atp11a,chr8,12756830,12757610,3.6387355714898457,279.9813236620818,76.94467436869729,both,184,1138.219529,-0.273222597,0.029142939,non-deregulated
Atp11b,chr3,35753871,35754721,11.003630316811682,324.2599751216026,29.46845411792764,both,235,2454.653598,0.278622875,0.024077285,non-deregulated
Atp13a1,chr8,69791016,69791767,1.4280178571627815,94.43774365265676,66.13204672404295,both,147,963.3410547,-0.270093995,0.044366946,non-deregulated
Atp13a2,chr4,140986757,140987245,0.5362795206558554,127.48169196308388,237.715010648136,both,116,3555.181879,-0.213550109,0.025093926,non-deregulated
Atp1a1,chr3,101604018,101605202,3.814640124633983,1214.210502901958,318.3027659833212,both,518,19718.4292,-0.229867347,0.026253118,non-deregulated
Atp2a2,chr5,122501250,122502749,1.4536315258797694,919.5552141554203,632.591683507198,both,524,14639.75737,-0.34152174,2.4746e-05,non-deregulated
Atp2b1,chr10,98913833,98915907,0.8777722474518115,1863.355979898443,2122.8239845903063,both,1319,12057.18216,-0.446144994,2.47631e-10,non-deregulated
Atp2b2,chr6,113891266,113891562,3.714893074399913,196.53077801003167,52.9034817621981,both,147435,7264.337726,-0.478711731,4.80056e-07,non-deregulated
Atp5g1,chr11,96075794,96076044,2.371547448770068,10374.116887185311,4374.408318317873,both,374,4270.042608,0.339080621,0.001300449,non-deregulated
Atp5h,chr11,115419719,115420294,1.5137075290597013,444.20194829387736,293.4529555850269,both,332,4659.050733,0.359588159,0.000176418,non-deregulated
Atp6v0a1,chr11,101009431,101009638,0.8935025058249638,394.4154594707106,441.4262488346913,both,21,10780.7797,-0.31675231,0.000496409,non-deregulated
Atp6v0b,chr4,117886857,117887462,1.2071845312877254,294.8272147591199,244.22713107881063,both,129,4565.709698,0.290976326,0.000493371,non-deregulated
Atp6v1g1,chr4,63544771,63545365,1.2787099844616967,744.8239826211516,582.4807748996368,both,1,2371.838411,0.231789134,0.015838067,non-deregulated
Atp8a2,chr14,60176934,60177572,0.3070212717828448,112.6650229782614,366.96161905664,both,19607,1537.924922,-0.288608723,0.014849356,non-deregulated
Atp9b,chr18,80933577,80934142,1.0569432889887662,704.3324303048163,666.3862078907645,both,84,1129.770613,-0.2541543,0.033871571,non-deregulated
Atrn,chr2,130906267,130906976,0.7554236929250859,411.5616933536296,544.8090882085207,both,228,5062.984389,-0.205818233,0.020544652,non-deregulated
Atrnl1,chr19,57610205,57611845,0.9999287666827028,1601.1385682467092,1601.252630783431,both,829,2686.675629,-0.372810457,0.000481785,non-deregulated
Atxn1,chr13,45963397,45965460,0.7312987951026543,775.2330233581191,1060.076987066959,both,469,1691.33021,-0.260126553,0.014138391,non-deregulated
Atxn2,chr5,121711303,121713176,0.1421999606766686,32.12095812056248,225.8858439039829,both,34,1783.704525,-0.397369395,0.000827052,non-deregulated
Atxn7l3b,chr10,112928728,112929096,3.1979007565212734,436.0658662867133,136.3600372517728,both,95,6519.620757,-0.329222654,0.00036584,non-deregulated
Auts2,chr5,132541593,132544113,1.100808036132476,952.8424781442168,865.5845950143005,both,769,1733.032461,-0.386289391,0.001788647,non-deregulated
B3galnt1,chr3,69598350,69599035,1.6243159820685171,221.21140035314363,136.18741845502106,both,75,1450.927279,-0.259824003,0.044607987,non-deregulated
B3gat1,chr9,26733486,26734277,3.2803132235822274,262.3908948410223,79.98958543186966,both,242,5067.467402,-0.283514153,0.000440791,non-deregulated
B3gat3,chr19,8920297,8920831,0.6539733418750249,258.1115579808915,394.6820786927688,both,77,2393.397746,0.238774324,0.040667698,non-deregulated
B4galt6,chr18,20745429,20746466,0.941512356643464,310.79884378147426,330.1059636535062,both,62,5147.20575,-0.258612039,0.007383738,non-deregulated
BC005537,chr13,24801093,24801950,0.7646109383032287,5196.829327834225,6796.697598083892,both,564,4443.890264,-0.209793551,0.0418586,non-deregulated
BC005624,chr2,30981656,30982648,1.678993491059289,4278.65821367493,2548.347111801782,both,447,2065.473766,0.25306083,0.040667698,non-deregulated
BC031181,chr18,75005719,75006114,1.5897790267697427,1109.1749529255087,697.6912729684395,both,181,4122.029588,0.303810619,0.005049284,non-deregulated
Bax,chr7,45466567,45466979,1.1251454006604844,499.6556228472828,444.0809361652051,both,81,781.7176898,0.291355059,0.0358295,non-deregulated
Bbc3,chr7,16309424,16310589,0.8154904386540476,851.5593393066782,1044.2297039216814,both,1031,682.9018637,0.422354153,0.039433228,non-deregulated
Bcap31,chrX,73716076,73716670,2.1186469134253376,1811.8423398404336,855.1884357696604,both,495,2030.335789,0.445094253,3.78078e-05,non-deregulated
Bcl11b,chr12,108003777,108004350,5.867577034110564,158.44275280629464,27.00309717029768,both,748,1305.752075,-0.440534803,3.39753e-05,non-deregulated
Bcor,chrX,12158454,12160573,3.9760826508830434,34.84348291089791,8.763269270360757,both,218,907.421884,-0.301228453,0.028061181,non-deregulated
Birc6,chr17,74527820,74529348,2.005072410051294,9226.170459172086,4601.415097490699,both,475,3446.500461,-0.367362633,6.88856e-05,non-deregulated
Bloc1s2,chr19,44146121,44146458,1.7488124238284697,230.3743646574944,131.73188932016097,both,12,1623.147775,0.384239021,0.001421266,non-deregulated
Blzf1,chr1,164307457,164307684,1.631207726849287,1801.861690363973,1104.6181676960955,both,195,1046.213282,0.320401943,0.009949889,non-deregulated
Bmpr2,chr1,59762785,59764213,1.5421811357367996,476.8520609021609,309.2062597914854,both,615,4037.333294,-0.250040718,0.023818579,non-deregulated
Braf,chr6,39724926,39725645,0.9574779882939288,395.34772443534047,412.9052879218521,both,182,2774.520257,-0.227438702,0.022463802,non-deregulated
Brd4,chr17,32283950,32284830,1.3346756824791643,109.69270343573822,82.18678505626451,both,108,2163.225347,-0.216409788,0.046252411,non-deregulated
Brinp2,chr1,158356039,158356243,2.0177200896046976,381.126527257974,188.8896924908165,both,83,2819.952998,-0.42257891,5.30275e-07,non-deregulated
Brk1,chr6,113604509,113605208,1.9334704687835984,1133.3040314529442,586.1501635274202,both,263,4954.11713,0.333356764,0.001522713,non-deregulated
Brpf3,chr17,28800661,28801834,0.9341537990203728,176.68931425515362,189.1437089272065,both,429,558.1368867,-0.494997708,0.000615636,non-deregulated
Bsg,chr10,79704238,79704674,4.667077476976499,990.438170057208,212.21806900425608,both,253,12484.29535,0.467554743,3.48515e-08,non-deregulated
Btbd11,chr10,85386746,85388256,1.453398722896551,470.4095437438965,323.66172911339413,both,68,598.5160986,-0.395529926,0.00619054,non-deregulated
Btbd6,chr12,112976414,112976978,1.7657663165655275,486.456671850676,275.4932333270746,both,68,653.0136444,-0.481701565,0.000278623,non-deregulated
Btf3,chr13,98316616,98317173,1.5684930921468456,472.3495914229254,301.1486590459928,both,167,4560.210173,0.394572467,8.69138e-06,non-deregulated
C530008M17Rik,chr5,76857300,76858505,1.8737869392745752,130.45174606073314,69.61930587008825,both,15049,3789.279433,-0.245294911,0.021593172,non-deregulated
C77080,chr4,129223783,129224458,4.954985197877754,50.756932275982535,10.243609264003856,both,4205,297.8481826,-0.458289443,0.015614873,non-deregulated
Cabin1,chr10,75764077,75764516,6.0932621141514725,1086.0141189226786,178.2319714099339,both,159,1932.128438,-0.226768247,0.038057537,non-deregulated
Cacna1c,chr6,118593661,118593973,0.7547833188737427,91.17809597763627,120.80035911987108,both,6421,2818.597972,-0.383617409,0.000229341,non-deregulated
Cacna2d1,chr5,15934342,15935336,0.7025643242967761,145.82832072270816,207.56579245419755,both,349,7992.851251,-0.453580967,1.80883e-08,non-deregulated
Cacna2d3,chr14,29721523,29723164,1.2167620041618028,550.987846610735,452.8312395736723,both,1300,2119.333308,-0.266399173,0.031897898,non-deregulated
Cacnb4,chr2,52675642,52676610,0.0898058770585632,66.0353720554861,735.3123672788565,both,221,2677.866897,-0.341849253,0.000600158,non-deregulated
Cadm4,chr7,24481424,24482473,5.7592909449660095,154.4100912255859,26.810607885776328,both,599,7886.050155,0.2833967,0.013590741,non-deregulated
Calm2,chr17,87446108,87447406,1.4803102920678115,1400.3547765523356,945.9873271543712,both,471,44641.86935,0.206240217,0.009745228,non-deregulated
Calm3,chr7,16923740,16924420,0.6778759767545824,4056.338754790316,5983.895128148005,both,306,57996.2179,0.258040956,0.024683939,non-deregulated
Camk1d,chr2,5713742,5715268,1.3852833456297964,991.4016946498404,715.667085565889,both,753,2906.911828,-0.493811305,1.54396e-07,non-deregulated
Camk2b,chr11,6064996,6066085,2.506729439269064,54.23671087569994,21.636443896200785,both,277,15471.04814,-0.200026153,0.040971713,non-deregulated
Camk2d,chr3,126596603,126597611,3.651506640718247,2953.4239377891595,808.8233785077342,both,301,5819.80994,-0.295406904,0.001210534,non-deregulated
Camk2n1,chr4,138453999,138455589,1.1256089653808663,748.6507916407353,665.1073460377229,both,315,23461.00547,-0.359664305,1.77898e-06,non-deregulated
Camk2n2,chr16,20619764,20622355,0.6040441504266729,135.92092001662897,225.0181876947568,both,549,2169.190489,0.333962111,0.000451585,non-deregulated
Camsap2,chr1,136345398,136346321,0.5063027708909901,244.52243336952424,482.9569329419518,both,217,4575.704057,-0.310666488,0.000150246,non-deregulated
Cand1,chr10,119239198,119240393,1.3691127686347324,13579.5883916898,9918.531696429396,both,338,3488.482864,-0.255044174,0.003263073,non-deregulated
Casd1,chr6,4600767,4601299,0.889433841362358,2475.209906499867,2782.905024963469,both,72,1613.376561,-0.270775883,0.01984537,non-deregulated
Cbarp,chr10,80141353,80141614,2.3637673496997245,1233.189412512328,521.7050707925987,both,779,6722.364394,-0.25023272,0.015996669,non-deregulated
Cbl,chr9,44233786,44234012,3.208155463022999,1064.6484000362168,331.8568605253979,both,37,1758.337992,-0.471950482,1.23618e-06,non-deregulated
Cbx6,chr15,79834017,79834501,2.309120949859646,477.9683518892521,206.9914752271007,both,187,11560.11775,-0.234931185,0.019345085,non-deregulated
Ccdc174,chr6,91877944,91878509,6.209185682959298,880.0522724348903,141.73392734092909,both,109,679.3275423,0.361739723,0.01667995,non-deregulated
Ccdc85a,chr11,28583291,28583837,25.93010621998514,973.2244799664288,37.53260675871565,both,487,1600.279809,0.457264878,0.000203498,non-deregulated
Ccdc85b,chr19,5457066,5457505,2.5220945050391244,451.0597434382301,178.84331556054556,both,108,2054.995168,0.235513659,0.047855679,non-deregulated
Cd151,chr7,141467373,141467911,1.3354963227889345,506.9567529796463,379.6017587835525,both,19,715.4350643,0.353615861,0.022559313,non-deregulated
Cd47,chr16,49855196,49856024,1.5747435435533124,2105.924121262481,1337.312434068212,both,422,4254.888944,-0.331659786,0.000533738,non-deregulated
Cdc37,chr9,21149705,21150057,0.9053333852874365,224.62905417653096,248.1174977383751,both,151,3442.206385,0.28350708,0.004320501,non-deregulated
Cdc42bpa,chr1,179959520,179960569,0.1542593503027453,14.455163431174611,93.70688650513104,both,952,5265.847269,-0.283423151,0.000389507,non-deregulated
Cdh13,chr8,118283568,118284585,3.4975981431871,787.9145019597463,225.27302157182032,both,165,4884.675405,-0.248160067,0.032778336,non-deregulated
Cdh22,chr2,165233432,165235092,4.064877407255857,503.5123359016207,123.86900894055128,both,239,844.2455347,-0.311430019,0.041440864,non-deregulated
Cdk17,chr10,93160440,93161666,0.4237833613712071,683.161251890169,1612.053030302347,both,436,3513.991848,-0.30469469,0.000737926,non-deregulated
Cdk5,chr5,24423490,24423800,1.3087916966225217,2636.6453245277503,2014.5645264497768,both,270,2002.587296,0.272195946,0.009935882,non-deregulated
Cdk5r1,chr11,80476520,80478056,0.4241724358936269,360.4797522208546,849.8424737604944,both,503,9337.603232,-0.232883176,0.006378344,non-deregulated
Cdkn1a,chr17,29098428,29098663,0.9976327649982242,151.7282824046282,152.08831117821023,both,2059,1483.962491,0.392279575,0.018622389,non-deregulated
Cdkn2d,chr9,21290817,21291645,1.704829696478821,5613.204729776918,3292.531061237676,both,436,1583.168677,0.281280824,0.011089766,non-deregulated
Cds2,chr2,132262953,132263752,3.276436835788584,1552.0740222603415,473.70790283731606,both,195,10560.5111,-0.268904975,0.00128034,non-deregulated
Celf2,chr2,6872251,6872914,2.033735663239181,94.49896509552912,46.4657068288896,both,332557,10760.46211,-0.33648055,9.11198e-06,non-deregulated
Celf5,chr10,81482358,81482796,0.192870021861588,78.43498242706526,406.6727512653763,both,87,4717.473459,-0.231713869,0.041509161,non-deregulated
Celf6,chr9,59577874,59578646,1.6750319770523934,529.6856166705709,316.22418194229067,both,43,956.6600271,0.28911728,0.022152296,non-deregulated
Celsr2,chr3,108415472,108416111,0.1351848067117989,45.58904798881815,337.23499776132127,both,559,3644.672202,-0.313975664,0.003284073,non-deregulated
Cep170b,chr12,112738786,112739074,14.468271961430045,908.3397308891148,62.78149410728484,both,7517,3533.750655,-0.218557036,0.03838664,non-deregulated
Cers6,chr2,68861288,68862296,0.8918246372199504,1001.6717782764732,1123.171233975936,both,153,2304.948504,-0.236202309,0.035093355,non-deregulated
Cfl1,chr19,5490325,5491415,1.5343232366419632,654.3374717601599,426.4665072740801,both,130,26988.64516,0.264275023,0.011864014,non-deregulated
Champ1,chr8,13869646,13870141,1.191054742271208,179.15349412835306,150.4158354524725,both,5,964.4533615,-0.272612355,0.047503422,non-deregulated
Chmp2a,chr7,13034422,13034860,1.3359912812104722,948.9266765394452,710.2790937974328,both,53,1830.891773,0.375099192,0.001497969,non-deregulated
Chmp4b,chr2,154657169,154657516,0.8231484484867614,156.9860441195032,190.7141347445885,both,5464,4308.991544,0.311684722,0.001489543,non-deregulated
Chrna7,chr7,63212047,63212650,0.2497727915149284,46.13374235849046,184.70283363803915,both,81,507.8325317,0.426999578,0.002816734,non-deregulated
Chst11,chr10,82985164,82985876,1.5680102640915077,797.7444190624641,508.7622430358712,both,334,1942.303447,-0.409937679,1.51644e-05,non-deregulated
Cited2,chr10,17723028,17724216,1.4124011214296808,4624.005613468151,3273.861471299013,both,200,1374.16983,-0.312886215,0.003162539,non-deregulated
Cldnd1,chr16,58727918,58728350,2.028650958753273,1357.0683210041395,668.9511150987446,both,8,2223.967361,0.367220227,0.001445048,non-deregulated
