seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr9,106885069,106885275,2153,109095,Rbm15b
chr8,119344460,119344778,0,68196,Hsbp1
chr4,85514186,85514538,14,77739,Adamtsl1
chr9,88327104,88327879,0,23959,Nt5e
chr2,71453141,71453517,0,66559,Metap1d
chr7,132315604,132317326,0,100043682,Gm10584
chr9,21066913,21067224,0,100009600,Zglp1
chr2,26916249,26916882,0,20930,Surf1
chr10,75837191,75837515,0,14872,Gstt2
chr1,86669612,86670874,0,18159,Nppc
chr14,55520577,55520945,322,18185,Nrl
chr18,62548279,62548924,0,107035,Fbxo38
chr7,25306028,25306324,0,330485,Tmem145
chr10,40300770,40302743,0,100041585,Amd2
chr7,25133229,25133457,-717,18987,Pou2f2
chrX,12127757,12128822,0,71458,Bcor
chr10,62725705,62726253,0,216021,Stox1
chr15,12739312,12740114,0,68070,Pdzd2
chr7,51861457,51862387,0,100040608,Fancf
chr16,9994667,9995752,0,14811,Grin2a
chr4,135433567,135434340,0,53902,Rcan3
chr14,122534139,122534686,0,110821,Pcca
chr17,34850133,34850644,0,108077,Skic2
chr7,141070293,141071018,0,330671,B4galnt4
chr3,89101566,89102191,0,110196,Fdps
chrX,150657143,150657369,3,56191,Tro
chr10,85928425,85928918,744,67341,Ascl4
chr17,46487210,46487681,0,106763,Ttbk1
chr1,172481968,172482213,0,93842,Igsf9
chr6,54326915,54327286,32,78004,Prr15
chr6,54327754,54327961,-413,100042056,9130019P16Rik
chr8,70760658,70761250,0,234384,Mpv17l2
chr5,143293313,143293710,0,330230,Zfp853
chr4,148890978,148891502,1597,69743,Casz1
chr10,80741803,80742148,0,11776,Ap3d1
chr11,114786357,114786681,-1222,286942,Kif19a
chr15,76457392,76458130,0,20289,Scx
chr2,62411766,62412024,0,13482,Dpp4
chrX,151802982,151803955,0,59026,Huwe1
chr2,119288522,119288755,0,228545,Vps18
chr6,90369447,90370686,0,80292,Zxdc
chr13,96542873,96543417,118,68018,Cert1
chr13,96542283,96542625,0,27015,Polk
chr9,108783638,108783956,0,76500,Ip6k2
chr5,135077776,135078576,0,194309,Vps37d
chr18,65873376,65873733,0,225642,Grp
chr11,33162421,33163415,0,18148,Npm1
chr7,35215097,35215557,0,435965,Lrp3
chr8,71602124,71602943,0,100037278,Niban3
chr5,31251600,31252150,0,69815,Krtcap3
chr18,37767918,37768507,2338,93724,Pcdhga12
chr12,111712542,111713550,0,68020,Coa8
chrX,7318572,7319439,0,12728,Clcn5
chr11,101079716,101080050,1305,15485,Hsd17b1
chr2,28917678,28918145,-1010,54422,Barhl1
chr8,23669616,23669855,0,320158,Zmat4
chr5,110780224,110780666,0,56361,Pus1
chr17,27056926,27057580,0,16440,Itpr3
chr9,83548127,83548633,0,212531,Sh3bgrl2
chr14,68083681,68084944,0,18039,Nefl
chr8,124433751,124434782,0,209966,Pgbd5
chr4,64017529,64017827,2898,21923,Tnc
chr17,25773596,25773960,0,67563,Ciao3
chr7,44428835,44429435,0,272381,Lrrc4b
chr14,46380507,46380713,-414,100041724,Gm15217
chrX,74428745,74429073,0,14381,G6pdx
chr7,122288861,122289880,0,18751,Prkcb
chr11,75794962,75796258,0,102641247,Gm12339
chr1,132298558,132299269,0,213417,Klhdc8a
chr2,92024060,92024631,0,26427,Creb3l1
chr15,99087196,99088551,0,239659,C1ql4
chr15,99093622,99093959,452,72778,Dnajc22
chr3,108591198,108592217,0,99512,Wdr47
chr1,179517731,179518067,0,69726,Smyd3
chr9,121641630,121643111,0,22354,Vipr1
chr4,132509977,132510628,0,230784,Sesn2
chr8,60632297,60633504,0,71306,Mfap3l
chr16,20611337,20611814,0,110599566,Eef1akmt4
chr14,52009117,52009656,919,69890,Zfp219
chr6,83317279,83317640,0,17768,Mthfd2
chr9,121777769,121778530,78,72330,Klhl40
chr6,125285873,125286114,0,22144,Tuba3a
chr13,100015330,100015811,0,78038,Mccc2
chr11,3774664,3775008,0,74309,Osbp2
chr8,71709582,71709821,1285,74015,Fcho1
chr15,88751169,88752424,0,223773,Zbed4
chr2,119350935,119351593,0,69065,Chac1
chrX,86191680,86192314,0,11614,Nr0b1
chr2,32083269,32084744,0,241303,Fam78a
chr7,28267751,28268511,0,386655,Eid2
chr11,54902772,54903033,0,14778,Gpx3
chr5,35278829,35281047,510,11553,Adra2c
chr7,75848192,75848706,0,207952,Klhl25
chr8,119956604,119957060,398,22224,Usp10
chr1,135584707,135585354,0,215714,Gm4793
chr17,35046178,35047024,0,17687,Msh5
chr9,86695381,86696045,0,17436,Me1
chr5,112307591,112308235,-56,22022,Tpst2
chr17,46327802,46328498,0,224814,Abcc10
chr12,102468963,102469586,0,27277,Golga5
chr16,17576597,17576806,0,224022,Slc7a4
chr11,100440746,100441142,0,68106,Nt5c3b
chr11,74522360,74523429,0,380711,Rap1gap2
chr11,74589731,74590417,0,380711,Rap1gap2
chr5,137030025,137032778,0,381677,Vgf
chr18,74267931,74268512,0,17190,Mbd1
chrX,9272617,9273270,0,22439,Xk
chr11,60220321,60220640,0,20787,Srebf1
chr9,37432993,37433357,0,19649,Robo3
chr17,46728982,46729187,0,14711,Gnmt
chr16,11983763,11984990,0,72555,Shisa9
chrX,48513243,48513650,0,26926,Aifm1
chr1,178187432,178188253,0,78825,Desi2
chr17,83705909,83706510,0,116871,Mta3
chr8,109737281,109737877,0,52335,Atxn1l
chr11,48837390,48838030,0,94089,Trim7
chr6,115037547,115037959,0,68971,Tamm41
chr9,122117183,122117893,0,20623,Snrk
chr19,7341173,7342052,0,13728,Mark2
chr15,103168914,103169374,-1822,71726,Smug1
chr7,19852141,19852415,138,100502736,Gm19345
chr7,43562155,43562388,0,210104,Zfp658
chr5,24474311,24475211,97,213990,Agap3
chr1,37029247,37029486,0,70853,Vwa3b
chr7,25179352,25179985,0,18987,Pou2f2
chr19,4305612,4306052,0,110355,Grk2
chr7,141437321,141437705,0,68267,Slc25a22
chr4,134245232,134245791,0,68040,Zfp593
chr2,31887172,31887632,0,23928,Lamc3
chr16,11134076,11134968,0,106200,Txndc11
chr1,75384918,75385180,90,11790,Speg
chr16,13940703,13941101,0,93734,Mpv17l
chr12,81026704,81027202,0,64075,Smoc1
chr7,102441612,102442102,0,20133,Rrm1
chr8,121829172,121829710,0,234825,Klhdc4
chr10,81079911,81080224,1043,50492,Thop1
chr1,119525825,119526478,0,226351,Tmem185b
chr15,79670759,79671374,0,223696,Tomm22
chr2,130178748,130179429,0,20638,Snrpb
chr6,142571133,142571622,0,16523,Kcnj8
chr8,70673057,70673706,0,50783,Lsm4
chr5,92897735,92898328,0,27428,Shroom3
chr4,152279912,152280168,900,100129,Gpr153
chr4,46489157,46489721,0,94181,Nans
chr3,107101479,107102556,0,16490,Kcna2
chr18,70530022,70530403,0,26447,Poli
chr5,136919192,136919482,0,66752,4933404O12Rik
chr9,58247028,58247256,2367,18854,Pml
chr6,49217622,49218373,-2665,140488,Igf2bp3
chr11,90390735,90391186,0,217082,Hlf
chr8,13493806,13494518,0,14456,Gas6
chr6,142386839,142387626,0,19691,Recql
chr4,130792351,130792951,0,20970,Sdc3
chr1,134962406,134962752,0,67196,Ube2t
chr9,99357831,99358560,0,272636,Esyt3
chr11,115265304,115265510,0,14813,Grin2c
chr11,115266607,115267269,0,14813,Grin2c
chr6,119902473,119903048,0,19365,Rad52
chr9,44305285,44305977,0,102423,Hinfp
chr5,69556755,69557318,0,231279,Guf1
chr15,89453649,89454326,0,60597,Mapk8ip2
chr14,27428557,27429673,0,218850,Tasor
chr16,4541728,4541980,0,106393,Srl
chr11,119022745,119023578,0,12416,Cbx2
chr2,126707136,126707658,0,84092,Usp8
chr8,69888981,69889537,-796,234365,Yjefn3
chr8,69887874,69888140,45,234365,Yjefn3
chr8,69886006,69886293,1394,68709,Cilp2
chr8,69887289,69887526,161,68709,Cilp2
chr1,9747560,9748645,0,70675,Vcpip1
chr5,135777890,135779152,0,17448,Mdh2
chr19,56821776,56822350,0,213993,Ccdc186
chr14,57103888,57104871,0,14619,Gjb2
chr4,102087536,102088232,0,18578,Pde4b
chr7,29307883,29308280,0,29861,Dpf1
chr3,90433355,90433800,0,229543,Ints3
chr1,104768481,104768920,0,23836,Cdh20
chr7,4876978,4877242,0,664994,Isoc2a
chr12,8297986,8298957,2997,238057,Gdf7
chr4,43442128,43443684,0,21754,Tesk1
chr3,96696310,96697463,0,229615,Pias3
chr2,31140950,31142428,0,14269,Fnbp1
chr3,88081963,88082194,0,404710,Iqgap3
chr6,113494571,113495133,2552,171508,Creld1
chr15,102073600,102074631,0,75705,Eif4b
chr8,23237313,23237905,0,109145,Gins4
chr7,100536969,100537241,0,68185,Coa4
chr6,147091368,147092178,0,232539,Klhl42
chr9,36726272,36726731,0,12649,Chek1
chr10,80560936,80561887,0,66932,Rexo1
chr17,46110925,46111313,0,68565,Mrps18a
chr9,103008326,103008896,0,24059,Slco2a1
chr1,136466216,136466630,0,381293,Kif14
chr4,128993046,128993583,0,11637,Ak2
chr4,48051612,48052178,364,18124,Nr4a3
chr2,35282321,35282631,0,227753,Gsn
chr6,47830173,47830632,0,330301,Zfp786
chr8,71468951,71469712,0,66498,Dda1
chr14,65953513,65953964,0,219151,Scara3
chr2,28915878,28916334,78,54422,Barhl1
chr2,118598146,118598527,0,12236,Bub1b
chr4,135398084,135398364,0,230822,Ncmap
chr4,109117815,109118169,0,100273,Osbpl9
chr2,158409629,158410484,0,228850,Ralgapb
chr2,146511726,146512360,0,241694,Ralgapa2
chr8,121752998,121753739,0,57340,Jph3
chr16,32419656,32420059,0,66061,Dynlt2b
chr16,91269577,91271739,0,50914,Olig1
chr2,70661346,70662024,0,70231,Gorasp2
chr2,32287549,32288490,0,72931,Swi5
chr4,134551932,134552144,22,74777,Selenon
chr4,131843386,131843868,0,26922,Mecr
chr4,148087727,148088104,0,11610,Agtrap
chr6,113237615,113238113,0,97287,Mtmr14
chr8,104540739,104541316,0,12354,Car7
chr14,73509941,73510312,0,67381,Med4
chr5,120648698,120649545,0,19415,Rasal1
chr9,122166543,122166962,2674,20623,Snrk
chr11,96916116,96916803,0,319371,D030028A08Rik
chr14,60265165,60265612,0,219135,Mtmr6
chr3,130729866,130730551,0,68436,Rpl34
chr17,8340563,8341894,0,320111,Prr18
chr11,104441968,104443073,0,76719,Kansl1
chr9,20868533,20868977,0,319278,Shfl
chr7,130519061,130520114,0,11907,Ate1
chr10,128096761,128097485,381,116848,Baz2a
chr7,131371063,131371436,0,214580,Pstk
chr8,46551741,46552193,0,71876,Cenpu
chr13,37825913,37827866,0,68750,Rreb1
chr6,72616154,72617110,0,22134,Tgoln1
chr2,25290231,25290874,316,227618,Lrrc26
chr2,25292155,25292479,935,320354,Grin1os
chr1,177983180,177984000,0,545391,Catspere2
chr4,123749736,123750601,0,68050,Akirin1
chr9,44066829,44067244,0,53376,Usp2
chr8,123805984,123806291,0,19341,Rab4a
chr8,14095589,14097363,0,244310,Dlgap2
chr2,30801096,30801723,0,73598,1700001O22Rik
chr13,36735064,36735286,0,68404,Nrn1
chr13,36736018,36736221,-887,68404,Nrn1
chr19,45815751,45816125,0,80906,Kcnip2
chr15,76656774,76657248,0,54151,Zftraf1
chr8,3537720,3538031,-5,50767,Pnpla6
chr14,32159840,32160256,0,27057,Ncoa4
chr7,25627348,25627687,0,232984,B3gnt8
chr15,99474374,99474776,0,75284,Bcdin3d
chr3,67373941,67374357,0,17349,Mlf1
chr8,72160616,72161662,0,17274,Rab8a
chr5,115300386,115301209,0,102639268,Gm13830
chr12,108006023,108006417,-2421,58208,Bcl11b
chr1,75503722,75503961,-42,98733,Obsl1
chr9,24503005,24503598,0,244745,Dpy19l1
chr18,64516165,64516721,0,70223,Nars1
chr8,31168504,31169102,0,67920,Mak16
chr4,110351310,110351976,0,15572,Elavl4
chr9,44233786,44234012,0,12402,Cbl
chr15,99651304,99651771,0,26934,Racgap1
chr11,97628255,97629965,0,103551,Epop
chr7,98655805,98656940,0,233545,Emsy
chr5,136102293,136102647,-1247,54153,Rasa4
chr9,30921476,30922577,0,235130,Adamts15
chr12,86241735,86242213,0,70373,Gpatch2l
chr2,105669480,105669780,500,402728,Pax6os1
chrX,7884049,7884621,0,22232,Slc35a2
chr15,89557772,89558421,1070,58234,Shank3
chr2,36049236,36049437,0,68375,Ndufa8
chr4,131819469,131819678,1838,19273,Ptpru
chr4,28812868,28815750,0,13841,Epha7
chr1,127773918,127774860,0,100502745,2900009J06Rik
chr15,73748195,73748625,0,19245,Ptp4a3
chr4,62408671,62408990,0,70052,Prpf4
chr13,19623025,19623283,0,20379,Sfrp4
chr7,80947295,80947944,0,56529,Sec11a
chr14,57132909,57133456,0,14623,Gjb6
chr15,78913720,78914620,0,57028,Pdxp
chr1,106796242,106796781,0,20479,Vps4b
chr5,34169152,34169708,0,231123,Haus3
chr10,62577908,62578575,0,72320,Kifbp
chr2,24949416,24950409,0,67187,Zmynd19
chr2,172042063,172043477,0,228942,Cbln4
chr2,26139654,26140801,0,109299,Tmem250-ps
chr7,133708686,133709428,0,22276,Uros
chr8,94601104,94602522,0,102122,Psme3ip1
chr12,108003777,108004350,-175,58208,Bcl11b
chr4,116017267,116017990,0,14073,Faah
chr7,110844050,110844483,0,67150,Rnf141
chr3,153944252,153944586,0,11364,Acadm
chr5,115348504,115349379,0,12861,Cox6a1
chr9,76014906,76015179,0,208982,Hmgcll1
chr13,98205787,98206478,0,110596,Arhgef28
chr6,85511434,85513948,0,13656,Egr4
chr9,95857487,95858246,0,245000,Atr
chr11,100860284,100860610,0,20850,Stat5a
chrX,94541067,94542086,0,94275,Maged1
chr10,79704238,79704674,0,12215,Bsg
chr18,75819546,75820748,0,207259,Zbtb7c
chr18,75821013,75821385,798,207259,Zbtb7c
chrX,135885798,135886258,0,70237,Bhlhb9
chr4,152086473,152087152,0,269608,Plekhg5
chr11,113201433,113201928,0,72386,2610035D17Rik
chr8,13338534,13339396,0,21781,Tfdp1
chr5,140829898,140830634,0,14673,Gna12
chr1,158356039,158356243,0,240843,Brinp2
chr14,46760328,46760830,0,72391,Cdkn3
chr6,83109003,83109669,0,68499,Mrpl53
chr1,75546264,75546756,0,20536,Slc4a3
chr19,37687046,37687836,1465,546726,Cyp26c1
chr12,103425495,103426077,0,27225,Ddx24
chr2,101678503,101678774,63,22034,Traf6
chr12,87299398,87300330,0,217738,Ism2
chr7,45076554,45076788,146,66394,Nosip
chr10,81322538,81322776,-660,70312,Cactin
chr10,81325244,81325950,1742,70312,Cactin
chr12,112130305,112131109,0,387199,Mir203
chr7,112427777,112428444,0,57342,Parva
chr16,21204591,21205625,0,13845,Ephb3
chr5,24444881,24445355,0,66587,Fastk
chr5,45856370,45858010,0,209707,Lcorl
chr1,75505201,75506384,0,98733,Obsl1
chr15,81663844,81664100,0,214669,L3mbtl2
chr15,81664283,81664525,282,214669,L3mbtl2
chr10,30600366,30600787,0,73681,Trmt11
chr8,105880834,105881279,0,234699,Edc4
chr16,44557880,44558099,30,100526478,Mir3081
chr16,44558288,44558804,93,117606,Boc
chr7,45181527,45182563,345,114640,Pth2
chr17,25255902,25256272,2,545192,Baiap3
chr12,75669333,75669898,0,72338,Wdr89
chr9,122293954,122294592,0,102566,Ano10
chr14,78307749,78308030,13,21943,Tnfsf11
chr4,152325664,152326274,0,19934,Rpl22
chr1,175880606,175881239,0,26909,Exo1
chr7,19604149,19604578,0,53609,Clasrp
chr8,95888100,95888514,33,14719,Got2
chr17,24141162,24141875,0,18607,Pdpk1
chr7,79659935,79660894,0,77011,Ticrr
chr10,42018033,42018510,0,213402,Armc2
chr11,68691299,68692234,0,77579,Myh10
chr1,153486981,153487778,0,13211,Dhx9
chr6,29609123,29609957,0,320938,Tnpo3
chr12,70452890,70453367,0,72736,Tmx1
chr3,84190483,84191108,0,80890,Trim2
chr2,39190203,39191002,0,320271,Scai
chr12,81631257,81631951,0,69480,Ttc9
chr15,98167780,98168736,622,239650,Ccdc184
chr18,31803980,31804512,0,74320,Wdr33
chr17,87024778,87025594,0,18701,Pigf
chr11,118908509,118909787,0,52897,Rbfox3
chr12,76255069,76255449,0,108156,Mthfd1
chr11,98149083,98150647,0,72194,Fbxl20
chr13,9094460,9094725,478,217980,Larp4b
chr13,9093439,9094271,0,217980,Larp4b
chr8,84689619,84689992,0,212528,Trmt1
chr18,58209372,58210485,0,14119,Fbn2
chr5,98854747,98855419,296,110075,Bmp3
chr9,108825097,108825321,-999,107934,Celsr3
chr7,98145078,98145280,222,18378,Omp
chr18,77713202,77714572,0,212163,Ark2n
chr9,108936653,108937192,0,22273,Uqcrc1
chr8,84945730,84946061,-930,234542,Rtbdn
chr19,12595855,12596343,176,74333,A330040F15Rik
chrX,162828589,162829742,0,353170,Txlng
chr7,141949309,141949612,-139,75770,Brsk2
chr7,141950083,141950681,0,75770,Brsk2
chr3,90476089,90476537,0,67781,Ilf2
chr8,69774611,69774955,0,330788,Zfp866
chr9,22002647,22003010,0,19089,Prkcsh
chr17,12915652,12916868,0,21454,Tcp1
chr2,35581518,35583044,0,69601,Dab2ip
chr17,32350437,32350898,0,54194,Akap8l
chr5,32785381,32785803,0,320951,Pisd
chr6,117906612,117908222,0,98758,Hnrnpf
chr5,125475677,125476161,0,78894,Aacs
chr9,53666753,53667624,0,75717,Cul5
chr10,81292797,81293513,0,18717,Pip5k1c
chr2,124090511,124090722,542,214968,Sema6d
chr2,124089901,124090365,0,214968,Sema6d
chr7,45638708,45638953,0,100126243,A030001D20Rik
chr7,57508992,57510156,0,110886,Gabra5
chr5,69340370,69341700,0,243043,Kctd8
chr14,65261733,65262879,0,14365,Fzd3
chr13,52929307,52929781,0,11992,Auh
chr15,75713267,75713500,679,14787,Rhpn1
chr19,10605403,10605952,0,13194,Ddb1
chr6,70844459,70845096,0,13666,Eif2ak3
chr10,80398725,80400066,0,17192,Mbd3
chr3,124320926,124321391,71,229801,Tram1l1
chr14,50930361,50931313,0,18950,Pnp
chr14,52006642,52006926,750,69890,Zfp219
chr8,118283568,118284585,0,12554,Cdh13
chr11,12025554,12026332,0,14783,Grb10
chr19,4169407,4170119,0,107239,Carns1
chr11,12464568,12464924,0,12808,Cobl
chr3,86223757,86224547,-133,80877,Lrba
chr7,44496214,44497069,0,69683,Emc10
chr2,26138465,26138848,1673,109299,Tmem250-ps
chr6,54992613,54993161,0,110175,Ggct
chr5,124725052,124725342,0,56087,Dnah10
chr4,150909546,150910075,0,57320,Park7
chr4,62470753,62471016,0,71354,Wdr31
chr2,163418939,163420022,0,108168734,2900093K20Rik
chr11,115612386,115613023,0,69674,Mif4gd
chr8,88696699,88697446,0,74256,Cyld
chr7,45162200,45162489,-1460,72961,Slc17a7
chr13,6547941,6548275,0,69617,Pitrm1
chr15,79261072,79262022,0,207495,Baiap2l2
chr13,100832975,100833553,0,69048,Slc30a5
chr18,75696578,75697554,0,269037,Ctif
chr18,75697675,75697888,-121,269037,Ctif
chr7,35646841,35647659,0,56330,Pdcd5
chr13,34130329,34130556,0,73710,Tubb2b
chr17,90454975,90455799,73,18189,Nrxn1
chr12,78906809,78907160,0,27260,Plek2
chr12,86421659,86422902,0,26380,Esrrb
chr15,85811149,85811955,0,72355,Cdpf1
chr5,146948492,146949023,0,66596,Gtf3a
chr5,128432489,128433057,20,243274,Tmem132d
chr8,95633469,95633889,0,78833,Gins3
chr8,91133433,91134222,0,14339,Aktip
chr12,44209465,44210430,0,100885842,Mir5627
chr14,76556480,76556942,0,72661,Serp2
chr12,110840474,110841076,0,26448,Mok
chr11,76217134,76217718,0,13168,Dbil5
chr11,59787190,59787738,0,194908,Pld6
chr9,121718812,121720052,0,18087,Nktr
chr9,64281408,64281922,0,66131,Tipin
chr9,110131623,110132524,0,20588,Smarcc1
chr1,183368926,183369826,0,338366,Mia3
chr3,16182947,16183830,0,229096,Ythdf3
chr13,106936553,106937164,0,76582,Ipo11
chr1,133609752,133610435,0,20643,Snrpe
chr11,102248721,102249264,0,217216,Hrob
chr5,24351224,24351884,0,16511,Kcnh2
chr16,10395054,10395291,157,70426,Tekt5
chr2,174463851,174464296,0,67126,Atp5f1e
chr15,80977727,80978251,0,105835,Sgsm3
chr17,66379499,66379752,-568,68617,Mtcl1
chr7,130936044,130937049,0,56213,Htra1
chr8,111299505,111300477,0,234736,Rfwd3
chr4,139642009,139642236,-1806,102465617,Mir7020
chr5,41843850,41844602,0,665775,Bod1l
chr15,74955437,74955850,0,17069,Ly6e
chr7,24547005,24547384,0,22594,Xrcc1
chr6,31398706,31399395,0,100503869,Mkln1os
chr11,115513703,115514554,0,15374,Jpt1
chr4,127060999,127061246,0,68310,Zmym1
chr6,124769346,124769679,0,13807,Eno2
chr17,28485497,28485948,145,14229,Fkbp5
chr8,125910412,125911393,0,234878,Map3k21
chr16,94289952,94290184,86,110948,Hlcs
chr5,116446558,116446866,0,68955,Srrm4
chr1,162477565,162478079,0,103967,Dnm3
chr2,31688183,31689099,0,108168742,Gm13427
chr5,30588172,30589043,0,100502829,Gm9899
chr7,30362740,30363162,0,233067,Lrfn3
chr16,6348945,6349153,0,268859,Rbfox1
chr2,84889031,84889266,-2321,269295,Rtn4rl2
chr2,84888119,84888345,-1409,269295,Rtn4rl2
chr17,29093602,29095714,0,12575,Cdkn1a
chr14,52304680,52305184,0,56335,Mettl3
chrX,48694957,48695316,0,209003,Rbmx2
chr7,116237285,116237897,0,233765,Plekha7
chr16,5884850,5885725,0,268859,Rbfox1
chr7,99535417,99535885,0,109689,Arrb1
chr11,98348383,98349199,0,19049,Ppp1r1b
chr1,92906972,92907592,0,67446,Dusp28
chr9,66511509,66512053,2556,74165,Fbxl22
chr10,75764077,75764516,0,104248,Cabin1
chr3,87999753,88000469,0,12032,Bcan
chr9,107551414,107551915,0,56289,Rassf1
chr11,121387753,121388238,0,217371,Rab40b
chr16,13667905,13668218,0,74108,Parn
chrX,13845930,13847105,0,12361,Cask
chr5,150665130,150665692,0,381695,N4bp2l2
chrX,101222180,101222590,0,55988,Snx12
chr13,100832665,100832908,432,69048,Slc30a5
chr17,56756886,56757665,0,18188,Nrtn
chr3,87997017,87997448,0,12032,Bcan
chr4,124885550,124886143,0,230735,Epha10
chr12,111271061,111271997,0,93835,Amn
chr6,91212723,91212972,0,14115,Fbln2
chr12,8301479,8302393,0,238057,Gdf7
chr2,94406106,94406816,0,66457,2810002D19Rik
chr2,113757588,113757887,759,23892,Grem1
chr10,81069901,81070295,0,50492,Thop1
chr2,103760847,103761416,0,98956,Nat10
chr3,32616260,32616933,0,14696,Gnb4
chr17,75551494,75552006,0,72722,Fam98a
chr9,108516675,108517931,0,69232,Qrich1
chr13,55099818,55100253,1,20184,Uimc1
chr12,112178042,112178291,-863,668303,Kif26a
chrX,75095844,75096237,0,245474,Dkc1
