seqnames,start,end,distanceToTSS,geneId,SYMBOL
chr5,64821980,64822270,-78,16599,Klf3
chr7,105425727,105426166,0,12426,Cckbr
chr11,35797511,35798675,209,237730,Fbll1
chr9,15627862,15628112,0,234964,Deup1
chrX,103447736,103447985,14,22097,Tsix
chr4,133497674,133498596,0,69539,Trnp1
chr14,118922583,118923158,0,66573,Dzip1
chr4,134510936,134511296,0,69885,Aunip
chr2,174760577,174761098,0,13616,Edn3
chr8,109961725,109962289,0,73608,Marveld3
chr14,31176414,31176785,0,64652,Nisch
chrX,141724517,141725435,0,16370,Irs4
chr4,91400568,91400871,-584,15569,Elavl2
chr2,155775691,155775896,349,17391,Mmp24
chr9,123678266,123678959,0,102680,Slc6a20a
chr7,19279164,19280030,34,232941,Ppm1n
chr3,152165649,152166033,0,54120,Gipc2
chr2,168281225,168281610,-93,241794,Kcng1
chr17,27655472,27655927,0,23969,Pacsin1
chr18,37021445,37022221,1296,192164,Pcdha12
chr18,37020351,37020802,202,192164,Pcdha12
chr5,134946129,134946416,518,12740,Cldn4
chr5,36868375,36870197,0,269643,Ppp2r2c
chr7,109781267,109781951,0,78593,Nrip3
chr16,17898927,17899138,290,22115,Tssk2
chrX,37126928,37127320,133,67050,Nkap
chr10,88459494,88459991,0,20962,Sycp3
chr19,56826156,56826522,0,83561,Tdrd1
chr2,154558715,154558959,0,56846,Necab3
chr17,8433485,8434837,0,20997,T
chr6,83758091,83758487,952,110935,Atp6v1b1
chr12,28552031,28552394,0,68511,Dcdc2c
chr6,120463175,120463834,0,16172,Il17ra
chr14,44858992,44859201,174,19214,Ptgdr
chr17,85687043,85688613,0,20472,Six2
chrX,153237843,153238174,95,245671,Klf8
chr11,45980057,45980944,0,214105,Sox30
chr1,138843604,138843837,-1147,16876,Lhx9
chr9,50561130,50561392,0,66654,Tex12
chr3,121532087,121532457,0,213603,Slc44a3
chr11,53457053,53457547,0,71774,Shroom1
chr3,105458909,105459252,127,56543,Kcnd3
chr12,86470030,86470477,0,26380,Esrrb
chr12,84569867,84570336,27,12677,Vsx2
chr7,108950395,108951326,57,22141,Tub
chr5,123489273,123489478,0,381741,Lrrc43
chr1,96872144,96872429,0,227394,Slco4c1
chr7,51511100,51511412,0,233246,Ano5
chr15,76327215,76327728,0,109075,Exosc4
chr17,22361184,22361514,0,224598,Zfp758
chr5,135733582,135734607,401,18984,Por
chrX,104413641,104413932,0,11306,Abcb7
chr3,96238527,96240550,0,15267,H2ac18
chr6,83762851,83763289,-9,67934,1700124L16Rik
chr17,33977756,33978755,35,630499,H2-K2
chr5,28464442,28465440,-1544,654796,9530036O11Rik
chr1,91366303,91366752,0,227358,Erfe
chr10,80606488,80606948,0,56214,Scamp4
chr11,97685701,97686005,0,217149,Cisd3
chr5,143235128,143235548,0,231866,Zfp12
chr4,152159694,152160507,145,15206,Hes2
chr19,43386227,43386805,1449,545291,Hpse2
chr4,118409119,118409651,0,230676,Szt2
chr2,119758052,119758997,0,17005,Ltk
chr8,20424211,20424870,0,381598,2610005L07Rik
chr7,131966648,131967566,188,233919,Gpr26
chr7,24432197,24433295,2239,210145,Irgc1
chr2,126552922,126553506,-84,26458,Slc27a2
chr5,140735511,140735799,0,231842,Amz1
chr2,153779022,153779269,-662,100504221,Efcab8
chr16,17619309,17619682,0,77626,Smpd4
chr4,117109395,117109611,-624,19207,Ptch2
chr4,46991019,46992185,0,242425,Gabbr2
chr7,127021216,127021431,-5,69017,Prrt2
chr2,18698656,18699226,0,381350,Spag6
chr10,39133882,39134286,0,66337,Fam229b
chr10,30200239,30200631,0,66311,Cenpw
chr4,97777172,97778896,0,18027,Nfia
chr3,88332967,88333238,1030,71913,Tmem79
chr2,174297262,174297532,-327,14683,Gnas
chr16,56037424,56038049,0,52575,Trmt10c
chr2,77816346,77817237,0,241494,Zfp385b
chr2,168765751,168767131,0,99377,Sall4
chr15,34678370,34678857,0,223473,Nipal2
chr17,25951561,25952194,89,240054,D630044L22Rik
chr19,5726129,5726453,0,114601,Ehbp1l1
chr3,27371767,27372546,416,208188,Ghsr
chr7,24134117,24134366,0,56525,Zfp235
chr6,114643000,114643309,0,74244,Atg7
chr6,110645760,110646300,178,108073,Grm7
chr3,83127241,83129235,0,100534287,Dchs2
chr2,155729175,155729446,29,108687,Edem2
chr13,48513265,48513487,0,67911,Zfp169
chr8,71375735,71376272,0,13864,Nr2f6
chr17,37002645,37003006,0,22715,Zfp57
chr10,80395296,80395621,0,17192,Mbd3
chr8,92960407,92961414,0,20538,Slc6a2
chr2,31637900,31638106,-1931,381359,Prdm12
chr5,33104210,33104613,0,20537,Slc5a1
chr7,72306504,72306833,0,244049,Mctp2
chr18,37674501,37674796,194,93711,Pcdhga3
chr8,84025969,84026267,0,74337,Palm3
chr13,48663074,48663631,76,12022,Barx1
chr18,42394358,42395917,0,18998,Pou4f3
chr10,81587685,81588086,0,21886,Tle2
chr17,25392290,25392523,-2818,58226,Cacna1h
chr8,75212788,75214068,0,75141,Rasd2
chr9,107935884,107936240,0,235604,Camkv
chr16,18591672,18591958,-1001,21380,Tbx1
chr4,106678639,106679041,0,72354,Ttc4
chr10,81499183,81499537,595,13611,S1pr4
chr16,18588042,18589039,0,21380,Tbx1
chr16,18590442,18590723,0,21380,Tbx1
chr6,136661504,136661800,73,66857,Plbd1
chrX,48452905,48454662,0,56501,Elf4
chr8,84414262,84415690,0,12286,Cacna1a
chr6,146795952,146796187,0,272322,Bmal2
chr5,92392340,92392638,0,109979,Art3
chr4,107683544,107683992,0,56296,Dmrtb1
chr18,58836179,58837975,0,240322,Adamts19
chr2,181028921,181029150,-593,11438,Chrna4
chr3,129969698,129970195,0,66815,Mcub
chr17,28806387,28806615,348,268936,Brpf3
chr3,96670062,96670418,0,213121,Ankrd35
chr4,56990050,56990300,0,230235,Frrs1l
chr2,26465448,26465654,509,18128,Notch1
chr17,29322196,29322448,2956,74116,Pi16
chr1,37875331,37875824,2769,623661,Lipt1
chr5,76183795,76184524,0,21982,Tmem165
chr15,89149271,89149579,0,19094,Mapk11
chr11,50859621,50860057,2797,108072,Grm6
chr14,58074858,58076844,0,14180,Fgf9
chr9,106647485,106647831,272,108068,Grm2
chr15,79803781,79804965,0,73340,Nptxr
chr12,28649525,28649834,0,19819,Rnaseh1
chr16,31663525,31663895,-14,13383,Dlg1
chr7,67803660,67803869,-164,73904,4833412C05Rik
chr17,87796961,87798830,0,210741,Kcnk12
chrX,133898277,133898499,0,56496,Tspan6
chr15,44748436,44748702,0,319613,Sybu
chr16,16829032,16829374,0,50525,Spag6l
chr2,180499880,180500311,0,18216,Ntsr1
chr3,7612873,7613165,0,16196,Il7
chr17,23610339,23610614,2849,332221,Zscan10
chr16,91659907,91660476,0,20658,Son
chr9,106650797,106651012,-2694,108068,Grm2
chr7,99625521,99627069,34,100503386,Tpbgl
chr5,139460370,139460725,0,73212,3110082I17Rik
chrX,8206309,8206720,0,53627,Porcn
chr2,119618172,119618652,0,108907,Nusap1
chr15,102296139,102296500,0,105988,Espl1
chr19,6831101,6831499,-1157,100628576,Mir5046
chr19,6829958,6830465,-14,100628576,Mir5046
chr8,70489481,70489899,-2123,67937,Tmem59l
chr7,30465469,30465679,0,445267,Nphs1os
chr1,9848165,9848530,0,170755,Sgk3
chr9,66069148,66069878,0,382083,Snx22
chr12,17324455,17324844,0,68775,Atp6v1c2
chr9,37255241,37255528,0,56857,Slc37a2
chr1,17145467,17145795,0,14545,Gdap1
chr3,104961365,104962508,0,22414,Wnt2b
chr7,4844026,4844842,0,232813,Shisa7
chrX,37048391,37049821,0,245381,Sowahd
chr2,71543089,71543374,2576,13392,Dlx2
chr7,45830601,45830827,0,101612,Grwd1
chr1,79671574,79671937,28,252903,Ap1s3
chr7,79792643,79793510,278,17292,Mesp1
chr7,127273498,127274075,0,20768,Sephs2
chr10,62946851,62947246,0,327762,Dna2
chr7,132597177,132597813,1824,20231,Nkx1-2
chr14,69174640,69175155,-2783,73554,1700092C10Rik
chr17,25868303,25868806,0,68241,Mcrip2
chrX,74328942,74329203,0,18846,Plxna3
chr7,82174717,82175418,0,20408,Sh3gl3
chr1,151571313,151571755,0,63913,Niban1
chr5,114749275,114749593,-1006,26431,Git2
chr10,81257266,81257857,0,17179,Matk
chr5,135106863,135107353,0,58805,Mlxipl
chr5,134986286,134987183,72,12739,Cldn3
chr13,111755265,111755501,-561,26401,Map3k1
chr10,29196623,29197487,-1467,212448,9330159F19Rik
chr9,122571416,122571675,-824,319626,9530059O14Rik
chr9,122572205,122572723,0,319626,9530059O14Rik
chr7,28458765,28459719,107,80749,Lrfn1
chrX,57503513,57503908,0,245424,Gpr101
chr6,48626968,48627338,0,243373,AI854703
chr6,56652156,56652438,49,18575,Pde1c
chr9,108831849,108832944,109,107934,Celsr3
chr3,141211320,141211889,466,18598,Pdha2
chr7,45694002,45694347,55,56546,Sec1
chr12,57575938,57576606,121,70846,Ttc6
chr4,58205842,58206499,97,64817,Svep1
chr1,60042646,60043499,0,70375,Ica1l
chr5,116591341,116591890,0,68955,Srrm4
chr8,46292169,46292386,949,234219,Helt
chr2,31572755,31573120,0,320267,Fubp3
chr15,52712361,52712754,0,69790,Med30
chr9,49340312,49340960,0,13489,Drd2
chr15,101438541,101439021,0,406219,Krt87
chr13,54996366,54996572,0,107448,Unc5a
chr4,56740665,56740940,503,11471,Actl7b
chr5,23850425,23850978,0,67194,2700038G22Rik
chr6,83711102,83712235,0,24113,Vax2
chr8,36732630,36732973,81,50768,Dlc1
chr11,59449869,59450691,0,194952,Jmjd4
chr2,168912194,168912543,90,22722,Zfp64
chr16,32332125,32332988,0,224111,Ubxn7
chr5,128736036,128736348,0,57749,Piwil1
chr16,17110934,17111265,0,66053,Ppil2
chrX,94636071,94636563,2,14853,Gspt2
chr17,32189104,32189426,37,71932,Ephx3
chr10,77165549,77166182,366,12822,Col18a1
chr2,92914988,92915360,0,80976,Syt13
chr10,61089319,61089587,0,13180,Pcbd1
chr1,93305704,93305961,0,69821,Mterf4
chr8,36457764,36458366,0,319582,Trmt9b
chrX,78583589,78583838,0,546336,Prrg1
chr2,32741428,32741833,0,27387,Sh2d3c
chr14,79451833,79452555,0,432879,Kbtbd6
chr16,32643816,32644603,0,51789,Tnk2
chr19,47050305,47051048,0,71041,Pcgf6
chr5,25705557,25705902,0,57434,Xrcc2
chr2,127656112,127656491,0,17153,Mal
chr19,5082454,5082810,2071,381199,Tmem151a
chr5,108448630,108448906,0,243197,Slc49a3
chr11,87616902,87617970,0,327992,Hsf5
chr1,58795582,58795852,105,12370,Casp8
chr6,134632108,134632598,0,67729,Mansc1
chr2,32575308,32575864,0,227733,Pip5kl1
chr11,50230966,50231322,218,103534,Mgat4b
chr4,138394887,138396561,0,625638,Fam43b
chr2,79453918,79454486,2265,18012,Neurod1
chr18,44812023,44812376,0,328949,Mcc
chr11,50851006,50851671,20,108072,Grm6
chr14,65805803,65806238,0,52033,Pbk
chr7,19369864,19370296,1366,333654,Ppp1r13l
chr12,118198504,118199025,18,13411,Dnah11
chr8,88272328,88272854,0,11513,Adcy7
chr5,30073225,30073684,0,22171,Tyms
chr18,46850128,46850589,89,74574,Lvrn
chr1,74854859,74856469,0,12570,Cdk5r2
chr14,25694003,25694412,0,105675,Ppif
chr17,37197000,37197632,379,258219,Or2i1
chr19,6320208,6320809,-999,240505,Cdc42bpg
chr5,23712268,23712812,0,433855,AI506816
chr9,90054522,90054728,0,13036,Ctsh
chr2,181494404,181494628,1198,241850,Abhd16b
chr17,24689728,24690008,0,20974,Syngr3
chr19,43440306,43441669,0,83674,Cnnm1
chr6,17840455,17840718,0,64213,St7
chrX,71816448,71816991,0,67048,Vma21
chrX,146962658,146963233,0,15560,Htr2c
chr5,147399906,147400553,0,14255,Flt3
chr4,153481625,153483437,0,230959,Ajap1
chr11,26210158,26210727,0,70626,5730522E02Rik
chr4,148444308,148444830,0,71707,Ubiad1
chr7,139943712,139944962,0,22286,Utf1
chr4,41731024,41731519,0,550619,Arid3c
chr9,63144138,63146674,306,207667,Skor1
chr10,19849982,19850245,1214,76157,Slc35d3
chr10,19849468,19849700,1759,76157,Slc35d3
chr7,127421784,127422149,0,69234,Zfp688
chr16,35660009,35660664,574,20357,Sema5b
chr9,114562280,114564596,0,636931,Trim71
chr13,38151113,38151949,0,109620,Dsp
chr19,44511505,44512067,1184,22423,Wnt8b
chr3,88643984,88644204,52,16800,Arhgef2
chr15,82224180,82224403,0,72049,Tnfrsf13c
chr17,24632353,24632960,0,18207,Nthl1
chr6,58640332,58640723,0,26357,Abcg2
chr17,23745686,23745933,0,73016,Kremen2
chr6,67375984,67376221,0,16162,Il12rb2
chr10,44529428,44529809,-927,12142,Prdm1
chr7,120102212,120102696,0,233806,Ldaf1
chr1,165193911,165194575,0,108735,Sft2d2
chr17,69439150,69440119,0,320722,Akain1
chr6,113501731,113502045,0,210673,Prrt3
chr2,90783011,90783265,0,271813,Agbl2
chr7,102236147,102236390,244,233575,Pgap2
chr2,150688516,150688951,409,114889,Vsx1
chr16,10834966,10835408,0,223970,Rmi2
chr5,43781622,43782475,0,242960,Fbxl5
chr5,115010685,115011944,0,74585,Sppl3
chr5,24348246,24348835,2769,16511,Kcnh2
chr17,44188509,44188990,0,224796,Clic5
chr3,97901108,97901529,0,20333,Sec22b
chr8,69791016,69791767,0,170759,Atp13a1
chr7,37569388,37569617,-998,243937,Zfp536
chr7,37567855,37568089,301,243937,Zfp536
chr11,115447896,115448233,0,100628623,Mir3968
chr8,84249341,84249831,0,101966,D8Ertd738e
chr10,80634309,80634553,0,103236,Csnk1g2
chr1,153185935,153186287,0,16782,Lamc2
chr15,98295938,98296320,0,239652,Zfp641
chr5,104508296,104508852,0,100042165,Thoc2l
chr2,167503283,167504249,0,81018,Rnf114
chr2,5137609,5138093,0,74186,Ccdc3
chr3,107278925,107279432,0,68576,Lamtor5
chr10,69994095,69994422,0,11735,Ank3
chr5,138263421,138264110,0,231807,Trappc14
chrX,136270160,136270600,0,12070,Bex3
chr8,123858992,123859990,0,73420,Ccsap
chr14,20181555,20182044,0,16529,Kcnk5
chr1,135918709,135919286,0,18772,Pkp1
chr14,58071916,58072432,-254,14180,Fgf9
chr14,58070941,58071337,394,14180,Fgf9
chr3,109123111,109123423,0,229731,Slc25a24
chr12,111299424,111299678,2761,217866,Cdc42bpb
chr15,80001637,80001856,-2611,102465699,Mir7213
chr7,80904820,80905187,0,68039,Nmb
chr7,5125832,5126107,0,19428,Rasl2-9
chr2,160911649,160912548,0,280635,Emilin3
chr8,123224770,123225220,0,234854,Cdk10
chr4,117886857,117887462,0,114143,Atp6v0b
chr19,59075142,59075949,120,71653,Shtn1
chr10,80356390,80357035,0,216166,Plk5
chr2,131171499,131171740,2913,70997,Spef1
chr2,121170468,121171636,0,51885,Tubgcp4
chr9,114057238,114057741,98,382111,Susd5
chr4,78211708,78211991,0,19266,Ptprd
chr16,38549950,38550302,0,224143,Poglut1
chr2,36104563,36105275,0,16874,Lhx6
chr17,23806918,23807174,-744,75956,Srrm2
chr6,118011301,118011798,0,70727,Rasgef1a
chrX,159414230,159415517,0,78283,Map7d2
chr10,127544437,127544693,-1229,16971,Lrp1
chr7,70369308,70370330,-2573,11819,Nr2f2
chr17,32396209,32396879,0,320484,Rasal3
chr7,19179263,19179866,-1304,72205,Eml2
chr19,42612717,42613080,0,67573,Loxl4
chr6,6862725,6862995,-339,13396,Dlx6
chr1,183221214,183221544,0,68897,Disp1
chr7,5056708,5057231,0,232821,Ccdc106
chr11,94521255,94521557,185,104601,Mycbpap
chr11,5955545,5956093,0,56418,Ykt6
chr4,87230147,87230588,0,76376,Slc24a2
chr10,78043411,78043683,0,11634,Aire
chr17,25188187,25189036,0,74154,Unkl
chr18,36969034,36969310,-606,103611158,Gm38666
chr3,95140179,95140481,-993,102466888,Mir8099-2
chr4,126233941,126234488,288,245877,Map7d1
chr5,18359732,18360748,0,14677,Gnai1
chr1,23101887,23102262,0,66755,Ppp1r14bl
chr5,144761460,144761662,0,243339,Tmem130
chr3,158031331,158031830,0,69207,Srsf11
chr2,148043876,148046965,0,15376,Foxa2
chr18,36940596,36940872,1372,353234,Pcdha2
chr2,181670291,181671731,0,20672,Sox18
chr10,41072162,41072365,0,140741,Gpr6
chr11,69935339,69936437,0,53422,Ybx2
chr18,41950867,41951237,0,77619,Prelid2
chr4,48539926,48540333,0,66665,Msantd3
chr2,29845329,29846472,0,102466839,Mir219b
chr13,53475878,53476393,-2804,17702,Msx2
chr1,14755151,14755803,0,17681,Msc
chr16,65105544,65105790,64,15557,Htr1f
chr2,74749624,74750064,-2620,102634401,Gm14424
chr9,65587762,65588282,536,208084,Pif1
chr1,170255385,170255751,0,622708,Gm6345
chr6,90325047,90325311,0,71797,Chst13
chr9,91361457,91361732,-681,22774,Zic4
chr9,91362347,91362603,0,22774,Zic4
chr13,94882780,94886009,180,18420,Otp
chr13,21981189,21981771,0,195236,Pom121l2
chr15,83526605,83527545,0,12124,Bik
chr5,28459872,28460090,1598,654796,9530036O11Rik
chr8,126298423,126299049,0,210027,Slc35f3
chrX,73824350,73825094,0,245469,Pdzd4
chr3,88536236,88537018,0,100316808,Mir1905
chr8,25676543,25676764,2107,234135,Nsd3
chr1,184882561,184883166,52,226777,C130074G19Rik
chr11,84522678,84522898,0,16869,Lhx1
chr8,104509259,104509946,0,320022,Terb1
chr3,89764398,89764652,0,11444,Chrnb2
chr5,135349851,135350155,0,94244,Fkbp6
chrX,133686621,133687857,0,279653,Pcdh19
chr2,26388838,26389488,0,66865,Pmpca
chr10,121351001,121351542,0,74694,Tbc1d30
chr5,35391593,35392640,2476,15371,Hmx1
chr2,119167445,119168086,0,320415,Gchfr
