chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr9,108002298,108003188,130.70681750055974,50.91366744298435,2.567224560024707,0.1,both,nsc_only,False,3,3,"114.95838643288508,141.8795002103728,135.28256585842135","52.21582111852067,57.916681560215444,42.608499650216935",2041,890,CpG:,1408,0,3,,9.22316;7.17332;7.37511,108001613,108003654
chr9,108049055,108049582,49.07823841779312,18.331169628122982,2.6773107997701993,0.1,both,nsc_only,False,3,3,"41.233715612977264,58.91057491810665,47.09042472229546","13.874008806306557,18.70777368969011,22.411726388372283",2815,527,CpG:,1409,0,3,,7.26281;7.46326;3.9845,108047800,108050615
chr9,108094190,108094645,22.93912726853007,18.20465814917301,1.260069103224118,0.4,both,nsc_only,False,3,3,"23.773361986770848,25.753341852861354,19.290677965958004","20.986772164085078,20.137859182756397,13.489343100677557",5431,455,CpG:,1409,0,3,,9.65882;4.156;4.36383,108091424,108096855
chr9,108110489,108110745,6.5267494277354485,13.27076242842839,0.4918142015528786,0.7,both,nsc_only,False,3,3,"13.13929120377461,0.7747021933040485,5.666254886127689","9.885992108149539,5.586827851233776,24.339467325901854",2566,256,CpG:,1409,0,2,,7.15875;3.68309,108108795,108111361
chr9,108263276,108263928,37.75832453131142,28.96625415885195,1.3035280407415972,0.7,both,nsc_only,False,3,3,"27.18318811606041,57.58179328555153,28.509992192322326","13.604772270429313,7.918907886702305,65.37508231942422",2457,652,CpG:,1410,0,3,,5.85249;10.4269;3.78161,108263315,108265772
chr9,108305855,108306930,226.00102811368143,42.278708469502725,5.345504541055334,0.1,both,nsc_only,False,3,3,"216.8437541928169,268.84105560589416,192.3182745423332","62.19975980804799,36.947224547531434,27.68914105292874",3473,1075,CpG:,1411,0,3,,10.7651;15.699;10.5515,108304882,108308355
chr9,108339271,108339614,29.53815789545821,15.487353270845404,1.9072437606923536,0.4,both,nsc_only,False,3,3,"24.295418499555232,42.656297028483216,21.662758158336167","11.508016944051148,25.735179193280526,9.218863675204538",4985,343,CpG:,1411,0,3,,5.41598;3.80459;5.05808,108337707,108342692
chr9,108347630,108348310,21.308841412634468,21.651196473701436,0.9841877070635423,1.0,both,nsc_only,False,3,3,"14.851397064123807,29.104706896751217,19.970420277028374","14.206883309013916,32.13179960146998,18.614906510620408",4224,680,CpG:,1411,0,2,,6.19609;6.54039,108345894,108350118
chr9,108452293,108452689,52.305985220462595,18.26205243206595,2.8641898502393754,0.1,both,nsc_only,False,3,3,"34.526133848368346,78.56471882146333,43.82710299155611","16.823461984679515,25.73317408634809,12.229521225170247",4566,396,CpG:,1412,0,3,,5.88353;3.86231;4.73726,108449282,108453848
chr9,108460504,108460934,16.185393446331087,20.65192235366165,0.7837233342813419,0.7,both,nsc_only,False,3,3,"15.284613879175078,22.36662319738917,10.904943262429004","15.032878842061677,27.17827000523901,19.744618213684266",1926,430,CpG:,1412,0,2,,4.46988;5.94764,108460363,108462289
chr9,108490681,108491320,63.79889313691634,22.69086504899417,2.811655395206909,0.1,both,nsc_only,False,3,3,"67.84599507364818,82.77720633624942,40.773478000851405","25.29106305031856,21.159114639753383,21.622417456910572",5036,639,CpG:,1412,0,3,,4.71699;5.83478;5.13176,108488300,108493336
chr9,108516675,108517931,69.48665841897188,36.7073443114004,1.8929906187027274,0.1,both,nsc_only,False,3,3,"49.66748957562468,93.45342220484737,65.33906347644361","32.95090244504081,30.795744504482737,46.375385984677635",3401,1256,CpG:,1412,0,3,,9.32326;8.62461;11.3882,108516388,108519789
chr9,108560318,108560774,157.17935080126838,40.497184934664745,3.8812414012196226,0.1,both,nsc_only,False,3,3,"92.06921963241635,220.45584977281337,159.0129829985755","14.863741592485077,59.03370572231254,47.594107489196624",784,456,CpG:,1413,0,3,,6.64621;6.86696;7.14024,108560073,108560857
chr9,108566554,108567818,68.55249142602156,37.23317566483494,1.8411669217559197,0.1,both,nsc_only,False,3,3,"64.46781612915453,70.42995632179192,70.75970182711825","45.87395648181261,26.854935108256647,38.97063540443556",3027,1264,CpG:,1413,0,3,,7.79748;5.40259;8.41475,108565996,108569023
chr9,108569794,108570460,51.51644891322624,14.12053595098388,3.648335239685907,0.1,both,nsc_only,False,3,3,"42.16703252231373,71.27284193282847,41.10947228453653","4.64624632715874,24.96332978653481,12.752031739258095",782,666,CpG:,1413,0,2,,3.51929;5.01529,108569891,108570673
chr9,108578298,108578872,43.575860738311746,26.783042407896346,1.6269944270955727,0.1,both,nsc_only,False,3,3,"34.46261614178598,52.74362393048389,43.521342142665354","30.58187473233468,26.953686999168276,22.813565492186086",6982,574,CpG:,1413,0,3,,6.66189;10.333;14.0721,108573143,108580125
chr9,108579051,108579289,43.575860738311746,26.783042407896346,1.6269944270955727,0.1,both,nsc_only,False,3,3,"34.46261614178598,52.74362393048389,43.521342142665354","30.58187473233468,26.953686999168276,22.813565492186086",6982,238,CpG:,1413,0,2,,6.66189;10.333,108573143,108580125
chr9,108597042,108597760,28.176258984213636,16.59050590150063,1.6983363347385965,0.2,both,nsc_only,False,3,3,"37.624737891726234,26.911614741819026,19.992424319095647","10.726648440387564,12.631540386928918,26.413328877185403",1078,718,CpG:,1413,0,3,,2.99986;6.15452;5.62764,108596742,108597820
chr9,108648690,108649537,27.293971972973527,26.891838445148892,1.0149537387949457,1.0,both,nsc_only,False,3,3,"23.8671253427393,25.877552355594922,32.13723822058637","25.110471932158713,19.231231959595437,36.33381144369253",2916,847,CpG:,1413,0,3,,9.5745;8.45885;5.95524,108648136,108651052
chr9,108662075,108662435,49.575158031790046,38.46019948173329,1.288998983360339,1.0,both,nsc_only,False,3,2,"22.31489467415979,90.486502477357,35.92407694385336","97.66541519585024,0.0,17.715183249349625",931,360,CpG:,1414,0,2,,8.45085;5.7398,108662042,108662973
chr9,108691975,108693007,21.66427504379355,28.039009043155293,0.7726476713370901,0.7,both,nsc_only,False,3,3,"16.793198040875453,18.345277112034562,29.854349978470623","32.12354471440295,11.231201801397708,40.762280613665226",2539,1032,CpG:,1414,0,3,,7.46929;9.0833;5.55008,108691732,108694271
chr9,108783638,108783956,84.37568935474802,26.554424359694618,3.1774625656286815,0.1,both,nsc_only,False,3,3,"56.820113067278776,128.6725036198931,67.6344513770722","29.66079140253497,38.24425071046071,11.758230966088163",1753,318,CpG:,1414,0,3,,6.85265;3.3787;9.00026,108782671,108784424
chr9,108808254,108808715,49.27565987502472,18.915475985546152,2.605044668856213,0.1,both,nsc_only,False,3,3,"24.151994538458087,87.99721618241901,35.677768904197066","15.039352860631823,22.93861428921736,18.768460806789278",1264,461,CpG:,1415,0,2,,3.88625;5.99702,108807692,108808956
chr9,108825097,108825321,36.88553329391079,13.897460367110709,2.654120416216687,0.1,both,nsc_only,False,3,3,"23.44844004308336,49.297725762823504,37.910434075825506","22.42037189521378,4.846017608325258,14.425991597793086",4448,224,CpG:,1415,0,2,,6.62233;4.46369,108823065,108827513
chr9,108831849,108832944,11.636551391202168,20.006937402931943,0.581625820926339,0.1,both,nsc_only,False,3,3,"13.150522050766387,7.676337430401257,14.082794692438858","14.132958329440601,17.06946640220977,28.818387477145464",4807,1095,CpG:,1415,0,3,,7.14693;6.5148;6.9277,108830362,108835169
chr9,108854053,108854666,140.4586241037762,44.227560461450025,3.175816677164544,0.1,both,nsc_only,False,3,3,"119.66770432287281,145.88446834570408,155.82369964275173","24.778281549720308,49.55207968533104,58.352320149298734",1846,613,CpG:,1415,0,3,,8.00362;16.5938;10.4756,108853798,108855644
chr9,108936653,108937192,69.83402487202586,22.35126371698671,3.12438821161386,0.1,both,nsc_only,False,3,3,"44.60184043594914,125.3379931460079,39.562241034120575","8.568183611600826,26.06699963003142,32.418607909327896",1872,539,CpG:,1416,0,2,,6.73343;9.06461,108935057,108936929
chr9,109073765,109074323,42.30143569302152,29.64570788537208,1.4268991604647796,0.7,both,nsc_only,False,3,3,"33.88141789542861,53.150145897884094,39.872743285751845","14.91366291798054,14.758111515120357,59.26534922301534",1522,558,CpG:,1417,0,3,,7.4382;7.64665;4.08094,109072902,109074424
chr9,109082125,109082423,64.66190610308722,23.67311633817067,2.7314488375502126,0.1,both,nsc_only,False,3,3,"56.41311502364015,81.6148488818055,55.95775440381598","4.928905996325103,39.130315658342035,26.96012735984486",1544,298,CpG:,1417,0,2,,6.31317;7.36487,109081571,109083115
chr9,109095082,109095976,112.8328766747291,41.751771546881976,2.7024692005710946,0.1,both,nsc_only,False,3,3,"80.75154120063036,171.01084227539593,86.73624654816102","45.85959267536426,46.46304954351871,32.932672421762945",5972,894,CpG:,1417,0,2,,6.92805;8.47704,109094214,109100186
chr9,109875383,109876383,129.8906251133982,43.26511613603967,3.0022021599336424,0.1,both,nsc_only,False,3,3,"104.91532826868983,167.8977434445079,116.85880362699677","14.907234497330998,31.378721712933586,83.50939219785442",2195,1000,CpG:,1423,0,3,,6.78303;12.138;10.8637,109875062,109877257
chr9,109931457,109932587,155.07748533936373,58.82260545425621,2.6363586607866387,0.1,both,nsc_only,False,3,3,"91.00472351167261,245.70790651212863,128.51982599429","44.19540949333005,78.34047357264573,53.93193329679288",3075,1130,CpG:,1423,0,3,,13.2082;13.1476;9.87717,109930969,109934044
chr9,110100923,110101134,40.768116384828765,42.71042006279464,0.954523891942289,1.0,both,nsc_only,False,3,3,"30.03945677348336,31.63459943752274,60.6302929434802","74.57428239876715,15.181563687930206,38.375414101686545",1299,211,CpG:,1425,0,3,,12.6087;4.47329;6.84069,110100650,110101949
