chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr11,6444021,6444762,253.56910510666316,78.07411530320327,3.247799915784119,0.1,both,nsc_only,False,3,3,"222.69398338471498,305.0927024177036,232.92062951757092","68.99285498979886,61.0318351670956,104.19765575271538",1763,741,CpG:,634,0,3,,11.189;17.5226;16.6183,6443208,6444971
chr11,6528548,6528932,62.16369684391793,16.14365131721895,3.850659037563183,0.1,both,nsc_only,False,3,3,"54.649039905598876,82.4737151408288,49.36833548532614","22.301027970782137,13.245822028986824,12.88410395188789",3606,384,CpG:,634,0,3,,6.90238;3.98612;5.32498,6526003,6529609
chr11,6547034,6547252,56.180588971605864,69.59701488055462,0.807226991962592,0.7,both,nsc_only,False,3,3,"50.743443048450466,67.26880578464707,50.52951808172006","83.2756270925322,77.59715640327411,47.918261145857564",2357,218,CpG:,634,0,2,,8.45684;10.5082,6545926,6548283
chr11,6605463,6605768,33.47245882013945,19.982787064858424,1.675064579905566,0.1,both,nsc_only,False,3,3,"30.04824568354265,43.44628317463003,26.92284760224566","21.517126239577696,16.30105495248389,22.130180002513686",5130,305,CpG:,635,0,3,,7.16278;5.03258;7.45665,6602677,6607807
chr11,6625740,6626394,84.17314861166473,22.597396234697545,3.724904751743906,0.1,both,nsc_only,False,3,3,"60.346376018095455,132.75483333533847,59.41823648156023","12.798792102253874,45.636543582430384,9.356853019408373",2269,654,CpG:,635,0,3,,5.21679;4.77821;7.22292,6625671,6627940
chr11,7063695,7064250,13.174723962494335,25.269045774598748,0.5213779768343286,0.2,both,nsc_only,False,3,3,"17.922294286658452,9.085471147232447,12.516406453592104","14.483723531671938,39.891609641897944,21.431804150226352",3323,555,CpG:,638,0,3,,5.74722;6.27755;8.56338,7062241,7065564
chr11,7213334,7214110,29.418894807804218,33.882163631970776,0.8682708438384651,0.7,both,nsc_only,False,3,3,"29.2226496196428,24.336031324475922,34.698003479293924","27.11743457251672,41.24483455967969,33.28422176371593",7260,776,CpG:,640,0,3,,6.09275;6.3111;10.6634,7208822,7216082
chr11,8624300,8624839,30.05897361304029,23.600655117441743,1.2736499670649233,0.4,both,nsc_only,False,3,3,"28.94475477022635,22.564409993169626,38.667756075724895","17.866521266115694,14.478733364121739,38.456710722087784",3696,539,CpG:,650,0,3,,4.93265;6.30086;6.47285,8622275,8625971
chr11,8664109,8664649,22.48483327429534,19.41436181869692,1.158154642644056,0.7,both,nsc_only,False,3,3,"22.27934104823052,18.387602837950915,26.787555936704585","12.546588579259996,12.930651628193484,32.765845248637284",6316,540,CpG:,651,0,3,,5.23447;6.93796;3.69383,8659981,8666297
chr11,9010914,9011323,84.77768906447913,43.24044492733878,1.9606109328185573,0.4,both,nsc_only,False,3,3,"51.24805200154656,141.0324250478516,62.052590144039236","34.45555527923911,62.92671218154261,32.33906732123461",1961,409,CpG:,653,0,3,,12.737;8.45271;11.0372,9010301,9012262
chr11,11113908,11114582,14.149727705080643,29.609644916776773,0.4778756295406782,1.0,both,nsc_only,False,3,3,"19.023901849678484,8.937755861567377,14.487525403996065","64.93211227185232,16.582012875064922,7.3148096034130825",2041,674,CpG:,669,0,2,,8.77592;6.06467,11113754,11115795
chr11,11115678,11116517,12.614922185679413,29.001105789968566,0.43498073063279175,0.1,both,nsc_only,False,3,3,"17.944703294939877,7.424824817734856,12.475238444363512","44.42854342509791,18.337926585530774,24.23684735927702",3007,839,CpG:,669,0,3,,8.77592;6.22187;3.78231,11113754,11116761
chr11,11461979,11462326,247.28491733929764,16.104154701066694,15.355349096523407,0.2,both,nsc_only,False,3,2,"250.5494713458249,224.3274177244954,266.97786294757265","0.0,24.619838418969476,23.692625684230602",1071,347,CpG:,672,0,2,,5.86937;6.94645,11461750,11462821
chr11,11808710,11809131,118.96455057782934,34.48328169433164,3.4499196344582463,0.1,both,nsc_only,False,3,3,"96.4549417097244,129.90091410713018,130.53779591663343","44.52706225041492,23.887811550623933,35.03497128195606",2130,421,CpG:,675,0,3,,10.3427;13.606;6.09033,11808028,11810158
chr11,12025554,12026332,31.807840850262014,19.77054159241025,1.6088502533725624,1.0,both,nsc_only,False,3,2,"37.183717529431,26.78545369875098,31.454351322604065","0.0,18.202751662146834,41.10887311508392",967,778,CpG:,676,0,2,,6.35628;3.73986,12025842,12026809
chr11,12036489,12038108,4.128082025341872,9.58129355190246,0.4308480898721865,0.2,both,nsc_only,False,3,2,"2.2657009232334975,1.9223543245617936,8.196190828230323","0.0,9.886562987071711,18.85731766863567",656,1619,CpG:,676,0,2,,3.78993;2.61033,12036970,12037626
chr11,16507843,16508363,74.75531187543031,76.4031794939521,0.9784319496984778,1.0,both,nsc_only,False,3,3,"80.20447308946932,53.17491017546341,90.88655236135817","73.18758068210879,107.95925588200627,48.062701917741215",1663,520,CpG:,710,0,3,,10.9372;25.247;12.2614,16507198,16508861
chr11,16752214,16753080,55.92338406502497,53.12780450965008,1.052619896138699,1.0,both,nsc_only,False,3,3,"41.69829275248624,86.8841311213661,39.18772832122256","31.396398763504294,73.1617133464152,54.82530141903075",2567,866,CpG:,712,0,3,,7.44593;8.97328;8.45721,16751265,16753832
chr11,16951076,16951424,219.624365030414,117.79339464331485,1.8644879510896952,0.2,both,nsc_only,False,3,3,"192.2365506678602,288.6889226314795,177.94762179190224","99.35687658560538,189.08434704272418,64.93896030161503",1096,348,CpG:,714,0,3,,13.0045;10.1073;18.3226,16950904,16952000
chr11,17159070,17159983,72.58027772057044,50.707882981551315,1.4313411141020578,0.2,both,nsc_only,False,3,3,"62.66576964670659,89.43181259934747,65.64325091565726","30.138582555133123,64.01363175956088,57.97143462995996",3230,913,CpG:,715,0,3,,16.3162;11.4152;9.49079,17157666,17160896
chr11,17211326,17211726,215.66301131219598,86.62565686551612,2.4895974139279162,0.1,both,nsc_only,False,3,3,"180.08248793602374,281.00123326144103,185.90531273912316","41.595289746358795,115.02849386736516,103.25318698282439",2477,400,CpG:,716,0,3,,8.02176;17.0369;17.6312,17210374,17212851
chr11,17257527,17257808,45.276889686168,16.703512996262308,2.7106207955356134,0.1,both,nsc_only,False,3,3,"48.83822601478444,38.47144586842282,48.52099717529671","11.089064960225944,8.087569363163585,30.933904665397403",1954,281,CpG:,716,0,2,,4.20536;7.79518,17256992,17258946
chr11,17953288,17953984,71.03139218739572,75.02756759019046,0.946737238975648,0.7,both,nsc_only,False,3,3,"62.49650491480184,72.64876708027401,77.94890456711133","30.69898427357723,100.37104905930357,94.01266943769059",1156,696,CpG:,721,0,3,,5.51134;9.91461;12.1191,17953063,17954219
chr11,19018884,19019289,61.19754431676677,40.60488818176559,1.5071472193894309,0.1,both,nsc_only,False,3,3,"51.36931716345581,71.29470148998274,60.92861429686178","41.79877903570607,41.45067071443828,38.565214795152414",4456,405,CpG:,730,0,3,,8.94024;9.25995;8.85126,19016434,19020890
chr11,19020492,19020766,78.3947741362828,46.91393912973285,1.6710337181342807,0.1,both,nsc_only,False,3,3,"73.52370488794539,83.34837883560496,78.31223868529804","43.3296960977204,40.69204156381932,56.72007972765883",3964,274,CpG:,730,0,2,,8.49462;8.85126,19017920,19021884
chr11,19919955,19920594,68.19635378264093,34.21133228587709,1.9933849173945593,0.1,both,nsc_only,False,3,3,"56.01472427382497,86.38521141874037,62.189125655357444","25.94839073927443,37.041725346957996,39.64388077139885",3941,639,CpG:,736,0,3,,5.90681;3.44179;5.91012,19917056,19920997
chr11,19924379,19925902,88.84049861513272,52.41249206654101,1.695025271882589,0.1,both,nsc_only,False,3,3,"86.13840319775261,87.18648032111989,93.19661232652564","44.28163027791057,49.32674949758975,63.62909642412272",3444,1523,CpG:,737,0,3,,5.85606;10.4932;8.79172,19923052,19926496
chr11,20112370,20113193,55.4265357744936,35.28948655870797,1.5706246018140677,1.0,both,nsc_only,False,3,3,"25.284896636592656,102.40634105354856,38.58836963333959","29.339821141866764,48.7388470628755,27.789791471381644",2411,823,CpG:,738,0,3,,5.50195;6.47142;7.10435,20111559,20113970
chr11,20201018,20201921,444.7406028521841,115.88256237586704,3.837856134123618,0.1,both,nsc_only,False,3,3,"316.9146027053328,668.9189364790373,348.3882693721823","120.13469593492273,91.13845524069382,136.37453595198454",2190,903,CpG:,739,0,3,,18.9441;23.019;15.3512,20199815,20202005
chr11,20248921,20249712,91.27184291827018,21.744178867567275,4.19752999063154,0.1,both,nsc_only,False,3,3,"56.49901047062258,148.61846041849776,68.69805786569017","27.964261700125302,18.230665866459642,19.03760903611689",1819,791,CpG:,739,0,3,,10.5685;7.61042;7.62997,20248595,20250414
chr11,20332037,20333104,758.9528666117425,200.21230775655218,3.7907403151987538,0.1,both,nsc_only,False,3,3,"634.1727960282406,1014.3907659365648,628.295037870422","225.506870983416,188.72629809218066,186.40375419405987",1919,1067,CpG:,740,0,3,,25.064;33.5325;27.4899,20331608,20333527
chr11,20455179,20455490,48.33779146662416,24.84537181271151,1.9455451031686049,0.1,both,nsc_only,False,3,3,"53.389664642415674,47.47314344349298,44.15056631396381","14.122549439719714,35.35453208198761,25.059033916427214",2148,311,CpG:,741,0,2,,8.4589;6.869,20453683,20455831
chr11,20532162,20532553,7.634283990898496,21.64871859460413,0.3526436891651091,0.7,both,nsc_only,False,3,3,"10.3440005480195,5.7363432257750295,6.822508198900957","1.3217389821167709,42.54964858379714,21.074768217898477",2559,391,CpG:,741,0,2,,6.27197;6.54641,20530798,20533357
chr11,20542499,20543770,282.5230630454935,124.93445879430057,2.2613702078035653,0.1,both,nsc_only,False,3,3,"219.04346588698562,387.86208177760756,240.66364147188716","74.34193673924177,124.81437738794035,175.6470622557196",4694,1271,CpG:,741,0,3,,25.4879;32.9325;30.4079,20540349,20545043
chr11,20631785,20632570,66.35849764480518,43.16170350261914,1.537439263507716,0.4,both,nsc_only,False,3,3,"55.59646548368992,76.54709017503548,66.93193727569012","13.958622325837267,57.632961350496984,57.89352683152316",2418,785,CpG:,742,0,3,,5.19738;9.02686;8.20837,20631259,20633677
chr11,20740857,20741948,143.9329112619098,53.22398623644771,2.704286571518477,0.1,both,nsc_only,False,3,3,"108.75706059272301,177.05805600020196,145.98361719280445","55.58942909582629,27.23605789896061,76.84647171455624",2343,1091,CpG:,743,0,3,,10.6562;10.491;8.92969,20740625,20742968
chr11,20830500,20831349,30.223180302474685,41.947332698580624,0.72050302982667,0.2,both,nsc_only,False,3,3,"25.54443628743512,38.461255365045915,26.663849254943024","38.193881214389975,49.03559123101782,38.61252565033407",3782,849,CpG:,743,0,3,,8.74796;6.4619;9.71212,20828281,20832063
chr11,21091237,21091960,357.33369086398056,110.14896993238024,3.2440947117648533,0.1,both,nsc_only,False,3,3,"280.33434137714704,489.79629177728384,301.8704394375108","114.56853006506712,71.2112832069397,144.66709652513393",2812,723,CpG:,745,0,3,,22.9574;45.1238;25.0349,21089736,21092548
chr11,21370442,21371489,67.22761324274776,59.459527443479665,1.1306449299761454,0.7,both,nsc_only,False,3,3,"52.67246653824697,98.61106254510312,50.399310644893205","54.5245896146,61.55006110579034,62.30393161004866",3343,1047,CpG:,748,0,3,,11.4913;8.19181;11.6885,21368596,21371939
chr11,21571824,21572470,493.1521953566042,106.99116081627552,4.609279790911342,0.1,both,nsc_only,False,3,3,"326.7915898447405,717.0039729266175,435.6610232984546","92.30071813351759,105.34945334811816,123.3233109671908",1787,646,CpG:,749,0,3,,27.4357;23.2573;15.1578,21571389,21573176
chr11,21992870,21993891,29.40573850376481,20.126790338858843,1.461024734132152,1.0,both,nsc_only,False,3,3,"9.566939104745876,48.214395078138246,30.43588132841031","30.80619928246165,14.752900397799115,14.82127133631577",1106,1021,CpG:,752,0,2,,4.78827;2.85604,21993381,21994487
chr11,21996655,21997043,95.01990999721697,41.442755876279215,2.2927990185035925,0.1,both,nsc_only,False,3,3,"66.04070428012263,151.0558602397566,67.96316547177166","59.23737489518642,41.21543459530399,23.875458138347227",1937,388,CpG:,752,0,3,,9.49741;5.1114;10.6271,21996537,21998474
chr11,22000852,22002260,57.15101241463896,36.06767469016246,1.5845494034642336,0.1,both,nsc_only,False,3,3,"54.85973459259087,52.75369959217629,63.83960305914974","28.063461051943303,40.88229727006757,39.25726574847651",6394,1408,CpG:,752,0,3,,8.84815;12.1568;7.68288,21999267,22005661
chr11,22003780,22004051,58.352503230164395,40.31666367748173,1.447354466058071,0.1,both,nsc_only,False,3,3,"52.85153035897663,54.97324857358295,67.23273075793362","34.90005526592614,50.8905962931351,35.15933947338393",4964,271,CpG:,752,0,2,,7.4296;7.68288,22000738,22005702
chr11,22286516,22287124,119.26952609467823,139.34930765071246,0.8559032556777,0.1,both,nsc_only,False,3,3,"129.68700612241068,105.18864061180855,122.93293154981545","138.17008872284686,134.99181047571548,144.88602375357502",2587,608,CpG:,755,0,3,,21.0993;21.7447;26.387,22285169,22287756
chr11,22512236,22512873,90.4242403388842,53.77266118139801,1.681602478885039,0.2,both,nsc_only,False,3,3,"56.07131120935673,116.82722128212168,98.37418852517419","51.360169289795984,66.44822844612618,43.509585808271844",1262,637,CpG:,756,0,3,,5.79874;4.73803;10.2419,22512015,22513277
chr11,22858860,22859999,46.994526458856605,39.26104386202271,1.1969759801601838,0.7,both,nsc_only,False,3,3,"30.887672195759084,65.22478142299411,44.871125757816635","24.277302122913383,53.29294366324602,40.21288579990871",3409,1139,CpG:,759,0,3,,9.11318;5.86186;8.37635,22858243,22861652
chr11,22971974,22972993,44.409116924114926,21.069536813404692,2.1077405411143784,0.2,both,nsc_only,False,3,3,"46.64737879198135,33.37089272080486,53.20907925955857","13.777219371521591,13.652238908794454,35.77915215989803",2923,1019,CpG:,760,0,3,,9.94365;7.97733;4.53581,22970249,22973172
chr11,22981956,22982373,58.274891382688054,40.71855832741531,1.431162933473808,0.4,both,nsc_only,False,3,3,"48.09196524348116,75.6752137198144,51.0574951847686","33.39462176821853,56.71745788923163,32.043595324795774",3542,417,CpG:,760,0,3,,8.87753;8.1171;9.69632,22980487,22984029
chr11,22990520,22991100,20.509729638674486,25.36200058250739,0.8086794877222895,0.4,both,nsc_only,False,3,3,"29.21609926264522,14.118518664919097,18.194570988459137","18.643953113006912,26.736371646276666,30.705676988238586",3509,580,CpG:,760,0,3,,5.33314;7.04191;6.38761,22988233,22991742
chr11,23008253,23008693,61.83510233602377,50.92357820429856,1.214272533794653,0.2,both,nsc_only,False,3,3,"67.40514141219802,50.229928082352664,67.87023751352062","47.87764356339494,57.934054352105754,46.959036697394964",3673,440,CpG:,760,0,3,,8.96856;10.4092;12.486,23006115,23009788
chr11,23067721,23068189,106.00742023774878,42.61338495660834,2.487655471295985,0.1,both,nsc_only,False,3,3,"72.44011192912414,139.5775981613868,106.00455062273538","31.390472399634724,65.18519888519923,31.264483584991066",1873,468,CpG:,760,0,3,,7.53796;6.22819;12.9748,23066908,23068781
chr11,23255140,23256357,397.74209207766927,122.96657509577983,3.234554526446428,0.1,both,nsc_only,False,3,3,"305.7140463145947,533.4418726936899,354.0703572247231","109.31856149438232,101.76333779635564,157.8178259966015",3738,1217,CpG:,762,0,3,,20.4652;23.7682;19.674,23254243,23257981
chr11,23305844,23307266,68.49727075316237,41.87099944094962,1.6359120075402929,0.2,both,nsc_only,False,3,3,"57.41307710979728,70.93118233924365,77.14755281044619","23.630459427212028,58.43299075137587,43.54954814426096",1918,1422,CpG:,762,0,3,,11.2481;9.52406;9.93442,23305588,23307506
chr11,23497515,23497931,37.90992953340929,28.463733890093675,1.3318677612638588,0.4,both,nsc_only,False,3,3,"28.160066563963664,52.23820300480585,33.33151903145837","25.487612891625616,14.629424068390083,45.274164710265325",4953,416,CpG:,764,0,3,,8.59218;11.5628;12.1828,23493705,23498658
chr11,23498117,23498359,37.90992953340929,28.463733890093675,1.3318677612638588,0.4,both,nsc_only,False,3,3,"28.160066563963664,52.23820300480585,33.33151903145837","25.487612891625616,14.629424068390083,45.274164710265325",4953,242,CpG:,764,0,3,,8.59218;11.5628;12.1828,23493705,23498658
chr11,23633135,23633766,113.74381312625633,80.05094531108004,1.4208928162465155,0.4,both,nsc_only,False,3,3,"85.07175306106323,151.96297142543835,104.19671489226737","57.93623361652994,86.41672495209835,95.79987736461183",1311,631,CpG:,765,0,3,,11.5657;22.4286;16.7126,23632923,23634234
chr11,23665437,23666438,96.5019673946399,88.74072804877147,1.0874597213311445,0.7,both,nsc_only,False,3,3,"86.92135895784351,95.27088293199954,107.31366029407667","95.87475757495217,81.54722135377966,88.80020521758259",1380,1001,CpG:,765,0,3,,24.7638;10.035;10.7075,23665352,23666732
chr11,23770520,23771541,66.9460841338019,46.43672078171425,1.441662611115378,0.2,both,nsc_only,False,3,3,"51.49957881597413,86.07358758586638,63.265085999565166","59.559310224440615,37.77499206708545,41.975860053616685",3548,1021,CpG:,766,0,3,,7.34353;6.73411;8.03293,23769632,23773180
chr11,23894646,23895356,57.28810671281709,19.043944257283794,3.008205965048755,0.1,both,nsc_only,False,3,3,"34.8991334811956,88.62691330313378,48.338273354121895","19.588357145534356,23.441282931488956,14.102192694828059",1959,710,CpG:,767,0,3,,8.60915;4.53137;5.25274,23894523,23896482
chr11,24076383,24077912,32.89147792228607,12.448867959664481,2.642126017309975,0.2,both,nsc_only,False,3,3,"31.147610959027457,48.99608564023945,18.530737167591305","1.8944412817236012,11.92864700867885,23.52351558859099",2162,1529,CpG:,768,0,2,,6.80228;5.64129,24075940,24078102
chr11,24079023,24079963,41.00220121121175,12.078767759548521,3.394568223136722,0.2,both,nsc_only,False,3,2,"39.08127699098038,37.71426648601455,46.211060156640315","0.0,20.10250748924649,16.133795789399073",2674,940,CpG:,768,0,2,,4.4386;6.60291,24079370,24082044
chr11,26210158,26210727,24.71910643907948,17.105852835539952,1.4450671753542659,0.4,both,nsc_only,False,3,3,"21.004010942186,18.206031715622125,34.947276659430315","15.256605346538729,30.097163288477663,5.963789871603457",866,569,CpG:,784,0,2,,4.50736;5.01456,26209869,26210735
chr11,26387147,26387495,80.13729097022139,34.04723394076781,2.353709294259755,0.1,both,nsc_only,False,3,3,"76.96700115519495,81.99149471310014,81.45337704236907","45.23012925817611,21.971762196786578,34.93981036734074",2115,348,CpG:,786,0,3,,9.64463;12.8308;8.32653,26386958,26389073
chr11,26593361,26593788,53.360084567682385,46.50747474192885,1.1473442680725805,1.0,both,nsc_only,False,3,3,"42.970233759529144,75.14543161350927,41.964588330008766","52.196842599844004,50.85966568488579,36.46591594105675",2310,427,CpG:,787,0,3,,12.2254;10.2276;10.3356,26591708,26594018
chr11,28583291,28583837,87.05342815413786,58.47580540755698,1.4887084931520707,0.4,both,nsc_only,False,3,3,"54.606658557584915,129.87233585226124,76.6812900525674","61.41404424535817,68.6978808260512,45.315491151261604",2175,546,CpG:,803,0,2,,13.7314;9.58358,28582647,28584822
chr11,29130675,29130955,34.01763706538534,21.277850760075463,1.5987346395536375,0.2,both,nsc_only,False,3,3,"33.00191673848921,32.409344414688334,36.641650042978455","17.692782280649954,32.68625654991192,13.454513449664526",2188,280,CpG:,807,0,3,,6.04257;4.65625;8.1187,29129993,29132181
chr11,29172125,29173524,138.51652493608015,34.55476076795099,4.0086089979402235,0.1,both,nsc_only,False,3,3,"96.69810958636266,204.40308071390464,114.44838450797313","27.86731747496314,33.42272797706364,42.37423685182618",3139,1399,CpG:,807,0,3,,8.03521;8.98028;8.49412,29171592,29174731
chr11,29247060,29247529,87.64527088392602,43.47325960229747,2.016073137503914,0.2,both,nsc_only,False,3,3,"103.26025576742445,58.07256631833437,101.60299056601924","38.54917471546479,62.24038579113213,29.630218300295496",2685,469,CpG:,808,0,3,,14.1326;5.92474;10.8018,29245346,29248031
chr11,29373357,29374184,50.2092030850607,28.766086384998943,1.7454304493517756,0.4,both,nsc_only,False,3,3,"27.347619719363408,90.4384884138292,32.8415011219895","26.436938478184242,35.140982953568475,24.72033772324412",2117,827,CpG:,809,0,3,,7.96828;4.2762;6.30836,29372667,29374784
chr11,29526389,29526598,91.09302519053007,48.1308119140347,1.8926135165396578,0.1,both,nsc_only,False,3,3,"103.64816678901182,98.55323128235878,71.07767750021964","22.350928943117555,52.726135330925075,69.3153714680615",842,209,CpG:,810,0,3,,3.96864;9.58812;6.81895,29526038,29526880
chr11,29547429,29548012,211.46172464276358,68.54467927133341,3.0850202654781493,0.1,both,nsc_only,False,3,3,"192.91951694990968,187.0723761613608,254.39328081702027","67.69419857554644,62.506364442657194,75.43347479579658",1974,583,CpG:,810,0,3,,8.07869;9.36147;10.4292,29547281,29549255
chr11,29692881,29693945,176.6422308642235,81.7421327474969,2.1609691957741664,0.1,both,nsc_only,False,3,3,"165.18285888957666,204.9906382358812,159.7531954672127","86.01022982721608,71.1873463938213,88.02882202145331",3070,1064,CpG:,811,0,3,,14.2918;15.7082;13.0188,29691687,29694757
chr11,30024479,30024998,209.84843375664286,78.94022980234072,2.6583205329156576,0.1,both,nsc_only,False,3,3,"141.9575357423707,289.33463835198364,198.25312717557432","58.229460168824694,58.26279175329477,120.32843748490271",2486,519,CpG:,814,0,2,,6.16075;18.3573,30024125,30026611
chr11,30025815,30026104,183.4237984616226,72.9024124738974,2.516018225422886,0.1,both,nsc_only,False,3,3,"124.3116494378277,252.6178791331341,173.34186681390602","62.70914232241308,50.86973421110861,105.1283608881705",2849,289,CpG:,814,0,3,,13.2746;18.3573;19.2501,30024135,30026984
chr11,30267515,30268545,20.683294021415904,26.577523780198742,0.7782250217315482,1.0,both,nsc_only,False,3,3,"20.68646876175663,15.80915433929708,25.554258963194","17.866076596704612,42.92457365849997,18.941921085391638",4267,1030,CpG:,815,0,3,,4.98652;7.96327;7.58019,30265671,30269938
chr11,30649110,30649612,73.884599117695,64.50806706911494,1.1453544103024185,0.7,both,nsc_only,False,3,3,"66.95273194146986,87.40655443265071,67.29451097896442","46.196714690668664,91.01444073933274,56.3130457773434",1608,502,CpG:,818,0,3,,11.1244;14.4016;12.5237,30648838,30650446
chr11,30754898,30755478,11.196613449887673,29.802495180745534,0.3756938263720098,0.2,both,nsc_only,False,3,3,"9.902843568772255,14.438103801935425,9.248892978955341","14.14354422138963,27.43393628884957,47.830005031997395",2511,580,CpG:,819,0,3,,3.84556;10.3743;6.27279,30753760,30756271
chr11,30771621,30772484,40.5001384397109,26.235613613271422,1.5437084505324357,0.2,both,nsc_only,False,3,3,"32.127562081941996,59.911226330491125,29.46162690669958","30.241856872092917,19.652544746362732,28.812439221358616",3162,863,CpG:,819,0,3,,7.18752;3.88908;5.99216,30770897,30774059
chr11,30885287,30885607,49.912819753711425,71.75118764839135,0.6956375411972775,0.7,both,nsc_only,False,3,3,"43.912561889737844,30.848390595056117,74.9775067763403","91.5798256136477,24.159307247027755,99.5144300844986",1024,320,CpG:,820,0,3,,10.3;10.9759;5.41772,30885001,30886025
chr11,30953846,30954096,15.827128059245569,20.63400299163666,0.7670410858067915,0.2,both,nsc_only,False,3,3,"12.342489939181863,24.117452608653906,11.02144162990094","13.219178909374074,24.123200307085742,24.559629758450154",3798,250,CpG:,821,0,3,,7.59062;8.03742;6.23441,30951913,30955711
chr11,30954309,30954643,15.827128059245569,20.63400299163666,0.7670410858067915,0.2,both,nsc_only,False,3,3,"12.342489939181863,24.117452608653906,11.02144162990094","13.219178909374074,24.123200307085742,24.559629758450154",3798,334,CpG:,821,0,3,,7.59062;8.03742;6.23441,30951913,30955711
chr11,31368610,31370299,43.996775215513395,34.64823620044421,1.2698128401395894,0.2,both,nsc_only,False,3,3,"39.82487521025008,49.45514337431967,42.71030706197045","33.887122678449956,42.244099587010346,27.813486335872327",2798,1689,CpG:,824,0,3,,"12.2588;6.96732;10.1166,5.07983",31368586,31371384
chr11,31671346,31672009,50.45180366152808,33.55810422791961,1.503416382489011,0.2,both,nsc_only,False,3,3,"57.36014677317197,44.43126840147336,49.56399580993893","14.415595987225105,44.87103811322749,41.38767858330622",1267,663,CpG:,826,0,3,,3.79784;9.13902;12.4781,31671129,31672396
chr11,31870662,31871460,293.14201584891856,84.54708677131254,3.467204217713908,0.1,both,nsc_only,False,3,3,"257.19560298608803,321.52905426215926,300.70139029850844","79.47059547011158,86.348588476171,87.82207636765501",1902,798,CpG:,828,0,3,,11.0524;25.9748;38.4881,31869046,31870948
