"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr1",158362548,158362875,"Astn1",328,"*",Inf,"exo_only",519,0,"False","Promoter (<=1kb)",1,158362550,158679492,316943,1,"11899","ENSMUST00000195311.5",0,"ENSMUSG00000026587","Astn1","astrotactin 1",11786.84815,0.845961887,0.080193888,10.54895718,5.1364e-26,1.1219e-24,64.7419269459231,0,Inf,1,"exo_only",519,0,"False"
"chr1",160792029,160793170,"Rabgap1l",1142,"*",Inf,"exo_only",318,0,"False","Promoter (<=1kb)",1,160257205,160792946,535742,2,"29809","ENSMUST00000028049.12",0,"ENSMUSG00000026721","Rabgap1l","RAB GTPase activating protein 1-like",1967.366235,-0.211174284,0.073371543,-2.878149676,0.004000153,0.012167717,10.3811866474169,0,Inf,1,"exo_only",318,0,"False"
"chr1",165281918,165282567,"Gpr161",650,"*",Inf,"exo_only",586,0,"False","Distal Intergenic",1,165295789,165321797,26009,1,"240888","ENSMUST00000178700.7",-13222,"ENSMUSG00000040836","Gpr161","G protein-coupled receptor 161",787.1500563,0.409789429,0.089228526,4.592583202,4.37793e-06,2.0915e-05,80.5372128526534,0,Inf,1,"exo_only",586,0,"False"
"chr1",165707783,165708059,"Rcsd1",277,"*",Inf,"exo_only",411,0,"False","Promoter (<=1kb)",1,165648947,165708048,59102,2,"226594","ENSMUST00000040357.10",0,"ENSMUSG00000040723","Rcsd1","RCSD domain containing 1",NA,NA,NA,NA,NA,NA,19.772702808382,0,Inf,1,"exo_only",411,0,"False"
"chr1",165845013,165845260,"Cd247",248,"*",Inf,"exo_only",724,0,"False","Exon (ENSMUST00000191634.1/ENSMUST00000191634.1, exon 1 of 1)",1,165858216,165861555,3340,1,"12503","ENSMUST00000159070.2",-12956,"ENSMUSG00000005763","Cd247","CD247 antigen",NA,NA,NA,NA,NA,NA,113.835249084349,0,Inf,1,"exo_only",724,0,"False"
"chr1",166253979,166254247,"Ildr2",269,"*",Inf,"exo_only",646,0,"False","Promoter (<=1kb)",1,166254139,166316823,62685,1,"100039795","ENSMUST00000111416.6",0,"ENSMUSG00000040612","Ildr2","immunoglobulin-like domain containing receptor 2",526.54947,1.098694729,0.105627347,10.40161247,2.43773e-25,5.09248e-24,32.1882459035259,0,Inf,1,"exo_only",646,0,"False"
"chr1",166308841,166309482,"Ildr2",642,"*",Inf,"exo_only",1093.66666666667,0,"False","Exon (ENSMUST00000111416.6/100039795, exon 9 of 10)",1,166254193,166311270,57078,1,"100039795","ENSMUST00000195557.5",54648,"ENSMUSG00000040612","Ildr2","immunoglobulin-like domain containing receptor 2",526.54947,1.098694729,0.105627347,10.40161247,2.43773e-25,5.09248e-24,253.956688907268,0,Inf,1,"exo_only",1093.66666666667,0,"False"
"chr1",167226375,167226581,"Uck2",207,"*",Inf,"exo_only",642,0,"False","3' UTR",1,167226227,167236835,10609,2,"80914","ENSMUST00000195443.5",10254,"ENSMUSG00000026558","Uck2","uridine-cytidine kinase 2",3009.892085,-0.48388499,0.06332551,-7.641233152,2.15151e-14,2.23338e-13,10.1305937544234,0,Inf,1,"exo_only",642,0,"False"
"chr1",167688274,167689255,"Lmx1a",982,"*",Inf,"exo_only",270,0,"False","Promoter (<=1kb)",1,167689237,167848741,159505,1,"110648","ENSMUST00000111377.7",0,"ENSMUSG00000026686","Lmx1a","LIM homeobox transcription factor 1 alpha",NA,NA,NA,NA,NA,NA,15.1071628425624,0,Inf,1,"exo_only",270,0,"False"
"chr1",17091517,17091971,"Jph1",455,"*",Inf,"exo_only",303,0,"False","Exon (ENSMUST00000186604.1/ENSMUST00000186604.1, exon 3 of 3)",1,16994938,17097889,102952,2,"57339","ENSMUST00000038382.4",5918,"ENSMUSG00000042686","Jph1","junctophilin 1",NA,NA,NA,NA,NA,NA,27.1793941680413,0,Inf,1,"exo_only",303,0,"False"
"chr1",171102494,171102718,"Cfap126",225,"*",Inf,"exo_only",959,0,"False","Distal Intergenic",1,171113918,171126829,12912,1,"75472","ENSMUST00000129651.7",-11200,"ENSMUSG00000026649","Cfap126","cilia and flagella associated protein 126",NA,NA,NA,NA,NA,NA,155.721492946062,0,Inf,1,"exo_only",959,0,"False"
"chr1",171287538,171288060,"Usp21",523,"*",Inf,"exo_only",715,0,"False","Promoter (<=1kb)",1,171281945,171287991,6047,2,"30941","ENSMUST00000065941.11",0,"ENSMUSG00000053483","Usp21","ubiquitin specific peptidase 21",952.6154209,0.433410919,0.087276008,4.965980095,6.8355e-07,3.61063e-06,34.5112392403371,0,Inf,1,"exo_only",715,0,"False"
"chr1",171345438,171345901,"Pfdn2",464,"*",Inf,"exo_only",1031,0,"False","Promoter (<=1kb)",1,171345670,171359254,13585,1,"18637","ENSMUST00000135941.7",0,"ENSMUSG00000006412","Pfdn2","prefoldin 2",421.3079443,-0.445288631,0.117361004,-3.794178766,0.000148133,0.000581867,181.443507578478,0,Inf,1,"exo_only",1031,0,"False"
"chr1",171437430,171437953,"F11r",524,"*",Inf,"exo_only",354,0,"False","Promoter (<=1kb)",1,171437535,171464603,27069,1,"16456","ENSMUST00000043839.4",0,"ENSMUSG00000038235","F11r","F11 receptor",NA,NA,NA,NA,NA,NA,11.8292353941924,0,Inf,1,"exo_only",354,0,"False"
"chr1",17145467,17145795,"Gdap1",329,"*",Inf,"exo_only",352.5,0,"False","Promoter (<=1kb)",1,17145468,17161631,16164,1,"14545","ENSMUST00000189736.1",0,"ENSMUSG00000025777","Gdap1","ganglioside-induced differentiation-associated-protein 1",NA,NA,NA,NA,NA,NA,29.0970593270194,0,Inf,1,"exo_only",352.5,0,"False"
"chr1",172325700,172326579,"Kcnj9",880,"*",Inf,"exo_only",271,0,"False","Promoter (1-2kb)",1,172325305,172328108,2804,2,"16524","ENSMUST00000194860.1",1529,"ENSMUSG00000038026","Kcnj9","potassium inwardly-rectifying channel, subfamily J, member 9",NA,NA,NA,NA,NA,NA,3.52167513106522,0,Inf,1,"exo_only",271,0,"False"
"chr1",172340865,172341194,"Kcnj10",330,"*",Inf,"exo_only",684,0,"False","Promoter (<=1kb)",1,172341210,172374085,32876,1,"16513","ENSMUST00000056136.3",-16,"ENSMUSG00000044708","Kcnj10","potassium inwardly-rectifying channel, subfamily J, member 10",946.5822794,-0.614707847,0.093805589,-6.552998101,5.63932e-11,4.4212e-10,108.496433543852,0,Inf,1,"exo_only",684,0,"False"
"chr1",172481968,172482213,"Igsf9",246,"*",Inf,"exo_only",814,0,"False","Promoter (<=1kb)",1,172482199,172491641,9443,1,"93842","ENSMUST00000135267.7",0,"ENSMUSG00000037995","Igsf9","immunoglobulin superfamily, member 9",NA,NA,NA,NA,NA,NA,46.0898266082499,0,Inf,1,"exo_only",814,0,"False"
"chr1",173367181,173367799,"Cadm3",619,"*",Inf,"exo_only",335,0,"False","Promoter (<=1kb)",1,173333258,173367695,34438,2,"94332","ENSMUST00000111220.7",0,"ENSMUSG00000005338","Cadm3","cell adhesion molecule 3",NA,NA,NA,NA,NA,NA,23.9434923578881,0,Inf,1,"exo_only",335,0,"False"
"chr1",175492098,175492716,"Rgs7",619,"*",Inf,"exo_only",726,0,"False","Promoter (<=1kb)",1,175059087,175492500,433414,2,"24012","ENSMUST00000194555.5",0,"ENSMUSG00000026527","Rgs7","regulator of G protein signaling 7",1706.368483,0.216138519,0.07835836,2.758333885,0.005809682,0.017062923,140.321070356227,0,Inf,1,"exo_only",726,0,"False"
"chr1",180696595,180697327,"Mixl1",733,"*",Inf,"exo_only",519,0,"False","Promoter (<=1kb)",1,180693043,180697034,3992,2,"27217","ENSMUST00000027778.7",0,"ENSMUSG00000026497","Mixl1","Mix paired-like homeobox",NA,NA,NA,NA,NA,NA,36.5609076932666,0,Inf,1,"exo_only",519,0,"False"
"chr1",180794168,180794426,"H3f3a",259,"*",Inf,"exo_only",424,0,"False","Distal Intergenic",1,180803131,180813534,10404,2,"15078","ENSMUST00000159789.1",19108,"ENSMUSG00000060743","H3f3a","H3.3 histone A",4390.909585,-0.778355074,0.066518744,-11.70128946,1.25531e-31,3.55836e-30,81.2175952332055,0,Inf,1,"exo_only",424,0,"False"
"chr1",180894424,180894798,"Lefty2",375,"*",Inf,"exo_only",705,0,"False","Promoter (<=1kb)",1,180894458,180897487,3030,1,"320202","ENSMUST00000155546.1",0,"ENSMUSG00000066652","Lefty2","left-right determination factor 2",NA,NA,NA,NA,NA,NA,31.4109882664537,0,Inf,1,"exo_only",705,0,"False"
"chr1",181352377,181352907,"Cnih3",531,"*",Inf,"exo_only",579,0,"False","Promoter (<=1kb)",1,181352628,181459909,107282,1,"72978","ENSMUST00000161880.7",0,"ENSMUSG00000026514","Cnih3","cornichon family AMPA receptor auxiliary protein 3",NA,NA,NA,NA,NA,NA,17.4093596807378,0,Inf,1,"exo_only",579,0,"False"
"chr1",181923509,181923713,"Enah",205,"*",Inf,"exo_only",253,0,"False","Promoter (<=1kb)",1,181919451,181923764,4314,2,"13800","ENSMUST00000192967.1",51,"ENSMUSG00000022995","Enah","ENAH actin regulator",8841.292878,-0.151520535,0.059318858,-2.554340066,0.010638929,0.029271234,10.1499255535567,0,Inf,1,"exo_only",253,0,"False"
"chr1",182340986,182341585,"Fbxo28",600,"*",Inf,"exo_only",797,0,"False","Promoter (<=1kb)",1,182316991,182341571,24581,2,"67948","ENSMUST00000195061.5",0,"ENSMUSG00000047539","Fbxo28","F-box protein 28",2431.048902,-0.117352886,0.062699873,-1.871660684,0.061253562,0.134205895,35.6039287175604,0,Inf,1,"exo_only",797,0,"False"
"chr1",184718485,184718804,"4930488B22Rik",320,"*",Inf,"exo_only",448,0,"False","Exon (ENSMUST00000172500.1/74971, exon 3 of 3)",1,184712497,184718989,6493,1,"74971","ENSMUST00000172500.1",5988,"ENSMUSG00000092578","4930488B22Rik","RIKEN cDNA 4930488B22 gene",NA,NA,NA,NA,NA,NA,64.0285919439999,0,Inf,1,"exo_only",448,0,"False"
"chr1",184727715,184727970,"Hlx",256,"*",Inf,"exo_only",535,0,"False","Exon (ENSMUST00000048572.6/15284, exon 4 of 4)",1,184727147,184731598,4452,2,"15284","ENSMUST00000174257.2",3628,"ENSMUSG00000039377","Hlx","H2.0-like homeobox",201.7827077,-0.039453575,0.165851099,-0.237885523,0.811969885,0.894829051,52.3165950388298,0,Inf,1,"exo_only",535,0,"False"
"chr1",186967389,186968306,"D1Pas1",918,"*",Inf,"exo_only",535,0,"False","Promoter (<=1kb)",1,186967416,186970627,3212,1,"110957","ENSMUST00000045108.1",0,"ENSMUSG00000039224","D1Pas1","DNA segment, Chr 1, Pasteur Institute 1",NA,NA,NA,NA,NA,NA,28.1705213752545,0,Inf,1,"exo_only",535,0,"False"
"chr1",187608997,187609682,"Esrrg",686,"*",Inf,"exo_only",323,0,"False","Promoter (<=1kb)",1,187609029,188214386,605358,1,"26381","ENSMUST00000110939.7",0,"ENSMUSG00000026610","Esrrg","estrogen-related receptor gamma",NA,NA,NA,NA,NA,NA,8.90875906622386,0,Inf,1,"exo_only",323,0,"False"
"chr1",191097856,191098676,"Batf3",821,"*",Inf,"exo_only",530,0,"False","Promoter (<=1kb)",1,191097880,191108945,11066,1,"381319","ENSMUST00000193771.5",0,"ENSMUSG00000026630","Batf3","basic leucine zipper transcription factor, ATF-like 3",NA,NA,NA,NA,NA,NA,32.496296673644,0,Inf,1,"exo_only",530,0,"False"
"chr1",191717734,191719135,"Lpgat1",1402,"*",Inf,"exo_only",438.666666666667,0,"False","Promoter (<=1kb)",1,191717834,191719398,1565,1,"226856","ENSMUST00000133076.6",0,"ENSMUSG00000026623","Lpgat1","lysophosphatidylglycerol acyltransferase 1",687.0887841,-0.143429791,0.102781621,-1.395480914,0.162870866,0.297503098,59.9153345101638,0,Inf,1,"exo_only",438.666666666667,0,"False"
"chr1",191821249,191821971,"Nek2",723,"*",Inf,"exo_only",548.333333333333,0,"False","Promoter (<=1kb)",1,191821444,191833050,11607,1,"18005","ENSMUST00000027931.7",0,"ENSMUSG00000026622","Nek2","NIMA (never in mitosis gene a)-related expressed kinase 2",1377.819579,-0.350292836,0.072385091,-4.839295366,1.303e-06,6.63464e-06,153.030541706037,0,Inf,1,"exo_only",548.333333333333,0,"False"
"chr1",192190665,192191086,"Kcnh1",422,"*",Inf,"exo_only",405,0,"False","Promoter (<=1kb)",1,192190774,192510159,319386,1,"16510","ENSMUST00000078470.11",0,"ENSMUSG00000058248","Kcnh1","potassium voltage-gated channel, subfamily H (eag-related), member 1",NA,NA,NA,NA,NA,NA,60.5245215923421,0,Inf,1,"exo_only",405,0,"False"
