chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr9,88481758,88483199,29.660694713901368,29.70785547274573,0.9984125155419704,1.0,both,both,False,3,3,"19.5554004322544,38.89032273635992,30.536360973089785","49.12080477380273,17.92668346633863,22.07607817809586",2388,1441,CpG:,1260,3,3,8.59828;8.95998;10.3564,12.0758;5.17971;10.2399,88481590,88483978
chr7,125444606,125445208,25.63451938379824,25.682813415652003,0.9981195972936387,1.0,both,both,False,3,3,"9.386950649934656,26.42916264253504,41.08744485892502","47.88317016900754,16.804994205400057,12.36027587254842",2550,602,CpG:,1542,3,3,7.67654;3.71756;10.0078,9.08366;5.03908;9.50724,125442825,125445375
chr11,59191614,59192134,24.274854808620105,24.327877355148843,0.9978205025553734,1.0,both,both,False,3,3,"37.65940820789036,25.885019330328845,9.280136887641119","46.409782170496605,8.32063287671321,18.253217018236704",2217,520,CpG:,1036,3,3,3.90638;10.5833;6.7822,8.83977;4.44902;8.82802,59190256,59192473
chr15,51877270,51877796,33.83723926541099,33.918143119695834,0.997614732209858,1.0,both,both,False,3,3,"34.449085719755985,42.49775180623839,24.56488027023861","21.89781279437835,39.16472552556829,40.691891039140856",2572,526,CpG:,980,3,3,6.0968;11.7802;7.88649,8.33532;9.90173;11.4936,51876824,51879396
chr1,121327653,121328143,44.37643186933152,44.485236648906685,0.9975541373324842,1.0,both,both,False,3,3,"36.04299882514231,33.491040009309984,63.59525677354223","55.41882932020097,28.57564347155579,49.461237154963285",1795,490,CpG:,1510,3,3,10.9196;5.42497;7.95332,7.21997;6.88206;13.8066,121326676,121328471
chr14,54641128,54641737,23.16091652152952,23.218113290355006,0.9975365453639488,1.0,both,both,False,3,3,"38.55571530108281,10.032799678728928,20.89423458477682","30.80483106877193,22.23828469820259,16.6112241040905",3630,609,CpG:,1001,2,3,7.29616;6.84442,3.75617;4.76662;7.18553,54639951,54643581
chr4,108833263,108833800,54.55854799823214,54.72686463708551,0.9969244238644124,1.0,both,both,False,3,3,"50.16041710561049,79.2315706737439,34.283656215342035","67.1144169674494,34.797605272776885,62.26857167103023",3221,537,CpG:,1415,3,3,9.756;6.87529;12.9767,10.5994;11.7501;14.4555,108831865,108835086
chr14,26969890,26970847,26.9997999545402,27.088368524886647,0.9967303837340707,1.0,both,both,False,3,3,"45.38545577926404,14.044987999420268,21.568956084936275","38.76610734996487,22.45003228242222,20.048965942272847",2966,957,CpG:,790,3,3,11.7568;9.23089;9.88975,10.3993;6.53835;9.77691,26968883,26971849
chr4,40722233,40723250,24.558481742514896,24.641539419347136,0.9966293633113268,1.0,both,both,False,3,3,"22.758493227070648,23.547989630682498,27.368962369791532","21.4702991757003,26.97540014361602,25.478918938725084",5724,1017,CpG:,895,3,3,8.63503;6.38642;12.4066,7.18637;7.7457;6.23119,40719982,40725706
chr12,102757312,102758334,31.04338601111517,31.148655258059453,0.9966204240256232,1.0,both,both,False,3,3,"55.09612851955488,21.814682020652036,16.219347493138606","54.30976017076824,21.841536798506258,17.294668804903864",2623,1022,CpG:,1368,3,3,5.65508;9.26441;5.27534,15.039;7.45643;8.56254,102756235,102758858
chr11,61266868,61267493,40.605767040379256,40.74968173950319,0.9964683233590896,1.0,both,both,False,3,3,"32.29977543505145,34.53581620890038,54.981709477185944","37.98988717032409,57.44593460872398,26.81322343946149",3692,625,CpG:,1052,3,3,8.62972;13.3165;8.20513,9.02421;13.8575;5.45967,61265201,61268893
chr6,86438328,86439022,50.33721074673398,50.52664038233152,0.9962508958805862,1.0,both,both,False,3,3,"75.65032017285755,17.567490086986314,57.79382198035808","45.85244840356146,66.11875289578168,39.608719847651386",3265,694,CpG:,1244,3,3,14.0479;11.0587;4.69461,9.28919;13.0144;9.64987,86436870,86440135
chr17,31276991,31277406,20.12059850239724,20.205642710413,0.9957910664246314,1.0,both,both,False,3,3,"45.526736073326184,14.653790032449457,0.1812694014160737","14.201231142355557,24.01434142823292,22.401355560650522",4519,415,CpG:,823,2,3,14.2243;8.73321,8.01359;4.38877;6.83658,31276017,31280536
chr4,32238406,32240295,27.555882620477643,27.675516844483912,0.995677254207084,1.0,both,both,False,3,3,"24.849627837593623,31.006076597517346,26.811943426321953","30.270402804445325,27.618187995807336,25.13795973319909",5428,1889,CpG:,830,3,3,8.324;7.35609;7.28066,7.76329;5.92652;6.98998,32237127,32242555
chr1,156718337,156718908,25.770061927491515,25.882216009463903,0.9956667511803712,1.0,both,both,False,3,3,"25.188941088022677,25.659588850729122,26.461655843722745","26.409457893131663,30.004794771266432,21.232395363993614",3975,571,CpG:,1780,3,3,7.66202;7.04187;7.83304,8.40767;6.90617;7.17815,156718328,156722303
chr4,109665677,109667173,24.78502024085949,24.902965640883767,0.9952638010377912,1.0,both,both,False,3,3,"24.418689552754124,15.303371909983683,34.63299925984069","35.57721418776758,15.139347195570847,23.992335539312872",2189,1496,CpG:,1421,3,3,"7.65697,5.38685;3.26647,8.57465;4.86602",5.34219;5.52411;6.41036,109665275,109667464
chr17,46383388,46384503,22.98496411002267,23.096401274539605,0.9951751286621532,1.0,both,both,False,3,3,"39.95105422316199,4.019177494438789,24.984660612467234","36.72155760433817,8.04020033138265,24.527445887898",3377,1115,CpG:,938,3,3,6.71065;9.70783;5.2248,14.1099;6.29882;8.16397,46381921,46385298
chr7,134224650,134225407,24.13103982768144,24.249717847940108,0.9951060040779504,1.0,both,both,False,3,3,"20.64893212602361,29.63186423379647,22.11232312322424","19.338951981082882,31.025197403755225,22.38500415898222",6264,757,CpG:,1609,3,3,5.45258;7.06058;4.88027,3.32389;5.41645;5.03756,134222384,134228648
chr7,79504772,79505482,26.87180024822885,27.006011232502285,0.9950303292434424,0.7,both,both,False,3,3,"22.919716760065082,24.561781790325718,33.133902194295764","20.839615488436635,38.1694510977972,22.008967111273016",9679,710,CpG:,1191,3,3,8.69804;5.65307;6.49321,7.07706;7.42716;4.2696,79501514,79511193
chr7,116333749,116334655,36.39979810322259,36.594021757613774,0.9946924758454356,1.0,both,both,False,3,3,"35.209955825332784,54.47539244074981,19.514046043585147","44.239890873657195,26.806903112273716,38.73527128691041",3973,906,CpG:,1472,3,3,6.75419;6.96164;14.5271,10.784;8.33581;11.3769,116333060,116337033
chr8,85299056,85300113,64.61763378824857,64.97632849085063,0.9944796095603868,0.7,both,both,False,3,3,"68.13154959930118,65.74361694742636,59.97773481801815","105.95689877273011,30.809914791529643,58.16217190829215",3508,1057,CpG:,1235,3,3,25.2571;15.9776;15.1602,30.6039;15.83;20.4263,85297221,85300729
chr8,84908520,84909214,26.913736226032285,27.06679130713515,0.9943452816639364,1.0,both,both,False,3,3,"28.66233181998824,19.324206118808632,32.75467073929998","42.86783316802696,16.153570122312285,22.1789706310662",4727,694,CpG:,1232,3,3,15.9364;8.82719;9.02193,7.32751;7.47378;6.69632,84906462,84911189
chr10,40883344,40884526,49.30501763206911,49.59976551200583,0.994057474326862,1.0,both,both,False,3,3,"51.100373698055286,57.035950289881676,39.77872890827036","46.34848043681393,46.840338102133835,55.61047799706971",5357,1182,CpG:,896,3,3,8.4327;15.149;12.705,17.386;13.4395;11.9521,40881012,40886369
chr1,74124244,74124923,20.99049923445516,21.12253089310933,0.9937492500627734,1.0,both,both,False,3,3,"24.92286757952092,19.158073704661856,18.890556419182712","21.67332334256042,17.987929831915192,23.706339504852387",4943,679,CpG:,1150,1,3,8.92479,6.76804;4.57478;4.81746,74121459,74126402
chr11,103267034,103267850,94.15872501789896,94.77994996530036,0.9934456079832408,1.0,both,both,False,3,3,"114.4813999263472,86.14036991399846,81.85440521335127","105.07126126419845,109.51756508459763,69.75102354710506",3618,816,CpG:,1372,3,3,15.1068;23.2498;16.0948,28.2482;30.017;21.8762,103265753,103269371
chr9,77917272,77918016,24.425722229218945,24.59380900686164,0.9931654841429484,1.0,both,both,False,3,3,"39.07005937101012,24.92925209075271,9.277855225894005","16.884513774185653,44.24541177270619,12.651501473693076",3066,744,CpG:,1179,3,3,11.5523;8.24376;9.43375,20.7477;9.49652;6.2482,77916265,77919331
chr10,84917514,84917973,75.32117032127756,75.84512985683908,0.9930917181294237,1.0,both,both,False,3,3,"117.64375580320043,52.825455231606895,55.49429992902537","102.79881521188088,70.52547459051742,54.21109976811892",1758,459,CpG:,1232,3,3,16.9888;15.0369;10.3262,9.5208;14.837;20.3447,84916280,84918038
chr17,26507982,26508904,37.5310778712685,37.79816232822727,0.9929339301038104,1.0,both,both,False,3,3,"38.4884952028687,42.73419412092555,31.370544290011257","36.679997299167354,34.773950543349294,41.94053914216518",7987,922,CpG:,787,3,3,7.80049;9.13298;8.25386,9.22689;6.83547;10.0202,26502354,26510341
chr19,10688656,10689219,38.87619859144684,39.154061210430605,0.9929033512643703,1.0,both,both,False,3,3,"19.710638839419104,21.0971433607533,75.8208135741681","45.404658007843,53.584491644392344,18.473033979056478",2802,563,CpG:,666,3,2,9.36965;6.15075;7.00368,11.5016;6.65724,10687615,10690417
chr4,82504346,82506555,34.205315272917304,34.45369341007467,0.9927909575846884,1.0,both,both,False,3,3,"14.893829588490828,53.900503155254825,33.821613075006255","34.53265273542766,41.54166107795438,27.286766416841964",6330,2209,CpG:,1214,3,3,"3.32908,7.55791;7.75492;11.8411",7.73447;8.92587;7.95294,82503787,82510117
chr4,137681527,137681896,39.66763978330556,39.96228047807813,0.9926270300081048,1.0,both,both,False,3,3,"31.459893082089287,53.0917338358895,34.4512924319379","55.23365354925747,41.26006021522085,23.393127669756076",7009,369,CpG:,1635,3,3,10.4046;8.35404;10.1797,8.21594;8.39131;10.8594,137677735,137684744
chr13,108044085,108044666,33.09914591560099,33.37312351849739,0.9917904716726758,1.0,both,both,False,3,3,"35.626677883563346,34.76642688770573,28.90433297553392","31.928415271551003,19.80457566645452,48.38637961748664",3154,581,CpG:,1409,3,3,6.09758;7.34392;7.78959,8.47985;4.89631;7.75192,108042203,108045357
chr14,105895076,105895323,33.68585035239376,33.965272399272855,0.9917733017537912,1.0,both,both,False,3,3,"43.396924309301525,37.713272613478054,19.947354134401696","47.928571212483675,28.34805510283256,25.619190882502323",6769,247,CpG:,1392,2,2,6.1457;6.90111,6.52524;6.7915,105892674,105899443
chr13,119755651,119755894,51.89865758971892,52.33915746257471,0.9915837416150464,1.0,both,both,False,3,3,"72.52045575459435,45.23195747488969,37.94355953967271","63.38875945590999,38.265255974141084,55.363456957673044",4370,243,CpG:,1498,3,3,10.5698;11.5476;13.127,23.9271;8.07049;9.22973,119752930,119757300
chr2,38643669,38644013,23.24845795319828,23.44597293042121,0.9915757397737736,0.7,both,both,False,3,3,"19.64434708081759,25.578086282124296,24.52294049665295","31.09259586868156,6.989744230735095,32.25557869184698",3224,344,CpG:,879,2,2,7.74285;6.19407,6.29652;7.61055,38643255,38646479
chr5,124115908,124116699,37.60992713715556,37.96859037190632,0.9905536857903436,0.7,both,both,False,3,3,"33.63513561281213,41.825334633157176,37.36931116549738","49.14907565605068,42.132359899411554,22.62433556025674",7101,791,CpG:,1531,3,1,10.2814;7.84268;5.36969,5.03829,124111639,124118740
chr8,70139216,70139902,48.48619725992102,48.95712687680045,0.9903807750388516,0.7,both,both,False,3,3,"57.525590058848344,43.9103733840286,44.02262833688611","42.995572026545545,65.83458048392208,38.041228119933706",2534,686,CpG:,1120,3,3,15.9607;12.8812;9.53263,21.9739;16.6733;8.04499,70138737,70141271
chr11,102555764,102556459,27.656242872601126,27.93589050101096,0.9899896647862466,1.0,both,both,False,3,3,"18.654028247519967,27.482664435111044,36.83203593517237","28.457723352915185,30.925301932990465,24.42464621712722",3519,695,CpG:,1367,3,3,8.50371;4.89955;16.6928,28.566;11.3243;18.2782,102553824,102557343
chr15,73184091,73185471,20.45702314331513,20.6658755757657,0.9898938502903072,1.0,both,both,False,3,3,"19.18024294659728,26.66686081371101,15.52396566963711","20.59548594452897,27.84789342267745,13.554247360090677",6664,1380,CpG:,1143,3,3,4.27473;6.08493;8.16799,6.42582;5.56286;4.27607,73181201,73187865
chr15,55071916,55072237,41.13402266051569,41.57577558079658,0.9893747521456958,1.0,both,both,False,3,3,"21.11470187058923,34.16641014166046,68.1209559692974","45.167087900708296,24.13761274159303,55.42262610008842",1710,321,CpG:,1005,3,3,13.9913;4.15333;7.041,7.30944;5.70688;8.29486,55071657,55073367
chr6,37299800,37300061,22.758653287650024,23.00391634518634,0.9893382042493978,0.7,both,both,False,3,3,"18.675463269395276,28.926224243085425,20.674272350469373","23.05439476473331,23.042107225360343,22.915247045465364",4657,261,CpG:,869,3,1,9.42729;9.43893;5.46904,4.6806,37297185,37301842
chr3,96597431,96598815,26.217668313112693,26.502584323206406,0.9892495008554985,0.7,both,both,False,3,3,"24.644315922540724,27.158755708541612,26.849933308255736","39.785888935308186,19.131838663282117,20.590025371028908",7949,1384,CpG:,1321,2,3,5.12295;5.05688,10.6615;3.47598;6.07181,96595557,96603506
chr9,21546352,21547476,58.81034685776877,59.4515694356758,0.9892143708905649,1.0,both,both,False,3,3,"82.76892027666099,58.47621058859243,35.185909708052854","84.87635538814723,57.90826613625134,35.57008678262884",3586,1124,CpG:,749,3,3,14.2269;17.4641;14.5876,31.1076;15.0356;20.0444,21544988,21548574
chr4,33310153,33310655,28.24810110230512,28.55781292429569,0.9891549180320078,1.0,both,both,False,3,3,"33.49681727985298,47.99127297762845,3.256213049433925","34.9943585681449,24.997311496501446,25.681768708240725",2045,502,CpG:,839,2,3,8.1907;7.00295,23.7315;14.6154;4.47504,33309315,33311360
chr2,102658650,102659347,20.812143096617824,21.05164831484237,0.9886229707696716,1.0,both,both,False,3,3,"20.37130017578997,18.41416063640011,23.65096847766339","18.770183528870053,16.08316937797868,28.301592037678397",7542,697,CpG:,1368,3,2,5.68241;7.80115;3.41713,6.62473;6.63059,102655770,102663312
chr9,22411367,22411818,31.69108428556856,32.068871696772895,0.9882194978739348,0.7,both,both,False,3,3,"42.98916026418204,44.04832181168427,8.035770780839364","31.63748434295407,40.61233284169603,23.956797905668584",2315,451,CpG:,755,3,3,9.52869;10.0226;10.4337,8.47403;15.5692;12.6963,22410613,22412928
chr16,38562692,38563197,23.14104703421473,23.421197001072667,0.9880386144719628,1.0,both,both,False,3,3,"14.266884724669444,36.00286114026982,19.153395237704913","16.97499415636729,26.31861572941107,26.969981117439627",2146,505,CpG:,879,3,2,6.17533;10.848;8.78037,6.18289;4.56634,38562099,38564245
chr3,68572336,68572589,27.71640300806457,28.05719338951673,0.9878537251848046,0.7,both,both,False,3,3,"15.508864749596729,23.7114971483924,43.9288471262046","31.30294147561412,26.05920269625601,26.80943599668007",3708,253,CpG:,1108,3,3,9.26256;11.9518;8.78464,8.63632;3.88833;7.13404,68570423,68574131
chr13,62964732,62965237,21.85490281065261,22.12903690043302,0.9876120189498604,0.7,both,both,False,3,3,"23.314385979146525,19.82029219613651,22.4300302566748","16.576159008977687,31.98509501460383,17.825856677717546",1806,505,CpG:,1065,2,2,6.32998;8.27167,6.4816;4.81702,62963669,62965475
chr12,28649525,28649834,25.742932541866164,26.06912663007024,0.987487341143688,0.7,both,both,False,3,3,"16.61020309324673,28.947904775135196,31.67068975721656","32.661103163891575,0.24418975367690576,45.30208697264222",957,309,CpG:,803,1,2,5.06922,11.2317;5.24728,28649053,28650010
chr10,58446725,58447449,27.214947930649128,27.56078634213844,0.9874517944736376,1.0,both,both,False,3,3,"19.74168571046266,37.27022250524693,24.632935576237795","31.86196648656359,31.91115929754315,18.909233242308574",2537,724,CpG:,1030,3,3,4.48291;5.60845;6.57317,8.30236;6.98216;8.30467,58445180,58447717
chr19,41980924,41982472,64.93683523314206,65.77114966622241,0.987314887495287,1.0,both,both,False,3,3,"72.4615652663967,76.74310513509366,45.605835297935826","89.47996846530287,66.94820633593243,40.88527419743196",3236,1548,CpG:,905,3,3,15.8784;11.655;17.4104,33.7318;25.4887;32.0981,41980487,41983723
chr16,91484935,91485537,41.58229579111836,42.117283839385614,0.9872976602596828,1.0,both,both,False,3,3,"50.71909075977677,51.012807082479405,23.014989531098916","55.55013301888394,38.81351161337387,31.98820688589905",2639,602,CpG:,1282,3,3,5.44503;10.1568;12.7494,10.1915;9.77102;10.2943,91483622,91486261
chr6,121109702,121110111,85.97557748492407,87.08701755385607,0.9872375917771594,1.0,both,both,False,3,3,"93.16798695755351,108.50022322781679,56.258522269401915","122.86575097595762,65.81068530812799,72.58461637748258",2201,409,CpG:,1508,3,3,9.04315;18.8881;28.7039,18.4802;12.3473;23.2933,121108564,121110765
chr18,32162806,32163600,28.72260114236704,29.09542281468349,0.9871862431870796,0.7,both,both,False,3,3,"4.707196356351082,43.30526019924764,38.1553468715024","36.8497855231284,32.119013545467254,18.317469375454827",4415,794,CpG:,830,3,3,9.76093;5.20852;12.526,11.4163;6.4679;9.83725,32161055,32165470
chr8,31150835,31151036,68.26283284126045,69.1541403839456,0.9871112917066628,1.0,both,both,False,3,3,"74.89904643584701,61.20135116020123,68.68810092773307","81.52051854475944,62.83345614479939,63.10844646227798",4109,201,CpG:,822,1,2,13.6397,14.7261;13.1279,31148039,31152148
chr14,61686477,61687075,29.28068627635766,29.682356413757244,0.9864677139577296,0.7,both,both,False,3,3,"31.9912800824809,29.86579240010039,25.9849863464917","44.249724102353895,21.677248011364235,23.120097127553592",7432,598,CpG:,1055,2,3,3.32663;6.07747,3.18539;4.26537;7.01205,61680558,61687990
chr8,106059663,106060215,22.032924451272304,22.33728275119288,0.9863744259626064,1.0,both,both,False,3,3,"21.56870217188465,16.91008314191529,27.619988040016977","17.968862790987853,35.421316504478455,13.621668958112329",3890,552,CpG:,1394,3,2,11.497;7.50305;7.67371,6.07436;6.1528,106058380,106062270
chr4,80911185,80911937,32.314746706974795,32.76953990570669,0.986121465237518,1.0,both,both,False,3,3,"33.675585897791315,16.466099367713745,46.80255485541932","45.78838819550999,31.91348794951056,20.606743572099518",3151,752,CpG:,1202,3,3,11.218;5.18004;4.93235,5.22045;5.72208;7.22933,80910210,80913361
chr9,21312114,21312529,22.966972533796653,23.29601177192125,0.985875726654586,1.0,both,exo_only,False,3,3,"32.76318036786846,24.73406620650995,11.403671027011558","45.52885279499117,16.491104919402325,7.868077601370264",2440,415,CpG:,747,1,0,5.30402,,21311819,21314259
chr19,6235534,6235910,32.18620095812894,32.65085171777409,0.9857691075362606,1.0,both,both,False,3,3,"39.0422170265992,26.62174055378269,30.894645294004935","34.14354128245926,39.154002549645774,24.65501132121723",4755,376,CpG:,632,3,3,9.44627;7.54879;14.6814,14.9977;17.1755;13.0756,6232626,6237381
chr18,13971238,13971610,21.915205494468683,22.24088686602053,0.9853566373718028,1.0,both,both,False,3,3,"14.589473889154064,31.7935046133351,19.362637980916883","20.843755365189452,26.878422259562242,19.000482973309893",7263,372,CpG:,691,2,1,4.4553;6.64801,6.44603,13967876,13975139
chr18,13970139,13970852,21.915205494468683,22.24088686602053,0.9853566373718028,1.0,both,both,False,3,3,"14.589473889154064,31.7935046133351,19.362637980916883","20.843755365189452,26.878422259562242,19.000482973309893",7263,713,CpG:,691,2,2,4.34261;6.64801,6.44603;5.04872,13967876,13975139
chr3,10439504,10440158,31.76685599130185,32.24272740001618,0.9852409691397852,0.7,both,both,False,3,3,"32.80942287856836,33.03834772821683,29.452797367120347","33.857786897021825,26.883282836820523,35.98711246620618",1876,654,CpG:,664,3,3,8.27286;14.2314;17.073,11.3772;10.4645;11.4831,10439377,10441253
chr13,100744138,100744607,29.27724843946225,29.728530551686905,0.9848198984662212,1.0,both,both,False,3,3,"47.06310310180076,18.90801900309506,21.860623213490936","29.127300400221138,39.43926555027357,20.619025704566013",3115,469,CpG:,1353,3,3,8.05532;8.78567;8.64064,4.91705;6.77581;7.49423,100742426,100745541
chr2,53190977,53192516,50.1697286305791,50.95616852196675,0.9845663456613968,1.0,both,both,False,3,3,"67.96492800389522,36.873212261284294,45.671045626557785","57.69834405116017,37.22434096334859,57.9458205513915",3166,1539,CpG:,990,3,3,9.55496;16.561;9.32279,8.73701;7.8757;11.725,53189699,53192865
chr4,141077834,141078468,25.739950045582685,26.149395920170253,0.9843420522662344,1.0,both,both,False,3,3,"26.440889632926798,32.67816340767007,18.100797096151187","26.525897397223392,18.019929232595825,33.902361130691546",3127,634,CpG:,1661,3,1,5.21531;5.15045;6.14494,5.68025,141076055,141079182
chr8,123041287,123042967,37.87378518973279,38.49353036674408,0.983900017194923,1.0,both,both,False,3,3,"34.931071921293075,57.25533007236693,21.434953575538337","26.63615000217529,62.12734415970511,26.71709693835182",3918,1680,CpG:,1523,3,3,"8.54774;12.2176;8.15617,11.2557",12.3176;14.0262;14.7667,123039539,123043457
chr8,95806617,95808138,34.033787725792926,34.59309375992772,0.9838318585201916,1.0,both,both,False,3,3,"35.253066024027376,38.17083273303806,28.67746442031332","37.39149643483255,39.28533325829334,27.102451586657285",3610,1521,CpG:,1315,3,3,8.48528;7.19489;17.6537,22.712;16.5069;14.129,95804822,95808432
chr10,41518857,41519970,29.601257197161825,30.088373442349347,0.983810482606484,1.0,both,both,False,3,3,"30.356660430877763,38.593777313569426,19.85333384703829","23.77321926132163,30.476496131306668,36.015404934419735",3509,1113,CpG:,901,3,3,3.66987;6.57582;9.26856,6.63785;8.17182;7.90587,41517959,41521468
chr17,73107861,73108488,24.04986438955533,24.44634856957333,0.9837814559957851,1.0,both,both,False,3,3,"35.27693709139882,17.870067398799094,19.002588678468094","24.837546718989305,35.868694857547155,12.632804132183553",1976,627,CpG:,1142,3,3,11.7601;20.304;4.38664,7.60632;15.5939;9.93608,73107419,73109395
chr4,137356935,137357836,20.71567250605076,21.064817829115213,0.9834251914307148,0.7,both,both,False,3,3,"18.18100259959645,15.205190398859619,28.76082451969622","8.768305139769293,14.179408996111519,40.24673935146483",2262,901,CpG:,1632,3,2,7.5717;5.86888;4.30787,10.2074;5.40831,137355774,137358036
chr7,109010708,109011269,20.316932158602743,20.669679549206595,0.9829340658250604,0.7,both,both,False,3,3,"21.04189803430415,17.441422215429203,22.46747622607488","35.357433201935756,15.760818076914768,10.89078736876926",2961,561,CpG:,1416,2,1,3.5786;5.98927,3.69611,109010643,109013604
chr9,20581269,20581685,44.00603478368052,44.77014453670961,0.982932604731652,1.0,both,both,False,3,3,"62.84068783146574,30.597426242796278,38.57999027677954","60.85901400939976,40.13051404688242,33.32090555384663",1783,416,CpG:,742,3,3,6.52081;12.7509;6.73533,15.1316;8.79068;10.109,20580898,20582681
chr4,82506710,82506941,39.82272582222538,40.52422155890027,0.9826894704033908,1.0,both,both,False,3,3,"17.523780909878614,63.41824999493737,38.52614656186015","40.630425987966,48.83717708676278,32.10506160197205",5380,231,CpG:,1214,3,3,7.55791;7.75492;11.8411,7.73447;8.92587;7.95294,82504737,82510117
chr2,156179356,156180438,102.1027896251875,103.92228071812502,0.9824918094525597,1.0,both,both,False,3,3,"108.54075983971664,132.11512024869623,65.65248878714965","125.54581474815447,87.8141146020791,98.40691280414148",2425,1082,CpG:,1776,3,3,14.938;37.7075;25.5473,23.0596;22.3638;35.1593,156179447,156181872
chr12,100724639,100725581,90.25532203149372,91.8746888762589,0.9823741787365812,0.7,both,both,False,3,3,"84.16952568576153,90.30541909632107,96.29102131239856","138.3109176068548,76.29788680819398,61.01526221372791",3826,942,CpG:,1353,3,3,23.4151;18.4868;23.195,37.0185;16.3521;26.6635,100722578,100726404
chr13,29855262,29855514,23.874530253428528,24.303158199400727,0.9823632820699506,1.0,both,both,False,3,3,"27.01723911516752,18.76316606161561,25.843185583502443","26.096732882429272,22.28812108111766,24.52462063465525",3846,252,CpG:,812,3,3,10.4516;8.56177;4.29024,8.31775;21.4545;8.99618,29854027,29857873
chr19,55742345,55743241,29.462306882846168,30.00752812185853,0.9818305181020488,0.7,both,both,False,3,3,"30.85975607600828,37.209336421160025,20.3178281513702","52.72220551258195,19.378213543985808,17.92216530900785",4621,896,CpG:,1010,1,1,9.89892,8.39798,55741056,55745677
chr5,110770051,110771137,53.04784548265214,54.05455678314047,0.9813760141531248,1.0,both,both,False,3,3,"60.8400553308207,29.36261862287908,68.94086249425665","57.64229731139322,62.10967126478893,42.41170177323925",3652,1086,CpG:,1430,3,3,21.8669;20.7439;16.032,32.9513;34.3154;23.9026,110769123,110772775
