chr,start,end,distanceToTSS,geneId,SYMBOL,category,exo_signal,endo_signal,enrichment,log2_enrichment,normalized_enrichment
chr9,31912847,31915232,0,12023,Barx2,Both,135.30695848560197,10.945261311560278,12.362149667700676,3.6278577317599225,0.8503234846385197
chr18,36760138,36760492,0,67936,Wdr55,Both,254.9490030659593,20.69699733076419,12.318163789246904,3.6227153111814134,0.8498291482482891
chr1,36243891,36244412,0,320011,Uggt1,Both,261.963963249162,22.11346057223872,11.846357669501623,3.5663716451592866,0.8443138474380039
chr8,68881033,68881477,376,16956,Lpl,Both,195.5878784856791,16.68780968560729,11.72040442517555,3.5509504472523497,0.8427722945630798
chr4,115839033,115839425,0,17346,Mknk1,Both,245.3831466171847,20.98604457196314,11.692682047621815,3.5475339856631707,0.8424288899307352
chr11,98863489,98864070,0,68524,Wipf2,Both,177.3976193795523,15.285363557079243,11.60571802673235,3.5367638775060612,0.8413418421894973
chr8,122284239,122284653,2098,22761,Zfpm1,Both,514.0238311843494,44.34126717406679,11.592447937188831,3.535113342330605,0.8411746461072536
chr19,24031103,24031392,-84,381217,Entrep1,Both,194.12826248797228,16.881779885753584,11.499276960233072,3.523471246606602,0.839990744555619
chr14,58071916,58072432,-254,14180,Fgf9,Both,71.98978463029248,6.321882258385327,11.387397247837924,3.509366131070256,0.8385455830643457
chr8,110902334,110902546,0,234730,Fcsk,Both,70.52219594919788,6.203387409738824,11.368336570191255,3.506949267543212,0.8382967678272784
chr13,38960249,38960746,0,108652,Slc35b3,Both,149.01201430938676,13.29440555598164,11.208625589305932,3.4865374794484385,0.836181396065427
chr1,34459407,34459964,0,19253,Ptpn18,Both,254.4813472486048,22.82478997744676,11.149340147272268,3.4788864243667876,0.8353820062854167
chr8,10153863,10154340,0,244281,Myo16,Both,471.9846304855393,42.369325452314506,11.139772121620034,3.477647815682787,0.8352522617423643
chr13,76055567,76056709,287,238725,Gpr150,Both,93.43306198395062,8.40706477923814,11.11363649947011,3.4742590539479292,0.8348968123579169
chr8,120667661,120668809,0,105734727,Gm27021,Both,356.43234543794523,32.380408986856935,11.007654214084187,3.460435151048248,0.833439574096485
chr7,44839557,44840309,359,14204,Il4i1,Both,274.2502027927619,24.94278595317282,10.995171241401613,3.4587981681295465,0.8332662402436612
chr18,80046780,80048073,0,93737,Pard6g,Both,198.18592423266145,18.07257864918949,10.96611214590285,3.4549802275568897,0.8328613357777369
chr11,6605463,6605768,285,192950,Nacad,Both,198.88832852739225,18.350478628412144,10.838318310643537,3.4380690182665266,0.8310570853461636
chr3,105458909,105459252,127,56543,Kcnd3,Both,315.29716263925405,29.36987969800126,10.735391696572435,3.4243029258971114,0.8295753519173849
chr9,119578474,119579349,0,20271,Scn5a,Both,140.5350573953048,13.134277442013891,10.699869712342274,3.419521324550974,0.8290579255006416
chr1,92831686,92832865,0,14733,Gpc1,Both,463.64895187256,43.57934789769731,10.639189759355228,3.4113163796860824,0.8281667331360021
chr9,55148920,55150136,0,109161,Ube2q2,Both,199.39659240170656,19.09069855771552,10.44469859491445,3.3846989557082536,0.8252465992517516
chr3,108653880,108654230,0,229725,Clcc1,Both,114.94040320659394,11.027361221250285,10.42320106328774,3.381726505797281,0.8249177276212298
chr11,51262870,51263730,0,12750,Clk4,Both,237.0664606316342,22.796299190744893,10.399339763354272,3.3784200318719106,0.8245512423070811
chr7,19421190,19421537,0,100503495,A930016O22Rik,Both,85.33948908392352,8.24510786772105,10.350318085955058,3.3716032001944165,0.8237934844773372
chr19,47918962,47919418,0,100048534,Cfap43,Both,284.09821326190735,27.76104790453876,10.233699183072233,3.35525582632545,0.8219642552816664
chr8,72723216,72724007,0,20467,Sin3b,Both,167.83732116990487,16.49538976992365,10.174801778611243,3.346928783649141,0.8210259081437995
chr9,63377634,63377960,0,23938,Map2k5,Both,228.89967612536216,22.545713278444733,10.152691702338206,3.343790363262782,0.8206710941735534
chr11,7213334,7214110,0,16009,Igfbp3,Both,459.9507658958757,45.39409455486003,10.13239211853895,3.340902909711798,0.8203440932816795
chr7,132812946,132813998,0,77938,Fam53b,Both,428.7397752063569,42.96385903348308,9.979079739374123,3.318906777821362,0.8178353698600597
chr9,106247596,106248183,0,11655,Alas1,Both,143.03788561746134,14.339291162883368,9.975241034766675,3.3183517020328543,0.8177716558875995
chr12,69986461,69987403,0,64010,Sav1,Both,125.9043996646407,12.659033678825738,9.945814416722502,3.3140895115175053,0.817281755029165
chr15,79027892,79028861,0,14958,H1f0,Both,245.26676406019848,24.68088021544798,9.93752094411462,3.312885995881936,0.8171432072935887
chr10,9674617,9675547,0,320825,Samd5,Both,382.228890066785,38.68085130558024,9.88160490696448,3.304745374126051,0.8162035823667928
chr1,9299215,9300020,0,71096,Sntg1,Both,89.97503427269963,9.13441993525238,9.850109247272488,3.3001397255460923,0.8156700587597528
chr4,63213962,63216015,0,373864,Col27a1,Both,275.6000489451709,28.716985953966702,9.59710915995702,3.262599902847872,0.8112692839328918
chr10,21158976,21161316,0,17863,Myb,Both,108.32731897388764,11.309991554705952,9.578019439706296,3.2597273636945454,0.8109286893071233
chr3,105452012,105453070,0,56543,Kcnd3,Both,184.2084780719028,19.40194660037792,9.494329711654531,3.2470661514220125,0.8094208915716752
chr6,92214564,92214984,0,78287,Rbsn,Both,247.38641797329,26.101437231413296,9.477884906489304,3.2445651418899812,0.8091217819388975
chr4,28812868,28815750,0,13841,Epha7,Both,297.5235637235604,31.55538764387708,9.4286138101457,3.237045682222777,0.8082199574737099
chr2,31140950,31142428,0,14269,Fnbp1,Both,323.88716693811733,34.44085110327134,9.404156882387646,3.2332986065743854,0.8077691424102191
chr3,94886480,94886958,0,19172,Psmb4,Both,121.34514777814408,12.956144445678293,9.365837829835286,3.2274080578834505,0.8070585289069895
chr2,3118208,3118863,0,269233,Fam171a1,Both,262.8824316201356,28.131668021462545,9.344715408257136,3.224150727603595,0.8066645701626937
chr8,71950999,71951295,0,234413,Zfp961,Both,153.92545877256063,16.498648209435718,9.329580024897394,3.221812138993973,0.8063812860562193
chr7,84151109,84152324,0,70178,Abhd17c,Both,256.7856797184157,27.89401679582193,9.20576199541394,3.2025371437920107,0.8040322710936509
chr2,71117866,71118373,0,73649,Cybrd1,Both,342.94701638697666,37.32056948894458,9.1892224873087045,3.1999427982762807,0.8037141693106495
chr9,67759684,67760714,0,102633151,M5C1000I18Rik,Both,140.0934993612435,15.3289243323075,9.139160473640022,3.1920616449174526,0.8027450097865956
chr4,62286291,62286719,0,20530,Slc31a2,Both,146.93015106021872,16.082231875808976,9.136179119592986,3.1915909357724863,0.8026869911825009
chr14,79768453,79771419,0,102633266,Gm9748,Both,179.80915572112153,19.77698156906621,9.09184018264782,3.184572324528847,0.8018200879321441
chr13,75707246,75708619,0,192657,Ell2,Both,271.49049268880543,29.96579997199139,9.060011511208236,3.1795128832905486,0.8011930704282272
chr15,87544014,87545233,0,106014,Tafa5,Both,394.7013415516455,43.81055624187991,9.009274828022791,3.1714109857147874,0.8001853246750069
chr5,106964136,106964814,0,12545,Cdc7,Both,188.187270869582,21.041755004504296,8.943515920097811,3.1608421024728837,0.7988639012527144
chr1,43163728,43164080,0,14200,Fhl2,Both,156.83144999381042,17.720650319910373,8.85020849475256,3.1457114428569297,0.7969586124937917
chr9,120933178,120934555,0,12387,Ctnnb1,Both,351.78789449299273,39.80428770095112,8.837939699762215,3.143710087787519,0.7967054016352284
chr15,31367028,31368006,0,67434,Ankrd33b,Both,241.05176294131272,27.373630266528625,8.80598446732369,3.1384842995399835,0.7960429157659218
chr2,148048644,148049050,-1675,15376,Foxa2,Both,91.15676676185852,10.382542542152509,8.779811533809513,3.1341899714056622,0.7954970816067513
chr11,83442694,83442918,2563,66330,1700020L24Rik,Both,314.3595450423624,35.84642107627743,8.769621502058413,3.132514577118459,0.7952837784372088
chr16,91688346,91689042,0,100038392,Gm10785,Both,118.37696243548994,13.501806216245464,8.767490848228736,3.1321640195502964,0.7952391221986467
chr17,74315984,74316613,0,66310,Dpy30,Both,112.75767516523202,12.86324611161094,8.765880259684366,3.1318989720476678,0.7952053530436549
chr19,10240531,10240879,0,225908,Myrf,Both,289.34528110612314,33.12530168267492,8.734872330459575,3.1267866167586473,0.794553032427331
chr6,52177163,52177666,0,77580,5730596B20Rik,Both,267.86657908808667,30.812979006254533,8.693303527507487,3.119904517325206,0.7936719928015836
chr4,57433887,57434728,0,242481,NA,Both,146.4171920972094,16.932851093829587,8.646930826112595,3.112188148046646,0.7926801761046797
chr6,83109003,83109669,0,68499,Mrpl53,Both,87.66262007006219,10.15522330496464,8.632269073512749,3.1097398352814825,0.7923646043589365
chr2,104122630,104123347,0,68243,A930018P22Rik,Both,137.66251920267507,15.98933659332348,8.609645459596964,3.105953829467343,0.7918757764364095
chr5,117318902,117319808,0,231668,Vsig10,Both,101.08393115421208,11.765589305713249,8.591489004730665,3.1029081888233194,0.79148180235482
chr7,100227219,100227913,0,70974,Pgm2l1,Both,122.48600213873446,14.273087389142846,8.5816052826739,3.1012475447794925,0.7912667093877752
chr7,122159328,122159792,0,18817,Plk1,Both,207.9418386217121,24.24531054209686,8.576579716752443,3.100402425177376,0.7911571710199026
chr10,89732032,89732462,0,67019,Actr6,Both,231.1739491097314,27.0481177146956,8.546766601216454,3.0953787251832923,0.7905049862908391
chr16,17927319,17928633,0,13358,Slc25a1,Both,181.52998259159529,21.323086107434985,8.513307205015645,3.0897196914168426,0.7897681682196123
chr7,119793770,119794341,0,434234,Rexo5,Both,158.15100026118043,18.58974713730337,8.50743149398867,3.088723628948939,0.7896382423302705
chr7,141561949,141562633,0,11772,Ap2a2,Both,192.8269663532336,22.755626124209066,8.473815016150684,3.083011634933219,0.788891803714717
chr18,7626533,7626950,0,75739,Mpp7,Both,246.86375152300693,29.150927796105616,8.468469794501237,3.082101306118876,0.7887726271079738
chr2,51934710,51935070,0,71684,Rbm43,Both,199.40847021604807,23.54984218924939,8.467507706148407,3.0819373946945765,0.788751162177438
chr11,3452179,3452683,0,193670,Rnf185,Both,179.4138604395665,21.23211921789124,8.450115534787663,3.0789710668771564,0.7883623758209494
chr3,56182802,56184121,0,26422,Nbea,Both,255.7820431436613,30.318523538724303,8.436494040251134,3.076643581683363,0.7880568788080564
chr2,50066300,50067004,0,320343,Lypd6,Both,189.29473995374283,22.520947973728905,8.405274066374053,3.0712948614307995,0.7873533523971996
chr6,149309345,149309837,0,67246,Resf1,Both,86.06693822270147,10.241021697906053,8.404135911585785,3.0710994934466216,0.7873276164016277
chr9,21798440,21798914,0,235041,Kank2,Both,215.10061457881463,25.638465266336222,8.389761724983035,3.068629837713158,0.7870020498306507
chr1,24586521,24587177,234,12823,Col19a1,Both,139.68156080403966,16.713764405828687,8.357277116777338,3.0630329746039355,0.7862626087653153
chr8,3500174,3500966,0,94178,Mcoln1,Both,320.11851608151125,38.38065096941053,8.340622370804665,3.060155040477214,0.7858815054710637
chr2,6129611,6130306,0,227545,Proser2,Both,149.75122544159498,18.048565678742136,8.297126104484533,3.0526117132328023,0.7848797598824344
chr2,73528866,73529809,0,215280,Wipf1,Both,176.9790011525214,21.561654931238667,8.20804347889424,3.0370383730769075,0.7827985929275637
chr15,10981770,10982073,14,17117,Amacr,Both,333.72719417470097,40.69660858854838,8.200368673192303,3.035688772051433,0.7826174068624525
chr2,122234509,122234877,0,20322,Sord,Both,263.6546972011377,32.23921452589286,8.178074468575652,3.0317611999339347,0.7820893688705949
chr10,71159022,71160060,0,83675,Bicc1,Both,118.6613502280856,14.51414008184689,8.175568759770867,3.0313190998288526,0.7820298607789035
chr9,105395087,105395645,0,208583,Nek11,Both,119.08360345654812,14.786936318889136,8.0532979170559,3.009579704251362,0.7790860282823441
chr6,148944508,148946749,0,109163,3010003L21Rik,Both,106.68890621967844,13.25327247184965,8.050004740058645,3.0089896327250294,0.7790056406106324
chr18,53417790,53418197,0,19038,Ppic,Both,197.04584394600568,24.53157364454308,8.032336074365027,3.00581963316773,0.7785733409902377
chr3,90213380,90213814,0,100043813,Rps27rt,Both,307.62925546748374,38.41109017106647,8.008865515074824,3.001597894107966,0.7779964639661525
chr2,30093434,30093955,0,66220,Zdhhc12,Both,424.9808797695569,53.09840106963564,8.003647401966356,3.0006576111917407,0.7778678006023193
chr1,5916428,5917474,0,226304,Npbwr1,Both,96.37020450156712,12.043663996701838,8.001734731885426,3.000312802223023,0.777820602409476
chr7,24533292,24534410,2603,210146,Irgq,Both,221.8400402403873,27.838089014062948,7.968939251840187,2.994387699377974,0.7770081897265997
chr5,25759911,25760231,0,242894,Actr3b,Both,206.6310153140397,25.9551641540546,7.961075263774077,2.9929633017422934,0.7768124983744781
chr1,88700953,88702514,0,320982,Arl4c,Both,299.197890304316,37.70772421106975,7.934657860271538,2.9881680158857384,0.7761525923792657
chr17,26946650,26946900,1219,100526534,Mir3083,Both,122.82104022833371,15.558892338911008,7.89394498997672,2.9807464656505362,0.7751279098022354
chr2,68470867,68472497,0,53416,Stk39,Both,299.523991759219,37.97919597896552,7.886527980347663,2.9793902979592204,0.7749402236258132
chr6,121245707,121245917,0,24110,Usp18,Both,337.89048778333205,43.03979456254542,7.8506528950157906,2.9728126398938124,0.7740279701708456
chr11,75165307,75169327,0,15248,Hic1,Both,416.182470801988,53.016546579859074,7.850048666883468,2.9727015981130283,0.7740125421587881
chr15,80263905,80264458,0,66538,Rps19bp1,Both,157.7217662747997,20.14606671856872,7.82891114568914,2.968811669719416,0.7734714998262799
chr5,18359732,18360748,0,14677,Gnai1,Both,113.16358706851128,14.476147801154433,7.817244519946585,2.9666601653394515,0.7731717663635671
chr10,85871823,85872309,0,103136,Pwp1,Both,216.4948281155704,27.837896792551035,7.776982209859361,2.9592104385689693,0.7721312460046507
chr5,120710737,120711788,139,14357,Dtx1,Both,168.35556894048298,21.68162677500345,7.764895627415677,2.9569665326200707,0.7718170204167396
chr4,99829081,99829515,0,230500,Efcab7,Both,136.84550832071474,17.631636841966483,7.761361554078615,2.956309762594176,0.7717249781720338
chr10,31313427,31313769,0,69692,Hddc2,Both,258.44602035275466,33.35967622516315,7.747258055154901,2.9536857955257796,0.7713569226620258
chr3,89430159,89430653,0,68911,Pygo2,Both,110.80760749784017,14.41300558216134,7.688029180741058,2.942613812026143,0.7697981949193446
chr13,74808354,74808612,0,12380,Cast,Both,74.89625304739643,9.771591167871746,7.664693677898606,2.938228135235989,0.7691782220643895
chr17,24073081,24073646,0,69259,Kctd5,Both,320.3001812287601,42.001574742285406,7.625908866371515,2.930909290201258,0.7681403744251126
chr16,97922153,97922819,0,207781,C2cd2,Both,201.4123362153126,26.416853683364337,7.624387772649448,2.930621495881085,0.7680994810619941
chr3,41563389,41563958,0,269424,Jade1,Both,212.9196844527873,28.045627362437585,7.591903069280508,2.9244615726592014,0.7672226998054947
chr14,54360796,54361428,0,69089,Oxa1l,Both,326.16560731498066,42.966096534968905,7.591232008928798,2.924334044920405,0.7672045175917241
chr3,110142690,110143902,0,80883,Ntng1,Both,122.19881726683582,16.121467219041843,7.57988188088122,2.922175366708417,0.7668965578119841
chr15,35937639,35938257,0,12864,Cox6c,Both,138.6008094245789,18.39926920590461,7.532951872898288,2.9132153121590876,0.7656145224078613
chr18,67088229,67088859,0,14680,Gnal,Both,263.34084458206735,35.08412342775771,7.505983301088219,2.908041080597389,0.7648713935584462
chr4,115737562,115738075,0,230648,Efcab14,Both,199.1075178967732,26.58355559321437,7.489875355409443,2.904941709921816,0.7644252811408273
chr19,46308960,46309322,2839,18034,Nfkb2,Both,227.04633597962035,30.420192368430417,7.463671933095511,2.899885573689935,0.7636959447613516
chr7,38271114,38271414,0,66161,Pop4,Both,118.07579449161445,15.914942740337809,7.419178090558948,2.8912593714346535,0.7624471203141848
chr14,67933026,67933976,0,68813,Dock5,Both,123.31959429692051,16.666396215576906,7.399295726670796,2.8873879599318024,0.7618847978349806
chr5,36397418,36398231,0,81840,Sorcs2,Both,471.8463735480739,63.82626705507895,7.392667553953822,2.8860950372321543,0.7616967445519998
chr19,46356804,46357126,0,75146,Mfsd13a,Both,177.70238756138153,24.125094329240056,7.365873274369044,2.8808565767092724,0.7609335051574947
chr1,132880310,132880946,0,16980,Lrrn2,Both,292.2039055932257,39.73669190935998,7.353503564407108,2.8784317833751807,0.7605795000170146
chr5,66259949,66260315,0,70918,Nsun7,Both,267.42872310269405,36.38308535325306,7.350358566519508,2.8778146294757714,0.760489327006994
chr17,29889021,29889939,21,74762,Mdga1,Both,518.4406210246432,70.7054129297959,7.332403553592254,2.874286189689116,0.7599732193554448
chr7,109174700,109175336,0,109594,Lmo1,Both,231.09094202748904,31.534668171200817,7.328155183777515,2.8734500548125474,0.759850776568643
chr7,122132584,122133273,0,233826,Palb2,Both,68.70034839013583,9.391916989306084,7.314837691640598,2.870825852871885,0.7594661406306561
chr11,22990520,22991100,0,12464,Cct4,Both,194.14753504068707,26.564954266004136,7.308408405172477,2.869557256249731,0.7592800085808393
chr5,36796080,36796903,0,67568,Mrfap1,Both,179.08331917410524,24.512354019027168,7.305839293733103,2.869050019141449,0.7592055505445389
chr4,47091911,47092433,0,230145,Galnt12,Both,134.32568994584707,18.4561308681494,7.278106711827621,2.8635632041743415,0.7583988622492104
chr16,37868072,37869164,0,320184,Lrrc58,Both,186.53032997325087,25.775086746480167,7.236845866240328,2.8553610447349262,0.7571886092712707
chr13,94788817,94789373,0,21371,Tbca,Both,186.8444678409619,25.874542262465702,7.221169980347958,2.8522326027771294,0.7567256236301113
chr3,122728915,122730767,0,242202,Pde5a,Both,293.7241074339363,40.694994312009776,7.217696240032485,2.8515384280480798,0.7566227879953744
chr8,27227311,27228243,251,11556,Adrb3,Both,172.23638381422984,23.881668746639537,7.212074903202304,2.8504143803971753,0.7564561912093496
chr13,83720866,83721244,-137,320203,Mir9-2hg,Both,281.2178967863655,39.00268494226153,7.210218917048211,2.850043063314245,0.7564011361686014
chr9,110100923,110101134,0,72831,Dhx30,Both,82.07441189079431,11.408595898568205,7.194085286261632,2.846811262800701,0.7559215055580101
chr9,121759208,121760621,0,270210,Zbtb47,Both,370.1781863413241,51.54262626498479,7.18198146206614,2.844381929162448,0.7555604337075883
chr11,82763856,82764791,0,12467,Cct6b,Both,277.6847653987277,38.6863271074085,7.177852904664877,2.843552358388743,0.7554370293382089
chr6,92183653,92184109,0,64658,Mrps25,Both,161.241560441416,22.490778109561205,7.1692299686541086,2.8418181705223433,0.7551788837290496
chr9,79718442,79719250,0,12816,Col12a1,Both,127.29697439165274,17.79092433229214,7.15516361117883,2.8389847562374264,0.7547566063225923
chr4,137276782,137278126,0,22417,Wnt4,Both,84.73293704184358,11.84855647958449,7.151329969000159,2.838211572135942,0.7546412661975308
chr11,63919238,63919458,2832,54710,Hs3st3b1,Both,617.836045702905,86.5880496080086,7.1353500685129285,2.834984211721837,0.7541593191249626
chr13,52530361,52530803,476,68203,Diras2,Both,134.62529318409574,18.87122202398411,7.133893767610579,2.8346897324738425,0.754115303550673
chr7,142094379,142095510,0,18218,Dusp8,Both,117.89967148684192,16.53272523027487,7.131290809269787,2.8341632373399954,0.7540365918631305
chr2,22622177,22623876,0,14417,Gad2,Both,105.22105011945295,14.776528347110771,7.120823487610785,2.8320440913032092,0.7537195577454403
chr19,42518522,42519316,0,52013,R3hcc1l,Both,225.77035730503172,31.70759816770851,7.120386606102498,2.831955575400205,0.7537063077148329
chr7,57590812,57592071,0,14402,Gabrb3,Both,232.64046693263992,32.70728589062281,7.112802563643411,2.830418117933627,0.7534760664628066
chr7,109752051,109752610,0,56786,Tmem9b,Both,168.656511200525,23.720857516383106,7.110051189508654,2.8298599467060734,0.7533924320246898
chr1,132315898,132316555,0,74137,Nuak2,Both,189.3261480926092,26.64359075321651,7.1058796033246026,2.8290132449373577,0.7532655186267873
chr5,101663309,101665763,0,18096,Nkx6-1,Both,43.225929410165,6.10303208804407,7.082697384935144,2.8242989030698786,0.7525578523170149
chr11,117873019,117873496,0,71776,Tha1,Both,219.36766059708103,31.204675405083844,7.029961303854543,2.813516748061566,0.7509327972676582
chr8,38660252,38660721,787,244431,Sgcz,Both,172.7070894966487,24.59540027851796,7.0219263578114655,2.8118668660880344,0.7506833258257886
chr1,135765880,135766710,0,27280,Phlda3,Both,148.2058556815052,21.23510529613356,6.979285179644963,2.803079282768609,0.7493509813257496
chr10,60218758,60219462,0,53374,Chst3,Both,343.1634871011332,49.17912656958453,6.977828014403311,2.802778039231167,0.7493051998126352
chr3,27709973,27711161,0,72007,Fndc3b,Both,305.87347181188454,43.97467892107613,6.955672657914185,2.7981900393270567,0.7486070523514528
chr8,95715799,95716412,0,66083,Setd6,Both,53.64545267924927,7.720581293299307,6.948369642297292,2.796674505188792,0.74837607081621
chr18,12305494,12305853,0,225187,Ankrd29,Both,90.3850658638969,13.123160704277655,6.887446393492291,2.7839691849151857,0.7464325080357893
chr6,148443973,148444722,0,387314,Tmtc1,Both,177.55315438186722,25.789193204945377,6.88478902658418,2.7834124459413307,0.7463470495840986
chr17,53566976,53568220,5,18519,Kat2b,Both,408.790237696598,59.54655687940485,6.865052475233623,2.779270748117456,0.7457105332357504
chr3,40799867,40800738,0,20873,Plk4,Both,155.77675282583925,22.70486627865513,6.860941214715945,2.7784065053570397,0.7455775402243269
chr10,10557825,10558187,0,67844,Rab32,Both,205.3551404734143,29.987003772601764,6.848138014410137,2.7757117774836053,0.7451624835944837
chr5,44100524,44101425,256,19126,Prom1,Both,211.05539777049896,30.8999172544484,6.83029006299734,2.771946846972469,0.744581620360252
chr2,28582730,28583331,0,70239,Gtf3c5,Both,262.41172776198124,38.82485159273495,6.758859776584044,2.7567798835761486,0.7422301655668625
chr7,16842619,16843085,0,101540,Prkd2,Both,294.8734000569154,43.699845071115504,6.747698981015822,2.7543956155516405,0.741858840295603
chr9,106447391,106447745,0,68644,Abhd14a,Both,212.027263530538,31.58707711590834,6.712468607098621,2.7468434359116003,0.7406796575924883
chr8,12385051,12386496,0,434280,Sox1ot,Both,182.4782961898212,27.231817623272224,6.700922381100108,2.7443596960253926,0.7402908507546478
chr3,61002583,61003400,0,18441,P2ry1,Both,206.5067953683981,30.86065541762565,6.691588126493727,2.742348648880207,0.7399756764001719
chr11,102945902,102946867,0,23829,C1ql1,Both,141.05737591375404,21.09163926224004,6.687833703200416,2.74153897442973,0.7398486911641431
chr9,69759172,69761245,0,319970,B230323A14Rik,Both,312.16506035858964,46.79561749502096,6.670818274634454,2.7378637401729904,0.7392716228705981
chr14,76110499,76111209,0,27275,Nufip1,Both,204.061846980536,30.599471423732865,6.668803004952109,2.737427832805314,0.739203106572368
