chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr15,81872316,81872762,446,1209,CpG:,45.692331454500845,45.70902870731325,0.999634705586957,1.0,both,both,False,3,3,3,3,"81.83599010176722,47.17147430710728,8.069529954628026","89.55560233881656,19.327810467091375,28.243673316031828",1,1,8.02926;6.11152;7.27021,8.14739;9.20585;10.846,81872316,81872762,446,30.133188329411603,31.217139170680046,0.6594802097025273,0.6829534569761145,3,3
chr15,81925826,81926377,551,1210,CpG:,75.7132197897577,122.70093929500776,0.6170549322994318,0.7,both,both,False,3,3,3,3,"102.3252219461486,73.12136488428133,51.693072538843175","236.68731326676107,79.43201984467827,51.98348477358394",1,1,10.3354;12.4959;12.178,12.79;9.53706;13.7123,81925826,81926377,551,20.75157700496047,81.37577693559909,0.27408129072550275,0.6632041890074591,3,3
chr15,81960281,81961112,831,1210,CpG:,35.80611260531181,35.011686875358244,1.022690301463672,1.0,both,both,False,3,3,3,3,"46.75557981300584,41.109943124791776,19.55281487813782","56.50086911289844,40.04311994295545,8.491071570220837",1,1,6.75186;5.96862;6.69809,10.9129;7.09623;6.15994,81960281,81961112,831,11.721648594515095,19.920201706768367,0.32736445655863233,0.5689586388020769,3,3
chr15,82015897,82016579,682,1210,CpG:,104.34604976417266,46.94284044274604,2.2228320395617858,0.2,both,both,False,3,3,3,3,"95.41937617192869,159.83754983046188,57.78122329012739","69.75361637635665,46.324531209433886,24.75037374244757",1,1,5.82153;8.438;10.4449,15.2233;4.93586;5.97946,82015897,82016579,682,42.139748241564796,18.377698289369143,0.4038461286920085,0.3914909731928887,3,3
chr15,82046980,82047649,669,1210,CpG:,25.215253646182493,17.332215864146356,1.4548199632306156,1.0,both,both,False,3,2,3,3,"26.904167681709712,3.654059576881306,45.08753367995646","0.0,42.94346742387666,9.053180168562406",1,0,6.86185;3.82695;6.03859,3.8327,82046980,82047649,669,16.957250504864685,18.483184657645875,0.672499699697923,1.0664063269532909,3,1
chr15,82070004,82070309,305,1211,CpG:,26.259963532744862,0.0,inf,1.0,exo_only,exo_only,False,2,0,3,3,"0.0,64.04284823058082,14.73704236765377","0.0,0.0,0.0",1,0,2.77452;4.66134,,82070004,82070309,305,27.38557876576624,0.0,1.0428643105927315,0.0,2,0
chr15,82127653,82128348,695,1211,CpG:,64.87722342420254,48.66818464962984,1.333052052203389,1.0,both,both,False,3,3,3,3,"54.58557207532924,54.30162842153645,85.7444697757419","62.260372218811256,72.97111881482516,10.773062915253124",1,1,9.62642;7.86531;11.185,9.60864;6.31272;6.37377,82127653,82128348,695,14.755826729838109,27.150324879682124,0.22744232800094566,0.557865987300363,3,3
chr15,82146885,82147958,1073,1211,CpG:,89.55568196129896,69.75380896536895,1.2838823182510528,0.7,both,both,False,3,3,3,3,"66.50676897054284,104.65337297256484,97.50690394078919","111.1387338591644,48.335846508093674,49.786846528848756",1,1,10.8045;8.58748;7.42649,12.2535;7.67426;8.83506,82146885,82147958,1073,16.557119263267925,29.269555931193263,0.18488072337412384,0.4196122959496718,3,3
chr15,82207158,82207889,731,1212,CpG:,8.561394866720706,6.700050247025392,1.277810546349513,0.6666666666666666,both,both,False,2,1,3,3,"7.839381347113529,17.844803253048585,0.0","0.0,20.100150741076177,0.0",1,0,13.1169;6.28663;6.32381,5.93038,82207158,82207889,731,7.302977859607454,9.475301927924516,0.853012619239782,1.4142135623730951,3,1
chr15,82211859,82212960,1101,1212,CpG:,10.128544735829108,9.272658054661902,1.0923021938393278,0.8,both,both,False,2,3,3,3,"9.255328962306994,21.130305245180327,0.0","9.399146486692922,9.750315052720225,8.66851262457256",0,1,3.1758;6.32381,5.30393;5.66051;7.57067,82211859,82212960,1101,8.648480763655147,0.4506096728986889,0.85387200128185,0.04859552355348005,2,3
chr15,82224180,82224403,223,1212,CpG:,55.02598523202676,18.887233059858882,2.913395787388981,0.4,both,both,False,3,3,3,3,"98.08950873768383,1.5791838265320646,65.4092631318644","1.504365420662234,49.12187901312995,6.0354547457844685",1,1,6.62847;5.8535,8.07794;5.21098,82224180,82224403,223,40.07842352665552,21.459000513503216,0.7283544921123681,1.1361643309792222,2,2
chr15,82244142,82244794,652,1212,CpG:,166.4025187043812,95.61073246750607,1.7404167336646457,0.1,both,both,False,3,3,3,3,"166.54979187725513,201.41090001065308,131.24686422523544","95.38837119297015,101.16372479982903,90.28010140971904",1,1,9.68733;15.8294;12.9913,9.32048;8.1655;6.9208,82244142,82244794,652,28.64453695983381,4.446001793877824,0.17214004441075584,0.04650107450425429,3,3
chr15,82274943,82275216,273,1212,CpG:,3.2342025747520435,16.80037084691254,0.19250780856104757,0.6666666666666666,both,endo_only,False,1,2,3,3,"9.702607724256131,0.0,0.0","38.122221197400776,0.0,12.27889134333684",0,1,,5.24253;4.95197;5.38814,82274943,82275216,273,4.573853144676325,15.888334713070249,1.4142135623730954,0.9457133332262188,0,3
chr15,82338754,82339079,325,1213,CpG:,86.90442029476166,92.93482820510864,0.9351114320990859,1.0,both,both,False,3,3,3,3,"48.839306693810684,99.03768362632165,112.83627056415264","121.5742629300631,81.18897904616136,76.04124263910147",1,1,13.107;8.31479;8.52269,11.1962;11.3909;8.36714,82338754,82339079,325,27.499271571688308,20.35989052938543,0.31643121809473573,0.21907707715831604,3,3
chr15,82340991,82341413,422,1213,CpG:,0.0,13.475050975737789,0.0,1.0,endo_only,endo_only,False,0,2,3,3,"0.0,0.0,0.0","0.0,15.145481633914025,25.279671293299344",0,1,,4.07086;2.99832;8.36714,82340991,82341413,422,0.0,10.387755584088639,0.0,0.7708880361782741,0,3
chr15,82345859,82346310,451,1213,CpG:,153.4578246669424,165.4357486317445,0.9275977286416817,1.0,both,both,False,3,3,3,3,"174.55366616370674,211.7083163948651,74.11149144225533","174.3319644695375,109.60003646461503,212.37524496108097",1,1,9.69015;18.0025;19.221,18.1758;10.0617;13.5496,82345859,82346310,451,58.12054975423774,42.426743629833766,0.378739564961121,0.2564545086580685,3,3
chr15,82353923,82354675,752,1213,CpG:,64.37513756799571,40.16787404022741,1.6026523460894433,0.4,both,both,False,3,3,3,3,"56.456376888809054,52.88036905197387,83.7886667632042","72.05843020943885,19.247495012080417,29.197696899162963",1,1,10.1276;5.88017;8.71863,15.8936;5.77064;7.22044,82353923,82354675,752,13.804849265679218,22.91298480461312,0.21444380217592482,0.5704306078451196,3,3
chr15,82898793,82900007,1214,1217,CpG:,19.65057891898598,5.969319349524086,3.291929576619595,0.8,both,both,False,3,2,3,3,"38.997597923585175,16.534631920017954,3.4195069133548013","7.5011869720022215,10.406771076570037,0.0",0,0,6.41576;8.31985,3.85983;6.47288,82898793,82900007,1214,14.690858478621827,4.384456246760159,0.7476043601152039,0.7344985232042774,2,2
chr15,82911627,82911981,354,1217,CpG:,14.134711197765084,10.504379048634833,1.3456017849624395,0.4,both,both,False,3,3,3,3,"5.219854437025253,29.346532185872395,7.837746970397604","3.472361591576183,0.9324446903110224,27.108330864017294",0,1,6.55745,4.31349;5.16801;4.20931,82911627,82911981,354,10.809346685769627,11.786466996291127,0.7647377109111895,1.122052711704355,1,3
chr15,82963242,82963451,209,1217,CpG:,5.761069844594222,0.0040843220608846615,1410.5327049910404,0.5,both,both,False,3,1,3,3,"8.967059906589927,6.5713805787300945,1.7447690484626441","0.012252966182653985,0.0,0.0",0,1,4.49402;4.05706,7.22819;5.69284,82963242,82963451,209,3.0036448884912135,0.005776103651602718,0.5213692889541376,1.414213562373095,2,2
chr15,82987200,82987524,324,1218,CpG:,20.5898717833154,27.576879044128543,0.7466353154164933,1.0,both,both,False,3,3,3,3,"30.926000430260174,2.527065500800992,28.31654941888503","3.9440528846081393,2.677683194478353,76.10890105329914",1,1,7.50986;7.64447,5.67062;4.6068;8.26496,82987200,82987524,324,12.816682793529251,34.321215919330754,0.622475114386822,1.2445649075955956,2,3
chr15,83056531,83056837,306,1218,CpG:,25.741316815606908,16.75344583515508,1.5364789470111198,1.0,both,both,False,2,1,3,3,"9.621422555711534,67.60252789110919,0.0","0.0,50.26033750546524,0.0",0,0,2.92146;5.86456,5.60983,83056531,83056837,306,29.859824597941014,23.692950316559354,1.1599960022183893,1.4142135623730947,2,1
chr15,83122357,83122862,505,1219,CpG:,22.908307366481313,16.958531295348315,1.3508426506701678,0.8,both,both,False,3,2,3,3,"8.67765213475369,8.33903971757039,51.708230247119864","48.41049844156397,0.0,2.4650954444809714",1,0,7.43044;6.46517,2.80401;5.49441,83122357,83122862,505,20.365089950538945,22.2626571027595,0.8889827443269108,1.3127703522808072,2,2
chr15,83148850,83149431,581,1219,CpG:,48.50667487706389,32.754688732663716,1.4809078258372192,0.7,both,both,False,3,3,3,3,"48.47024604252407,20.146074403378723,76.90370418528887","25.738686842270027,37.10971376366541,35.415665592055724",1,1,8.07815;9.09114;7.71868,11.312;9.16727;8.04415,83148850,83149431,581,23.17121964722736,5.009035948259867,0.4776913632186267,0.15292576855614393,3,3
chr15,83171713,83172374,661,1219,CpG:,78.2788284622054,31.167171209073704,2.511579505791532,0.1,both,both,False,3,3,3,3,"78.51513336574075,85.4511586837076,70.8701933371678","44.56918454134158,17.349904835133977,31.582424250745557",1,1,7.33142;9.2539;10.6677,8.56314;8.03144;5.85516,83171713,83172374,661,5.954998886919838,11.116103131573118,0.0760741953336084,0.3566606368285642,3,3
chr15,83251083,83251828,745,1220,CpG:,18.37836064385621,0.7868465624132946,23.356981553670302,0.4,both,exo_only,False,3,2,3,3,"0.4524743780993775,24.29269303443448,30.389914519034775","1.9730690834506246,0.0,0.3874706037892591",1,0,7.26127,,83251083,83251828,745,12.917612686243666,0.8535714261315307,0.7028707802924716,1.0848003497830476,1,0
chr15,83349950,83350539,589,1220,CpG:,93.41621244230309,27.58703423949643,3.3862361438098647,0.1,both,both,False,3,3,3,3,"186.2228970887908,44.4384492330114,49.587291005107055","35.02179160385261,31.504894055818255,16.23441705881841",1,1,7.55105;7.98015;6.47552,8.0031;3.70002;4.72912,83349950,83350539,589,65.65789203237736,8.154899538686822,0.7028532876231717,0.29560624269684743,3,3
chr15,83366863,83367533,670,1221,CpG:,16.698474115874635,7.6217927822426175,2.1908853458702033,0.2,both,exo_only,False,3,3,3,3,"18.675611154357,22.798344822783967,8.621466370482944","15.288751858383861,1.113947296142578,6.462679192201415",1,0,5.49571;4.86309;7.79711,,83366863,83367533,670,5.954145548245266,5.844594615562755,0.356568241321216,0.7668267535663776,3,0
chr15,83464171,83464553,382,1221,CpG:,15.995576822112783,20.53158188448735,0.7790718178514171,1.0,both,both,False,3,3,3,3,"33.00662350529775,2.9922699566286894,11.987837004411906","42.368260118973815,9.558623810713204,9.667861723775015",1,1,8.0993;9.56673;7.93961,10.4858;4.99033;6.38976,83464171,83464553,382,12.576746759288604,15.440927659260716,0.7862640340610986,0.7520573790238306,3,3
chr15,83510816,83511034,218,1222,CpG:,8.820721044817468,32.2474431729098,0.273532416121211,0.2,both,both,False,3,2,3,3,"5.050300944835768,10.769364803209218,10.642497386407415","83.55711833708877,13.185211181640625,0.0",0,0,4.83074;6.73704,4.98024;5.4618,83510816,83511034,218,2.666592661446563,36.67855433870759,0.30231005468802286,1.1374096898795454,2,2
chr15,83526605,83527545,940,1222,CpG:,15.28435794681522,3.5225596148917018,4.338991988155501,0.8,both,exo_only,False,3,2,3,3,"20.504924794460866,0.48390669518328727,24.864242350801508","9.153735871010639,1.4139429736644664,0.0",0,0,5.6427,,83526605,83527545,940,10.61574083859137,4.023466018563434,0.6945493474786983,1.142199553289074,1,0
chr15,83555241,83555754,513,1222,CpG:,52.48627505664937,5.9257059631756634,8.857387690651004,0.1,both,both,False,3,3,3,3,"18.7816671246906,92.62753267827323,46.04962536698429","11.955703266879969,4.077038325296741,1.744376297350283",1,0,5.32822;2.86029;8.43745,4.09424,83555241,83555754,513,30.489077927022212,4.368903649366105,0.580896203704965,0.7372798577107853,3,1
chr15,83594689,83595267,578,1222,CpG:,22.88343009321747,20.06315345582665,1.140569957938081,1.0,both,both,False,3,3,3,3,"51.53889988862932,4.196350170254295,12.915040220768807","19.140042103698097,3.9672585754658525,37.082159688316004",1,0,6.94911;7.86387;4.57682,4.29298,83594689,83595267,578,20.572730347818126,13.534850568188343,0.8990230163927992,0.6746123234310214,3,1
