chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr2,127656112,127656491,379,1558,CpG:,20.96351271925417,3.98028258556007,5.266840298049936,0.3333333333333333,both,both,False,2,2,3,3,"21.950115817832444,0.0,40.940422339930066","1.3277316659610316,10.613116090719178,0.0",1,0,7.05282;3.56064,3.79163,127656112,127656491,379,16.728410655698973,4.72134006927199,0.797977461111972,1.1861821284750929,2,1
chr2,127788653,127788974,321,1559,CpG:,30.92770658128606,13.944445102014273,2.2179230765388116,0.3333333333333333,both,both,False,2,2,3,3,"52.405588573384506,0.0,40.37753117047367","7.419333353963596,0.0,34.414001952079225",1,1,5.76782;5.41014,8.17253,127788653,127788974,321,22.413698445452553,14.787690716332056,0.7247125934328018,1.0604717941910773,2,1
chr2,127792199,127792560,361,1559,CpG:,45.05346120515579,33.8548394957848,1.33078348254362,1.0,both,both,False,3,3,3,3,"7.333145854875982,104.11114149014375,23.716096270447622","53.2745367668342,15.455200005105988,32.8347817154142",1,1,3.44681;5.15636;10.0323,7.18565;5.15158,127792199,127792560,361,42.29229611929074,15.456518510124303,0.9387135857710956,0.4565527038475182,3,2
chr2,127831452,127831991,539,1560,CpG:,41.75794827621073,2.7632113275663603,15.112108096700718,0.2,both,both,False,3,2,3,3,"61.35565891159709,17.1533027447221,46.764883172313006","6.468680712641502,1.8209532700575792,0.0",1,0,9.05257;8.30152;11.8373,4.95197;10.0162,127831452,127831991,539,18.389564440485856,2.7235816156585932,0.4403847698370345,0.9856580958856049,3,2
chr2,128125625,128128313,2688,1562,CpG:,70.83337247076015,48.25302219642179,1.4679572231231728,0.2,both,both,False,3,3,3,3,"95.35461046866008,70.64514422523123,46.50036271838915","70.45290201343596,36.20259277114556,38.10357180468383",2,1,"10.2781,7.35221;9.70482;7.85168","5.9738;5.77466;11.2281,6.46474",128125625,128128313,2688,19.945107223168364,15.716857791108522,0.2815778287473416,0.32571758359777947,3,3
chr2,128686924,128687499,575,1566,CpG:,56.748784022262136,22.134319677767547,2.563836831147899,1.0,both,both,False,3,3,3,3,"11.679271033328513,144.2473278808594,14.319753152598505","16.53873158081718,41.99807548854662,7.8661519639388375",0,0,8.54582;14.8126,5.96629;5.41986,128686924,128687499,575,61.88020372454451,14.48516495097583,1.0904234300468774,0.6544210602291616,2,2
chr2,128818186,128818534,348,1567,CpG:,52.62929968267565,87.72077043462987,0.5999639472147064,0.4,both,both,False,3,3,3,3,"6.220747237918021,46.667770788587376,104.99938102152156","107.49755630684994,99.39342652244129,56.27132847459837",1,1,11.5429;12.8174;14.2135,11.786;8.39144;13.2449,128818186,128818534,348,40.54593685442971,22.482879109649595,0.7704061634659467,0.2563005203699618,3,3
chr2,128863830,128864202,372,1568,CpG:,89.80768604774202,51.02754750687589,1.759984369925687,0.4,both,both,False,3,3,3,3,"141.37841573325537,40.16218562023614,87.88245678973455","30.317351801421054,27.522876237028388,95.24241448217823",1,1,8.96506;8.65016;5.35412,11.2046;5.78956;5.20247,128863830,128864202,372,41.34377172235121,31.285439847238397,0.46035894634199503,0.6131088279918357,3,3
chr2,128943561,128944174,613,1568,CpG:,68.81146971229109,44.78105044468646,1.5366202674786962,1.0,both,both,False,3,3,3,3,"57.69235145015001,127.34386258646481,21.39819510025846","62.50937712406451,30.426295252841992,41.407478957152875",1,1,6.62234;7.49548;13.2496,5.3422;6.09131;6.65699,128943561,128944174,613,43.96094636507923,13.313320998784548,0.6388607386077518,0.29729809521170475,3,3
chr2,128967018,128967731,713,1568,CpG:,77.09740253640648,144.15988703407157,0.5348048206931851,0.2,both,both,False,3,3,3,3,"65.90748954688684,107.38441084277245,58.00030721956015","187.92380095665118,167.54619521880718,77.00966492675632",1,1,6.09481;8.4669;7.40781,18.0614;14.065;16.5018,128967018,128967731,713,21.65807066202355,48.20564248230754,0.28091829230947574,0.33439012386930034,3,3
chr2,129038833,129039540,707,1569,CpG:,24.402227959954363,15.743187810665367,1.5500182207966071,0.7,both,both,False,3,3,3,3,"32.879106230917884,23.867430410425598,16.460147238519607","12.985445115657305,32.95032776396885,1.2937905523699447",1,1,3.7749;4.85355;6.09533,11.0294;4.53026;3.66563,129038833,129039540,707,6.71367062605599,13.070015190917958,0.27512531384730765,0.8302013129808156,3,3
chr2,129065868,129066352,484,1569,CpG:,36.609047696610126,15.618462483088175,2.3439597678869326,0.8,both,both,False,3,2,3,3,"68.58671200965061,13.036178718913686,28.204252361266082","35.46063559311481,11.394751856149721,0.0",1,0,4.85328;10.374;8.02513,5.53387;6.35697,129065868,129066352,484,23.444201496220533,14.781609469472642,0.6403936450494282,0.9464189887755158,3,2
chr2,129101040,129101282,242,1569,CpG:,149.31525447414597,41.547165764264825,3.5938734141661635,0.2,both,both,False,3,3,3,3,"76.10105183498918,178.44403044645452,193.40068114099424","84.88960319708201,22.0532070802263,17.698687015486158",1,1,9.42086;5.61979;10.1182,7.36522;8.02601;6.45903,129101040,129101282,242,52.1291022434702,30.699246714013583,0.34912107558639555,0.7389011055097853,3,3
chr2,129125765,129126038,273,1570,CpG:,5.771516899486165,7.7397043975718285,0.7457024975394226,0.5,both,both,False,3,1,3,3,"2.9566616278428297,10.728163750617059,3.629725319998605","0.0,23.219113192715486,0.0",0,0,3.40389,5.09072,129125765,129126038,273,3.515633151941382,10.945594927804766,0.6091350355838648,1.4142135623730951,1,1
chr2,129129397,129129848,451,1570,CpG:,127.72412568379224,55.8776253177251,2.2857829937750864,0.2,both,both,False,3,3,3,3,"69.9743624515914,118.51838739061039,194.67962720917492","94.53347940719841,45.92493828965925,27.174458256317614",1,1,14.622;6.90894;10.3546,10.4608;5.89577;8.92374,129129397,129129848,451,51.32517236669655,28.385458917201184,0.4018439906471761,0.5079932934837328,3,3
chr2,129198171,129199236,1065,1570,CpG:,36.24293632843125,55.726728825651236,0.6503689897503634,0.7,both,both,False,3,3,3,3,"12.065495741087506,52.72184277118092,43.941470473025326","45.13496554155305,91.38290028907883,30.66232064632183",1,1,6.07383;2.55052;6.3504,5.22662;7.53322;5.47984,129198171,129199236,1065,17.46778385942641,25.895769089922478,0.4819638149937531,0.46469207211033264,3,3
chr2,129296978,129297296,318,1571,CpG:,52.972862526055906,73.64427574125726,0.7193072644528604,1.0,both,both,False,3,3,3,3,"65.1488450803097,21.49311343978786,72.27662905807016","47.166597150406744,44.76288072118219,129.00334935218282",1,1,12.2767;10.9218;19.1943,11.4795;7.2387;9.07441,129296978,129297296,318,22.4489387723815,39.15707459674806,0.42378187060099837,0.5317056105531274,3,3
chr2,129593195,129593678,483,1573,CpG:,16.790909233711933,14.054482148712134,1.1947013811000178,1.0,both,both,False,3,3,3,3,"9.431469624086937,29.228064622938263,11.713193454110598","19.166735062688034,14.106626133494249,8.89008524995413",1,1,6.54163;4.98944;3.96522,4.39985;4.3639;4.7398,129593195,129593678,483,8.843592465393447,4.195586736063874,0.5266893139793605,0.298523039957636,3,3
chr2,129688046,129688338,292,1574,CpG:,18.277977547144783,0.0,inf,1.0,exo_only,exo_only,False,1,0,3,3,"0.0,54.833932641434345,0.0","0.0,0.0,0.0",0,0,5.63838,,129688046,129688338,292,25.848963739923065,0.0,1.4142135623730947,0.0,1,0
chr2,129800323,129801953,1630,1575,CpG:,24.553196821866106,15.732304694267384,1.5606865808296302,0.7,both,both,False,3,3,3,3,"27.212034296111828,24.679008178769447,21.76854799071704","35.06814770113471,11.066190327603392,1.0625760540640428",1,0,4.99571;7.16402;7.64842,4.80191;4.25333,129800323,129801953,1630,2.2240739139994945,14.269412350037527,0.09058184684198932,0.9070134749702049,3,2
chr2,130178748,130179429,681,1578,CpG:,31.635698378465364,12.411545691161079,2.5488927137411115,1.0,both,both,False,3,3,3,3,"74.24055091715068,17.34505530986142,3.32148890838399","25.383033982107467,6.807363479322974,5.044239612052794",1,1,10.1478;6.46287;10.0161,7.00609;6.88886;4.05195,130178748,130179429,681,30.66534633248093,9.200426903300153,0.9693273075758947,0.7412797029665907,3,3
chr2,130274053,130274815,762,1578,CpG:,66.84346618427067,35.996244434296614,1.856956669640329,0.1,both,both,False,3,3,3,3,"88.12896328898553,67.18510318615931,45.216332077667154","40.7302137240963,29.115383418526235,38.143136160267304",1,1,11.8225;8.14624;7.81521,14.3187;4.66681,130274053,130274815,762,17.52067381220347,4.978817049532835,0.2621149801523363,0.13831490278438888,3,2
chr2,130284119,130284541,422,1578,CpG:,44.758063283953426,5.292787942087857,8.456424813100979,1.0,both,exo_only,False,3,1,3,3,"87.56028791400493,1.272610309564672,45.44129162829069","0.0,0.0,15.878363826263572",1,0,5.31028;6.91936,,130284119,130284541,422,35.230109540182006,7.485132490465431,0.7871231897742241,1.414213562373095,2,0
chr2,130294738,130295054,316,1579,CpG:,63.27162577633113,12.225721769192049,5.175287559362846,0.3333333333333333,both,both,False,2,2,3,3,"100.19642388066158,89.6184534483318,0.0","3.176774639117567,33.50039066845858,0.0",0,1,5.51625;6.53932,7.10015;6.0438,130294738,130295054,316,44.94772768377269,15.099263268053821,0.710393120648828,1.2350406424349434,2,2
chr2,130295425,130296228,803,1579,CpG:,15.3448812152994,12.231371587467867,1.254551143799899,0.8,both,both,False,3,2,3,3,"20.438888948851474,20.330618890403663,5.265135806643057","0.0,23.33251826760184,13.36159649480176",0,0,5.51625;6.53932,6.0438;4.92875,130295425,130296228,803,7.127593386685556,9.558928058203383,0.4644932265476964,0.7815090883182193,2,2
chr2,130361847,130362462,615,1579,CpG:,16.46641120393748,3.381638803456211,4.869358367637593,0.4,both,exo_only,False,3,2,3,3,"3.379231076124238,14.052930072071106,31.967072463617093","7.328656948678862,0.0,2.816259461689771",1,0,6.62847;5.04062,,130361847,130362462,615,11.795050859845656,3.0185033286853638,0.7163097479932483,0.8926155346929117,2,0
chr2,130397413,130397861,448,1579,CpG:,38.097847182924546,2.0280506903571744,18.785451154682363,0.1,both,both,False,3,3,3,3,"25.455273375181214,52.84676939036165,35.99149878323078","1.068934547581843,2.373404479452542,2.641813044037138",1,1,5.31874;7.15274;6.1355,5.3553,130397413,130397861,448,11.28128364956993,0.6869927805951399,0.2961134154222289,0.3387453695618174,3,1
chr2,130423677,130424824,1147,1580,CpG:,71.2148958845424,17.400176642662355,4.092768559023432,0.1,both,both,False,3,3,3,3,"83.38297320721767,90.63658241863966,39.62513202776988","27.747520781020654,15.451064704289724,9.001944442676686",1,1,10.0995;10.229;10.4692,8.14877;7.8267;6.36084,130423677,130424824,1147,22.53277016618234,7.775964509324029,0.3164052953572204,0.4468899752579896,3,3
chr2,130450117,130450774,657,1580,CpG:,28.415106577415987,47.053136117200694,0.6038939998949101,0.4,both,both,False,3,3,3,3,"52.63535921976447,10.943531320882533,21.66642919160097","74.88091724430589,34.88000223516874,31.398488872127444",1,1,8.81271;6.73763;6.51385,3.70352;6.70145;4.83526,130450117,130450774,657,17.67692683002065,19.728478327328627,0.6220960946199681,0.41928083769355184,3,3
chr2,130563566,130564314,748,1581,CpG:,73.39981347014349,23.983637603102736,3.0604120477807686,0.1,both,both,False,3,3,3,3,"117.8950828001461,47.30757916547398,54.996778444810346","36.262964880721455,22.923734817912873,12.764213110673873",1,1,16.039;9.59513;17.755,7.82892;9.30521;5.36388,130563566,130564314,748,31.619115430927128,9.622556109583305,0.43077923411601987,0.4012133717505157,3,3
chr2,130576488,130576970,482,1581,CpG:,16.843769218582004,2.9797531592235855,5.652739780288,0.6666666666666666,both,exo_only,False,2,2,3,3,"5.659072788919156,44.87223486682686,0.0","6.030266947766062,2.908992529904694,0.0",0,0,4.69526,,130576488,130576970,482,19.953319542600802,2.4623545866136825,1.1846113113796615,0.8263619350454122,1,0
chr2,130580656,130581246,590,1581,CpG:,2.3106811865574897,1.4276176152256248,1.6185574918058874,1.0,both,exo_only,False,3,2,3,3,"3.0244580406253623,1.7757162708347127,2.131869248212394","0.3993205296791206,0.0,3.883532315997754",1,0,5.02677;4.29373,,130580656,130581246,590,0.5252423465258798,1.744228957535353,0.22731060848268683,1.2217760126612685,2,0
chr2,130629550,130630080,530,1581,CpG:,50.138936308195014,14.898951381257495,3.3652661200887284,0.1,both,both,False,3,3,3,3,"65.14876612627282,56.69974445846846,28.56829833984375","14.68873387462688,11.353753380055698,18.654366889089907",0,1,6.44807;6.57741,4.68036;2.10269;2.74751,130629550,130630080,530,15.637898591925422,2.984167438571289,0.3118913112915295,0.20029378995929178,2,3
chr2,130634979,130635229,250,1581,CpG:,2.639018758138021,14.45042931429545,0.18262563005843055,1.0,both,endo_only,False,1,2,3,3,"7.917056274414063,0.0,0.0","43.20695474243164,0.0,0.1443332004547119",0,0,,4.59516,130634979,130635229,250,3.732136119115792,20.334019508243994,1.4142135623730951,1.4071567747906324,0,1
chr2,130642401,130642980,579,1581,CpG:,20.16498768350209,6.054558448291882,3.330546373566029,0.1,both,both,False,3,3,3,3,"27.844099813174708,11.97683572192678,20.674027515404788","7.563192829155139,4.742397314938033,5.858085200782472",1,1,12.1046;3.96093;6.96645,7.65647;4.48046;3.73384,130642401,130642980,579,6.487776126336827,1.159934807362611,0.3217346932299283,0.19158041288541083,3,3
chr2,130664301,130664667,366,1581,CpG:,132.7904929150649,101.26131684304586,1.3113644682390313,0.4,both,both,False,3,3,3,3,"125.07296546039686,179.7155408598686,93.58297242492925","69.39877293018695,164.39252052411356,69.99265707483708",1,1,10.1696;8.43956;9.28793,7.46444;8.6358;7.52696,130664301,130664667,366,35.58440677984337,44.64116062753191,0.26797405445737577,0.44085107738353146,3,3
chr2,130667562,130667918,356,1581,CpG:,40.188458004694304,60.2012167606461,0.6675688659994949,1.0,both,both,False,3,3,3,3,"58.23822086178855,40.623498166545055,21.70365498574932","40.42716909928268,115.59728292400918,24.579198258646418",1,0,4.68936;5.68447;6.71387,6.15569;4.14832,130667562,130667918,356,14.918345996221785,39.701659534778386,0.3712097138556352,0.6594826761164668,3,2
chr2,130696902,130697789,887,1582,CpG:,59.59998345903685,24.385522380264035,2.4440724512538217,0.4,both,both,False,3,3,3,3,"43.437583809372,90.07437994138768,45.28798662635089","11.259738458721587,49.428373347006094,12.468455335064428",1,1,5.81179;5.88534;7.92212,3.61292;5.85901;3.75757,130696902,130697789,887,21.561889656968194,17.71484382335201,0.3617767725017526,0.7264492245484634,3,3
chr2,130839643,130840396,753,1583,CpG:,35.12303317411118,26.32005832426418,1.3344587896194602,0.7,both,both,False,3,3,3,3,"45.805808585636804,34.321435216571864,25.24185572012487","43.41231173221492,27.89993497986559,7.6479282607120345",1,1,9.53391;8.9513;5.31043,5.48418;5.59502;6.80309,130839643,130840396,753,8.414311571281297,14.643423756288755,0.23956676889407713,0.5563598520900366,3,3
chr2,130906267,130906976,709,1583,CpG:,35.19908505445587,21.705815548845226,1.621643055762929,0.4,both,both,False,3,3,3,3,"17.218672616525495,52.741005830267085,35.63757671657503","26.889095734810123,34.03984464005119,4.188506271674368",1,1,7.41796;6.37255;8.15555,7.07059;4.77885;4.94387,130906267,130906976,709,14.505246072607276,12.72596808918661,0.4120915657371909,0.5862930172123224,3,3
chr2,131041044,131041752,708,1584,CpG:,1.6885822369329448,24.701568326034117,0.06835931284384363,0.7,both,endo_only,False,3,3,3,3,"0.5241694713042955,3.854840098127807,0.6867371413667324","47.401372887993936,26.4179282484755,0.28540384163290766",0,0,,5.15142;5.36214,131041044,131041752,708,1.5332127277341057,19.273263922368987,0.9079881892628194,0.7802445443132454,0,2
chr2,131063425,131063752,327,1584,CpG:,9.859961335690622,0.0,inf,1.0,exo_only,exo_only,False,1,0,3,3,"0.0,29.579884007071865,0.0","0.0,0.0,0.0",0,0,3.66741,,131063425,131063752,327,13.944091045408014,0.0,1.414213562373095,0.0,1,0
chr2,131144620,131145010,390,1585,CpG:,21.94981638590495,24.617585011017628,0.8916315867734907,1.0,both,both,False,2,2,3,3,"0.0,33.598072149814705,32.25137700790014","66.45107225271371,0.0,7.401682780339168",1,0,5.0947;6.41573,5.1773,131144620,131145010,390,15.530598324651889,29.734679170917072,0.7075502615422717,1.2078633691163971,2,1
chr2,131159928,131160570,642,1585,CpG:,60.99559373957098,68.51478620617807,0.8902544562573694,0.7,both,both,False,3,3,3,3,"25.309221672120497,154.22015615564268,3.4574033909497603","78.08653307332428,78.68357499143416,48.7742505537758",1,1,9.87351;4.07998;11.9604,8.73428;9.96167;6.03387,131159928,131160570,642,66.52062220995514,13.96079452480694,1.0905807802113383,0.20376323561450557,3,3
chr2,131171499,131171740,241,1585,CpG:,28.237276575872016,0.0,inf,1.0,exo_only,exo_only,False,2,0,3,3,"0.0,61.55479716067492,23.15703256694113","0.0,0.0,0.0",1,0,3.18167;6.52951,,131171499,131171740,241,25.385099602794117,0.0,0.8989924908156686,0.0,2,0
chr2,131179167,131179864,697,1585,CpG:,40.84866748501501,5.507405002854875,7.417044409089267,0.2,both,both,False,3,2,3,3,"49.48830435847278,22.52147141077597,50.53622668579627","16.460091852218213,0.0,0.06212315634641278",1,0,9.58802;7.78332;5.80402,4.32725,131179167,131179864,697,12.966344184303399,7.74476066928695,0.3174239205981442,1.406244985664264,3,1
chr2,131210066,131210421,355,1586,CpG:,78.62027329010583,125.04798374444665,0.6287208392802042,0.4,both,both,False,3,3,3,3,"70.28045218024455,52.81130859751097,112.76905909256196","105.55455434020136,189.46933937610035,80.12005751703826",1,1,9.67223;9.77444;7.0315,7.21068;11.0934;6.10955,131210066,131210421,355,25.177998639222864,46.72124215833645,0.3202481699130834,0.37362651327364027,3,3
chr2,131233995,131234508,513,1586,CpG:,68.7079091431492,42.64662060976183,1.6110985621079181,0.4,both,both,False,3,3,3,3,"44.499077606387075,86.5236593640571,75.10099045900341","64.13395861203675,49.71019681666562,14.09570640058313",1,1,8.38153;8.61846;8.00777,11.2293;8.6041;4.97789,131233995,131234508,513,17.742040177877257,21.029776551631322,0.25822413167766,0.49311706885439816,3,3
chr2,131262245,131262878,633,1586,CpG:,95.29785715435101,74.22782047777945,1.2838563296207655,0.7,both,both,False,3,3,3,3,"126.23723666061534,88.49397073236499,71.16236407007274","155.2904711982462,62.39092324393997,5.0020669911521685",1,1,7.10889;12.5417;6.51835,7.00488;12.7977;20.0679,131262245,131262878,633,22.993188129655408,61.92326009867416,0.241277073968348,0.8342324980053978,3,3
chr2,131352450,131353160,710,1587,CpG:,43.532687153614745,33.07452584991992,1.3161998860134874,0.7,both,both,False,3,3,3,3,"51.41991975273884,43.52376269622588,35.654379011879506","50.261542598966145,11.684447689795158,37.27758726099847",1,1,6.84986;6.9812;6.67651,6.2375;7.65196;6.38603,131352450,131353160,710,6.436258149337944,16.027005476731446,0.14784885956215335,0.4845724939325245,3,3
chr2,131491658,131492555,897,1588,CpG:,1.9290643179562845,8.350062055244006,0.23102394990523376,0.4,both,both,False,2,3,3,3,"1.1032687115961626,0.0,4.683924242272691","8.41916681797874,12.733061209968898,3.8979581377843817",0,0,5.04797,2.37057,131491658,131492555,897,1.9993732958855233,3.6072467039932765,1.0364471921826466,0.43200238275209624,1,1
chr2,131520580,131520808,228,1588,CpG:,19.85270587045547,18.045037007471276,1.1001754034771862,0.8,both,both,False,3,2,3,3,"51.19066894263552,6.049509989587884,2.317938679143002","44.00647943061695,0.0,10.128631591796875",0,0,4.32462;4.38898,2.87478,131520580,131520808,228,22.21159011636679,18.817450482611743,1.1188192814271116,1.0428047598251342,2,1
chr2,131546052,131546433,381,1588,CpG:,7.3200906877025425,2.281803627548151,3.2080283330814687,0.4,both,both,False,3,2,3,3,"8.96123471848295,10.7449841937368,2.254053150887877","5.330103005637021,0.0,1.515307877007432",1,0,7.54672;9.15182,4.74354;4.18486,131546052,131546433,381,3.6554974846960295,2.242489139977113,0.4993787154627904,0.9827704333990904,2,2
chr2,131561114,131562649,1535,1588,CpG:,28.05032301870671,11.96914106098759,2.343553549563751,0.1,both,both,False,3,3,3,3,"33.52501503170895,26.88695365800143,23.739000366409748","16.9509285942351,17.554300679756686,1.402193908970985",2,0,"4.13214,8.11774;6.5;10.5755",5.57621;5.17643,131561114,131562649,1535,4.078937113140598,7.476019152531672,0.1454149783024018,0.6246078239397752,3,2
chr2,131909853,131910095,242,1591,CpG:,40.127293786069906,46.004146344733954,0.8722538504545739,1.0,both,both,False,3,3,3,3,"28.491535871482093,14.03660766349351,77.85373782323411","75.12228847535188,35.97677226105997,26.91337829779002",1,1,6.73292;6.70717;11.2033,9.75908;4.35995;6.41554,131909853,131910095,242,27.32153817218799,20.919463479218095,0.6808716859364335,0.45472995678383504,3,3
chr2,132029074,132029328,254,1592,CpG:,77.15742205134215,2.695970159815991,28.619538599273074,0.3333333333333333,both,both,False,2,2,3,3,"158.20980262193154,73.26246353209488,0.0","2.419716542161356,0.0,5.668193937286618",0,1,18.9687;20.2363,22.9329;33.3176,132029074,132029328,254,64.64757503994318,2.32226077686144,0.8378659281400737,0.8613822257661569,2,2
chr2,132029695,132029943,248,1592,CpG:,60.495952585692045,95.272196836369,0.6349801368556083,0.4,both,both,False,3,3,3,3,"72.12741536478842,85.20552969747975,24.154912694807976","102.53272799522647,153.06411107893913,30.219751434941447",1,1,14.7937;18.9687;20.2363,22.9329;31.3439;33.3176,132029695,132029943,248,26.24579526816765,50.41309789209888,0.43384382171667907,0.5291480575249451,3,3
chr2,132144516,132145099,583,1593,CpG:,20.08181113553361,13.723258886015573,1.4633412735511095,0.4,both,both,False,3,3,3,3,"12.211261255254467,24.682808774617687,23.351363376728667","19.085723873681516,18.1229388987834,3.9611138855818",1,0,6.84147;2.56676;4.68144,3.49266;5.29447,132144516,132145099,583,5.591800740093269,6.914060311379653,0.27845101730883726,0.5038205843675583,3,2
chr2,132247527,132247857,330,1593,CpG:,34.863333936893575,45.24555500468822,0.7705361097522426,1.0,both,both,False,3,3,3,3,"34.61837717258569,62.957141298236266,7.014483339858778","53.110833607297955,79.312728396329,3.3131030104377053",1,0,8.57472;4.89464;4.37348,8.50176;9.66397,132247527,132247857,330,22.839151293692872,31.52123855774554,0.655105198344892,0.696670392361844,3,2
chr2,132252581,132253554,973,1594,CpG:,56.54196540898516,47.571252321208654,1.1885742470516611,1.0,both,both,False,3,3,3,3,"120.1791487455613,34.67296486351742,14.773782617876734","43.78214338406507,77.29092291668287,21.640690662878022",1,1,6.29603;9.71072;11.398,7.26873;12.3166;5.73363,132252581,132253554,973,45.72572354646095,22.876554189515538,0.8087041760171041,0.48089030818548584,3,3
chr2,132262953,132263752,799,1594,CpG:,109.76646925958435,39.419686800149464,2.7845596494989953,0.1,both,both,False,3,3,3,3,"71.5594389525164,139.27304129666172,118.46692752957493","29.810556128266757,70.97137908285043,17.477125189331208",1,1,8.31499;8.65426;11.6956,19.3523;11.1463;5.61496,132262953,132263752,799,28.320269139330183,22.871530252085044,0.2580047379710847,0.5802057831671642,3,3
chr2,132385076,132385503,427,1595,CpG:,11.337530203111278,15.729029140464968,0.7208029244439512,0.8,both,both,False,2,3,3,3,"0.0,17.78662852660275,16.225962082731083","3.8862801044830393,29.163258179568576,14.137549137343289",1,1,7.64082;5.0697,4.67021,132385076,132385503,427,8.042122989489036,10.38046279001538,0.7093364114948151,0.6599557224616167,2,1
