chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr16,21612998,21613283,14.518739789219223,0.0,inf,1.0,neu_only,neu_only,False,3,0,"2.5891296297816906,1.9741970603748904,38.992892677501096","0.0,0.0,0.0",236,285,CpG:,749,1,0,2.92856,,21613251,21613487
chr16,38445742,38446050,53.01868396112565,0.0,inf,1.0,neu_only,neu_only,False,3,0,"37.21201617377145,120.35372565774357,1.4903100518619312","0.0,0.0,0.0",238,308,CpG:,878,2,0,3.12854;7.4727,,38445748,38445986
chr17,10318116,10318532,18.370747106626755,0.0,inf,1.0,neu_only,neu_only,False,3,0,"13.90983703976046,20.597925882637057,20.604478397482747","0.0,0.0,0.0",673,416,CpG:,663,2,0,4.14638;2.73656,,10317690,10318363
chr17,24752550,24753529,5.444540979569418,0.0,inf,1.0,neu_only,neu_only,False,2,0,"14.38285932206271,0.0,1.9507636166455453","0.0,0.0,0.0",456,979,CpG:,773,1,0,5.75813,,24752224,24752680
chr17,26838631,26839820,20.38367994547677,0.0,inf,1.0,neu_only,neu_only,False,2,0,"21.489822552935912,0.0,39.6612172834944","0.0,0.0,0.0",202,1189,CpG:,789,1,0,2.76763,,26839792,26839994
chr17,26844182,26844781,58.119622772618335,0.0,inf,1.0,neu_only,neu_only,False,2,0,"12.516180008336118,161.8426883095189,0.0","0.0,0.0,0.0",190,599,CpG:,789,1,0,9.38815,,26844661,26844851
chr17,68841172,68842033,30.584345652931248,0.0,inf,1.0,neu_only,neu_only,False,3,0,"24.953331267238955,51.24683561552631,15.552870076028489","0.0,0.0,0.0",922,861,CpG:,1110,2,0,3.25161;6.30607,,68841427,68842349
chr17,70662573,70662785,19.97306575944366,0.0,inf,1.0,neu_only,neu_only,False,3,0,"52.50354640656098,0.7794700484765347,6.636180823293476","0.0,0.0,0.0",263,212,CpG:,1124,1,0,4.30558,,70662544,70662807
chr17,74047455,74047922,17.25409794985046,0.0,inf,1.0,neu_only,neu_only,False,2,0,"10.62062559093869,41.14166825861269,0.0","0.0,0.0,0.0",281,467,CpG:,1149,1,0,3.58959,,74047393,74047674
chr18,20058957,20059346,23.98011268329844,0.0,inf,1.0,neu_only,neu_only,False,3,0,"53.17882355593965,0.341885929643689,18.41962856431197","0.0,0.0,0.0",427,389,CpG:,738,1,0,4.80296,,20058813,20059240
chr18,37767918,37768507,13.57242351666696,0.0,inf,1.0,neu_only,both,False,2,0,"9.38683134468335,0.0,31.330439205317536","0.0,0.0,0.0",1935,589,CpG:,873,2,1,3.72878;3.59886,4.20965,37766904,37768839
chr18,61035675,61036479,16.719599279812616,0.0,inf,1.0,neu_only,neu_only,False,2,0,"17.012867026112634,0.0,33.145930813325215","0.0,0.0,0.0",639,804,CpG:,1050,1,0,3.16973,,61035238,61035877
chr18,77441514,77441726,37.71929554249111,0.0,inf,1.0,neu_only,neu_only,False,3,0,"15.730606650051318,52.016468054369874,45.41081192305214","0.0,0.0,0.0",304,212,CpG:,1175,2,0,8.65638;3.51641,,77441651,77441955
chr2,32594072,32594295,13.65479695238686,0.0,inf,1.0,neu_only,neu_only,False,1,0,"40.96439085716058,0.0,0.0","0.0,0.0,0.0",363,223,CpG:,833,1,0,4.23938,,32593883,32594246
chr2,74655439,74656362,3.0634629720102544,0.0,inf,1.0,neu_only,neu_only,False,2,0,"1.4745040734608967,7.715884842569866,0.0","0.0,0.0,0.0",1008,923,CpG:,1154,1,0,2.71689,,74655205,74656213
chr2,74752888,74753402,16.212139554512806,0.0,inf,1.0,neu_only,neu_only,False,2,0,"11.841375781939579,36.79504288159884,0.0","0.0,0.0,0.0",208,514,CpG:,1155,1,0,2.4851,,74752940,74753148
chr2,87526007,87526220,31.36599450131509,0.0,inf,1.0,neu_only,neu_only,False,3,0,"15.720078554032725,39.30960658592514,39.0682983639874","0.0,0.0,0.0",395,213,CpG:,1252,1,0,3.75462,,87526053,87526448
chr2,133554334,133554765,27.16851634796852,0.0,inf,1.0,neu_only,neu_only,False,3,0,"7.198478824779635,38.75583288415534,35.551237334970565","0.0,0.0,0.0",976,431,CpG:,1603,2,0,6.37376;2.97417,,133554278,133555254
chr2,144393401,144393650,33.68538935121586,0.0,inf,1.0,neu_only,neu_only,False,3,0,"17.03210664824616,74.00945015090832,10.01461125449311","0.0,0.0,0.0",1390,249,CpG:,1686,3,0,3.24524;7.71701;2.83982,,144393145,144394535
chr3,54810972,54811405,65.07944243399854,0.0,inf,1.0,neu_only,neu_only,False,3,0,"11.032331610001581,167.67382521436394,16.532170477630086","0.0,0.0,0.0",173,433,CpG:,1003,1,0,8.03308,,54811118,54811291
chr3,99240888,99241581,41.17021160338674,0.0,inf,1.0,neu_only,neu_only,False,2,0,"13.297325481068004,110.21330932909221,0.0","0.0,0.0,0.0",209,693,CpG:,1342,1,0,6.90305,,99241367,99241576
chr3,107595121,107597090,16.673546575463337,0.0,inf,1.0,neu_only,neu_only,False,2,0,"0.0,21.93157822982125,28.089061496568764","0.0,0.0,0.0",460,1969,CpG:,1405,2,0,3.03294;3.32241,,107595962,107596422
chr4,21678219,21679876,31.3126366691515,0.0,inf,1.0,neu_only,neu_only,False,2,0,"0.0,89.47666933383161,4.46124067362289","0.0,0.0,0.0",171,1657,CpG:,750,1,0,4.69408,,21679502,21679673
chr4,118486405,118486632,12.946069670312198,0.0,inf,1.0,neu_only,neu_only,False,3,0,"21.328957436997214,9.203181599393304,8.306069974546078","0.0,0.0,0.0",1620,227,CpG:,1488,2,0,3.13775;2.57035,,118486114,118487734
chr4,129105356,129105707,15.287031303726517,0.0,inf,1.0,neu_only,neu_only,False,3,0,"25.72455002380921,13.336515734789966,6.800028152580376","0.0,0.0,0.0",1665,351,CpG:,1569,2,0,3.23252;3.86571,,129105297,129106962
chr4,145246400,145246821,44.87561377323036,0.0,inf,1.0,neu_only,neu_only,False,3,0,"20.514378677714955,75.12433599992232,38.98812664205378","0.0,0.0,0.0",220,421,CpG:,1693,2,0,4.9702;3.17938,,145246233,145246453
chr5,37821292,37821605,16.483449358593003,0.0,inf,1.0,neu_only,neu_only,False,3,0,"42.926706642940125,2.284925088115122,4.238716344723756","0.0,0.0,0.0",435,313,CpG:,873,1,0,3.55815,,37821025,37821460
chr5,74620010,74620304,18.95858855331961,0.0,inf,1.0,neu_only,neu_only,False,3,0,"32.64136631362104,4.651602477843059,19.582796868494743","0.0,0.0,0.0",414,294,CpG:,1154,2,0,3.13989;2.54413,,74619862,74620276
chr5,119006032,119006424,36.93937251955964,0.0,inf,1.0,neu_only,neu_only,False,3,0,"32.28273413902105,69.0559522052144,9.479431214443473","0.0,0.0,0.0",215,392,CpG:,1492,1,0,3.6874,,119005838,119006053
chr5,119682707,119682954,12.93146864980714,0.0,inf,1.0,neu_only,neu_only,False,3,0,"5.401100728101346,31.743470915071256,1.649834306248815","0.0,0.0,0.0",546,247,CpG:,1498,1,0,5.35125,,119682700,119683246
chr5,144545394,144546764,16.2834827227807,0.0,inf,1.0,neu_only,neu_only,False,3,0,"3.780365603248169,15.627343590703987,29.44273897438995","0.0,0.0,0.0",1089,1370,CpG:,1687,2,0,4.47452;5.78095,,144545465,144546554
chr6,3763576,3763862,16.799103511352065,0.0,inf,1.0,neu_only,neu_only,False,3,0,"11.990536449437446,1.8339050272677808,36.57286905735097","0.0,0.0,0.0",1504,286,CpG:,613,1,0,4.63357,,3763372,3764876
chr6,76497806,76498103,25.697576027802167,0.0,inf,1.0,neu_only,neu_only,False,3,0,"48.6160517071017,28.294609753053578,0.1820666232512365","0.0,0.0,0.0",201,297,CpG:,1168,1,0,3.13035,,76498047,76498248
chr6,90325047,90325311,11.392309650898993,0.0,inf,1.0,neu_only,neu_only,False,1,0,"34.176928952696976,0.0,0.0","0.0,0.0,0.0",785,264,CpG:,1274,2,0,3.6531;8.12755,,90325054,90325839
chr6,91843353,91843917,19.045510145713543,0.0,inf,1.0,neu_only,neu_only,False,2,0,"1.7734716958013075,55.36305874133932,0.0","0.0,0.0,0.0",290,564,CpG:,1285,1,0,3.20492,,91843679,91843969
chr6,113501731,113502045,48.10878616111631,0.0,inf,1.0,neu_only,neu_only,False,3,0,"51.46674082891703,48.536415181089104,44.323202473342796","0.0,0.0,0.0",471,314,CpG:,1450,3,0,5.46789;6.63164;4.48429,,113501716,113502187
chr6,126164583,126165062,5.494821062620442,0.0,inf,1.0,neu_only,neu_only,False,2,0,"11.214949781671534,0.0,5.269513406189792","0.0,0.0,0.0",812,479,CpG:,1547,1,0,2.95005,,126164924,126165736
chr6,135732972,135733232,55.31256016958833,0.0,inf,1.0,neu_only,neu_only,False,3,0,"10.593409700313982,151.97251373546038,3.3717570729906514","0.0,0.0,0.0",359,260,CpG:,1620,1,0,8.30443,,135732795,135733154
chr7,18402702,18403107,8.439712748904407,0.0,inf,1.0,neu_only,neu_only,False,2,0,"7.566262312659395,0.0,17.75287593405383","0.0,0.0,0.0",1067,405,CpG:,725,1,0,3.09868,,18403028,18404095
chr7,19286809,19287011,25.834950339251503,0.0,inf,1.0,neu_only,neu_only,False,3,0,"27.02175669733123,50.40868833096542,0.07440598945785724","0.0,0.0,0.0",227,202,CpG:,732,1,0,3.58959,,19286835,19287062
chr7,24944193,24944551,32.07397651252507,0.0,inf,1.0,neu_only,neu_only,False,2,0,"17.57385047516733,78.64807906240787,0.0","0.0,0.0,0.0",265,358,CpG:,775,1,0,6.35081,,24944444,24944709
chr7,29161529,29161873,3.343744858329844,0.0,inf,1.0,neu_only,neu_only,False,2,0,"6.46289291012455,0.0,3.5683416648649833","0.0,0.0,0.0",284,344,CpG:,807,1,0,3.28841,,29161595,29161879
chr7,49911830,49912323,27.4646321382278,0.0,inf,1.0,neu_only,neu_only,False,3,0,"19.10048686541044,51.51899440471943,11.77441514455355","0.0,0.0,0.0",208,493,CpG:,965,1,0,3.20461,,49912202,49912410
chr8,47392428,47392641,16.87390639199151,0.0,inf,1.0,neu_only,neu_only,False,3,0,"5.384230929480658,26.470646243625218,18.766842002868653","0.0,0.0,0.0",900,213,CpG:,946,2,0,4.90648;2.76347,,47391962,47392862
chr8,57340917,57341421,28.86843638811409,0.0,inf,1.0,neu_only,neu_only,False,3,0,"11.22035939916806,52.87087471864322,22.514075046530994","0.0,0.0,0.0",918,504,CpG:,1022,3,0,3.16777;9.47439;3.11426,,57340826,57341744
chr8,69399389,69399768,10.774653102542544,0.0,inf,1.0,neu_only,neu_only,False,3,0,"28.721377805188613,1.548371251996931,2.0542102504420923","0.0,0.0,0.0",333,379,CpG:,1114,1,0,2.54625,,69399720,69400053
chr8,70842583,70842831,17.15198241006045,0.0,inf,1.0,neu_only,neu_only,False,3,0,"36.5026701529195,1.210634899890329,13.742642177371529","0.0,0.0,0.0",254,248,CpG:,1125,1,0,3.37498,,70842347,70842601
chr8,84923762,84924030,20.26891601928557,0.0,inf,1.0,neu_only,neu_only,False,3,0,"52.712765106047044,1.4118545705621892,6.682128381247472","0.0,0.0,0.0",198,268,CpG:,1232,1,0,4.07301,,84923740,84923938
chr8,87943718,87944082,16.97255999476344,0.0,inf,1.0,neu_only,neu_only,False,3,0,"41.15857815957284,6.715829823468183,3.043272001249296","0.0,0.0,0.0",444,364,CpG:,1255,1,0,3.81865,,87943829,87944273
chr8,106162956,106163199,21.20659564055649,0.0,inf,1.0,neu_only,neu_only,False,3,0,"40.79504246517544,1.4827619429627155,21.3419825135313","0.0,0.0,0.0",442,243,CpG:,1394,1,0,4.3906,,106162799,106163241
chr8,111910100,111910333,20.929504880743806,0.0,inf,1.0,neu_only,neu_only,False,3,0,"4.576012539438423,45.70900637361084,12.503495729182156","0.0,0.0,0.0",729,233,CpG:,1438,1,0,4.78951,,111910268,111910997
chr8,122630710,122630962,14.793439096258592,0.0,inf,1.0,neu_only,neu_only,False,3,0,"25.01855379703433,1.155746992244277,18.20601649949717","0.0,0.0,0.0",860,252,CpG:,1520,1,0,3.35139,,122630122,122630982
chr9,26755649,26756070,18.92425213631648,0.0,inf,1.0,neu_only,neu_only,False,3,0,"27.215339746652294,9.120474564301873,20.436942097995264","0.0,0.0,0.0",1508,421,CpG:,789,2,0,4.14359;3.30853,,26755446,26756954
chr9,40871768,40872035,23.734220830343105,0.0,inf,1.0,neu_only,neu_only,False,3,0,"18.52356089776562,7.093856214707897,45.58524537855579","0.0,0.0,0.0",310,267,CpG:,896,1,0,3.99151,,40871953,40872263
chr9,63142315,63142777,8.622069351787168,0.0,inf,1.0,neu_only,neu_only,False,3,0,"15.071666790765498,6.650896224740375,4.143645039855632","0.0,0.0,0.0",1784,462,CpG:,1066,1,0,2.73863,,63142677,63144461
chr9,88599530,88599905,113.17237452940871,0.0,inf,1.0,neu_only,neu_only,False,3,0,"85.85136227637717,127.10473836143062,126.56102295041833","0.0,0.0,0.0",636,375,CpG:,1260,3,0,11.0718;18.5758;13.5135,,88599248,88599884
chr9,97701065,97701306,38.56243135522588,0.0,inf,1.0,neu_only,neu_only,False,3,0,"49.49981153285998,48.337364267094344,17.850118265723303","0.0,0.0,0.0",217,241,CpG:,1330,1,0,3.31347,,97701299,97701516
chrX,38121101,38121770,44.09403318517349,0.0,inf,1.0,neu_only,neu_only,False,1,0,"0.0,132.28209955552046,0.0","0.0,0.0,0.0",204,669,CpG:,875,1,0,8.51106,,38121759,38121963
chrX,49493802,49494341,76.5258206800328,0.0,inf,1.0,neu_only,neu_only,False,2,0,"0.0,226.26940995555813,3.3080520845402432","0.0,0.0,0.0",177,539,CpG:,962,1,0,11.8733,,49493815,49493992
chrX,169994005,169994235,50.38062298952878,0.0,inf,1.0,neu_only,neu_only,False,3,0,"79.67720000298469,34.95183007097069,36.51283889463096","0.0,0.0,0.0",273,230,CpG:,1881,2,0,9.62838;3.81024,,169993992,169994265
