"seqnames","start","end","gene_symbol","width","strand","enrichment.x","binding_type.x","peak_width_exo.x","peak_width_endo.x","significant.x","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENSEMBL","SYMBOL","GENENAME","baseMean","log2FoldChange","lfcSE","stat","pvalue.x","padj","exo_signal","endo_signal","enrichment.y","pvalue.y","binding_type.y","peak_width_exo.y","peak_width_endo.y","significant.y"
"chr1",15805591,15806108,"Terf1",518,"*",6.1324659597265,"exo_only",981,0,"False","Promoter (<=1kb)",1,15805646,15844052,38407,1,"21749","ENSMUST00000188371.6",0,"ENSMUSG00000025925","Terf1","telomeric repeat binding factor 1",757.125075,-0.736642816,0.09649187,-7.634247481,2.27143e-14,2.35422e-13,48.495163879113,7.90793853526352,6.1324659597265,0.666666666666667,"exo_only",981,0,"False"
"chr1",161969118,161969514,"Pigc",397,"*",2.37471066119592,"exo_only",410,0,"False","Promoter (<=1kb)",1,161969186,161973435,4250,1,"67292","ENSMUST00000111594.2",0,"ENSMUSG00000026698","Pigc","phosphatidylinositol glycan anchor biosynthesis, class C",730.0276289,-0.559509734,0.100138909,-5.587336035,2.30579e-08,1.42685e-07,22.548497742689,9.49526109060099,2.37471066119592,0.666666666666667,"exo_only",410,0,"False"
"chr1",167394071,167394421,"Mgst3",351,"*",Inf,"exo_only",534.5,0,"False","Promoter (<=1kb)",1,167371966,167393841,21876,2,"66447","ENSMUST00000028005.2",-230,"ENSMUSG00000026688","Mgst3","microsomal glutathione S-transferase 3",129.3567614,0.066424108,0.194413325,0.341664378,0.732603483,0.845013874,31.0162916058088,0,Inf,1,"exo_only",534.5,0,"False"
"chr1",170885006,170885507,"Dusp12",502,"*",1.43022088551927,"exo_only",309,0,"False","Promoter (<=1kb)",1,170873498,170885457,11960,2,"80915","ENSMUST00000170420.7",0,"ENSMUSG00000026659","Dusp12","dual specificity phosphatase 12",156.7883618,-0.860819596,0.189958238,-4.531625509,5.85315e-06,2.7575e-05,11.0853975022281,7.75082899044882,1.43022088551927,0.666666666666667,"exo_only",309,0,"False"
"chr1",171328889,171329488,"Dedd",600,"*",4.12275644036179,"exo_only",462,0,"False","Promoter (<=1kb)",1,171329145,171342331,13187,1,"21945","ENSMUST00000111300.7",0,"ENSMUSG00000013973","Dedd","death effector domain-containing",105.1837558,-0.047398411,0.216209814,-0.219224144,0.826475449,0.903334973,28.0623168694292,6.80668801937923,4.12275644036179,0.666666666666667,"exo_only",462,0,"False"
"chr1",178405659,178406671,"Efcab2",1013,"*",Inf,"exo_only",312,0,"False","Promoter (<=1kb)",1,178406085,178437450,31366,1,"68226","ENSMUST00000194861.1",0,"ENSMUSG00000026495","Efcab2","EF-hand calcium binding domain 2",171.2687454,0.102225476,0.184277451,0.554736759,0.57907473,0.733966761,23.0208558725646,0,Inf,1,"exo_only",312,0,"False"
"chr1",180195709,180196322,"Coq8a",614,"*",3.15486333078686,"exo_only",437.5,0,"False","Promoter (<=1kb)",1,180165238,180196020,30783,2,"67426","ENSMUST00000027766.12",0,"ENSMUSG00000026489","Coq8a","coenzyme Q8A",60.27584493,0.719153393,0.277397657,2.59249988,0.009528121,0.026537964,29.760805053868,9.43331039523837,3.15486333078686,1,"exo_only",437.5,0,"False"
"chr1",186705139,186705716,"Tgfb2",578,"*",4.13708435860988,"exo_only",998,0,"False","Promoter (<=1kb)",1,186624218,186705700,81483,2,"21808","ENSMUST00000195201.1",0,"ENSMUSG00000039239","Tgfb2","transforming growth factor, beta 2",1628.416505,1.027399045,0.09888741,10.38958396,2.76557e-25,5.75495e-24,59.7169851160286,14.4345582394879,4.13708435860988,0.666666666666667,"exo_only",998,0,"False"
"chr1",189007232,189007958,"Kctd3",727,"*",2.13031816172652,"exo_only",351,0,"False","Promoter (<=1kb)",1,188971095,189007828,36734,2,"226823","ENSMUST00000193143.5",0,"ENSMUSG00000026608","Kctd3","potassium channel tetramerisation domain containing 3",1555.662256,-0.246692599,0.07366415,-3.348882733,0.000811381,0.00282793,21.9188885046564,10.2890210948079,2.13031816172652,1,"exo_only",351,0,"False"
"chr1",190911493,190911931,"Rps6kc1",439,"*",Inf,"exo_only",670,0,"False","Promoter (<=1kb)",1,190700202,190911747,211546,2,"320119","ENSMUST00000159624.7",0,"ENSMUSG00000089872","Rps6kc1","ribosomal protein S6 kinase polypeptide 1",665.3299883,-0.00405658,0.096702898,-0.041948898,0.966539436,0.982274435,31.2569417903895,0,Inf,1,"exo_only",670,0,"False"
"chr1",191224326,191224923,"D730003I15Rik",598,"*",2.60127142466991,"exo_only",326,0,"False","Promoter (<=1kb)",1,191224454,191225835,1382,1,"100504360","ENSMUST00000139056.2",0,"ENSMUSG00000073478","D730003I15Rik","RIKEN cDNA D730003I15 gene",73.56928024,-0.051631162,0.259315955,-0.199105227,0.842180433,0.913559501,17.9750356524504,6.91009614835997,2.60127142466991,1,"exo_only",326,0,"False"
"chr1",34006046,34006248,"Dst",203,"*",Inf,"exo_only",942.333333333333,0,"False","Promoter (<=1kb)",1,34006126,34137136,131011,1,"13518","ENSMUST00000182314.7",0,"ENSMUSG00000026131","Dst","dystonin",10318.09246,0.640715604,0.076444256,8.381474728,5.22686e-17,6.50788e-16,78.662291915937,0,Inf,1,"exo_only",942.333333333333,0,"False"
"chr1",34459407,34459964,"Ptpn18",558,"*",Inf,"exo_only",294.5,0,"False","Promoter (<=1kb)",1,34459765,34473784,14020,1,"19253","ENSMUST00000027302.13",0,"ENSMUSG00000026126","Ptpn18","protein tyrosine phosphatase, non-receptor type 18",NA,NA,NA,NA,NA,NA,17.7678202543303,0,Inf,1,"exo_only",294.5,0,"False"
"chr1",36068460,36069216,"Hs6st1",757,"*",3.89073072095084,"exo_only",584,0,"False","Promoter (<=1kb)",1,36068400,36106446,38047,1,"50785","ENSMUST00000088174.3",60,"ENSMUSG00000045216","Hs6st1","heparan sulfate 6-O-sulfotransferase 1",791.2652005,0.399799459,0.092468864,4.323611657,1.53495e-05,6.89422e-05,26.7242803955451,6.86870470157186,3.89073072095084,0.666666666666667,"exo_only",584,0,"False"
"chr1",36511763,36513006,"Cnnm3",1244,"*",Inf,"exo_only",544.25,0,"False","Promoter (<=1kb)",1,36511867,36528237,16371,1,"94218","ENSMUST00000001166.13",0,"ENSMUSG00000001138","Cnnm3","cyclin M3",1635.912394,1.507605142,0.080070766,18.82840916,4.41835e-79,6.81645e-77,49.6287068418213,0,Inf,1,"exo_only",544.25,0,"False"
"chr1",36938841,36940122,"Tmem131",1282,"*",Inf,"exo_only",311,0,"False","Promoter (<=1kb)",1,36792191,36939527,147337,2,"56030","ENSMUST00000027290.11",0,"ENSMUSG00000026116","Tmem131","transmembrane protein 131",4186.892975,1.130154816,0.07561503,14.94616637,1.64977e-50,1.11553e-48,33.9998542314201,0,Inf,1,"exo_only",311,0,"False"
"chr1",37299840,37300507,"Inpp4a",668,"*",Inf,"exo_only",382.5,0,"False","Promoter (<=1kb)",1,37299865,37348512,48648,1,"269180","ENSMUST00000146676.1",0,"ENSMUSG00000026113","Inpp4a","inositol polyphosphate-4-phosphatase, type I",888.0027985,-0.215743428,0.091787586,-2.350464127,0.018750015,0.04842461,14.3846197491077,0,Inf,1,"exo_only",382.5,0,"False"
"chr1",42686605,42686928,"Pantr1",324,"*",1.76338705285379,"exo_only",452,0,"False","Intron (ENSMUST00000181660.7/66297, intron 1 of 3)",1,42648201,42693093,44893,2,"66297","ENSMUST00000186656.6",6165,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1",838.1693227,-0.559328601,0.093309762,-5.994320303,2.04338e-09,1.40792e-08,16.2893952804062,9.2375608939876,1.76338705285379,1,"exo_only",452,0,"False"
"chr1",42694733,42695261,"Pantr1",529,"*",3.51905457420252,"exo_only",1286,0,"False","Promoter (<=1kb)",1,42590782,42694808,104027,2,"66297","ENSMUST00000181660.7",0,NA,"Pantr1","POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1",838.1693227,-0.559328601,0.093309762,-5.994320303,2.04338e-09,1.40792e-08,88.8723604137154,25.2546127204792,3.51905457420252,0.666666666666667,"exo_only",1286,0,"False"
"chr1",43098480,43098954,"Tgfbrap1",475,"*",Inf,"exo_only",525.5,0,"False","Promoter (<=1kb)",1,43047200,43098622,51423,2,"73122","ENSMUST00000095014.7",0,"ENSMUSG00000070939","Tgfbrap1","transforming growth factor, beta receptor associated protein 1",1608.550909,0.48380938,0.076123199,6.355610172,2.07601e-10,1.55362e-09,33.050339217423,0,Inf,1,"exo_only",525.5,0,"False"
"chr1",53296788,53297379,"Pms1",592,"*",4.53556119629701,"exo_only",426,0,"False","Promoter (<=1kb)",1,53189187,53297018,107832,2,"227099","ENSMUST00000027267.13",0,"ENSMUSG00000026098","Pms1","PMS1 homolog 1, mismatch repair system component",562.3600871,-0.61553709,0.108469755,-5.674734782,1.38904e-08,8.80248e-08,32.816729184138,7.23542859722205,4.53556119629701,1,"exo_only",426,0,"False"
"chr1",58504543,58505162,"Orc2",620,"*",Inf,"exo_only",324,0,"False","Promoter (<=1kb)",1,58462771,58505109,42339,2,"18393","ENSMUST00000027198.11",0,"ENSMUSG00000026037","Orc2","origin recognition complex, subunit 2",2473.450888,-0.399504283,0.070244422,-5.687345273,1.29029e-08,8.22723e-08,12.9065747304966,0,Inf,1,"exo_only",324,0,"False"
"chr1",66175311,66175645,"Map2",335,"*",3.51979910793356,"exo_only",423.5,0,"False","Promoter (<=1kb)",1,66175313,66442028,266716,1,"17756","ENSMUST00000114017.7",0,"ENSMUSG00000015222","Map2","microtubule-associated protein 2",41709.70932,-0.002470848,0.050315031,-0.049107547,0.960833589,0.97954359,26.2521870698848,7.45843335510622,3.51979910793356,0.666666666666667,"exo_only",423.5,0,"False"
"chr1",66700752,66701351,"Rpe",600,"*",5.98489374464703,"exo_only",526.5,0,"False","Promoter (<=1kb)",1,66700831,66715194,14364,1,"66646","ENSMUST00000151016.1",0,"ENSMUSG00000026005","Rpe","ribulose-5-phosphate-3-epimerase",2286.858356,-0.380336544,0.079563952,-4.780262084,1.75067e-06,8.79232e-06,30.2526363540435,5.05483265782318,5.98489374464703,0.666666666666667,"exo_only",526.5,0,"False"
"chr1",67038520,67038937,"Lancl1",418,"*",Inf,"exo_only",317,0,"False","Promoter (<=1kb)",1,67000517,67038865,38349,2,"14768","ENSMUST00000027149.11",0,"ENSMUSG00000026000","Lancl1","LanC (bacterial lantibiotic synthetase component C)-like 1",1662.112974,0.086285024,0.074342374,1.160643923,0.245786735,0.407755956,24.1416072264909,0,Inf,1,"exo_only",317,0,"False"
"chr1",71556948,71557367,"Atic",420,"*",Inf,"exo_only",538,0,"False","Promoter (<=1kb)",1,71557150,71579631,22482,1,"108147","ENSMUST00000027384.5",0,"ENSMUSG00000026192","Atic","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase",3246.396859,-0.404933848,0.064532351,-6.274896865,3.49866e-10,2.56887e-09,67.0698173566424,0,Inf,1,"exo_only",538,0,"False"
"chr1",77514349,77515453,"Epha4",1105,"*",0.825164254563753,"exo_only",307,0,"False","Promoter (<=1kb)",1,77367185,77515088,147904,2,"13838","ENSMUST00000027451.12",0,"ENSMUSG00000026235","Epha4","Eph receptor A4",554.8517371,0.192600432,0.108966364,1.767521883,0.077140867,0.162617359,17.6203591302521,21.3537596094339,0.825164254563753,0.666666666666667,"exo_only",307,0,"False"
"chr1",79775983,79776386,"Mrpl44",404,"*",5.43606562638007,"exo_only",437.5,0,"False","Promoter (<=1kb)",1,79776018,79781445,5428,1,"69163","ENSMUST00000027464.8",0,"ENSMUSG00000026248","Mrpl44","mitochondrial ribosomal protein L44",567.3801753,-0.318171476,0.11165573,-2.849575885,0.004377756,0.013195204,22.8986398198079,4.21235529399896,5.43606562638007,0.666666666666667,"exo_only",437.5,0,"False"
"chr1",82290195,82291822,"Irs1",1628,"*",12.3519555694908,"exo_only",584,0,"False","Promoter (<=1kb)",1,82233101,82291416,58316,2,"16367","ENSMUST00000069799.2",0,"ENSMUSG00000055980","Irs1","insulin receptor substrate 1",3393.75885,0.285199597,0.077373738,3.68599998,0.000227806,0.000869259,58.7554602759359,4.75677393311399,12.3519555694908,0.5,"exo_only",584,0,"False"
"chr1",82316445,82316916,"Rhbdd1",472,"*",1.31813306329658,"exo_only",482.5,0,"False","Promoter (<=1kb)",1,82316452,82445366,128915,1,"76867","ENSMUST00000027322.13",0,"ENSMUSG00000026142","Rhbdd1","rhomboid domain containing 1",1035.344575,0.238677503,0.082465173,2.894282459,0.003800261,0.011604393,25.1443878299644,19.0757583813881,1.31813306329658,0.666666666666667,"exo_only",482.5,0,"False"
"chr1",82724792,82725181,"Mff",390,"*",1.36618433454937,"exo_only",368,0,"False","Promoter (<=1kb)",1,82724890,82752390,27501,1,"75734","ENSMUST00000078332.12",0,"ENSMUSG00000026150","Mff","mitochondrial fission factor",3719.385941,-0.3779979,0.061179796,-6.178476022,6.47233e-10,4.63439e-09,19.8345004020903,14.5181729145157,1.36618433454937,0.666666666666667,"exo_only",368,0,"False"
"chr1",84838454,84840300,"Trip12",1847,"*",1.79618297101875,"exo_only",353.5,0,"False","Promoter (<=1kb)",1,84721189,84839304,118116,2,"14897","ENSMUST00000027421.12",0,"ENSMUSG00000026219","Trip12","thyroid hormone receptor interactor 12",13202.58406,0.337217545,0.050268969,6.708264593,1.96953e-11,1.59487e-10,15.1432664465528,8.43080392748849,1.79618297101875,1,"exo_only",353.5,0,"False"
"chr1",90603176,90603710,"Cops8",535,"*",2.85100301496983,"exo_only",349,0,"False","Promoter (<=1kb)",1,90603476,90613124,9649,1,"108679","ENSMUST00000191510.6",0,"ENSMUSG00000034432","Cops8","COP9 signalosome subunit 8",2344.189504,-0.191086175,0.069987065,-2.730307033,0.006327536,0.018420838,15.5212226581474,5.44412705867014,2.85100301496983,0.666666666666667,"exo_only",349,0,"False"
"chr1",91297895,91298794,"Scly",900,"*",3.39593247160684,"exo_only",530.333333333333,0,"False","Promoter (<=1kb)",1,91298338,91321075,22738,1,"50880","ENSMUST00000027532.12",0,"ENSMUSG00000026307","Scly","selenocysteine lyase",284.1578516,-0.44914797,0.153660834,-2.922982762,0.003466957,0.010683848,76.9641585340784,22.6636304395245,3.39593247160684,1,"exo_only",530.333333333333,0,"False"
"chr1",97976934,97977255,"Pam",322,"*",Inf,"exo_only",358,0,"False","Promoter (<=1kb)",1,97821100,97977255,156156,2,"18484","ENSMUST00000161567.7",0,"ENSMUSG00000026335","Pam","peptidylglycine alpha-amidating monooxygenase",2989.473269,0.117175061,0.070104344,1.671437961,0.094635203,0.192147901,25.7086217239363,0,Inf,1,"exo_only",358,0,"False"
"chr10",100588950,100589339,"Rlig1",390,"*",Inf,"exo_only",318.5,0,"False","Promoter (<=1kb)",10,100573671,100589024,15354,2,"68281","ENSMUST00000219790.1",0,"ENSMUSG00000046567","Rlig1","RNA 5'-phosphate and 3'-OH ligase 1",NA,NA,NA,NA,NA,NA,13.4270039621533,0,Inf,1,"exo_only",318.5,0,"False"
"chr10",121033870,121034143,"Wif1",274,"*",5.79061060127898,"exo_only",557.5,0,"False","Promoter (<=1kb)",10,121033960,121100650,66691,1,"24117","ENSMUST00000020439.10",0,"ENSMUSG00000020218","Wif1","Wnt inhibitory factor 1",NA,NA,NA,NA,NA,NA,27.807314994694,4.80213865331441,5.79061060127898,0.666666666666667,"exo_only",557.5,0,"False"
"chr10",121586706,121587024,"Tbk1",319,"*",3.535343379681,"exo_only",533.5,0,"False","Promoter (<=1kb)",10,121546455,121586787,40333,2,"56480","ENSMUST00000020316.3",0,"ENSMUSG00000020115","Tbk1","TANK-binding kinase 1",1065.646197,-0.284272397,0.086670392,-3.279925122,0.001038346,0.003548488,28.3829501919656,8.02834325941109,3.535343379681,0.666666666666667,"exo_only",533.5,0,"False"
"chr10",123196325,123197341,"Usp15",1017,"*",5.65261157044152,"exo_only",483.5,0,"False","Promoter (<=1kb)",10,123105006,123196995,91990,2,"14479","ENSMUST00000220377.1",0,"ENSMUSG00000020124","Usp15","ubiquitin specific peptidase 15",2627.409546,-0.35346539,0.066560844,-5.310410277,1.09379e-07,6.28191e-07,32.8453285087554,5.8106466541075,5.65261157044152,0.666666666666667,"exo_only",483.5,0,"False"
"chr10",13964565,13967616,"Hivep2",3052,"*",Inf,"exo_only",417.5,0,"False","Promoter (<=1kb)",10,13966075,14150589,184515,1,"15273","ENSMUST00000187083.6",0,"ENSMUSG00000015501","Hivep2","human immunodeficiency virus type I enhancer binding protein 2",1228.718801,0.977228719,0.085636774,11.41132098,3.67111e-30,9.78623e-29,21.5023034550112,0,Inf,1,"exo_only",417.5,0,"False"
"chr10",19907369,19907747,"Pex7",379,"*",4.66894390952382,"exo_only",301.666666666667,0,"False","Promoter (<=1kb)",10,19853900,19907689,53790,2,"18634","ENSMUST00000020182.15",0,"ENSMUSG00000020003","Pex7","peroxisomal biogenesis factor 7",879.394446,-0.423008603,0.086793835,-4.873717175,1.09518e-06,5.6309e-06,30.2647998962925,6.48215109942906,4.66894390952382,0.5,"exo_only",301.666666666667,0,"False"
"chr10",22645256,22645505,"Slc2a12",250,"*",2.33517072880783,"exo_only",691,0,"False","Promoter (<=1kb)",10,22645011,22704285,59275,1,"353169","ENSMUST00000042261.4",245,"ENSMUSG00000037490","Slc2a12","solute carrier family 2 (facilitated glucose transporter), member 12",57.83924103,-0.806322066,0.29539395,-2.729649896,0.006340162,0.018450789,70.4075345907365,30.1509151866945,2.33517072880783,0.5,"exo_only",691,0,"False"
"chr10",23786957,23787467,"Rps12",511,"*",1.31912738269691,"exo_only",702.5,0,"False","Promoter (<=1kb)",10,23785183,23787275,2093,2,"20042","ENSMUST00000218107.1",0,"ENSMUSG00000061983","Rps12","ribosomal protein S12",15347.33855,-1.051398676,0.078079204,-13.4657966,2.48622e-41,1.13891e-39,33.441528415644,25.3512502691545,1.31912738269691,0.666666666666667,"exo_only",702.5,0,"False"
"chr10",29146671,29147681,"Soga3",1011,"*",6.24893670237141,"exo_only",594.333333333333,0,"False","Promoter (<=1kb)",10,29147335,29180980,33646,1,"67412","ENSMUST00000213243.1",0,"ENSMUSG00000038916","Soga3","SOGA family member 3",523.6250337,0.891204794,0.102845852,8.665442251,4.49764e-18,6.02769e-17,45.4233591510727,7.26897411744226,6.24893670237141,0.5,"exo_only",594.333333333333,0,"False"
"chr10",29313242,29313586,"Echdc1",345,"*",2.23792645066397,"exo_only",346,0,"False","Promoter (<=1kb)",10,29313281,29344344,31064,1,"52665","ENSMUST00000161605.7",0,"ENSMUSG00000019883","Echdc1","enoyl Coenzyme A hydratase domain containing 1",264.9522937,-0.684882308,0.148655367,-4.607181847,4.08163e-06,1.95621e-05,29.1906193483651,13.0436008474294,2.23792645066397,1,"exo_only",346,0,"False"
"chr10",39133882,39134286,"Fam229b",405,"*",5.29263189052653,"exo_only",407,0,"False","Promoter (<=1kb)",10,39118804,39133906,15103,2,"66337","ENSMUST00000063204.8",0,"ENSMUSG00000051736","Fam229b","family with sequence similarity 229, member B",74.54103301,0.02721212,0.248815941,0.109366467,0.91291183,0.954085314,22.8578720258841,4.31881009272498,5.29263189052653,0.666666666666667,"exo_only",407,0,"False"
"chr10",40024853,40025279,"Mfsd4b1",427,"*",Inf,"exo_only",450,0,"False","Promoter (<=1kb)",10,40001575,40025268,23694,2,"215929","ENSMUST00000163705.2",0,"ENSMUSG00000038522","Mfsd4b1","major facilitator superfamily domain containing 4B1",NA,NA,NA,NA,NA,NA,19.6491693444953,0,Inf,1,"exo_only",450,0,"False"
"chr10",41450337,41450690,"Zbtb24",354,"*",Inf,"exo_only",452.5,0,"False","Promoter (<=1kb)",10,41450383,41465574,15192,1,"268294","ENSMUST00000080771.9",0,"ENSMUSG00000019826","Zbtb24","zinc finger and BTB domain containing 24",429.419815,-0.405743863,0.109481409,-3.706052616,0.000210515,0.000807178,16.2985486489726,0,Inf,1,"exo_only",452.5,0,"False"
"chr10",42582007,42584739,"Ostm1",2733,"*",1.62460073183913,"exo_only",567.666666666667,0,"False","Promoter (<=1kb)",10,42583835,42698323,114489,1,"14628","ENSMUST00000105497.7",0,"ENSMUSG00000038280","Ostm1","osteopetrosis associated transmembrane protein 1",1632.799285,-0.620571918,0.079031077,-7.852251808,4.08633e-15,4.4609e-14,44.1927352402732,27.2022130571397,1.62460073183913,0.5,"exo_only",567.666666666667,0,"False"
"chr10",43221048,43222034,"Pdss2",987,"*",7.20214887463372,"exo_only",629.333333333333,0,"False","Promoter (<=1kb)",10,43221486,43405395,183910,1,"71365","ENSMUST00000160823.7",0,"ENSMUSG00000038240","Pdss2","prenyl (solanesyl) diphosphate synthase, subunit 2",390.99157,-0.319916542,0.123151605,-2.597745623,0.009383798,0.026201235,65.8236244551604,9.13944235268367,7.20214887463372,1,"exo_only",629.333333333333,0,"False"
"chr10",43901301,43901869,"Rtn4ip1",569,"*",1.96066684366433,"exo_only",348.5,0,"False","Promoter (<=1kb)",10,43901807,43947862,46056,1,"170728","ENSMUST00000054418.11",0,"ENSMUSG00000019864","Rtn4ip1","reticulon 4 interacting protein 1",860.179784,-0.004949079,0.087501668,-0.056559826,0.954895837,0.976392178,17.8883057181724,9.12358250764342,1.96066684366433,1,"exo_only",348.5,0,"False"
"chr10",50592508,50593018,"Ascc3",511,"*",Inf,"exo_only",661,0,"False","Promoter (<=1kb)",10,50592669,50851485,258817,1,"77987","ENSMUST00000035606.9",0,"ENSMUSG00000038774","Ascc3","activating signal cointegrator 1 complex subunit 3",4191.496501,0.309769795,0.065759736,4.710630137,2.46952e-06,1.21726e-05,62.5078305156084,0,Inf,1,"exo_only",661,0,"False"
"chr10",60752587,60752945,"Slc29a3",359,"*",Inf,"exo_only",466.5,0,"False","Promoter (<=1kb)",10,60712072,60752782,40711,2,"71279","ENSMUST00000117513.7",0,"ENSMUSG00000020100","Slc29a3","solute carrier family 29 (nucleoside transporters), member 3",490.4390855,1.244178925,0.118382001,10.50986562,7.78043e-26,1.67623e-24,28.7516404663686,0,Inf,1,"exo_only",466.5,0,"False"
"chr10",60830546,60831810,"Unc5b",1265,"*",4.908210806481,"exo_only",557.333333333333,0,"False","Promoter (<=1kb)",10,60762593,60831581,68989,2,"107449","ENSMUST00000077925.6",0,"ENSMUSG00000020099","Unc5b","unc-5 netrin receptor B",276.5222316,0.225189641,0.149587387,1.505405269,0.132219915,0.252207163,80.9543162241882,16.4936510300847,4.908210806481,1,"exo_only",557.333333333333,0,"False"
"chr10",63429559,63430167,"Ctnna3",609,"*",4.53338230488342,"exo_only",454.666666666667,0,"False","Promoter (<=1kb)",10,63430098,65002965,1572868,1,"216033","ENSMUST00000105441.7",0,"ENSMUSG00000060843","Ctnna3","catenin alpha 3",NA,NA,NA,NA,NA,NA,37.8194728339721,8.34244065258569,4.53338230488342,1,"exo_only",454.666666666667,0,"False"
