gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal
1700016K19Rik,chr11,75999940,76000210,1.2279883723984852,26.27493883453844,21.396732595455035
1700017B05Rik,chr9,57261524,57262813,1.0648592989297812,166.5411948701661,156.3973710306568
1700018A14Rik,chr18,46198145,46199234,1.0619159169448429,119.1430973767192,112.19635705197516
1700018M17Rik,chr4,59548495,59549829,0.7459413262611717,450.83125658759167,604.3789782331285
1700019B03Rik,chr8,3476035,3476340,0.5658154393624801,13.446575693551738,23.76495011995849
1700019D03Rik,chr1,52952626,52952957,0.7384986895743868,47.75653503144817,64.66705453326034
1700020D05Rik,chr19,5503575,5503862,0.2298410535232134,4.822330508101849,20.98115386342329
1700020I14Rik,chr2,119594231,119594717,3.2392523846504573,304.11935426558574,93.88566192208046
1700020L24Rik,chr11,83442694,83442918,1.1089514365707498,135.1680317705382,121.8881434416309
1700021F05Rik,chr10,43540494,43541126,1.2813787190270456,640.4895570252193,499.84407225956176
1700023F06Rik,chr11,103199382,103199794,1.851838985758292,32.071054615286194,17.318489815762096
1700023H06Rik,chr13,80885428,80886411,1.061497001251774,563.1761765408033,530.5490037905674
1700025A08Rik,chr5,67607245,67608749,2.7513859640322824,119.89960759157594,43.57789461710329
1700025G04Rik,chr1,152089616,152090328,2.7648852216936417,504.2376222045614,182.37199079666988
1700027A07Rik,chr15,78913720,78914620,1.4614119819705855,592.7715467527778,405.615633418769
1700028E10Rik,chr5,151368422,151369010,1.3329346176163157,1665.120423039855,1249.2138781852532
1700028I16Rik,chr10,82811956,82812375,0.6862890230202355,48.16597248625813,70.18321854295189
1700028N14Rik,chr11,103267034,103267850,1.3097600532976317,4426.38088954196,3379.535723659838
1700029J07Rik,chr8,45975128,45975554,1.1214106395632482,1128.0519887585635,1005.9223169114052
1700030C10Rik,chr12,20815179,20816016,inf,2.007504414744697,0.0
1700030J22Rik,chr8,116978661,116979149,1.5083445450354824,779.3740954504806,516.708266699202
1700034H15Rik,chr1,191906596,191907697,0.789473535953111,803.9214485554711,1018.3006927330598
1700034P13Rik,chr1,9747560,9748645,2.4714634895059087,1424.1960313281722,576.2561483814982
1700039E15Rik,chr7,45277374,45277610,0.4094150343100691,5.106313348502358,12.472217482455978
1700039I01Rik,chr1,63248289,63248615,1.471294498182731,9.56458478967574,6.500795592921359
1700040D17Rik,chr3,94412490,94413511,1.729289121611043,985.9517694341736,570.1485987002795
1700041G16Rik,chr8,22807865,22808378,1.267421361862024,851.7836636458792,672.0603654608493
1700045H11Rik,chr4,150854863,150855682,1.2676270503050997,536.6275247605219,423.3323394537561
1700047K16Rik,chr11,58322902,58323440,1.332109755335274,710.5460897570301,533.3990588322021
1700049G17Rik,chr7,27929216,27929571,1.756021275046316,68.54260510887322,39.0329012995958
1700052K11Rik,chr11,105180784,105182432,1.1113590915096192,368.9942843633255,332.0207547518242
1700056E22Rik,chr1,184033312,184034537,1.3874156515194975,3084.308932453607,2223.060500345136
1700064M15Rik,chr12,99627694,99628084,1.375521545121818,368.4997088263319,267.8981729753255
1700065D16Rik,chr9,95857487,95858246,1.233044321722004,140.84340885375337,114.2241250963785
1700066M21Rik,chr1,57377474,57378019,1.9512953693277568,247.553795938467,126.8663882617382
1700067K01Rik,chr8,84001296,84001819,2.300340416380513,24.621021073376056,10.703207620077457
1700084C06Rik,chr9,21091664,21092127,1.3157951551499572,744.0614981472789,565.4842968793881
1700084E18Rik,chr2,30237159,30238213,0.9871599857541508,1013.8218607478872,1027.0086666583916
1700086L19Rik,chr12,74283973,74284332,1.9057491216034683,362.2249844227302,190.06960586604367
1700086O06Rik,chr18,38250094,38250571,0.9762622518402112,690.820510490893,707.617762736116
1700086P04Rik,chr4,129048635,129049248,4.49788497038164,555.9433420524391,123.601058211426
1700088E04Rik,chr15,79140843,79141472,2.950448671117126,157.01945620077558,53.2188401506146
1700095J03Rik,chr7,109438769,109439363,4.118962338260183,104.38511717779272,25.342576262031123
1700096K18Rik,chr5,25529347,25530391,1.2284596844388689,1516.794560772673,1234.7125265779553
1700112E06Rik,chr14,22019595,22019858,0.9529855610740294,44.88787131458313,47.10236245761563
1700113A16Rik,chr3,88177745,88178051,1.0588148434283506,1152.893730472422,1088.8530111076382
1700113H08Rik,chr10,87058383,87058611,1.6658257264733152,213.0919728322052,127.9197274035008
1700120C14Rik,chr15,99251675,99252222,1.5309432070518374,679.9331220002672,444.1269400904986
1700123I01Rik,chr19,6184250,6184665,inf,0.9511435707428326,0.0
1700123O20Rik,chr14,54686229,54686999,1.0556409653667884,2577.4505253679968,2441.597673762544
1700125G02Rik,chr4,124894556,124895082,1.363483113645922,42.84502466607236,31.42321620068015
1810010D01Rik,chr7,145206283,145206588,2.7201901949676883,799.0655921946108,293.7535741702438
1810010H24Rik,chr11,107027745,107028594,0.7844839204502321,313.27277698607674,399.3361352853259
1810012K08Rik,chr2,26138465,26138848,3.5606478669669928,27.739060290592203,7.790453121729418
1810013L24Rik,chr16,8829338,8831232,1.5447939868164902,4367.345763213359,2827.1379876442816
1810014B01Rik,chr10,86685463,86685798,3.866499570002931,74.08657829573313,19.161150015510533
1810021B22Rik,chr15,89076234,89076459,2.140572446544847,225.1026871429785,105.16004142084634
1810022K09Rik,chr3,14611032,14611738,1.545630911245114,920.955547436819,595.8444158540572
1810026B05Rik,chr7,73557794,73558678,1.1575865452925524,1790.296103860703,1546.576462158385
1810026J23Rik,chr9,21592763,21593655,2.2583446324340866,486.7343786248867,215.52705979170025
1810030O07Rik,chrX,12673296,12673657,3.818808362462656,565.7176121834074,148.13982752949403
1810037I17Rik,chr3,122924118,122924520,2.4676690709417386,591.703206704337,239.7822356619824
1810041H14Rik,chr14,121878311,121879163,1.280026587103469,844.7207051507144,659.9243434952439
1810041L15Rik,chr15,84446017,84446399,0.8150001026348106,8.202757033167872,10.06473128855961
1810043G02Rik,chr10,77978272,77978826,1.002261561423077,322.36638345129546,321.63897714841863
1810043H04Rik,chr11,120098464,120099310,1.2485986791329655,850.8872144686669,681.4737422752427
1810055G02Rik,chr19,3708133,3708709,1.3902682597469402,640.73187580545,460.8692396689525
1810058I24Rik,chr6,35252564,35252894,1.186275935789198,372.87575053649374,314.3246350086579
2010001K21Rik,chr13,47010853,47011096,inf,1.7046106532852934,0.0
2010007H06Rik,chr9,51278564,51279283,1.294643414309009,497.387718497382,384.1889689469846
2010107E04Rik,chr12,111966615,111967113,0.9722315819236874,226.5826113400649,233.05415659481204
2010107G23Rik,chr10,62110704,62111095,5.512159209160262,101.57155484913874,18.42681805713164
2010111I01Rik,chr13,63240027,63240320,2.870059731902791,94.09288222833294,32.78429406274108
2010300C02Rik,chr1,37719313,37720128,2.4677664246516606,73.76541766751212,29.891571961849888
2010320M18Rik,chr8,70776272,70777405,1.0320824315253292,697.9400024972833,676.2444366636373
2010320O07Rik,chr18,38209686,38210120,4.602449934572669,26.27418631333212,5.708739190396352
2210008F06Rik,chr11,77489423,77490134,0.2378902150272392,60.44089717560968,254.07054749472985
2210016F16Rik,chr13,58384781,58385404,1.2623202065747976,30.62757087959979,24.262917380293857
2210016L21Rik,chr5,114942214,114942438,0.9832092580411048,84.33741794379971,85.77768898538366
2210408F21Rik,chr6,31220369,31220605,2.257624823004672,192.93668993262327,85.46003213937202
2210409E12Rik,chr11,88973826,88974336,1.4201408196332306,243.35409807955887,171.35913193623162
2310009A05Rik,chr9,73039433,73039967,1.9917157649737247,174.61490017247175,87.6705919806661
2310009B15Rik,chr1,138856300,138856821,0.8988881154013728,171.70648517484778,191.0209760623848
2310011J03Rik,chr10,80320132,80320614,1.5009173510812532,86.73725093582584,57.78949178869893
2310014F06Rik,chr7,112678886,112680091,0.9919607432992682,397.90543801489486,401.13022687919954
2310015A10Rik,chr12,80132426,80132950,1.3939413518513264,529.1976504675475,379.6412594867837
2310016G11Rik,chr7,44669185,44669406,inf,4.259459465788898,0.0
2310022B05Rik,chr8,124662804,124663630,1.170708189177527,321.0887259800816,274.26879639892184
2310034G01Rik,chr19,46348752,46349301,1.4472235713151953,169.34769906479212,117.01557549321409
2310035C23Rik,chr1,105663826,105664647,1.647924686891969,1085.1143886134796,658.4732890069357
2310036O22Rik,chr8,85026824,85027385,0.5987116033680246,214.6773351369132,358.5655162339525
2310039H08Rik,chr17,46772839,46773137,1.3964447242733946,213.14163499812707,152.63163037765784
2310047D07Rik,chr5,149229087,149229447,1.180298385278672,870.4605226013979,737.4919202281883
2310057M21Rik,chr7,131362266,131363378,1.703969432961743,831.9233275477873,488.2266732342641
2310058D17Rik,chr11,58977273,58977598,2.1027062658405424,15.927801200061444,7.574905472445726
2310061I04Rik,chr17,35896840,35897494,1.021541487813647,124.95577517256548,122.3208030835849
2310068J16Rik,chr15,99972474,99973733,1.081124458817684,348.7274421717236,322.5599414826776
2310069G16Rik,chr15,44787667,44787929,1.7066681999879365,101.99905744401372,59.76501902638995
2410002F23Rik,chr7,44246334,44247152,1.2929681434840803,519.0711582091001,401.45703575525954
2410004B18Rik,chr3,145937926,145938585,2.1327161313664704,220.62873480417755,103.44964881135712
2410015M20Rik,chr17,56609527,56609958,2.2254837527103914,714.5413504911671,321.0723734203565
2410016O06Rik,chr12,83950622,83951672,0.871034691570177,123.66305065975725,141.97258944627697
2410022M11Rik,chr14,56811083,56812806,0.6200504921375524,69.72250705091244,112.44649901099532
2410080I02Rik,chr19,23134891,23136424,4.713444104251073,586.5166668623275,124.4348408276118
2410089E03Rik,chr15,8168930,8169448,0.8512770407845481,443.2430760646577,520.6801720579226
2410124H12Rik,chr16,92498351,92499233,3.664979519327789,13.466401443946404,3.674345619922137
2510009E07Rik,chr16,21694141,21695013,2.223500371586106,536.8882452014508,241.4608299878396
2510039O18Rik,chr4,147940780,147941675,0.7815853546618223,280.0434880964973,358.3018622677071
2610002M06Rik,chrX,107815894,107816563,1.0799844118777198,181.27688635893745,167.8513915249569
2610005L07Rik,chr8,20424211,20424870,1.149202415154626,37.68319620419671,32.79073878305974
2610016A17Rik,chr19,25671983,25672491,2.0915561683687565,88.81834754660277,42.46519834840192
2610020C07Rik,chr16,11202991,11203741,0.9172293251322302,235.57279367942843,256.8308570438125
2610020H08Rik,chr7,119793770,119794341,1.4130820670341937,179.21262527656248,126.8239329175677
2610021A01Rik,chr7,41599179,41599445,1.6654820918044082,143.31253374426385,86.0486789077371
2610027K06Rik,chr11,85829287,85829622,1.9476122068026165,37.47357108473953,19.24077645121134
2610035D17Rik,chr11,113201433,113201928,2.175979433591876,708.4625394510252,325.5832883868624
2610035F20Rik,chr14,122474008,122476299,1.1763610392712276,955.3006616357784,812.0811806446775
2610203C20Rik,chr9,41376488,41376689,2.802884727249597,168.58069099745572,60.14542423329691
2610301B20Rik,chr4,10874291,10875069,1.9185288474089044,606.5647155426593,316.1613735242312
2610316D01Rik,chr3,45378166,45378399,3.9898354232762734,959.1492484272494,240.3981985902664
2610507B11Rik,chr11,78261417,78262363,1.2824235898961964,462.7886004201245,360.8703115462685
2610524H06Rik,chr5,114823226,114823688,3.4699073041668207,51.42798079493054,14.821139669400823
2700012I20Rik,chr9,57076181,57077129,1.3705175966965684,4272.419708194188,3117.3767622482405
2700016F22Rik,chr4,139380374,139380991,1.2877274617520336,529.448127258591,411.14920896246457
2700029L08Rik,chr5,134522700,134522953,0.6234946563841418,9.423273659291748,15.113639808784452
2700029M09Rik,chr8,60890225,60890678,0.7788212165638041,270.06304852297984,346.7587204602755
2700038G22Rik,chr5,23850425,23850978,2.542316850504186,51.32963545422891,20.190101577641407
2700060E02Rik,chr14,19823347,19823956,2.2113093379418616,351.5491269341481,158.97781504479445
2700062C07Rik,chr18,24470743,24471113,2.496872270329032,111.9711846924036,44.8445785645448
2700081O15Rik,chr19,7416805,7418524,1.9449017472494148,127.74866594858972,65.68386610236676
2700094K13Rik,chr2,84670189,84670791,2.0373190030404253,184.204738618056,90.41526552452272
2700097O09Rik,chr12,55080008,55080835,0.8348149802156861,231.02938870757768,276.7432235677994
2810002D19Rik,chr2,94406106,94406816,1.6641241633153911,123.14183850811946,73.9979871831121
2810013P06Rik,chr8,123041287,123042967,1.054830014686804,927.1423944811672,878.9495763034869
2810021J22Rik,chr11,58867173,58867417,0.996950633449196,108.06773514539464,108.39828123836756
2810030D12Rik,chr8,13201140,13201353,0.8667561285391712,19.58848606856625,22.59976644362543
2810039B14Rik,chr15,75642261,75642522,1.865008909263984,125.40383131507626,67.24033900972957
2810402E24Rik,chr14,20640711,20641325,2.056394277813961,433.27479615237326,210.6963634488245
2810405F17Rik,chr4,137388147,137388569,2.774592255570567,417.7562488524487,150.56491562452706
2810410L24Rik,chr11,120185431,120186075,0.2377433457975244,11.48489413863208,48.30795200641813
2810428I15Rik,chr8,70506489,70506822,0.8843901056584155,207.9684003582394,235.15459866368585
2810429I04Rik,chr13,3478175,3478490,2.286574996864533,37.67317497228198,16.475809900808557
2810430I11Rik,chr2,27886163,27887152,3.213609464891165,132.18953251101846,41.13428652585055
2810432F15Rik,chr5,131616397,131616748,0.2927899503393346,8.463257811657526,28.90556114323209
2810459M11Rik,chr1,86045856,86046583,1.569116166983262,102.33722850187462,65.21966356297587
2810468N07Rik,chr17,25570143,25571451,1.227226891428621,245.98055676749152,200.43608764239536
2810474O19Rik,chr6,149309345,149309837,1.96646723749908,267.6646188106316,136.1144562728861
2900026A02Rik,chr5,113220579,113221436,1.2162598983023214,66.19976441823744,54.42896251914605
2900052L18Rik,chr11,120230922,120231594,1.3732823149270863,573.7182180827456,417.7715039701847
2900072N19Rik,chr2,92055400,92055634,1.0488096359609935,325.05963502745124,309.9319684735816
2900089D17Rik,chr5,144255404,144255963,0.977720329689029,131.69725730640036,134.69829081726022
2900093K20Rik,chr2,163418939,163420022,2.5622026089176995,1391.222802352337,542.9792310374721
3010026O09Rik,chr11,50174662,50175016,1.7633320740121072,690.1301375056488,391.3784293252244
3110002H16Rik,chr18,12168679,12168976,1.314738056309566,1063.54096696991,808.9375384441526
3110039M20Rik,chr12,49391301,49391696,1.7861747927821356,184.02952321438912,103.02996322534918
3110043O21Rik,chr4,35225353,35225820,1.6790980375867608,993.6004471607756,591.7465358894717
3110053B16Rik,chr12,20920409,20921531,11.87375310180644,20.76325133078668,1.7486679361412532
3110056K07Rik,chr12,71015220,71016556,1.2116097969492936,1974.6704637825485,1629.7907698951935
3110062M04Rik,chr6,34877803,34878253,2.21866792390656,523.2485103438346,235.8390386888161
3110079O15Rik,chr1,87475331,87475685,7.395131144535306,63.3872213250188,8.571480354592403
3110082I17Rik,chr5,139460370,139460725,5.396172443264074,322.7621035926778,59.81315589637518
3300002P13Rik,chr7,3423522,3423834,0.8332984038510088,50.46921624049981,60.565598118586514
3632454L22Rik,chrX,135036000,135036213,1.57944838300688,3.631336354018755,2.299116826537621
3830406C13Rik,chr14,12284113,12284660,1.9915168259184943,407.5022110195473,204.61901487154435
4632415L05Rik,chr3,19894634,19895495,3.375784874868146,770.9280628010648,228.3700210106476
4632427E13Rik,chr7,92741069,92741444,0.9973928055897958,1216.9245651488918,1220.1056176952054
4632428C04Rik,chr16,30008860,30009249,1.6026940611228726,1136.852579107711,709.33848616823
4732440D04Rik,chr1,6214430,6215332,2.062547676024319,254.45072048687112,123.36719458400094
4732463B04Rik,chr12,84053476,84053925,1.7148337833510117,20.21075014373525,11.785836236699732
4833412C05Rik,chr7,67803660,67803869,3.605876540149597,88.37020366600713,24.50727380209776
4833417C18Rik,chr11,95858763,95859843,1.7356358324380656,2146.7561489116547,1236.8701479826468
4833418N17Rik,chr7,81991677,81992746,0.4659742949787713,8.940876554216489,19.18748877472697
4833420G17Rik,chr13,119462635,119463119,3.3311645019201253,194.3317137372196,58.33747136330384
4833439L19Rik,chr13,54564983,54565451,1.2009770117503449,231.81638765985804,193.0231681304216
4921504A21Rik,chr5,19226500,19226953,1.762383197799409,467.53046188435496,265.28309079894456
4921507G05Rik,chr12,110843832,110844079,1.2572159329097776,69.84388981767684,55.55441033588069
4921507P07Rik,chr6,50596371,50596701,2.083297644818457,1073.6555902356824,515.3635117411383
4921524J17Rik,chr8,85432233,85432998,1.2844951363715449,1081.2850260176936,841.7976801937286
4921531C22Rik,chr2,179976501,179977237,3.04205212056393,175.13273404699052,57.57058955798717
4921536K21Rik,chr11,3894617,3895477,1.53131060429094,325.7472122819782,212.72445405209783
4930402H24Rik,chr2,130839643,130840396,2.091617109929753,185.56650866510827,88.71915791095269
4930404H24Rik,chr2,153492290,153492775,1.4559286871510015,41.452902827256445,28.471794802238936
4930404N11Rik,chr10,81363994,81364952,5.133141120305556,167.90843524653198,32.71066025874953
4930405A21Rik,chr2,156720628,156721469,1.693330562960701,496.9506055444817,293.4752471930757
4930412M03Rik,chr11,60115124,60115553,1.4619142594707262,370.04933986941415,253.126568451003
4930412O13Rik,chr2,9881092,9881434,0.1093241263014257,0.7121390754719875,6.514015703253785
4930413G21Rik,chr7,122969617,122970805,1.5063958960118513,623.17423851588,413.6855657704057
4930417H01Rik,chr2,122702203,122702926,0.5576809598684598,102.8273078311094,184.38375205666568
4930426D05Rik,chr18,21651498,21651709,inf,9.51301092268008,0.0
4930426I24Rik,chr12,76403462,76406165,1.4402914533404465,3643.028900337106,2529.3692411267766
4930427A07Rik,chr12,113155977,113156611,1.6491379806537856,2535.645166648806,1537.557922014247
4930430F08Rik,chr10,100588950,100589339,1.780419691505696,215.351973713653,120.95573574089738
4930430O22Rik,chr5,115436494,115436905,1.189261056409216,1007.275275187714,846.975749991361
4930433N12Rik,chr9,3199798,3200105,0.3344329130897426,0.9506279818252432,2.842507255170035
4930439D14Rik,chr1,156938962,156940007,1.167211393939452,155.32178898521113,133.0708300070521
4930444P10Rik,chr1,16092956,16093371,1.121510919721287,79.91358818350788,71.25529210483984
4930448N21Rik,chr8,47412402,47413926,2.2503618347412697,474.1145444516577,210.68369412075808
4930452B06Rik,chr14,8666062,8666337,4.022241193160762,103.97270026630474,25.849444444827235
4930453N24Rik,chr16,64770526,64771233,1.2635635090526376,208.167451985717,164.74633090804554
4930474H06Rik,chr12,71317978,71318774,0.9751414530602212,25.95243804150712,26.61402400652984
4930477E14Rik,chr3,96401869,96402183,inf,39.44040980014472,0.0
4930478K11Rik,chr12,108318311,108318894,19.67096849487881,53.34103162020411,2.7116627040550165
4930488B22Rik,chr1,184718485,184718804,1.7566667966989724,16.895153129454183,9.617733517365153
4930503L19Rik,chr18,70472237,70472607,1.4197256027275176,179.67103476782503,126.55335257929316
4930505N22Rik,chr19,45998014,45998666,1.087359993609482,180.57416987850343,166.06659334512491
4930507D05Rik,chr10,62449428,62450006,2.0487828583897807,515.9802552470187,251.84721413207643
4930509E16Rik,chr9,72531760,72531995,1.3056467942543468,880.452060504807,674.3416859592812
4930513N10Rik,chr8,95806617,95808138,1.2769040329898105,1030.7414119112304,807.2191686150433
4930519P11Rik,chr2,154613115,154613968,0.9034815504556012,474.1193856161803,524.7693053356704
4930520O04Rik,chr9,114367955,114368395,2.2092368465270704,113.20713196969052,51.242641615204185
4930524B15Rik,chr11,31965601,31966053,1.1389177642646555,1.92974906768373,1.6943708564680051
4930524O07Rik,chr9,106891554,106892561,1.7316990038711788,1456.3826179010127,841.013718114579
4930526A20Rik,chr17,28076029,28076382,0.3052218407908457,0.9873454891931686,3.2348454705433425
4930527J03Rik,chr1,178276097,178276585,1.1691383833635134,27.240299401692457,23.2994654775805
4930533O14Rik,chr19,4928234,4928545,0.7605759187443009,475.24911458295657,624.854275385928
4930534D22Rik,chr3,131302583,131303345,2.5830197035833726,436.0879321729671,168.8287284715602
4930535I16Rik,chr4,123917134,123918111,0.8708299029281124,444.8686175196001,510.8559272295962
4930537H20Rik,chr3,90293709,90293943,0.9195084842211186,512.044833261364,556.8679811531028
4930538E20Rik,chr11,24164174,24164882,3.3510084953622097,22.682712016349694,6.768921071892993
4930542C12Rik,chr9,78395600,78396287,0.3156537637702236,2.4419717751910626,7.736235253537693
4930550C17Rik,chr13,56221627,56222549,1.046402235477075,118.42463086905104,113.17314399185985
4930553I04Rik,chr5,128736036,128736348,1.3846851314817932,13.614957551187622,9.832529606653498
4930553M12Rik,chr4,88868106,88868455,10.800995751126818,85.13308616347915,7.881966452453942
4930563I02Rik,chr14,60086635,60086903,0.9236543952989008,4.844008392250311,5.244394891535981
4930570G19Rik,chr3,156560893,156561148,2.603664343584788,1081.2243915807735,415.2702687060337
4930577N17Rik,chr3,51275954,51277670,1.622966472131035,727.6841798968998,448.3667360924681
4930588K23Rik,chr16,18591672,18591958,1.1930999416840706,7.073845549647385,5.928963117425513
4930594M22Rik,chr14,122912883,122913319,0.6085006496873392,59.31827734778228,97.48268531555604
4931406P16Rik,chr7,34312988,34313712,3.920512730769625,171.03128473678996,43.62472372413781
4931414P19Rik,chr14,54603235,54603593,1.939793871809845,724.164196995745,373.3201797983274
4931422A03Rik,chr2,103970148,103970913,0.1107314316588812,6.7182966399901245,60.671992941322
4931428F04Rik,chr8,105278919,105279154,3.280801458911892,167.8693116658233,51.167165635648885
4931440J10Rik,chr14,62760232,62761802,1.2401404187459948,2294.5388735665,1850.225054261752
4931440P22Rik,chr3,65527714,65529467,1.3186362920411046,674.0061878047896,511.1388120233684
4932412D23Rik,chr16,42874974,42876399,0.811233914363875,21846.571258676733,26930.051705009904
4932422M17Rik,chr5,123141136,123141393,0.836166456606301,68.71525773217691,82.17892166000946
4932438A13Rik,chr3,36863001,36863537,0.8101121819925772,300.0228199856209,370.3472514728459
4932441J04Rik,chr5,57717239,57720500,2.831238786662881,1721.845296753832,608.1596878599327
4932443L11Rik,chr8,4206443,4206677,1.0769058575748487,28.67872287594926,26.63066847879596
4933404O12Rik,chr5,136919192,136919482,2.2061244630029586,169.1931373370029,76.6924714241637
4933407E24Rik,chr4,124575210,124575876,16.56937013723407,156.7887589960649,9.462566029817577
4933415F23Rik,chr1,23101887,23102262,0.2045335731375308,3.445597369971125,16.84612123631295
4933416C03Rik,chr10,116113438,116114341,4.308330410894353,15.617062113212253,3.6248524657537473
4933417C20Rik,chr1,160212438,160213405,1.6674584445919418,1481.4535438152575,888.4500532052522
4933424G06Rik,chr1,36709621,36710148,2.2076695337104333,798.9826751001684,361.912262184149
4933427D14Rik,chr11,72206712,72207669,3.5311968766878983,162.46068556049107,46.00725794503754
4933428G20Rik,chr11,97500137,97500979,2.78053934591394,54.12760373605455,19.46658435731046
4933430L12Rik,chr7,25218805,25220044,2.6227423103453016,542.7418922639375,206.9367966967681
4933434E20Rik,chr3,90052048,90053111,1.0545134422338078,1091.809994880614,1035.368494277133
4933439C10Rik,chr11,59506008,59506805,0.9058412784419986,752.1998346206425,830.3881182301477
4933440N22Rik,chr6,117906612,117908222,2.294591102143843,1101.6817176088337,480.1211495065632
5031414D18Rik,chr14,75015955,75016491,1.3892097756077957,186.823645671778,134.48195438305237
5031425E22Rik,chr5,23432944,23434919,1.1846886723393806,1813.600802155148,1530.867007087919
5033428I22Rik,chr8,57340917,57341421,1.3457279537668474,13.835076720674694,10.28073815509942
5033430I15Rik,chr13,45965936,45966195,1.2938172217437285,278.36430742444907,215.14963840818763
5330438D12Rik,chr10,116581167,116582169,1.3914807761856216,152.87004150965373,109.86141104206033
