gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
4833439L19Rik,chr13,54564983,54565451,1.7160174086551654,137.99902468414396,80.41819621882108,both,16,3642.550548,0.228817173,0.004102133,non-deregulated
4921524J17Rik,chr8,85432233,85432998,4.922780173965482,842.1058060967604,171.0630530589817,both,165,432.9172912,-0.365933632,0.004958496,non-deregulated
4930452B06Rik,chr14,8666062,8666337,6.412819504156251,156.4419281747584,24.39518655926085,both,97,526.8579441,-0.317180647,0.005732903,non-deregulated
4930453N24Rik,chr16,64770526,64771233,3.0477349939607725,178.78253680630314,58.6607881461377,both,72,2307.725142,-0.376828035,1.11938e-06,non-deregulated
4931406P16Rik,chr7,34312988,34313712,2.809271386348753,148.1620073143416,52.74036820875099,both,161,2564.727867,0.370448986,1.73662e-06,non-deregulated
4932438A13Rik,chr3,36863001,36863537,0.2327107968047575,24.692743163400024,106.1091427748281,both,103,6314.431648,-0.154422959,0.016502817,non-deregulated
4933434E20Rik,chr3,90052048,90053111,0.9349788410359596,164.51670947811317,175.95768188275588,both,412,2022.520448,-0.388528723,2.2447e-07,non-deregulated
6430548M08Rik,chr8,120113643,120114695,4.074878597156063,515.6253983765911,126.53760991467476,both,509,422.8981351,0.407734522,0.00109769,non-deregulated
9130019O22Rik,chr7,127386621,127386953,0.9042516533373984,65.24779805391616,72.15668095612607,both,213,285.7202668,-0.376234769,0.015080806,non-deregulated
9330182L06Rik,chr5,9266123,9266516,9.461005637834411,459.5690576407012,48.57507491623213,both,5,1521.570103,0.243470868,0.002253089,non-deregulated
9430015G10Rik,chr4,156109831,156110384,1.753787342787711,427.8382913641739,243.95106574558167,both,151,717.6238279,-0.230934595,0.048081303,non-deregulated
9930021J03Rik,chr19,29805086,29806698,4.468014745656954,537.4418760484358,120.2865045534699,both,709,2689.439506,0.18715425,0.031833048,non-deregulated
A430005L14Rik,chr4,153956902,153957585,2.6371964088407527,78.0508311623167,29.59613887712897,both,335,902.223363,-0.473645443,2.20743e-05,non-deregulated
A930024E05Rik,chr5,122989112,122989387,0.5936018024659232,25.3653245475262,42.73121213944148,both,242,1018.37877,-0.43762236,2.94853e-05,non-deregulated
AI597479,chr1,43098480,43098954,2.0263919089333045,434.63087680073255,214.4851027506929,both,230,997.8017773,-0.203995168,0.046518078,non-deregulated
AU040320,chr4,126752960,126754112,2.388083946047015,626.8545129014332,262.49266234508326,both,584,1822.145806,0.325828057,0.000247746,non-deregulated
AW549877,chr15,3995516,3996031,1.5109781212434203,1151.4880971890436,762.0812512106107,both,279,3569.942748,-0.225796699,0.003133934,non-deregulated
Aaas,chr15,102350427,102350890,1.817691450497657,248.31583029974908,136.61055083455656,both,131,1306.039589,0.429137363,5.65574e-08,non-deregulated
Aacs,chr5,125475677,125476161,2.142329145760174,267.2198327527604,124.73332273969572,both,137,1828.34608,-0.372424455,0.000388227,non-deregulated
Aasdhppt,chr9,4309133,4309885,1.8727100474940088,1307.029482368211,697.9347839337057,both,391,1282.24681,-0.286441455,0.000870396,non-deregulated
Aatk,chr11,120011987,120012305,0.4332181798910248,7.72317713264164,17.827453904599274,both,4674,774.1164297,0.424015124,0.0003055,non-deregulated
Abcb10,chr8,123982413,123983227,1.9919378173806217,186.54215985129247,93.64858592653938,both,105,457.2260002,-0.338450927,0.006616746,non-deregulated
Abcc1,chr16,14361307,14361824,0.6839193569572017,48.91052961757213,71.51505381449944,both,251,446.4849503,0.419490438,0.0010769,non-deregulated
Abcc4,chr14,118705781,118706547,1.4929129063393716,157.74920531225123,105.66537715790328,both,328,1062.229333,0.453829394,4.90801e-06,non-deregulated
Abcc5,chr16,20425909,20426608,2.0014863958176683,463.800443189707,231.72800182847627,both,214,1458.051987,0.245285275,0.002305104,non-deregulated
Abcf1,chr17,35969409,35969972,1.9458723401109328,325.97947421425846,167.52356642043364,both,211,2615.671673,0.18266864,0.031316168,non-deregulated
Abhd12,chr2,150904191,150904823,2.00509538434768,162.96272245863807,81.27429933297408,both,82,1112.152187,0.408882184,1.17018e-05,non-deregulated
Abhd13,chr8,9977664,9978197,0.5031747119238922,102.4216762111728,203.55092134809948,both,43,2563.494078,-0.33765362,9.16921e-07,non-deregulated
Abhd16a,chr17,35089144,35089715,1.709698226082001,238.1287072227182,139.2811337053449,both,119,864.2996933,0.35182717,0.000990284,non-deregulated
Abhd2,chr7,79273165,79273469,1.2815825204641351,2903.127160264232,2265.267443888702,both,34,6112.064159,0.185694606,0.0251657,non-deregulated
Abhd5,chr9,122351443,122352187,1.1409323052630869,97.17463468160432,85.17125357336332,both,165,864.3097623,0.35731188,0.000327847,non-deregulated
Abl1,chr2,31688183,31689099,0.6503960291897752,186.9366160941528,287.41967617334217,both,193,3604.099196,0.234021333,0.001040414,non-deregulated
Abt1,chr13,23423504,23423926,0.467830593217867,31.6932836875911,67.7452140733166,both,60,641.4963808,-0.439397648,5.1481e-05,non-deregulated
Acad9,chr3,36065948,36066403,2.78746944049415,77.40206924681758,27.767862894703555,both,31,1110.477529,-0.275075008,0.010518898,non-deregulated
Acadm,chr3,153944252,153944586,2.368743682129894,755.0339475024244,318.7486907927173,both,46,2126.310089,-0.274705388,0.000967074,non-deregulated
Acap3,chr4,155891042,155892676,6.785664978857204,91.04915849273452,13.417868223147735,both,780,4374.128131,0.339657509,0.000101289,non-deregulated
Acbd5,chr2,23068057,23068610,0.5559486358138497,487.0395617761156,876.0513659020702,both,111,2840.418604,0.166256816,0.044251733,non-deregulated
Aco1,chr4,40143246,40143838,1.9276608567679363,2704.238605149525,1402.860153358957,both,165,3646.490386,-0.254462944,7.85119e-05,non-deregulated
Acox1,chr11,116198479,116199140,1.0723563747055975,349.3915206892036,325.8166118377622,both,95,5104.659062,0.290475429,0.00168393,non-deregulated
Actb,chr5,142905576,142906846,0.7542047977769644,579.038557741837,767.7471151715903,both,92,140367.2601,0.123673684,0.033658173,non-deregulated
Actn1,chr12,80259337,80260799,4.348538396844617,498.0846185526623,114.54069691878128,both,428,527.3762518,0.336251222,0.002872548,non-deregulated
Actr10,chr12,70937736,70938157,2.68303142006682,214.5968535291163,79.98298190774516,both,121,2749.779856,-0.368533191,1.01025e-07,non-deregulated
Actr1a,chr19,46395102,46395869,1.5721248472149238,324.5737421585222,206.45544959963985,both,134,5691.490291,-0.213718459,0.000748999,non-deregulated
Actr3,chr1,125435174,125435976,2.801830036034567,706.886419532411,252.2945397975917,both,249,8681.704232,-0.18325284,0.004067201,non-deregulated
Adam17,chr12,21373232,21374059,2.578884536634712,658.1718338382678,255.21570449879167,both,427,3939.702302,-0.42474775,3.49868e-11,non-deregulated
Adam19,chr11,46056019,46056350,3.3127503593114764,344.8347130091788,104.09317805669166,both,27,2798.570541,-0.306813395,1.33412e-05,non-deregulated
Adam22,chr5,8367751,8368260,2.682050688178529,286.28951739245025,106.74276912599258,both,100,977.4920703,0.395379728,1.97441e-05,non-deregulated
Adamts5,chr16,85899485,85901102,1.6242152277203024,93.86478867754812,57.79085620893593,both,23,530.1340475,0.391212462,0.001004706,non-deregulated
Adarb1,chr10,77417770,77418534,3.361450333380412,51.11913429039489,15.207463808928985,both,264,290.2340512,0.338330457,0.041944032,non-deregulated
Adcy6,chr15,98609353,98610114,0.9983243910528532,14.43266891586397,14.456893015148095,both,2481,1621.673953,0.26781386,0.004131074,non-deregulated
Adgrl3,chr5,81019583,81020622,3.560500226972396,406.8839291709252,114.27718107938762,both,555,4562.470753,0.226072079,0.000739989,non-deregulated
Adgrv1,chr13,81632823,81633145,1.456477065146509,200.5751802224337,137.7125565669361,both,9,2934.780892,0.366898509,0.000103033,non-deregulated
Adipor2,chr6,119388188,119389079,1.1979788989761468,367.6620024823726,306.9019018587014,both,28625,3437.074877,0.271539452,0.000141561,non-deregulated
Adnp,chr2,168206358,168207480,1.8350381760197405,155.6744828683144,84.83446551830197,both,368,352.7120659,0.37872747,0.020590021,non-deregulated
Adrm1,chr2,180171337,180172081,2.837189937555595,120.78236658522091,42.57112468447635,both,148,1798.432698,0.174410104,0.033903526,non-deregulated
Adsl,chr15,80948113,80948758,0.547023004866061,82.0784273267112,150.04565913422263,both,377,1910.546252,-0.231120422,0.003685515,non-deregulated
Adss,chr1,177795934,177796483,1.2049289659850062,392.88576915546713,326.06550281932226,both,28,2806.604878,-0.369150542,3.76319e-06,non-deregulated
Aebp1,chr11,5861773,5862357,0.2599050482699641,69.82848956007923,268.6692314169604,both,174,894.8743569,0.333604031,0.004311133,non-deregulated
Aebp2,chr6,140623384,140623751,0.6354217466663037,46.32117006829001,72.89830779527271,both,721,3002.939668,0.273003886,0.000273965,non-deregulated
Aff1,chr5,103692195,103692992,2.3127404960457456,212.4367836377028,91.8550023233998,both,179,1594.179377,0.462872409,1.25939e-05,non-deregulated
Afg3l1,chr8,123477594,123478220,0.215413450209897,25.70196592517148,119.3145827251163,both,309,1476.527355,-0.233253468,0.035255526,non-deregulated
Aftph,chr11,20740857,20741948,3.2724354226848225,579.2093047929592,176.99640481148296,both,359,1877.350763,-0.206949885,0.013852768,non-deregulated
Agap1,chr1,89454368,89455875,0.7649115239549188,112.87550259781244,147.5667434243871,both,438,6163.969978,0.477008176,1.99444e-12,non-deregulated
Agap3,chr5,24485138,24485418,3.725385222310669,17.72378113340496,4.757570043296567,both,16629,1620.405622,0.330590968,5.49916e-05,non-deregulated
Agfg2,chr5,137684161,137685031,4.295581300782799,503.8374751684146,117.2920356731692,both,305,1246.33317,-0.441218021,1.29211e-07,non-deregulated
Aggf1,chr13,95374831,95375441,1.6372950687424044,160.48074400481593,98.01577435158352,both,89,1667.911966,-0.387033538,1.47711e-05,non-deregulated
Agl,chr3,116807932,116808331,2.210541729169609,687.2753058210166,310.90808952029687,both,165,2279.288275,-0.438062256,9.04034e-09,non-deregulated
Ago1,chr4,126468403,126468848,5.7235681483605365,158.96294872045138,27.77340019372092,both,265,4740.542223,0.331869921,7.74717e-07,non-deregulated
Ago3,chr4,126429224,126429822,0.8913238356942385,66.27564505907065,74.356415036797,both,266,3191.133492,0.195392385,0.006099869,non-deregulated
Agpat1,chr17,34604012,34604475,0.610876199121387,4158.355256590753,6807.198025674671,both,250,1724.160288,0.424648994,9.17326e-06,non-deregulated
Agpat3,chr10,78351909,78352525,1.0311631925764786,17.042120334544013,16.527083644211867,both,36,4033.967974,0.4549507,4.18803e-08,non-deregulated
Agpat5,chr8,18845955,18846995,0.7334766983417285,136.27796046280352,185.7972595051837,both,322,3779.305269,-0.191122625,0.012251126,non-deregulated
Agps,chr2,75832130,75832557,1.4923184164075125,41.616029184096185,27.88682946383472,both,47,3732.67068,-0.244758005,0.000429159,non-deregulated
Ahctf1,chr1,179802926,179804038,1.4890579823869272,465.8230122649863,312.8306740065838,both,358,5226.804895,-0.150177955,0.022723432,non-deregulated
Ahcy,chr2,155074084,155074476,0.9354636934185316,186.4129837122861,199.27334970218223,both,21,2383.39533,-0.398679255,3.0567e-05,non-deregulated
Ahcyl2,chr6,29768095,29768366,1.6845252104402697,1139.7865172854538,676.621822114231,both,84,3301.508813,0.257169902,0.000648369,non-deregulated
Ahsa2,chr11,23498117,23498359,0.8943237765460037,365.8259326741552,409.0531217754527,both,329,629.8572619,-0.388421707,0.000221701,non-deregulated
Aimp2,chr5,143909446,143910295,4.725177297632958,566.5889711761412,119.90851040869296,both,448,780.5843149,-0.468231787,0.001879549,non-deregulated
Ak3,chr19,29047520,29048047,0.9348608738755833,118.0986136100608,126.32747493267972,both,86,2687.397129,-0.233362056,0.003553819,non-deregulated
Akap7,chr10,25296719,25297222,1.1584907939279363,136.66558544867232,117.9686417578676,both,10648,256.697024,-0.480251009,0.001571373,non-deregulated
Akap8,chr17,32320337,32321699,1.328718155747955,517.3402416904927,389.3528807840172,both,546,2153.958197,-0.211062136,0.005715682,non-deregulated
Akap9,chr5,3928043,3928527,4.396699292466645,97.80206970745958,22.2444300148147,both,11,4136.846526,-0.237017335,0.000871449,non-deregulated
Akr1a1,chr4,116651418,116651698,3.077246334317131,456.6413148806789,148.39283738460014,both,18,7687.931441,-0.362858421,8.64832e-09,non-deregulated
Akt2,chr7,27591715,27592161,0.7164701952625222,252.0489381580745,351.7926353736475,both,163,3895.692338,0.449297823,2.29905e-10,non-deregulated
Akt3,chr1,177257299,177259121,2.231507189791031,116.62375866424036,52.26232709344825,both,918,3338.510807,0.294883329,6.23989e-06,non-deregulated
Aktip,chr8,91133433,91134222,1.5043697195222203,1382.786658865037,919.1800665226116,both,21649,967.0620161,-0.224480628,0.021633452,non-deregulated
Alas1,chr9,106247596,106248183,1.0494475482394832,20.530861091560023,19.56349426515111,both,57,1088.852754,0.49711941,3.97954e-06,non-deregulated
Aldh18a1,chr19,40588200,40588578,3.833471262404329,633.6592612085913,165.29646835311453,both,115,1609.560777,-0.272489063,0.000461925,non-deregulated
Aldh3a2,chr11,61266868,61267493,1.2933039026750055,613.6328697595383,474.4692013148112,both,29,793.0234793,-0.241486816,0.032746188,non-deregulated
Aldh5a1,chr13,24937222,24937642,1.2028361861859267,417.2091417010361,346.85449813741025,both,19,522.3335811,-0.383718215,0.003148369,non-deregulated
Aldoa,chr7,126808976,126809384,2.8257948317757715,96.47109220191084,34.139453833343936,both,276,14398.86851,-0.213359535,0.002799114,non-deregulated
Alg1,chr16,5233591,5233841,3.176450579292012,89.84721221427105,28.28541164783265,both,30,496.6483366,0.379011337,0.001000525,non-deregulated
Alg2,chr4,47473929,47474397,0.9977563286670248,648.6007768685516,650.0592962763409,both,64,1684.838693,0.249705889,0.006734419,non-deregulated
Alg9,chr9,50775208,50775874,1.358682497992374,39.07617787338751,28.76034535745292,both,189,1364.052481,-0.238538628,0.006989776,non-deregulated
Amacr,chr15,10981770,10982073,5.774256979368546,654.3327512457527,113.31895230567108,both,14,174.4079222,-0.481974135,0.02348785,non-deregulated
Ambra1,chr2,91730091,91730424,1.5842489923641865,60.03648670686599,37.895865483413125,both,43,1728.329222,0.481538954,6.13775e-10,non-deregulated
Anapc4,chr5,52834033,52834278,3.192121670378285,1148.7478821390712,359.8697044661639,both,21,2489.116985,-0.33621761,1.51036e-06,non-deregulated
Anapc5,chr5,122820915,122821336,0.7112401539046647,191.3173538626545,268.99121599411114,both,3,7488.354219,-0.367195117,1.41829e-09,non-deregulated
Anapc7,chr5,122422125,122422933,2.106697617878861,370.415994241089,175.82779374576037,both,432,1497.344353,-0.266367359,0.003145749,non-deregulated
Angel2,chr1,190928447,190928974,0.8243438873380895,154.1824348444549,187.03654774748125,both,3335,1970.897673,-0.310854247,2.68793e-05,non-deregulated
Ank,chr15,27466247,27467326,0.8505408421086974,194.25412434928776,228.3889435193784,both,430,1553.362092,0.290160126,0.000749311,non-deregulated
Ankfy1,chr11,72689802,72690332,1.0759940561046697,701.6646917668237,652.1083344149698,both,204,7810.07705,0.407512591,2.52168e-12,non-deregulated
Ankhd1,chr18,36559433,36561371,1.342569940961775,3328.606035897414,2479.279428461585,both,554,4599.479639,0.288342616,6.71333e-06,non-deregulated
Ankra2,chr13,98262848,98263491,1.612692689669118,292.168578797388,181.1681671709774,both,310,840.8906591,-0.212372476,0.041580739,non-deregulated
Ankrd10,chr8,11634787,11636044,2.383675727756878,591.5430730656974,248.16423902690823,both,287,1603.09932,-0.283547265,0.003368995,non-deregulated
Ankrd13c,chr3,157946941,157948090,8.712924584375713,267.0673978826593,30.651866121000623,both,298,4006.843734,0.264665216,5.52992e-05,non-deregulated
Ankrd17,chr5,90366020,90366887,5.616592238134394,111.33844278032612,19.823130834455643,both,310,10054.14788,0.480684329,3.0909e-13,non-deregulated
Ankrd28,chr14,31829870,31831161,4.266243177636649,174.1282315572562,40.81535540918632,both,746,4515.853211,-0.174775377,0.005341722,non-deregulated
Ankrd40,chr11,94328295,94328652,1.173197907607109,97.2870224291808,82.9246470679533,both,294,3458.819254,0.358208531,3.25095e-07,non-deregulated
Ankrd50,chr3,38484377,38485349,2.26291713179839,558.9530194455766,247.0055184925682,both,505,1693.902646,0.276259172,0.001106296,non-deregulated
Ano10,chr9,122293954,122294592,0.6058141613394407,396.7381362284705,654.8842228304667,both,218,1228.051522,0.316364853,0.000425854,non-deregulated
Anp32a,chr9,62340766,62344699,3.3291372741280028,301.3946941588577,90.53237200553758,both,527,7331.597623,-0.395247279,2.03152e-10,non-deregulated
Anp32b,chr4,46450682,46452589,1.9120449933549304,99.44059033036108,52.00745310698975,both,220,4675.881598,-0.43625145,4.16002e-13,non-deregulated
Antxr1,chr6,87335213,87335720,0.8243090322002368,148.3670499379557,179.98959630702575,both,101,1197.829347,0.278013838,0.002298073,non-deregulated
Anxa5,chr3,36475547,36475970,2.822816726257894,431.9476686005667,153.02008967942604,both,76,1300.752827,-0.230229909,0.00950362,non-deregulated
Anxa7,chr14,20479738,20480021,8.431476075729238,121.04753434920995,14.356624304213607,both,112,382.2232849,0.279647012,0.047692656,non-deregulated
Ap2a2,chr7,141561949,141562633,3.932391568419392,56.71438885242498,14.422365592453218,both,224,3878.794402,0.355350235,2.55701e-07,non-deregulated
Ap2b1,chr11,83298725,83299157,4.0548746385076,169.7603212708949,41.86573850119701,both,299,7703.045095,0.293133908,9.0075e-06,non-deregulated
Ap2m1,chr16,20535417,20535868,1.8026322708487776,316.782362382316,175.73321387015756,both,61,5311.178967,-0.136255185,0.04587251,non-deregulated
Ap2s1,chr7,16738346,16738666,0.4456911320567085,60.106172362777976,134.8605974846505,both,64,2046.907073,-0.443377573,1.41638e-09,non-deregulated
Ap3b1,chr13,94358367,94359414,3.3452389331470984,298.80047435577313,89.3211158685968,both,593,2488.125639,0.178629061,0.017261881,non-deregulated
Ap4e1,chr2,127008611,127009056,1.1652281250743222,205.9132993332806,176.7150096210961,both,106,950.3051985,-0.325842385,0.002475629,non-deregulated
Apc,chr18,34220798,34221561,0.2677934687200257,55.4759509310226,207.1594620891293,both,126,23848.80863,0.193216691,0.00192794,non-deregulated
Apeh,chr9,108094190,108094645,0.3385860777007792,65.46290856748352,193.3419974383456,both,39,433.5071385,-0.326165657,0.018826455,non-deregulated
Aph1a,chr3,95893949,95894316,0.9103390588925496,208.3440801799601,228.86426562144428,both,20,1376.424536,0.413310303,4.23087e-06,non-deregulated
Api5,chr2,94437452,94438255,4.3394424110328265,168.16755125218054,38.75326259074726,both,119,7002.428549,-0.348444363,9.28404e-10,non-deregulated
Apip,chr2,103073378,103073940,2.113883336033983,852.2258341919447,403.1565127860227,both,297,353.0632391,-0.321059691,0.026406198,non-deregulated
Aplp2,chr9,31211076,31212107,1.187630136462836,404.7815237880951,340.83130038588547,both,292,20631.46173,0.453424314,7.32143e-11,non-deregulated
Arel1,chr12,84970578,84970972,3.4709259453631427,84.48791957824393,24.34160823601336,both,72,2304.411898,0.332294665,3.82108e-05,non-deregulated
Arf1,chr11,59227397,59228536,4.544581592811838,185.4064055865625,40.79724432273803,both,266,10617.55908,-0.480436646,4.18331e-17,non-deregulated
Arf2,chr11,103966474,103967112,0.8991586660600409,492.565309435161,547.806886623801,both,265,1387.959583,0.337495792,0.000186381,non-deregulated
Arf4,chr14,26637890,26638619,1.7873091783552606,698.5864890982275,390.8593418297607,both,184,4733.272943,-0.424754963,1.57705e-08,non-deregulated
Arf5,chr6,28421427,28421798,1.1802551704175597,93.10330811347798,78.88405020122825,both,2133,2945.536573,-0.363381981,0.000102283,non-deregulated
Arfgef2,chr2,166805343,166805987,11.2991033327866,186.97239768580107,16.547542949117332,both,245,1785.78551,0.455360565,1.38709e-06,non-deregulated
Arhgap1,chr2,91649927,91650421,3.145813025359661,481.33162434752,153.00706700217484,both,67,1489.196441,0.417086407,3.83748e-07,non-deregulated
Arhgap12,chr18,6135516,6136250,1.9471100984612213,500.18467999017247,256.88566886148993,both,152,4582.171257,-0.214382375,0.001257294,non-deregulated
Arhgap17,chr7,123369426,123369630,10.925148238785187,159.33618614560197,14.584350039292394,both,285,586.6865452,0.385697073,0.000679467,non-deregulated
Arhgap39,chr15,76817113,76818347,2.39800415965545,227.49665880234537,94.86916771446823,both,177,724.2340092,0.248475085,0.02137073,non-deregulated
Arhgap42,chr9,9238697,9239289,1.985517900514873,233.0448048452096,117.37230109321996,both,188,3151.708729,0.341399631,4.51324e-07,non-deregulated
Arhgdia,chr11,120580994,120581808,2.0139490699302818,22.49129711212628,11.16775863299506,both,184,10328.76937,0.226090642,0.000223787,non-deregulated
Arhgef26,chr3,62338718,62339974,9.622330980506533,297.7398608946136,30.942591924741738,both,374,2369.756167,0.43803717,1.90356e-07,non-deregulated
Arid1b,chr17,4994039,4996845,23.002255694698768,118.6044923393116,5.1562113695938905,both,293,2396.205388,0.467741296,3.14163e-09,non-deregulated
Arid2,chr15,96284886,96288510,0.9955672125236936,202.3224176239246,203.2232631597533,both,2632,5941.416949,0.207645928,0.003508331,non-deregulated
Arid5a,chr1,36307616,36308213,0.4981905618263805,650.8287089146887,1306.3850638372844,both,117,449.8144879,0.427908623,0.000480823,non-deregulated
Arid5b,chr10,68276999,68277311,1.8800931048634508,148.07537143252924,78.75959496340145,both,1415,1458.374006,0.343231133,0.00032123,non-deregulated
Arl13b,chr16,62846598,62847166,1.6186056420629669,376.6239329186408,232.6841839242702,both,126,566.4797134,-0.478590552,8.8928e-06,non-deregulated
Arl14ep,chr2,106974187,106974428,1.6108608895690908,130.72573527770518,81.15271537362524,both,4,1831.075769,-0.293980084,7.12814e-05,non-deregulated
Arl2bp,chr8,94666588,94667259,0.223393455792289,44.15464634541774,197.65416219923952,both,167,5334.067273,-0.426781418,1.22895e-10,non-deregulated
Arl4a,chr12,40037326,40038224,1.5434060358635755,379.4510730505626,245.85304465150023,both,199,1856.14409,-0.441614857,3.22662e-08,non-deregulated
Arl6ip1,chr7,118129309,118129813,1.507332710359663,403.9811732971488,268.01061936800625,both,151,12741.70049,-0.198873674,0.001531236,non-deregulated
Arl6ip6,chr2,53190977,53192516,2.026414396575132,723.1395742238169,356.8567097855227,both,749,2253.449735,-0.441573541,3.76072e-08,non-deregulated
Armcx4,chrX,134686384,134686627,0.905088533193086,29.467372802411603,32.5574479420846,both,135,1361.974475,0.416798468,2.1103e-06,non-deregulated
Armt1,chr10,4432145,4432861,1.5577336226198375,329.2318694329944,211.3531252405553,both,322,953.6054509,-0.474241516,3.711e-08,non-deregulated
Arpc5,chr1,152765927,152767261,2.006570428651425,473.26934518792,235.85982252613712,both,615,3081.893329,-0.374697369,5.92193e-07,non-deregulated
Asb13,chr13,3633944,3634416,5.737345394866631,216.95690544476312,37.81485870432007,both,88,909.3880821,-0.392895128,2.39609e-05,non-deregulated
Ascc1,chr10,60002780,60003293,1.5643737745331638,388.07003957659816,248.06733908103573,both,25,349.6460617,-0.371828426,0.009134296,non-deregulated
Ascc3,chr10,50592508,50593018,1.5120185285867629,345.8672337786035,228.74536736125512,both,161,4191.496501,0.309769795,1.21726e-05,non-deregulated
Aspm,chr1,139454634,139455233,4.278966149876989,232.2060875631508,54.26686714262189,both,138,9539.135709,-0.492315088,4.70149e-18,non-deregulated
Asxl1,chr2,153345424,153346759,1.0723405945171398,321.96891465479433,300.2487421450016,both,421,3240.899127,0.49761692,1.85313e-12,non-deregulated
Atad1,chr19,32711913,32712444,3.044952190710983,414.3098813445619,136.06449474263252,both,146,6045.394234,-0.370308875,5.48997e-08,non-deregulated
Atad2,chr15,58134492,58135397,0.7426112296382379,134.5739898662532,181.21728368127523,both,315,6239.257153,-0.19452878,0.001068206,non-deregulated
Atad2b,chr12,4917016,4918101,2.047077834264336,348.68809604605616,170.33455700103616,both,388,3050.109678,-0.145332559,0.04626233,non-deregulated
Atad3a,chr4,155760771,155761212,4.723308476545549,170.2090069270721,36.03597092425278,both,119,1709.983244,0.261043167,0.001206429,non-deregulated
Atad5,chr11,80089321,80089678,0.5786199728641812,32.171145672991166,55.59978428283993,both,79,2069.773388,-0.312830765,5.94473e-05,non-deregulated
Atf1,chr15,100227623,100228623,1.604042543513826,181.3823567298096,113.07827056286936,both,196,1671.579688,-0.376454175,7.85162e-07,non-deregulated
Atg13,chr2,91710199,91711006,2.320677118033762,464.5073589146602,200.16027016641712,both,430,610.2173506,0.295305999,0.010463983,non-deregulated
Atg3,chr16,45158612,45159270,3.024590520764256,591.7415555715169,195.6435264572592,both,173,1544.991606,-0.276559051,0.000638876,non-deregulated
Atic,chr1,71556948,71557367,7.177290929617066,564.7667165591996,78.6880066723632,both,202,3246.396859,-0.404933848,2.56887e-09,non-deregulated
Atl3,chr19,7493993,7494992,1.2248745520576072,310.7708039702358,253.71643442847844,both,47,4453.893845,-0.348736571,4.31897e-09,non-deregulated
Atox1,chr11,55460934,55461289,4.460172553605541,353.40208343463564,79.23506976180784,both,50,955.1880192,-0.434533382,1.76166e-05,non-deregulated
Atp11a,chr8,12756830,12757610,2.7999045314047857,49.18318875451913,17.56602348503741,both,184,3452.089576,0.232927064,0.002287204,non-deregulated
