gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
A130051J06Rik,chr15,95790472,95791333,1.354268606871354,204.3161513429826,150.86826225337677,both,309,130.4006047,-0.682243656,0.001169327,down-regulated
A930033H14Rik,chr10,69212587,69213723,3.269116875625689,268.39144567654586,82.09906708372957,both,625,107.0775306,-0.746341976,0.002045855,down-regulated
Abca5,chr11,110337365,110337948,7.27905974063126,85.07826234797976,11.68808409045995,both,232,250.5475298,-0.656318895,3.21193e-05,down-regulated
Abcb7,chrX,104413641,104413932,1.0936119170535603,48.95974629782364,44.76884855985508,both,76,3708.107601,-0.760293179,2.65116e-37,down-regulated
Abcd3,chr3,121814661,121815543,0.8708841721180649,232.4867002116536,266.9547887708488,both,241,4193.232894,-0.692586094,1.3027599999999995e-20,down-regulated
Abce1,chr8,79711304,79711930,5.4007874117076105,367.7667439563161,68.09502317367391,both,190,12337.90966,-0.593385324,2.64936e-19,down-regulated
Abhd17b,chr19,21652828,21653873,1.254793794122007,899.3174054962896,716.7053341426125,both,481,3355.143993,-0.660594138,2.1531400000000002e-26,down-regulated
Ablim1,chr19,57314444,57315020,6.540532338884373,63.1914880169825,9.661520613742756,both,101,363.2755279,-1.88243073,1.12976e-40,down-regulated
Abracl,chr10,18022557,18023138,4.567402400820023,159.6751243081495,34.9597233384739,both,114,259.2855218,-1.687552074,5.68465e-22,down-regulated
Acads,chr5,115119007,115119262,1.0135695539482137,72.2777494573843,71.31010316542834,both,84,812.3160539,-0.590859873,5.60205e-10,down-regulated
Acat1,chr9,53610088,53610454,1.2832859990818084,113.5094937655956,88.45221863778744,both,72,3824.409992,-1.016717091,2.09341e-53,down-regulated
Acat2,chr17,12960318,12960670,2.1180278887554262,441.65262780049625,208.5206857498065,both,77,4191.640887,-1.505765572,5.484700000000001e-115,down-regulated
Acly,chr11,100527205,100527972,2.566006751353075,587.633802804016,229.0071148465031,both,28,11884.89083,-0.500188133,1.85588e-21,down-regulated
Acsl3,chr1,78657622,78658549,0.830542531572545,74.89908636002163,90.1809161033669,both,203,4173.425834,-0.614754522,6.42822e-26,down-regulated
Acsl4,chrX,142390152,142390858,1.0783740332762224,190.36666003748644,176.53119804742607,both,323,2918.736986,-1.139752361,2.27953e-70,down-regulated
Acss2,chr2,155517874,155518363,1.6549361148188524,634.828098715011,383.5967400980301,both,74,1485.594484,-1.857621106,5.20457e-95,down-regulated
Actl6a,chr3,32708371,32709402,0.5700566262204371,394.68921361582926,692.3684340495773,both,2073,1670.606909,-0.804981044,3.11502e-25,down-regulated
Actr2,chr11,20112370,20113193,4.67678587761602,179.6253226250731,38.40785687555075,both,280,11743.87146,-0.537641011,2.7242899999999997e-20,down-regulated
Actr5,chr2,158624837,158625555,1.6754955958141216,103.78377641694584,61.94213621105784,both,51,191.4019466,-0.605974747,0.001048786,down-regulated
Actr6,chr10,89732032,89732462,4.086485150982157,307.59554368330333,75.271420871155,both,167,410.4573121,-0.941660178,5.28359e-12,down-regulated
Actr8,chr14,29978335,29978793,0.9377171863609226,152.79412243545354,162.942649082091,both,2,1106.363213,-0.571092616,2.85522e-10,down-regulated
Acyp1,chr12,85280202,85280474,1.382134797704611,422.7619950728264,305.8760952802368,both,7804,171.0714026,-0.990667325,1.7993e-06,down-regulated
Acyp2,chr11,30649110,30649612,5.57063211644876,387.58522587215856,69.57652520756325,both,25,158.2897278,-0.523555709,0.011235832,down-regulated
Adamts9,chr6,92943066,92943760,4.111811535175462,200.92780543151625,48.86600558236484,both,268,1971.312066,-0.603689664,1.88806e-15,down-regulated
Adamtsl3,chr7,82335315,82336476,3.02889093071964,101.71520246813355,33.58166563097961,both,379,398.9711206,-1.4717603,6.71615e-23,down-regulated
Add3,chr19,53142135,53143577,1.383130208494242,2184.7190151065315,1579.5468869738206,both,1690,2550.462267,-0.846203531,1.82087e-38,down-regulated
Adgre5,chr8,83741016,83741325,1.1055629712364268,81.10131496761254,73.35748128115343,both,1,511.8423433,-0.663854332,1.84761e-09,down-regulated
Adh5,chr3,138442658,138443447,2.3865691693416973,570.9816315189137,239.2478872407504,both,435,3058.420917,-0.745595909,2.83731e-21,down-regulated
Adk,chr14,21075820,21076363,1.5272303896899773,247.8423489117308,162.28222708562132,both,23246,1755.19404,-1.143895706,6.4118e-48,down-regulated
Adora2b,chr11,62248497,62249444,0.8911899256901515,248.07244724012472,278.36091958514174,both,487,147.1534199,-0.63230198,0.002680214,down-regulated
Afap1l2,chr19,57007999,57008535,0.29945333848184,73.11854596713893,244.1734205997944,both,307,87.70238528,-1.260799015,1.48506e-06,down-regulated
Aif1l,chr2,31950109,31950600,0.0812689354163105,4.252469355068244,52.32588975460828,both,30,2890.902447,-1.0050441,3.4839000000000004e-54,down-regulated
Aifm1,chrX,48513243,48513650,1.2205129989623296,52.30532251858862,42.85519495741397,both,87,1103.892931,-0.549248111,2.80505e-07,down-regulated
Aimp1,chr3,132684076,132684352,0.4743782647397278,96.47925142573348,203.38042148425103,both,18,974.2962282,-0.950418726,5.83786e-23,down-regulated
Aip,chr19,4121243,4121518,0.5788577337618477,383.70322643066174,662.8627451119519,both,4340,1645.893298,-0.514940756,1.67638e-09,down-regulated
Airn,chr17,12741440,12742489,2.610032435711626,97.09627843577292,37.20117693069957,both,129,339.1003887,-0.791754263,4.05347e-09,down-regulated
Ak2,chr4,128993046,128993583,3.162787178613029,297.2348003966171,93.97875469033704,both,1088,1822.55084,-0.658743478,9.70778e-18,down-regulated
Ak4,chr4,101419138,101420526,16.444820824110867,108.23396250390373,6.581644376764177,both,139,2238.410761,-0.614651961,9.053060000000001e-18,down-regulated
Ak6,chr13,100650928,100651791,0.6927012382612697,56.583836258800126,81.68577322141022,both,51,611.9939375,-0.90007891,1.7363e-16,down-regulated
Akap12,chr10,4266346,4266776,7.2979479034550545,201.8101935257495,27.65300550175301,both,17,3174.970541,-0.641102264,3.92367e-21,down-regulated
Akr1b3,chr6,34317156,34317652,4.161060857531906,225.79936526074263,54.26485528372527,both,174,2122.063024,-0.709160106,6.18324e-19,down-regulated
Aldh9a1,chr1,167350131,167350541,1.7524302796208977,578.8566812480343,330.31652555858494,both,140,1028.215372,-0.529646235,3.77027e-08,down-regulated
Alg10b,chr15,90224109,90224639,3.288400165894448,191.53882711171912,58.246812263987465,both,202,10527.53147,-0.66551353,9.883830000000001e-28,down-regulated
Alg14,chr3,121291628,121292123,1.3909365447639297,2779.199911874057,1998.078145502852,both,145,1145.458208,-0.50522391,2.84145e-08,down-regulated
Alg6,chr4,99715351,99715891,2.497823767989528,295.95480678272924,118.485063107931,both,313,568.0916849,-0.681346847,1.30477e-10,down-regulated
Alkbh3,chr2,94010469,94010904,3.3367152714451707,203.9292856167728,61.11677773706133,both,97,374.0765402,-0.591425513,5.53846e-06,down-regulated
Amd1,chr10,40300770,40302743,1.4992279513112237,273.9667928328765,182.7385839446665,both,555,3338.522768,-0.736078649,2.0786299999999998e-27,down-regulated
Amz2,chr11,109425484,109426357,0.795001972815982,1152.1750225585304,1449.2731615211007,both,462,1482.336302,-0.532481386,8.69296e-11,down-regulated
Ankrd26,chr6,118561966,118562449,2.4763898705292315,154.6391153217683,62.44538356503623,both,223,1148.387698,-0.567324478,1.27683e-10,down-regulated
Ankrd33b,chr15,31367028,31368006,9.918535837132866,389.6926943042442,39.28933672299882,both,247,119.5058546,-1.061288785,2.89774e-06,down-regulated
Anln,chr9,22388813,22389477,1.2098173053557906,285.7913748434711,236.226886140816,both,271,6329.248708,-0.534935451,7.56634e-19,down-regulated
Anp32e,chr3,95929201,95930411,0.7863943180251929,1037.2322608646218,1318.9722218102206,both,45,11854.98339,-0.629908636,1.2026100000000001e-29,down-regulated
Anxa2,chr9,69453637,69454125,10.432403428771725,282.711692557464,27.099382657860804,both,17,305.4669493,-1.546692527,5.04331e-22,down-regulated
Ap1g2,chr14,55106007,55106321,2.105041879726665,192.3993580193205,91.3993017774559,both,272,120.1676074,-1.188567101,2.23383e-08,down-regulated
Ap3m1,chr14,21051936,21053052,0.8831050110738886,699.4743386392847,792.062472603001,both,544,5026.550441,-0.663618996,1.29821e-19,down-regulated
Ap3s1,chr18,46741398,46742523,0.4126558866017771,135.38657859362291,328.0859015693001,both,519,2367.206983,-0.595488529,2.75818e-16,down-regulated
Ap4s1,chr12,51690919,51692308,1.3640476915350197,455.0980135318221,333.6379045659917,both,47,589.1533863,-0.662389826,7.08516e-10,down-regulated
Appl1,chr14,26969890,26970847,1.2594395340341225,220.1903641193684,174.83202501518642,both,385,4054.553787,-0.653271242,1.13916e-22,down-regulated
Appl2,chr10,83648461,83648917,0.8402142939153178,315.2357381677443,375.1849265724534,both,179,2542.439848,-0.807936664,2.02936e-22,down-regulated
Aprt,chr8,122576478,122576995,1.173598454548172,124.07336396230102,105.72045615897514,both,88,464.7160037,-1.346702096,3.7084e-28,down-regulated
Arcn1,chr9,44767215,44767886,1.6033184626965216,207.6082397781697,129.4865896005503,both,41,8374.28314,-0.600174631,3.0911299999999998e-27,down-regulated
Arhgap19,chr19,41801587,41802068,1.7011668239881106,543.8323667785329,319.68197304930146,both,16,1787.058449,-0.7193979,4.5762000000000005e-24,down-regulated
Arhgap29,chr3,121953293,121953816,4.2213493119087095,46.40096550604119,10.991974858640804,both,752,6547.986395,-1.881986658,5.4463e-112,down-regulated
Arhgef28,chr13,98205787,98206478,11.320444426508407,89.29971916808073,7.8883580717885,both,313,108.5191743,-1.313834882,7.47621e-09,down-regulated
Arhgef39,chr4,43499500,43499853,2.7727804247049668,155.85439085150492,56.208702810677245,both,158,551.7316211,-1.223973809,2.0786299999999998e-27,down-regulated
Arl1,chr10,88731275,88732090,1.6853161011720446,369.7356743290774,219.38654361157924,both,417,2833.786889,-0.816516162,1.9129e-26,down-regulated
Arl15,chr13,113794155,113794960,2.279318510102665,550.3602541404963,241.4582480250673,both,350,1183.687353,-0.523117994,8.03822e-10,down-regulated
Arl6,chr16,59639143,59639555,3.078838180649298,291.554953879591,94.69642013407304,both,164,1012.901599,-0.503488285,5.92088e-07,down-regulated
Arl6ip4,chr5,124115908,124116699,10.321953096745457,151.725130192224,14.699265610891358,both,181,426.7664914,-0.654837039,1.5925e-06,down-regulated
Arl6ip5,chr6,97210680,97210892,2.2107667944789045,210.81531035410976,95.35845702070112,both,9,1004.901334,-0.651071734,2.36558e-09,down-regulated
Armc1,chr3,19162701,19163059,1.7910275428726532,736.8966545747522,411.4379242838632,both,6,2751.29733,-0.543856518,1.62424e-14,down-regulated
Arpc3,chr5,122391780,122392145,6.060105205896367,320.88140998490536,52.9498084740664,both,98,1427.730898,-0.589275602,2.8588e-13,down-regulated
Arrdc2,chr8,70839006,70839676,0.2364495305545023,1209.1655093136794,5113.841869248132,both,44,123.3919568,-0.632413876,0.007767026,down-regulated
Arrdc3,chr13,80883029,80883352,2.058126688013775,116.10687761602208,56.41386329238687,both,355,1009.412107,-0.649918498,5.99547e-09,down-regulated
Arrdc4,chr7,68748864,68749208,1.4764490430097756,1818.564287234672,1231.7149012657328,both,33,567.1881897,-1.071881523,6.59508e-20,down-regulated
Asah1,chr8,41374361,41374963,3.353138800173449,843.7224774805309,251.6216976872199,both,190,5105.894265,-0.650178409,1.9677700000000002e-26,down-regulated
Asf1a,chr10,53596813,53597857,0.6288296308321306,266.6540305656972,424.0481324215491,both,148,901.4420807,-0.511761516,1.26601e-08,down-regulated
Asnsd1,chr1,53352464,53352777,0.5885381556586086,36.40756573600084,61.86101170493976,both,25,251.6756686,-0.899264447,2.39403e-09,down-regulated
Ate1,chr7,130519061,130520114,1.08857610283022,409.37488223154605,376.0645499815775,both,255,1697.785911,-0.527926589,3.61493e-11,down-regulated
Atg101,chr15,101283796,101284488,1.5853170705490052,315.0773932089509,198.74724057556364,both,505,304.1532856,-0.59824174,1.97685e-05,down-regulated
Atg4d,chr9,21265196,21265663,1.4167507353996005,282.6884362744339,199.53293773636224,both,103,444.9831522,-0.570804283,7.53037e-05,down-regulated
Atg5,chr10,44268176,44268746,1.2098707675439746,211.7087993802555,174.98463890488256,both,182,1147.649853,-0.554905148,1.18703e-09,down-regulated
Atl2,chr17,79895032,79896323,13.611548684958208,550.4531927739505,40.44015897928227,both,200,2236.987948,-0.750055,2.54873e-21,down-regulated
Atp1b1,chr1,164457666,164458737,4.52896269250994,298.6130407881438,65.93409154859988,both,382,1087.624345,-0.807864133,6.978509999999999e-21,down-regulated
Atp5c1,chr2,10080057,10080881,3.0335834763945977,358.68724571652865,118.2387920120224,both,371,8899.230121,-0.594142433,1.7676e-16,down-regulated
Atp5f1,chr3,105958874,105959817,1.2005251347118018,333.210749872419,277.5541637888403,both,282,7880.691777,-0.593881325,2.22246e-14,down-regulated
Atp5g1,chr11,96075794,96076044,1.2702319997037168,2187.5596034106816,1722.1732753709027,both,374,2404.302383,-0.637735358,1.17222e-17,down-regulated
Atp5l,chr9,44920370,44920726,1.0210407227135776,316.74713728944613,310.2198866737072,both,16,668.1079865,-0.719807038,8.63342e-10,down-regulated
Atp5o,chr16,91931351,91931751,1.3659715797193634,162.3026858868362,118.81849395445036,both,64,5639.558395,-0.570771896,7.105349999999999e-22,down-regulated
Atp6v0e,chr17,26676341,26676736,1.0148380927749323,62.9742521165466,62.05349657732334,both,55,1607.73361,-0.604046425,1.22109e-15,down-regulated
Atp6v1e1,chr6,120822428,120822852,0.9630045040808866,138.95946606528634,144.29783607077977,both,59,3834.260485,-0.528586239,7.32481e-14,down-regulated
Atp6v1g1,chr4,63544771,63545365,1.830686401448689,171.12753883757208,93.47725459814014,both,1,3187.372885,-0.509383104,9.31845e-11,down-regulated
Atp7a,chrX,106027092,106027408,0.2288212236291163,24.59436520627959,107.48288474386987,both,184,1449.269316,-0.716102896,1.78077e-17,down-regulated
Aunip,chr4,134510936,134511296,0.2377359043745368,3.534670242249964,14.868053908598217,both,63,174.9868389,-0.563632491,0.002773711,down-regulated
Aurkaip1,chr4,155831291,155832136,3.2315494005878587,300.78534995139336,93.07775084505184,both,19,1438.506492,-0.509188024,1.98424e-09,down-regulated
Avpi1,chr19,42128800,42129394,4.476966263377915,500.6288298079024,111.82323036541555,both,335,91.4858672,-0.740624422,0.004893587,down-regulated
B330016D10Rik,chr4,141545530,141547131,0.4812076258879907,184.43722600999,383.2799317542836,both,659,108.6119215,-0.734897832,0.003358028,down-regulated
B3galt5,chr16,96280784,96281114,4.896029068512382,75.74083490798178,15.469849922887612,both,38745,101.5392824,-1.11999302,4.54806e-06,down-regulated
B3gnt5,chr16,19761053,19761371,0.7074901565251293,20.59820165860897,29.11447101932556,both,845,1176.966366,-0.596243012,2.85954e-08,down-regulated
B4galt7,chr13,55600014,55600221,2.7170092949670974,252.7258617759608,93.01619329904474,both,118,267.5527116,-0.509726495,0.001308029,down-regulated
BC055324,chr1,163994433,163995154,3.524756343039601,195.3002717100209,55.40816235303296,both,358,1089.399425,-0.702342377,6.62736e-14,down-regulated
Bag2,chr1,33757611,33757949,2.372801431204444,136.04386755843922,57.3347039365965,both,154,420.8791018,-1.543188997,4.16536e-25,down-regulated
Bbs10,chr10,111298434,111298840,2.2626951299352185,386.1344954472469,170.6524623395915,both,245,178.1072024,-0.590444775,0.002972402,down-regulated
Bbs5,chr2,69647125,69647462,0.9129734771232132,45.02843102436182,49.320634336768215,both,46,126.1635627,-0.500807794,0.047265577,down-regulated
Bcar3,chr3,122419854,122420233,1.778022371727328,151.83310259313362,85.39437130120558,both,109958,160.5066751,-1.537973258,1.38244e-16,down-regulated
Bcat1,chr6,145075573,145075779,0.7598370474447407,31.32570894497887,41.22687759214194,both,405,387.3209488,-1.874412028,2.20224e-32,down-regulated
Bcdin3d,chr15,99474374,99474776,1.6622938340071036,56.175906803293024,33.794209936925604,both,46,144.6657029,-0.617223866,0.002719429,down-regulated
Bcl7c,chr7,127708278,127708999,6.279356784538401,244.5545529551732,38.94579673468108,both,66,1180.68549,-0.502830847,5.19245e-10,down-regulated
Bend6,chr1,33907457,33907693,0.7033794548157527,36.11333213154842,51.342603034955225,both,123,139.9560846,-0.82275027,7.27793e-05,down-regulated
Bet1l,chr7,140857047,140857659,3.0428677749460484,509.52064263620736,167.44751343828648,both,82,318.7899178,-0.622686848,1.49175e-05,down-regulated
Bhlhb9,chrX,135885798,135886258,3.216168668252496,87.95703495294589,27.34838997133112,both,4823,3667.730057,-0.539349753,1.23394e-16,down-regulated
Bhlhe40,chr6,108668436,108668742,1.0957486357174382,530.7904999318215,484.408999135361,both,1817,2670.217945,-0.655046853,4.68474e-20,down-regulated
Blm,chr7,80534669,80535136,1.5505536330576977,172.1722669551148,111.03922062701594,both,17,1964.905893,-0.531286828,6.31758e-12,down-regulated
Bloc1s5,chr13,38634762,38635300,1.526078798824276,467.4067266829348,306.2795492886966,both,191,641.8051384,-0.566084373,4.20445e-08,down-regulated
Blvra,chr2,127070588,127070883,3.826465712030058,104.40162534039774,27.284087509831483,both,77,294.8802341,-0.89360005,2.89218e-09,down-regulated
Blvrb,chr7,27447845,27448288,1.6426969750825096,868.5285525447986,528.7211005554899,both,133,500.4333337,-1.187269112,3.15985e-22,down-regulated
Bnip3,chr7,138909270,138909987,6.402404559113895,309.092460994084,48.27755855479132,both,468,463.6358614,-2.330808541,1.64089e-50,down-regulated
Bnip3l,chr14,67008243,67009161,0.6318370665543355,214.0589560804864,338.78822153919674,both,284,4543.611961,-0.87052462,1.2279500000000001e-32,down-regulated
Bola1,chr3,96196942,96197675,1.947187380277268,153.5460318897088,78.85529325269391,both,354,477.945094,-1.146619622,1.59515e-17,down-regulated
Brinp2,chr1,158356039,158356243,9.215859166414026,334.944320929208,36.34434021625114,both,83,3923.959656,-0.955638756,1.3047299999999999e-31,down-regulated
Brk1,chr6,113604509,113605208,2.951649194733897,175.99266881783527,59.62519839140359,both,263,2814.762948,-0.611969092,3.44209e-12,down-regulated
Btf3,chr13,98316616,98317173,5.2998571176290055,66.39399020842596,12.527505692102244,both,167,8451.348964,-0.820776268,2.34108e-30,down-regulated
Btg1,chr10,96616484,96617784,1.120050049609758,604.8288406980819,540.0016194890694,both,517,3163.770274,-0.596468123,1.25561e-12,down-regulated
Btg3,chr16,78375947,78377099,1.845283386744311,120.4694317513371,65.28505736123542,both,93,261.4504041,-0.906474741,2.75859e-09,down-regulated
Bub1,chr2,127831452,127831991,28.404318961758285,267.6075274244177,9.4213674964257,both,126,4022.895681,-0.782026269,4.5325000000000006e-30,down-regulated
Bub1b,chr2,118598146,118598527,2.953021320075837,71.04566835223311,24.058637121661064,both,65,3176.893257,-0.812213622,3.68859e-33,down-regulated
Bzw2,chr12,36156333,36156914,1.6430720926589997,1558.1174153409738,948.2952222865993,both,89,4997.525668,-1.340872308,3.3131e-100,down-regulated
C1d,chr11,17257527,17257808,1.3547948086073236,81.12023486933475,59.876399255414334,both,52,974.9007634,-1.172899249,9.82145e-32,down-regulated
C1galt1c1,chrX,38634977,38635341,0.4876020081715383,84.779962320675,173.87123289051223,both,254,1205.687043,-0.504536059,1.37547e-06,down-regulated
C430049B03Rik,chrX,53056746,53057331,0.9531467619272418,82.83206426321347,86.90378813828089,both,141,485.5682587,-0.56401193,1.75432e-05,down-regulated
C77080,chr4,129223399,129223662,5.733734467406735,103.0502258457492,17.9726191422947,both,3821,129.1863637,-0.727015716,0.001066691,down-regulated
Calm2,chr17,87446108,87447406,2.789990175943422,433.49803760886783,155.37618782556555,both,471,19470.82288,-1.127194736,3.78428e-96,down-regulated
Calu,chr6,29347829,29348444,1.6796825924936438,537.099055716685,319.7622325294876,both,240,14749.15535,-0.674352043,1.09515e-34,down-regulated
Car8,chr4,8238808,8239111,2.6192759557921548,70.14939163385382,26.781978232850363,both,70,575.2042408,-2.177175166,1.01035e-76,down-regulated
Carnmt1,chr19,18670717,18671512,1.6660451795431046,477.6581695928278,286.7018106458677,both,63,1830.095077,-0.589270284,1.39606e-12,down-regulated
Casd1,chr6,4600767,4601299,0.3778589122736181,122.37667340345904,323.86869656482446,both,72,1602.389104,-0.904398795,6.84809e-27,down-regulated
Casp3,chr8,46617064,46617871,2.3746684451602897,654.2695907203993,275.5203961436546,both,227,3425.039296,-0.622090763,5.27673e-21,down-regulated
Casp6,chr3,129901406,129901709,22.341266880274624,284.5755770857598,12.73766517408263,both,19,366.4116203,-1.253124273,1.46545e-20,down-regulated
Casp8,chr1,58795582,58795852,2.912618445704854,108.66547615776022,37.30851746750617,both,208,152.0048119,-0.716945842,0.004019042,down-regulated
Cat,chr2,103484762,103485109,1.760720190254098,651.8819678683374,370.2359815469948,both,51,2535.33671,-0.529734133,3.37808e-12,down-regulated
Cbr1,chr16,93607795,93608245,1.044423148491103,101.45366660222676,97.13846992839896,both,42,891.8155041,-0.631564481,4.76946e-10,down-regulated
Cbr4,chr8,61487837,61488093,0.8856230529038893,171.37591192045863,193.5088651526519,both,103,406.2473744,-0.610622438,1.32471e-06,down-regulated
Cbwd1,chr19,24961573,24961828,0.5207943200155428,128.59160244517977,246.91437195655672,both,212,511.9250719,-0.517380915,1.67184e-05,down-regulated
Ccdc117,chr11,5541743,5542349,1.2355963064199709,148.41933498968393,120.11960072923462,both,162,539.8542269,-0.54701071,5.61221e-07,down-regulated
Ccdc12,chr9,110656521,110656867,2.3682732253617047,461.7119656566452,194.95722060790865,both,18,313.0551311,-0.714403277,1.26825e-06,down-regulated
Ccdc14,chr16,34690530,34691019,5.084471864300023,118.10886004415228,23.229327095590538,both,86,652.8704039,-0.509793406,2.47272e-06,down-regulated
Ccdc186,chr19,56821776,56822350,3.539421193667003,444.6567656397183,125.629796881855,both,160,1566.681101,-0.518006567,1.82918e-11,down-regulated
Ccdc34,chr2,110017740,110018038,16.102216021226386,336.6281577607388,20.90570374394345,both,77,1330.897099,-0.507401758,3.24124e-09,down-regulated
Ccdc43,chr11,102697575,102697952,2.690017974667689,326.23823827968465,121.27734511513307,both,170,857.7839216,-0.89859409,5.078550000000001e-23,down-regulated
Ccdc58,chr16,36071331,36072129,1.848871509783074,455.82557810256566,246.5425940583871,both,329,447.1023693,-0.593019813,2.46815e-06,down-regulated
Ccdc85b,chr19,5457066,5457505,0.2223971908517817,29.878003665597703,134.34523858491596,both,108,611.8200501,-0.52465585,3.59523e-06,down-regulated
Ccdc91,chr6,147475831,147476518,2.858640990282412,110.7484179220559,38.74163222962629,both,3,655.5583814,-0.639731698,1.12751e-09,down-regulated
Ccna2,chr3,36571391,36572316,4.0066958878550345,607.6547756998779,151.65981963886532,both,166,9050.654237,-0.570550621,2.1557e-12,down-regulated
Ccnb1,chr13,100786288,100786735,1.6888173935850828,365.87960308740753,216.64840999221653,both,165,8113.34746,-0.816641011,6.47277e-46,down-regulated
Ccng2,chr5,93267493,93268606,0.943562211265804,495.90842073249337,525.5704550389149,both,236,942.854321,-1.2367816,2.2195299999999998e-39,down-regulated
Cct2,chr10,117063294,117063896,0.5089437607535502,97.001103434188,190.5929710005024,both,82,10039.60398,-0.698813264,3.36022e-30,down-regulated
Cct3,chr3,88296880,88297643,1.4234837935305138,1107.0532929769904,777.7069876091003,both,236,7719.29203,-0.544548661,2.4353899999999998e-20,down-regulated
Cct4,chr11,22990520,22991100,4.047791491730232,160.68433454291994,39.69679141606064,both,1,7814.458295,-0.721361775,1.8654499999999999e-25,down-regulated
