gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj
1110037F02Rik,chr4,11485725,11486328,0.833221868284325,338.92996831510186,406.77037079330097,both,233,,,
1110038F14Rik,chr15,76948411,76948997,10.81169672011578,182.08033427810392,16.841050853686365,both,128,,,
1110046J04Rik,chr13,33935548,33935844,inf,25.06121219299554,0.0,exo_only,19,,,
1110059G10Rik,chr9,122950701,122951318,2.795735761607088,201.5901065557016,72.10628033023424,both,318,465.8486467,-0.393180292,0.007990224
1110065P20Rik,chr4,124850233,124851474,1.239130583033194,166.42471089913357,134.3076453586937,both,278,250.8799862,-0.530609348,0.004442818
1190002N15Rik,chr9,94537088,94539070,1.1896115522736006,310.2280661212703,260.78097974785004,both,989,,,
1190005I06Rik,chr8,120633711,120634631,18.352567227648503,572.2019563777192,31.178305971040697,both,13001,,,
1190007I07Rik,chr10,82622660,82623248,3.614722123409829,160.73964145811047,44.46804926362695,both,20,287.6364539,-0.389061229,0.021163149
1300002E11Rik,chr16,21794116,21794707,1.9140061533114752,317.0033454140958,165.62294999190024,both,202,,,
1500009L16Rik,chr10,83722674,83723229,inf,200.39167405880465,0.0,exo_only,191,,,
1500011K16Rik,chr2,127792199,127792560,3.335309752388434,74.47194210433527,22.328343582183184,both,72,,,
1600002H07Rik,chr17,24220509,24220795,4.767663384537051,372.68843811131006,78.17004013329662,both,56,,,
1600012H06Rik,chr17,14942933,14943937,2.5101993491147283,136.93569552938,54.55172139124054,both,251,939.0188422,-0.38199612,2.34957e-05
1600014C10Rik,chr7,38183665,38184097,1.7317589940250553,593.8073277320517,342.8925905861127,both,448,,,
1600014C23Rik,chr17,45733938,45734175,3.7206735304296927,441.1599359168334,118.56991276143616,both,331,,,
1600017P15Rik,chr3,30595182,30595631,3.07716461404715,160.7949126960127,52.254244690709584,both,102,,,
1700001G17Rik,chr1,33669553,33670569,4.183198697793587,108.41655444587497,25.917141947634203,both,143,,,
1700001L05Rik,chr15,83366863,83367533,inf,33.546397606281694,0.0,exo_only,251,,,
1700001O22Rik,chr2,30794616,30794976,2.0900350355645925,164.77532779417,78.83854815364775,both,153,,,
1700003E16Rik,chr6,83156318,83156590,3.1388310015064627,61.13156471787522,19.475901916521,both,86,,,
1700003F12Rik,chr2,154549461,154549969,inf,86.31352848905978,0.0,exo_only,34,,,
1700003G18Rik,chr7,116093081,116093523,2.2137683115985003,1766.1527597505094,797.8037947770694,both,364,,,
1700003N22Rik,chr3,8462763,8463058,inf,8.199915157572526,0.0,exo_only,23,,,
1700007G11Rik,chr5,98329238,98329549,12.934113476222558,95.69343632762364,7.3985307538504115,both,66,,,
1700008O03Rik,chr7,44360091,44360509,0.832813493526075,19.618934358161564,23.55741652923555,both,48,,,
1700012C14Rik,chr6,30459849,30460176,2.1208180344286607,29.823780168984072,14.062394644346972,both,279,,,
1700016B15Rik,chr7,118740536,118740741,1.187817919935206,350.43984595086835,295.02825312652664,both,87,,,
1700016D08Rik,chr16,3908918,3909244,1.459494950858127,654.5353448157249,448.46701554594847,both,52,,,
1700016H13Rik,chr5,103655338,103655818,0.9461652871272552,49.1232689382587,51.91827432964345,both,192,,,
1700017B05Rik,chr9,57261524,57262813,1.9826733488469408,136.86529350288907,69.03068202459349,both,214,1745.460139,0.675641148,1.6683300000000002e-18
1700018A14Rik,chr18,46198145,46199234,8.356266933108692,105.26854688426124,12.597556747160937,both,497,,,
1700018M17Rik,chr4,59548495,59549829,2.094826700956749,217.4481168981491,103.8024371175125,both,204,,,
1700019B03Rik,chr8,3476035,3476340,inf,48.13299055006104,0.0,exo_only,5173,,,
1700019D03Rik,chr1,52952626,52952957,0.7265047306359038,46.43691236459238,63.91825187971801,both,30302,267.0975418,-0.91057067,2.87144e-08
1700020I14Rik,chr2,119594231,119594717,2.548578378026324,202.1375478113201,79.31384396655675,both,66,,,
1700020L24Rik,chr11,83442694,83442918,3.8212421419657767,99.62254653775877,26.07072329797701,both,1685,,,
1700021F05Rik,chr10,43540494,43541126,2.504682759340797,358.8879592216269,143.2867926619505,both,132,422.9804724,-0.517139535,9.72265e-05
1700023H06Rik,chr13,80885428,80886411,0.8483120480174916,161.84546359365683,190.7852941283697,both,887,,,
1700025A08Rik,chr5,67607245,67608749,7.315196811822977,208.65868992700527,28.524002196327327,both,27,,,
1700025G04Rik,chr1,152089616,152090328,4.308943768538244,490.3244421757385,113.79225826891565,both,203,4371.787999,-1.300326548,2.5612e-109
1700027A07Rik,chr15,78913720,78914620,1.07219627904526,125.288936800297,116.85261294868592,both,960,,,
1700028E10Rik,chr5,151368422,151369010,1.6756788431329326,491.1780234114533,293.121814734572,both,253,159.029791,0.609640339,0.001748133
1700028N14Rik,chr11,103267034,103267850,1.538825441474989,1647.6849859020283,1070.7419707869506,both,105,,,
1700029J07Rik,chr8,45975128,45975554,0.4812446326338979,415.2581221217627,862.8836437073911,both,302,,,
1700030C10Rik,chr12,20815179,20816016,inf,7.474531600454077,0.0,exo_only,237,,,
1700030J22Rik,chr8,116978661,116979149,2.1339482529243745,495.5862160230807,232.23909733702607,both,206,,,
1700034H15Rik,chr1,191906596,191907697,2.114292319684816,138.02642573686362,65.28256497542387,both,170,,,
1700034P13Rik,chr1,9747560,9748645,1.5999982357707658,574.0132407498818,358.7586710515108,both,88,,,
1700039I01Rik,chr1,63248289,63248615,0.846166402096713,10.191855353753349,12.044741233519767,both,116,,,
1700040D17Rik,chr3,94412490,94413511,2.625550637638848,502.26312563304754,191.2982055774524,both,592,134.5468659,0.514338302,0.029057986
1700041G16Rik,chr8,22807865,22808378,1.0291702477169336,676.55754997451,657.3815668256597,both,1159,,,
1700045H11Rik,chr4,150854863,150855682,1.6030949175506726,223.8272657338984,139.62196703603692,both,733,,,
1700047K16Rik,chr11,58322902,58323440,1.7834426045120555,449.2119243340806,251.8791034808679,both,86,,,
1700049G17Rik,chr7,27929216,27929571,4.011581050526935,109.43317962564954,27.27931412759942,both,111,,,
1700052K11Rik,chr11,105180784,105182432,1.185955980686283,105.68553509935587,89.11421403532897,both,999,202.0011244,0.568738173,0.000992528
1700056E22Rik,chr1,184033312,184034537,1.603924379082762,1147.2630203811982,715.2849818501323,both,236,,,
1700064M15Rik,chr12,99627694,99628084,1.5005977976651406,300.7950416929125,200.4501420440143,both,110,,,
1700066M21Rik,chr1,57377474,57378019,1.583653008434249,38.43378230919285,24.26906784788176,both,146,2193.093694,-0.420483034,3.8399e-08
1700067K01Rik,chr8,84001296,84001819,0.5061919263105908,9.487966312015509,18.743812018435573,both,206,,,
1700084C06Rik,chr9,21091664,21092127,1.805224271921636,205.58438032350463,113.88301360731374,both,91,,,
1700084E18Rik,chr2,30237159,30238213,1.2979557648872322,442.59456445189977,340.99356574786884,both,10,,,
1700086L19Rik,chr12,74283973,74284332,2.09595786412168,159.70884205182344,76.19849844584071,both,269,,,
1700086O06Rik,chr18,38250094,38250571,3.448647137407131,520.5971664145824,150.95692475107614,both,6,,,
1700086P04Rik,chr4,129048635,129049248,2.981245137099576,266.7038644103968,89.46056165977359,both,1462,,,
1700088E04Rik,chr15,79140843,79141472,inf,86.1321986859379,0.0,exo_only,219,,,
1700095J03Rik,chr7,109438769,109439363,1.7204591242021403,49.28317218250597,28.645360700075305,both,151,,,
1700096K18Rik,chr5,25529347,25530391,2.2115625627982056,396.56188343896457,179.31298445258992,both,666,,,
1700113A16Rik,chr3,88177745,88178051,0.374159109330235,525.7258617844316,1405.0863621241488,both,266,,,
1700113H08Rik,chr10,87058383,87058611,3.806065491447332,455.8756285125067,119.77608623312231,both,338,,,
1700120C14Rik,chr15,99251675,99252222,0.6199076962371504,222.92001912743228,359.6019544208926,both,113,,,
1700123O20Rik,chr14,54686229,54686999,1.013389120762183,1382.1592696687542,1363.8978762957456,both,58,1040.377327,-0.43949603,6.56511e-05
1700125G02Rik,chr4,124894556,124895082,inf,51.88426613761419,0.0,exo_only,300,,,
1810010D01Rik,chr7,145206283,145206588,1.647597346505464,324.2506128149974,196.80209700672887,both,458,,,
1810010H24Rik,chr11,107027745,107028594,0.3942191661301645,44.72340753804343,113.4480801049549,both,1849,,,
1810012K08Rik,chr2,26138465,26138848,inf,20.38092585447253,0.0,exo_only,81,,,
1810013L24Rik,chr16,8829338,8831232,1.117949384797582,1231.2838448815328,1101.3770941914972,both,762,2467.010625,0.245070621,0.001824584
1810014B01Rik,chr10,86685463,86685798,2.731177605026835,10.019204230150946,3.668455764908962,both,138,,,
1810021B22Rik,chr15,89076234,89076459,1.5686737364336287,156.79517097158927,99.95397215488688,both,607,,,
1810022K09Rik,chr3,14611032,14611738,4.83221671982519,1288.8707112804875,266.7245254114169,both,453,2367.96833,-0.561218769,7.47365e-09
1810026B05Rik,chr7,73557794,73558678,0.8714634347063065,476.4406543453888,546.7133047365951,both,283,1343.127067,-0.327154979,0.000439013
1810026J23Rik,chr9,21592763,21593655,4.744517304838645,212.89419804218755,44.87162431151208,both,41,,,
1810030O07Rik,chrX,12673296,12673657,4.0061256040972415,173.64389086511878,43.34459475946673,both,11,,,
1810037I17Rik,chr3,122924118,122924520,2.98264470029163,160.02592377273996,53.65235884686276,both,85,1487.876394,-0.640364096,1.94383e-10
1810041H14Rik,chr14,121878311,121879163,2.5393556819816685,346.6151340553402,136.49727626373627,both,246,,,
1810041L15Rik,chr15,84446017,84446399,0.417690362038587,7.456400994782669,17.85150358363747,both,698,,,
1810043G02Rik,chr10,77978272,77978826,2.3457820476793847,271.7974066411556,115.8664364875829,both,252,,,
1810043H04Rik,chr11,120098464,120099310,1.8170225933446176,415.4603545495616,228.6489755665713,both,464,,,
1810055G02Rik,chr19,3708133,3708709,0.7393593842761053,247.7294147098045,335.059539350207,both,200,,,
1810058I24Rik,chr6,35252564,35252894,1.847822265342654,243.7885221574525,131.93288485039724,both,90,1460.848554,-0.243675627,0.025913681
2010007H06Rik,chr9,51278564,51279283,3.669930825399813,744.6386470758321,202.9026383609585,both,51,,,
2010107E04Rik,chr12,111966615,111967113,1.052753319672921,135.37620421890892,128.59252180840315,both,136,,,
2010111I01Rik,chr13,63240027,63240320,inf,52.18384572075643,0.0,exo_only,85776,,,
2010300C02Rik,chr1,37719313,37720128,inf,6.473412477745769,0.0,exo_only,43,,,
2010320M18Rik,chr8,70776272,70777405,0.5547164096308315,337.2752714335045,608.0138708316995,both,418,,,
2010320O07Rik,chr18,38209686,38210120,inf,21.22799297858528,0.0,exo_only,86,,,
2210008F06Rik,chr11,77489423,77490134,inf,253.94907542258875,0.0,exo_only,431,,,
2210016L21Rik,chr5,114942214,114942438,inf,50.18731748119706,0.0,exo_only,56,,,
2210408F21Rik,chr6,31220369,31220605,1.809179735957504,48.260649094095385,26.675430934203764,both,18,,,
2210409E12Rik,chr11,88973826,88974336,0.9021083508725248,124.1755970819236,137.65042410018728,both,1169,,,
2310009A05Rik,chr9,73039433,73039967,14.288863702618492,150.80084994739025,10.553732828997129,both,285,193.7435042,-0.678751348,0.000439789
2310009B15Rik,chr1,138856300,138856821,0.3732689410426215,23.178190584509963,62.09514919663079,both,31,210.8883391,-0.369646625,0.047118404
2310011J03Rik,chr10,80320132,80320614,5.35915110855655,112.3067412765347,20.956069161256348,both,77,337.0495674,-0.395875275,0.018051324
2310014F06Rik,chr7,112678886,112680091,0.1180650189456174,22.51114256418207,190.6673353819648,both,10,,,
2310015A10Rik,chr12,80132426,80132950,0.7215854980601835,247.62292324255824,343.1650496139896,both,106,,,
2310016G11Rik,chr7,44669185,44669406,inf,15.247035578535591,0.0,exo_only,952,,,
2310022B05Rik,chr8,124662804,124663630,1.049338376385625,132.44054098975718,126.21337784856364,both,261,,,
2310034G01Rik,chr19,46348752,46349301,0.4222183049143311,42.75026240465368,101.25156087992866,both,551,,,
2310035C23Rik,chr1,105663826,105664647,2.0717299191785608,401.9170357267394,194.00069092311955,both,35,,,
2310036O22Rik,chr8,85026824,85027385,0.7476898140757405,61.01981885520889,81.6111410192725,both,1,,,
2310039H08Rik,chr17,46772839,46773137,8.59939031552322,393.0160660324046,45.70278259412766,both,204,426.673651,-0.766900302,1.34529e-07
2310057M21Rik,chr7,131362266,131363378,2.205232851835337,270.1848241113308,122.5198617399816,both,619,606.9535362,-0.280925471,0.018705853
2310058D17Rik,chr11,58977273,58977598,1.2483714998286004,56.90451565269184,45.582998058274114,both,452,,,
2310061I04Rik,chr17,35896840,35897494,1.5187497713503777,60.38525583905229,39.75984522148206,both,63,393.9996505,0.4653206,0.000360295
2310068J16Rik,chr15,99972474,99973733,1.8219851989926312,313.86686271978414,172.26641736349995,both,310,,,
2310069G16Rik,chr15,44787667,44787929,1.7515922771892007,42.5430189812006,24.28819739344241,both,115,,,
2410002F23Rik,chr7,44246334,44247152,2.6428009080080783,376.02800752741547,142.28389523705508,both,388,,,
2410004B18Rik,chr3,145937926,145938585,3.651711568076073,361.9574700878534,99.11995056021168,both,88,550.2908364,-0.600891949,7.29971e-07
2410015M20Rik,chr17,56609527,56609958,1.777485745954252,588.701550922687,331.199027763027,both,187,,,
2410016O06Rik,chr12,83950622,83951672,0.4897111568724959,62.50616087110239,127.63883361427452,both,14,,,
2410022M11Rik,chr14,56811083,56812806,1.838857058760403,31.14526937837332,16.937297670852534,both,870,,,
2410080I02Rik,chr19,23134891,23136424,7.579540157040556,324.83252955472784,42.85649562170263,both,9,,,
2410089E03Rik,chr15,8168930,8169448,1.94380677099917,326.2040934517304,167.817140221223,both,176,,,
2410124H12Rik,chr16,92498351,92499233,inf,36.46961895868223,0.0,exo_only,1867,,,
2510009E07Rik,chr16,21694141,21695013,2.356665781804734,377.29276459462494,160.0959998263709,both,348,3733.103657,-0.247036586,0.000877795
2510039O18Rik,chr4,147940780,147941675,0.2028015633300667,45.98796802004063,226.7633802466976,both,115,,,
2610002M06Rik,chrX,107815894,107816563,inf,131.64050186055726,0.0,exo_only,229,912.7922488,-0.522346985,9.30061e-09
2610016A17Rik,chr19,25671983,25672491,3.408496142909262,72.55765805004653,21.28729357696037,both,238,,,
2610020C07Rik,chr16,11202991,11203741,1.7977922796667385,187.70912135794808,104.41090635495677,both,392,,,
2610020H08Rik,chr7,119793770,119794341,7.420977015257832,269.57889695484647,36.326604488948185,both,236,,,
2610021A01Rik,chr7,41599179,41599445,4.397639936435845,46.436986340123376,10.559524429314502,both,51,1618.168296,-0.501244571,1.66597e-06
2610035D17Rik,chr11,113201433,113201928,2.603268412948368,392.3390342845753,150.71017353920345,both,90,96.43353134,-2.107136438,5.54802e-17
2610035F20Rik,chr14,122474008,122476299,1.2780122261436435,668.070180679771,522.7416193784383,both,1100,,,
2610203C20Rik,chr9,41376488,41376689,5.616057634758895,185.4136673311149,33.01491533554658,both,91,,,
2610301B20Rik,chr4,10874291,10875069,2.595253022690668,276.8689436852597,106.68283256567086,both,207,2598.009253,-0.180941355,0.021459357
2610316D01Rik,chr3,45378166,45378399,1.094212814174939,225.461429121909,206.04897530094453,both,139,160.9425172,-1.137069426,3.57966e-09
2610507B11Rik,chr11,78261417,78262363,1.553900400270168,79.84529867010382,51.38379439005329,both,335,15487.87167,0.253847936,5.97852e-05
2610524H06Rik,chr5,114823226,114823688,0.4701811451711249,117.63925544378549,250.19985733577224,both,220,,,
2700012I20Rik,chr9,57076181,57077129,1.6957375050591077,3038.127051356821,1791.6257924901668,both,965,,,
2700016F22Rik,chr4,139380374,139380991,0.2520672832441109,23.723957337141528,94.1175587399274,both,612,,,
2700029M09Rik,chr8,60890225,60890678,0.5494349988286423,93.43098212021764,170.0492002136851,both,193,,,
2700060E02Rik,chr14,19823347,19823956,4.311017685461009,178.22889011018694,41.34264879294449,both,133,,,
2700062C07Rik,chr18,24470743,24471113,1.5075690652572962,52.89047991497173,35.083288145040925,both,118,383.9943548,-0.648396923,1.94832e-06
2700081O15Rik,chr19,7416805,7418524,7.441316212518839,205.667229898716,27.63855533416431,both,820,1267.325375,0.692087127,1.7533e-16
2700094K13Rik,chr2,84670189,84670791,2.1499365344238,90.57648437219548,42.12984100782803,both,21,,,
2700097O09Rik,chr12,55080008,55080835,0.4020414310377606,72.89873247185463,181.3214431251187,both,725,186.1953369,-0.528885673,0.004434112
2810002D19Rik,chr2,94406106,94406816,6.409540039489761,27.32150283293244,4.262630807296962,both,45,260.5898457,-0.532666912,0.002035039
2810013P06Rik,chr8,123041287,123042967,0.7880642956961428,296.4412898845571,376.1638377775932,both,1179,,,
2810021J22Rik,chr11,58867173,58867417,1.211565546361174,16.417098579302557,13.550318122374646,both,43,212.1408728,-0.496102143,0.005396106
2810030D12Rik,chr8,13201140,13201353,inf,31.342375422879048,0.0,exo_only,420,,,
2810039B14Rik,chr15,75642261,75642522,inf,102.74683790716593,0.0,exo_only,132,,,
2810402E24Rik,chr14,20640711,20641325,2.516606013585951,42.37364982914638,16.837617648686894,both,298,,,
2810405F17Rik,chr4,137388147,137388569,4.295375366707827,870.711957947707,202.7091659314191,both,187,,,
2810410L24Rik,chr11,120189410,120190123,1.4631900614928244,323.90147687451605,221.3666463426184,both,271,,,
2810428I15Rik,chr8,70506489,70506822,3.520730159351135,278.5014260968288,79.10331479313261,both,70,,,
2810429I04Rik,chr13,3478175,3478490,1.3535996064367708,39.151585028839726,28.924051723022256,both,55,,,
2810430I11Rik,chr2,27886163,27887152,22.42887263108276,88.36983162009244,3.940003274958469,both,100,,,
2810432F15Rik,chr5,131616397,131616748,1.5177451530975516,54.30154944366607,35.77777819474011,both,959,,,
2810459M11Rik,chr1,86045856,86046583,4.308844615695644,122.99965009276616,28.54585418205164,both,7,1940.084243,0.184456918,0.034008479
2810468N07Rik,chr17,25570143,25571451,7.538239161767682,451.4599271135109,59.889308023446375,both,668,113.9871373,-0.694954208,0.003691924
2810474O19Rik,chr6,149309345,149309837,7.617914477872164,82.59853095385924,10.842669761361073,both,69,,,
2900026A02Rik,chr5,113220579,113221436,1.1953438817529034,47.885198248832495,40.05976772024097,both,200,778.7579088,0.794256827,1.93712e-11
2900052L18Rik,chr11,120230922,120231594,0.1775766470445877,59.51768695926082,335.16618288392675,both,9,,,
2900072N19Rik,chr2,92055400,92055634,0.7832112444711896,285.4869006485983,364.508174089551,both,411,,,
2900089D17Rik,chr5,144255404,144255963,inf,74.22774865883365,0.0,exo_only,223,,,
2900093K20Rik,chr2,163418939,163420022,1.2221801602267055,161.3603815826838,132.0266739993166,both,339,,,
3010026O09Rik,chr11,50174662,50175016,2.587361294690542,306.91642997861044,118.62140421147436,both,218,,,
3110002H16Rik,chr18,12168679,12168976,1.3616796089805625,628.5609517764902,461.6070826286882,both,38,,,
3110039M20Rik,chr12,49391301,49391696,4.714450178604058,69.05875103319543,14.648314950195028,both,1649,,,
3110043O21Rik,chr4,35225353,35225820,1.2727877583416565,600.4258798507256,471.740772108803,both,355,,,
3110053B16Rik,chr12,20920409,20921531,2.6145174690575934,24.221382864704776,9.264188574511763,both,269,,,
3110056K07Rik,chr12,71015220,71016556,0.8956522330977487,1248.8355256270336,1394.3308345335631,both,724,,,
3110062M04Rik,chr6,34877803,34878253,4.834709703124927,322.2938672176702,66.66250654291709,both,193,,,
3110082I17Rik,chr5,139460370,139460725,1.0094007750107117,10.235138147676734,10.13981601863553,both,198,388.5992964,-0.600807898,3.16905e-06
3300002P13Rik,chr7,3423522,3423834,inf,68.76279506471028,0.0,exo_only,389,,,
3830406C13Rik,chr14,12284113,12284660,5.510599024074994,337.8688523059721,61.312545302220855,both,96,,,
4632415L05Rik,chr3,19894634,19895495,8.639270822657672,511.07657059718304,59.15737347379072,both,252,,,
4632427E13Rik,chr7,92741069,92741444,1.507789350266041,503.2133823212973,333.7424967436652,both,24,3134.438932,-0.559784583,2.49238e-17
4632428C04Rik,chr16,30008860,30009249,0.9452836472646836,114.74343787837128,121.38519291050696,both,193,,,
4732440D04Rik,chr1,6214430,6215332,11.52905690657474,304.1541341312667,26.38152769961739,both,39,,,
4732463B04Rik,chr12,84053476,84053925,3.723875057666068,66.70337196722748,17.91235498890065,both,118,,,
4833412C05Rik,chr7,67803660,67803869,27.743754392153992,95.15064617370189,3.429624009381035,both,270,,,
4833417C18Rik,chr11,95858763,95859843,1.95719606543384,2233.245104091349,1141.043119559061,both,102,,,
4833418N17Rik,chr7,81991677,81992746,inf,9.158755508734943,0.0,exo_only,128,,,
4833420G17Rik,chr13,119462635,119463119,1.0668211367190408,83.82724291762618,78.5766611031283,both,124,824.7940597,-0.34727675,0.001885382
4833439L19Rik,chr13,54564983,54565451,1.7160174086551654,137.99902468414396,80.41819621882108,both,16,3642.550548,0.228817173,0.004102133
4921504A21Rik,chr5,19226500,19226953,34.75425326340809,426.574456618919,12.27402163947654,both,398,,,
4921507G05Rik,chr12,110843832,110844079,inf,103.3104288538663,0.0,exo_only,275,,,
4921507P07Rik,chr6,50596371,50596701,3.3246914881662635,273.3784254259811,82.22670476314276,both,69,,,
4921524J17Rik,chr8,85432233,85432998,4.922780173965482,842.1058060967604,171.0630530589817,both,165,432.9172912,-0.365933632,0.004958496
4921531C22Rik,chr2,179976501,179977237,inf,44.15082020274044,0.0,exo_only,508,103.5674237,0.551261725,0.040066851
4921536K21Rik,chr11,3894617,3895477,2.247082829687614,248.2523002714813,110.47759209926096,both,379,,,
4930402H24Rik,chr2,130839643,130840396,0.3712225119641828,69.77327126625055,187.9553879883841,both,66010,2150.052749,0.795562193,3.68776e-16
4930405A21Rik,chr2,156720628,156721469,0.8073147078123997,70.34349279290824,87.13267838699447,both,560,,,
4930412M03Rik,chr11,60115124,60115553,4.781051362312449,338.80176195466385,70.8634432638255,both,323,120.8364027,1.029123074,8.07669e-06
4930413G21Rik,chr7,122969617,122970805,1.4009005939734318,242.9576451075736,173.4296110321881,both,559,,,
4930417H01Rik,chr2,122702203,122702926,0.3434004894895617,45.28056612164221,131.85935229430882,both,156,,,
4930426D05Rik,chr18,21651498,21651709,inf,27.312899649794844,0.0,exo_only,50,,,
4930426I24Rik,chr12,76403462,76406165,1.3033283022382285,1794.4446762273865,1376.8170867967458,both,705,,,
4930427A07Rik,chr12,113155977,113156611,2.155598636599951,1075.8961942755852,499.1171250565495,both,444,,,
4930430F08Rik,chr10,100588950,100589339,3.059747835415625,193.8961260180604,63.369969176470455,both,80,579.4785879,-0.740028117,1.56956e-10
4930430O22Rik,chr5,115436494,115436905,1.91930557805374,854.6900882881806,445.3121473001053,both,261,,,
4930439D14Rik,chr1,156938962,156940007,3.603637049355208,231.42800595961992,64.22067560911243,both,189,,,
4930444P10Rik,chr1,16092956,16093371,6.810905718829496,147.85209623498432,21.70814020024253,both,46,,,
4930447C04Rik,chr12,72917438,72918004,inf,17.048543936059282,0.0,exo_only,22770,,,
4930448N21Rik,chr8,47412402,47413926,2.9146916745576514,424.31303231913625,145.57733019343536,both,32436,,,
4930452B06Rik,chr14,8666062,8666337,6.412819504156251,156.4419281747584,24.39518655926085,both,97,526.8579441,-0.317180647,0.005732903
4930453N24Rik,chr16,64770526,64771233,3.0477349939607725,178.78253680630314,58.6607881461377,both,72,2307.725142,-0.376828035,1.11938e-06
4930474H06Rik,chr12,71317978,71318774,inf,75.97762725218575,0.0,exo_only,357,,,
4930477E14Rik,chr3,96401869,96402183,inf,19.576234021933,0.0,exo_only,169,,,
4930478K11Rik,chr12,108318311,108318894,inf,43.77478662055268,0.0,exo_only,4532,,,
4930488B22Rik,chr1,184718485,184718804,inf,64.02859194399993,0.0,exo_only,185,,,
4930503L19Rik,chr18,70472237,70472607,2.088821950099661,183.05709499896352,87.63652401787026,both,127,1305.17144,-0.763497536,8.85224e-22
4930505N22Rik,chr19,45998014,45998666,inf,77.856865715882,0.0,exo_only,123,,,
4930507D05Rik,chr10,62449428,62450006,1.4887004978862175,284.7093098099922,191.2468694772699,both,61,,,
4930509E16Rik,chr9,72531760,72531995,1.113167498934709,1051.1802729461124,944.3145563916324,both,137,,,
4930513N10Rik,chr8,95806617,95808138,0.962175187272892,395.8815450288187,411.4443505354487,both,213,,,
4930519P11Rik,chr2,154613115,154613968,1.4167463132117704,205.2001748763106,144.83903925687363,both,178,,,
4930520O04Rik,chr9,114367955,114368395,1.5563470553013137,77.88000766253897,50.04025766441995,both,348,110.8163725,-0.840201,0.000429326
4930524O07Rik,chr9,106891554,106892561,3.1285511966545925,656.1231715067256,209.72109141391968,both,7,,,
4930527J03Rik,chr1,178276097,178276585,1.4592431178602203,34.07321090610841,23.34992057805425,both,50,,,
4930533O14Rik,chr19,4928234,4928545,0.6786587038037619,279.50358672335983,411.8470523648952,both,258,,,
4930534D22Rik,chr3,131302583,131303345,21.03972320728465,434.186379740732,20.636506263086307,both,60,,,
4930535I16Rik,chr4,123917134,123918111,2.21353700029502,186.46457229493635,84.23829024321003,both,89,,,
4930550C17Rik,chr13,56221627,56222549,2.4911546414306063,124.7663004268516,50.08372356812081,both,597,,,
4930553M12Rik,chr4,88868106,88868455,inf,190.6506688811091,0.0,exo_only,76,,,
4930570G19Rik,chr3,156560893,156561148,2.0326675058640538,151.21257924523113,74.39120210708201,both,598,207.9870016,0.887199948,7.35831e-08
4930577N17Rik,chr3,51275954,51277670,1.8779255569528324,347.1416638136748,184.85379387293463,both,713,,,
4930588K23Rik,chr16,18590442,18590723,inf,7.243807517512159,0.0,exo_only,1550,,,
4930594M22Rik,chr14,122912883,122913319,inf,19.164410602272056,0.0,exo_only,147,125.1303341,1.830761996,8.79104e-19
4931406P16Rik,chr7,34312988,34313712,2.809271386348753,148.1620073143416,52.74036820875099,both,161,2564.727867,0.370448986,1.73662e-06
4931414P19Rik,chr14,54603235,54603593,3.187992915484754,240.00809064545567,75.28501380278664,both,2315,214.2592023,-0.564025486,0.00061392
