chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr1,7088491,7089271,45.390587994839905,35.54778910895055,1.276889199936517,0.1,both,False,3,3,"39.68693708126167,50.160948783159256,46.3238781200988","38.81135170022026,28.312563775606186,39.519451851025224",7168,780,CpG:,639,3,3,14.9838;15.1461;22.7351,30.6814;21.6811;9.7098,7086674,7093842
chr1,7397746,7398594,86.2949221985238,82.89516751858102,1.0410127005193726,0.7,both,False,3,3,"78.65419885294847,103.40350574087232,76.8270620017506","73.64163819488003,107.00201347950315,68.04185088135986",2949,848,CpG:,641,3,3,12.6481;19.1885;19.724,22.8459;16.4478;12.4801,7395499,7398448
chr1,9299215,9300020,27.929906323544817,6.064782635979519,4.6052608972083755,0.8,both,False,3,2,"2.9035825687234285,31.967825935936816,48.9183104659742","0.0,7.991124772533928,10.20322313540463",1358,805,CpG:,655,2,2,6.06512;7.58041,3.78959;3.75149,9298334,9299692
chr1,9545269,9546268,47.72191939931927,38.25279379001125,1.2475407590172052,0.7,both,False,3,3,"69.00069087149035,33.136885152952104,41.02818217351537","38.627356603774686,32.91111643258854,43.21990833367054",1804,999,CpG:,657,3,3,10.754;15.5653;8.94036,8.61646;9.22749;9.15815,9544854,9546658
chr1,9699785,9700881,19.139674631940988,17.222721068010244,1.1113037571914999,1.0,both,False,3,3,"26.205775047223586,9.787736417125943,21.425512431473432","22.622447748775965,13.505871387940665,15.53984406731411",2643,1096,CpG:,659,3,3,6.60314;6.49095;4.9516,6.64764;6.01232;4.58179,9698649,9701292
chr1,9747560,9748645,51.48065735875093,47.69820827083033,1.0792996052691093,1.0,both,False,3,3,"44.43746739881951,67.96482327480444,42.03968140262885","53.3657157677132,66.85235257596777,22.876556468810012",2980,1085,CpG:,659,3,3,11.8304;12.3511;12.9218,7.40115;16.1036;13.1427,9746409,9749389
chr1,9797821,9798652,26.72610293898552,7.88976203265639,3.387440942878116,0.1,both,False,3,3,"42.946682640252384,24.559416066723234,12.672210109980945","4.343699274227686,11.1896458124703,8.135941011271187",2202,831,CpG:,659,2,1,4.40763;5.8661,4.15678,9796998,9799200
chr1,9848165,9848530,13.151957765775526,4.642772664562348,2.83278090830564,0.6666666666666666,both,False,2,2,"32.15305455511067,7.302818742215908,0.0","12.871600824237419,1.056717169449626,0.0",2170,365,CpG:,660,2,1,4.81425;4.45832,4.56072,9846776,9848946
chr1,9943785,9944196,10.901920537853343,12.526575956482418,0.8703033115934345,1.0,both,False,3,3,"9.82712568028361,9.161294800755865,13.717341132520554","12.696296427879078,2.5573557669734206,22.32607567459475",3437,411,CpG:,660,3,2,3.99124;3.07723;8.04821,6.9039;3.77832,9941156,9944593
chr1,9967118,9968330,10.39061623336692,9.795207305072736,1.060785740388142,0.4,both,False,3,2,"7.985256524194437,17.989410825939213,5.197181349967108","18.02837372529558,0.0,11.35724818992263",1627,1212,CpG:,661,3,2,2.91653;4.6543;7.93657,2.92268;4.37581,9967079,9968706
chr1,10037950,10038215,31.43326614721431,17.876076105990155,1.758398541203415,0.1,both,False,3,3,"30.149552678130394,34.00376353152963,30.14648223198292","26.016031575313836,15.219687855742698,12.392508886913921",5375,265,CpG:,661,3,2,12.4143;8.62636;9.67042,3.80861;5.39723,10035146,10040521
chr1,10039745,10040279,48.1517181902351,27.626850561896543,1.7429318655904569,0.1,both,False,3,3,"48.42303637163386,50.39776040469966,45.634357794371766","42.00545801060735,24.562285318429065,16.312808356653214",3329,534,CpG:,661,2,3,8.62636;6.22265,8.02955;3.80861;5.39723,10037192,10040521
chr1,10232143,10233428,11.566102616507841,9.111616722232364,1.2693798443350373,0.7,both,False,3,3,"17.16132447317869,15.586420964894804,1.9505624114500297","14.01863797379424,6.454297210632748,6.861914982270106",3021,1285,CpG:,663,2,2,5.17661;4.41114,3.7353;3.57229,10231604,10234625
chr1,10993486,10994005,19.562027910504998,14.3649996350399,1.3617840868431503,0.7,both,False,3,3,"28.3323959470105,28.568338656183283,1.785349128321218","11.9422305292084,12.71474636617688,18.43802200973442",4233,519,CpG:,668,2,0,5.7319;4.23168,,10990495,10994728
chr1,11414060,11414465,37.0951865461682,11.379509078762178,3.2598230986431345,0.1,both,False,3,3,"33.89147392410146,48.36865977508561,29.025425939317522","1.1080011127445104,21.789874494108012,11.24065162943401",1849,405,CpG:,672,3,2,5.93233;5.97211;12.8411,4.6978;5.07452,11413535,11415384
chr1,12990718,12991200,18.890119290574997,11.800362486993114,1.6008083913859874,0.1,both,False,3,3,"15.892533894223266,17.482810386620116,23.295013590881616","12.584433655300163,14.485602875906649,8.331050929772527",6696,482,CpG:,684,3,3,7.27954;6.20584;5.40993,9.49119;5.27742;3.97828,12988795,12995491
chr1,12991485,12992784,18.890119290574997,11.800362486993114,1.6008083913859874,0.1,both,False,3,3,"15.892533894223266,17.482810386620116,23.295013590881616","12.584433655300163,14.485602875906649,8.331050929772527",6696,1299,CpG:,684,3,2,7.27954;6.20584;5.40993,5.27742;4.0006,12988795,12995491
chr1,13126298,13126669,13.386866393389587,5.353420927287964,2.500619057461517,0.1,both,False,3,3,"23.091537407604797,9.401572844431099,7.6674889281328635","4.986900766367512,4.8911429023816515,6.182219113114726",5166,371,CpG:,685,1,0,6.24226,,13124556,13129722
chr1,13372746,13374794,52.693073728738995,29.765426892109716,1.7702777762850426,0.2,both,False,3,3,"68.06404420516695,52.30339358342013,37.711783397629894","41.339459508905755,24.837024992474884,23.119796174948508",4441,2048,CpG:,687,3,3,10.2599;30.8464;13.6102,15.0256;13.4634;10.0848,13370800,13375241
chr1,13589162,13590177,20.813752572713884,15.21071800228045,1.3683609524279792,0.4,both,False,3,3,"27.211602216102296,8.126385831687063,27.103269670352294","25.185786993860834,7.41444982009561,13.031917192884906",3270,1015,CpG:,688,3,3,6.38103;5.17867;5.39263,4.2414;2.87404;4.85341,13587855,13591125
chr1,13660231,13660732,52.10941140727615,30.317879881707004,1.7187683179231001,0.4,both,False,3,3,"68.13101485024863,41.37011973768297,46.82709963389682","18.965944122976715,20.98598370567173,51.001711816472564",2209,501,CpG:,689,3,3,9.824;10.3965;9.26424,10.2327;7.18907;4.23076,13658629,13660838
chr1,14309747,14310036,29.032300129453564,12.822949613701667,2.2640890749841027,0.2,both,False,3,3,"40.377189171833436,29.479439148567728,17.240272067959527","20.633812102329735,16.387969062676866,1.4470676760984011",2319,289,CpG:,694,3,2,5.66233;6.56601;6.49769,4.31184;6.94407,14308466,14310785
chr1,14506541,14507148,19.96635619625268,6.800579154407823,2.9359787957635053,0.2,both,False,3,2,"27.31420911499849,18.29591195027477,14.288947523484776","0.0,12.260158042019148,8.141579421204321",2329,607,CpG:,695,1,1,9.81014,3.23759,14506291,14508620
chr1,14755151,14755803,16.894350527884864,1.5642291518960878,10.800431961906794,0.6666666666666666,both,False,2,1,"29.285288120023452,0.0,21.397763463631144","4.692687455688263,0.0,0.0",1146,652,CpG:,697,2,0,4.14992;8.80177,,14754924,14756070
chr1,15286418,15287178,9.419487524670807,0.23457578764818823,40.15541253898699,1.0,both,False,1,1,"0.0,0.0,28.25846257401242","0.0,0.0,0.7037273629445647",523,760,CpG:,701,1,0,3.1984,,15286953,15287476
chr1,15805591,15806108,41.85134253440389,19.96396182182574,2.0963445486381174,0.1,both,False,3,3,"42.91123160572121,50.478177134042205,32.16461886344827","22.52757199211305,23.658560439854174,13.705753033509998",3308,517,CpG:,705,3,3,9.65892;13.1439;12.7609,5.3603;5.36481;4.08853,15803978,15807286
chr1,15892420,15893052,16.941257752992204,4.136864934648787,4.095192378919301,0.4,both,False,3,2,"28.410445249462963,19.678441094935113,2.734886914578541","0.0,12.063437764915712,0.3471570390306478",1029,632,CpG:,706,1,1,5.23966,2.34182,15891914,15892943
chr1,16092956,16093371,20.422363764856346,9.277833572281471,2.2011996233549995,0.2,both,False,3,3,"12.239958861145594,21.958843128882307,27.068289304541135","14.85973225764619,5.666987030941575,7.306781428256648",2442,415,CpG:,707,3,1,4.87109;5.8596;6.89606,5.64766,16091835,16094277
chr1,16104765,16106291,30.831332539592424,21.93797314318375,1.4053865568329356,0.2,both,False,3,3,"31.502232516077427,33.79113967084669,27.200625431853158","19.206292154521154,30.473232268248164,16.134395006781936",6196,1526,CpG:,707,3,3,8.18449;6.92512;6.02836,9.45338;9.26645;10.7681,16102343,16108539
chr1,16519743,16520093,21.139272571932676,8.328978555097825,2.5380390202822887,0.1,both,False,3,3,"26.959775927097855,21.329958122131966,15.128083666568209","11.785175091623397,2.2827817166075866,10.918978857062488",3455,350,CpG:,711,3,1,7.27826;5.57207;6.8938,4.61853,16518613,16522068
chr1,16618558,16619401,28.579855166049622,27.03257998229439,1.0572374218357499,1.0,both,False,3,3,"21.398462021064102,26.33625558479545,38.00484789228931","29.67568682731222,19.157885171703455,32.264167947867485",2910,843,CpG:,711,3,3,8.56858;8.25819;7.09724,7.1011;11.1471;6.48353,16617353,16620263
chr1,16656764,16657043,69.14942514102825,42.72781785570502,1.6183701534805952,0.1,both,False,3,3,"65.9148402762239,76.61804087757194,64.9153942692889","60.6570156504638,38.82311131164105,28.703326605010208",3425,279,CpG:,712,3,3,18.268;11.9923;12.3579,12.5766;14.9319;15.3009,16655014,16658439
chr1,16665146,16665626,21.676197890649764,30.060269887309005,0.7210912600555569,1.0,both,False,3,3,"4.804798591474772,15.56437864959964,44.65941643087488","4.548908895567844,37.770406402315686,47.86149436404348",988,480,CpG:,712,3,2,10.9803;8.8576;2.79156,12.1063;10.0469,16664940,16665928
chr1,17091517,17091971,18.636132744544472,0.0,inf,1.0,exo_only,False,2,0,"18.06756362446978,0.0,37.84083460916364","0.0,0.0,0.0",1467,454,CpG:,715,2,0,5.67863;7.84621,,17090590,17092057
chr1,17096764,17098139,8.966081580092771,6.576295383916935,1.3633939865323454,0.2,both,False,2,3,"16.565260732732334,0.0,10.332984007545983","8.34498064775331,7.511014355661427,3.872891148336065",2455,1375,CpG:,715,2,2,5.78353;6.37112,2.83538;3.70482,17096420,17098875
chr1,17145467,17145795,17.429608625682544,7.0935845762610406,2.457094637880461,1.0,both,False,3,1,"36.84489859269384,6.213091121396299,9.230836162957493","0.0,0.0,21.28075372878312",1417,328,CpG:,715,2,0,7.61708;3.42752,,17144293,17145710
chr1,19104571,19104923,10.012498015143965,0.0,inf,1.0,exo_only,False,2,0,"29.043027348415826,0.0,0.9944666970160699","0.0,0.0,0.0",744,352,CpG:,730,1,0,4.85382,,19104240,19104984
chr1,19209755,19210067,0.2015563157888559,7.3214989581824215,0.027529378470183205,0.6666666666666666,both,False,1,2,"0.0,0.6046689473665677,0.0","18.1124792937394,3.852017580807864,0.0",364,312,CpG:,731,0,1,,2.38445,19209681,19210045
chr1,20819888,20820297,36.615518236739284,37.48649527944399,0.9767655782112468,1.0,both,False,3,3,"44.35394456888058,16.509585178836954,48.983024962500316","34.297868023888064,20.273604671767398,57.88801314267653",1702,409,CpG:,743,3,3,13.3446;13.9922;17.0254,14.9976;23.844;11.8841,20820005,20821707
chr1,20890434,20890811,26.076511390250896,28.61609344895137,0.9112533629640653,0.7,both,False,3,3,"12.754081843244371,42.218586878618005,23.256865448890316","31.574999416124218,29.220966734428853,25.052314196301037",10406,377,CpG:,744,3,3,7.97747;6.37274;8.58949,7.84833;5.80963;5.67528,20889026,20899432
chr1,20935285,20935502,9.262187459359083,18.190485686469057,0.5091775788179607,0.7,both,False,3,3,"6.442220826205187,15.65857943352993,5.685762118342132","30.281160088888143,18.88706064901528,5.40323632150375",3309,217,CpG:,744,2,2,7.39983;7.35596,5.93336;5.15782,20933675,20936984
chr1,20951662,20951890,35.48191506611072,19.19379032614134,1.8486142894759807,0.4,both,False,3,3,"25.71977107833615,51.51309381910365,29.212880300892344","30.801884201928008,16.87605418531157,9.903432591184437",6950,228,CpG:,744,3,3,13.1705;9.35154;10.6561,24.6269;7.6708;20.6398,20946774,20953724
chr1,21078869,21079694,31.045559189546044,22.129526290715962,1.402902112846882,0.1,both,False,3,3,"31.110521877970776,35.6040861943847,26.422069496282653","23.321627638300036,21.8806196404569,21.18633159339095",4475,825,CpG:,745,3,3,7.53989;8.555;8.44412,17.8751;7.95525;6.74584,21076107,21080582
chr1,21961003,21962124,26.539536840783367,15.74344037242389,1.6857520473904706,0.2,both,False,3,3,"21.258591149998622,28.416043234023157,29.943976138328317","24.57779110446335,16.54936699245287,6.103163020355451",4715,1121,CpG:,752,3,3,8.28653;5.19248;7.08888,3.36852;4.67185;6.04933,21959744,21964459
chr1,22533177,22534185,7.529284770894036,2.782118678453541,2.706313296124103,0.6666666666666666,both,False,1,2,"0.0,0.0,22.587854312682108","1.0805834875781826,0.0,7.265772547782441",1102,1008,CpG:,756,1,1,4.16525,2.71094,22533553,22534655
chr1,22805682,22806364,6.758170621287408,10.9080409315345,0.6195586048590941,0.4,both,False,3,3,"4.405221207791968,13.014729872980325,2.8545607830899313","13.438937872851636,8.197526073238855,11.087658848513014",3077,682,CpG:,758,2,2,3.81479;5.26569,4.5201;6.4337,22803788,22806865
chr1,23101887,23102262,5.6903356669654315,11.257105335271413,0.505488355797484,0.2,both,False,3,2,"7.27414363035014,8.328630554843956,1.4682328157021967","14.22453377817718,19.546782227637063,0.0",1420,375,CpG:,761,1,1,3.3415,4.01924,23101017,23102437
chr1,23256018,23257054,25.98824902737215,25.28870724836506,1.0276622198255039,1.0,both,False,3,3,"38.81594964364266,17.33550547547481,21.81329196299897","20.47651493218809,37.61441253516385,17.775194277743246",3318,1036,CpG:,762,3,3,5.74409;12.4573;6.00355,14.0833;7.18975;4.482,23254975,23258293
chr1,23382681,23383400,27.015985877508303,23.804313685269687,1.1349197559191142,1.0,both,False,3,3,"30.145404485870767,17.446031128463726,33.45652201819041","22.57000790143615,37.059299453856454,11.783633700516457",3843,719,CpG:,763,3,3,6.63911;9.53261;7.42479,15.6053;9.65559;12.3087,23380337,23384180
chr1,23761822,23763204,24.14386338490185,16.389890331927457,1.4730948710419176,0.2,both,False,3,3,"26.891763079632568,19.475748219455383,26.064078855617595","14.384442864618734,22.742101672028813,12.043126459134822",5089,1382,CpG:,766,3,2,4.96408;4.99473;4.45987,5.25586;4.35636,23761181,23766270
chr1,23921719,23922554,22.785668883584375,11.760939504388135,1.9374020991335592,0.4,both,False,3,3,"5.356464060229228,26.22510112782635,36.77544146269754","5.140067292565762,11.646270658158826,18.49648056243982",3213,835,CpG:,767,2,1,7.60489;8.09443,9.07776,23920542,23923755
chr1,24005371,24005714,41.73076332293875,31.250119671727447,1.335379312505268,1.0,both,False,3,3,"64.26575733643375,28.13997264024688,32.78655999213561","50.021693624270505,2.0254423983836425,41.70322299252819",1435,343,CpG:,768,3,2,6.78517;12.8474;10.7598,7.28554;5.00366,24004550,24005985
chr1,24099641,24100556,52.054635413786286,29.771700392151725,1.7484602736197319,0.2,both,False,3,3,"64.59236633882347,60.127978508633504,31.44356139390189","31.190455294998802,39.21290693337973,18.911738948076646",3301,915,CpG:,768,3,3,10.3599;18.6169;7.9764,8.88261;11.0336;9.07257,24098214,24101515
chr1,24586521,24587177,18.432211483029644,7.364095673747824,2.502983706300614,0.2,both,False,3,3,"20.612903083976157,10.202614521001108,24.481116844111664","5.717312194328709,10.636801423634818,5.738173403279943",2094,656,CpG:,772,3,2,7.88716;3.87084;3.68797,3.65816;3.17926,24586190,24588284
chr1,24678516,24679083,23.530560049398236,15.651966012252858,1.5033613049618024,0.1,both,False,3,3,"23.087374429692918,27.620545468240415,19.88376025026137","18.961135205584316,13.096577697943124,14.898185133231136",6784,567,CpG:,773,3,3,5.53338;12.9752;6.8784,8.61876;11.547;9.5166,24676791,24683575
chr1,25829845,25830680,35.350745230374294,28.590978101019502,1.2364300761404785,0.2,both,False,3,3,"41.046531492916735,37.95480275199758,27.050901446208577","24.117411675845734,35.34603728659228,26.3094853406205",6268,835,CpG:,782,3,3,5.48647;7.75006;9.04352,5.51303;6.9567;8.25231,25826758,25833026
chr1,30873108,30874026,24.982651051491402,14.232845319513567,1.7552815681372997,0.4,both,False,3,3,"34.540378038752664,20.166619063235714,20.240956052485828","27.13163241310709,7.947543426305797,7.619360119127808",3817,918,CpG:,820,3,3,11.3074;7.05698;9.37334,4.23585;4.93179;7.91595,30872034,30875851
chr1,30948826,30950216,39.00016899032918,25.19043431658677,1.5482134408714547,0.4,both,False,3,3,"29.91628885622259,50.129137520676146,36.955080594088805","38.58971209006051,22.484517431307303,14.49707342839249",2971,1390,CpG:,821,3,3,8.06496;7.05683;8.76291,7.22187;6.24148;7.14811,30948559,30951530
chr1,32172540,32173046,19.516528662960756,7.409346668388281,2.63404177675035,0.1,both,False,3,3,"16.60926815234293,26.20509512226051,15.735222714278837","9.719855197088986,1.8252126880859765,10.682972119989879",3761,506,CpG:,830,3,2,7.55303;5.52943;5.89049,4.31735;3.40092,32171393,32175154
chr1,33669553,33670569,43.432051177323935,18.810409209442323,2.3089370727523675,0.1,both,False,3,3,"26.127647478974115,57.23320201221953,46.93530404077817","17.19860971876418,20.860586076996356,18.372031832566428",1387,1016,CpG:,841,3,3,6.2355;6.38288;13.6666,5.29398;8.2523;3.74606,33669554,33670941
chr1,33719825,33720450,19.29990331877719,8.022541837623487,2.4057092763625136,0.2,both,False,3,3,"9.57409928215074,34.405599911134324,13.920010763046506","8.895316683984065,2.0363532571674705,13.135955571718924",2912,625,CpG:,842,3,2,7.20511;5.81503;5.84006,11.2076;4.31718,33717820,33720732
chr1,33757611,33757949,17.57366624664975,20.40405509089697,0.8612830228286354,1.0,both,False,3,3,"19.31394122078924,19.795489468201687,13.611568050958322","26.904911912247123,16.552359585391894,17.7548937750519",7047,338,CpG:,842,2,2,6.32851;7.56754,4.7985;5.41988,33753114,33760161
chr1,33814130,33814690,31.059048644286815,12.494098669661705,2.485897499729589,0.2,both,False,3,3,"36.931934064888694,15.197324839267102,41.047887028704636","6.595637883131321,15.11114105287489,15.77551707297891",3640,560,CpG:,842,3,3,7.08125;6.02521;5.09424,8.67537;5.71422;4.53339,33811682,33815322
chr1,33906988,33907242,17.127036814808225,11.373116239884995,1.5059229549368796,0.4,both,False,3,3,"9.02254784918444,20.086625171118207,22.271937424122033","15.516382142408652,11.690047134040777,6.912919443205557",3659,254,CpG:,843,1,2,7.03787,4.43525;4.75024,33904521,33908180
chr1,33907457,33907693,14.315511574345669,11.693606463733744,1.2242169786321642,0.7,both,False,3,3,"9.347858335645196,15.85694962267994,17.741726764711874","13.651883529665144,11.121663374833947,10.307272486702137",4635,236,CpG:,843,2,3,4.48601;7.03787,6.08784;4.43525;4.75024,33904521,33909156
chr1,33907902,33908106,14.462121931770701,16.53823284375815,0.8744659764074484,1.0,both,False,3,3,"15.022017192840575,25.76300823600204,2.6013403664694894","21.90869518359502,10.011852245507416,17.694151102172004",2700,204,CpG:,843,2,2,4.48601;7.03787,6.08784;4.75024,33906456,33909156
chr1,33908265,33908468,12.144874085026638,16.51586051644807,0.7353461282221181,0.7,both,False,3,3,"20.78608789503824,14.321783809482303,1.326750550559375","16.594737790992568,9.319456826942236,23.633386931409397",1912,203,CpG:,843,1,1,4.48601,6.08784,33907244,33909156
chr1,34006046,34006248,45.64509646655409,37.219254889683704,1.2263839402976824,1.0,both,False,3,3,"25.364299208184093,76.63467479214607,34.93631539933208","44.69942480062484,38.2168107282707,28.74152914015557",4846,202,CpG:,844,3,3,7.57455;8.24488;12.4932,6.67378;7.6205;8.50301,34004426,34009272
chr1,34011484,34011861,53.19127520549466,32.22579177714788,1.6505808630965564,0.2,both,False,3,3,"39.64915970943042,71.5000262052103,48.42463970184326","41.86230342208957,28.604259805653097,26.210812103700974",3273,377,CpG:,844,3,3,17.6421;9.91804;17.0854,8.88965;6.6022;9.85264,34009028,34012301
chr1,34177942,34178193,3.6825849472808057,14.952812465809657,0.24628042087073704,0.2,both,False,2,3,"7.290150421718088,0.0,3.75760442012433","25.55710545130583,11.374783705498466,7.92654824062468",1962,251,CpG:,845,1,2,3.19576,7.53323;5.60997,34176955,34178917
chr1,34439241,34440138,242.53463380678485,194.36977064617417,1.2478001748959655,0.7,both,False,3,3,"241.35654289459637,290.74062893857075,195.50672958718746","335.98985928883025,132.5452166109123,114.57423603878003",2014,897,CpG:,847,3,3,40.206;35.3455;48.639,23.8226;28.6376;55.0695,34438500,34440514
chr1,34459407,34459964,38.46205502825797,11.150854246342178,3.4492474010118737,0.1,both,False,3,3,"40.21185373169903,25.13154149673947,50.04276985633543","17.06830491660943,6.592396650796735,9.791861171620365",3084,557,CpG:,847,3,3,10.9126;9.87333;6.60722,3.08518;4.13765;4.18732,34457941,34461025
chr1,34472754,34472966,16.934654851674622,5.406169111236128,3.1324685749244883,0.1,both,False,3,3,"16.830784750696846,15.26660229952975,18.706577504797274","5.177626393431566,10.222219317415403,0.8186616228614163",3482,212,CpG:,848,3,0,6.05999;4.94508;4.58393,,34470541,34474023
chr1,34579529,34579840,2.0765538218300508,0.11324546233791662,18.336750797429374,0.2,both,False,3,2,"4.0398640519172835,0.9146204934363071,1.2751769201365617","0.0,0.05677780021611232,0.2829585867976375",1492,311,CpG:,848,1,1,3.15168,4.08955,34579552,34581044
chr1,34678070,34678419,57.73136121335656,18.3978966092973,3.137932690858924,0.1,both,False,3,3,"66.20684266632253,43.58354554483385,63.40369542891329","32.653483026632756,17.18921354683963,5.350993254419529",1056,349,CpG:,849,2,1,7.64317;8.11623,4.03977,34677896,34678952
chr1,34750258,34751085,27.241272120369214,13.705813279675816,1.9875706435286817,0.4,both,False,3,3,"35.979540792257424,17.30626881881799,28.438006750032223","7.66399998158716,30.732071270223436,2.7213685872168516",1790,827,CpG:,850,1,2,8.04631,6.63431;4.08027,34749384,34751174
chr1,34801701,34802059,10.111983698425872,10.461594177563619,0.9665815292388672,1.0,both,False,3,3,"15.53684505652229,11.16536613438017,3.6337399043751533","19.628633686258823,8.979313206206257,2.776835640225778",3476,358,CpG:,850,1,2,3.76178,5.14625;3.65845,34800308,34803784
chr1,34842534,34843165,25.718149960121327,13.691544392914656,1.8783965652136667,0.2,both,False,3,3,"29.139608745600643,38.135558147257925,9.879282987505421","9.007629403614736,25.845992440096524,6.221011335032707",5197,631,CpG:,850,3,2,4.06259;6.87656;5.96619,5.60697;3.34719,34839236,34844433
chr1,34849895,34850178,14.062091443547965,2.034487640932806,6.911858868358887,0.1,both,False,3,3,"3.8302588140932317,12.745011273426156,25.61100424312451","1.6192704036791619,1.039875648023844,3.444316871095412",2222,283,CpG:,850,1,1,4.84428,5.52836,34849204,34851426
chr1,34930034,34930639,1.799302295026486,12.74984719567265,0.14112343994500393,0.6666666666666666,both,False,2,1,"3.898650101736082,0.0,1.499256783343376","38.24954158701795,0.0,0.0",282,605,CpG:,851,0,1,,3.84651,34930241,34930523
chr1,36068460,36069216,18.188038282580276,10.565458867901507,1.7214622204281746,0.7,both,False,3,3,"30.652502033964748,10.498714133179618,13.412898680596458","14.843240171286398,11.802771125337413,5.050365307080712",6123,756,CpG:,860,2,2,6.05768;5.74606,8.96873;6.47693,36066719,36072842
