chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr6,29433165,29433739,44.63389205534521,27.68070605984758,1.6124549698567543,0.17748917748917747,both,False,6,5,"44.804272635119894,41.70654188058734,44.2006040427527,24.16531144774991,79.40162180845336,33.525000517408046","17.36932564992433,18.79487433262648,46.79168041958061,30.790114837864408,24.657535059242075",7562,574,CpG:,809,3,1,3.7408;8.76318;3.00634,5.2381,29429950,29437512
chr6,29473991,29474402,29.378025184289,28.19348381206806,1.0420147215617923,0.9307359307359306,both,False,6,5,"12.256201820373535,30.412673954890323,39.66078659732525,29.879291182297926,5.925436759361854,58.13376079148512","17.517925685002254,3.4325313931978667,63.536979622474085,46.609815586970406,9.870166772695688",1625,411,CpG:,809,3,1,6.57136;6.32145;14.2818,6.41524,29473227,29474852
chr6,29496440,29496642,7.234438074847873,9.023040036175992,0.8017739083327688,0.9047619047619049,both,False,5,4,"10.663889130683108,2.5576743404461753,10.921139862411078,18.37564441915191,0.8882806963949655,0.0","4.655907895159285,0.0,32.649761161053064,0.7299008018468615,7.07963032282075",2133,202,CpG:,810,1,0,4.76478,,29496023,29498156
chr6,29507708,29508070,23.884660729535955,18.28616508272369,1.306160182929858,0.9142857142857143,both,False,6,4,"38.50297086704631,13.12226984748373,14.482265095799912,19.599355429238,4.638082370229262,52.96302076741851","9.749787729682652,24.528140965159825,46.695483280873006,0.0,10.457413437902966",1551,362,CpG:,810,3,0,7.05943;5.07463;5.10564,,29506857,29508408
chr6,29526398,29527188,10.870154031236373,14.188141852279207,0.7661435968438793,0.7922077922077921,both,False,6,5,"5.262035788351031,9.70133858936936,13.70451894162306,9.758802134955108,13.944869405831863,12.849359327287816","11.537281242057459,15.549483152645738,27.108111918150488,9.609964117363317,7.135868831179035",3350,790,CpG:,810,2,2,5.35273;5.68228,4.27455;3.40077,29525765,29529115
chr6,29609123,29609957,62.99225367118839,39.21345376865867,1.606393918852792,0.42857142857142855,both,False,6,5,"37.378872479204304,56.12824010586134,54.04972262130157,36.37661359854281,165.1338006277726,28.8862725944477","50.04277696669956,14.198159770376758,50.052171641962794,33.656479587365666,48.11768087688854",1814,834,CpG:,810,3,3,6.75819;10.7367;6.6258,10.5886;4.0568;8.08787,29609279,29611093
chr6,29694117,29694502,18.8710346183906,10.16182730191657,1.8570513016720358,0.12554112554112554,both,False,6,5,"13.497181520705766,33.52205097003502,22.471970871266656,6.724597024730118,21.199046265563364,15.811361058042683","7.325152626668798,13.605386745257896,11.43402379587156,7.059186320473607,11.385387021310988",3052,385,CpG:,811,3,3,3.73966;7.88301;7.26968,10.8408;3.0026;8.51979,29692059,29695111
chr6,29735416,29736541,17.219003448778356,15.494777630727572,1.1112778678818522,0.7922077922077921,both,False,6,5,"18.246660628502376,20.066378859477794,15.569130428573343,7.084705337897548,27.513160337593007,14.833985100626077","11.713366916598936,7.504924018474821,11.84560798383032,20.96396992610967,25.44601930862411",4805,1125,CpG:,811,3,3,4.77091;5.56042;3.7293,10.1116;3.79388;3.05562,29734119,29738924
chr6,29768095,29768366,64.59225264986553,67.26380932954842,0.9602824058537329,0.9307359307359306,both,False,6,5,"40.320797513515764,74.07722721239767,76.87078931527326,42.2015630381609,117.27320850787903,36.809930311966546","50.38994563903463,52.859167265084146,73.94602803285898,120.08629789063083,39.0376078201336",5076,271,CpG:,812,3,3,12.2269;14.9868;21.6889,14.1664;14.9635;19.088,29765413,29770489
chr6,29768611,29769235,64.59225264986553,67.26380932954842,0.9602824058537329,0.9307359307359306,both,False,6,5,"40.320797513515764,74.07722721239767,76.87078931527326,42.2015630381609,117.27320850787903,36.809930311966546","50.38994563903463,52.859167265084146,73.94602803285898,120.08629789063083,39.0376078201336",5076,624,CpG:,812,3,3,12.2269;14.9868;21.6889,14.1664;14.9635;19.088,29765413,29770489
chr6,29916912,29917528,30.847153412111393,28.382387722719535,1.0868413790083933,0.6623376623376623,both,False,6,5,"4.3750732287222,39.37223085440588,28.39836538049955,41.45170672963374,28.54640422767749,42.93914005172949","33.74012069617359,24.08496786334775,15.489097340040344,48.157707907202685,20.440044806833292",2362,616,CpG:,813,3,3,14.3542;4.79846;5.07211,10.8002;6.07975;12.1421,29916527,29918889
chr6,29985114,29985527,28.243673904499975,19.69670069776423,1.4339291812311445,0.32900432900432897,both,False,6,5,"21.710040204104256,32.80463726963716,30.313060814950983,1.3879199095333323,54.48415804245893,28.7622271863152","11.417543750482446,13.407914871664609,11.107995533662685,45.9305155024809,16.619533830530504",4250,413,CpG:,813,2,3,8.96701;9.22417,8.24276;5.05119;4.49333,29984737,29988987
chr6,30047621,30048887,26.386583446750404,16.280174736975365,1.6207801128093218,0.08225108225108226,both,False,6,5,"32.13334079318297,18.12205591103673,14.996225153519346,24.471559129582644,32.838658868904886,35.75766082427584","13.067783238987783,12.829478374102347,23.83403721191549,25.768324608980148,5.901250250891059",3791,1266,CpG:,814,3,3,10.6228;5.54198;7.22394,4.25723;5.66501;5.97168,30045854,30049645
chr6,30173225,30174428,7.537126948476158,9.638695681383533,0.7819654440417277,1.0,both,False,6,5,"2.578205827984118,12.19087857488663,8.523579446538802,0.7573303099601499,8.003155308385049,13.1696122231022","15.383279187064018,2.2673971388609178,4.3050496962762645,25.772161415507718,0.4655909692087481",2480,1203,CpG:,815,1,1,4.46125,3.07079,30172785,30175265
chr6,30175631,30176220,12.925984403315232,16.5773679630256,0.779736833503698,0.2571428571428571,both,False,6,4,"22.584685605903385,8.039629253340356,11.974018124395927,25.854339586527423,8.521462062422303,0.5817717873019936","15.935159263623921,21.691987602308455,0.0,15.223696673357928,30.035996275837693",1458,589,CpG:,815,1,2,3.24405,3.68491;5.1275,30175313,30176771
chr6,30205724,30205932,20.70933368139262,16.565707844948342,1.2501327365680823,0.42857142857142855,both,False,6,5,"30.49820238245901,31.742928621264383,14.787910383236813,10.059721818455587,7.658552882744538,29.508686000195382","3.2346990839345007,12.458388916606472,27.42778496133684,28.61746076813422,11.090205494729691",2476,208,CpG:,815,2,3,6.51489;8.37141,4.17348;5.41926;3.67625,30203899,30206375
chr6,30303905,30304610,46.34539584987539,30.44031489061502,1.5225005397090694,0.32900432900432897,both,False,6,5,"22.661951632937416,72.03055981329332,47.8937231618911,32.95754261842618,71.02916504566868,31.499432827035587","32.844443836559854,19.70230054265509,50.22495326399803,44.07729085131238,5.352585958549753",3072,705,CpG:,816,3,3,7.43794;8.6409;7.39843,9.63144;7.15837;7.87003,30301944,30305016
chr6,30401585,30402419,106.41627068674329,63.18118850073963,1.684303084698977,0.24675324675324672,both,False,6,5,"99.16354063632009,161.93144936557573,144.90757027987777,22.165400517097133,148.70228776939783,61.62737555219106","48.796481143535935,27.264116716745825,102.37289907964364,91.37448625468325,46.097959309089475",2378,834,CpG:,816,3,3,15.3283;22.1643;10.9338,9.77897;13.6172;9.15345,30400188,30402566
chr6,30459849,30460176,18.77645429134824,23.457407750475376,0.8004488173237184,0.7922077922077921,both,False,6,5,"35.09081779680826,31.46740090881173,31.088783121382267,0.3363495638172401,11.514278580261164,3.1610957770088","18.463554983494276,3.3846004866597306,57.79055574288682,19.005743562321268,18.642583977014766",1396,327,CpG:,817,1,2,6.84954,4.02215;4.63087,30459149,30460545
chr6,30693408,30693968,47.38596589857489,40.24650666847203,1.1773932651823347,0.7922077922077921,both,False,6,5,"23.24619247787178,90.29017451081768,61.351164484024046,17.4812065406098,75.55802079362789,16.389036584498157","38.07951288741279,12.669004506719478,49.54818382502266,81.12069906298497,19.815133060220223",3590,560,CpG:,819,3,3,4.76164;8.3566;10.2333,5.66015;6.54551;5.88154,30691769,30695359
chr6,30737907,30738499,37.72027736843709,23.527070493600124,1.6032713201032753,0.08225108225108226,both,False,6,5,"21.74280918073231,51.17732530684741,44.00712758834035,21.684366005260998,53.71432651375455,33.995709615686906","11.270328107363484,16.448491819436057,29.163233531211816,39.27566853264457,21.477630477344693",4282,592,CpG:,819,3,2,8.2437;6.41271;5.46914,8.53381;4.20458,30735305,30739587
chr6,30896366,30896954,54.10898693307788,43.350534471915566,1.248173467575864,0.6623376623376623,both,False,6,5,"66.77861051331881,53.77531677866425,36.793388957109165,24.67158506783668,96.55865177663617,46.07636850490225","47.07669673385317,35.23278172754683,42.491952375242576,67.05968359324767,24.89155792968757",2263,588,CpG:,820,3,3,6.34935;11.3506;13.5722,6.80874;7.32818;6.45832,30895790,30898053
chr6,30957813,30959263,4.863931559290605,7.751646215473845,0.6274707880219326,0.6623376623376623,both,False,6,5,"5.133683967171297,4.620163919513433,3.5582028784258064,1.8204143935317185,0.5137987671726648,13.537325429928707","12.856290503847227,3.454904403696383,1.2683719354995802,13.372579630291964,7.806084604034069",3869,1450,CpG:,821,3,1,3.4262;5.32864;2.28533,5.23761,30957117,30960986
chr6,31216144,31216980,32.545483479338024,29.05750808925375,1.1200369756198818,0.5367965367965368,both,False,6,5,"25.92278704657935,44.694780615513636,34.71629920484801,30.931029305472755,40.61919529086124,18.388809412753123","14.923217834327154,20.54762736114668,55.04087133278809,38.33703387379505,16.4387900442118",8442,836,CpG:,823,3,3,7.04252;6.59048;6.28076,5.07098;4.78835;3.59526,31213155,31221597
chr6,31217780,31217986,32.545483479338024,29.05750808925375,1.1200369756198818,0.5367965367965368,both,False,6,5,"25.92278704657935,44.694780615513636,34.71629920484801,30.931029305472755,40.61919529086124,18.388809412753123","14.923217834327154,20.54762736114668,55.04087133278809,38.33703387379505,16.4387900442118",8442,206,CpG:,823,2,2,6.59048;6.28076,4.78835;6.44839,31213155,31221597
chr6,31218145,31218355,32.545483479338024,29.05750808925375,1.1200369756198818,0.5367965367965368,both,False,6,5,"25.92278704657935,44.694780615513636,34.71629920484801,30.931029305472755,40.61919529086124,18.388809412753123","14.923217834327154,20.54762736114668,55.04087133278809,38.33703387379505,16.4387900442118",8442,210,CpG:,823,2,2,6.59048;6.28076,4.78835;6.44839,31213155,31221597
chr6,31220369,31220605,32.61240977812047,28.675345453130102,1.1372978864866863,0.42857142857142855,both,False,6,5,"27.791243134461855,42.61219998342857,34.13200555186153,31.362324283670176,40.36453571444856,19.412150000852126","13.906811453514718,19.169913398362848,56.871690019522696,38.10915293368773,15.319159460562535",9059,236,CpG:,823,2,1,5.83609;6.28076,4.78835,31213155,31222214
chr6,31398706,31399395,20.473622596118158,13.68140489721174,1.496456157093243,0.24675324675324672,both,False,6,5,"13.989481592742893,31.208324288344265,18.1051801064095,16.652011052053716,27.284655016073767,15.60208352108481","18.410433270357746,10.476533712557275,7.374895968741501,15.796715480001406,16.348446054400785",3463,689,CpG:,824,3,3,4.53935;4.78158;10.1467,5.72546;6.43063;4.74153,31397306,31400769
chr6,31551053,31551257,21.74238134590304,31.036351671293403,0.7005456561446726,0.17748917748917747,both,False,6,5,"17.74593777701922,31.11927791521576,23.07660793877361,21.636964852413758,19.151475129952207,17.724024462043694","36.29244331717289,38.710980534350995,44.44773634031765,24.374123685748003,11.356474478877486",2943,204,CpG:,825,0,1,,5.70278,31549253,31552196
chr6,31563377,31564076,26.880882719946964,18.339254883390627,1.4657565365042318,0.24675324675324672,both,False,6,5,"38.432564891697936,21.30886380612959,17.332909906483682,35.37482328554224,30.65426454700788,18.18186988282044","8.712865400082153,10.32968409817464,36.27539565123514,13.236057753977947,23.14227151348325",3286,699,CpG:,825,2,3,6.58577;5.98158,9.68264;6.08924;2.97904,31562264,31565550
chr6,32587247,32588222,16.26010563416448,23.535926799065557,0.6908631970596565,0.9307359307359306,both,False,6,5,"16.15921111583499,24.347910569759133,22.80843880850359,1.2460270459437888,24.158956437446225,8.840089827499153","15.770122245685657,0.41342626046101005,28.94684048734477,60.57202301970207,11.97722198213428",2261,975,CpG:,833,2,1,3.77658;3.83513,5.73602,32587342,32589603
chr6,33059887,33060308,84.22096822761762,45.01727341784901,1.8708589355441645,0.12554112554112554,both,False,6,5,"68.84053106679806,114.3491304181189,97.27684715064652,69.54833302868012,105.8813798255907,49.429587875871356","33.47923690493081,26.040711866833682,85.51717269114958,73.56008983386957,6.489155792461432",2847,421,CpG:,837,3,3,12.4294;13.2447;11.3344,4.15678;7.99147;8.10329,33058442,33061289
chr6,34176681,34177168,54.85093033968672,37.42033174320859,1.465805560359352,0.05194805194805195,both,False,6,5,"35.027313612385974,68.8323351081091,56.15924402146932,64.0776972128731,59.9444060951037,45.06458598817909","29.60145428543038,43.31853502116048,39.16338435566152,51.67432362134882,23.34396143244175",2882,487,CpG:,845,3,3,15.8345;18.9753;18.2873,7.83105;8.63358;8.10455,34176117,34178999
chr6,34317156,34317652,54.038309242394014,24.234418226284998,2.229816649107066,0.05194805194805195,both,False,6,5,"30.916048062192665,65.80458721036186,50.1704302518953,58.16623693877094,80.71126018127572,38.46129280986766","4.309285994766865,5.948677065543679,33.415406902758896,54.87608233448777,22.622638833867775",1866,496,CpG:,846,3,3,8.33347;6.70961;22.2799,6.83693;2.40663;15.181,34316812,34318678
chr6,34780395,34781021,35.99651484009811,24.09030498600942,1.4942324250773613,0.24675324675324672,both,False,6,5,"55.329542840610166,49.65280344396424,26.61966475371735,35.408151032766916,35.45975993561873,13.509167033911279","34.7468040615141,16.422601680508066,18.356268896412043,48.51572860302371,2.410121688589185",3159,626,CpG:,850,3,2,6.04337;13.4941;9.054,5.00361;5.92786,34778385,34781544
chr6,34877803,34878253,43.63735826537785,25.566112873032644,1.7068436833589555,0.17748917748917747,both,False,6,5,"20.016155059493073,48.16592355358535,45.37121091856599,32.78012767642973,78.99568643168949,36.49504595250345","20.193558332035266,12.946547258125435,46.80767418828263,33.6506593182347,14.23212526848518",3282,450,CpG:,851,3,3,9.66453;7.18826;8.8145,8.33083;9.14819;6.45239,34876144,34879426
chr6,34910614,34910925,37.26742082222199,41.081770182861156,0.9071522637982512,0.9307359307359306,both,False,6,5,"27.4284972819201,42.63831622745376,43.467291844260856,33.401971269557826,51.091954071374865,25.576494238764564","25.15329424634364,35.40929127973026,48.2795370472551,67.79557295113001,28.771155389846783",5064,311,CpG:,851,3,3,10.7615;7.03345;11.5084,7.95476;6.84211;6.06627,34906601,34911665
chr6,34921371,34921757,14.073397838461275,17.610683301651832,0.7991397947143386,0.7922077922077921,both,False,6,5,"27.180816778924207,10.542413287823743,24.16333060537089,6.388687516203021,5.804665460444913,10.360473382000876","35.975742849973166,26.000821656519825,0.2786384242596013,17.255228576093618,8.54298500141295",4040,386,CpG:,851,2,2,4.92602;7.025,8.80117;10.347,34919511,34923551
chr6,35133373,35134122,127.46458948838138,97.85616484876066,1.3025708670003708,0.7922077922077921,both,False,6,5,"56.956123543642356,175.90169848009438,164.6049161169567,40.5986430431785,270.76979529667796,55.95636044973838","50.663126660834145,59.31148607247019,189.79486470321774,165.7456036069628,23.76574320031848",2449,749,CpG:,853,3,3,9.72915;8.2101;10.8737,6.16354;12.9482;12.7629,35132770,35135219
chr6,35177410,35178159,89.42951712592337,41.07972864336615,2.176974388080947,0.08225108225108226,both,False,6,5,"41.77863894212966,109.88987299899927,86.05559933745621,69.52564972679087,183.55009244192365,45.77724930824049","38.31631190824829,7.400804610060366,25.970420029339373,112.41530881232063,21.295797856862112",1192,749,CpG:,853,3,3,8.06226;4.98986;9.71632,4.67654;5.06348;8.07243,35177174,35178366
chr6,35252564,35252894,28.838528273502103,32.064929805913735,0.8993791175611248,0.6623376623376623,both,False,6,5,"27.788544858922613,21.33013245620088,25.373494454272798,15.765037017782735,40.41433737660937,42.35962347722424","40.54023334572352,18.110916635780136,42.95735469679758,41.97948662950585,16.736657721761595",4825,330,CpG:,853,3,3,7.98365;6.62394;5.81945,4.30124;9.30003;7.17232,35251649,35256474
chr6,35539177,35539991,45.80330907658796,24.166667225956918,1.8953092972369632,0.24675324675324672,both,False,6,5,"28.255125957456503,58.40644141038259,32.74738431699348,23.752370303327385,113.37159764766693,18.286934823700875","8.30341617221182,8.077317021109842,31.034017635114264,64.32941010594368,9.089175195404977",2640,814,CpG:,856,3,2,8.5947;17.3034;6.43651,6.63131;4.47806,35538405,35541045
chr6,36388526,36388735,19.92534664410654,12.874947670688972,1.5476060294573828,0.5367965367965368,both,False,6,5,"20.514511939982828,20.289898846878796,27.47109566715505,7.9514779039397645,25.976010131835938,17.34908537484686","0.40815921798156896,21.59670998933689,27.610710688054102,13.571843083536104,1.1873153745361955",1945,209,CpG:,862,2,0,5.16995;5.34816,,36387948,36389893
chr6,37299800,37300061,31.654620054307824,31.675999715744446,0.9993250517228034,0.9307359307359306,both,False,6,5,"18.675463269395276,35.57619135498054,35.7428034959274,28.926224243085425,50.33276561198891,20.674272350469373","23.05439476473331,23.042107225360343,46.44457848240486,42.923671060758316,22.915247045465364",4657,261,CpG:,869,3,1,9.42729;9.43893;5.46904,4.6806,37297185,37301842
chr6,37441666,37442372,208.06010513495508,142.28745545641556,1.4622519214189371,0.17748917748917747,both,False,6,5,"110.88835417948485,263.36566019143106,226.24860640274923,115.53964736751068,423.328141320766,108.99022134778846","103.90701209747651,108.09373985834078,210.77735063485633,179.23392988940327,109.42524480200102",2809,706,CpG:,870,3,3,22.659;27.2011;24.8741,26.9857;31.3932;23.3731,37441075,37443884
chr6,37870514,37871689,55.11403280683792,36.72376518264738,1.5007729336228375,0.17748917748917747,both,False,6,5,"54.039054348089394,68.79508721568345,44.52330397024473,30.831058417945037,83.80947758632496,48.686215302739896","26.726234168242495,13.587305287911322,62.69897776185483,46.27055007260552,34.335758622622734",3758,1175,CpG:,873,3,3,11.2115;12.7067;7.78832,10.0101;20.1222;13.3869,37869293,37873051
chr6,38253804,38254565,16.874224862822775,14.96057065678364,1.1279131825878193,0.9307359307359306,both,False,6,5,"24.77895424795777,11.983746595796342,14.945696786348439,3.696046503615768,11.76673900924543,34.07416603397289","17.914859916506373,4.027720180774086,1.7707986429398912,37.28794029021804,13.801534253479806",2513,761,CpG:,876,2,3,7.20149;5.53318,6.43067;3.69686;4.80496,38253010,38255523
chr6,38298725,38299328,32.991039015844144,19.169798835633387,1.7209903608648949,0.08225108225108226,both,False,6,5,"35.61837932337885,19.65772936041628,18.945861869717238,45.85559183449055,51.77247229147084,26.096199415591087","18.831578752268914,29.822178692762684,17.713893798990597,23.542169187591472,5.939173746553267",2254,603,CpG:,877,3,3,4.76009;6.98189;8.70369,2.45872;5.4905;4.10526,38297961,38300215
chr6,38353832,38354843,26.21472944275879,19.457811053227353,1.347259944659125,0.5367965367965368,both,False,6,5,"37.213092085164305,27.40824083205699,25.418783748758685,49.6957351175525,6.416825932372343,11.135698940647886","22.478256973049785,29.67793545730817,0.556357432432976,33.45430834171603,11.122197061629821",3035,1011,CpG:,877,2,3,7.85997;6.96399,6.45254;5.1995;5.11685,38352560,38355595
chr6,38433598,38434970,81.129335030179,42.43402947399779,1.911893261984287,0.17748917748917747,both,False,6,5,"38.699761616465366,116.7258419981119,88.40224109356993,38.804216226308334,165.34693484169736,38.79701440492114","28.825557584388893,20.747902542499872,55.68029024783898,96.87854612945215,10.03785086580904",3037,1372,CpG:,878,3,3,8.40308;8.24296;13.3661,6.53841;7.20128;6.0569,38432178,38435215
chr6,38534663,38535073,147.45491008649827,134.73429983765874,1.0944125606038446,0.9307359307359306,both,False,6,5,"41.39998692206479,230.23271322624845,231.25144002545701,64.30951738087087,230.23831687256512,87.29748609178354","96.10512038488038,100.66501360783194,208.50916273930935,188.96411502860605,79.42808742766606",4584,410,CpG:,878,3,3,16.1716;13.18;9.99463,22.9243;20.7472;15.7171,38532167,38536751
chr6,38551042,38552133,95.56788449409339,113.0844802850282,0.8451016819745342,0.5367965367965368,both,False,6,5,"66.04471844278986,146.15825683195024,125.62190246997372,42.17689473697998,155.59162196432416,37.81391251854228","51.49689828481993,76.31502537253064,187.35615712332236,196.06855994163186,54.18576070283631",3559,1091,CpG:,879,3,3,10.0276;11.7628;8.7754,19.7365;15.6546;10.6421,38549841,38553400
chr6,38636348,38637221,15.752653305228803,9.176102500976237,1.7167041566452526,0.017316017316017316,both,True,6,5,"12.397812692798212,13.98462279100326,12.099483033382777,14.093901805585666,19.49742727948234,22.44267222912056","5.556108086316649,7.858872275310212,6.891759358328451,13.572669567166558,12.001103217759313",4964,873,CpG:,879,3,1,7.3856;4.01866;4.21604,6.56464,38633946,38638910
chr6,38662933,38663383,16.9969656266686,8.772452416146795,1.937538651721104,0.1111111111111111,both,False,5,4,"35.50651198408256,10.06151764964064,14.85255267781516,0.0,13.123989859595895,28.43722158887734","9.819987509399652,0.0,5.13013722995917,23.767459359640878,5.144677981734276",1536,450,CpG:,879,2,0,5.65484;7.15292,,38662830,38664366
chr6,38875743,38875963,11.34220190163832,12.086438350983308,0.9384238410247268,1.0,both,False,6,5,"12.101221584641175,13.792814291165028,11.790542985614517,8.668414267175729,13.971103485997203,7.729114795236283","8.118861620151762,9.035448335331573,4.502175709381657,18.51632086824292,20.25938522180862",5239,220,CpG:,881,1,2,5.83611,4.66303;3.78669,38874335,38879574
chr6,38876444,38876762,11.34220190163832,12.086438350983308,0.9384238410247268,1.0,both,False,6,5,"12.101221584641175,13.792814291165028,11.790542985614517,8.668414267175729,13.971103485997203,7.729114795236283","8.118861620151762,9.035448335331573,4.502175709381657,18.51632086824292,20.25938522180862",5239,318,CpG:,881,3,3,4.1334;9.86135;5.83611,8.05289;4.66303;3.78669,38874335,38879574
chr6,39117719,39118857,12.316260999465518,18.62073200216792,0.6614273272410341,0.5367965367965368,both,False,6,5,"24.13673046414331,17.15014772470135,12.940629043527892,1.2242309748394191,8.629191520968083,9.816636268613046","8.417868483648169,18.078826269211373,9.419294312109901,35.42943388171345,21.758237064156713",5698,1138,CpG:,883,3,3,2.38625;5.13795;2.12209,6.05599;4.96724;2.61406,39115176,39120874
chr6,39205445,39207371,43.14553945836295,34.945816156390016,1.2346410587544274,0.5367965367965368,both,False,6,5,"19.98850262871246,59.987029110258824,51.91249329045058,27.592551691407714,65.2067125284117,34.1859475009364","41.08266987316363,23.62848205778259,42.27571985045677,46.85247244989586,20.88973655065125",2836,1926,CpG:,884,3,3,7.61995;5.21285;5.79089,"3.07183,5.52012;10.2132,3.46146;9.08516",39205113,39207949
chr6,39256728,39257003,22.349908964580532,17.54607639862941,1.2737838623754294,0.12554112554112554,both,False,6,5,"23.51821315018553,21.74591667776337,23.282596995212234,15.343912526846564,33.06339946918842,17.145414968287064","14.67364880277828,13.93205825612633,34.81203422865511,12.44071832507806,11.871922380509266",4901,275,CpG:,884,2,2,5.12224;4.13576,13.2434;5.02188,39254284,39259185
chr6,39377419,39377777,16.926544128566658,8.184235583966778,2.0681887703387214,0.12554112554112554,both,False,6,5,"7.463383520803144,24.143382664649717,17.651236461054893,22.49211141370958,24.103386882812746,5.705763828369879","3.244970190909601,14.838215397250268,11.042794911130782,9.248996186640955,2.546201233902285",2480,358,CpG:,885,2,1,3.96848;7.45408,3.61093,39376425,39378905
chr6,39419579,39420548,23.928807211940114,17.46659841230546,1.3699752319880407,0.5367965367965368,both,False,6,5,"32.26154912829595,23.292139623356963,28.418931026176868,9.791835928981136,45.75056727351422,4.057820291315589","5.172192339591792,8.13019993896359,31.99529725561784,27.357291987376847,14.678010539977226",3045,969,CpG:,885,3,2,3.63349;9.50503;4.47721,4.7652;2.47188,39419294,39422339
