chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr9,103364567,103366089,51.94330781645895,88.5111255906511,0.5868562564291399,0.1,both,False,3,3,"67.85604358802158,50.22366373025754,37.75021613109772","85.10462753427343,87.32830710274646,93.1004421349334",4404,1522,CpG:,1373,3,3,15.822;26.1255;20.9551,55.8099;54.6871;24.7947,103364004,103368408
chr9,103761233,103762090,26.55899409552589,17.203473088440905,1.5438158306168424,0.4,both,False,3,3,"21.181699252781232,41.32787251375273,17.167410520043703","23.866626542879526,12.633785910986854,15.11000681145634",3434,857,CpG:,1376,3,2,6.71035;5.50947;6.63289,7.49758;4.26925,103758857,103762291
chr9,104002424,104003233,100.37744987077554,110.13223746895994,0.9114265920463686,1.0,both,False,3,3,"89.85896038024612,99.96856284077839,111.3048263913021","138.8248129562177,106.49968999318773,85.07220945747437",4117,809,CpG:,1378,3,3,30.7891;21.4089;30.1774,53.3119;46.2358;23.4384,104000826,104004943
chr9,104062728,104063177,28.690079242581294,35.516491379003504,0.8077959879658095,0.7,both,False,3,3,"29.043944191924094,40.83100203657305,16.195291499246743","47.66697467296382,23.18904736379432,35.693452100252394",2777,449,CpG:,1378,2,1,8.04607;8.80034,8.59881,104061317,104064094
chr9,104262283,104263188,37.164606277759255,29.554968180356326,1.257474075118804,1.0,both,False,3,3,"29.821518282790283,77.8445848242029,3.827715726284595","14.173033875780744,38.0751641128923,36.41670655239593",2002,905,CpG:,1380,3,3,9.39938;9.39066;11.0555,8.73071;6.4404;9.8939,104261900,104263902
chr9,105053227,105053475,20.411008988307895,13.985629047527189,1.4594273106304634,0.8,both,False,3,2,"28.43840487518135,25.672568741837832,7.122053347904504","9.436574119156024,32.52031302342554,0.0",1306,248,CpG:,1386,2,2,5.83226;6.13254,5.50373;4.04482,105053035,105054341
chr9,105131384,105131847,32.53921391452025,3.642920040547716,8.93217900814204,0.1,both,False,3,3,"27.28764295508916,47.21341055243024,23.11658823604136","8.944851044259947,1.0115132297995608,0.9723958475836392",3451,463,CpG:,1387,3,1,5.76823;7.61891;13.623,3.17704,105130263,105133714
chr9,105395087,105395645,31.78298482654071,5.68434039671413,5.591323286148217,0.1,both,False,3,3,"16.84529743050084,22.547907598090895,55.955749451030385","1.4033026550755356,5.480780119847769,10.168938415219085",1980,558,CpG:,1389,3,2,7.59897;6.98131;5.96546,7.24812;4.29194,105394304,105396284
chr9,105494545,105495594,30.6254634547192,14.996518216416058,2.0421715902825226,0.4,both,False,3,3,"51.90226502880376,27.425973008440426,12.548152326913405","21.680202427958942,17.03728591521997,6.272066306069259",1910,1049,CpG:,1389,3,3,7.86286;7.68797;6.73993,10.3068;7.62522;4.77533,105494490,105496400
chr9,105642886,105643330,13.086052611395552,6.20121999576876,2.110238407978507,0.7,both,False,3,3,"9.741785272516834,26.751576896467913,2.7647956652019086","6.522277694399358,4.975382293912207,7.105999998994713",3326,444,CpG:,1390,2,3,2.36472;5.71112,5.12539;2.52481;4.10905,105642672,105645998
chr9,105644568,105644931,12.964900778128099,5.751802396766716,2.2540587947555553,0.7,both,False,3,3,"9.23701976525204,28.158028301072946,1.4996542680593077","4.487414388835411,5.258379888640611,7.509612912824126",3147,363,CpG:,1391,2,0,7.32498;5.71112,,105642851,105645998
chr9,106159853,106160125,17.410782201525937,26.48721273015848,0.6573278350916074,0.4,both,False,3,3,"29.24779523118456,11.174388733497521,11.810162639895728","27.894591658104474,32.82942433779903,18.737622194571937",2403,272,CpG:,1394,3,3,6.61031;12.1258;7.00182,4.42895;7.67888;10.0683,106158273,106160676
chr9,106170625,106171273,16.877628682650293,9.91049395376958,1.7030057998502364,0.7,both,False,3,3,"31.625031578993397,10.83736427118726,8.17049019777023","10.822707468324953,8.692138244631668,10.216636148352114",6216,648,CpG:,1395,3,3,5.76031;8.1677;5.4136,6.76153;4.59317;6.12376,106169425,106175641
chr9,106198973,106199339,18.420195268525962,17.73533442148263,1.0386156150635517,1.0,both,False,3,3,"23.336130552585374,11.172273348315713,20.752181904676803","27.582055635725922,15.537150499546348,10.086797129175615",6726,366,CpG:,1395,1,1,5.13605,5.85508,106194246,106200972
chr9,106203006,106203335,20.698317048822602,12.824800700552473,1.613928943779294,0.7,both,False,3,3,"32.49944780311729,2.85391108134666,26.74159226200386","15.780663094439136,9.183913222752667,13.509825784465619",4216,329,CpG:,1395,3,3,6.77167;11.4966;2.32773,8.24399;2.87981;4.98477,106202184,106206400
chr9,106226088,106226477,21.512472868308464,8.829757451594892,2.4363605666679704,0.1,both,False,3,3,"16.675841187813806,22.47099092839606,25.390586488715527","10.779939125514074,8.094705529809366,7.614627699461236",3246,389,CpG:,1395,3,1,7.6521;5.73824;7.37923,3.36103,106225542,106228788
chr9,106247596,106248183,17.531071633628695,9.43871951731962,1.857356985919539,0.7,both,False,3,3,"7.050759694972783,19.515907914726746,26.026547291186553","7.472371118112302,10.635788851421166,10.207998582425395",2351,587,CpG:,1395,3,2,7.25933;3.68654;5.68243,7.07662;3.45044,106246673,106249024
chr9,106367642,106368000,27.851557187924442,14.127605306618058,1.9714280363479164,0.1,both,False,3,3,"31.936267187403537,22.23928351676327,29.379120859606513","12.136155629432064,13.343113072713216,16.903547217708894",4350,358,CpG:,1396,3,3,8.0939;6.85629;5.59457,8.41424;4.24053;5.66016,106366514,106370864
chr9,106368405,106369453,27.851557187924442,14.127605306618058,1.9714280363479164,0.1,both,False,3,3,"31.936267187403537,22.23928351676327,29.379120859606513","12.136155629432064,13.343113072713216,16.903547217708894",4350,1048,CpG:,1396,2,3,6.85629;5.59457,8.41424;4.24053;5.66016,106366514,106370864
chr9,106429476,106429869,20.80009837459012,28.051282733955293,0.7415025748327788,0.4,both,False,3,3,"34.57509907156377,9.433853624251523,18.39134242795507","34.829932560322625,26.89808736554639,22.425828275996857",2623,393,CpG:,1396,2,3,4.91293;8.99581,8.45148;6.0937;12.7723,106427954,106430577
chr9,106447391,106447745,59.726136303420354,17.675985756333105,3.3789423190738406,0.1,both,False,3,3,"42.75627223654758,87.05885906139926,49.363277612314235","25.971840320463848,13.373463570015025,13.682653378520444",1918,354,CpG:,1397,3,2,11.2726;10.0153;10.6624,5.01544;4.21942,106447018,106448936
chr9,106453424,106454151,22.190821632841075,13.598435225757084,1.631865818708977,0.1,both,False,3,3,"28.97599175440347,16.368651826445067,21.227821317674678","16.14330947890766,9.958575893074132,14.693420305289456",5868,727,CpG:,1397,3,2,5.08364;5.9505;4.71934,6.51076;4.72356,106452502,106458370
chr9,106464738,106465734,25.528732094875277,15.083948226800123,1.692443630210662,0.2,both,False,3,3,"20.66709196610675,27.19010323849269,28.729001080026386","21.187131290556582,13.204905844904305,10.85980754493948",4974,996,CpG:,1397,2,3,12.4949;7.00244,9.35771;5.22494;4.38661,106463346,106468320
chr9,106477062,106477464,60.45569728767625,52.64712721781921,1.1483190153481748,0.7,both,False,3,3,"35.95748182498248,67.3639787812676,78.04563125677868","55.23354596268814,46.046327993405605,56.661507697363874",3616,402,CpG:,1397,3,3,15.99;16.1904;26.4482,13.5976;16.3591;12.3858,106474408,106478024
chr9,106650797,106651012,4.374131506139582,3.4479557183988696,1.2686159171936238,0.8,both,False,2,3,"12.251911218989456,0.8704832994292903,0.0","0.8721463675683621,9.318111998928147,0.15360878870009853",3641,215,CpG:,1398,1,1,4.68391,4.62909,106648707,106652348
chr9,106655825,106656079,20.12674740948739,11.150750197982935,1.8049680113117526,0.8,both,False,3,2,"11.728332795348821,4.804208784642379,43.84770064847096","13.716041501876438,0.0,19.736209092072365",2601,254,CpG:,1398,1,2,8.59158,6.66843;3.7196,106654018,106656619
chr9,106685322,106686039,16.637331825937064,14.028063971667743,1.1860034185429449,1.0,both,False,3,3,"18.416813674495415,17.710583229705218,13.784598573610555","19.41461638764021,6.7763617304104375,15.893213796952589",2830,717,CpG:,1398,1,2,5.43802,7.22515;5.58285,106684643,106687473
chr9,106788897,106789269,15.718207654045841,15.5427741185161,1.0112871443792488,1.0,both,False,3,3,"5.807506411655061,16.53627034686641,24.810846203616048","14.648349404479168,21.66111568542605,10.318857265643082",1654,372,CpG:,1399,3,3,4.2703;2.27727;3.37176,2.78566;5.13343;3.17155,106788166,106789820
chr9,106821767,106822620,26.147205623319692,20.354011108986338,1.284621762428716,0.4,both,False,3,3,"29.404721979878683,24.602527882432597,24.434367007647797","29.041831047141056,12.524155538551879,19.49604674126608",3771,853,CpG:,1399,3,3,9.89187;9.2454;6.72247,9.40258;6.5792;10.5903,106819886,106823657
chr9,106885069,106885275,15.347025533704993,14.425242043322712,1.063900729541586,1.0,both,False,3,3,"15.427170700972832,19.49965354400231,11.114252356139835","25.86584842047304,0.22087863352438453,17.188999075970713",2116,206,CpG:,1400,2,1,8.78804;6.91143,6.40556,106883679,106885795
chr9,106885631,106887477,12.995436886410166,13.141691476302283,0.9888709463195168,1.0,both,False,3,3,"17.796540681068954,12.82974101956268,8.360028958598859","15.164867525636323,7.95530164702629,16.304905256244233",5484,1846,CpG:,1400,3,2,8.21593;6.00384;5.00385,"5.1092;6.40556,3.81862",106883679,106889163
chr9,106891554,106892561,90.49004069664882,46.925514503141265,1.9283761010354246,0.1,both,False,3,3,"111.32939527404757,100.69180806039998,59.44891875549891","56.83760771738268,48.30300744462166,35.635928347419444",2178,1007,CpG:,1400,3,3,10.8956;20.7218;23.2514,34.7475;19.3419;14.3823,106890760,106892938
chr9,107231268,107232140,8.311480761489735,3.0776310866415812,2.7006098286326816,0.2,both,False,3,3,"3.2383244749139117,10.133008110585637,11.563109698969656","8.491747240995238,0.12999748372282657,0.6111485352066799",1910,872,CpG:,1403,2,1,5.09923;5.02392,2.74751,107231017,107232927
chr9,107296546,107297001,31.29162038410671,20.662588085194812,1.5144095335534384,0.4,both,False,3,3,"15.119469806520025,31.061282547944618,47.6941087978555","29.642576888937512,7.259782545699297,25.085404820947627",3736,455,CpG:,1403,3,2,9.23373;5.18169;7.08271,6.7284;5.6589,107294186,107297922
chr9,107338121,107338442,12.990655808136003,14.268742211419719,0.9104275356337419,0.7,both,False,3,3,"5.9173886486807765,23.097091749514426,9.9574870262128","24.817981463437263,6.540444490480896,11.447800680340997",4238,321,CpG:,1403,2,2,5.92215;7.39294,2.71094;4.04556,107334479,107338717
chr9,107399590,107400052,11.967944206520924,11.803574729708577,1.0139253980744192,1.0,both,False,3,3,"6.20082842284099,17.244130136819575,12.458874059902206","27.426494753605965,1.431042052743582,6.553187382776184",5542,462,CpG:,1404,2,1,6.38502;4.88823,5.34908,107398460,107404002
chr9,107400282,107400496,11.967944206520924,11.803574729708577,1.0139253980744192,1.0,both,False,3,3,"6.20082842284099,17.244130136819575,12.458874059902206","27.426494753605965,1.431042052743582,6.553187382776184",5542,214,CpG:,1404,1,1,6.38502,5.34908,107398460,107404002
chr9,107526629,107527023,20.75028643398527,4.441382819305297,4.672032850622623,0.2,both,False,3,2,"23.395513561774763,24.93160462268769,13.923741117493355","3.6142263616138623,9.709922096302028,0.0",2154,394,CpG:,1405,3,1,4.32248;6.11492;6.91138,2.06063,107526087,107528241
chr9,107527153,107527372,20.435458650462156,5.255917888767789,3.888085598546726,0.2,both,False,3,2,"18.248115250549414,24.11098396634663,18.947276734490423","3.113912361343123,12.653841304960245,0.0",1579,219,CpG:,1405,1,0,4.32248,,107526662,107528241
chr9,107533881,107534563,32.33127672568646,26.396161060789524,1.2248476833895865,1.0,both,False,3,3,"18.824686680208885,51.61107117549346,26.558072321357027","32.27999338065863,24.59124105545218,22.317248746257757",4034,682,CpG:,1405,3,3,13.1445;6.31571;21.7471,16.2798;9.32893;15.416,107532680,107536714
chr9,107534955,107535276,32.671201167904194,25.776920410769304,1.2674594422945318,1.0,both,False,3,3,"17.752038440772548,54.52371588310269,25.737849179837358","32.55260822684887,23.52385425908631,21.25429874637272",4195,321,CpG:,1405,2,1,4.49745;5.08152,9.32893,107533625,107537820
chr9,107551414,107551915,32.02316597494303,24.96959992223944,1.282486146140502,0.7,both,False,3,3,"47.58273472541674,15.510283540432978,32.97647965897939","28.998609478173826,20.26932197985668,25.64086830868782",4763,501,CpG:,1405,2,0,5.34263;9.34619,,107550566,107555329
chr9,107554098,107555125,31.244515024712996,24.428256540878383,1.2790317218270673,0.7,both,False,3,3,"46.203459299359835,15.586426507803587,31.943659266975562","28.09037562427129,19.63448862925714,25.559905369106726",4917,1027,CpG:,1405,3,3,10.1051;9.34619;6.25695,8.13805;9.71821;8.77874,107550566,107555483
chr9,107563217,107563531,19.145682561032675,22.19056004276561,0.8627850096678564,1.0,both,False,3,3,"21.78644266095679,22.494994243622536,13.155610778518708","19.480288266691556,34.47501893238019,12.61637292922509",5369,314,CpG:,1405,3,3,5.02097;5.77462;14.8732,6.66837;15.4636;18.816,107561044,107566413
chr9,107568998,107569591,24.358693273182666,27.22604763089012,0.8946834150670401,0.7,both,False,3,3,"25.275525160812187,27.199406728322973,20.601147930412836","27.82931238273997,41.216734440977305,12.632096068953075",7941,593,CpG:,1405,3,3,9.94214;7.91236;9.94299,3.55848;6.51887;6.7194,107564476,107572417
chr9,107570819,107571092,24.689580645002554,26.01909487655458,0.9489023642882355,1.0,both,False,3,3,"26.851747587725246,26.10183951894447,21.115154828337946","26.738779282509846,39.259018851007,12.059486496146883",8339,273,CpG:,1405,2,3,5.49979;9.94299,4.36268;6.51887;6.7194,107564476,107572815
chr9,107580721,107580925,18.276761371674677,10.599644046045562,1.724280673226309,0.4,both,False,3,3,"19.463443851585527,11.937240697977588,23.429599565460915","13.878113271906512,5.095865616475671,12.824953249754502",2497,204,CpG:,1405,3,3,7.94994;8.06036;4.36678,5.39761;4.96404;3.94949,107579509,107582006
chr9,107587474,107588171,32.89137452169478,30.296679416961634,1.085642887427475,0.4,both,False,3,3,"21.357779421813422,36.868510356806716,40.4478337864642","35.874215609322334,21.25945867507277,33.75636396648979",3365,697,CpG:,1405,3,3,8.18377;10.5083;23.8373,31.3391;14.2457;11.5941,107585707,107589072
chr9,107598789,107599151,14.033504442036344,18.245976331492653,0.7691287211534107,0.4,both,False,3,3,"18.72426812289064,18.394117291918075,4.9821279113003145","20.908457410085287,26.059918047938833,7.769553536453831",5097,362,CpG:,1405,1,2,5.68791,5.21903;5.28499,107595812,107600909
chr9,107612701,107612978,33.394928460261916,31.317234384260928,1.0663434724314345,0.7,both,False,3,3,"30.975718422789623,33.647248750224385,35.56181820777174","38.65511541993243,37.87415393308777,17.422433799762587",3173,277,CpG:,1406,3,3,7.17776;7.97233;8.57185,4.9975;11.2073;8.36712,107611301,107614474
chr9,107635122,107635353,31.823778616347866,14.38540970615635,2.2122260864581857,0.1,both,False,3,3,"35.27497197960073,19.489312596285522,40.70705127315735","15.1072048102297,16.92446580940663,11.124558498832718",4288,231,CpG:,1406,2,3,10.6744;4.47556,8.92211;6.65875;9.10967,107632119,107636407
chr9,107675931,107676718,26.81673699149398,15.718595432350247,1.7060517338783836,0.4,both,False,3,3,"46.46842253782509,19.07208089144378,14.909707545213067","11.262053791154376,12.424144571292068,23.469587934604295",1868,787,CpG:,1406,2,1,8.3177;11.3865,11.185,107675538,107677406
chr9,107709242,107710020,16.53134334597388,20.772728948734372,0.7958195279383883,0.4,both,False,3,3,"23.30721691397921,7.838159163008288,18.44865396093414","23.369267314938686,28.795734722119963,10.153184809144472",2127,778,CpG:,1406,2,2,5.52716;9.60492,5.72623;3.71908,107708635,107710762
chr9,107770367,107771105,11.049131767750046,15.742044060525721,0.7018867260990914,0.7,both,False,3,3,"15.246346159764398,16.824784061348605,1.0762650821371318","20.83406468438341,16.680510873008373,9.711556624185382",3069,738,CpG:,1407,2,3,5.3315;7.03148,12.2202;5.63878;5.80134,107769624,107772693
chr9,107872344,107872863,40.98347360216162,12.598644704887088,3.253006538573462,0.2,both,False,3,3,"24.235357380938787,33.82744294853621,64.88762047700985","26.967583548638128,7.522656080543354,3.3056944854797856",1860,519,CpG:,1408,3,3,11.4738;8.49067;10.1004,8.25549;12.6163;4.31125,107872488,107874348
chr9,107887977,107888293,32.473189487973684,25.636679474428906,1.2666690910717904,0.4,both,False,3,3,"32.23613655365972,39.995504825930055,25.18792708433127","24.738853575308113,33.46955221312962,18.701632634848984",2370,316,CpG:,1408,3,3,6.52781;7.7488;9.62605,10.786;8.23148;7.11974,107887597,107889967
chr9,107901213,107901890,10.572914133226073,2.432489896132636,4.346539794486186,0.8,both,False,3,2,"9.48634675534713,21.841827133566348,0.3905685107647409","3.217352534551819,4.080117153846089,0.0",2165,677,CpG:,1408,2,1,6.79682;6.00013,2.47276,107900954,107903119
chr9,107935884,107936240,13.921360761308941,22.909716686394233,0.6076618472360528,0.8,both,False,2,3,"20.40729159303176,0.0,21.35679069089506","62.32586616528045,4.855475165782175,1.5478087281200692",1119,356,CpG:,1408,0,1,,6.37893,107935548,107936667
chr9,107950850,107951281,79.00601972601241,40.290936643553266,1.9608881378202891,0.2,both,False,3,3,"89.0417358934272,56.66401917236861,91.31230411224143","58.59242585722189,21.70639021427871,40.5739938591592",687,431,CpG:,1408,3,2,11.346;14.2148;13.443,5.51318;7.89338,107950526,107951213
chr9,107985777,107986152,18.895803613487264,14.35616388590154,1.316215373665654,0.7,both,False,3,3,"21.450611796373902,28.737735988913574,6.499063055174321","13.859169863695163,15.582442145233507,13.626879648775947",3678,375,CpG:,1408,3,0,5.20849;6.36788;7.24555,,107982872,107986550
chr9,108002298,108003188,46.28167219820789,21.415488170197005,2.1611308521379433,0.2,both,False,3,3,"38.63347302802877,52.71560136184116,47.49594220475375","9.448245922653795,41.781939263769594,13.016279324167625",2251,890,CpG:,1408,3,3,9.22316;7.17332;7.37511,18.1229;8.90067;7.50908,108001480,108003731
chr9,108049055,108049582,18.331169628122982,12.0936035422477,1.515773984493953,0.2,both,False,3,3,"22.411726388372283,18.70777368969011,13.874008806306557","5.0444051037884945,18.341278724941436,12.895126798013175",2815,527,CpG:,1409,3,2,7.26281;7.46326;3.9845,4.56874;5.04919,108047800,108050615
chr9,108079157,108079397,10.762348536885177,11.50681820031098,0.9353018662095763,0.7,both,False,3,3,"9.340532230823994,19.82166106970147,3.1248523101300694","10.545653036562863,20.821825883577784,3.1529756807922875",5127,240,CpG:,1409,1,3,5.90038,5.16476;5.47834;3.79591,108077132,108082259
chr9,108094190,108094645,18.20465814917301,15.086349323588548,1.2066973764626259,0.7,both,False,3,3,"13.489343100677557,20.137859182756397,20.986772164085078","7.787264356119728,29.173501653360457,8.29828196128546",5431,455,CpG:,1409,3,3,9.65882;4.156;4.36383,4.92284;6.43279;4.26428,108091424,108096855
chr9,108106162,108106582,8.563284481395678,12.321228343101149,0.6950024983661955,1.0,both,False,3,3,"8.487333520888898,14.999150048114785,2.203369875183352","27.736541639451616,5.8504853505162115,3.376658039335624",4953,420,CpG:,1409,0,2,,3.92995;5.21185,108104475,108109428
chr9,108110489,108110745,13.00131247607982,14.047614433684785,0.9255174632999581,0.7,both,False,3,3,"22.662264910988185,7.15056536163109,9.191107155620188","15.439445882603742,13.740877143887506,12.962520274563111",2760,256,CpG:,1409,2,1,7.15875;3.68309,4.17423,108108601,108111361
chr9,108115255,108115488,9.883886546931237,10.794735892472675,0.9156209698306202,0.7,both,False,3,3,"9.398412782864167,12.988684435527718,7.2645624224018235","13.822823875922568,16.48840437866382,2.0729794228316356",2141,233,CpG:,1409,0,1,,3.42538,108115333,108117474
chr9,108190030,108190582,6.531854499533608,15.054013979604228,0.43389454190644583,0.4,both,False,3,3,"4.211288850157546,2.291767660067483,13.092506988375794","16.674215303876256,24.974650701531854,3.513175933404578",1479,552,CpG:,1410,1,1,3.29788,6.43235,108189341,108190820
chr9,108263276,108263928,28.966254158851942,8.683707957917258,3.335701096723587,0.2,both,False,3,3,"65.37508231942422,7.918907886702305,13.604772270429313","6.887344493582621,12.275356017917359,6.888423362251797",2457,652,CpG:,1410,3,1,5.85249;10.4269;3.78161,3.85317,108263315,108265772
chr9,108305855,108306930,42.278708469502725,59.49494946745515,0.7106268489669021,0.7,both,False,3,3,"27.68914105292874,36.947224547531434,62.19975980804799","96.07120339272518,47.37453226050485,35.03911274913543",3473,1075,CpG:,1411,3,3,10.7651;15.699;10.5515,61.8886;35.6921;22.627,108304882,108308355
chr9,108339271,108339614,12.482957596411678,11.497076052237917,1.0857506325690398,1.0,both,False,3,3,"7.424238355556482,20.75686957647419,9.267764857204357","16.97701547034145,11.033224653157742,6.480988033214563",6190,343,CpG:,1411,3,3,5.41598;3.80459;5.05808,9.14883;7.73574;4.70163,108336502,108342692
chr9,108339817,108340089,12.482957596411678,11.497076052237917,1.0857506325690398,1.0,both,False,3,3,"7.424238355556482,20.75686957647419,9.267764857204357","16.97701547034145,11.033224653157742,6.480988033214563",6190,272,CpG:,1411,1,3,5.05808,9.14883;7.73574;4.70163,108336502,108342692
chr9,108347630,108348310,21.323868229339173,12.687318784781178,1.6807229794618068,0.4,both,False,3,3,"18.345824591541067,31.637464222985827,13.988315873490624","23.870373281510005,2.2538203392829095,11.937762733550617",4290,680,CpG:,1411,2,2,6.19609;6.54039,4.2812;4.72176,108345828,108350118
chr9,108452293,108452689,18.262052432065953,14.204143903815568,1.285684836462431,1.0,both,False,3,3,"12.229521225170247,25.73317408634809,16.823461984679515","17.043835773992267,18.295032305306005,7.273563632148429",4566,396,CpG:,1412,3,2,5.88353;3.86231;4.73726,4.43777;6.13873,108449282,108453848
chr9,108460504,108460934,20.02987103747608,9.83989206902305,2.035578327178211,0.2,both,False,3,3,"19.449435664888036,26.19961652494131,14.440560922598898","13.635816932259653,15.047014252622228,0.8368450221872686",2005,430,CpG:,1412,2,1,4.46988;5.94764,6.80833,108460284,108462289
chr9,108490681,108491320,19.976460184114572,24.748351016803202,0.8071834834794167,0.7,both,False,3,3,"19.15429783835397,18.58205369823713,22.193029015752618","32.984707257040995,26.20835568568789,15.051990107680721",5739,639,CpG:,1412,3,3,4.71699;5.83478;5.13176,7.18006;6.73229;8.10935,108488271,108494010
chr9,108516675,108517931,29.925850079292587,21.83988761791635,1.3702382815716927,0.4,both,False,3,3,"37.77085732461618,25.209462110874245,26.797230802387325","22.42136347641619,29.10287247668722,13.995426900645638",4182,1256,CpG:,1412,3,3,9.32326;8.62461;11.3882,14.4268;7.50192;10.148,108515607,108519789
chr9,108560318,108560774,19.117681435332724,23.684999179116915,0.8071641164416337,0.4,both,False,3,3,"22.00294683431059,16.003784835434082,19.346312636253504","28.572820501654473,23.966513705765426,18.51566332993084",3121,456,CpG:,1413,3,3,6.64621;6.86696;7.14024,8.47306;9.64051;6.91186,108559539,108562660
chr9,108566554,108567818,25.788072663868974,17.632072709520223,1.462566147991496,0.7,both,False,3,3,"25.92048488317148,19.969076256796786,31.47465685163865","35.8887030313459,9.691336629256396,7.316178467958372",5112,1264,CpG:,1413,3,3,7.79748;5.40259;8.41475,4.95835;6.72521;7.09754,108565996,108571108
chr9,108569794,108570460,26.701289860933162,19.255998648484844,1.3866478881911508,0.7,both,False,3,3,"28.32832557172493,23.6082141130308,28.167329898043764","41.98719784774568,7.5243733993952855,8.256424698313555",4324,666,CpG:,1413,2,1,3.51929;5.01529,7.09754,108566784,108571108
chr9,108578298,108578872,26.783042407896346,13.477586447742986,1.9872283892774842,0.1,both,False,3,3,"22.813565492186086,26.953686999168276,30.58187473233468","15.007585716978317,12.4843982231716,12.94077540307904",6982,574,CpG:,1413,3,3,6.66189;10.333;14.0721,11.1918;8.35527;8.1825,108573143,108580125
chr9,108579051,108579289,26.783042407896346,13.477586447742986,1.9872283892774842,0.1,both,False,3,3,"22.813565492186086,26.953686999168276,30.58187473233468","15.007585716978317,12.4843982231716,12.94077540307904",6982,238,CpG:,1413,2,3,6.66189;10.333,11.1918;8.35527;8.1825,108573143,108580125
chr9,108597042,108597760,15.910890478829472,33.25781366583596,0.4784105966404494,0.7,both,False,3,3,"25.29266000257364,12.028975739495914,10.411035694418864","44.03020262086349,4.407467090620169,51.33577128602422",1132,718,CpG:,1413,3,2,2.99986;6.15452;5.62764,8.40658;6.49723,108596688,108597820
