chr,start,end,exo_signal,endo_signal,enrichment,significant
chrX,7884049,7884621,0.1744879726478452,0.08854843875220311,1.9705369750915445,False
chrX,7899237,7899651,0.0906758221638651,0.07078545816493495,1.280995059078155,False
chrX,7922053,7923087,0.050674866296582445,0.004483755357813949,11.301880288421652,False
chrX,7947659,7948269,0.9248378223419237,0.7487550591695341,1.2351673768557745,False
chrX,8073890,8074841,0.7871463606275024,0.5627929086090323,1.3986429974268326,False
chrX,8096486,8096908,0.5199560152933812,0.4023431409239232,1.2923198195932382,False
chrX,8129015,8129265,0.006086661986347514,0.005975247721916632,1.0186459657600848,False
chrX,8145265,8145872,0.2205370828982293,0.214570046431227,1.0278092705214323,False
chrX,8175668,8176167,0.2667130025506211,0.19285870508087394,1.3829451070864385,False
chrX,8192653,8192922,0.27084098903414516,0.13443675800471863,2.0146349335844507,False
chrX,8206309,8206720,0.030464762861006595,0.025098722648679635,1.213797342894231,False
chrX,8892321,8892932,0.058633183014745995,0.025766991234064125,2.275515308796805,False
chrX,9199822,9200810,0.004564882677398119,0.030031181059107005,0.15200476692586856,False
chrX,9272617,9273270,0.047628946742104265,0.020149820801091307,2.363740462621122,False
chrX,9328024,9328246,0.0,0.0,0.0,False
chrX,10216402,10216886,0.3705205677981102,0.3090550868014528,1.198881958659185,False
chrX,10717162,10718695,0.09685148669323675,0.05165171741010753,1.8750874423835564,False
chrX,11492064,11492389,0.04267909530567196,0.007121275815707419,5.9931810549360485,False
chrX,11664570,11665341,0.1057436617508648,0.07687591168291677,1.3755109947445732,False
chrX,11807041,11807919,0.04877492557284913,0.08753176737132864,0.5572254169841604,False
chrX,11999031,11999458,0.13889299728210586,0.06748862889377613,2.0580207296953206,False
chrX,12006280,12007396,0.22109563086802073,0.1373398827410003,1.6098428690591613,False
chrX,12076861,12081915,0.49605520220261323,0.2495092169152337,1.988123758855526,False
chrX,12086982,12092060,0.567476239065639,0.33944948773841305,1.671754589604649,False
chrX,12127757,12128822,0.038156087969929094,0.04283651533799433,0.8907374390485521,False
chrX,12133306,12133812,0.061866289056899136,0.08839281739651503,0.6999017666715789,False
chrX,12135572,12136053,0.040280696759590805,0.08655590272928107,0.4653720369086303,False
chrX,12136636,12137563,0.07611351762492741,0.0449581379743466,1.692986432586649,False
chrX,12140168,12140599,0.04126257907568551,0.0070703359890882484,5.836013895148214,False
chrX,12152543,12152829,0.01279525042209675,0.01919698347619321,0.6665240108147483,False
chrX,12155820,12156282,0.05116244175076068,0.024560150679905312,2.083148528588666,False
chrX,12158454,12160573,0.19045724921977625,0.07942887383032457,2.3978339366441195,False
chrX,12252439,12252771,0.16000150813710537,0.14407959696645084,1.1105077436770037,False
chrX,12587420,12588165,0.08857266677125634,0.04290166832425929,2.064550639425176,False
chrX,12673296,12673657,0.09279930651245327,0.02466230962017971,3.7627986973499468,False
chrX,12761454,12762429,0.26571344935957897,0.3151512845113825,0.8431298313492421,False
chrX,12936819,12937040,0.004712213265088253,0.025315509551723632,0.18613938050349918,False
chrX,13071658,13073089,0.08416994577682622,0.049439414113596564,1.7024867160324673,False
chrX,13280833,13282108,0.06410615456714129,0.11482607319137088,0.5582891828086901,False
chrX,13461561,13462055,0.017586609832206605,0.009143338010823825,1.9234342874984702,False
chrX,13485964,13486707,0.0,0.0,0.0,False
chrX,13845930,13847105,0.07458054093884085,0.018258326980796304,4.084741226142077,False
chrX,16618454,16618959,0.12056456554477597,0.05859537909808803,2.057578044557954,False
chrX,18161828,18163568,0.07592209842362042,0.062295887025870966,1.2187337246211873,False
chrX,20059887,20061120,0.060082724560605295,0.008872692204357135,6.771645310890005,False
chrX,20291470,20292021,0.023851232244324717,0.013564997883908197,1.7582923674922804,False
chrX,20425211,20426229,0.06835288757174036,0.07324479771181773,0.9332115004355036,False
chrX,20617032,20618390,0.40388950776785376,0.35665115421459376,1.1324497425426447,False
chrX,20688266,20688821,0.08426358438793152,0.05574899561489999,1.511481659149577,False
chrX,20703880,20704574,0.016880492753039954,0.020050925239559092,0.8418809881020306,False
chrX,20848632,20848843,0.03663296595201448,0.014956205416086315,2.4493489446603536,False
chrX,20920388,20921176,0.35326883128021214,0.18597878148058622,1.8995114844167793,False
chrX,20961593,20962204,0.2934961730125459,0.20074460152106716,1.4620376876323864,False
chrX,21360815,21361072,0.06139941031909568,0.03911559697626258,1.5696912501771634,False
chrX,23364638,23364890,0.05372755647713682,0.06495875858297716,0.8271025747591251,False
chrX,23692796,23693484,0.1511237658572959,0.05984610182745727,2.5252065087380617,False
chrX,35888493,35889392,0.0039005328085960807,0.003977033650878058,0.9807643462445718,False
chrX,36025584,36025921,0.0,0.0,0.0,False
chrX,36111947,36112448,0.021587888404015838,0.03752034439376837,0.5753648787829703,False
chrX,36328331,36329513,0.027408321274103836,0.025482429315353994,1.0755772510900061,False
chrX,36329941,36330273,0.006427230827879211,0.006373395393460853,1.0084469001364005,False
chrX,36597987,36598863,0.186185535630677,0.09005599812457621,2.0674418085192166,False
chrX,36644909,36645291,0.1680534896964747,0.10841929367993357,1.550033061390238,False
chrX,36743647,36744050,0.028106975100814172,0.005548446642145766,5.065737658413218,False
chrX,36795484,36796444,0.11660245113429833,0.021005804866715827,5.550963263448074,False
chrX,36807777,36808136,0.017106894519594122,0.016572692670865592,1.0322338595989078,False
chrX,36864080,36864444,0.06022182507375756,0.04784753540704471,1.2586191652598884,False
chrX,36874238,36875133,0.02467473958472212,0.032624861471540686,0.7563170683880569,False
chrX,37048391,37049821,0.06801424785315673,0.036242334378413996,1.8766519601912326,False
chrX,37085091,37085344,0.4214769639523217,0.25785383005515383,1.6345577021763438,False
chrX,37110106,37110559,0.02952821829350041,0.012858900753803868,2.296325234858469,False
chrX,37126928,37127320,0.07916203528673195,0.04868033142542348,1.6261605656486817,False
chrX,37190898,37191746,0.12030662528576963,0.09221802246482753,1.3045890821575061,False
chrX,37826912,37827155,0.0,0.0,0.0,False
chrX,37901621,37901864,0.0,0.0,0.0,False
chrX,38121101,38121770,0.006550682280296872,0.013942218532921985,0.4698450440171082,False
chrX,38180828,38181252,0.0,0.011003522533329804,0.0,False
chrX,38189630,38190218,0.030678394305157633,0.009212919072946411,3.329932029387325,False
chrX,38564661,38565174,0.22728388758546392,0.14695555660696788,1.5466164929940953,False
chrX,38634977,38635341,0.151765913392522,0.08264272365290137,1.8364098699110805,False
chrX,41401379,41401588,0.042456999923289516,0.06494397416210758,0.6537481032083438,False
chrX,41911041,41911984,0.05520998657206077,0.021074888940598523,2.6197047456655693,False
chrX,42067966,42068482,0.04400509491296369,0.04814975799948933,0.913921413964955,False
chrX,42148875,42150543,0.28143571840563736,0.2881690294123006,0.9766341614836427,False
chrX,44367765,44367980,0.0,0.0,0.0,False
chrX,44789364,44790107,0.1649197688514704,0.06570478248507727,2.510011640156127,False
chrX,47892197,47892471,0.008170105502834988,0.004537394336369235,1.8006161459999093,False
chrX,47912383,47912670,0.09741776028912298,0.03271181087592255,2.9780607578905722,False
chrX,48034217,48034823,0.03571147546269233,0.08403200453760526,0.42497469457260234,False
chrX,48256600,48256976,0.28057272922860704,0.1498577885581656,1.8722599067295453,False
chrX,48285660,48286068,0.02779884696795736,0.009421448002533719,2.9505917732052853,False
