chr,start,end,exo_signal,endo_signal,enrichment,significant
chr7,131552314,131552763,0.0,0.0,0.0,False
chr7,131553890,131556084,0.016902766785942203,0.013944638928418096,1.2121337004643176,False
chr7,131556977,131557219,0.004510344492516524,0.0,inf,False
chr7,131560185,131560725,0.09454603316786385,0.03717356108040835,2.543367662930002,False
chr7,131966648,131967566,0.08510939158024301,0.0,inf,False
chr7,132154427,132154716,0.14152119666736615,0.18455617228545776,0.7668190931510634,False
chr7,132315604,132317326,0.2130997881220822,0.024201058931533126,8.805391066769426,False
chr7,132575893,132576495,0.45500605906894753,0.18614237844637083,2.444398007947656,False
chr7,132597177,132597813,0.07243761199593066,0.04396930716202365,1.6474585721581512,False
chr7,132599402,132599926,0.024251795777896542,0.005463314662063127,4.439025990265454,False
chr7,132610564,132610909,0.08777927313481054,0.052827311115724016,1.6616267472429256,False
chr7,132812946,132813998,0.168992865213303,0.17549097021521523,0.9629718555094704,False
chr7,132852377,132852664,0.03307362102999403,0.041138785770851206,0.8039522900412941,False
chr7,132859195,132859641,0.05272361289765449,0.04181710614474261,1.2608144790115534,False
chr7,132930845,132931852,0.7373204752256323,0.5931815245669252,1.2429929872882357,False
chr7,133121719,133124855,0.3176287118506806,0.15915769839867733,1.9956855059253622,False
chr7,133637329,133638347,0.22783429456047224,0.13347791966568076,1.7069062443520535,False
chr7,133708686,133709428,0.3736744830823158,0.19791920892933568,1.888015241692539,False
chr7,133776482,133777039,0.2805032199220327,0.1822381913384035,1.5392120491426409,False
chr7,134224650,134225407,0.2638457524613172,0.13527235557188602,1.9504779919434838,False
chr7,134670488,134671284,0.21550132785522969,0.12022412895832604,1.7924964790548004,False
chr7,134937519,134938313,0.28034252712397106,0.18362389072356844,1.5267214196327266,False
chr7,135410478,135410801,0.03174981569495035,0.030033424014001664,1.057149383971288,False
chr7,135537708,135538613,0.37760738380794195,0.27997503030240756,1.34871807460858,False
chr7,135715839,135716715,0.3772943913926718,0.21894236289472574,1.7232589728379182,False
chr7,136894392,136894605,0.13861646263724567,0.10132306084621275,1.3680643032254673,False
chr7,137198500,137198811,0.012876085130749547,0.0,inf,False
chr7,137309187,137310621,0.06187159216888236,0.014369790110510821,4.305671251497698,False
chr7,137313128,137315593,0.1093877045259829,0.09627794232239009,1.1361657913262657,False
chr7,137322350,137323036,0.0,0.0,0.0,False
chr7,137410453,137411112,0.28556975948141966,0.12106592600111547,2.3587954837002485,False
chr7,137437514,137438103,0.23020489961572174,0.07553083963266183,3.047826566410552,False
chr7,138396938,138398097,0.07581796606813171,0.04645956608353108,1.6319129182527503,False
chr7,138829860,138830433,0.047951734244956544,0.0,inf,False
chr7,138845951,138847068,0.3939080356670874,0.2169617749734279,1.8155642196203952,False
chr7,138909270,138909987,0.1827960798686368,0.07460935069844979,2.4500424967836487,False
chr7,138940369,138941329,0.09005178584233554,0.03432916275449665,2.6231861955485645,False
chr7,139007348,139007567,0.006639996212136698,0.03641781151812647,0.18232826013808467,False
chr7,139020983,139021188,0.01579218491778084,0.014884925914318845,1.0609515296672885,False
chr7,139085953,139086762,0.14920337207409803,0.07761223751113192,1.922420701409334,False
chr7,139187769,139188689,0.025521548211251088,0.010894751426271825,2.3425544294391067,False
chr7,139212955,139213485,0.10790941496830801,0.09452978071642465,1.1415388267113438,False
chr7,139248232,139249006,0.10914028617477012,0.14520949063667285,0.7516057366239848,False
chr7,139388537,139388778,0.10980549013539298,0.09680693081002345,1.1342730238073373,False
chr7,139389036,139389600,0.14006074316329364,0.10452872056857561,1.3399259304184004,False
chr7,139580920,139582928,0.09632494895839781,0.04201778417371389,2.2924804544704718,False
chr7,139584527,139585213,0.0,0.007907769753892117,0.0,False
chr7,139659910,139660162,0.0,0.0,0.0,False
chr7,139834032,139834242,0.3013079002934114,0.22700937705540114,1.3272927497610723,False
chr7,139894761,139895076,0.10100243651588359,0.050388343664637535,2.0044801866898228,False
chr7,139943712,139944962,0.048990773559816236,0.04988346037389464,0.9821045531447219,False
chr7,139950788,139951005,0.023763538053082327,0.003137097453586335,7.575007918837782,False
chr7,139978516,139978805,0.23340827991297955,0.14023275100037944,1.6644348645228246,False
chr7,140036164,140036961,0.3262867552080461,0.2992418457427201,1.0903781000220754,False
chr7,140047766,140049321,0.06248313933847146,0.02898517624618211,2.155692924127093,False
chr7,140058039,140058403,0.01573780459181329,0.0,inf,False
chr7,140061270,140061497,0.17542170462376674,0.07863536048102049,2.230824702153005,False
chr7,140070319,140070711,0.0034236656683294536,0.005120980209098115,0.6685567076097751,False
chr7,140116266,140116556,0.5800800545059281,0.28818428187944806,2.012878879870987,False
chr7,140137551,140137846,0.5201493047972644,0.22844269963110553,2.276935553805017,False
chr7,140787634,140787929,0.033273347682703514,0.0,inf,False
chr7,140856078,140856825,0.12277668815974131,0.09572155717977447,1.2826440749303174,False
chr7,140857047,140857659,0.18052001078558622,0.19069065716461114,0.9466641600052527,False
chr7,140881656,140882426,0.2218416322349479,0.21246000856250863,1.0441571274326626,False
chr7,140922389,140922913,0.13217350894116822,0.0682718980990088,1.9359870257230651,False
chr7,141060684,141061593,0.3335048441209561,0.13129513119370687,2.5401158526504553,False
chr7,141068553,141068775,0.009960001566871808,0.019913165478728647,0.5001716867923955,False
chr7,141070293,141071018,0.11843684212185197,0.0,inf,False
chr7,141092432,141092640,0.1493837493055272,0.10896677740619251,1.370910958930844,False
chr7,141099954,141100625,0.019910987827218642,0.014536347702982988,1.369737999809452,False
chr7,141131187,141131694,0.10969397131177294,0.07072416957647465,1.5510110895421672,False
chr7,141168525,141168747,0.04812349007197272,0.06894814398084959,0.6979664323573245,False
chr7,141172586,141172869,0.4978561486046351,0.37642489871439044,1.3225909080535603,False
chr7,141193623,141195161,0.18353192706782998,0.09300742068736809,1.9733041268260498,False
chr7,141215608,141216250,0.138719829001031,0.14209650894322862,0.9762367142774303,False
chr7,141228401,141229106,0.07797239393505341,0.14868436197720394,0.5244155666283722,False
chr7,141259710,141259976,0.0,0.018606157392898556,0.0,False
chr7,141291933,141292381,0.09285953711426526,0.02035744421299785,4.561453596172753,False
chr7,141293742,141294185,0.01793981703697345,0.005599515593624183,3.203815890324583,False
chr7,141294626,141294854,0.02033465888545451,0.0,inf,False
chr7,141327236,141328505,0.07088710525544144,0.047925881260901484,1.4790986287668328,False
chr7,141338837,141339055,0.02534321637843162,0.0037330058569473704,6.7889570361284655,False
chr7,141361541,141361824,0.007469997550820475,0.007466011713894741,1.0005338642743242,False
chr7,141391888,141392415,0.24231641493261746,0.10336949232700576,2.3441772758838555,False
chr7,141413991,141414203,0.3432642246363025,0.2093559055087511,1.639620453037347,False
chr7,141437321,141437705,0.13977665154957927,0.09379377033669098,1.490255174174402,False
chr7,141447347,141448021,0.3362051105440236,0.2560705532744344,1.3129393686423125,False
chr7,141455073,141455560,0.003184183240337674,0.0035479605330078325,0.897468619144486,False
chr7,141461772,141462241,0.0604501053268957,0.04469840596969617,1.3523995770202317,False
chr7,141464722,141465089,0.02808467134825708,0.0,inf,False
chr7,141467373,141467911,0.2825755846230931,0.2352560053663999,1.201140792061802,False
chr7,141474932,141475787,0.051262431569958904,0.06559698773752884,0.7814753899229894,False
chr7,141481953,141482428,0.013779414307401644,0.0052812802519515345,2.6091049234340264,False
chr7,141539650,141540073,0.08930689597413938,0.11104064810128811,0.8042721066674267,False
chr7,141561949,141562633,0.15153450077211875,0.19593112638333796,0.7734069801428207,False
chr7,141693540,141693819,0.0421158109988887,0.009426146864772991,4.467977382813987,False
chr7,141902120,141902599,0.04277960837976108,0.030588509823666177,1.398551568100997,False
chr7,141949309,141949612,0.25026756755605034,0.1338006407771375,1.870451188443139,False
chr7,141950083,141950681,0.10120379156684728,0.1477336932278608,0.6850420466423529,False
chr7,142060470,142061147,0.1263667026184694,0.06312647253440232,2.001802057759568,False
chr7,142082194,142082742,0.0,0.006575582794776273,0.0,False
chr7,142094379,142095510,0.26384577543601423,0.2169351431770647,1.2162426593125144,False
chr7,142372041,142372448,0.054163606585122016,0.05422898875780052,0.9987943317001444,False
chr7,142387671,142388028,0.15116958630046165,0.11429818859330951,1.322589519229795,False
chr7,142532885,142533325,0.1238764850081903,0.07123381035077495,1.7390124773360893,False
chr7,142658948,142661318,0.004559928792702717,0.04031761107422226,0.1131001731305004,False
chr7,142663909,142664388,0.0,0.008923559615830957,0.0,False
chr7,142967451,142969457,0.09530425403896914,0.07403120993179538,1.2873523764743615,False
chr7,143052674,143053288,0.012282396696148959,0.015051418656124601,0.8160291715193974,False
chr7,143069070,143069595,0.03251657560563286,0.023463524770770593,1.385835074794048,False
chr7,143069768,143070049,0.0035604630638313216,0.0029175732271359907,1.2203508829584435,False
chr7,143107028,143107765,0.033110408202978725,0.0,inf,False
chr7,143295404,143295824,0.029726906157782163,0.13744802005376006,0.21627744180058087,False
chr7,143296313,143296559,0.6258674708251001,0.3801168317238708,1.6465134363735583,False
chr7,143437811,143438545,0.0,0.012011249043434038,0.0,False
chr7,143445160,143446003,0.02188975994956037,0.033760839194458846,0.6483772462964466,False
chr7,143459055,143461477,0.27774756158170716,0.14943294182760664,1.8586769301653094,False
chr7,143464850,143465112,0.011539260406859852,0.00999790961823437,1.1541673057150206,False
chr7,143501647,143502963,0.0386508945735597,0.014084500842687595,2.744214722641485,False
chr7,143548410,143549352,1.0948919806042132,0.7597464197527317,1.4411281871661317,False
chr7,143822804,143823106,0.0670383946240694,0.03408119921550994,1.9670198281509128,False
chr7,143829997,143830360,0.5509981105482781,0.5051479191235708,1.0907658721117908,False
chr7,143977817,143979374,0.04073152276744051,0.026561988781005946,1.5334515462399025,False
chr7,144175464,144175899,0.04520593017593527,0.015422238467079704,2.9312171687937396,False
chr7,144284660,144284867,0.010790002905555584,0.0501315611968882,0.21523372996860404,False
chr7,144553371,144554022,0.48383831320441223,0.19699559513678563,2.4560869641194505,False
chr7,144582078,144582598,0.5036818853518148,0.3132911668995605,1.6077117345389205,False
chr7,144678477,144678948,0.0,0.00846831660116108,0.0,False
chr7,144738380,144738679,0.0,0.01079156746766796,0.0,False
chr7,144837919,144839664,0.06078790017226112,0.004977341142596494,12.212926225215563,False
chr7,144861248,144862038,0.0,0.0,0.0,False
chr7,144895750,144896046,0.031411152645239415,0.00790537126067104,3.9733937356628473,False
chr7,144896464,144897267,0.02642294190968268,0.0,inf,False
chr7,144914946,144915451,0.06267876376355482,0.03869563506514274,1.6197889932039446,False
chr7,144939569,144939821,0.008926116317584077,0.01137896344970906,0.784440195896077,False
chr7,144941166,144941803,0.022702496417782127,0.013203147876627306,1.7194760393444442,False
chr7,144942282,144942782,0.06205996551090571,0.017179000724643612,3.6125480466322744,False
chr7,144943338,144943616,0.014328239688379865,0.006840938594927544,2.0944844760050976,False
chr7,145206283,145206588,0.12127931970807905,0.08762366085002424,1.3840932749392827,False
chr8,3221033,3221283,0.6733796728706257,0.4027864594084064,1.671803153114069,False
chr8,3279068,3279608,0.5173533251040114,0.3449554693284182,1.4997684371006745,False
chr8,3451857,3452227,0.019929495980635346,0.009857609524670345,2.021737210300164,False
chr8,3476035,3476340,0.016559822282699185,0.04759806401293085,0.34790957628445596,False
chr8,3492967,3493611,0.14907832489377368,0.11306634730575602,1.3185030598948548,False
chr8,3495872,3496387,0.07309822143884723,0.0,inf,False
chr8,3500174,3500966,0.057357602198077944,0.027313093877179763,2.1000038463603174,False
chr8,3515318,3515566,0.018874873836988684,0.03755339941298282,0.502614254156265,False
chr8,3516773,3517156,0.08117217355926064,0.07564666258948824,1.0730436846864968,False
chr8,3537720,3538031,0.062406407943212734,0.059959544205236505,1.0408085780238892,False
chr8,3587582,3588213,0.09060755467332421,0.03819454588327435,2.3722642219710712,False
chr8,3621239,3621646,1.6797586504296877,1.3837490641560481,1.2139185448730017,False
chr8,3630823,3631224,0.026683412989056948,0.006921513645301665,3.855141282162998,False
chr8,3676348,3676723,0.4306836451307258,0.2752007798366236,1.5649797409237232,False
chr8,3679030,3679509,0.028994796774096557,0.0,inf,False
chr8,3994234,3994529,0.0,0.0,0.0,False
chr8,4087398,4087757,0.0,0.0,0.0,False
chr8,4166553,4166994,0.0,0.0,0.0,False
chr8,4206443,4206677,0.02498578420148788,0.0297892015984201,0.8387530669104278,False
chr8,4212923,4213183,0.0248786362137858,0.03981033517628455,0.6249290819487064,False
chr8,4217071,4217359,0.1481883172415192,0.11660498292407422,1.2708575013300252,False
chr8,4238413,4239258,0.13808172892694173,0.07584698792662961,1.8205301581720652,False
chr8,4249280,4249706,0.09843225140646193,0.04121887868030429,2.3880380679423,False
chr8,4253002,4253419,0.1058122382359132,0.0667176677108104,1.5859702814336871,False
chr8,4258389,4259352,0.5432960869119032,0.21452503235263584,2.532553338665085,False
chr8,4275696,4275947,0.2026121164994169,0.07230187835666813,2.8023077837607904,False
chr8,4324437,4325527,0.6563595193977191,0.453039289881208,1.4487916038580757,False
chr8,4493286,4493562,0.09225053001723911,0.07758103173171915,1.1890861459054598,False
chr8,4677317,4678591,0.08847394995223168,0.0938312254919864,0.9429051948147874,False
chr8,4779289,4779590,0.17800700618263507,0.08011791616349295,2.2218127318661702,False
chr8,8659823,8661897,0.3250997063358912,0.18838684989764573,1.7257027574510866,False
chr8,8689796,8690634,0.0834637182566423,0.07470014265409686,1.1173167184315251,False
chr8,9207694,9207912,0.039547738838847005,0.019843775650070346,1.9929543417664475,False
chr8,9770334,9770674,0.03769606974281785,0.04479134247894119,0.8415927645066854,False
chr8,9771396,9771971,0.03464840844376699,0.016716540863038778,2.072702045695147,False
chr8,9976120,9976554,0.16840888775316085,0.09817500360905906,1.715394770177742,False
chr8,9977664,9978197,0.08781508251333593,0.05212418943410004,1.6847280210344457,False
chr8,10153863,10154340,0.22036659934286973,0.15020442027464648,1.4671112803466955,False
chr8,10978499,10978759,0.43123265562372354,0.227923576790045,1.8920054769979306,False
chr8,11006954,11009869,0.20766454674124954,0.10828108690204252,1.917828428607437,False
chr8,11187794,11188298,0.20745591770114635,0.15605120110666135,1.3294092979095353,False
chr8,11312171,11313231,0.21693576583305355,0.21019421129971558,1.032072979039966,False
chr8,11478253,11478737,0.15643696340915306,0.09445506976741103,1.6562050485417892,False
chr8,11497356,11497908,0.16820323111249622,0.2065223369607599,0.8144553929992354,False
chr8,11550493,11550785,0.21337470571754472,0.19064996332751835,1.1191961540060065,False
chr8,11555149,11558650,0.10352285548636331,0.09066371095517294,1.1418334237118128,False
chr8,11561643,11561981,0.02246154692549938,0.018422825361302873,1.2192237881535717,False
chr8,11634787,11636044,0.4596031073386966,0.18911695066734416,2.430258661198151,False
chr8,11636466,11636671,0.1599801979926093,0.05777709784622938,2.768920626965168,False
chr8,11727435,11728835,0.1286065376042461,0.09473090815329574,1.3575984872448603,False
chr8,11758123,11758774,0.22778894606972058,0.1407430777521276,1.6184735314009226,False
chr8,12385051,12386496,0.23922201792465705,0.10746612080473153,2.2260226398171485,False
chr8,12395517,12397679,0.17777276130024425,0.11002022229010966,1.6158189612767693,False
chr8,12430460,12431350,0.9877384034946419,0.6852037784047413,1.4415250391558658,False
chr8,12671772,12672592,0.4117610747799156,0.2325398966146044,1.7707115242350866,False
chr8,12756830,12757610,0.09485051362913405,0.04097912123305551,2.314605847443687,False
chr8,12915717,12915971,0.06194903526285348,0.014082670397036654,4.398955135376108,False
chr8,13104514,13105956,0.1698985317379186,0.19180602260345897,0.8857830918540444,False
chr8,13159101,13159386,0.4916546192549414,0.32754217261707097,1.50104218741241,False
chr8,13200396,13200614,0.06562868849441543,0.09747707494620739,0.6732730596464096,False
chr8,13201140,13201353,0.025204433833124974,0.03125832149879036,0.8063271674424469,False
chr8,13287139,13288476,0.2712531664261108,0.24350076269410698,1.1139725536172846,False
chr8,13338534,13339396,0.21295795545323712,0.11432650365386662,1.8627172934281777,False
chr8,13468247,13468467,0.041129285916955007,0.013165040363047322,3.1241291164134934,False
chr8,13493806,13494518,0.15663392001885165,0.16860030307342272,0.9290251391223188,False
chr8,13676991,13677921,0.15715486788626645,0.1664179622901345,0.9443383738366012,False
chr8,13757502,13757876,0.12234300896301242,0.139067127332447,0.879740678546881,False
chr8,13785316,13786400,0.33476785488771327,0.35985583114095976,0.9302832576765465,False
chr8,13869646,13870141,0.16458945722852258,0.12278047028673127,1.3405182179556252,False
chr8,13889868,13890396,0.25321399382609316,0.11918698068238134,2.124510515967154,False
chr8,13907675,13908105,0.11366764409929914,0.05835742518866673,1.9477837435736265,False
chr8,13974145,13975143,0.3244328485690563,0.1607994198869392,2.0176244963891694,False
chr8,14090178,14090440,0.21585272847680925,0.1058490099763627,2.039251274291669,False
chr8,14095589,14097363,0.12471794783871588,0.034393192887716875,3.6262393039774286,False
chr8,14888714,14889037,0.39737141702779416,0.379710563877956,1.0465113558323718,False
chr8,14894518,14894910,0.021410208367185494,0.01603214111445276,1.3354553340279969,False
chr8,14911444,14911810,0.14243924007608164,0.05131987935058914,2.7755178281502815,False
chr8,14962535,14962751,0.04439290890786165,0.020483799982073274,2.167220386193617,False
chr8,15011029,15012015,0.09039461241635001,0.044561192359209204,2.028550126928295,False
chr8,15027485,15029176,0.19495995050316237,0.14103620796659155,1.3823397077532331,False
chr8,17534717,17535731,0.19507192980720026,0.17527827952892175,1.112927000033752,False
chr8,18594998,18595623,0.21744618628955617,0.17155110537034732,1.2675300798565523,False
chr8,18845955,18846995,0.20504190748324672,0.17542946303238438,1.168799721204162,False
chr8,18950724,18950999,0.11450335144016745,0.05976381873691895,1.9159309739595554,False
chr8,19535156,19535754,0.017803020480167474,0.006698209021017075,2.6578777139242233,False
chr8,19784572,19785241,0.6722707797916394,0.4926431017387147,1.364620305082836,False
chr8,19979954,19980541,0.17961646677381923,0.07789936546535987,2.3057500622863314,False
chr8,20122209,20122868,0.0,0.014713752435515527,0.0,False
chr8,20296932,20297602,0.007743094816744627,0.00583566218305434,1.326857959535271,False
chr8,20424211,20424870,0.01794771942668764,0.010891064920531258,1.647930625484892,False
chr8,20550151,20550808,0.0,0.0,0.0,False
chr8,20557688,20557946,0.0,0.0,0.0,False
chr8,22013383,22013586,0.04622049021637185,0.034530054943594395,1.3385582586495746,False
chr8,22060121,22060886,0.03401578812578029,0.025089631723272183,1.3557707223828457,False
chr8,22166148,22166413,0.019152405693990616,0.02022067006805304,0.9471696847598443,False
chr8,22185507,22185965,0.0492922180862559,0.09115059208326481,0.5407778156967772,False
chr8,22192742,22193244,0.09173120024308583,0.06883399437992799,1.332643863971879,False
chr8,22227233,22227497,0.08900677049087023,0.0167455416536087,5.315251804452028,False
chr8,22398153,22398736,0.09295230841742307,0.038809945370962995,2.3950641395895538,False
chr8,22411481,22411770,0.31942332022920944,0.16225660022305216,1.9686306738222181,False
chr8,22476395,22477231,0.19722441557231338,0.13852105147695717,1.4237865903372922,False
chr8,22593327,22594117,0.10525245159791637,0.1067504445157286,0.9859673378915859,False
chr8,22653041,22653505,0.2243902578183701,0.16207913940197782,1.3844487245323558,False
chr8,22706339,22706684,0.06184877967274947,0.035100361803458435,1.7620553320523185,False
chr8,22805468,22805734,0.4090215730862412,0.26909672225058395,1.5199797666259147,False
chr8,22807865,22808378,0.11448512796023469,0.06623148118102935,1.7285605865783749,False
chr8,22858896,22860577,0.21573564153586908,0.156505851632821,1.3784509606836128,False
chr8,22974432,22975707,0.0548699929489627,0.08953469283268355,0.61283499404527,False
chr8,23058232,23058885,0.139283073053957,0.09227580998650728,1.5094212998436234,False
chr8,23149726,23150233,0.10450810295193196,0.042250992333200656,2.4735064712269472,False
chr8,23157466,23157867,0.13648923321824027,0.12597444181634918,1.08346765621887,False
chr8,23207818,23208756,0.1075073782257448,0.04754362361440961,2.2612365245370416,False
chr8,23237313,23237905,0.09819149028752076,0.049896127926517285,1.9679180402962075,False
chr8,23256688,23257318,0.5317484739085895,0.28994338202294434,1.8339734819900464,False
chr8,23411367,23412492,0.1522854533540463,0.18296546374970943,0.8323180245774014,False
chr8,23669616,23669855,0.12242443257373468,0.07543047856839659,1.623010153153494,False
chr8,25016510,25017634,0.16317581197909334,0.12170293191707371,1.3407714128882164,False
chr8,25038304,25038809,0.05764427232766125,0.008321585286389488,6.927078236155595,False
chr8,25101927,25102511,0.03803554156910876,0.0,inf,False
chr8,25102848,25103169,0.03342566726992809,0.0,inf,False
chr8,25200754,25201800,0.12357355894114175,0.09054591098947126,1.3647613414095636,False
chr8,25240392,25240967,0.13131277032305863,0.08554903249128665,1.5349416176791142,False
chr8,25518748,25519478,0.6646835298129172,0.3138690178200561,2.1177099110622835,False
chr8,25596976,25597711,0.5802667560895457,0.3313255929269273,1.7513490309138946,False
chr8,25601477,25602706,0.4939460875374013,0.41537369401769536,1.1891607356251084,False
chr8,25676543,25676764,0.06994451987705409,0.0,inf,False
chr8,25719972,25720494,0.10189919500153748,0.08579411812315121,1.1877177274002466,False
chr8,25753778,25754553,0.03607738890646104,0.045511376506212356,0.7927114421937212,False
chr8,25784864,25786038,0.4392468494369499,0.4139984821286875,1.0609866180630445,False
chr8,25840324,25840821,0.40513040805591105,0.27461949630327565,1.4752427031200503,False
chr8,25976371,25976797,0.04316654401346869,0.04686941518025374,0.9209960023494153,False
chr8,25986159,25986490,0.00802333177660966,0.008109269423333215,0.9894025414328593,False
chr8,26015149,26015594,0.06360992504963686,0.09322887978945874,0.6822985022805041,False
chr8,26118794,26119887,0.12000324054446186,0.06867818267788632,1.7473269656435113,False
chr8,26157893,26158914,0.9008927470780742,0.5254938488401132,1.714373534659927,False
chr8,26780600,26780822,0.12432495526341418,0.018606157392898556,6.681925377609968,False
chr8,26976644,26979925,0.5214517300928978,0.3049729585584958,1.7098293978509571,False
chr8,27023452,27024077,0.6991484067981837,0.5358155493887041,1.3048303797749452,False
chr8,27042455,27043091,0.523135359054527,0.22299395527406754,2.3459620616692276,False
chr8,27085466,27086198,0.14721396929274846,0.13954600554761837,1.0549493603563844,False
chr8,27121393,27121906,0.09163264392601216,0.02176405006994444,4.2102753683954415,False
chr8,27128382,27128750,0.4258686998919534,0.24326026454123356,1.7506710382606159,False
chr8,27174088,27174778,0.06753270077215646,0.058681747101065565,1.1508297572641661,False
chr8,27206539,27206741,0.016586052430047807,0.007858253499978323,2.1106537769611986,False
chr8,27227311,27228243,0.05428999157864334,0.028564841790727068,1.9005878616932288,False
chr8,27260287,27260749,0.13555141293490083,0.1232547812725651,1.0997659606822312,False
chr8,29219126,29220012,0.036084680344020896,0.01676196881541018,2.152770998526516,False
chr8,31089606,31090076,0.07722597589768736,0.0,inf,False
chr8,31111750,31112293,0.1698757665681717,0.20841643890679945,0.8150785391940099,False
chr8,31150835,31151036,0.014618303266104499,0.0,inf,False
chr8,31168504,31169102,0.19398621820469622,0.06373236043661572,3.0437632762342606,False
chr8,32008433,32009781,0.695661224172567,0.31990362237615444,2.174596270606098,False
chr8,32883371,32884945,0.06000737215872784,0.018651255009755962,3.217336963509406,False
chr8,33385461,33386273,0.063215388747489,0.043516829504627125,1.452665312870905,False
chr8,33517017,33517452,0.10786722008927944,0.0229370747008108,4.702745293211539,False
chr8,33599493,33600228,0.08525669628034589,0.01999932019840626,4.262979713037445,False
chr8,33641710,33642112,0.2025980441018117,0.17649261592068638,1.1479122967549917,False
chr8,33653433,33653916,0.31840754333790505,0.25476460459701583,1.2498107570380863,False
chr8,33731779,33732587,0.2739832736902839,0.2178888146835909,1.2574453355402895,False
chr8,33929366,33930510,0.16531858004882324,0.06424328617636489,2.5733207294997302,False
chr8,34108162,34108590,0.48261660033044756,0.2674104626423839,1.8047783006002476,False
chr8,34146413,34147016,0.17061526067743982,0.22242090774809037,0.7670828358936264,False
chr8,34154398,34154861,0.05075746825615135,0.03749730006035667,1.3536299460081327,False
chr8,34806595,34809760,0.3125364261074872,0.3295050611892796,0.9485026572261208,False
chr8,34965042,34965788,0.037569831130557396,0.046744926561405595,0.8037199733580604,False
chr8,35376445,35376747,0.06782778616260222,0.0865649431107556,0.783547978259743,False
chr8,35494746,35495705,0.32761733338142374,0.08646396785633749,3.78906198158486,False
chr8,35587583,35588773,0.27064914029884585,0.17323628667659724,1.5623120622765476,False
chr8,35765660,35766010,0.046559944963795695,0.0062552619211647675,7.4433246042439025,False
chr8,35825576,35826858,0.17555288954781742,0.06358655083024303,2.760849381758272,False
chr8,36094594,36095242,0.10541675622338381,0.1287092183205856,0.8190303507307027,False
chr8,36147008,36147222,0.020424690487958915,0.008109269423333215,2.5186844118398524,False
chr8,36248079,36249336,0.11942047437919273,0.060498511483616534,1.9739407045003532,False
chr8,36457764,36458366,0.08929859984280063,0.019346934410886245,4.615645969862469,False
