chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant,cpg_start,cpg_end,cpg_number
chr1,13660231,13660732,397.4259358242737,0.0,inf,1.0,exo_only,891.8,0.0,False,13660231,13660732,49
chr1,14309747,14310036,94.60788410708874,0.0,inf,1.0,exo_only,477.0,0.0,False,14309747,14310036,35
chr1,14506541,14507148,29.279332709012,0.0,inf,1.0,exo_only,263.0,0.0,False,14506541,14507148,48
chr1,14755151,14755803,35.339160273714874,0.0,inf,1.0,exo_only,405.0,0.0,False,14755151,14755803,68
chr1,15286418,15287178,28.325485945371177,0.0,inf,1.0,exo_only,523.0,0.0,False,15286418,15287178,87
chr1,15805591,15806108,315.3668961502065,0.0,inf,1.0,exo_only,753.4,0.0,False,15805591,15806108,60
chr1,15892420,15893052,7.70084028543152,0.0,inf,1.0,exo_only,332.0,0.0,False,15892420,15893052,52
chr1,16092956,16093371,145.83573851770262,0.0,inf,1.0,exo_only,743.2,0.0,False,16092956,16093371,41
chr1,16104765,16106291,346.88044861925425,0.0,inf,1.0,exo_only,953.2,0.0,False,16104765,16106291,169
chr1,16519743,16520093,146.75193899678538,0.0,inf,1.0,exo_only,735.4,0.0,False,16519743,16520093,45
chr1,16618558,16619401,205.4385549261688,0.0,inf,1.0,exo_only,574.0,0.0,False,16618558,16619401,107
chr1,16656764,16657043,779.5249428631611,0.0,inf,1.0,exo_only,1242.4,0.0,False,16656764,16657043,25
chr1,16665146,16665626,58.71823498912996,0.0,inf,1.0,exo_only,530.3333333333334,0.0,False,16665146,16665626,56
chr1,17091517,17091971,32.61527300164957,0.0,inf,1.0,exo_only,303.0,0.0,False,17091517,17091971,35
chr1,17096764,17098139,23.90364418853649,0.0,inf,1.0,exo_only,370.0,0.0,False,17096764,17098139,116
chr1,17145467,17145795,31.13873034563931,0.0,inf,1.0,exo_only,353.6666666666667,0.0,False,17145467,17145795,23
chr1,20819888,20820297,218.13066857099545,0.0,inf,1.0,exo_only,693.2,0.0,False,20819888,20820297,45
chr1,20890434,20890811,411.9091361822672,0.0,inf,1.0,exo_only,1588.0,0.0,False,20890434,20890811,33
chr1,20935285,20935502,45.21644409118712,0.0,inf,1.0,exo_only,515.0,0.0,False,20935285,20935502,15
chr1,20951662,20951890,661.6919739013636,0.0,inf,1.0,exo_only,1228.8,0.0,False,20951662,20951890,20
chr1,21078869,21079694,624.19768147101,0.0,inf,1.0,exo_only,1293.3,0.0,False,21078869,21079694,72
chr1,21961003,21962124,195.7799067339636,0.0,inf,1.0,exo_only,664.8,0.0,False,21961003,21962124,99
chr1,23256018,23257054,165.43679242031803,0.0,inf,1.0,exo_only,604.2,0.0,False,23256018,23257054,114
chr1,23382681,23383400,209.91373026357627,0.0,inf,1.0,exo_only,854.6,0.0,False,23382681,23383400,83
chr1,23761822,23763204,275.86277304076583,0.0,inf,1.0,exo_only,1224.4,0.0,False,23761822,23763204,131
chr1,23921719,23922554,128.8966014691859,0.0,inf,1.0,exo_only,608.8,0.0,False,23921719,23922554,76
chr1,24005371,24005714,164.7120699581369,0.0,inf,1.0,exo_only,555.2,0.0,False,24005371,24005714,38
chr1,24099641,24100556,679.7292514520693,0.0,inf,1.0,exo_only,1206.6,0.0,False,24099641,24100556,108
chr1,24586521,24587177,21.96776971452821,0.0,inf,1.0,exo_only,601.0,0.0,False,24586521,24587177,71
chr1,24678516,24679083,376.8730041645554,0.0,inf,1.0,exo_only,915.0,0.0,False,24678516,24679083,54
chr1,25829845,25830680,353.8399693700277,0.0,inf,1.0,exo_only,1243.8,0.0,False,25829845,25830680,75
chr1,30873108,30874026,63.01102413650367,0.0,inf,1.0,exo_only,631.0,0.0,False,30873108,30874026,137
chr1,30948826,30950216,384.1716086413934,0.0,inf,1.0,exo_only,770.2,0.0,False,30948826,30950216,145
chr1,32172540,32173046,60.3078182447205,0.0,inf,1.0,exo_only,669.3333333333334,0.0,False,32172540,32173046,50
chr1,33669553,33670569,116.24558430246012,0.0,inf,1.0,exo_only,400.0,0.0,False,33669553,33670569,73
chr1,33719825,33720450,97.32301489132566,0.0,inf,1.0,exo_only,452.6,0.0,False,33719825,33720450,91
chr1,33757611,33757949,139.21773265305728,0.0,inf,1.0,exo_only,906.3333333333334,0.0,False,33757611,33757949,44
chr1,33814130,33814690,131.1213469105625,0.0,inf,1.0,exo_only,746.0,0.0,False,33814130,33814690,62
chr1,33906988,33907242,41.79689586355782,0.0,inf,1.0,exo_only,724.0,0.0,False,33906988,33907242,20
chr1,33907457,33907693,43.335998557858105,0.0,inf,1.0,exo_only,794.0,0.0,False,33907457,33907693,20
chr1,33907902,33908106,43.335998557858105,0.0,inf,1.0,exo_only,794.0,0.0,False,33907902,33908106,31
chr1,33908265,33908468,43.335998557858105,0.0,inf,1.0,exo_only,794.0,0.0,False,33908265,33908468,16
chr1,34006046,34006248,470.6917926846551,0.0,inf,1.0,exo_only,1281.2,0.0,False,34006046,34006248,18
chr1,34011484,34011861,452.9333307442451,0.0,inf,1.0,exo_only,701.6,0.0,False,34011484,34011861,52
chr1,34177942,34178193,10.345576560951136,0.0,inf,1.0,exo_only,387.0,0.0,False,34177942,34178193,25
chr1,34439241,34440138,3036.654181442706,0.0,inf,1.0,exo_only,1345.2,0.0,False,34439241,34440138,64
chr1,34459407,34459964,435.0518550236554,0.0,inf,1.0,exo_only,1005.6,0.0,False,34459407,34459964,43
chr1,34472754,34472966,53.95791750815606,0.0,inf,1.0,exo_only,686.0,0.0,False,34472754,34472966,19
chr1,34579529,34579840,4.792959519671991,0.0,inf,1.0,exo_only,331.0,0.0,False,34579529,34579840,42
chr1,34678070,34678419,83.68468244101629,0.0,inf,1.0,exo_only,683.0,0.0,False,34678070,34678419,37
chr1,34842534,34843165,254.34607106961,0.0,inf,1.0,exo_only,956.1666666666666,0.0,False,34842534,34843165,71
chr1,34849895,34850178,88.060654649538,0.0,inf,1.0,exo_only,791.0,0.0,False,34849895,34850178,33
chr1,36068460,36069216,127.3905877970149,0.0,inf,1.0,exo_only,890.6666666666666,0.0,False,36068460,36069216,81
chr1,36103537,36104186,31.86774818716388,0.0,inf,1.0,exo_only,318.6666666666667,0.0,False,36103537,36104186,46
chr1,36243891,36244412,245.7863088315572,0.0,inf,1.0,exo_only,870.5,0.0,False,36243891,36244412,53
chr1,36307616,36308213,713.4941390373411,0.0,inf,1.0,exo_only,1349.8,0.0,False,36307616,36308213,61
chr1,36368684,36369330,34.31961393664409,0.0,inf,1.0,exo_only,266.0,0.0,False,36368684,36369330,74
chr1,36444875,36445308,147.62914546870496,0.0,inf,1.0,exo_only,740.3333333333334,0.0,False,36444875,36445308,44
chr1,36471266,36472155,270.55018661266826,0.0,inf,1.0,exo_only,1310.6666666666667,0.0,False,36471266,36472155,72
chr1,36511763,36513006,381.3878462000177,0.0,inf,1.0,exo_only,621.8,0.0,False,36511763,36513006,128
chr1,36546910,36547290,294.55880216893223,0.0,inf,1.0,exo_only,738.6,0.0,False,36546910,36547290,38
chr1,36556807,36558424,492.1985085177589,0.0,inf,1.0,exo_only,1052.6,0.0,False,36556807,36558424,139
chr1,36683084,36683438,5.268941902179521,0.0,inf,1.0,exo_only,269.0,0.0,False,36683084,36683438,32
chr1,36691322,36691869,34.608834245351865,0.0,inf,1.0,exo_only,370.3333333333333,0.0,False,36691322,36691869,58
chr1,36709621,36710148,128.4087440225449,0.0,inf,1.0,exo_only,1057.3333333333333,0.0,False,36709621,36710148,50
chr1,36779084,36779320,125.75504858677856,0.0,inf,1.0,exo_only,1129.0,0.0,False,36779084,36779320,18
chr1,36938841,36940122,289.0237330319353,0.0,inf,1.0,exo_only,697.6,0.0,False,36938841,36940122,154
chr1,37029247,37029486,50.5860660911063,0.0,inf,1.0,exo_only,451.6666666666667,0.0,False,37029247,37029486,17
chr1,37299840,37300507,127.38567119482173,0.0,inf,1.0,exo_only,868.0,0.0,False,37299840,37300507,62
chr1,37429777,37430415,252.7461206854449,0.0,inf,1.0,exo_only,801.4,0.0,False,37429777,37430415,67
chr1,37540315,37540920,146.1578495032864,0.0,inf,1.0,exo_only,884.3333333333334,0.0,False,37540315,37540920,56
chr1,37719313,37720128,7.768094973294923,0.0,inf,1.0,exo_only,317.0,0.0,False,37719313,37720128,88
chr1,37864612,37865324,603.9529864091852,0.0,inf,1.0,exo_only,1125.2,0.0,False,37864612,37865324,78
chr1,37890362,37890782,321.25825719142244,0.0,inf,1.0,exo_only,1266.6,0.0,False,37890362,37890782,38
chr1,37996946,37997459,613.1120941969627,0.0,inf,1.0,exo_only,1520.8,0.0,False,37996946,37997459,41
chr1,37997823,37998675,515.7247748850946,0.0,inf,1.0,exo_only,1375.2,0.0,False,37997823,37998675,101
chr1,38129048,38130208,147.67494058189237,0.0,inf,1.0,exo_only,685.8,0.0,False,38129048,38130208,167
chr1,38835801,38836776,33.559939192994065,0.0,inf,1.0,exo_only,278.3333333333333,0.0,False,38835801,38836776,131
chr1,38897864,38898202,46.5490603004029,0.0,inf,1.0,exo_only,514.0,0.0,False,38897864,38898202,46
chr1,38987499,38988052,220.47782140234847,0.0,inf,1.0,exo_only,866.4,0.0,False,38987499,38988052,47
chr1,39193418,39194435,10.674473854636712,0.0,inf,1.0,exo_only,531.0,0.0,False,39193418,39194435,103
chr1,39367434,39368617,388.25473179779976,0.0,inf,1.0,exo_only,1267.2,0.0,False,39367434,39368617,100
chr1,39478123,39478997,320.2668189059374,0.0,inf,1.0,exo_only,1604.6666666666667,0.0,False,39478123,39478997,81
chr1,39535587,39536365,57.46070225569541,0.0,inf,1.0,exo_only,505.3333333333333,0.0,False,39535587,39536365,98
chr1,39576525,39577527,215.66714422568967,0.0,inf,1.0,exo_only,609.9,0.0,False,39576525,39577527,100
chr1,39650441,39651282,22.464884227027493,0.0,inf,1.0,exo_only,560.6666666666666,0.0,False,39650441,39651282,76
chr1,39900472,39901459,75.96991812772919,0.0,inf,1.0,exo_only,404.6,0.0,False,39900472,39901459,127
chr1,40266556,40266876,48.29937992112299,0.0,inf,1.0,exo_only,558.0,0.0,False,40266556,40266876,30
chr1,40790518,40790811,84.92085831936225,0.0,inf,1.0,exo_only,953.0,0.0,False,40790518,40790811,28
chr1,42684497,42685011,95.1918052255295,0.0,inf,1.0,exo_only,624.3333333333334,0.0,False,42684497,42685011,40
chr1,42686605,42686928,207.03164060067263,0.0,inf,1.0,exo_only,886.4,0.0,False,42686605,42686928,31
chr1,42694074,42694484,404.24789376976,0.0,inf,1.0,exo_only,1283.8,0.0,False,42694074,42694484,28
chr1,42694733,42695261,348.74525165417634,0.0,inf,1.0,exo_only,1618.6666666666667,0.0,False,42694733,42695261,44
chr1,42696574,42698657,57.09402626060715,0.0,inf,1.0,exo_only,332.5,0.0,False,42696574,42698657,158
chr1,42851139,42851682,552.333528290533,0.0,inf,1.0,exo_only,1150.6,0.0,False,42851139,42851682,36
chr1,42952792,42953543,2.830338156691992,0.0,inf,1.0,exo_only,289.0,0.0,False,42952792,42953543,53
chr1,43092247,43092816,111.71134426072167,0.0,inf,1.0,exo_only,530.6666666666666,0.0,False,43092247,43092816,57
chr1,43098480,43098954,490.2635889037486,0.0,inf,1.0,exo_only,1027.0,0.0,False,43098480,43098954,46
chr1,43163728,43164080,89.69993772800004,0.0,inf,1.0,exo_only,879.3333333333334,0.0,False,43163728,43164080,42
chr1,43445846,43446568,3.3906323017867,0.0,inf,1.0,exo_only,286.0,0.0,False,43445846,43446568,67
chr1,43827314,43828135,1015.6682202874,0.0,inf,1.0,exo_only,1465.8,0.0,False,43827314,43828135,95
chr1,43933652,43934550,685.141341412584,0.0,inf,1.0,exo_only,943.4,0.0,False,43933652,43934550,86
chr1,44101935,44102758,42.66989352822743,0.0,inf,1.0,exo_only,628.0,0.0,False,44101935,44102758,99
chr1,44147610,44148213,322.89393931388224,0.0,inf,1.0,exo_only,1105.8,0.0,False,44147610,44148213,58
chr1,44551578,44552491,157.3060697435917,0.0,inf,1.0,exo_only,733.6,0.0,False,44551578,44552491,63
chr1,45795375,45795757,1104.4898398826438,0.0,inf,1.0,exo_only,834.6,0.0,False,45795375,45795757,47
chr1,46852696,46854053,2052.348796508644,0.0,inf,1.0,exo_only,1864.9,0.0,False,46852696,46854053,168
chr1,50927047,50928062,1050.2798787350523,0.0,inf,1.0,exo_only,1415.2,0.0,False,50927047,50928062,77
chr1,51478159,51478621,444.2927071615559,0.0,inf,1.0,exo_only,756.4,0.0,False,51478159,51478621,48
chr1,51915183,51916194,87.11234812312257,0.0,inf,1.0,exo_only,968.3333333333334,0.0,False,51915183,51916194,110
chr1,52113708,52113995,140.47662990500731,0.0,inf,1.0,exo_only,579.2,0.0,False,52113708,52113995,31
chr1,52119293,52119737,375.5423108665706,0.0,inf,1.0,exo_only,927.8,0.0,False,52119293,52119737,39
chr1,52232207,52233503,379.50243924768085,0.0,inf,1.0,exo_only,629.1,0.0,False,52232207,52233503,120
chr1,52630541,52630942,100.36710523901532,0.0,inf,1.0,exo_only,939.6666666666666,0.0,False,52630541,52630942,44
chr1,52726791,52727529,167.90489602462054,0.0,inf,1.0,exo_only,982.5,0.0,False,52726791,52727529,76
chr1,52817206,52817862,236.5390406764456,0.0,inf,1.0,exo_only,825.4,0.0,False,52817206,52817862,59
chr1,52952626,52952957,55.72429483751085,0.0,inf,1.0,exo_only,463.0,0.0,False,52952626,52952957,28
chr1,53296788,53297379,308.01813857412054,0.0,inf,1.0,exo_only,847.3333333333334,0.0,False,53296788,53297379,63
chr1,53352464,53352777,43.68907888320101,0.0,inf,1.0,exo_only,643.0,0.0,False,53352464,53352777,33
chr1,53784769,53785369,160.68041355155512,0.0,inf,1.0,exo_only,626.4,0.0,False,53784769,53785369,75
chr1,54250569,54250800,235.11037592616216,0.0,inf,1.0,exo_only,708.2,0.0,False,54250569,54250800,19
chr1,54438757,54439059,60.5616852609435,0.0,inf,1.0,exo_only,468.0,0.0,False,54438757,54439059,28
chr1,54557255,54557805,439.81815911191615,0.0,inf,1.0,exo_only,825.8,0.0,False,54557255,54557805,49
chr1,54925725,54926617,36.66396828945462,0.0,inf,1.0,exo_only,844.0,0.0,False,54925725,54926617,106
chr1,55026873,55027605,336.43286874851725,0.0,inf,1.0,exo_only,1508.2,0.0,False,55026873,55027605,87
chr1,55052507,55053297,338.87963901564063,0.0,inf,1.0,exo_only,836.4,0.0,False,55052507,55053297,90
chr1,55087410,55088640,405.5194849610151,0.0,inf,1.0,exo_only,695.5,0.0,False,55087410,55088640,125
chr1,55131057,55131773,98.00033975535236,0.0,inf,1.0,exo_only,819.0,0.0,False,55131057,55131773,74
chr1,55236985,55237816,512.0787663268516,0.0,inf,1.0,exo_only,971.6,0.0,False,55236985,55237816,93
chr1,55362481,55363657,9.315465270892744,0.0,inf,1.0,exo_only,258.0,0.0,False,55362481,55363657,115
chr1,55405582,55406648,464.6135195276696,0.0,inf,1.0,exo_only,1033.9,0.0,False,55405582,55406648,109
chr1,56971509,56973501,141.20395283150543,0.0,inf,1.0,exo_only,777.3,0.0,False,56971509,56973501,176
chr1,56977104,56977392,183.7508993148856,0.0,inf,1.0,exo_only,1305.4,0.0,False,56977104,56977392,25
chr1,57377474,57378019,33.87084423919623,0.0,inf,1.0,exo_only,445.6666666666667,0.0,False,57377474,57378019,67
chr1,57406137,57407067,260.3472966711225,0.0,inf,1.0,exo_only,1042.2,0.0,False,57406137,57407067,74
chr1,57774698,57775632,56.6555952497236,0.0,inf,1.0,exo_only,501.0,0.0,False,57774698,57775632,108
chr1,57969733,57970245,23.11447997441607,0.0,inf,1.0,exo_only,357.6666666666667,0.0,False,57969733,57970245,56
chr1,57995863,57996253,181.99558086541177,0.0,inf,1.0,exo_only,823.6666666666666,0.0,False,57995863,57996253,46
chr1,58392748,58393897,214.3984695019693,0.0,inf,1.0,exo_only,636.8,0.0,False,58392748,58393897,95
chr1,58423343,58424130,221.1097089718358,0.0,inf,1.0,exo_only,1267.0,0.0,False,58423343,58424130,80
chr1,58445081,58445545,442.0944922401644,0.0,inf,1.0,exo_only,1152.3333333333333,0.0,False,58445081,58445545,31
chr1,58504543,58505162,275.0501372875832,0.0,inf,1.0,exo_only,705.2,0.0,False,58504543,58505162,65
chr1,58585919,58586427,310.73081140810274,0.0,inf,1.0,exo_only,1038.6,0.0,False,58585919,58586427,40
chr1,58711442,58711764,27.78488356054796,0.0,inf,1.0,exo_only,1123.0,0.0,False,58711442,58711764,40
chr1,58713384,58713657,21.13458664983505,0.0,inf,1.0,exo_only,494.0,0.0,False,58713384,58713657,21
chr1,58795582,58795852,130.39857138931228,0.0,inf,1.0,exo_only,699.0,0.0,False,58795582,58795852,28
chr1,58973210,58974117,290.2644344887892,0.0,inf,1.0,exo_only,918.8,0.0,False,58973210,58974117,83
chr1,59119822,59120480,597.140835318163,0.0,inf,1.0,exo_only,1092.0,0.0,False,59119822,59120480,68
chr1,59236919,59237493,91.75391866933975,0.0,inf,1.0,exo_only,1274.0,0.0,False,59236919,59237493,61
chr1,59481951,59483937,749.7903851248491,0.0,inf,1.0,exo_only,1515.5,0.0,False,59481951,59483937,185
chr1,59670696,59670900,105.77154462067908,0.0,inf,1.0,exo_only,499.2,0.0,False,59670696,59670900,20
chr1,59684856,59685215,51.66810994965359,0.0,inf,1.0,exo_only,683.0,0.0,False,59684856,59685215,35
chr1,59762785,59764213,259.89203330183307,0.0,inf,1.0,exo_only,574.8,0.0,False,59762785,59764213,142
chr1,59912548,59913890,154.371621593794,0.0,inf,1.0,exo_only,566.2,0.0,False,59912548,59913890,118
chr1,60042646,60043499,72.29421451279298,0.0,inf,1.0,exo_only,1064.0,0.0,False,60042646,60043499,81
chr1,60098156,60098777,876.8656478706291,0.0,inf,1.0,exo_only,1127.4,0.0,False,60098156,60098777,62
chr1,60180214,60180489,499.0305827560081,0.0,inf,1.0,exo_only,1062.2,0.0,False,60180214,60180489,30
chr1,60343255,60343657,247.80717145682488,0.0,inf,1.0,exo_only,1084.8,0.0,False,60343255,60343657,51
chr1,60409278,60410251,256.6854636284311,0.0,inf,1.0,exo_only,878.8,0.0,False,60409278,60410251,103
chr1,60566182,60567260,85.27888932080586,0.0,inf,1.0,exo_only,421.5,0.0,False,60566182,60567260,139
chr1,61638736,61639406,336.9023166500724,0.0,inf,1.0,exo_only,1899.3333333333333,0.0,False,61638736,61639406,78
chr1,62702838,62703748,192.5978650973537,0.0,inf,1.0,exo_only,871.4,0.0,False,62702838,62703748,86
chr1,62705850,62707032,98.31931008041184,0.0,inf,1.0,exo_only,558.0,0.0,False,62705850,62707032,88
chr1,63113485,63114349,47.20558318468487,0.0,inf,1.0,exo_only,815.0,0.0,False,63113485,63114349,77
chr1,63176547,63177427,289.50200540199035,0.0,inf,1.0,exo_only,922.2,0.0,False,63176547,63177427,78
chr1,63248289,63248615,12.230226424504016,0.0,inf,1.0,exo_only,305.0,0.0,False,63248289,63248615,44
chr1,63445715,63446529,66.84309874445123,0.0,inf,1.0,exo_only,486.0,0.0,False,63445715,63446529,95
chr1,64121613,64122142,468.4058836487685,0.0,inf,1.0,exo_only,846.6,0.0,False,64121613,64122142,56
chr1,64532367,64533738,260.8412706526177,0.0,inf,1.0,exo_only,883.0,0.0,False,64532367,64533738,131
chr1,64616945,64617792,463.2148877234423,0.0,inf,1.0,exo_only,1642.2,0.0,False,64616945,64617792,83
chr1,64690534,64691585,222.51058090039623,0.0,inf,1.0,exo_only,523.8,0.0,False,64690534,64691585,108
chr1,64734847,64737979,1477.302399974087,0.0,inf,1.0,exo_only,2504.6,0.0,False,64734847,64737979,241
chr1,64956498,64956870,50.6070589371123,0.0,inf,1.0,exo_only,574.0,0.0,False,64956498,64956870,41
chr1,64994405,64994627,27.08285133668725,0.0,inf,1.0,exo_only,338.6666666666667,0.0,False,64994405,64994627,21
chr1,65178904,65179373,993.5718426216292,0.0,inf,1.0,exo_only,1503.4,0.0,False,65178904,65179373,38
chr1,65186379,65187053,342.80854219390164,0.0,inf,1.0,exo_only,672.0,0.0,False,65186379,65187053,59
chr1,66175311,66175645,402.8329063726253,0.0,inf,1.0,exo_only,931.2,0.0,False,66175311,66175645,29
chr1,66468022,66468623,22.13448546295521,0.0,inf,1.0,exo_only,842.0,0.0,False,66468022,66468623,68
chr1,66677401,66677639,13.494760034415185,0.0,inf,1.0,exo_only,345.0,0.0,False,66677401,66677639,17
chr1,66700752,66701351,202.85040763680132,0.0,inf,1.0,exo_only,517.8,0.0,False,66700752,66701351,60
chr1,66816436,66817867,398.1502302928203,0.0,inf,1.0,exo_only,1082.6,0.0,False,66816436,66817867,132
chr1,66862839,66863146,229.07916268483945,0.0,inf,1.0,exo_only,1392.6666666666667,0.0,False,66862839,66863146,31
chr1,67038520,67038937,152.35486172165795,0.0,inf,1.0,exo_only,618.8,0.0,False,67038520,67038937,42
chr1,69107034,69108055,552.0204299115255,0.0,inf,1.0,exo_only,1790.0,0.0,False,69107034,69108055,91
chr1,69376995,69377218,19.01911742385247,0.0,inf,1.0,exo_only,971.0,0.0,False,69376995,69377218,16
chr1,69826863,69827202,4.14356758851033,0.0,inf,1.0,exo_only,310.0,0.0,False,69826863,69827202,35
chr1,71102404,71103220,199.62644859870704,0.0,inf,1.0,exo_only,690.6,0.0,False,71102404,71103220,72
chr1,71556948,71557367,554.2344794122686,0.0,inf,1.0,exo_only,1148.4,0.0,False,71556948,71557367,40
chr1,71652697,71653358,118.3243864374621,0.0,inf,1.0,exo_only,586.3333333333334,0.0,False,71652697,71653358,58
chr1,72211749,72212422,67.58226451607484,0.0,inf,1.0,exo_only,475.5,0.0,False,72211749,72212422,65
chr1,72225934,72226218,72.78408495883603,0.0,inf,1.0,exo_only,411.4,0.0,False,72225934,72226218,31
chr1,72236403,72236924,320.9574848937996,0.0,inf,1.0,exo_only,802.6,0.0,False,72236403,72236924,48
chr1,72243822,72244197,284.4378629596728,0.0,inf,1.0,exo_only,960.0,0.0,False,72243822,72244197,39
chr1,72254745,72254986,217.7095752824976,0.0,inf,1.0,exo_only,1603.0,0.0,False,72254745,72254986,25
chr1,72536152,72536389,134.55547447558234,0.0,inf,1.0,exo_only,1134.0,0.0,False,72536152,72536389,22
chr1,72536961,72537217,115.50440315655736,0.0,inf,1.0,exo_only,1371.0,0.0,False,72536961,72537217,22
chr1,72640793,72641380,57.04330170828808,0.0,inf,1.0,exo_only,434.0,0.0,False,72640793,72641380,46
chr1,72710861,72711718,181.3821473428385,0.0,inf,1.0,exo_only,821.6,0.0,False,72710861,72711718,72
chr1,72824693,72824937,121.7677970660398,0.0,inf,1.0,exo_only,860.6666666666666,0.0,False,72824693,72824937,32
chr1,72825362,72825653,152.25435326477742,0.0,inf,1.0,exo_only,1052.0,0.0,False,72825362,72825653,20
chr1,72873698,72873966,231.5556747350166,0.0,inf,1.0,exo_only,1078.0,0.0,False,72873698,72873966,27
chr1,73907271,73907503,57.76425703999814,0.0,inf,1.0,exo_only,331.0,0.0,False,73907271,73907503,27
chr1,74036952,74037248,10.61528431635757,0.0,inf,1.0,exo_only,252.0,0.0,False,74036952,74037248,29
chr1,74098213,74098786,17.19135565885278,0.0,inf,1.0,exo_only,379.0,0.0,False,74098213,74098786,48
chr1,74124244,74124923,96.34478695795548,0.0,inf,1.0,exo_only,636.0,0.0,False,74124244,74124923,65
chr1,74236580,74237193,82.64716924404343,0.0,inf,1.0,exo_only,718.6666666666666,0.0,False,74236580,74237193,52
chr1,74284463,74285135,1020.0994475395676,0.0,inf,1.0,exo_only,1174.4,0.0,False,74284463,74285135,61
chr1,74303866,74304355,13.70481046183124,0.0,inf,1.0,exo_only,578.0,0.0,False,74303866,74304355,50
chr1,74332449,74332824,364.795101645704,0.0,inf,1.0,exo_only,1166.4,0.0,False,74332449,74332824,38
chr1,74391332,74392430,75.2571819316042,0.0,inf,1.0,exo_only,718.6666666666666,0.0,False,74391332,74392430,93
chr1,74505461,74506819,410.01178789370863,0.0,inf,1.0,exo_only,1259.0,0.0,False,74505461,74506819,112
chr1,74587633,74588472,535.4621312990088,0.0,inf,1.0,exo_only,797.8,0.0,False,74587633,74588472,62
chr1,74601094,74601459,124.51292573127198,0.0,inf,1.0,exo_only,1242.0,0.0,False,74601094,74601459,27
