gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal
2700060E02Rik,chr14,19823347,19823956,2.2113093379418607,351.54912693414803,158.97781504479445
2700094K13Rik,chr2,84670189,84670791,2.0373190030404253,184.204738618056,90.41526552452272
2810405F17Rik,chr4,137388147,137388569,2.774592255570568,417.7562488524488,150.56491562452706
2810410L24Rik,chr11,120189410,120190123,2.507165692988367,1100.8209588297989,439.06988752614
2810429I04Rik,chr13,3478175,3478490,2.286574996864533,37.67317497228198,16.475809900808557
2900026A02Rik,chr5,113137765,113138844,15.94211989862034,199.6762875691189,12.525077520361595
3110062M04Rik,chr6,34877803,34878253,2.21866792390656,523.2485103438346,235.8390386888161
3110082I17Rik,chr5,139460370,139460725,5.396172443264073,322.76210359267776,59.81315589637518
4632415L05Rik,chr3,19894634,19895495,3.3757848748681463,770.9280628010648,228.37002101064755
4732440D04Rik,chr1,6214430,6215332,2.062547676024319,254.45072048687112,123.36719458400094
4833420G17Rik,chr13,119462635,119463119,3.331164501920125,194.3317137372196,58.33747136330383
4930404N11Rik,chr10,81363994,81364952,5.133141120305556,167.90843524653198,32.71066025874953
4930448N21Rik,chr8,47412402,47413926,2.2503618347412697,474.1145444516576,210.68369412075808
4930507D05Rik,chr10,62449428,62450006,2.0487828583897807,515.9802552470187,251.8472141320764
4930534D22Rik,chr3,131302583,131303345,2.583019703583372,436.0879321729671,168.82872847156025
4930570G19Rik,chr3,156560893,156561148,2.6036643435847875,1081.2243915807735,415.2702687060338
4931406P16Rik,chr7,34312988,34313712,3.920512730769625,171.03128473678998,43.624723724137816
4931428F04Rik,chr8,105278919,105279154,3.280801458911893,167.86931166582332,51.16716563564888
4932441J04Rik,chr5,57717239,57720500,2.831238786662881,1721.845296753832,608.1596878599327
4933404O12Rik,chr5,136919192,136919482,2.206124463002958,169.19313733700287,76.6924714241637
4933407E24Rik,chr4,124575210,124575876,16.56937013723407,156.7887589960649,9.462566029817577
4933424G06Rik,chr1,36709621,36710148,2.2076695337104346,798.9826751001688,361.912262184149
4933427D14Rik,chr11,72206712,72207669,3.5311968766878983,162.46068556049107,46.00725794503754
5330438I03Rik,chr1,166308841,166309482,18.60024951469686,104.896378231555,5.639514574719648
6030445D17Rik,chr4,136462358,136462763,3.3245646241566544,103.44747170209088,31.116095909350083
6430573F11Rik,chr8,36457764,36458366,4.298431564805101,133.46631934509142,31.050004480213943
8030423F21Rik,chr5,52618568,52618779,3.1121630509362377,59.27339060472209,19.04572145951375
8430432A02Rik,chr1,43092247,43092816,2.030102216764266,100.17887403305366,49.34671427172101
9230102O04Rik,chr2,9882253,9883100,2.7099640142011587,11.478264496967904,4.235578198388533
9330175E14Rik,chr8,94434255,94434461,2.935505492709408,108.02946912029525,36.80097665924869
9330179D12Rik,chr6,127154936,127155221,3.2051177527910446,59.36891787894774,18.52316278465862
9530052E02Rik,chr8,11006954,11009869,3.335280451934924,1755.802818677068,526.4333371601358
A130006I12Rik,chr2,22895408,22896016,2.591087026794386,355.4760176040781,137.1918480267574
A230050P20Rik,chr9,20868533,20868977,3.784949502220512,38.11864239530224,10.071109898015608
A330033J07Rik,chr13,48227748,48228087,2.1477082216423216,936.6453204149404,436.1138589387627
A330040F15Rik,chr19,12595855,12596343,4.049304562142862,277.00171363970657,68.40723126371094
A330041J22Rik,chr9,86695381,86696045,5.547171181454404,152.6265296071225,27.514299561800364
A430057M04Rik,chr14,21847624,21848111,84.75985313538312,825.0920690233023,9.734467893725814
A430072P03Rik,chr5,107724685,107726871,2.3694698477199188,38.52079261078716,16.257135598435553
A530083I20Rik,chr9,122903301,122903536,2.535854468983389,96.8677294377896,38.19924629847681
A730089K16Rik,chr5,76657534,76658400,2.1759547226509106,334.4280136865479,153.69254249882678
A830073O21Rik,chr7,73740237,73741012,2.436674346653736,150.84635420056028,61.90665338916392
A830092H15Rik,chr3,26331359,26331926,4.092965812712382,170.95018216848325,41.76682386095858
A930002H24Rik,chr17,63863235,63864594,2.428994218280852,2375.947496834985,978.1610342887474
A930004D18Rik,chr2,18026552,18026829,5.181744181656111,757.8307793954837,146.2501337056121
A930011G23Rik,chr5,99728751,99729257,2.0803259110465087,64.98474578488717,31.237771658670816
A930016O22Rik,chr7,19421190,19421537,3.385309928571415,107.92770126275587,31.881187702155493
A930038B10Rik,chr14,34769259,34769847,4.139249720502373,87.27225279354609,21.084075300234367
AC151286.1,chr17,91087924,91088778,5.337744236852612,35.46151743464356,6.6435400163634215
AI413582,chr17,27565423,27566003,2.6699533399520967,617.1048943805748,231.12946775004195
AI854703,chr6,48626968,48627338,2.494234553282415,63.80172297586523,25.57968050434636
AU020206,chr7,75781908,75782111,2.895912536467062,392.19465548516615,135.43042151529667
AV356131,chr7,116443037,116444061,2.571014553826219,404.8332145012012,157.4604911896445
AW011738,chr4,156203061,156203844,4.3683696263400975,368.69149284602486,84.40025098217743
Aard,chr15,52040030,52040580,4.212527886010868,241.8105823964064,57.40272561741863
Aasdhppt,chr9,4309133,4309885,2.1152493331977444,3466.954044036566,1639.028548372296
Abca1,chr4,53159785,53160188,2.9707931665189213,589.9488052605939,198.5829279228741
Abcc4,chr14,118705781,118706547,2.0505112475694416,235.4340840661445,114.81726049794388
Abce1,chr8,79711304,79711930,3.044113089553395,706.5935178721578,232.11802488449035
Abcf3,chr16,20548195,20548752,2.25892908895428,862.2204875422784,381.6943576309533
Abhd16b,chr2,181494404,181494628,6.416042064458012,34.10710619657964,5.315910627443929
Abhd17a,chr10,80589946,80590414,2.0062391476675736,322.7049385076908,160.85068366992198
Abr,chr11,76571045,76571566,2.7549354478642933,52.9092930160864,19.205275048133423
Acaa1a,chr9,119339620,119340000,33.83331040466992,1107.5585611467457,32.735743203948275
Acadm,chr3,153944252,153944586,2.145011061022825,1358.143190397798,633.1637235241958
Acot12,chr13,91741439,91741695,3.741645329014431,33.40938178906768,8.929061643014649
Acot2,chr12,83987870,83988465,3.315988786570053,375.17747752545057,113.1419620732558
Acsl1,chr8,46471064,46471743,2.053089492324708,1598.943789291454,778.7988761663642
Acss1,chr2,150667985,150668235,2.5208032620580902,152.5024451349,60.49755942095639
Actr1a,chr19,46395102,46395869,2.052572089666848,1131.1256381641194,551.0771796315871
Actr2,chr11,20112370,20113193,2.2560563214710445,536.7995926950056,237.9371417221488
Actr3b,chr5,25759911,25760231,3.5414816549887926,358.1767446957604,101.13754060852077
Acvr2b,chr9,119427445,119427702,3.402853604301709,48.680496131176405,14.305786199452449
Acyp2,chr11,30649110,30649612,2.7016695295299704,234.9130015288854,86.95104969768636
Ada,chr2,163749780,163750326,2.8260253368210844,18.4406860582748,6.525308113131851
Adam11,chr11,102774033,102774852,2.340686244333706,429.034864119114,183.2944783427144
Adam12,chr7,134224650,134225407,2.381677541496524,338.1738725557541,141.98978101093525
Adam19,chr11,46056019,46056350,2.671120884792516,276.06962345144746,103.35347419998617
Adamts15,chr9,30921476,30922577,15.47963700871448,91.10283142868694,5.885333834210668
Adamts19,chr18,58836179,58837975,5.209312770429182,38.64012109823381,7.4175083741516925
Adamtsl4,chr3,95687798,95688032,14.843086699124406,238.34368403303483,16.05755520158046
Adat1,chr8,111992147,111992408,2.3602121358281307,219.40363987619165,92.95928808501326
Adat2,chr10,13552948,13553450,2.312579322698136,216.43110869903992,93.58862053930548
Adat3,chr10,80602805,80603198,2.0403741032147904,339.60610719351746,166.44305897552704
Adck5,chr15,76576291,76576551,2.784517844818474,289.00810782578105,103.79107764153036
Adgrb1,chr15,74529231,74529538,2.8816788443556693,24.51050908679225,8.505635225382894
Adgrl2,chr3,148987630,148990644,2.618339878168032,1886.526898465169,720.5049711823933
Adi1,chr12,28675146,28675589,2.1534368522474137,398.61118088104666,185.10465280885296
Ado,chr10,67548040,67549252,2.346174188021891,564.9883982977443,240.8126392244124
Agap2,chr10,127081526,127081730,4.096579546464175,36.19461936839529,8.835326876451225
Ago1,chr4,126468403,126468848,2.366224309967328,606.2973663125769,256.2298780207141
Agtrap,chr4,148087727,148088104,2.422805336362893,126.18991278452438,52.08421448087128
Ahcyl1,chr3,107695898,107696722,2.0511055589303693,1218.8215521600944,594.2266339503743
Ahdc1,chr4,133010953,133012611,3.758766833212378,283.8685828240371,75.52173237131413
Ajap1,chr4,153481625,153483437,3.040941216745143,26.763728554084835,8.801133151377147
Ak2,chr4,128993046,128993583,2.740193152240699,822.8965846817838,300.3060510566156
Aldh1a2,chr9,71215304,71216666,2.048521662935832,11.888251127954298,5.80333190663783
Aldh2,chr5,121593162,121593688,2.7310434164537725,228.5423527507039,83.68316350219852
Alk,chr17,71869551,71870004,3.6339755418690673,44.01850863299644,12.11304482538051
Alkbh2,chr5,114127428,114128285,2.072117364061349,200.87126109207813,96.94009836314024
Alkbh7,chr17,56997385,56997633,2.6486358836288466,548.2264427681529,206.98445043228745
Alpl,chr4,137795866,137796483,2.0193596304684074,150.35109290849027,74.45483738506502
Ambra1,chr2,91730091,91730424,2.6353681422484203,121.47641589181347,46.09466660250864
Amer3,chr1,34579529,34579840,2.435161026316747,134.62417305365776,55.283478833135234
Ankrd27,chr7,35586064,35586613,2.150773968107074,710.9285677594007,330.5454586588189
Ankrd29,chr18,12305494,12305853,3.432084442407445,132.34968468812093,38.56247913156935
Ankrd39,chr1,36546910,36547290,2.987241611637524,995.598961814561,333.2837082665037
Ankrd42,chr7,92636528,92637265,2.012935186147041,173.81086963846317,86.34697770431175
Ankrd63,chr2,118702419,118704307,2.494194593854372,62.04343612023052,24.87513856100237
Ano8,chr8,71476154,71476766,3.3571037906812933,58.696956706596914,17.48440333287548
Anp32a,chr9,62340766,62344699,4.579119566194759,622.8108229767724,136.01104185500168
Anxa5,chr3,36475547,36475970,2.00355907982747,2097.5171978233807,1046.8956063945973
Ap3m2,chr8,22805468,22805734,2.524523683264899,1316.246062781185,521.3839234333975
Apba1,chr19,23758223,23758664,2.149257353125232,401.5944042002295,186.85263708241905
Apcdd1,chr18,62922194,62922886,2.339510372493616,631.2336913735904,269.81444442187995
Apex1,chr14,50924637,50925331,2.8388925156760267,361.11975524884696,127.20444795101844
Apoa1bp,chr3,88058282,88058640,2.64648699658773,92.34370622125728,34.89293782297869
Apoe,chr7,19696587,19696990,3.845177831933401,142.25670157575084,36.99613068460412
Aprt,chr8,122576478,122576995,2.173100627336754,207.01969982983923,95.26466341485184
Arcn1,chr9,44767215,44767886,2.3943287583487063,138.00770105533738,57.639411703227
Arhgap27os1,chr11,103363137,103363411,2.076237857525592,31.879688410520945,15.354545383597983
Arhgap6,chrX,168796216,168796680,13.703969415621918,36.95171673200839,2.6964243432917376
Arhgdia,chr11,120580994,120581808,3.514207582175481,55.8986041020986,15.906460502112507
Arhgef10,chr8,14911444,14911810,2.25170858982482,370.2718924364005,164.4404138748732
Arhgef10l,chr4,140515036,140515425,8.24221258495827,13.636391484357864,1.6544576281912176
Arhgef16,chr4,154299702,154300236,2.6613114987591606,11.864678101011348,4.458207205937098
Arhgef18,chr8,3451857,3452227,3.651462960614676,9.741993348644344,2.667969921569301
Arhgef26,chr3,62338718,62339974,2.1259318001502248,247.2394825380765,116.29699622565776
Arhgef4,chr1,34678070,34678419,4.856489875988925,232.15223404585208,47.80247462135994
Arhgef40,chr14,51984572,51985096,7.021650538474948,1017.958676634092,144.97427222505797
Arid5b,chr10,68276999,68277311,2.07489417545211,243.64967472187985,117.42751876431944
Arl10,chr13,54574961,54575474,2.4408262475908264,177.19537095798088,72.5964706143579
Armc2,chr10,42018033,42018510,2.729854498700881,248.6457066663992,91.08386794414427
Armc7,chr11,115475510,115476096,2.2176646854456954,227.25974760405447,102.47705574947231
Arpc4,chr6,113392417,113392955,3.4101813993058983,235.615859312928,69.09188448476223
Arrb1,chr7,99535417,99535885,5.1747558201518284,444.9795326043257,85.99044052889629
Arrb2,chr11,70432434,70432891,2.6729885853197346,811.3253077609803,303.5274120573665
Arrdc3,chr13,80883029,80883352,2.565811062691693,417.4410989349536,162.69362347242836
Art5,chr7,102106910,102107246,2.130134559157879,27.37721042732321,12.852338510552324
Arx,chrX,93286379,93286608,3.540665039072783,223.9634060694601,63.25461561540734
Asap1,chr15,64382175,64383019,2.670828332348449,253.03119555267696,94.73884655483928
Asap3,chr4,136206183,136206663,2.173483022239183,318.57092059489304,146.57161677144936
Asb2,chr12,103325060,103325688,3.520326460792544,227.65516285926665,64.66876450089626
Ascc2,chr11,4637621,4637919,2.18310453825616,206.15396405449363,94.4315585634608
Asic1,chr15,99670258,99671104,9.918909521910562,127.76542763775647,12.88099537106641
Asns,chr6,7692982,7693332,3.961507017905892,238.6858690350925,60.25128012047931
Astn1,chr1,158362548,158362875,3.0322181227303027,73.03746643576416,24.087141320163003
Astn2,chr4,66402788,66403061,2.2238119351523054,9.188146478639732,4.131710210472654
Atad1,chr19,32711913,32712444,2.423250143649576,438.6017354641483,180.9973009239504
Atf6b,chr17,34647012,34647646,3.058406817010773,1122.6375675251022,367.0661343288353
Atg16l2,chr7,101296765,101296967,2.145619444500293,91.5459502417928,42.6664432392453
Atl2,chr17,79895032,79896323,2.2315091796497466,496.8193510851795,222.63827351279787
Atmin,chr8,116943452,116944047,10.53335754730159,43.256051748983005,4.106577751180984
Atp11b,chr3,35753871,35754721,3.612550687898464,192.30607488948377,53.23276861794134
Atp1a1,chr3,101604018,101605202,3.337797419419241,1056.8611505301078,316.6343003267095
Atp1b1,chr1,164457666,164458737,2.548507473823462,431.551283270074,169.3349098257218
Atp2c1,chr9,105494545,105495594,3.873020502255705,694.7145403151453,179.37280216062197
Atp6v1b1,chr6,83758091,83758487,18.004422558460192,17.750816946378766,0.9859142601625812
Auts2,chr5,131537191,131538947,2.2047811566221283,390.5565188022695,177.1407187644093
Avpi1,chr19,42128800,42129394,2.7994271670564803,1498.2504012390436,535.1989217188359
Azin2,chr4,128962006,128962362,2.3481354957659657,382.3333354628893,162.82422209122623
B130055M24Rik,chr7,127448625,127449118,2.0493382061604493,261.447828501252,127.57671121112276
B230208H11Rik,chr10,12922723,12923133,2.3568672836419533,1161.5948112255676,492.8554184139768
B230319C09Rik,chr6,83441466,83441729,3.2562740455252164,646.4583735309644,198.527017226738
B3galt5,chr16,96280784,96281114,2.7612820307069463,124.20737615120984,44.98177830803112
B4galnt4,chr7,141070293,141071018,64.29765287290938,66.13985819110844,1.0286512063175983
B4galt4,chr16,38742158,38742675,4.03663103569203,331.2237963292376,82.05451362795992
BC017158,chr7,128297756,128298127,3.677384047363218,82.81931726991753,22.52125864561282
BC023829,chrX,70476908,70477210,2.0396991888657925,96.49051687504856,47.30624858889299
BC055324,chr1,163994433,163995154,2.4739079217150635,358.215456169288,144.7974085959316
Bace1,chr9,45838654,45838941,6.184184980440436,161.58592940519418,26.12889651850066
Bag5,chr12,111712542,111713550,2.7823625332510136,112.52099312742986,40.440809485727314
Barhl1,chr2,28911901,28912165,3.665711713097106,27.18472483293908,7.415947286801533
Bcan,chr3,87999753,88000469,3.692152772313506,632.2457966287542,171.2404214066658
Bcar1,chr8,111731736,111732325,3.861046217049108,321.6526198388204,83.30711464123594
Bcat2,chr7,45570156,45570647,2.510104268379581,68.07107683893615,27.118824383689848
Bcl11b,chr12,107915284,107917294,27.6014647661334,96.9841268271249,3.51373116060576
Bcl6b,chr11,70230341,70230660,2.0014075908327142,118.9145262387634,59.41544680026286
Bdnf,chr2,109723440,109723686,16.396123906093766,19.329141050121933,1.1788847876990052
Bmp2,chr2,133551963,133553485,2.457845103738113,102.87714076894174,41.85664125557663
Bmp3,chr5,98854747,98855419,2.8850865788154154,46.42682024603206,16.09200243311048
Bmper,chr9,23222362,23223909,2.726082938752556,353.57405300893583,129.70040198803702
Bmyc,chr2,25706654,25707411,3.8413911530846088,188.39459009992265,49.04332378353169
Bnc2,chr4,84674411,84676066,2.201556210991253,116.31324790432446,52.83228623626843
Borcs7,chr19,46689848,46690150,2.640211779478496,292.2190255847797,110.6801461367996
Borcs8,chr8,70139216,70139902,2.0212658291844545,1125.3926359180284,556.7761645543203
Bphl,chr13,34037570,34037885,2.07479430715254,186.11410683878583,89.70243758486593
Brinp2,chr1,158356039,158356243,3.689219045214048,266.5632291364288,72.25464952595755
Brk1,chr6,113604509,113605208,2.6291153691424243,469.0005790758209,178.38721897883144
Brms1l,chr12,55836224,55836875,2.2340918286806493,1370.4345704969992,613.4190873014893
Bub1b,chr2,118598146,118598527,3.13614466095835,167.91493812405787,53.54183441038911
Bub3,chr7,131560185,131560725,2.5294039085040354,993.1414358818528,392.6385313720916
Bzw2,chr12,36156333,36156914,2.149557487956874,1270.017132872094,590.8272469973475
C230034O21Rik,chr3,38885050,38888327,3.1242557314313264,767.8936024031415,245.7844902636519
C230038L03Rik,chr7,96951405,96951938,2.032156958672359,765.7160700081059,376.7996693072176
C2cd4a,chr9,67830786,67831744,2.9604503219523552,73.97364792510592,24.98729580988944
C330006A16Rik,chr2,26139654,26140801,2.7598184858697894,1168.6353322342077,423.4464470100461
C530005A16Rik,chr4,116597307,116597651,3.1694744541338293,163.79618842207273,51.67928967164868
Cabin1,chr10,75764077,75764516,3.329086455012113,593.790111849551,178.36428097431025
Cabp1,chr5,115193355,115194447,9.96333953764635,29.3728342504176,2.948091263921371
Cacfd1,chr2,27009858,27010276,2.163302398615701,185.7398816707008,85.8594165057811
Cactin,chr10,81322538,81322776,38.268683510185625,62.95254743779066,1.6450147134284137
Cadm2,chr16,67620133,67620701,2.470519186332608,2368.734723793189,958.800375604241
Caln1,chr5,130448994,130449857,19.669225066795605,61.00194636686975,3.1013904289421927
Camta1,chr4,151107623,151108902,3.050276786447483,286.6660821080306,93.980350695288
Car8,chr4,8238808,8239111,2.2492300052905225,64.06816179463331,28.48448653269585
Card19,chr13,49215547,49216388,2.039313198740735,390.9723002019259,191.7176333891965
Card9,chr2,26351759,26352628,3.812802348404678,155.0054851746231,40.65395239789422
Casp8,chr1,58795582,58795852,5.541379394681277,70.32184106107651,12.690313377310488
Casz1,chr4,148890978,148891502,2.435620389368919,54.48991682864746,22.372089290468644
Cat,chr2,103484762,103485109,2.077364252077144,1146.3930018478106,551.8497782473821
Cbln2,chr18,86712993,86713451,4.39691703700838,20.57026124612408,4.678337360697597
Cbr1,chr16,93607795,93608245,2.953603986559421,240.08521320552785,81.28551230904758
Cbx2,chr11,119022745,119023578,2.26600290413868,100.05648639551798,44.15549786488468
Cc2d1b,chr4,108619652,108620390,3.1658519958431417,366.7181965365992,115.83554664529836
Ccdc116,chr16,17146855,17147974,3.285416266943441,91.25712820300926,27.77642794345495
Ccdc12,chr9,110656521,110656867,2.2092825769687963,814.841102895013,368.82611187429
Ccdc166,chr15,75981448,75982225,2.191851389481592,171.5132517081621,78.25040170662655
Ccdc186,chr19,56821776,56822350,2.371555444434849,758.2508446674351,319.7272264693475
Ccdc57,chr11,120932612,120932994,2.497382475071031,100.40178821398464,40.2028080264834
Ccdc61,chr7,18892326,18892567,2.3108466657475755,79.15346796500266,34.25301606474004
Ccdc66,chr14,27508268,27508654,2.234929083997508,545.9110251806511,244.2632426637032
Ccdc67,chr9,15627862,15628112,2.0301520020609622,26.970155964844025,13.284796378529569
Ccdc71l,chr12,32378734,32379965,2.2137158457476303,454.0547186224521,205.1097567443693
Ccdc87,chr19,4839196,4839726,2.0811246480801864,637.3472074326564,306.2513377180948
Ccnc,chr4,21727555,21727838,2.236520665162067,570.5927475619791,255.1251846003541
Ccndbp1,chr2,121008340,121008641,2.02253114046179,296.7080358452228,146.70134363294778
Ccng1,chr11,40754907,40755393,2.576389859586571,2475.4253946533418,960.8116510171984
Ccnjl,chr11,43528462,43529487,3.2959692374066805,181.86045782867905,55.17662475872186
Cct6b,chr11,82763856,82764791,2.3774727868237084,435.158996442757,183.0342701941616
Cd200,chr16,45408630,45408836,2.070449264290425,118.47655269615024,57.22263024723476
Cd37,chr7,45234296,45234627,5.7545098295545305,166.41369925468106,28.9188313485883
Cdc20b,chr13,113034954,113035423,4.607005829397135,39.342918453677605,8.539802186190407
Cdc23,chr18,34651353,34651844,3.415511790834679,353.27060868899736,103.43123675842016
Cdc42bpb,chr12,111299424,111299678,2.2097378335073588,25.57889850082928,11.575535392915691
Cdc42bpg,chr19,6320208,6320809,4.008252591433947,13.836231374768778,3.451935989348138
Cdc42ep4,chr11,113750857,113752076,2.138975258509072,447.1718545137149,209.05891862695347
Cdc7,chr5,106964136,106964814,2.408266041229324,271.4891262347083,112.73219884632177
Cdca7l,chr12,117843434,117844257,3.9077482641976826,79.36310528155568,20.30916525730965
Cdh11,chr8,102784878,102785094,2.342287654246624,130.1222633410642,55.5534940830813
Cdh20,chr1,104768481,104768920,2.714696081886067,208.3154828906604,76.73620788737824
Cdh22,chr2,165233432,165235092,4.516923053289137,318.8694503021963,70.59439502074353
Cdip1,chr16,4789406,4790347,2.4649087859128818,551.2928861814214,223.6565058034184
Cdk5r2,chr1,74854859,74856469,2.5618408672132347,83.66149010275392,32.65678644347676
Cdk5rap2,chr4,70410101,70410673,2.286061286672593,1300.345888094534,568.8149725798529
Cdkn1a,chr17,29093602,29095714,3.521800621575278,1470.8315184225537,417.6362254614687
Cdkn3,chr14,46760328,46760830,2.85395601721952,802.213431314186,281.08822507213904
Cdpf1,chr15,85811149,85811955,2.1351761210289326,1042.3147978168454,488.163382660236
Cds2,chr2,132262953,132263752,2.867557641632772,1275.930703520842,444.9538119116356
Cdyl2,chr8,116732295,116732622,3.087193031496702,199.1931715440588,64.52242199040205
Cebpd,chr16,15886710,15888235,2.6525589669184626,568.2761709610876,214.23696062872705
Cecr5,chr6,120530876,120531553,2.8025614055250703,500.5170375919977,178.5927104416911
Celsr1,chr15,86031208,86031677,3.077869277946536,67.80162069112585,22.0287525454496
Cenpe,chr3,135212474,135212868,2.033009550665894,280.10022757977754,137.77614939783888
Cenpv,chr11,62538501,62539437,2.0148618955617805,81.48605900103279,40.44250336984658
Cenpw,chr10,30200239,30200631,3.3653583275683827,217.0449626372724,64.49386410334998
Cep170b,chr12,112738786,112739074,3.862761465413007,140.43821865157,36.35694823743261
Cerkl,chr2,79456618,79457022,3.5011365548179145,48.160365641036826,13.755637601384995
Cers6,chr2,68861288,68862296,2.097998885978118,719.4687466924444,342.93094791469224
Cfap69,chr5,5663898,5664351,2.5094645678836787,165.54481108175483,65.96818030444028
Cgref1,chr5,30945306,30945586,2.087019250810853,102.19153847185784,48.96530706755779
Cgrrf1,chr14,46831779,46832643,2.9778049805261206,372.7883609281526,125.18897757444417
Chchd10,chr10,75935823,75936353,4.363052616666698,121.30043183382008,27.801734815311864
Chchd3,chr6,33059887,33060308,2.1492250107769744,1337.2124490241756,622.1835509632167
Chchd4,chr6,91472979,91474077,3.0605277026485807,2036.482318725092,665.4023477594143
Chfr,chr5,110135714,110136199,2.045184350657317,751.1592959417043,367.281949766672
Chpf2,chr5,24586485,24587026,3.769447009418192,223.17087132967612,59.20520192274097
Chrnb2,chr3,89764398,89764652,17.58389632853424,37.70504631348356,2.144294166037464
Chst3,chr10,60185807,60186648,18.50408789058724,59.07544327732321,3.192561753199088
Cipc,chr12,86947870,86948080,2.4842239215617985,1988.1756650848868,800.3206344760367
Cisd1,chr10,71344489,71345106,2.556270286385102,423.9521919590131,165.84795207964356
Cisd3,chr11,97685701,97686005,6.636132776223077,173.54534089710947,26.15157754511988
Cklf,chr8,104250850,104251258,2.420324848141325,126.4545618281674,52.24693781302847
Clcn5,chrX,7318572,7319439,2.580553239585188,625.9240869651986,242.5542233981629
Clcn6,chr4,148038364,148039241,2.758354547913974,2061.9889256418696,747.5431057988046
Cldn5,chr16,18777114,18777946,9.825938676276872,47.47500175062928,4.83159963793077
Cln6,chr9,62838769,62838985,2.6536423705886154,514.5936726440373,193.91975284517827
Clock,chr5,76303712,76305104,2.38744969626459,257.4281276347865,107.82557137750764
Cmas,chr6,142756619,142757160,2.427100476803771,222.4508741035353,91.65293164808696
Cnot8,chr11,58103779,58104705,2.1436518405577183,1655.8387647828258,772.4382912628307
Cnr1,chr4,33923649,33924889,3.3238509523483986,239.39029572845607,72.02197064802796
Cntrob,chr11,69323596,69324008,2.3359289357049224,635.4647526068003,272.0394199042847
Cog6,chr3,53016871,53017305,4.4941707583199495,323.6062136591003,72.00576726196172
Col12a1,chr9,79718442,79719250,2.895648953276372,104.51069420575386,36.092321925799055
Col27a1,chr4,63213962,63216015,7.182453544640591,543.150464508319,75.62185555848217
Cops2,chr2,125858656,125859247,3.502428180725153,392.266591277816,111.99846821601348
Cops7b,chr1,86587037,86587467,8.422441357804823,105.1864580866772,12.488832348972554
Cops8,chr1,90603176,90603710,2.9289305597755857,440.51998803997367,150.40301538378782
Coq9,chr8,94838022,94838678,2.067494724300169,519.8605107340893,251.44466132074805
Coro2a,chr4,46601167,46602292,3.737794690129391,124.6944134979098,33.36042341415848
Coro2b,chr9,62536503,62537148,3.013989185272519,170.102862831612,56.43778141699988
Coro6,chr11,77467158,77467375,2.277912088486397,204.6556089082489,89.84350622777383
Cox10,chr11,64079259,64079688,3.830273297390295,260.4211546833415,67.99022797166353
Cox16,chr12,81484658,81485195,2.710678544381589,252.88701355777584,93.29288199146065
Cox19,chr5,139345029,139345328,2.294065222344626,525.2714626107816,228.969716071949
Cox6a1,chr5,115348504,115349379,2.9621157229880213,293.2387601441546,98.9963889217506
