chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr9,103364567,103366089,1522,1373,CpG:,703.7061981820663,537.2284378475961,1.3098826283311857,0.4,both,both,False,3,2,3,2,"567.1293614082988,541.4951643680618,1002.4940687698385","563.1254452919678,511.33143040322443",1,1,55.9882;90.3439;50.5697,93.6301;54.184,103364567,103366089,1522,211.53395585934643,25.897007444371695,0.300599819080487,0.04820483358648691,3,2
chr9,103761233,103762090,857,1376,CpG:,111.328559585417,125.0492188849833,0.8902779287874947,1.0,both,both,False,3,2,3,2,"130.74920319898823,56.221766655475705,147.01470890178703","113.00500458012941,137.0934331898372",1,1,7.62957;14.5189;11.0554,10.5852;11.0656,103761233,103762090,857,39.52813883138201,12.044214304853902,0.355058387340887,0.09631578999251347,3,2
chr9,104002424,104003233,809,1378,CpG:,1256.2031762099925,794.8626181763977,1.580402886591923,0.2,both,both,False,3,2,3,2,"858.5199927434933,990.8019137294095,1919.2876221570746","762.3644157098456,827.3608206429499",1,1,78.3528;137.255;45.7614,84.7343;103.442,104002424,104003233,809,471.9713010326247,32.49820246655213,0.3757125518951306,0.04088530737690328,3,2
chr9,104062728,104063177,449,1378,CpG:,32.86029157942989,24.351457325015673,1.3494178660787293,0.4,both,both,False,3,2,3,2,"29.962140399788428,25.299731783452703,43.31900255504855","28.643887148137082,20.059027501894263",1,1,16.1125;21.4409;19.6093,21.5236;26.7639,104062728,104063177,449,7.636447253361779,4.2924298231214095,0.23239134183891705,0.1762699359562312,3,2
chr9,104262283,104263188,905,1380,CpG:,277.9585977261018,152.27406089556152,1.8253837593307642,0.2,both,both,False,3,2,3,2,"177.5363336383967,170.78297729861012,485.5564822412986","136.66587322298335,167.8822485681397",1,1,23.3235;62.6348;16.4886,26.9547;28.5283,104262283,104263188,905,146.8197606973752,15.608187672578168,0.528207301009808,0.10250063327123836,3,2
chr9,105053227,105053475,248,1386,CpG:,86.41725993220524,87.6699095541431,0.985711749580804,0.8,both,both,False,3,2,3,2,"49.671593058493826,27.787258815380834,181.79292792274106","123.54181005108741,51.798009057198804",1,1,4.36518;9.3503;3.76814,8.04687;4.05868,105053227,105053475,248,68.0299912038642,35.8719004969443,0.7872268949193026,0.4091700411164513,3,2
chr9,105131384,105131847,463,1387,CpG:,127.62312852435184,51.11487553598556,2.4967903606554502,0.4,both,both,False,3,2,3,2,"122.68771368072048,60.13171596815468,200.04995592418035","26.99137798086871,75.23837309110242",1,1,6.96984;15.259;10.2795,9.83965;9.39285,105131384,105131847,463,57.227890681945446,24.123497555116852,0.4484131625955695,0.47194671418369366,3,2
chr9,105395087,105395645,558,1389,CpG:,312.5179917245498,188.4682329282111,1.6581998295892664,0.8,both,both,False,3,2,3,2,"253.39765443425878,188.38132149344275,495.7749992459478","122.80802395181416,254.12844190460805",1,1,10.3766;34.4448;22.7542,12.0781;20.116,105395087,105395645,558,132.2727711751769,65.66020897639694,0.42324849985520446,0.34838873350824795,3,2
chr9,105494545,105495594,1049,1389,CpG:,89.08785928905597,70.9584265864384,1.2554937246323112,0.8,both,exo_only,False,3,2,3,2,"47.353648994398526,62.71125215070377,157.1986767220656","25.167880017377854,116.74897315549896",1,0,7.77605;23.2267;7.09834,14.5164,105494545,105495594,1049,48.568004435164355,45.79054656906055,0.5451697326970197,0.6453151341127968,3,1
chr9,105642886,105643330,444,1390,CpG:,95.13310696269657,125.46629773389111,0.7582363445876916,0.2,both,both,False,3,2,3,2,"100.6688592519846,68.980209728619,115.7502519074861","129.263520283742,121.66907518404024",1,1,8.75855;7.244;14.6483,14.9118;7.455,105642886,105643330,444,19.490897472230813,3.797222549850879,0.2048802787432723,0.030264880836004527,3,2
chr9,106159853,106160125,272,1394,CpG:,770.5128984451294,300.95933487836055,2.560189398200755,0.2,both,both,False,3,2,3,2,"507.41863957573383,620.3756300421322,1183.744425717522","247.99257693571204,353.92609282100904",1,1,31.9293;45.0276;24.7377,13.6367;21.526,106159853,106160125,272,295.81530473446,52.9667579426485,0.3839199906080819,0.17599307216722884,3,2
chr9,106170625,106171273,648,1395,CpG:,140.11377730732593,87.03249625144181,1.6099018566872918,0.4,both,both,False,3,2,3,2,"93.3910688088264,90.11220880202305,236.8380543111283","90.81698643572537,83.24800606715826",1,1,5.77259;13.5107;6.02486,9.5901;6.26699,106170625,106171273,648,68.40749009753866,3.7844901842835554,0.488228148667304,0.043483645158814574,3,2
chr9,106198973,106199339,366,1395,CpG:,12.762947180232063,36.25231871318296,0.3520587822591024,0.2,both,exo_only,False,3,2,3,2,"4.445586346537689,18.822081255782496,15.021173938376005","20.808909734090168,51.69572769227575",1,0,4.22012;2.95006;3.85065,4.05433,106198973,106199339,366,6.082520998033816,15.443408979092792,0.4765765235990909,0.42599782654666113,3,1
chr9,106203006,106203335,329,1395,CpG:,123.06464403378565,29.531878013378943,4.1671797498971515,0.4,both,both,False,3,2,3,2,"76.04847136384448,32.6129711812028,260.53248955630966","37.07602106691494,21.98773495984295",1,1,4.7438;8.95188;5.37682,8.21366;6.33325,106203006,106203335,329,98.80862676063076,7.544143053535995,0.802900195554982,0.2554576126217995,3,2
chr9,106226088,106226477,389,1395,CpG:,39.93403486972603,18.49811668935349,2.1588162481810858,1.0,exo_only,exo_only,False,3,1,3,2,"42.8549243858357,73.37799356774377,3.5691866555986183","0.0,36.99623337870698",1,0,4.2718;4.37183,5.87596,106226088,106226477,389,28.574068398908835,18.49811668935349,0.7155317135401918,1.0,2,1
chr9,106247596,106248183,587,1395,CpG:,227.98665523799832,66.0601118017096,3.4511999604593186,0.2,both,both,False,3,2,3,2,"174.99674688855876,140.91731336291443,368.0459054625217","38.63296297014877,93.48726063327042",1,1,9.06617;13.7983;10.9012,14.0495;8.16535,106247596,106248183,587,100.00932332354135,27.427148831560828,0.4386630577966955,0.4151847171238216,3,2
chr9,106367642,106368000,358,1396,CpG:,353.6098369264514,315.4038052319149,1.1211337056204627,0.8,both,both,False,3,2,3,2,"326.35417000541474,275.59211228013703,458.8832284938024","416.24113162802587,214.56647883580385",1,1,12.6464;20.7223;10.2724,10.8168;11.9624,106367642,106368000,358,77.27035591650791,100.83732639611101,0.21851868315693845,0.31970865513802477,3,2
chr9,106368405,106369453,1048,1396,CpG:,29.00359887643018,28.110337162859565,1.0317769832640367,0.8,both,both,False,3,2,3,2,"18.351395586064754,20.325628953580637,48.33377208964515","32.21579685807228,24.004877467646853",1,1,12.6464;20.7223;10.2724,10.8168;11.9624,106368405,106369453,1048,13.692238596787195,4.105459695212714,0.47208757282580593,0.1460480417373649,3,2
chr9,106429476,106429869,393,1396,CpG:,51.99088078823203,75.29253689326706,0.6905183824783736,0.2,both,both,False,3,2,3,2,"63.413279128135315,52.947055950116265,39.61230728644451","68.34219570984973,82.24287807668438",1,1,13.5604;22.0655;12.8662,14.8134;9.56561,106429476,106429869,393,9.740200831515843,6.950341183417322,0.18734440893950974,0.09231115685834791,3,2
chr9,106447391,106447745,354,1397,CpG:,380.0917333595721,214.0839267019498,1.7754333041954167,0.2,both,both,False,3,2,3,2,"352.1644345461312,265.62382231459105,522.4869432179942","236.95533407610014,191.21251932779947",1,1,9.4972;19.2698;12.0763,14.6338;10.5213,106447391,106447745,354,106.7071263921971,22.871407374150337,0.2807404555974667,0.10683383720811597,3,2
chr9,106453424,106454151,727,1397,CpG:,10.138993293634526,2.356426059953776,4.302699527025861,0.2,both,exo_only,False,3,2,3,2,"12.460462357679784,9.300530431687093,8.6559870915367","2.395204277773179,2.3176478421343734",1,0,4.17429;7.10132;4.32669,4.61108,106453424,106454151,727,1.6624826797739243,0.038778217819402716,0.16396920597803985,0.016456369447961118,3,1
chr9,106464738,106465734,996,1397,CpG:,42.153157782522705,26.16262615349398,1.6111974973465426,1.0,both,both,False,3,2,3,2,"18.87989895219305,27.969392510303052,79.61018188507202","19.118360094277257,33.206892212710706",1,1,3.17327;7.51551;4.66627,4.02494;5.15418,106464738,106465734,996,26.744796556214457,7.044266059216724,0.6344672134457084,0.26924919608179215,3,2
chr9,106477062,106477464,402,1397,CpG:,1183.0359770694183,609.7088724060438,1.9403292794492246,0.2,both,both,False,3,2,3,2,"989.9090942079155,798.5966279376205,1760.6022090627187","489.0016992673352,730.4160455447525",1,1,22.9057;82.2155;36.0876,50.4206;59.3914,106477062,106477464,402,415.80217988190003,120.70717313870864,0.35147044379150066,0.1979750969710706,3,2
chr9,106647485,106647831,346,1398,CpG:,10.934479212255605,29.08855460282695,0.37590314684088655,0.5,exo_only,exo_only,False,3,1,3,2,"5.125623720918776,24.042086976111968,3.6357269397360743","0.0,58.1771092056539",1,0,3.13867;7.76879,5.09069,106647485,106647831,346,9.288415152686179,29.08855460282695,0.8494611377810769,1.0,2,1
chr9,106650797,106651012,215,1398,CpG:,102.72201798313347,9.759525441014489,10.52530869497438,1.0,exo_only,exo_only,False,3,1,3,2,"5.486029514046603,47.17312710784202,255.5068973275118","0.0,19.519050882028978",1,0,4.0741;7.15528,5.09069,106650797,106651012,215,109.3674785410966,9.759525441014489,1.0646936332486603,1.0,2,1
chr9,106655825,106656079,254,1398,CpG:,26.262178233289347,23.302895764666278,1.126992048477948,0.8,both,exo_only,False,3,2,3,2,"1.7732441519189068,8.77735674850584,68.23593379944329","46.11932949757013,0.48646203176243097",1,1,3.01603;5.98791,10.2664,106655825,106656079,254,29.817349709655577,22.816433732903846,1.1353723002252636,0.979124395668454,2,1
chr9,106685322,106686039,717,1398,CpG:,29.406700758089414,26.545871223864694,1.107769283972599,1.0,both,exo_only,False,3,2,3,2,"17.263138111332637,31.47910096156547,39.477863201370134","4.945526250735487,48.146216196993905",1,0,4.9539;6.99132;4.85035,5.63213,106685322,106686039,717,9.186752587612633,21.60034497312921,0.31240337578793065,0.8136988532405196,3,1
chr9,106788897,106789269,372,1399,CpG:,52.20430955151931,22.49290507390935,2.320923392508943,1.0,exo_only,both,False,3,1,3,2,"57.11780249175205,16.825199493797875,82.66992666900799","0.0,44.9858101478187",1,1,3.76304;6.12802;3.97512,6.8839;4.07851,106788897,106789269,372,27.104597812299314,22.49290507390935,0.5192023042762469,1.0,3,2
chr9,106821767,106822620,853,1399,CpG:,152.20905205531713,148.1895653041558,1.0271239526407372,1.0,both,both,False,3,2,3,2,"195.7877963626231,142.41528934666587,118.42407045666246","132.73225180568897,163.6468788026226",1,1,20.792;23.5271;21.3178,17.0025;23.0782,106821767,106822620,853,32.333933284896204,15.457313498466817,0.21243107980953146,0.1043077052472691,3,2
chr9,106885069,106885275,206,1400,CpG:,77.1053187376473,5.954494814270908,12.949094951405778,0.5,exo_only,exo_only,False,3,1,3,2,"15.113678622014314,34.96434314505568,181.2379344458719","0.0,11.908989628541816",1,0,4.17853;11.6282;3.0162,5.22305,106885069,106885275,206,74.07749753323282,5.954494814270908,0.9607313573955032,1.0,3,1
chr9,106885631,106887477,1846,1400,CpG:,38.55176118514563,60.93274786438741,0.6326936259455564,0.4,both,both,False,3,2,3,2,"37.897628595098,33.1553983300892,44.602256630249684","39.53820786341815,82.32728786535667",1,1,"10.8453;34.3835;3.0162,18.9783",7.89416;13.9493,106885631,106887477,1846,4.695995337874606,21.394540000969258,0.12181013768273755,0.35111726864157156,3,2
chr9,106891554,106892561,1007,1400,CpG:,498.14855141120415,426.8242840032947,1.1671045207150372,0.8,both,both,False,3,2,3,2,"394.70179168564795,367.0473968331603,732.6964657148042","502.73908627139775,350.9094817351916",1,1,32.6602;72.343;42.6229,39.2746;20.6624,106891554,106892561,1007,166.23424129180086,75.91480226810307,0.3337041547563998,0.17785961369413808,3,2
chr9,107231268,107232140,872,1403,CpG:,23.04052508314815,51.48012154665562,0.4475615905892314,0.4,both,both,False,3,2,3,2,"32.999070025365285,14.750443813997672,21.372061410081496","70.54979803310621,32.41044506020502",1,1,3.92748;5.05882;4.37541,9.9369;5.3856,107231268,107232140,872,7.542807519830202,19.069676486450597,0.3273713377889558,0.3704279615806278,3,2
chr9,107296546,107297001,455,1403,CpG:,157.43857758909792,125.39848165302485,1.2555062510623325,0.8,both,both,False,3,2,3,2,"136.0059064089597,96.06371173229846,240.2461146260356","119.67119204971816,131.12577125633155",1,1,5.3892;12.3977;8.13267,13.9726;6.06796,107296546,107297001,455,60.78190998145161,5.727289603306694,0.3860674487296724,0.045672718902243115,3,2
chr9,107338121,107338442,321,1403,CpG:,170.79114635463569,70.44902347552814,2.424322409720319,0.4,both,both,False,3,2,3,2,"165.85839991109023,91.94280859688732,254.5722305559295","2.597261422891112,138.30078552816516",1,1,8.25045;14.3306;10.3746,4.90686;8.23454,107338121,107338442,321,66.4847411681321,67.85176205263703,0.3892751034651484,0.9631327547954824,3,2
chr9,107399590,107400052,462,1404,CpG:,9.936873144229597,9.34976348113188,1.0627940657838588,1.0,both,endo_only,False,3,2,3,2,"12.734645548320952,4.759255636306036,12.316718248061804","3.236082209137095,15.463444753126664",0,1,3.36498,4.7952;7.09929,107399590,107400052,462,3.6651019177136956,6.113681271994785,0.3688385535888664,0.6538861955526883,1,2
chr9,107443982,107444251,269,1404,CpG:,23.42513406439194,0.0,inf,1.0,exo_only,exo_only,False,3,0,3,2,"15.048355070631743,27.24929832969013,27.97774879285394","0.0,0.0",1,0,4.30418;4.78104;7.47958,,107443982,107444251,269,5.930737995227207,0.0,0.2531784014095526,0.0,3,0
chr9,107526629,107527023,394,1405,CpG:,35.62437664232076,62.649703587372294,0.5686280158155645,0.2,both,both,False,3,2,3,2,"21.970055773778615,55.237721849819124,29.665352303364557","60.30271610511741,64.99669106962718",1,1,4.19669;5.8304;3.54553,6.52735;8.87128,107526629,107527023,394,14.22010032409379,2.3469874822548817,0.3991676953920566,0.037462068419553414,3,2
chr9,107527153,107527372,219,1405,CpG:,55.399580231903165,3.568885326385498,15.522936481685964,0.2,both,exo_only,False,3,2,3,2,"6.915449767352239,15.609515930419644,143.6737749979376","1.5982730639035299,5.539497588867466",1,0,4.19669;5.8304;3.54553,,107527153,107527372,219,62.52011299203794,1.970612262481968,1.1285304460851175,0.5521646346865866,3,0
chr9,107533881,107534563,682,1405,CpG:,171.04864238317646,185.9672110661034,0.9197784996752786,0.8,both,both,False,3,2,3,2,"182.22126459026617,108.38504801188047,222.5396145473827","188.79595745903305,183.13846467317373",1,1,17.5277;26.4592;22.6053,18.629;11.8638,107533881,107534563,682,47.26829014934408,2.8287463929296592,0.2763441410043788,0.015210995404583235,3,2
chr9,107551414,107551915,501,1405,CpG:,75.39115149865368,86.47164784505696,0.87185977574687,1.0,both,both,False,3,2,3,2,"67.04923435028442,67.9507659714141,91.17345417426256","155.82270496238968,17.120590727724238",1,1,4.79573;8.75798;5.68558,11.7551;2.60309,107551414,107551915,501,11.165840709484508,69.35105711733272,0.14810545385666254,0.8020092000744389,3,2
chr9,107554098,107555125,1027,1405,CpG:,218.3167566812027,190.9206887758695,1.1434944954420034,1.0,both,both,False,3,2,3,2,"189.74695402087812,158.4159596637254,306.7873563590045","178.962907830139,202.87846972160006",1,1,16.2571;29.9097;18.84,12.4342;10.0652,107554098,107555125,1027,63.85239780078419,11.957780945730534,0.2924759362105435,0.06263219047867734,3,2
chr9,107563217,107563531,314,1405,CpG:,57.523468189684955,64.7193731487177,0.8888137414047974,1.0,both,both,False,3,2,3,2,"78.90140928280582,33.427066608599034,60.241928677650016","102.021965391317,27.416780906118404",1,1,12.0567;11.9604;17.5134,7.32552;29.1109,107563217,107563531,314,18.66407388507426,37.302592242599296,0.32446016334635885,0.5763744367066446,3,2
chr9,107568998,107569591,593,1405,CpG:,53.88511837942671,46.231658535904266,1.1655458637197418,0.4,both,both,False,3,2,3,2,"52.540792449127764,63.55536843793589,45.55919425121648","41.561191824194154,50.90212524761438",1,1,9.36252;6.58968;9.36252,12.2388;7.57897,107568998,107569591,593,7.408147788970469,4.670466711710112,0.13748040297149822,0.10102312700036385,3,2
chr9,107580721,107580925,204,1405,CpG:,62.576658650940544,115.36876422283697,0.5424055555459755,0.4,both,both,False,3,2,3,2,"85.19587993621826,38.41805641323912,64.11603960336423","148.1097869873047,82.62774145836924",1,1,6.75011;9.39515;8.38638,12.3264;7.38404,107580721,107580925,204,19.127963189603832,32.74102276446772,0.3056724919798244,0.283794517389714,3,2
chr9,107587474,107588171,697,1405,CpG:,456.1163913554862,211.33785881852486,2.1582332380264715,0.2,both,both,False,3,2,3,2,"367.5204164780024,328.8027584508297,672.0259991376266","162.8789970802953,259.79672055675445",1,1,32.7705;64.5121;28.9319,21.0479;14.2976,107587474,107588171,697,153.48720535222807,48.45886173822957,0.336508856645329,0.22929569746346792,3,2
chr9,107598789,107599151,362,1405,CpG:,41.81698583897965,0.4126988050028764,101.32567706050952,0.5,exo_only,exo_only,False,3,1,3,2,"18.78758074302041,60.19232088162754,46.47105589229099","0.0,0.8253976100057528",1,0,4.53003;4.6481;5.35752,,107598789,107599151,362,17.22078981023118,0.4126988050028764,0.4118132731168502,1.0,3,0
chr9,107612701,107612978,277,1406,CpG:,507.6533678883393,230.8310427958354,2.1992421891770713,0.8,both,both,False,3,2,3,2,"407.71115795369616,406.2007454001086,709.0482003112132","41.49617118697734,420.16591440469347",1,1,11.5465;21.598;13.2307,17.5541;16.9375,107612701,107612978,277,142.40898668154946,189.33487160885807,0.2805240656117798,0.8202314095869692,3,2
chr9,107635122,107635353,231,1406,CpG:,31.01449830604322,19.277096463488295,1.608878098669377,0.8,both,both,False,3,2,3,2,"19.522382426571536,15.299064347238252,58.22204814431987","1.2182857463886212,37.33590718058797",1,1,9.51743;27.6935;7.26786,17.44;8.81113,107635122,107635353,231,19.31574798019372,18.058810717099675,0.6227973701070644,0.9368013876624984,3,2
chr9,107675931,107676718,787,1406,CpG:,32.34419427126053,27.289710041225486,1.1852157543044404,0.8,both,both,False,3,2,3,2,"23.503862245261594,23.57107058989199,49.957649978628","6.70484763391439,47.87457244853658",1,1,3.27924;5.54002;3.66424,7.77802;5.00467,107675931,107676718,787,12.454624193633029,20.584862407311096,0.3850652172436276,0.7543085791756071,3,2
chr9,107709242,107710020,778,1406,CpG:,16.37603133094546,37.38610555212418,0.43802453048001455,0.2,both,both,False,3,2,3,2,"15.833613290271906,22.554976171576886,10.73950453098758","27.70386876299939,47.06834234124897",1,1,3.6843;8.38977;3.31927,8.09903;7.4548,107709242,107710020,778,4.83887077188667,9.68223678912479,0.29548494834293293,0.2589795499193061,3,2
chr9,107770367,107771105,738,1407,CpG:,82.33721107648317,92.93294916211106,0.8859851303422556,1.0,both,both,False,3,2,3,2,"63.425820544483216,112.96691340934939,70.6188992756169","130.66655102137952,55.19934730284259",1,1,11.0679;10.142;14.806,19.2047;11.0268,107770367,107771105,738,21.85664039688419,37.73360185926847,0.2654527656587921,0.4060303928743986,3,2
chr9,107872344,107872863,519,1408,CpG:,141.81426592063045,57.62538321767009,2.460968725968401,0.2,both,exo_only,False,3,2,3,2,"94.19754528126505,85.09956719282735,246.14568528779898","58.826713752195325,56.424052683144865",1,0,13.0558;28.3603;17.0195,11.6957,107872344,107872863,519,73.86689426123367,1.2013305345252299,0.5208706880207309,0.020847245908758784,3,1
chr9,107887977,107888293,316,1408,CpG:,114.77953383490005,227.4841207401662,0.504560641250217,0.2,both,both,False,3,2,3,2,"130.66703248325783,133.2577582009231,80.41381082051917","187.8464768264867,267.1217646538457",1,1,8.38878;7.29716;7.41742,10.1271;9.40239,107887977,107888293,316,24.323242021598773,39.63764391367948,0.2119127096001762,0.17424356383518239,3,2
chr9,107901213,107901890,677,1408,CpG:,62.46911760083213,37.863247457952234,1.649861588607927,0.5,exo_only,exo_only,False,3,1,3,2,"57.46059635787806,62.50326605702433,67.44349038759398","0.0,75.72649491590447",1,0,5.71218;6.43999;5.14601,6.50263,107901213,107901890,677,4.075570953042832,37.863247457952234,0.06524137221026703,1.0,3,1
chr9,107935884,107936240,356,1408,CpG:,7.000968085692617,0.6077098474743661,11.520247886040593,0.5,exo_only,exo_only,False,3,1,3,2,"15.039828096882681,4.479840466145719,1.4832356940494495","1.2154196949487321,0.0",1,0,3.18733;6.14171,,107935884,107936240,356,5.814485517491097,0.6077098474743661,0.8305259281746692,1.0,2,0
chr9,107950850,107951281,431,1408,CpG:,29.945564141314065,18.790951118115206,1.5936162013877722,1.0,exo_only,exo_only,False,3,1,3,2,"41.1542431837998,27.49486919345546,21.18758004668694","0.0,37.58190223623041",1,0,5.7596;11.705;7.89239,6.27806,107950850,107951281,431,8.333520204704618,18.790951118115206,0.2782889701252069,1.0,3,1
chr9,107985777,107986152,375,1408,CpG:,42.7043432006836,87.18271766821543,0.4898257859223916,0.2,both,both,False,3,2,3,2,"38.06664892832438,37.508218434651695,52.53816223907471","84.11306193860372,90.25237339782714",1,1,4.00531;7.74034;5.07719,5.01484;7.02046,107985777,107986152,375,6.95729635293929,3.0696557296117106,0.16291776975106173,0.03520945219089939,3,2
chr9,108002298,108003188,890,1408,CpG:,228.9792839336038,114.45075364702204,2.0006795642412247,0.2,both,both,False,3,2,3,2,"255.00962596850448,197.3674287710297,234.56079706127724","85.64083796297567,143.2606693310684",1,1,23.7383;18.0599;18.9768,11.6226;11.5271,108002298,108003188,890,23.860995942247616,28.809915684046373,0.10420591562844826,0.25172325009671087,3,2
chr9,108049055,108049582,527,1409,CpG:,175.00389373702083,90.32910712348894,1.9374031174444466,0.2,both,both,False,3,2,3,2,"172.06375275526824,143.65638024259565,209.2915482131987","106.80260826559628,73.85560598138161",1,1,7.49056;28.0478;10.2118,8.45117;6.32257,108049055,108049582,527,26.87597614198419,16.47350114210733,0.15357358952464706,0.18237201348161677,3,2
chr9,108079157,108079397,240,1409,CpG:,77.03292274475098,82.03174731507897,0.9390623175302141,1.0,both,exo_only,False,3,2,3,2,"64.72212020556132,62.64672849973043,103.72991952896118","0.6815737679600715,163.3819208621979",1,0,5.46426;8.82542;4.98373,7.68981,108079157,108079397,240,18.896631810197555,81.35017354711891,0.24530591774132277,0.9916913415809347,3,1
chr9,108094190,108094645,455,1409,CpG:,88.43268716204297,62.85562601980273,1.4069176104328698,0.8,both,both,False,3,2,3,2,"46.86553692031693,66.57628195626395,151.85624260954805","25.726363365466778,99.98488867413867",1,1,4.96598;14.2043;5.59378,13.7493;9.79765,108094190,108094645,455,45.5634276342338,37.129262654335946,0.515232874816344,0.5907070696048486,3,2
chr9,108106162,108106582,420,1409,CpG:,34.168831672365705,33.522046516055156,1.0192943219024762,0.5,exo_only,exo_only,False,3,1,3,2,"26.099325343540738,57.193888664245605,19.21328100931077","0.0,67.04409303211031",1,0,3.96985;5.57122;3.15873,4.97263,108106162,108106582,420,16.522093062578023,33.522046516055156,0.48354281530616067,1.0,3,1
chr9,108110489,108110745,256,1409,CpG:,1.817141820366184,53.849415108561516,0.033744875718757374,0.6666666666666666,exo_only,endo_only,False,2,1,3,2,"2.364185433834791,3.0872400272637606,0.0","107.69883021712303,0.0",1,1,3.51425,10.0502;5.39242,108110489,108110745,256,1.3183841834514651,53.849415108561516,0.7255263010708702,1.0,1,2
chr9,108115255,108115488,233,1409,CpG:,10.368354640464073,0.0,inf,1.0,exo_only,exo_only,False,3,0,3,2,"8.046384696796729,12.180766826023872,10.87791239857162","0.0,0.0",1,0,3.73369;10.5049,,108115255,108115488,233,1.7258844552390877,0.0,0.16645692736083337,0.0,2,0
