chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr4,147101712,147102460,0.0,17.001314606777456,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","33.73725522950638,17.26668859082599,0.0",215,748,CpG:,1707,0,1,,2.65139,147101760,147101975
chr4,146932301,146932990,0.0,1.7916352725532605,0.0,1.0,nsc_only,nsc_only,False,0,1,"0.0,0.0,0.0","0.0,5.374905817659782,0.0",1294,689,CpG:,1706,0,1,,2.77147,146932622,146933916
chr11,96352944,96353489,0.0,19.84679480077243,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","0.0,33.034340141093836,26.506044261223447",226,545,CpG:,1320,0,1,,2.4978,96352785,96353011
chr2,74679672,74680076,0.0,7.270638513180074,0.0,1.0,nsc_only,nsc_only,False,0,1,"0.0,0.0,0.0","0.0,21.811915539540223,0.0",289,404,CpG:,1154,0,1,,2.44856,74680009,74680298
chr13,61665839,61666101,0.0,13.73573029158655,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","1.4159910980659196,39.79119977669374,0.0",237,262,CpG:,1055,0,1,,3.59123,61665715,61665952
chr4,88763363,88763880,0.0,24.98132044370057,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","9.226907089108327,65.7170542419934,0.0",244,517,CpG:,1262,0,1,,5.60761,88763476,88763720
chr14,7314524,7315093,0.0,6.267569519546876,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","16.881650216714785,0.0,1.9210583419258418",916,569,CpG:,640,0,1,,4.87732,7314512,7315428
chr14,4334676,4335342,0.0,9.119009578929228,0.0,1.0,nsc_only,nsc_only,False,0,1,"0.0,0.0,0.0","27.357028736787683,0.0,0.0",238,666,CpG:,618,0,1,,2.38625,4334673,4334911
chrX,52772570,52772774,0.0,25.24035627854978,0.0,1.0,nsc_only,nsc_only,False,0,1,"0.0,0.0,0.0","75.72106883564933,0.0,0.0",244,204,CpG:,987,0,1,,6.36333,52772660,52772904
chr6,52240323,52240829,0.0,16.243860111680142,0.0,1.0,nsc_only,nsc_only,False,0,1,"0.0,0.0,0.0","48.73158033504043,0.0,0.0",215,506,CpG:,983,0,1,,3.71195,52240275,52240490
chr6,47739973,47740697,0.0,9.600243915545258,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","0.0,27.717640519667302,1.0830912269684712",227,724,CpG:,949,0,1,,2.88938,47740312,47740539
chr4,114902695,114902897,0.0,18.986386591221866,0.0,1.0,nsc_only,nsc_only,False,0,2,"0.0,0.0,0.0","0.4690045164777087,0.0,56.49015525718788",231,202,CpG:,1461,0,1,,4.99415,114902873,114903104
chr8,20122209,20122868,0.0,18.84769626724619,0.0,1.0,nsc_only,nsc_only,False,0,3,"0.0,0.0,0.0","1.6965319686343434,2.16879441611486,52.67776241698937",433,659,CpG:,738,0,1,,3.83036,20122185,20122618
chr19,11868738,11869108,0.0,15.185077362218998,0.0,1.0,nsc_only,nsc_only,False,0,3,"0.0,0.0,0.0","0.6420897011444947,44.24837792773856,0.6647644577739394",321,370,CpG:,675,0,1,,8.14408,11868705,11869026
