chr,peak_start,peak_end,gene_name,signalValue,source,regulation,log2FoldChange,padj,binding_category
chr1,21593715,21594102,Kcnq5,{187: 24.4916},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21598296,21599262,Kcnq5,{188: 7.56359},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21756345,21756900,Kcnq5,{189: 16.3878},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21786893,21787365,Kcnq5,{190: 3.42162},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21804813,21805623,Kcnq5,{191: 31.967},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21829755,21830832,Kcnq5,{192: 34.2504},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21960289,21961015,Kcnq5,{193: 20.2114},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21961218,21962178,Kcnq5,{194: 13.664},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,21962580,21963088,Kcnq5,{195: 14.4068},['endo'],up,0.709388236,2.29713e-09,endo-only
chr1,33910258,33910741,Dst,{289: 5.76273},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,33926159,33926809,Dst,{290: 6.1229},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,33993824,33994983,Dst,{291: 7.90393},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34004926,34006667,Dst,{292: 43.5594},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34010745,34011599,Dst,{293: 58.3134},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34018739,34019194,Dst,{294: 10.8051},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34032084,34032603,Dst,{295: 10.445},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34040930,34041706,Dst,{296: 6.26268},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34060249,34061473,Dst,{297: 18.5488},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34091119,34091614,Dst,{298: 3.06145},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34119973,34120750,Dst,{299: 23.0509},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34120280,34122687,Dst,{300: 18.6181},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34124115,34125142,Dst,{301: 16.0276},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34132973,34134175,Dst,{302: 16.7479},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34140196,34141004,Dst,{303: 15.3073},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34149997,34151807,Dst,{304: 41.4517},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34161410,34161936,Dst,{305: 4.50214},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34164460,34165302,Dst,{306: 18.9694},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34166075,34168012,Dst,{307: 25.9047},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34179672,34180395,Dst,{308: 11.3454},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34182461,34183766,Dst,{309: 11.7681},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34189209,34189623,Dst,{310: 8.82468},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34233902,34235564,Dst,{311: 5.44493},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34237256,34238500,Dst,{312: 17.6484},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34246444,34246991,Dst,{313: 10.5386},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34253221,34253764,Dst,{314: 6.85007},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34268316,34269162,Dst,{315: 32.7755},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34285976,34286572,Dst,{316: 21.7797},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34298360,34299154,Dst,{317: 13.1732},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34303936,34305075,Dst,{318: 15.6322},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34306873,34307321,Dst,{319: 9.00427},['endo'],up,0.640715604,6.50788e-16,endo-only
chr1,34696270,34698296,Arhgef4,{327: 33.8754},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34700178,34701667,Arhgef4,{328: 20.7259},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34710818,34711366,Arhgef4,{329: 9.54453},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34716971,34717842,Arhgef4,{330: 19.1451},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34719993,34720742,Arhgef4,{331: 18.0085},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34721498,34721944,Arhgef4,{332: 10.8051},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34738254,34739056,Arhgef4,{333: 11.6714},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34740197,34740717,Arhgef4,{334: 7.97068},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34749186,34750174,Arhgef4,{335: 20.1696},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34790062,34791467,Arhgef4,{336: 8.43086},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34807490,34808240,Arhgef4,{337: 5.97801},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,34813382,34814789,Arhgef4,{338: 27.6127},['endo'],up,0.53277719,1.34909e-15,endo-only
chr1,36511451,36512511,Cnnm3,{383: 37.998},['endo'],up,1.507605142,6.81645e-77,endo-only
chr1,36512993,36514039,Cnnm3,{384: 12.6463},['endo'],up,1.507605142,6.81645e-77,endo-only
chr1,36524230,36524618,Cnnm3,{385: 15.8475},['endo'],up,1.507605142,6.81645e-77,endo-only
chr1,36863021,36863622,Tmem131,{408: 4.55468},['endo'],up,1.130154816,1.11553e-48,endo-only
chr1,36882824,36883392,Tmem131,{409: 8.43086},['endo'],up,1.130154816,1.11553e-48,endo-only
chr1,36904236,36905714,Tmem131,{410: 17.8285},['endo'],up,1.130154816,1.11553e-48,endo-only
chr1,36919960,36920742,Tmem131,{411: 16.7954},['endo'],up,1.130154816,1.11553e-48,endo-only
chr1,36939643,36940578,Tmem131,{412: 22.131},['endo'],up,1.130154816,1.11553e-48,endo-only
chr1,38791321,38791767,Lonrf2,{464: 11.3454},['endo'],up,1.262497603,6.664639999999999e-58,endo-only
chr1,38795123,38796424,Lonrf2,{465: 9.54453},['endo'],up,1.262497603,6.664639999999999e-58,endo-only
chr1,38799280,38800277,Lonrf2,{466: 11.0655},['endo'],up,1.262497603,6.664639999999999e-58,endo-only
chr1,38816476,38817116,Lonrf2,{467: 7.56359},['endo'],up,1.262497603,6.664639999999999e-58,endo-only
chr1,40234242,40234588,Il1r1,{526: 7.40135},['endo'],up,1.281006582,2.9186e-14,endo-only
chr1,40266359,40267257,Il1r1,{527: 11.1653},['endo'],up,1.281006582,2.9186e-14,endo-only
chr1,40274864,40275237,Il1r1,{528: 8.43086},['endo'],up,1.281006582,2.9186e-14,endo-only
chr1,40314291,40315139,Il1r1,{529: 7.40135},['endo'],up,1.281006582,2.9186e-14,endo-only
chr1,43446693,43447337,Nck2,{574: 15.6674},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43452540,43452961,Nck2,{575: 8.25535},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43466061,43466790,Nck2,{576: 10.9852},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43467025,43467879,Nck2,{577: 17.6494},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43471115,43471746,Nck2,{578: 25.5721},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43474402,43475598,Nck2,{579: 12.7861},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43497633,43498528,Nck2,{580: 25.7522},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43504308,43505169,Nck2,{581: 15.4873},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43533197,43534066,Nck2,{582: 11.8856},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43555556,43556152,Nck2,{583: 14.0514},['endo'],up,0.987842859,2.96862e-36,endo-only
chr1,43729738,43731380,1500015O10Rik,{584: 25.4682},['endo'],up,2.805610998,8.011899999999999e-195,endo-only
chr1,44551395,44552612,Gulp1,{595: 19.8476},['endo'],up,0.932447753,0.000880245,endo-only
chr1,44553051,44553689,Gulp1,{596: 13.6865},['endo'],up,0.932447753,0.000880245,endo-only
chr1,45502776,45503599,Col5a2,{598: 11.5924},['endo'],up,1.142195935,4.84537e-11,endo-only
chr1,46171560,46174498,Dnah7b,{601: 8.6065},['endo'],up,3.101203514,1.4185e-31,endo-only
chr1,46230234,46231351,Dnah7b,{602: 11.7681},['endo'],up,3.101203514,1.4185e-31,endo-only
chr1,53813565,53814597,Hecw2,{687: 13.1732},['endo'],up,0.644870363,0.028991949,endo-only
chr1,53823455,53824518,Hecw2,{688: 25.62},['endo'],up,0.644870363,0.028991949,endo-only
chr1,53846681,53847057,Hecw2,{689: 6.83201},['endo'],up,0.644870363,0.028991949,endo-only
chr1,53902231,53902752,Hecw2,{690: 11.1653},['endo'],up,0.644870363,0.028991949,endo-only
chr1,53954747,53957173,Hecw2,{691: 6.66316},['endo'],up,0.644870363,0.028991949,endo-only
chr1,53976334,53976988,Hecw2,{692: 5.76273},['endo'],up,0.644870363,0.028991949,endo-only
chr1,54192138,54192943,Hecw2,{693: 8.82468},['endo'],up,0.644870363,0.028991949,endo-only
chr1,55405211,55406377,Plcl1,{725: 43.9107},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55406582,55407218,Plcl1,{726: 18.7938},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55450050,55450985,Plcl1,{727: 5.97801},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55454182,55455128,Plcl1,{728: 12.2407},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55488422,55489882,Plcl1,{729: 20.3497},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55516610,55517134,Plcl1,{730: 13.1462},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55575788,55576418,Plcl1,{731: 13.0947},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55618450,55619570,Plcl1,{732: 68.6125},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55632658,55633746,Plcl1,{733: 23.9514},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55639727,55640096,Plcl1,{734: 4.32205},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55659615,55660745,Plcl1,{735: 59.5429},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55706742,55707362,Plcl1,{736: 8.82468},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55741911,55742339,Plcl1,{737: 17.3647},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,55750339,55751052,Plcl1,{738: 5.22248},['endo'],up,1.000925864,1.65292e-29,endo-only
chr1,56794599,56795528,Satb2,{739: 16.2077},['endo'],up,0.770366488,1.05293e-07,endo-only
chr1,56833318,56833702,Satb2,{740: 19.8094},['endo'],up,0.770366488,1.05293e-07,endo-only
chr1,56908990,56909486,Satb2,{741: 8.25521},['endo'],up,0.770366488,1.05293e-07,endo-only
chr1,56972088,56973854,Satb2,{742: 10.5386},['endo'],up,0.770366488,1.05293e-07,endo-only
chr1,56976517,56978324,Satb2,{743: 13.1732},['endo'],up,0.770366488,1.05293e-07,endo-only
chr1,58029198,58031841,Aox1,{771: 34.6016},['endo'],up,1.80490024,1.6836e-44,endo-only
chr1,58033132,58033860,Aox1,{772: 6.48307},['endo'],up,1.80490024,1.6836e-44,endo-only
chr1,58053680,58054004,Aox1,{773: 7.68601},['endo'],up,1.80490024,1.6836e-44,endo-only
chr1,59515862,59516915,Gm973,{811: 27.6127},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59524105,59524946,Gm973,{812: 24.766},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59535002,59535625,Gm973,{813: 7.55264},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59539276,59539766,Gm973,{814: 7.3835},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59550969,59551498,Gm973,{815: 4.74236},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59553537,59554159,Gm973,{816: 25.3354},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59566831,59567613,Gm973,{817: 17.08},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59607166,59608148,Gm973,{818: 12.1194},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59619184,59620480,Gm973,{819: 4.39107},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59623088,59623790,Gm973,{820: 8.54002},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59633397,59633803,Gm973,{821: 5.62057},['endo'],up,1.376306773,6.04304e-08,endo-only
chr1,59762959,59763694,Bmpr2,{825: 8.82468},['endo'],up,0.924987707,9.75103e-53,endo-only
chr1,59763285,59764191,Bmpr2,{826: 15.4873},['endo'],up,0.924987707,9.75103e-53,endo-only
chr1,59766482,59766964,Bmpr2,{827: 21.7903},['endo'],up,0.924987707,9.75103e-53,endo-only
chr1,59791545,59792387,Bmpr2,{828: 15.8475},['endo'],up,0.924987707,9.75103e-53,endo-only
chr1,59848163,59848677,Bmpr2,{829: 7.20342},['endo'],up,0.924987707,9.75103e-53,endo-only
chr1,61637945,61640071,Pard3b,{849: 20.3497},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61658685,61659192,Pard3b,{850: 9.836},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61779847,61780148,Pard3b,{851: 7.02333},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61847800,61848347,Pard3b,{852: 2.70128},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61879562,61880276,Pard3b,{853: 7.40135},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61912530,61913758,Pard3b,{854: 52.1659},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61926982,61927432,Pard3b,{855: 10.2649},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,61937253,61937954,Pard3b,{856: 8.43086},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62076214,62077300,Pard3b,{857: 8.10384},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62112475,62114770,Pard3b,{858: 7.11668},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62215682,62216490,Pard3b,{859: 14.754},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62304243,62304856,Pard3b,{860: 10.248},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62346194,62346683,Pard3b,{861: 10.8051},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62449372,62450075,Pard3b,{862: 19.9895},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62504283,62505308,Pard3b,{863: 9.48471},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62567110,62567390,Pard3b,{864: 4.68222},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62590098,62590739,Pard3b,{865: 10.9852},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62595066,62595870,Pard3b,{866: 20.3497},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62597440,62598360,Pard3b,{867: 15.9835},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62629778,62630399,Pard3b,{868: 22.3066},['endo'],up,0.850936447,1.1771700000000001e-19,endo-only
chr1,62702432,62704016,Nrp2,{869: 24.59},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62704969,62705848,Nrp2,{870: 12.8219},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62706097,62707221,Nrp2,{871: 15.6674},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62707224,62707838,Nrp2,{872: 12.81},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62716609,62719115,Nrp2,{873: 41.803},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62719494,62720711,Nrp2,{874: 27.5531},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62728123,62728589,Nrp2,{875: 12.8219},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62743165,62743908,Nrp2,{876: 26.474},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62749261,62750074,Nrp2,{877: 28.1821},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62751303,62752214,Nrp2,{878: 13.1732},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62783531,62784404,Nrp2,{879: 33.1965},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62794178,62795792,Nrp2,{880: 20.7098},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62801622,62802024,Nrp2,{881: 4.39107},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,62807254,62807740,Nrp2,{882: 3.42162},['endo'],up,1.409362129,5.99578e-47,endo-only
chr1,63458245,63458821,Adam23,{894: 9.66036},['endo'],up,1.063064946,6.14535e-08,endo-only
chr1,63505181,63505631,Adam23,{895: 18.5488},['endo'],up,1.063064946,6.14535e-08,endo-only
chr1,63573393,63574353,Adam23,{896: 9.67868},['endo'],up,1.063064946,6.14535e-08,endo-only
chr1,64030510,64030852,Klf7,{904: 4.39107},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64035710,64036842,Klf7,{905: 14.4068},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64059825,64060204,Klf7,{906: 6.1229},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64078779,64079331,Klf7,{907: 8.10384},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64097779,64098494,Klf7,{908: 12.7861},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64110054,64111167,Klf7,{909: 14.2334},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64115745,64117104,Klf7,{910: 10.5386},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64118712,64120002,Klf7,{911: 10.0116},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64121170,64122696,Klf7,{912: 34.0747},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64122344,64123818,Klf7,{913: 11.4168},['endo'],up,0.790992391,1.59639e-27,endo-only
chr1,64728049,64728811,Fzd5,{931: 13.0947},['endo'],up,0.813222496,3.44851e-13,endo-only
chr1,64731543,64732221,Fzd5,{932: 10.625},['endo'],up,0.813222496,3.44851e-13,endo-only
chr1,64790530,64792536,Plekhm3,{934: 17.08},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64794723,64795933,Plekhm3,{935: 49.5313},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64808696,64809154,Plekhm3,{936: 5.12401},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64844023,64844704,Plekhm3,{937: 7.55264},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64850889,64851565,Plekhm3,{938: 10.0848},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64853085,64854349,Plekhm3,{939: 38.9927},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64906140,64906514,Plekhm3,{940: 6.84325},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64918882,64919544,Plekhm3,{941: 8.46401},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,64938591,64939150,Plekhm3,{942: 3.51286},['endo'],up,1.027785538,7.60221e-17,endo-only
chr1,71652711,71653700,Fn1,{1027: 32.4939},['endo'],up,1.058279184,3.18079e-21,endo-only
chr1,72823451,72824252,Igfbp2,{1059: 13.0947},['endo'],up,0.698306152,9.1488e-06,endo-only
chr1,72833765,72834366,Igfbp2,{1060: 8.25535},['endo'],up,0.698306152,9.1488e-06,endo-only
chr1,72834944,72835844,Igfbp2,{1061: 20.496},['endo'],up,0.698306152,9.1488e-06,endo-only
chr1,72844794,72845544,Igfbp2,{1062: 11.8856},['endo'],up,0.698306152,9.1488e-06,endo-only
chr1,72848397,72848831,Igfbp2,{1063: 3.6885},['endo'],up,0.698306152,9.1488e-06,endo-only
chr1,72865777,72866714,Igfbp5,{1064: 11.8856},['endo'],up,1.612622651,2.6507e-141,endo-only
chr1,72868388,72869304,Igfbp5,{1065: 15.8475},['endo'],up,1.612622651,2.6507e-141,endo-only
chr1,72874714,72875432,Igfbp5,{1066: 31.8751},['endo'],up,1.612622651,2.6507e-141,endo-only
chr1,73913030,73914779,Tns1,{1088: 13.0947},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73933072,73933837,Tns1,{1089: 6.30299},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73941718,73942613,Tns1,{1090: 18.9694},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73942995,73945575,Tns1,{1091: 48.8287},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73955084,73955792,Tns1,{1092: 15.6567},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73962134,73964932,Tns1,{1093: 36.7221},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73969091,73969746,Tns1,{1094: 8.25521},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,73988309,73989677,Tns1,{1095: 11.4168},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74002119,74002589,Tns1,{1096: 11.102},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74008725,74009395,Tns1,{1097: 4.56671},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74027267,74028143,Tns1,{1098: 21.4302},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74030527,74031515,Tns1,{1099: 10.8051},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74083925,74085342,Tns1,{1100: 21.35},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74095461,74096037,Tns1,{1101: 7.97068},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74103183,74104908,Tns1,{1102: 13.8666},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74109155,74110279,Tns1,{1103: 25.6439},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74110860,74112174,Tns1,{1104: 25.9047},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74113697,74114309,Tns1,{1105: 2.88137},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74118721,74119816,Tns1,{1106: 30.1747},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74124875,74125971,Tns1,{1107: 24.4916},['endo'],up,1.507193249,1.48864e-25,endo-only
chr1,74567122,74567565,Plcd4,{1124: 13.1462},['endo'],up,1.274780799,1.1117e-61,endo-only
chr1,74586980,74588653,Zfp142,{1125: 42.5056},['endo'],up,0.911148499,1.13327e-30,endo-only
chr1,74622477,74623087,Stk36,{1127: 3.86414},['endo'],up,1.222918774,1.30679e-09,endo-only
chr1,75190981,75192641,Atg9a,{1141: 27.1929},['endo'],up,0.525397758,0.000315793,endo-only
chr1,75208584,75209572,Glb1l,{1142: 6.48307},['endo'],up,1.042002948,1.05103e-09,endo-only
chr1,75209911,75210861,Glb1l,{1143: 12.81},['endo'],up,1.042002948,1.05103e-09,endo-only
chr1,75380827,75381501,Speg,{1153: 10.2649},['endo'],up,0.879137349,9.35167e-06,endo-only
chr1,75382509,75383295,Speg,{1154: 11.5255},['endo'],up,0.879137349,9.35167e-06,endo-only
chr1,75478434,75480304,Chpf,{1160: 25.62},['endo'],up,0.582577554,3.50725e-09,endo-only
chr1,75545841,75547052,Slc4a3,{1166: 11.7056},['endo'],up,1.127620786,4.55804e-17,endo-only
chr1,75558519,75559684,Slc4a3,{1167: 17.213},['endo'],up,1.127620786,4.55804e-17,endo-only
chr1,80255258,80256159,Gm37932,{1221: 4.83934},['endo'],up,1.237847122,0.000804364,endo-only
chr1,81221147,81221607,Nyap2,{1239: 12.2407},['endo'],up,1.877593888,1.5954e-13,endo-only
chr1,81305333,81305678,Nyap2,{1240: 6.85007},['endo'],up,1.877593888,1.5954e-13,endo-only
chr1,81315978,81317026,Nyap2,{1241: 17.9156},['endo'],up,1.877593888,1.5954e-13,endo-only
chr1,81327335,81327717,Nyap2,{1242: 3.06145},['endo'],up,1.877593888,1.5954e-13,endo-only
chr1,84096254,84097208,Pid1,{1268: 10.8174},['endo'],up,0.851676495,4.11022e-28,endo-only
chr1,84155038,84156070,Pid1,{1269: 25.9951},['endo'],up,0.851676495,4.11022e-28,endo-only
chr1,84176773,84177429,Pid1,{1270: 30.7946},['endo'],up,0.851676495,4.11022e-28,endo-only
chr1,84221065,84221570,Pid1,{1271: 17.4683},['endo'],up,0.851676495,4.11022e-28,endo-only
chr1,84284334,84285244,Pid1,{1272: 19.4492},['endo'],up,0.851676495,4.11022e-28,endo-only
chr1,84417434,84418055,Dner,{1273: 14.9471},['endo'],up,2.561190008,1.1308e-184,endo-only
