chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr2,128943561,128944174,613,1568,CpG:,181.10277069658608,124.42891580673454,1.4554717408120674,0.6623376623376623,both,False,6,5,6,5,"57.69235145015001,206.34638741588125,239.10721891194729,127.34386258646481,434.7286087148147,21.39819510025846","62.50937712406451,30.426295252841992,177.9906100200012,309.8108176796121,41.407478957152875",1,1,6.62234;7.49548;13.2496,5.3422;6.09131;6.65699,128943561,128944174,613,136.5976605183172,106.58178601172297,0.7542549459233214,0.8565676661304991,3,3
chr2,128967018,128967731,713,1568,CpG:,226.14950176681967,216.68943551840658,1.0436572564129898,0.9307359307359306,both,False,6,5,6,5,"65.90748954688684,309.78306247342016,336.25795383105606,107.38441084277245,479.5637866872223,58.00030721956015","187.92380095665118,167.54619521880718,388.83371885494967,262.1337976348684,77.00966492675632",1,1,6.09481;8.4669;7.40781,18.0614;14.065;16.5018,128967018,128967731,713,158.84690975041994,104.35688999298972,0.7023977877882096,0.48159657503988085,3,3
chr2,129038833,129039540,707,1569,CpG:,27.39277678995074,10.635612437242834,2.5755711720022036,0.2571428571428571,both,False,6,4,6,5,"32.879106230917884,11.311863954535974,30.632964162543267,23.867430410425598,49.20514874276211,16.460147238519607","12.985445115657305,32.95032776396885,0.0,5.948498754218074,1.2937905523699447",1,1,3.7749;4.85355;6.09533,11.0294;4.53026;3.66563,129038833,129039540,707,12.29447307246083,12.04842858177686,0.448821715546967,1.132838250065107,3,3
chr2,129065868,129066352,484,1569,CpG:,34.73482891974698,23.5732585095177,1.4734844105545613,0.7619047619047619,both,False,6,4,6,5,"68.58671200965061,27.068450279472287,22.71467180094443,13.036178718913686,48.798708348234825,28.204252361266082","35.46063559311481,11.394751856149721,26.710634152751325,44.300270945572656,0.0",1,0,4.85328;10.374;8.02513,5.53387;6.35697,129065868,129066352,484,18.531415140478835,16.02982498620268,0.5335110526467457,0.6800003902613057,3,2
chr2,129101040,129101282,242,1569,CpG:,207.88443648125516,99.45315383170262,2.090274953301561,0.17748917748917747,both,False,6,5,6,5,"76.10105183498918,222.0845173843636,138.06223247465024,178.44403044645452,439.2141056060791,193.40068114099424","84.88960319708201,22.0532070802263,235.62041303145983,137.00385883425878,17.698687015486158",1,1,9.42086;5.61979;10.1182,7.36522;8.02601;6.45903,129101040,129101282,242,113.30899893099948,81.04100139162303,0.5450576332164072,0.8148660778396515,3,3
chr2,129129397,129129848,451,1570,CpG:,333.62593390442936,216.3556544908663,1.5420254889548715,0.32900432900432897,both,False,6,5,6,5,"69.9743624515914,469.2165648466732,455.30048547985814,118.51838739061039,694.0661760486679,194.67962720917492","94.53347940719841,45.92493828965925,439.0824789313678,475.0629175697885,27.174458256317614",1,1,14.622;6.90894;10.3546,10.4608;5.89577;8.92374,129129397,129129848,451,222.93353557297155,198.09769441911416,0.6682140472833662,0.9156113570744557,3,3
chr2,129198171,129199236,1065,1570,CpG:,116.56999984679275,77.30807439253365,1.507863192334939,0.7922077922077921,both,False,6,5,6,5,"12.065495741087506,129.5175927211421,137.59374986030687,52.72184277118092,323.57984751401375,43.941470473025326","45.13496554155305,91.38290028907883,46.71582217731386,172.6443633084006,30.66232064632183",1,1,6.07383;2.55052;6.3504,5.22662;7.53322;5.47984,129198171,129199236,1065,103.06583420028534,51.83421626600834,0.8841540219245444,0.6704890358905957,3,3
chr2,129296978,129297296,318,1571,CpG:,165.07796827277295,85.51895468909785,1.930308536545027,0.5367965367965368,both,False,6,5,6,5,"65.1488450803097,283.25526466609546,226.45404224275794,21.49311343978786,321.83991514961673,72.27662905807016","47.166597150406744,44.76288072118219,109.90386205349328,96.75808416822422,129.00334935218282",1,1,12.2767;10.9218;19.1943,11.4795;7.2387;9.07441,129296978,129297296,318,116.563096351925,33.89334805500175,0.7061093468228145,0.39632556522960577,3,3
chr2,129593195,129593678,483,1573,CpG:,57.10377387296256,14.836566183433769,3.8488537824017235,0.17748917748917747,both,False,6,5,6,5,"9.431469624086937,60.05387107481867,55.98594175658611,29.228064622938263,176.21010270523482,11.713193454110598","19.166735062688034,14.106626133494249,21.121417114700098,10.897967356332341,8.89008524995413",1,1,6.54163;4.98944;3.96522,4.39985;4.3639;4.7398,129593195,129593678,483,56.724889803612214,4.683069985398227,0.9933649907238488,0.3156437903149891,3,3
chr2,129800323,129801953,1630,1575,CpG:,45.06093043566725,35.96381614652879,1.252951862841077,0.6623376623376623,both,False,6,5,6,5,"27.212034296111828,63.148080361255104,44.77570213218408,24.679008178769447,88.78220965496601,21.76854799071704","35.06814770113471,11.066190327603392,61.05016315071129,71.57200349913053,1.0625760540640428",1,0,4.99571;7.16402;7.64842,4.80191;4.25333,129800323,129801953,1630,24.205087386871014,27.33517282157699,0.5371635062313731,0.7600743121976883,3,2
chr2,130178748,130179429,681,1578,CpG:,38.678367854098276,15.163180329551079,2.55080840651345,0.32900432900432897,both,False,6,5,6,5,"74.24055091715068,30.432039130626794,18.26044186831571,17.34505530986142,88.47063099025104,3.32148890838399","25.383033982107467,6.807363479322974,1.6530091541979282,36.92825542007424,5.044239612052794",1,1,10.1478;6.46287;10.0161,7.00609;6.88886;4.05195,130178748,130179429,681,31.448505752256768,13.659438231800937,0.8130773736597717,0.9008293731876589,3,3
chr2,130274053,130274815,762,1578,CpG:,124.21205543063758,67.99423400410829,1.8268027759991021,0.12554112554112554,both,False,6,5,6,5,"88.12896328898553,234.90680644455858,162.83473136105874,67.18510318615931,147.00039622539612,45.216332077667154","40.7302137240963,29.115383418526235,106.5222117694344,125.46022494821723,38.143136160267304",1,1,11.8225;8.14624;7.81521,14.3187;4.66681,130274053,130274815,762,64.62550399944585,39.83145755063794,0.5202836695310463,0.5858064015873946,3,2
chr2,130284119,130284541,422,1578,CpG:,38.83150940935759,7.056107872696285,5.503247698297909,0.16666666666666666,both,False,6,3,6,5,"87.56028791400493,34.24726986320098,29.137853586278254,1.272610309564672,35.32974315480598,45.44129162829069","0.0,0.0,10.415875068773026,8.986300468444824,15.878363826263572",1,0,5.31028;6.91936,,130284119,130284541,422,25.67780675816996,6.20359888775898,0.6612621334771536,0.8791814127110923,2,0
chr2,130294738,130295054,316,1579,CpG:,41.30906454973583,8.470094760761986,4.877048689124652,0.25,both,False,5,3,6,5,"100.19642388066158,29.36179954492593,5.91293291502361,89.6184534483318,22.764777509472037,0.0","3.176774639117567,33.50039066845858,0.0,5.673308496233783,0.0",0,1,5.51625;6.53932,7.10015;6.0438,130294738,130295054,316,39.258695037592894,12.695211499294427,0.9503651429900015,1.498827564256476,2,2
chr2,130295425,130296228,803,1579,CpG:,16.177963496343185,10.528230802297296,1.5366269794173868,0.7142857142857142,both,False,6,3,6,5,"20.438888948851474,12.402947093303295,6.586968958748975,20.330618890403663,32.043221280108654,5.265135806643057","0.0,23.33251826760184,0.0,15.947039249082877,13.36159649480176",0,0,5.51625;6.53932,6.0438;4.92875,130295425,130296228,803,9.241520170111368,9.198135803275077,0.5712412549453639,0.8736639589310687,2,2
chr2,130361847,130362462,615,1579,CpG:,14.075595300565888,4.080226047717459,3.4497096817564783,0.11428571428571428,both,False,6,4,6,5,"3.379231076124238,8.010236150850126,22.387519633285397,14.052930072071106,4.656582407447381,31.967072463617093","7.328656948678862,0.0,7.699136849922862,2.5570769782957994,2.816259461689771",1,0,6.62847;5.04062,,130361847,130362462,615,10.239727763463806,2.9737067081804303,0.7274809729043669,0.7288093045344798,2,0
chr2,130397413,130397861,448,1579,CpG:,39.82542518566229,5.563390652728932,7.158480802732643,0.008658008658008658,both,True,6,5,6,5,"25.455273375181214,9.450440505785602,28.931867814489774,52.84676939036165,86.27670124492475,35.99149878323078","1.068934547581843,2.373404479452542,0.21986250579357147,21.512938686779567,2.641813044037138",1,1,5.31874;7.15274;6.1355,5.3553,130397413,130397861,448,24.460123990038603,8.023130794620972,0.6141836245566209,1.4421296823162144,3,1
chr2,130423677,130424824,1147,1580,CpG:,82.15021109577529,38.08195401761672,2.157195270436296,0.12554112554112554,both,False,6,5,6,5,"83.38297320721767,105.37324209304717,82.04973408234254,90.63658241863966,91.83360274563485,39.62513202776988","27.747520781020654,15.451064704289724,27.894052727490585,110.31518743260591,9.001944442676686",1,1,10.0995;10.229;10.4692,8.14877;7.8267;6.36084,130423677,130424824,1147,20.47359229417293,36.84029848031633,0.24922142038446715,0.9673951726130965,3,3
chr2,130450117,130450774,657,1580,CpG:,33.400213033520345,62.798928265157905,0.5318596026431146,0.12554112554112554,both,False,6,5,6,5,"52.63535921976447,16.78303403143106,46.53415240544707,10.943531320882533,51.83877203199599,21.66642919160097","74.88091724430589,34.88000223516874,87.61589689269276,85.21933608149466,31.398488872127444",1,1,8.81271;6.73763;6.51385,3.70352;6.70145;4.83526,130450117,130450774,657,17.323329861543087,24.61700672684046,0.5186592625669019,0.39199724273795394,3,3
chr2,130563566,130564314,748,1581,CpG:,129.99444681544142,86.75500611385561,1.498408594944241,0.32900432900432897,both,False,6,5,6,5,"117.8950828001461,150.15975184491612,130.21048713877877,47.30757916547398,279.39700149852325,54.996778444810346","36.262964880721455,22.923734817912873,148.92830841299048,212.89580934697932,12.764213110673873",1,1,16.039;9.59513;17.755,7.82892;9.30521;5.36388,130563566,130564314,748,76.74196211824982,79.84426921384113,0.5903480033051227,0.920341923658619,3,3
chr2,130580656,130581246,590,1581,CpG:,3.0975668908512524,10.880746082451385,0.2846833174286688,0.47619047619047616,both,False,6,4,6,5,"3.0244580406253623,6.317114737882452,4.030640724957999,1.7757162708347127,1.305602322594594,2.131869248212394","0.3993205296791206,0.0,38.05791194075245,12.062965625827596,3.883532315997754",1,0,5.02677;4.29373,,130580656,130581246,590,1.689795748787551,14.263294882746289,0.5455235700570046,1.3108747115926476,2,0
chr2,130629550,130630080,530,1581,CpG:,39.473336016606986,22.23229557118326,1.7754952874848862,0.2571428571428571,both,False,6,4,6,5,"65.14876612627282,26.07881823125875,27.642766493671346,56.69974445846846,32.70162245012679,28.56829833984375","14.68873387462688,11.353753380055698,0.0,66.4646237121438,18.654366889089907",0,1,6.44807;6.57741,4.68036;2.10269;2.74751,130629550,130630080,530,15.492623472797586,22.973129504105906,0.3924832567047189,1.0333224219042358,2,3
chr2,130642401,130642980,579,1581,CpG:,23.119240122686943,19.03098691872776,1.2148208719504752,0.32900432900432897,both,False,6,5,6,5,"27.844099813174708,24.416335667559107,26.06943350381802,11.97683572192678,27.734708514238267,20.674027515404788","7.563192829155139,4.742397314938033,25.15323379496836,51.838025453794806,5.858085200782472",1,1,12.1046;3.96093;6.96645,7.65647;4.48046;3.73384,130642401,130642980,579,5.539933602666092,18.016565255741856,0.23962438096007088,0.9466963186240412,3,3
chr2,130664301,130664667,366,1581,CpG:,229.42928086213078,188.63225292345214,1.2162781141952128,0.42857142857142855,both,False,6,5,6,5,"125.07296546039686,279.679693440922,257.92055887733,179.7155408598686,440.6039541093378,93.58297242492925","69.39877293018695,164.39252052411356,254.17603327537495,385.20128081274817,69.99265707483708",1,1,10.1696;8.43956;9.28793,7.46444;8.6358;7.52696,130664301,130664667,366,115.28769487214493,119.84565987083768,0.5024977389064123,0.6353402348402827,3,3
chr2,130667562,130667918,356,1581,CpG:,71.6947856072183,78.50672381245688,0.913231149200526,0.7922077922077921,both,False,6,5,6,5,"58.23822086178855,52.03052310729295,87.82071912958381,40.623498166545055,169.7520973923501,21.70365498574932","40.42716909928268,115.59728292400918,103.03432278150923,108.8956459988369,24.579198258646418",1,0,4.68936;5.68447;6.71387,6.15569;4.14832,130667562,130667918,356,48.14488987238058,38.10257150785123,0.6715256829993688,0.4853415052559535,3,2
chr2,130696902,130697789,887,1582,CpG:,46.61595301554643,19.930971994314014,2.338870027455019,0.17748917748917747,both,False,6,5,6,5,"43.437583809372,27.38223527652435,11.069916332722247,90.07437994138768,62.44361610692141,45.28798662635089","11.259738458721587,49.428373347006094,17.172609538075083,9.325683292702864,12.468455335064428",1,1,5.81179;5.88534;7.92212,3.61292;5.85901;3.75757,130696902,130697789,887,25.114643594476252,14.973689220527254,0.5387564121257054,0.7512774201277793,3,3
chr2,130839643,130840396,753,1583,CpG:,59.056844965289685,21.209467282744832,2.7844567795126074,0.11428571428571428,both,False,6,4,6,5,"45.805808585636804,67.74002269223075,50.298376283480984,34.321435216571864,130.93357129369284,25.24185572012487","43.41231173221492,27.89993497986559,0.0,27.087161440931627,7.6479282607120345",1,1,9.53391;8.9513;5.31043,5.48418;5.59502;6.80309,130839643,130840396,753,34.75930593620096,15.530826065182147,0.588573703126717,0.732259130233667,3,3
chr2,130906267,130906976,709,1583,CpG:,54.85766159922067,55.149665472033334,0.9947052467079652,0.7922077922077921,both,False,6,5,6,5,"17.218672616525495,100.83671085858042,44.898120304425106,52.741005830267085,77.81388326895086,35.63757671657503","26.889095734810123,34.03984464005119,120.2926473469593,90.33823336667167,4.188506271674368",1,1,7.41796;6.37255;8.15555,7.07059;4.77885;4.94387,130906267,130906976,709,27.4798075354946,43.18140220629172,0.5009292546273061,0.7829857504428421,3,3
chr2,131041044,131041752,708,1584,CpG:,8.723762464276367,14.82094099562047,0.5886105657430392,0.5476190476190476,both,False,6,3,6,5,"0.5241694713042955,11.57818972323574,9.656747415240876,3.854840098127807,26.041890936382746,0.6867371413667324","47.401372887993936,26.4179282484755,0.0,0.0,0.28540384163290766",0,0,,5.15142;5.36214,131041044,131041752,708,8.79838333607248,19.217580909067344,1.0085537486952083,1.2966505240622754,0,2
chr2,131144620,131145010,390,1585,CpG:,20.069638197238632,40.53128900772486,0.49516407419003033,0.6285714285714286,both,False,4,3,6,5,"0.0,33.275045504936806,21.293334520780125,33.598072149814705,0.0,32.25137700790014","66.45107225271371,0.0,0.0,128.8036900055714,7.401682780339168",1,0,5.0947;6.41573,5.1773,131144620,131145010,390,14.79230799690032,50.68923658416823,0.7370490614492284,1.2506198994684665,2,1
chr2,131159928,131160570,642,1585,CpG:,225.8849115857578,128.1142696237267,1.763151850681308,0.5367965367965368,both,False,6,5,6,5,"25.309221672120497,465.40878160423205,377.3993279525424,154.22015615564268,329.5145787390593,3.4574033909497603","78.08653307332428,78.68357499143416,283.6877638201847,151.33922567991453,48.7742505537758",1,1,9.87351;4.07998;11.9604,8.73428;9.96167;6.03387,131159928,131160570,642,176.02454920968628,84.83338647315078,0.7792665210525055,0.6621696921217876,3,3
chr2,131171499,131171740,241,1585,CpG:,18.602665512063854,2.9643593309331235,6.275442156402844,0.8,exo_only,False,4,1,6,5,"0.0,24.868002341496005,2.0361610032710793,61.55479716067492,0.0,23.15703256694113","0.0,0.0,0.0,14.821796654665619,0.0",1,0,3.18167;6.52951,,131171499,131171740,241,21.876356026403325,5.928718661866246,1.1759796472293973,1.9999999999999998,2,0
chr2,131179167,131179864,697,1585,CpG:,25.86726271804014,5.818539813601304,4.445662236008652,0.5476190476190476,both,False,6,3,6,5,"49.48830435847278,12.51212934031548,11.477850409115062,22.52147141077597,8.667594103765282,50.53622668579627","16.460091852218213,0.0,0.0,12.570484059441894,0.06212315634641278",1,0,9.58802;7.78332;5.80402,4.32725,131179167,131179864,697,17.601842164326623,7.206643112384295,0.6804679086531598,1.2385655754280804,3,1
chr2,131210066,131210421,355,1586,CpG:,290.70813374631285,165.75790093005543,1.7538116259627494,0.7922077922077921,both,False,6,5,6,5,"70.28045218024455,292.7863407618563,362.56010011484926,52.81130859751097,853.0415417308539,112.76905909256196","105.55455434020136,189.46933937610035,188.410747130488,265.23480628644916,80.12005751703826",1,1,9.67223;9.77444;7.0315,7.21068;11.0934;6.10955,131210066,131210421,355,276.3546822038778,66.22585842176224,0.9506259031783383,0.39953364545625764,3,3
chr2,131233995,131234508,513,1586,CpG:,90.69184344290447,76.91459286431356,1.1791240136042274,0.42857142857142855,both,False,6,5,6,5,"44.499077606387075,123.98735372829623,52.711915215088844,86.5236593640571,161.3280642845942,75.10099045900341","64.13395861203675,49.71019681666562,44.86407455180356,211.7690279404787,14.09570640058313",1,1,8.38153;8.61846;8.00777,11.2293;8.6041;4.97789,131233995,131234508,513,40.691444061904704,69.3723153088651,0.4486781006664863,0.9019395764240222,3,3
chr2,131262245,131262878,633,1586,CpG:,154.7804969404797,97.50173824545331,1.5874639747532646,0.24675324675324672,both,False,6,5,6,5,"126.23723666061534,182.50966456866755,164.13808351971716,88.49397073236499,296.1416620914405,71.16236407007274","155.2904711982462,62.39092324393997,126.10199982069115,138.7232299732371,5.0020669911521685",1,1,7.10889;12.5417;6.51835,7.00488;12.7977;20.0679,131262245,131262878,633,74.20698932227057,55.938685202548804,0.4794337192935012,0.57371987627264,3,3
chr2,131352450,131353160,710,1587,CpG:,66.3806108846351,42.50103958291068,1.5618585224283832,0.17748917748917747,both,False,6,5,6,5,"51.41991975273884,90.59627271034348,71.3078210991873,43.52376269622588,105.78151003743561,35.654379011879506","50.261542598966145,11.684447689795158,26.234916495605255,87.04670386918833,37.27758726099847",1,1,6.84986;6.9812;6.67651,6.2375;7.65196;6.38603,131352450,131353160,710,25.342538828206553,25.636205507545192,0.3817762218586709,0.6031900809751792,3,3
chr2,131520580,131520808,228,1588,CpG:,17.20685237123255,21.302567224335252,0.8077360906800044,0.9047619047619049,both,False,5,4,6,5,"51.19066894263552,22.47082985911453,21.212166756914375,6.049509989587884,0.0,2.317938679143002","44.00647943061695,0.0,5.554421073512027,46.82330402575041,10.128631591796875",0,0,4.32462;4.38898,2.87478,131520580,131520808,228,17.516152543471453,19.967152783573198,1.0179754068650004,0.9373120419384698,2,1
chr2,131546052,131546433,381,1588,CpG:,9.68913198768936,11.575956922816479,0.8370048413528437,0.8571428571428571,both,False,4,3,6,5,"8.96123471848295,0.0,36.174519863028536,10.7449841937368,0.0,2.254053150887877","5.330103005637021,0.0,0.0,51.034373731437945,1.515307877007432",1,0,7.54672;9.15182,4.74354;4.18486,131546052,131546433,381,12.557596531461746,19.825234247183012,1.296049692316809,1.712621632869678,2,2
chr2,131561114,131562649,1535,1588,CpG:,21.763941189106333,8.65385862011863,2.5149406922952466,0.05194805194805195,both,False,6,5,6,5,"33.52501503170895,18.228895694347468,12.335496076155176,26.88695365800143,15.868286308015207,23.739000366409748","16.9509285942351,17.554300679756686,3.161442401898412,4.200427515731961,1.402193908970985",2,0,"4.13214,8.11774;6.5;10.5755",5.57621;5.17643,131561114,131562649,1535,7.125305184298398,7.08019158795792,0.3273903895616516,0.818154293796501,3,2
