chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr11,21992870,21993891,1021,752,CpG:,12.58213713073357,6.104612764213118,2.0610868562365563,0.7,both,exo_only,False,3,3,3,3,"10.183468280179493,0.5173721743143738,27.045570937706838","4.628872950210161,4.119889757191866,9.565075585237329",1,0,4.78827;2.85604,5.49502,21992870,21993891,1021,10.9621026449758,2.4557236780579776,0.871243297627029,0.402273456631695,2,1
chr11,21996655,21997043,388,752,CpG:,46.183789429795695,13.53623435771752,3.411863906113931,0.4,both,both,False,3,3,3,3,"13.390638607064473,21.499363996318934,103.66136568600369","5.105240480801494,26.617510756266487,8.885951836084582",1,1,9.49741;5.1114;10.6271,3.29274;3.9256,21996655,21997043,388,40.77737678399416,9.377749863352697,0.8829370064139093,0.6927886748655535,3,2
chr11,22000852,22002260,1408,752,CpG:,68.86642140071048,42.48749457412597,1.620863317335938,0.4,both,both,False,3,3,3,3,"91.39426616274498,73.4476249881766,41.75737305120988","62.67574056982994,49.61536614562977,15.171377006918192",1,1,8.84815;12.1568;7.68288,7.54046;6.08168;6.47337,22000852,22002260,1408,20.52146614602783,20.037815154256272,0.2979894370671643,0.4716167746558278,3,3
chr11,22002804,22003059,255,752,CpG:,18.592888948964138,23.37927208305184,0.7952723627542938,1.0,both,endo_only,False,2,3,3,3,"3.6626085720810235,52.11605827481139,0.0","19.61824614160201,32.40717190013212,18.112398207421396",0,1,7.68288,7.54046;6.08168;6.47337,22002804,22003059,255,23.75157309351867,6.4132220623046985,1.2774546848913404,0.2743123070522708,1,3
chr11,22003780,22004051,271,752,CpG:,12.560444841085763,15.831059489889485,0.7934051949654727,0.8,both,both,False,3,2,3,3,"0.29100111709749565,28.166167035753876,9.224166370405921","2.9057803066014363,44.58739816306702,0.0",1,1,7.4296;7.68288,7.54046;6.08168;3.27551,22003780,22004051,271,11.621941440614155,20.36837663654818,0.9252810380248856,1.286608558925349,2,3
chr11,22286516,22287124,608,755,CpG:,135.6740358565983,125.92949779436253,1.0773809014798754,1.0,both,both,False,3,3,3,3,"168.69931804506402,106.44395790131469,131.8788316234162","135.0520371951555,154.3146255016327,88.42183068629943",1,1,21.0993;21.7447;26.387,25.4479;20.5525;31.4009,22286516,22287124,608,25.556931845530748,27.663220419697673,0.1883701010600388,0.21967228412893797,3,3
chr11,22512236,22512873,637,756,CpG:,62.71927060062882,39.86432538314492,1.5733182487805806,0.4,both,both,False,3,3,3,3,"72.02065803491901,86.07469245515401,30.062461311813426","16.277780263352806,74.60997852650317,28.70521735957878",1,1,5.79874;4.73803;10.2419,4.5962;4.74302;6.26218,22512236,22512873,637,23.793967940997593,25.087255827930967,0.3793725231995768,0.6293159507106104,3,3
chr11,22858860,22859999,1139,759,CpG:,48.31443231636786,17.368906688752983,2.7816622647672617,0.1,both,both,False,3,3,3,3,"29.220861882049856,86.58132801189875,29.14110705515499","26.706973298586075,24.05493997669304,1.3448067909798358",1,1,9.11318;5.86186;8.37635,5.37062;4.84499,22858860,22859999,1139,27.058801030811686,11.38235925560449,0.5600562758065308,0.655329633555749,3,2
chr11,22860385,22860709,324,759,CpG:,8.318978771260737,19.603662047366544,0.42435840564688093,0.3333333333333333,both,endo_only,False,2,2,3,3,"17.710862343693957,7.246073970088252,0.0","35.06174638536241,0.0,23.749239756737225",0,1,5.86186,5.37062;4.84499,22860385,22860709,324,7.270121721750532,14.6109747748326,0.8739199752337808,0.745318641972578,1,2
chr11,22971974,22972993,1019,760,CpG:,28.186659574664645,15.44615858163481,1.82483297874321,0.2,both,both,False,3,3,3,3,"19.387172384748748,35.2216737941858,29.951132545059398","25.405088439656893,2.2933197770198266,18.64006752822771",1,1,9.94365;7.97733;4.53581,5.5898;4.74148,22971974,22972993,1019,6.583711332716334,9.701864200525511,0.2335754371771691,0.6281085455163489,3,2
chr11,22981956,22982373,417,760,CpG:,157.17736234748773,132.13189171715607,1.189549020337531,1.0,both,both,False,3,3,3,3,"101.47738932877135,235.89831612493208,134.15638158875976","158.82285103923698,109.55939213091807,128.01343198131315",1,1,8.87753;8.1171;9.69632,6.76841;6.79852;8.87901,22981956,22982373,417,57.2405483115189,20.321472696792522,0.36417806900825506,0.15379688001662034,3,3
chr11,22990520,22991100,580,760,CpG:,39.92264176648238,6.786538507746553,5.882622152797384,0.1,both,both,False,3,3,3,3,"78.0081736013807,27.72742766347425,14.0323240345922","5.828179326550714,12.540636194163355,1.9908000025255927",1,0,5.33314;7.04191;6.38761,2.95391;5.15938,22990520,22991100,580,27.504784640879542,4.359938849550856,0.6889520188008093,0.6424392707083538,3,2
chr11,23008253,23008693,440,760,CpG:,122.97447953224183,69.68681990793256,1.7646734302800844,0.2,both,both,False,3,3,3,3,"130.59914966496555,142.12727383700283,96.19701509475708","50.393777344443585,97.8540574902838,60.812624889070335",1,1,8.96856;10.4092;12.486,11.091;10.3353;8.66764,23008253,23008693,440,19.510661410402392,20.366361985800804,0.15865618203561518,0.29225558021887105,3,3
chr11,23067721,23068189,468,760,CpG:,78.2685551538087,26.64629352364445,2.9373149058932913,0.2,both,both,False,3,3,3,3,"54.39142515007247,90.07434459017892,90.33989572117471","63.64959196759085,7.923832258607587,8.365456344734909",1,0,7.53796;6.22819;12.9748,9.99022;6.52867,23067721,23068189,468,16.884028592376563,26.1659044019399,0.21571918070030902,0.9819716343934185,3,2
chr11,23255140,23256357,1217,762,CpG:,298.39829742983574,236.61398540062956,1.2611185975528638,0.2,both,both,False,3,3,3,3,"360.81667354543777,235.06773512698433,299.31048361708514","291.78516767215024,213.99503561151548,204.06175291822302",1,1,20.4652;23.7682;19.674,25.1912;20.6221;21.9519,23255140,23256357,1217,51.34084105967461,39.222119959653995,0.17205473858893816,0.16576416602443836,3,3
chr11,23305844,23307266,1422,762,CpG:,46.66532378150888,28.310131928197553,1.6483612262869438,0.4,both,both,False,3,3,3,3,"36.252161146886905,72.79263581706502,30.951174380574717","18.99939997756196,32.96631400343738,32.96468180359332",1,1,11.2481;9.52406;9.93442,7.67965;10.6306;5.47075,23305844,23307266,1422,18.601118977571247,6.583681733825381,0.3986068770177897,0.2325556712530852,3,3
chr11,23497515,23497931,416,764,CpG:,38.70912303909277,50.36115176670063,0.7686306146931232,0.7,both,both,False,3,3,3,3,"64.11202108860016,40.07989433866281,11.935453690015352","68.81711545357338,51.695303096221046,30.57103675030745",1,1,8.59218;11.5628;12.1828,21.4202;9.64228;14.8749,23497515,23497931,416,21.323036163447885,15.64236989443839,0.550852989924714,0.31060389498044216,3,3
