chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr6,29916912,29917528,616,813,CpG:,35.02749167060181,40.15044539996556,0.8724060548188055,0.9307359307359306,both,False,6,5,6,5,"4.126813669870426,47.80059800209937,44.265762463792576,66.81585467945446,20.77437766805872,26.381543540335322","54.01516095694009,19.65586991124339,15.167707777642585,75.92399168014526,35.989496673856465",1,1,14.3542;4.79846;5.07211,10.8002;6.07975;12.1421,29916912,29917528,616,20.37872049521383,22.50979897203013,0.5817921730409679,0.5606363453205786,3,3
chr6,29985114,29985527,413,813,CpG:,150.62588286842427,87.70059191897764,1.7175013255050808,0.6623376623376623,both,False,6,5,6,5,"28.117949470769407,183.63087546507901,209.2895422374365,2.394620418548584,426.1937703462836,54.128539272428426","61.08560834843079,0.5304697206464865,73.9847207519679,282.1870537266027,20.715107047240323",1,1,8.96701;9.22417,8.24276;5.05119;4.49333,29985114,29985527,413,145.3506411577481,100.80392024753107,0.9649778536715086,1.1494098049036996,2,3
chr6,30047621,30048887,1266,814,CpG:,29.713596416750097,26.90861903425265,1.1042408523056098,0.5367965367965368,both,False,6,5,6,5,"33.00725613988783,29.71342252216068,28.01044677972417,11.130101515783517,67.55584922070375,8.864502322240652","21.325382900840676,9.681677491367335,27.369958876998503,65.83559545107174,10.330480450984991",1,1,10.6228;5.54198;7.22394,4.25723;5.66501;5.97168,30047621,30048887,1266,19.260564277223978,20.582988349292464,0.6482071038148195,0.7649217644016539,3,3
chr6,30175631,30176220,589,815,CpG:,8.218433061021157,13.144076769785078,0.6252575365287933,0.34285714285714286,both,False,4,4,6,5,"45.99522749717855,0.0,1.4019054386935534,1.4648338376160186,0.0,0.44863159263882857","4.673909392138288,17.68042614585475,0.0,6.7130184983154715,36.653029812616886",0,1,3.24405,3.68491;5.1275,30175631,30176220,589,16.904720484641132,13.108152721556396,2.056927440927612,0.9972669021295384,1,2
chr6,30205724,30205932,208,815,CpG:,48.59626550170092,57.484203177232004,0.8453846938066045,0.8412698412698413,both,False,5,5,6,5,"77.9395302259005,49.56068032979965,30.805782831632175,0.0,53.49016369306124,79.78143592981192","17.913753968018753,49.33591055526183,104.18109262906589,106.34493439014142,9.645324343672165",1,1,6.51489;8.37141,4.17348;5.41926;3.67625,30205724,30205932,208,27.49703217051695,41.20374737924009,0.5658260338863801,0.7167838310675205,2,3
chr6,30303905,30304610,705,816,CpG:,90.09365732224558,28.534072466099513,3.157406200228978,0.08225108225108226,both,False,6,5,6,5,"30.377662225817957,116.75368945480238,101.34546260292649,49.7433575839861,224.65052752122813,17.691244544712365","16.85450390890135,4.82709129144114,1.1975512132577018,118.25575633759195,1.535459579305446",1,1,7.43794;8.6409;7.39843,9.63144;7.15837;7.87003,30303905,30304610,705,69.97519547246893,45.22084547385632,0.776693915557038,1.584801662208641,3,3
chr6,30401585,30402419,834,816,CpG:,228.96318977108774,110.32824775183516,2.075290729588146,0.24675324675324672,both,False,6,5,6,5,"142.97537880921536,368.3599617492667,305.6386674393853,41.70621851365343,389.9313857967047,125.16752631830083","78.53326358097634,58.431002361883074,197.31774278967785,177.4361568617878,39.923073164850685",1,1,15.3283;22.1643;10.9338,9.77897;13.6172;9.15345,30401585,30402419,834,131.94314793088344,64.39220048757824,0.576263582206368,0.5836420119026785,3,3
chr6,30459849,30460176,327,817,CpG:,32.76442208615769,24.01161931742222,1.3645236355377606,0.42063492063492064,both,False,5,5,6,5,"72.04720588124127,48.957345828368396,41.39793616186953,0.0,29.626424299467594,4.557620345999341","22.43695110356042,6.498808846196632,81.45282318395212,8.505361282861925,1.164152170539996",0,1,6.84954,4.02215;4.63087,30459849,30460176,327,25.02952755069372,29.567281936232465,0.7639239747576135,1.2313739254886154,1,2
chr6,30693408,30693968,560,819,CpG:,216.7669527756316,137.62238245282853,1.5750850182377178,0.6623376623376623,both,False,6,5,6,5,"107.32982264501707,381.9285252162388,258.4424790791103,85.05249003001622,449.0492988177708,18.799100865636554","127.08754121235438,38.57436624254499,144.17999535543578,332.96617889404297,45.30383055976459",1,1,4.76164;8.3566;10.2333,5.66015;6.54551;5.88154,30693408,30693968,560,158.89553083919367,106.43909856235535,0.7330247014343614,0.7734141544805653,3,3
chr6,30737907,30738499,592,819,CpG:,60.23133685741876,34.0702902941285,1.7678551118127317,0.12554112554112554,both,False,6,5,6,5,"37.210455472404895,61.892485671752205,57.091158919237756,34.15502297556078,60.007074209483896,111.031823896073","4.505309909984872,35.48758505486153,95.04620397413099,19.592971041395856,15.719381490269223",1,1,8.2437;6.41271;5.46914,8.53381;4.20458,30737907,30738499,592,25.177023372427602,32.06402178560206,0.41800538865719233,0.9411138416724266,3,2
chr6,30896366,30896954,588,820,CpG:,120.04469681624113,81.42774557077966,1.47424807078681,0.5367965367965368,both,False,6,5,6,5,"161.0624897601653,133.01469545786074,75.47851393336342,90.6698397519637,220.41495776500832,39.62768422908523","99.15512609157433,40.25474401720527,104.00872055040736,150.95598564180386,12.764151552907464",1,1,6.34935;11.3506;13.5722,6.80874;7.32818;6.45832,30896366,30896954,588,59.49900879204837,49.12889540568852,0.4956404603455886,0.6033434311770804,3,3
chr6,30957813,30959263,1450,821,CpG:,6.340053255311374,7.56716239062671,0.837837610458138,0.7142857142857142,both,False,6,3,6,5,"10.932873998510427,8.357713807204673,4.892503237231025,4.358475592383023,1.3709568484076138,8.127796048131483","6.907278279600472,4.781565058231354,0.0,26.146968615301724,0.0",1,0,3.4262;5.32864;2.28533,5.23761,30957813,30959263,1450,3.1378057876290715,9.673966013760191,0.494917891265405,1.2784139568278772,3,1
chr6,31216144,31216980,836,823,CpG:,84.26862539172744,61.0472328770674,1.3803840308605246,0.7922077922077921,both,False,6,5,6,5,"86.97388223711954,88.48471387835781,72.02348134848489,71.62171784542394,164.28741160990518,22.2205454310732","33.91616535871223,40.13734573610662,92.91047023243881,114.84394196003818,23.42824109804117",1,1,7.04252;6.59048;6.28076,5.07098;4.78835;3.59526,31216144,31216980,836,42.00784056674285,36.049572952605786,0.49849917892296264,0.5905193610527748,3,3
chr6,31217780,31217986,206,823,CpG:,43.6988329524747,47.29616775883054,0.9239402476602517,1.0,both,False,5,4,6,5,"16.52889599383456,109.40329001713725,37.33501217666181,61.20057430082154,37.72522522639302,0.0","17.453674168262665,44.61080982615647,144.4693410188249,29.947013780908676,0.0",0,0,6.59048;6.28076,4.78835;6.44839,31217780,31217986,206,34.99371921803267,50.75102324242857,0.8007929927119701,1.07304726042953,2,2
chr6,31218145,31218355,210,823,CpG:,51.202939290848995,36.600079872494646,1.3989843593026843,0.15079365079365079,both,False,5,5,6,5,"77.13083448864165,54.75895018804641,52.7450924827939,46.779770805722194,75.80298777988979,0.0","106.82456843058269,17.944000970749627,9.506471633911133,30.168258303687686,18.55710002354213",0,0,6.59048;6.28076,4.78835;6.44839,31218145,31218355,210,25.6051654830605,35.72256746411627,0.5000721801851064,0.9760243034595715,2,2
chr6,31220369,31220605,236,823,CpG:,56.90449279647762,42.14051297074657,1.350351212762408,0.9142857142857143,both,False,6,4,6,5,"71.2412108768851,67.16699005385577,46.364377765332236,29.24695706771592,120.68933826381877,6.718082751257945","0.0,26.302405050245383,85.68698763443251,96.91665309970662,1.7965190693483515",0,0,5.83609;6.28076,4.78835,31220369,31220605,236,35.99554580604801,41.35463050957575,0.6325607001680564,0.9813509042541468,2,1
chr6,31398706,31399395,689,824,CpG:,46.10429050868182,22.49232964667942,2.049778357018179,0.08225108225108226,both,False,6,5,6,5,"54.45937815805997,55.430218756112374,21.74646674254463,55.36007951063757,65.65584000309251,23.97375988164384","23.044084646532255,8.96684659582783,36.19918539492935,32.76929387506449,11.482237721043159",1,1,4.53935;4.78158;10.1467,5.72546;6.43063;4.74153,31398706,31399395,689,16.870966725129662,10.935804842850256,0.36593051403649124,0.486201519123864,3,3
chr6,31563377,31564076,699,825,CpG:,25.9174859217365,18.61605406871681,1.392211573197422,0.6623376623376623,both,False,6,5,6,5,"59.06026704321604,9.761978385445046,12.81868611146111,51.736417524804374,21.586981441841615,0.5405850236507956","20.823983903947646,4.772403219056573,41.89162558376874,16.53272386409012,9.05953377272097",0,1,6.58577;5.98158,9.68264;6.08924;2.97904,31563377,31564076,699,21.8341495447563,12.914652122811427,0.8424485928415,0.6937373556791363,2,3
chr6,32587247,32588222,975,833,CpG:,17.077358535619883,25.744821229983597,0.6633317972210586,0.7857142857142857,both,False,5,3,6,5,"31.531832523345948,21.769524026528384,18.259036159026316,0.5056633347731371,30.39809517004551,0.0","0.13132614967150566,0.0,10.890777706733116,117.70200229351337,0.0",1,1,3.77658;3.83513,5.73602,32587247,32588222,975,12.754371003236413,46.17013868009976,0.7468585365021997,1.7933757732342652,2,1
chr6,33059887,33060308,421,837,CpG:,169.92700723891963,139.24806938171386,1.220318586774134,0.9307359307359306,both,False,6,5,6,5,"213.9036807968611,241.47692135337414,228.08644340497014,139.93633553874182,136.51225945388902,59.64640288568166","93.12491956062951,60.60786802242034,283.6472239279124,242.50717456663588,16.35316083097118",1,1,12.4294;13.2447;11.3344,4.15678;7.99147;8.10329,33059887,33060308,421,64.04901182849602,104.81254066588745,0.37692073125516923,0.7527037260284738,3,3
chr6,34176681,34177168,487,845,CpG:,237.71781660774488,137.65268652404848,1.7269391728596204,0.030303030303030304,both,True,6,5,6,5,"165.58124647982555,287.11518740800864,224.8124319855927,253.04614197693812,279.7442660517761,216.00762574432812","94.20254539317419,125.26906947482539,175.39560845549346,224.68979578977738,68.70641350697198",1,1,15.8345;18.9753;18.2873,7.83105;8.63358;8.10455,34176681,34177168,487,41.39816087474218,56.20470415137426,0.17414833042595523,0.4083080800719067,3,3
chr6,34317156,34317652,496,846,CpG:,147.49493636447252,50.69772417083864,2.9093009356288166,0.030303030303030304,both,True,6,5,6,5,"51.76986840848,170.8764956305104,122.51703616880602,205.28380650858725,236.26185964768933,98.26055182276234","7.264399290084839,12.420613204279254,84.7394239825587,119.59374380880787,29.470440568462497",1,1,8.33347;6.70961;22.2799,6.83693;2.40663;15.181,34317156,34317652,496,63.21527538232373,44.06288086656573,0.42859285166314737,0.8691293660063487,3,3
chr6,34780395,34781021,626,850,CpG:,100.01976035356016,57.581883360859685,1.7370005028621016,0.17748917748917747,both,False,6,5,6,5,"111.65470052489077,172.98014632733867,88.7378136052872,96.2318933733736,88.09138031127735,42.42262797919325","45.94219026169457,37.16721484455438,24.81853528906362,174.1309117752904,5.850564633695463",1,0,6.04337;13.4941;9.054,5.00361;5.92786,34780395,34781021,626,38.85858103668375,59.80883460584444,0.388509039606998,1.0386745121035497,3,2
chr6,34877803,34878253,450,851,CpG:,172.284434944612,100.88532445859909,1.7077254384537703,0.24675324675324672,both,False,6,5,6,5,"55.76645020908779,168.47612572140164,192.64750179714628,86.24622712029351,417.5734737141927,112.99683110555013","79.9047988043891,44.03428540441725,166.01731959819793,147.07058945443896,67.39962903155221",1,1,9.66453;7.18826;8.8145,8.33083;9.14819;6.45239,34877803,34878253,450,119.0867360321258,47.262607609188684,0.6912216769344902,0.46847852116076727,3,3
chr6,34910614,34910925,311,851,CpG:,166.6921400374794,161.41563445701476,1.0326889374639219,0.5367965367965368,both,False,6,5,6,5,"124.14161515312563,153.25142154509615,149.691918695088,109.73334375608388,269.2296497308173,194.10489134466533","34.96694421921512,94.13309959583344,230.55197217150132,413.86059678252485,33.56555951599906",1,1,10.7615;7.03345;11.5084,7.95476;6.84211;6.06627,34910614,34910925,311,52.89913658618369,145.1689668067691,0.3173463162347651,0.8993488598245285,3,3
chr6,34921371,34921757,386,851,CpG:,5.9076104041620034,16.197583231283595,0.3647217192718107,0.6904761904761905,both,False,5,5,6,5,"6.141134348558021,9.276459743321869,16.777252644454876,0.30030846719297105,0.0,2.9505072214442833","39.49767203652179,15.96397921705493,0.154929460639163,24.712301698991055,0.6590337432110248",1,0,4.92602;7.025,8.80117;10.347,34921371,34921757,386,5.840076435964719,14.928244370654046,0.98856831043738,0.9216340584576852,2,2
chr6,35133373,35134122,749,853,CpG:,356.7698781578393,290.35731222053397,1.2287270309447667,1.0,both,False,6,5,6,5,"67.9133084402861,526.7967502023572,484.46867492584107,106.58787419226205,837.6854982592554,117.16716292703423","148.42086236340023,182.50914996138243,544.5811222685036,517.932781076877,58.34264543250661",1,1,9.72915;8.2101;10.8737,6.16354;12.9482;12.7629,35133373,35134122,749,282.823433639543,201.0116052002833,0.7927334984104755,0.692290487410249,3,3
chr6,35177410,35178159,749,853,CpG:,97.86709229724376,49.093183090467164,1.9934965739927226,0.17748917748917747,both,False,6,5,6,5,"45.8398465257143,111.52611301101257,95.4958658625828,86.25682527264543,204.88048132907883,43.203421782428656","54.12349895737041,9.3210400949333,41.213345357349944,117.50564867027293,23.302382372409223",1,1,8.06226;4.98986;9.71632,4.67654;5.06348;8.07243,35177410,35178159,749,53.965739858494715,37.45570751505024,0.551418649433141,0.7629512929733687,3,3
chr6,35252564,35252894,330,853,CpG:,85.86241900704124,83.58424329598745,1.0272560427805315,0.7922077922077921,both,False,6,5,6,5,"50.699960928252246,101.6992127158425,73.66438940799597,39.484423828125,188.64206448179303,60.984462680238664","115.95294656464547,65.14970643014618,140.13663103508227,79.51504005663323,17.166892393430075",1,1,7.98365;6.62394;5.81945,4.30124;9.30003;7.17232,35252564,35252894,330,49.949109252896,42.458357423861855,0.5817342421810859,0.507970829783179,3,3
chr6,35539177,35539991,814,856,CpG:,133.9491972851763,64.60288554948436,2.0734243702252932,0.17748917748917747,both,False,6,5,6,5,"91.26211932294198,174.85318213657314,88.40644358534192,37.15187807223721,359.46476528158354,52.55679531238003","10.49042965563275,26.196703852248135,57.845062649513636,199.00382555087603,29.478406039151277",1,0,8.5947;17.3034;6.43651,6.63131;4.47806,35539177,35539991,814,109.8644471843189,68.91473366400254,0.8201948903838427,1.0667438935249325,3,2
chr6,36388526,36388735,209,862,CpG:,19.342417761469573,17.970869718670276,1.0763206268962247,0.42857142857142855,both,False,6,2,6,5,"9.277800236022074,0.969769929584704,18.354394392533735,53.31522915351904,33.88444778223357,0.2528650749243047","0.0,0.0,77.87979392457807,11.974554668773305,0.0",0,0,5.16995;5.34816,,36388526,36388735,209,19.01692437997676,30.311355855596716,0.9831720426315473,1.6866938734804624,2,0
chr6,37299800,37300061,261,869,CpG:,44.54711075669504,25.796047213616497,1.7268967756106741,1.0,both,False,6,3,6,5,"15.160849432378892,58.16639625432391,59.875003990085645,0.7308540125002806,90.36173175212524,42.987829098756286","26.374030336109616,0.0,1.940860594826183,100.6653451371467,0.0",1,0,9.42729;9.43893;5.46904,4.6806,37299800,37300061,261,29.73565988948296,38.74451669169145,0.6675104038035498,1.501955565938028,3,1
chr6,37441666,37442372,706,870,CpG:,577.9474751385346,357.6123083473265,1.6161285885529708,0.42857142857142855,both,False,6,5,6,5,"311.97619834972846,735.2798196641312,632.2071411251684,259.1724748503385,1210.3914572686042,318.6577595732367","295.26140209770745,330.7481646368929,446.1089590129366,461.152028621425,254.79098736767054",1,1,22.659;27.2011;24.8741,26.9857;31.3932;23.3731,37441666,37442372,706,333.484718791027,82.13850817845994,0.5770156167065015,0.2296859091848817,3,3
chr6,37870514,37871689,1175,873,CpG:,148.61511720163602,95.98978323997336,1.5482389081981769,0.42857142857142855,both,False,6,5,6,5,"122.52621338945754,180.6815123399775,118.90596725626195,76.56826938223331,263.7493950758589,129.2593457660269","80.21288088270958,41.35801601389621,142.5071230661108,135.86124089667138,80.00965534047877",1,1,11.2115;12.7067;7.78832,10.0101;20.1222;13.3869,37870514,37871689,1175,59.73945415993877,38.0591675318558,0.40197427613562536,0.39649185827108613,3,3
chr6,38253804,38254565,761,876,CpG:,23.785060312786598,23.89952617261789,0.9952105385268082,0.32900432900432897,both,False,6,5,6,5,"29.63775538270326,9.39574992296417,17.12516167223375,5.9927083979141695,24.897561267547005,55.661425233357214","5.030877269363905,4.913315340661188,3.605629404646965,84.85023461816816,21.097574230249233",1,1,7.20149;5.53318,6.43067;3.69686;4.80496,38253804,38254565,761,16.429488877041123,31.148624861847928,0.6907482537771327,1.303315581943857,2,3
chr6,38298725,38299328,603,877,CpG:,23.099445290562855,18.51878150074834,1.2473523319895217,0.6623376623376623,both,False,6,5,6,5,"43.45281264240271,17.767811511088762,19.66785934315392,8.820996584979259,38.07639852052502,10.810793141227457","28.19927778291465,6.009356719344409,15.961397870065364,26.71298533450707,15.710889796910198",1,1,4.76009;6.98189;8.70369,2.45872;5.4905;4.10526,38298725,38299328,603,13.125394346898977,8.145761596742114,0.5682125341884846,0.43986487968514265,3,3
chr6,38353832,38354843,1011,877,CpG:,33.384986478190505,37.4357677052212,0.8917938251212695,0.35238095238095235,both,False,6,4,6,5,"36.13539450529421,44.828787510284215,51.39613666779681,54.61915074092816,11.73609309003096,1.594356354808713","38.37884098226545,66.65397288796927,0.0,59.339713266412296,22.806311389458994",0,1,7.85997;6.96399,6.45254;5.1995;5.11685,38353832,38354843,1011,19.971376759589184,24.28922982817175,0.5982143132703059,0.6488241411110185,2,3
chr6,38433598,38434970,1372,878,CpG:,140.27321869719944,64.13694614877507,2.18708914471567,0.12554112554112554,both,False,6,5,6,5,"63.43435535138967,191.30285847847387,145.36627616201127,71.19531849035369,330.9234288357437,39.41707486522441","45.537505269398146,35.52391763261734,63.12567659856279,159.67367514715946,16.82395609613758",1,1,8.40308;8.24296;13.3661,6.53841;7.20128;6.0569,38433598,38434970,1372,99.85438979028129,50.062866245205726,0.711856409353747,0.7805620512251636,3,3
chr6,38534663,38535073,410,878,CpG:,102.2843157444543,112.69979548465918,0.9075820883665877,1.0,both,False,6,5,6,5,"7.21858100077001,102.55621950103016,148.46880986283466,21.147416277629574,245.03885605974895,89.27601176471245","85.84833986701035,17.5160057527263,137.12591107066083,299.86262456382195,23.146096169076316",1,1,16.1716;13.18;9.99463,22.9243;20.7472;15.7171,38534663,38535073,410,79.89769141338417,103.37057537729179,0.7811333617658394,0.9172206119163961,3,3
chr6,38551042,38552133,1091,879,CpG:,175.47469058555453,201.1731852714563,0.8722568584315793,0.6623376623376623,both,False,6,5,6,5,"90.09928120089495,279.1803290247371,209.28598834351592,68.1440085814045,353.64811387660853,52.49042248616625","97.47961732075916,143.1185210891867,276.57033227628574,399.0415760813013,89.65587958974865",1,1,10.0276;11.7628;8.7754,19.7365;15.6546;10.6421,38551042,38552133,1091,113.70854416330192,119.49513746786083,0.64800538347644,0.593991377661084,3,3
chr6,38636348,38637221,873,879,CpG:,23.598453398604757,16.903814772587324,1.3960430657861935,0.24675324675324672,both,False,6,5,6,5,"17.400746189032223,21.059483575110857,12.968877190440244,16.374227759764366,30.327791721960114,43.45959395532073","5.221471509299874,16.358902177996377,16.607838922349856,39.88505545896899,6.4458057943215215",1,0,7.3856;4.01866;4.21604,6.56464,38636348,38637221,873,10.40660180966921,12.444830660445625,0.44098660339683504,0.7362143295977917,3,1
