chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr15,81810601,81811771,1170,1209,CpG:,394.448883356328,378.14395381778735,1.0431183134727504,0.7922077922077921,both,False,6,5,6,5,"120.70663168165419,539.1856696617909,506.94922673478084,204.7887079320402,868.9755816655281,126.08748246217385","235.13567807949505,159.60893286273011,604.8540055495042,762.6215201549041,128.49963244230318",1,1,11.4038;10.2733;15.1845,19.0529;11.1418;14.8332,81810601,81811771,1170,271.3252341017752,256.80796564016566,0.6878590498041081,0.6791275202139323,3,3
chr15,81856168,81856385,217,1209,CpG:,180.74580617397794,32.1050140378662,5.629831089959893,0.009523809523809525,both,True,6,4,6,5,"121.87988796322027,329.500728695074,254.5985148205735,86.31523062007219,182.0989277571577,110.08154718777001","35.68101285130197,0.0,31.17393569243119,67.86307761196717,25.807044033630653",1,1,7.92361;6.08072;6.80204,19.3768;7.4112,81856168,81856385,217,86.56389539045948,21.73793981735305,0.47892616278541417,0.6770886252133164,3,2
chr15,81857785,81858553,768,1209,CpG:,37.813377682119615,41.370600496977566,0.9140156833082993,1.0,both,False,5,4,6,5,"29.470340311527252,70.01638797546427,37.40631819019715,0.0,84.31698110078771,5.6702385147412615","23.74803699553013,23.739760175347328,89.52543156842391,69.83977374558647,0.0",1,0,2.38625;5.56719,11.7347;12.295,81857785,81858553,768,30.90960988682743,33.05241123206818,0.8174252548045531,0.7989347709488265,2,2
chr15,81859067,81859271,204,1209,CpG:,24.910342404655378,33.77293141355701,0.7375830691041512,0.7922077922077921,both,False,6,5,6,5,"36.292573143454156,11.78446652141272,4.2095631033766505,93.9951103808833,0.045677500612595505,3.1346637781928566","44.59549686955471,33.728837536830525,86.84155363195083,0.055063233656041766,3.643705795792972",0,1,5.56719;11.2573,11.3422;11.7347;12.295,81859067,81859271,204,33.15494675192114,31.553362427485375,1.3309711369412958,0.9342796466527432,2,3
chr15,81859644,81859877,233,1209,CpG:,33.19683156811629,77.50078034626056,0.42834190081439677,0.24675324675324672,both,False,6,5,6,5,"3.6102456186974,25.697687419187357,44.96666200171213,61.01690221958406,38.71259401182248,25.176898137694266","67.40130870638998,32.7528156722564,154.54206330786448,127.85206767724819,4.955646367543757",1,1,6.73252;5.56719;11.2573,11.3422;11.7347;12.295,81859644,81859877,233,17.976055546943662,56.28105818144865,0.5414991340381009,0.726199890246192,3,3
chr15,81872316,81872762,446,1209,CpG:,122.44622930104778,103.74406646164009,1.1802721203946918,0.9307359307359306,both,False,6,5,6,5,"81.83599010176722,190.33608949986274,163.43051155158756,47.17147430710728,243.83378039133387,8.069529954628026","89.55560233881656,19.327810467091375,298.2485369353016,83.34470925095904,28.243673316031828",1,1,8.02926;6.11152;7.27021,8.14739;9.20585;10.846,81872316,81872762,446,83.08749573963703,101.2678122251011,0.6785631228819395,0.9761311242079121,3,3
chr15,81925826,81926377,551,1210,CpG:,196.0591283643599,142.45135507644196,1.3763233649771254,0.6623376623376623,both,False,6,5,6,5,"102.3252219461486,278.8765072242751,267.82336435473763,73.12136488428133,402.51523923787363,51.693072538843175","236.68731326676107,79.43201984467827,187.79086210809905,156.36309538908748,51.98348477358394",1,1,10.3354;12.4959;12.178,12.79;9.53706;13.7123,81925826,81926377,551,128.69488885347124,68.24294161689676,0.6564085535170915,0.47906137207523486,3,3
chr15,81960281,81961112,831,1210,CpG:,68.88687684834362,48.522252063888935,1.4196966117244665,0.6095238095238095,both,False,6,4,6,5,"46.75557981300584,74.75231902263656,79.22218811411577,41.109943124791776,151.92841613737397,19.55281487813782","56.50086911289844,40.04311994295545,0.0,137.57619969336994,8.491071570220837",1,1,6.75186;5.96862;6.69809,10.9129;7.09623;6.15994,81960281,81961112,831,42.293264523603504,49.036851360994916,0.6139524167529514,1.0106054289571806,3,3
chr15,82015897,82016579,682,1210,CpG:,159.38673244450214,72.05740101103208,2.2119411775634235,0.05194805194805195,both,False,6,5,6,5,"95.41937617192869,205.8394045689938,161.62635288909732,159.83754983046188,275.81648791640384,57.78122329012739","69.75361637635665,46.324531209433886,75.0552249865448,144.40325874037757,24.75037374244757",1,1,5.82153;8.438;10.4449,15.2233;4.93586;5.97946,82015897,82016579,682,70.86896358988392,40.36917863925999,0.4446352748624182,0.5602363958849892,3,3
chr15,82046980,82047649,669,1210,CpG:,21.357159200983375,13.394640040005626,1.5944556283107407,0.6095238095238095,both,False,6,4,6,5,"26.904167681709712,4.939972525398471,16.101848260169607,3.654059576881306,31.4553734817847,45.08753367995646","0.0,42.94346742387666,0.30498204209879376,14.671570565490267,9.053180168562406",1,0,6.86185;3.82695;6.03859,3.8327,82046980,82047649,669,14.755879931883928,15.775725361754755,0.690910237313046,1.1777640395439943,3,1
chr15,82070004,82070309,305,1211,CpG:,15.887574143748466,0.42427123523149335,37.4467388416747,0.8,exo_only,False,4,1,6,5,"0.0,15.191912410298333,1.3536418539578798,64.04284823058082,0.0,14.73704236765377","0.0,0.0,0.0,2.121356176157467,0.0",1,0,2.77452;4.66134,,82070004,82070309,305,22.497419493294355,0.8485424704629867,1.4160386783873338,2.0,2,0
chr15,82127653,82128348,695,1211,CpG:,86.00283206738442,72.9109466278982,1.1795599432592858,0.9307359307359306,both,False,6,5,6,5,"54.58557207532924,125.18145995791868,59.33995839263038,54.30162842153645,136.86390378114987,85.7444697757419","62.260372218811256,72.97111881482516,56.37349100044305,162.17668819015833,10.773062915253124",1,1,9.62642;7.86531;11.185,9.60864;6.31272;6.37377,82127653,82128348,695,33.726348801620205,49.42957617360692,0.3921539325030034,0.6779445125828814,3,3
chr15,82146885,82147958,1073,1211,CpG:,187.70131599477227,99.14517355485154,1.8931967060497152,0.24675324675324672,both,False,6,5,6,5,"66.50676897054284,252.3343104249611,192.7183069040702,104.65337297256484,412.48823275570544,97.50690394078919","111.1387338591644,48.335846508093674,74.05759241507637,212.40684846307448,49.786846528848756",1,1,10.8045;8.58748;7.42649,12.2535;7.67426;8.83506,82146885,82147958,1073,118.63941387531882,61.02339122170155,0.632064901871136,0.6154953290584608,3,3
chr15,82207158,82207889,731,1212,CpG:,20.74292445324134,6.365562182477333,3.258616263358637,1.0,both,False,5,2,6,5,"7.839381347113529,21.03375988684992,5.802798669087088,17.844803253048585,71.9368035633489,0.0","0.0,20.100150741076177,0.0,11.727660171310488,0.0",1,0,13.1169;6.28663;6.32381,5.93038,82207158,82207889,731,23.976636711917717,8.233494560790085,1.1558947132052573,1.2934434264823715,3,1
chr15,82211859,82212960,1101,1212,CpG:,11.83873471338894,9.507025269959646,1.2452617277453804,1.0,both,False,5,5,6,5,"9.255328962306994,7.066972175584286,5.650522095197769,21.130305245180327,27.929279802064265,0.0","9.399146486692922,9.750315052720225,10.575790232035596,9.14136195377693,8.66851262457256",0,1,3.1758;6.32381,5.30393;5.66051;7.57067,82211859,82212960,1101,9.601495041674566,0.6402967142992059,0.8110237516189815,0.0673498487820811,2,3
chr15,82224180,82224403,223,1212,CpG:,62.23505733633255,32.58915572487185,1.9096860888861604,0.6095238095238095,both,False,6,4,6,5,"98.08950873768383,19.957653268035752,8.696253477190641,1.5791838265320646,179.67848157668863,65.4092631318644","1.504365420662234,49.12187901312995,0.0,106.28407944478262,6.0354547457844685",1,1,6.62847;5.8535,8.07794;5.21098,82224180,82224403,223,62.478653114061196,41.07965193672653,1.0039141247418186,1.2605313339054924,2,2
chr15,82244142,82244794,652,1212,CpG:,174.22632930883358,132.19022320991644,1.3179970884243408,0.32900432900432897,both,False,6,5,6,5,"166.54979187725513,127.43600825736858,100.41819527251589,201.41090001065308,318.2962162099733,131.24686422523544","95.38837119297015,101.16372479982903,147.85593786415146,226.26298078291256,90.28010140971904",1,1,9.68733;15.8294;12.9913,9.32048;8.1655;6.9208,82244142,82244794,652,71.92388527207342,51.319736082313135,0.4128186913964143,0.38822641218192083,3,3
chr15,82274943,82275216,273,1212,CpG:,50.02424085183895,23.528265121306255,2.1261338476902405,0.8857142857142857,both,False,4,4,6,5,"9.702607724256131,86.51302979018662,15.961354531647958,0.0,187.96845306494296,0.0","38.122221197400776,0.0,19.50258064968682,47.73763241610684,12.27889134333684",0,1,,5.24253;4.95197;5.38814,82274943,82275216,273,68.49695987100982,17.29399216054822,1.3692753494027645,0.7350304865821778,0,3
chr15,82338754,82339079,325,1213,CpG:,188.62386968056362,116.57892258600089,1.6179929055478686,0.6623376623376623,both,False,6,5,6,5,"48.839306693810684,193.28391206594614,157.67484156681942,99.03768362632165,520.0712035663312,112.83627056415264","121.5742629300631,81.18897904616136,194.21542194073018,109.87470637394831,76.04124263910147",1,1,13.107;8.31479;8.52269,11.1962;11.3909;8.36714,82338754,82339079,325,154.99788301628237,42.41008741197812,0.8217299500788147,0.3637886375274396,3,3
chr15,82340991,82341413,422,1213,CpG:,3.70807491697218,8.366118656967489,0.4432252360996593,1.0,both,False,2,3,6,5,"0.0,0.0,1.7498391793237478,0.0,20.498610322509332,0.0","0.0,15.145481633914025,0.0,1.405440357624072,25.279671293299344",0,1,,4.07086;2.99832;8.36714,82340991,82341413,422,7.536091435754491,10.202577618494564,2.0323460567803386,1.2195114648532543,0,3
chr15,82345859,82346310,451,1213,CpG:,427.29564382095106,301.9671626765554,1.4150400991734262,0.7922077922077921,both,False,6,5,6,5,"174.55366616370674,518.7011774828587,445.61780762936746,211.7083163948651,1139.0814038126537,74.11149144225533","174.3319644695375,109.60003646461503,375.1729667540929,638.3556007334504,212.37524496108097",1,1,9.69015;18.0025;19.221,18.1758;10.0617;13.5496,82345859,82346310,451,353.6535710517383,189.65170065006956,0.8276554562768469,0.6280540538548897,3,3
chr15,82353923,82354675,752,1213,CpG:,239.88946978951284,117.21848882861596,2.0465156323611455,0.24675324675324672,both,False,6,5,6,5,"56.456376888809054,444.7969474069616,287.49995041717875,52.88036905197387,513.9145082089495,83.7886667632042","72.05843020943885,19.247495012080417,196.9410914968937,268.6477305255038,29.197696899162963",1,1,10.1276;5.88017;8.71863,15.8936;5.77064;7.22044,82353923,82354675,752,188.11836609129725,98.66297679765573,0.7841876771679835,0.8417014908109755,3,3
chr15,82898793,82900007,1214,1217,CpG:,20.917004521700918,13.148544667737292,1.5908227906792733,0.6095238095238095,both,False,6,4,6,5,"38.997597923585175,18.566648953829016,11.50647421134559,16.534631920017954,36.47716720807297,3.4195069133548013","7.5011869720022215,10.406771076570037,8.817702618619363,39.017062671494834,0.0",0,0,6.41576;8.31985,3.85983;6.47288,82898793,82900007,1214,12.835344332364883,13.418126656232003,0.6136320484631776,1.0205028005233299,2,2
chr15,82911627,82911981,354,1217,CpG:,12.147009278196848,6.3026274291809,1.9272929289706553,0.38095238095238093,both,False,6,3,6,5,"5.219854437025253,3.483005011822544,9.683390695496467,29.346532185872395,17.311526368566824,7.837746970397604","3.472361591576183,0.9324446903110224,0.0,0.0,27.108330864017294",0,1,6.55745,4.31349;5.16801;4.20931,82911627,82911981,354,8.852357758512177,10.480198355001285,0.7287685022519599,1.6628300613928737,1,3
chr15,82963242,82963451,209,1217,CpG:,3.822510637544939,4.7153014322217,0.8106609285726816,1.0,both,False,5,2,6,5,"8.967059906589927,0.0,4.492651118045789,6.5713805787300945,1.1592031734411796,1.7447690484626441","0.012252966182653985,0.0,23.564254194925848,0.0,0.0",0,1,4.49402;4.05706,7.22819;5.69284,82963242,82963451,209,3.1752576203169656,9.424477576128032,0.8306733247853875,1.998700976299519,2,2
chr15,82987200,82987524,324,1218,CpG:,15.357472947595541,26.718251187124373,0.5747933440717244,0.7922077922077921,both,False,6,5,6,5,"30.926000430260174,4.987122777067585,7.077609597900768,2.527065500800992,18.310489960658696,28.31654941888503","3.9440528846081393,2.677683194478353,17.328448825412327,33.53216997782389,76.10890105329914",1,1,7.50986;7.64447,5.67062;4.6068;8.26496,82987200,82987524,324,11.252826870364636,27.094823083433113,0.7327264653997939,1.0140941820507403,2,3
chr15,83056531,83056837,306,1218,CpG:,24.91637609389353,13.230009465435751,1.883322620364646,0.6285714285714286,both,False,4,3,6,5,"9.621422555711534,44.01007684071859,28.26422927582186,67.60252789110919,0.0,0.0","0.0,50.26033750546524,14.715032639846303,1.174677181867213,0.0",0,0,2.92146;5.86456,5.60983,83056531,83056837,306,24.743592717549586,19.333120937701803,0.99306546924429,1.4613081712610125,2,1
chr15,83122357,83122862,505,1219,CpG:,46.88609962125029,35.46645299448825,1.3219844574966866,0.47619047619047616,both,False,6,4,6,5,"8.67765213475369,82.61125658998395,68.80000849053411,8.33903971757039,61.180410547539736,51.708230247119864","48.41049844156397,0.0,2.0410264577015793,124.41564462869474,2.4650954444809714",1,0,7.43044;6.46517,2.80401;5.49441,83122357,83122862,505,28.66428613434197,48.04940172829323,0.611360005756384,1.3547845265428846,2,2
chr15,83148850,83149431,581,1219,CpG:,73.10978583392232,70.86319393430438,1.0317032266665922,0.7922077922077921,both,False,6,5,6,5,"48.47024604252407,101.53958586858595,86.84798465702497,20.146074403378723,104.75111984673137,76.90370418528887","25.738686842270027,37.10971376366541,166.6568288819515,89.3950745915792,35.415665592055724",1,1,8.07815;9.09114;7.71868,11.312;9.16727;8.04415,83148850,83149431,581,30.06886851077826,52.82404173609182,0.41128377231309793,0.7454369299958984,3,3
chr15,83171713,83172374,661,1219,CpG:,139.12220131094506,99.21869810345314,1.4021772505610326,0.32900432900432897,both,False,6,5,6,5,"78.51513336574075,199.83270792881768,153.83374960664182,85.4511586837076,246.23026494359465,70.8701933371678","44.56918454134158,17.349904835133977,162.1916490603864,240.40032782965818,31.582424250745557",1,1,7.33142;9.2539;10.6677,8.56314;8.03144;5.85516,83171713,83172374,661,66.56634116460184,87.36312644226538,0.47847389228569454,0.8805107113094126,3,3
