chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr11,117290409,117290715,10.640981606762818,0.5658756452870893,18.80445234812016,0.5,neu_only,nsc_only,False,3,1,"22.033313809492903,2.268221246858645,7.6214097639369065","0.0,0.0,1.6976269358612681",2013,306,CpG:,1479,0,2,,5.19635;4.17549,117288872,117290885
chr11,118891228,118891637,9.019343203864176,14.654688156443736,0.6154578731106147,0.6666666666666666,neu_only,neu_only,False,2,1,"24.486825591310115,0.0,2.571204020282415","0.0,0.0,43.964064469331205",762,409,CpG:,1492,2,1,10.5691;4.33533,5.13701,118891053,118891815
chr11,120549382,120549935,27.039000231561264,6.6570848358333885,4.061687795537354,1.0,neu_only,neu_only,False,3,1,"26.236868029735128,36.704939450772684,18.17519321417598","0.0,0.0,19.971254507500166",793,553,CpG:,1504,2,0,4.20532;8.37545,,120549424,120550217
chr12,100898889,100899508,9.532433583869697,1.660751812699912,5.7398303051511705,0.5,neu_only,neu_only,False,3,1,"10.217117188880163,7.364860741988473,11.015322820740456","0.0,0.0,4.982255438099736",1288,619,CpG:,1354,2,1,5.61074;4.6192,7.98618,100897976,100899264
chr12,109399647,109399930,47.92285992927477,1.4727237114729934,32.54029221906337,0.5,neu_only,neu_only,False,3,1,"41.30293703574317,51.48098959263697,50.984653159444164","0.0,4.41817113441898,0.0",3082,283,CpG:,1419,2,0,9.8015;5.06038,,109397319,109400401
chr13,46771211,46771472,8.922198044907061,0.0380521265985715,234.4730463826956,0.5,neu_only,nsc_only,False,3,1,"18.299656367941992,2.501535607664377,5.965402159114812","0.0,0.0,0.11415637979571451",1192,261,CpG:,941,0,2,,7.00682;5.83284,46771182,46772374
chr13,94868576,94868895,28.1650838112228,1.872649590915116,15.040231737887083,0.5,neu_only,both,False,3,1,"18.124419680924294,56.88745180204928,9.48337995069481","0.0,0.0,5.617948772745349",1502,319,CpG:,1308,2,2,9.93584;5.80442,3.79746;5.85585,94867397,94868899
chr13,94876988,94877530,1.4193674311993394,5.331711521996817,0.2662123457624283,0.6666666666666666,neu_only,nsc_only,False,2,1,"2.9578820776676342,0.0,1.300220215930384","15.995134565990451,0.0,0.0",1994,542,CpG:,1308,1,2,4.50528,10.0576;4.87034,94876449,94878443
chr13,104863566,104863806,25.99222816355088,21.39595530528648,1.214819707401836,0.5,neu_only,nsc_only,False,3,1,"47.91131066378425,17.540166697782627,12.525207129085764","0.0,0.0,64.18786591585945",850,240,CpG:,1385,1,2,4.18379,2.34948;5.25197,104863516,104864366
chr14,39472116,39472397,15.602401814153556,0.5714866593659149,27.301427878412746,0.5,neu_only,neu_only,False,3,1,"12.696625362177546,17.60213694652658,16.508443133756543","1.7144599780977448,0.0,0.0",2913,281,CpG:,886,2,0,6.7608;6.87586,,39470840,39473753
chr14,69796944,69797162,8.237874476475563,1.7756975154371792,4.639232980200114,0.5,neu_only,nsc_only,False,3,1,"7.310853643587381,8.099956411210218,9.30281337462909","0.0,5.327092546311538,0.0",1234,218,CpG:,1117,0,2,,5.50751;3.79586,69797036,69798270
chr14,70659207,70659420,60.16860399342028,3.750623628406231,16.042293216978422,0.5,neu_only,both,False,3,1,"54.913109295334834,64.91663019059163,60.67607249433437","0.0,0.0,11.251870885218691",1858,213,CpG:,1124,2,2,11.4664;15.5614,5.46208;2.87884,70658621,70660479
chr15,25364175,25364865,5.793136323041256,1.3636942747009078,4.248119560604473,1.0,neu_only,neu_only,False,3,1,"9.462980608987337,4.649883821695158,3.266544538441271","0.0,4.091082824102723,0.0",2525,690,CpG:,778,2,1,7.66855;10.0622,4.87137,25362498,25365023
chr15,91199432,91199666,13.27096487621652,0.9248896803811332,14.348700345264696,0.5,neu_only,neu_only,False,3,1,"18.498828723943124,5.939277659621194,15.374788245085243","0.0,0.0,2.7746690411433996",535,234,CpG:,1280,2,0,5.96358;4.73513,,91199224,91199759
chr15,102966501,102966713,2.272845200958624,0.1719902736012787,13.214963575368865,0.6666666666666666,neu_only,neu_only,False,2,1,"4.95457271739017,0.0,1.8639628854856998","0.0,0.0,0.5159708208038362",959,212,CpG:,1370,2,1,6.41136;2.92749,4.56833,102966116,102967075
chr17,6601615,6601899,7.346959135186271,0.1936450802351171,37.940334586687406,0.5,neu_only,both,False,3,1,"6.152617759022524,6.228009409070167,9.660250237466123","0.0,0.5809352407053513,0.0",783,284,CpG:,635,2,2,7.83859;7.51955,8.16755;2.10084,6601433,6602216
chr17,10318116,10318532,10.764064492048568,0.0678019710301819,158.75739788238542,0.5,neu_only,neu_only,False,3,1,"8.527966263150208,10.614847191548188,13.149380021447303","0.0,0.0,0.20340591309054587",1490,416,CpG:,663,2,0,9.36513;4.40433,,10316704,10318194
chr17,25133340,25133660,60.48540030880912,21.52209596773226,2.8103861445230023,1.0,neu_only,nsc_only,False,3,1,"33.263860860193866,117.11490947221854,31.07743059401493","64.56628790319678,0.0,0.0",502,320,CpG:,776,1,2,6.86951,9.29251;5.63437,25133322,25133824
chr17,26841124,26841502,6.461719340320983,0.2272340580553991,28.43640339664942,0.5,neu_only,nsc_only,False,3,1,"2.1562637180410404,4.341825471129469,12.887068831792442","0.0,0.0,0.6817021741661974",744,378,CpG:,789,0,2,,4.69897;3.70914,26840956,26841700
chr17,68841172,68842033,21.689152854189683,1.3080932646524273,16.58073888175909,0.5,neu_only,neu_only,False,3,1,"19.070949895483345,34.39746282559638,11.599045841489323","0.0,0.0,3.924279793957282",1387,861,CpG:,1110,2,0,5.86919;4.60235,,68841008,68842395
chr17,87636416,87637283,1.6849331407049617,1.1296080530635897,1.4916086479157835,0.5,neu_only,nsc_only,False,3,1,"2.804566286048111,0.7421839415621595,1.5080491945046146","0.0,3.388824159190768,0.0",1176,867,CpG:,1253,0,2,,4.09542;5.86312,87635593,87636769
chr18,10325111,10325817,15.227314625619597,9.550932272886618,1.5943275682989826,0.5,neu_only,neu_only,False,3,1,"16.015715602048783,16.657754796998113,13.008473477811895","28.652796818659855,0.0,0.0",1755,706,CpG:,663,2,0,4.85184;7.82745,,10324392,10326147
chr18,20058957,20059346,10.040985743204752,0.0,inf,1.0,neu_only,neu_only,False,3,0,"21.482726034140818,1.0082978402076102,7.631933355265831","0.0,0.0,0.0",1454,389,CpG:,738,2,0,8.34948;4.35181,,20058438,20059892
chr18,36961681,36962396,20.53419868777644,2.6469690750460635,7.757626970922997,1.0,neu_only,neu_only,False,3,1,"33.960286993422216,26.897091539378557,0.7452175305285523","0.0,0.0,7.940907225138191",1307,715,CpG:,108,2,0,9.1635;7.26692,,36961019,36962326
chr2,28911306,28911551,28.896243130973392,3.770671175884944,7.663421651767789,0.5,neu_only,both,False,3,1,"39.366535395014076,15.82324067652965,31.49895332137645","11.312013527654832,0.0,0.0",2015,245,CpG:,805,2,2,9.95266;6.14587,6.43069;6.08126,28909992,28912007
chr2,37793105,37793872,19.60908402413408,5.310032329008965,3.692837031708583,1.0,neu_only,neu_only,False,3,1,"18.320540378715027,31.06913920111007,9.437572492577129","0.0,0.0,15.930096987026893",2218,767,CpG:,873,2,1,8.68438;3.99613,5.71593,37792254,37794472
chr2,118430867,118431204,4.7228663506364095,0.0,inf,1.0,neu_only,nsc_only,False,3,0,"2.4615263046680624,4.695668338695276,7.01140440854589","0.0,0.0,0.0",807,337,CpG:,1488,0,2,,3.0724;6.19445,118430945,118431752
chr2,144330649,144332212,10.900343552039692,3.114475545303598,3.499896978955772,1.0,neu_only,neu_only,False,3,1,"11.633103078241506,15.041276331105944,6.026651246771628","9.343426635910793,0.0,0.0",724,1563,CpG:,1686,2,0,10.4246;5.41157,,144330867,144331591
chr2,149830393,149831294,30.76468916974828,2.463486491622592,12.488271916394764,0.5,neu_only,neu_only,False,3,1,"21.490155353398215,48.3300975817127,22.47381457413393","0.0,0.0,7.390459474867776",2063,901,CpG:,1728,2,0,5.0088;9.20937,,149830222,149832285
chr2,158695912,158696204,10.595142055873085,0.7489202140495895,14.147224039504335,1.0,neu_only,nsc_only,False,3,1,"7.185774510834879,22.565479204463884,2.034172452320493","0.0,0.0,2.2467606421487685",1287,292,CpG:,1795,1,2,5.58789,3.45112;3.68889,158695375,158696662
chr3,54155976,54156294,44.70258116129956,0.7305581674299765,61.1896261711211,0.5,neu_only,neu_only,False,3,1,"40.818892457839155,38.07333307506657,55.21551795099296","0.0,0.0,2.1916745022899295",1785,318,CpG:,998,2,0,8.28262;5.43658,,54154737,54156522
chr3,123690706,123691099,22.9864407915975,1.970074567845259,11.667802410514131,0.5,neu_only,neu_only,False,3,1,"23.265236538037936,19.59111626461299,26.10296957214157","5.9102237035357765,0.0,0.0",1386,393,CpG:,1528,2,0,10.9908;3.76771,,123690026,123691412
chr3,143100780,143101147,12.283772693690755,0.0,inf,1.0,neu_only,neu_only,False,3,0,"8.884292871092331,12.283805027918007,15.683220182061934","0.0,0.0,0.0",1614,367,CpG:,1676,2,1,12.6866;2.93127,3.9381,143100689,143102303
chr4,11387026,11388595,3.023327354387348,1.8670848203420816,1.619276918460203,1.0,neu_only,nsc_only,False,3,1,"1.6177838817989434,1.286038564558652,6.166159616804449","0.0,0.0,5.601254461026246",3077,1569,CpG:,671,1,2,2.25482,4.62247;4.08104,11385144,11388221
chr4,21688426,21689258,14.69257129054459,2.2060152280050755,6.6602311280649,0.5,neu_only,neu_only,False,3,1,"9.516354505733005,18.12031533472657,16.441044031174194","6.618045684015227,0.0,0.0",1661,832,CpG:,750,2,1,11.1574;6.19224,2.9959,21688120,21689781
chr4,99445464,99445743,36.686109252160485,0.3813104845667873,96.21059671055238,0.5,neu_only,neu_only,False,3,1,"40.687304954036875,41.64978075306972,27.721242049374865","0.0,1.143931453700362,0.0",853,279,CpG:,1343,2,0,9.14301;4.02843,,99445445,99446298
chr4,127060999,127061246,30.90753532434385,3.344193816270822,9.24214833900072,0.5,neu_only,neu_only,False,3,1,"21.80864429885831,16.516473113074415,54.397488561098825","0.0,0.0,10.032581448812465",463,247,CpG:,1554,2,1,6.0648;5.19796,6.34013,127061142,127061605
chr4,133220775,133221025,9.765510846603483,5.493967143694559,1.7774971329800158,1.0,neu_only,neu_only,False,3,1,"10.013970915760313,0.5324700083051409,18.750091615745","0.0,0.0,16.481901431083678",560,250,CpG:,1601,2,1,3.4656;2.4803,2.53021,133220631,133221191
chr4,136637247,136638059,14.414084313241426,4.466548369605774,3.227119269843179,1.0,neu_only,neu_only,False,3,1,"9.770153596599584,16.188631162538634,17.283468180586066","0.0,0.0,13.399645108817323",637,812,CpG:,1627,2,0,8.52674;3.76669,,136637490,136638127
chr4,138913422,138914024,50.30024881515747,6.527170343085742,7.706287130753486,0.5,neu_only,both,False,3,1,"42.71181899653031,56.35727401925967,51.83165342968244","0.0,0.0,19.581511029257225",2080,602,CpG:,1644,2,3,13.1138;9.80187,6.29645;4.25633;6.164,138913039,138915119
chr4,140034425,140034657,20.49509352584573,0.006735101437648,3043.026703544749,0.5,neu_only,nsc_only,False,3,1,"35.188613834425084,13.608487163663918,12.688179579448187","0.0,0.0,0.02020530431294423",1301,232,CpG:,1653,1,2,12.1323,5.61033;3.11511,140034373,140035674
chr4,155360977,155362087,19.08451639703105,12.83484245267865,1.48693032013401,0.5,neu_only,neu_only,False,3,1,"16.12792037480397,29.35646738556474,11.769161430724438","0.0,0.0,38.50452735803595",647,1110,CpG:,1770,2,0,10.8866;6.96427,,155361324,155361971
chr5,72586974,72587608,5.201774844346715,4.826749083775631,1.077697380589282,0.6666666666666666,neu_only,nsc_only,False,2,1,"8.588716871570334,0.0,7.016607661469809","0.0,0.0,14.480247251326894",1007,634,CpG:,1138,0,2,,3.6318;7.68908,72586280,72587287
chr5,117841793,117842411,32.691804211484616,0.0813622834805548,401.8053920438181,0.5,neu_only,neu_only,False,3,1,"34.294179572354004,30.271841963664066,33.50939109843578","0.0,0.24408685044166462,0.0",3138,618,CpG:,1484,2,0,7.75607;6.73348,,117840083,117843221
chr5,119006032,119006424,10.675360656713366,0.0438110372918397,243.66829266335927,0.5,neu_only,neu_only,False,3,1,"7.379745032255094,11.085354889748896,13.560982048136108","0.0,0.13143311187551937,0.0",1429,392,CpG:,1492,2,0,12.2128;4.74558,,119005748,119007177
chr5,127241442,127242848,16.569148271089677,3.780285710592221,4.38304126713585,1.0,neu_only,neu_only,False,3,1,"20.88037782829902,9.042237945647313,19.7848290393227","0.0,11.340857131776664,0.0",1767,1406,CpG:,1555,2,1,5.68998;8.55544,3.00119,127241442,127243209
chr5,144545394,144546764,10.093664114502651,1.6351677500811643,6.172861539130549,1.0,neu_only,neu_only,False,3,1,"3.2540788574623494,9.1287255325115,17.898187953534112","0.0,0.0,4.905503250243493",1885,1370,CpG:,1687,2,1,10.9808;9.17125,4.81501,144545470,144547355
chr6,126163317,126163581,21.20232692906363,0.2685007209490074,78.96562383193859,0.5,neu_only,neu_only,False,3,1,"34.63660730203943,2.4668192476619524,26.503554237489514","0.0,0.0,0.8055021628470221",1171,264,CpG:,1547,2,1,6.23808;4.43615,4.84566,126162677,126163848
chr7,12803403,12803766,54.90423565143584,0.1237364597525728,443.7191411587498,0.5,neu_only,both,False,3,1,"40.2773289513466,52.75802667851244,71.67735132444848","0.0,0.0,0.3712093792577186",2541,363,CpG:,682,2,2,8.86025;9.44867,3.98757;6.93131,12802026,12804567
chr7,49974934,49975950,16.56388552454479,3.446156096503689,4.806481500170508,1.0,neu_only,neu_only,False,3,1,"21.734045317963556,9.537255498123336,18.42035575754748","0.0,0.0,10.338468289511066",2283,1016,CpG:,966,2,0,8.67822;3.82919,,49974519,49976802
chr7,75308843,75309053,34.00168120100369,0.2691017496218802,126.35250885131764,0.5,neu_only,neu_only,False,3,1,"22.464561759867024,55.17749697009882,24.362984873045242","0.0,0.0,0.8073052488656408",1494,210,CpG:,1159,2,0,4.332;6.30576,,75308504,75309998
chr7,79543300,79543570,20.25995791981336,1.972771077270168,10.269796710446592,0.5,neu_only,neu_only,False,3,1,"16.60660388927428,29.364069037525006,14.809200832640787","0.0,5.9183132318105045,0.0",2995,270,CpG:,1191,2,0,12.0195;6.68036,,79540957,79543952
chr7,99468221,99469101,36.59542921218283,4.777298994515221,7.660276079474563,0.5,neu_only,nsc_only,False,3,1,"27.14243823773727,54.709551359903166,27.934298038908032","14.331896983545663,0.0,0.0",1121,880,CpG:,1343,0,2,,4.4413;2.88488,99468825,99469946
chr7,100582775,100583160,245.60670839343155,0.5544977623119689,442.9354365099304,0.5,neu_only,neu_only,False,3,1,"197.77591819361638,232.0464846580907,306.9977223285876","0.0,0.0,1.6634932869359067",475,385,CpG:,1352,2,0,18.0292;18.948,,100582713,100583188
chr7,141068553,141068775,16.648694458569384,2.176093421064257,7.65072597408389,1.0,neu_only,neu_only,False,3,1,"27.005587422383947,4.422314636840179,18.518181316484036","0.0,0.0,6.528280263192771",951,222,CpG:,1661,2,0,11.7584;6.76447,,141067897,141068848
chr8,40634563,40634928,13.845553285679522,2.793749462380342,4.955903695774773,1.0,neu_only,neu_only,False,3,1,"8.668349321968003,7.039757959073841,25.82855257599672","0.0,0.0,8.381248387141026",1535,365,CpG:,895,2,1,4.46218;5.93482,2.45645,40633887,40635422
chr9,88599530,88599905,108.60297979797804,0.0,inf,1.0,neu_only,neu_only,False,3,0,"82.79183908840558,121.3792996965013,121.6378006090273","0.0,0.0,0.0",666,375,CpG:,1260,2,0,10.0472;13.7395,,88599218,88599884
chr9,110726968,110727405,18.70013189869338,13.013574928127646,1.436971162956519,0.5,neu_only,neu_only,False,3,1,"17.49647048140442,4.944988459496948,33.65893675517878","39.04072478438294,0.0,0.0",603,437,CpG:,1429,2,0,3.29232;7.61388,,110727038,110727641
chrX,6047291,6048447,1.1554379552699217,4.08443401052728,0.2828881436918503,0.5,neu_only,nsc_only,False,3,1,"1.772840531358441,1.2725853392221396,0.4208879952291841","0.0,0.0,12.25330203158184",515,1156,CpG:,631,0,2,,3.79532;2.61013,6047453,6047968
chrX,159988070,159988799,6.640432087868917,2.9884996143063094,2.2219952969310635,0.5,neu_only,neu_only,False,3,1,"7.579076441261303,5.049130390703949,7.293089431641502","0.0,0.0,8.965498842918928",2644,729,CpG:,1805,2,1,9.94955;5.67621,3.04181,159985830,159988474
