chr,start,end,neu_signal,nsc_signal,fold_change,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr4,119320182,119320593,109.38477027115566,50.178047346109906,2.1799327804978006,0.1,both,both,False,3,3,"115.20064578027082,112.26325735333995,100.6904076798562","36.16200455858664,42.1323810442825,72.23975643546059",978,411,CpG:,1495,2,2,17.7741;9.36817,6.61821;4.18852,119320178,119321156
chr4,119415183,119415588,74.51258054314413,25.001815328671658,2.9802868137216567,0.1,both,both,False,3,3,"48.10850675985024,101.16870307416882,74.26053179541334","41.0009203642361,10.32372019550217,23.68080542627671",2547,405,CpG:,1496,2,3,19.5438;19.5377,3.8729;4.36534;6.18434,119414722,119417269
chr4,119421975,119422972,32.89866176101362,4.690807199864234,7.013432946458726,0.1,both,both,False,3,3,"22.411426073073784,40.887102793279645,35.397456416687426","4.918332997211281,3.9549546287811252,5.199133973600294",3417,997,CpG:,1496,2,2,19.0455;10.2867,5.28427;4.54296,119421377,119424794
chr4,119492218,119492766,20.688361060995376,21.179360253274286,0.9768170904877543,1.0,both,neu_only,False,3,3,"31.668268273248696,10.990419636601986,19.406395273135445","34.02737688225553,4.803519090423194,24.707184787144136",782,548,CpG:,1496,2,0,4.74096;8.60666,,119492439,119493221
chr4,119521076,119521318,4.931105771632953,1.3471305013120733,3.6604514312682936,0.6666666666666666,both,neu_only,False,2,2,"2.9379821416930616,0.0,11.855335173205795","0.0,3.986295532400363,0.05509597153585648",1712,242,CpG:,1496,2,0,5.77328;4.96061,,119520769,119522481
chr4,119539229,119540283,37.04868620544676,22.346388695481483,1.6579272253032156,0.4,both,both,False,3,3,"24.901074249179622,46.643052076309225,39.60193229085143","41.40055568212025,17.167025656893422,8.47158474743078",2689,1054,CpG:,1497,2,3,7.37891;9.85302,5.93064;6.17545;7.0091,119538432,119541121
chr4,119733555,119734333,138.0566095822315,65.15018887744246,2.119051563180227,0.2,both,both,False,3,3,"93.0616293861044,171.46392123003645,149.64427813055363","32.73174791737763,43.56200985901069,119.15680885593902",1282,778,CpG:,1498,2,3,14.6438;25.4231,15.9536;4.60779;7.47248,119733230,119734512
chr4,120032845,120033243,16.37326858353245,25.072336918854898,0.6530411838562773,0.7,both,neu_only,False,3,3,"14.53792110251826,24.108184987722442,10.473699660356655","36.325911688250166,10.075076050536577,28.816023017777955",3440,398,CpG:,1500,2,1,11.716;6.90349,4.97171,120030849,120034289
chr4,120148735,120149024,36.083715865889,6.284115443776616,5.742051715746882,0.1,both,neu_only,False,3,3,"30.002531450196656,58.921805329940966,19.32681081752938","2.7947998046875,15.330677606846715,0.7268689197956355",2723,289,CpG:,1501,2,0,10.5799;6.4089,,120148365,120151088
chr4,120282476,120282998,41.26671622181568,21.037331158320956,1.961594648639323,0.1,both,both,False,3,3,"31.939389107228763,47.36201250810829,44.498747050109976","15.839165700795906,21.494967252183095,25.77786052198387",3747,522,CpG:,1502,2,3,10.6098;8.49577,6.9021;4.84233;9.80563,120280018,120283765
chr4,120286819,120288121,71.561591528477,16.292145463947055,4.392398268652578,0.1,both,both,False,3,3,"54.33153344647268,97.30615786220251,63.0470832767558","11.305108282539281,10.432883954851816,27.138444154450063",2670,1302,CpG:,1502,2,2,15.2993;19.3013,5.09128;5.64997,120285819,120288489
chr4,120404992,120405976,6.376327482927825,17.060267321934457,0.37375308150826886,0.1,both,neu_only,False,3,3,"8.439952216223272,6.007433262170921,4.6815969703892835","15.535658644572528,16.019934960281002,19.625208360949845",3247,984,CpG:,1503,2,0,4.00209;3.88147,,120403578,120406825
chr4,120569531,120570704,70.32042251754848,35.820498788247974,1.9631335379567432,0.4,both,both,False,3,3,"46.300827189800806,114.23541614933578,50.42502421350886","17.469660644593922,28.141177729996247,61.85065799015375",4565,1173,CpG:,1504,2,3,10.3032;16.2489,4.6346;12.5309;5.56941,120567918,120572483
chr4,120666519,120667457,31.614527543385822,24.390809540011457,1.2961655697210193,0.7,both,neu_only,False,3,3,"31.19964832153873,8.597967210023299,55.04596709859544","28.837051560913306,28.995634991189707,15.339742067931354",1380,938,CpG:,1505,2,0,10.704;7.87713,,120665525,120666905
chr4,120697918,120698262,15.72692804469464,10.133750056002059,1.5519356563742985,0.8,both,nsc_only,False,3,2,"8.60246830285634,26.710087221258608,11.868228609968977","17.47051847770239,0.0,12.930731690303789",1148,344,CpG:,1505,0,2,,4.44052;5.43581,120697748,120698896
chr4,120731011,120731409,24.824690474773032,17.092780395384757,1.4523494657122007,1.0,both,neu_only,False,3,3,"13.7810578120026,47.08644543333976,13.606568178976735","21.901929883033997,7.5127114080613655,21.863699895058907",3875,398,CpG:,1506,2,1,5.75555;6.54161,3.58719,120728378,120732253
chr4,120746776,120747625,19.50462812249166,22.128257150899017,0.8814353516177948,1.0,both,nsc_only,False,3,3,"16.950071638871474,30.51664822833221,11.047164500271302","22.95906005352096,13.303562745515881,30.122148653660208",3728,849,CpG:,1506,1,3,5.70502,6.10458;4.20996;4.74704,120745073,120748801
chr4,120825099,120825889,39.01355739316432,23.356310547717683,1.6703647313413814,0.1,both,both,False,3,3,"30.051210839185888,41.971762913227984,45.017698427079075","20.069036059632925,22.180440802501774,27.819454781018354",4216,790,CpG:,1506,2,3,5.55454;15.609,11.1797;7.62974;3.71274,120824264,120828480
chr4,120854718,120855294,23.635055282318195,15.694521829172656,1.5059429997023444,0.4,both,neu_only,False,3,3,"19.67532517069632,30.396115121540724,20.833725554717553","27.034471190056287,12.82258606118125,7.2265082362804325",3552,576,CpG:,1507,2,0,8.48852;4.96427,,120854599,120858151
chr4,120951370,120951904,14.081477602006968,26.196132691344072,0.5375403219979825,0.2,both,both,False,3,3,"7.306450786875068,21.550964382614534,13.3870176365313","17.041629906986536,34.365852461920845,27.180915705124836",4005,534,CpG:,1507,2,3,15.2207;12.2013,9.98497;6.56853;5.06534,120950744,120954749
chr4,121016809,121017403,45.155297482553785,17.728154399927764,2.547095228521801,0.1,both,both,False,3,3,"38.21509190006469,56.61497948597077,40.63582106162589","8.145945209933986,22.828849294979324,22.209668694869986",3046,594,CpG:,1508,2,3,11.8367;13.6688,17.6434;4.05271;6.27137,121014654,121017700
chr4,121214641,121215273,42.317316956052814,16.059111489596585,2.6350970278440884,0.1,both,both,False,3,3,"27.793307722858067,56.657407947151455,42.50123519814892","9.723278662671445,26.268652026834378,12.185403779283934",2541,632,CpG:,1509,2,2,7.46222;9.87626,5.63108;3.08598,121213174,121215715
chr4,122885824,122886128,172.42451276878197,59.03840344197264,2.920548367102333,0.1,both,both,False,3,3,"161.97986840287828,205.3740891329015,149.91958077056609","39.30710357873618,73.77162605845739,64.03648068872438",4410,304,CpG:,1522,2,3,26.9579;51.7295,19.3201;13.9716;15.7637,122883649,122888059
chr4,122960877,122961321,49.35753146588007,12.123495654455212,4.071229360959261,0.1,both,neu_only,False,3,3,"32.242618911039976,64.35811654004183,51.47185894655839","16.251664714721972,3.6999112841044886,16.418910964539176",4180,444,CpG:,1523,2,0,8.71426;5.56871,,122960172,122964352
chr4,122995640,122997012,38.568132801656276,23.39334762811769,1.6486795055915475,0.1,both,both,False,3,3,"31.572006884152476,50.17614188466383,33.95624963615251","31.16362176835537,22.314909202249154,16.70151191374854",2944,1372,CpG:,1523,2,3,7.11152;7.17421,4.52836;5.44548;5.92606,122994732,122997676
chr4,123016524,123016892,77.95072224516618,40.51114398361298,1.9241797337714714,0.1,both,neu_only,False,3,3,"62.618286136577005,76.63422604987495,94.59965454904656","47.52227462153686,43.23982118995566,30.771336139346424",760,368,CpG:,1523,2,1,16.3689;8.86341,5.36874,123016103,123016863
chr4,123116259,123117456,1.3751329431051715,12.990110167301951,0.10585999082337166,0.8,both,nsc_only,False,2,3,"2.045007188472498,0.0,2.080391640843016","5.675457946330974,31.27361213325812,2.021260422316765",1299,1197,CpG:,1524,0,2,,4.69897;5.85951,123115704,123117003
chr4,123183309,123183668,41.471143900288475,9.572476384242375,4.332331805859113,0.1,both,both,False,3,3,"37.00414091904958,30.29712785681089,57.11216292500496","13.914662450154623,10.1123233238856,4.690443378686905",2400,359,CpG:,1524,2,2,6.77997;4.86835,4.12327;3.78441,123182224,123184624
chr4,123201322,123201625,30.381889005568965,17.560536418565864,1.7301230601046866,0.4,both,both,False,3,3,"25.988994654180225,45.176619367968755,19.980052994557905","1.0565324835102967,19.8361029368057,31.788973835381594",2376,303,CpG:,1524,2,2,2.77248;3.88425,4.13188;3.21201,123200672,123203048
chr4,123233608,123234080,17.198975463403617,2.258719911634888,7.614479057279304,0.2,both,neu_only,False,3,2,"18.53000931601711,19.895758035845002,13.171159038348742","0.0,6.199260781530221,0.5768989533744435",1174,472,CpG:,1525,2,0,6.54988;5.19328,,123232987,123234161
chr4,123282607,123283763,16.46099949982569,6.547812281186702,2.513969367619433,0.1,both,neu_only,False,3,3,"11.186353229458206,22.80323887481039,15.393406395208473","5.800155005559175,6.0631767414196664,7.7801050965812655",3754,1156,CpG:,1525,2,1,8.53911;8.57216,6.52472,123282299,123286053
chr4,123342303,123343090,15.00226845708922,16.580511095865017,0.904813390271824,1.0,both,both,False,3,3,"13.697386260571244,8.159256238392675,23.15016287230374","5.789617441789934,20.43816187285752,23.513753972947598",4272,787,CpG:,1526,2,2,7.9975;7.7039,3.6438;4.23849,123340625,123344897
chr4,123411410,123412441,44.48544286019243,26.74668752443775,1.6632131668471934,0.1,both,both,False,3,3,"41.47815596142558,53.215177335584436,38.76299528356727","17.372546451919863,26.640108551687867,36.22740756970553",4192,1031,CpG:,1526,2,3,13.9814;12.4315,7.77577;7.38102;6.88861,123410234,123414426
chr4,123663954,123665073,37.865986297602795,19.088349869859968,1.9837223518934055,0.1,both,both,False,3,3,"34.343195415585235,39.09387107102923,40.16089240619391","16.7308553966113,22.139249425674862,18.39494478729374",5332,1119,CpG:,1528,2,2,8.84874;8.48686,4.87906;6.8064,123664106,123669438
chr4,123718149,123718385,35.4238427788464,10.00297119967692,3.5413320774122123,0.1,both,both,False,3,3,"38.58960456990484,30.487316407655413,37.19460735897894","1.6606089793502676,24.467370874565226,3.8809337451152697",2546,236,CpG:,1528,2,3,14.9295;9.48917,7.42092;5.52468;5.82425,123716661,123719207
chr4,123749736,123750601,37.41072030459885,16.17455190131344,2.3129370465936026,0.1,both,nsc_only,False,3,3,"32.64458834624211,45.79790629833333,33.789666269221094","13.495703132608643,14.274178652217216,20.753773919114465",3309,865,CpG:,1529,1,3,8.35614,6.16287;4.82383;4.44331,123747768,123751077
chr4,123904770,123905531,68.95881393801703,21.400428138566653,3.222310016019881,0.1,both,both,False,3,3,"49.73509645169498,106.30684555856728,50.83449980378882","27.11339019833167,14.071262235656107,23.016631981712177",2608,761,CpG:,1530,2,3,7.93251;26.645,20.2591;13.7987;9.15238,123903710,123906318
chr4,123917134,123918111,51.3893600708089,27.650254527880477,1.858549259247927,0.1,both,both,False,3,3,"37.01559429623181,54.05783751393904,63.094648402255835","27.69081932952274,29.510085756828197,25.749858497290496",2602,977,CpG:,1530,2,3,7.08236;12.6695,12.1642;4.83923;6.95609,123915953,123918555
chr4,123990724,123990945,20.865003457120462,3.727572758992513,5.597477180501729,0.1,both,neu_only,False,3,3,"22.519424003718974,10.471469007308235,29.604117360334175","3.0035123169640303,4.475380337883079,3.703825622130429",2459,221,CpG:,1530,2,1,8.93968;5.29186,3.6781,123989545,123992004
chr4,124277515,124277995,31.36251544892008,15.259717033363565,2.0552488214787767,0.1,both,both,False,3,3,"31.55506427296279,35.64362598820453,26.888856085592916","14.12629706296574,18.410232638538496,13.242621398586458",5666,480,CpG:,1533,2,2,7.52547;6.44982,6.73821;5.77962,124273448,124279114
chr4,124656782,124659760,20.534123394745603,16.490163320770147,1.245234689027118,0.4,both,both,False,3,3,"24.79337008472064,18.65382759094649,18.155172508569684","16.37018161971029,12.719369994372155,20.380938348228",9288,2978,CpG:,1536,2,2,"7.70143,8.09923;9.47025","4.56371,4.41715;4.76268",124651972,124661260
chr4,124693360,124693603,48.1979990638768,41.47444813726452,1.162113089590967,0.7,both,both,False,3,3,"42.04690007016033,61.876402206909965,40.67069491456011","27.795175414113604,71.80348085933889,24.824688138341056",2028,243,CpG:,1536,2,2,10.2173;11.6773,4.41052;4.95991,124692666,124694694
chr4,124708987,124709243,27.997985167134292,17.748497676312272,1.577484792107296,0.4,both,both,False,3,3,"25.45719332689193,35.911636823395526,22.625125351115425","14.642048819219536,9.67392146279542,28.92952274692187",6777,256,CpG:,1536,2,3,10.2144;6.86503,5.88421;7.59632;5.41232,124705615,124712392
chr4,124714653,124715359,45.40112361867156,14.694767889022268,3.089611483594,0.1,both,both,False,3,3,"42.54278372104694,49.29847317481959,44.36211396014816","21.305294563083137,10.82089440964484,11.958114694338835",3428,706,CpG:,1536,2,3,7.51;14.0114,8.6823;7.99527;5.60708,124712673,124716101
chr4,124751315,124752080,65.02779254601727,23.073172183185772,2.8183290979558198,0.1,both,both,False,3,3,"47.8028201605878,82.72619233496314,64.55436514250083","20.108030640863696,15.74568726743795,33.36579864125567",2326,765,CpG:,1536,2,3,7.32921;13.1709,8.13283;7.00819;8.07973,124751010,124753336
chr4,124802118,124802725,43.875047458312736,9.72183626022172,4.513041187273823,0.1,both,both,False,3,3,"28.828583974225147,51.568661546102994,51.22789685461007","11.532031327332202,3.0847609764754296,14.548716476857523",2131,607,CpG:,1537,2,3,9.18917;8.32758,7.60165;4.12423;4.93639,124801362,124803493
chr4,124850233,124851474,18.292267809236947,20.429413660214973,0.8953887817573548,1.0,both,both,False,3,3,"13.993158709863343,15.411907092636822,25.471737625210675","13.133245177476388,22.090064606895595,26.064931196272926",4851,1241,CpG:,1537,2,2,6.69352;6.03065,10.4686;9.86371,124847829,124852680
chr4,124861667,124862445,25.2410998282437,15.970621013287163,1.580470778640588,0.4,both,both,False,3,3,"18.49380509209168,25.194665720203794,32.03482867243562","3.054633244166467,22.442341207860242,22.414888587834774",3590,778,CpG:,1537,2,3,8.55878;6.48902,6.89635;3.30131;5.12452,124859456,124863046
chr4,124881460,124881974,17.751161112104146,13.235735027157531,1.3411541614939941,1.0,both,neu_only,False,3,2,"17.570066569289384,6.576639491684583,29.106777275338466","13.409058973740558,0.0,26.298146107732034",1960,514,CpG:,1537,2,1,7.97643;4.84266,3.6053,124880621,124882581
chr4,124894556,124895082,29.30150733673605,15.282307089413093,1.917348419011606,0.2,both,neu_only,False,3,3,"29.03263072602621,40.70575045346337,18.166140830718568","23.955052819999374,9.91174135074798,11.980127097491923",1359,526,CpG:,1537,2,0,4.28207;6.51502,,124893751,124895110
chr4,124936500,124937161,98.63585237386945,68.1241962208605,1.44788280589894,0.2,both,both,False,3,3,"110.24679792752498,87.84377755191787,97.81698164216549","92.61397564850078,73.85261854823453,37.9059944658462",1358,661,CpG:,1538,2,3,15.1731;12.1522,8.88479;6.90482;5.38124,124936194,124937552
chr4,124990059,124990261,17.312913491438575,3.910358255383246,4.427449445995012,0.1,both,nsc_only,False,3,3,"23.48601587711794,11.898167384641567,16.554557212556222","10.466494084957757,0.14338729435923822,1.1211933868327435",1535,202,CpG:,1538,0,2,,6.0811;4.0402,124988738,124990273
chr4,125029875,125030275,19.285749419414476,14.092947149285438,1.3684681575203617,0.2,both,nsc_only,False,3,3,"16.406827618511766,20.323848894626913,21.12657174510475","6.604667053556913,16.15827384104734,19.515900553252063",4565,400,CpG:,1538,1,2,6.17307,4.68791;3.80725,125026560,125031125
chr4,125066550,125067151,19.678493306403563,8.108233979604263,2.426976497706349,0.1,both,neu_only,False,3,3,"19.09922354471478,19.64601601420804,20.29024036028787","1.3861420350878995,15.314869574183328,7.623690329541565",3012,601,CpG:,1539,2,1,6.19395;5.75416,4.21244,125065661,125068673
chr4,125085003,125085719,18.906389043422546,24.17902685956493,0.7819334149895039,0.4,both,both,False,3,3,"8.876918728356241,25.040818774212173,22.80142962769923","19.210523141754997,28.095172518178035,25.231384918761766",2052,716,CpG:,1539,2,2,7.38663;10.6936,3.87493;3.55991,125083611,125085663
chr4,125127466,125128145,31.20384269669687,10.03663903261573,3.108993219273383,0.1,both,both,False,3,3,"37.16135661174569,27.377983264623424,29.0721882137215","8.040179045597624,14.076468662710205,7.993269389539357",4519,679,CpG:,1539,2,2,11.4221;6.94524,4.12346;7.79621,125124558,125129077
chr4,125489950,125491912,16.488439447750256,7.248791588146116,2.274646642443639,0.4,both,neu_only,False,3,3,"11.540575292997598,22.810203437919913,15.114539612333264","15.23702017730302,2.421027746012067,4.088326841123259",3491,1962,CpG:,1542,2,0,7.26047;7.25101,,125490763,125494254
chr4,126046915,126047210,22.827723556168234,17.430093324380206,1.3096730540299595,0.7,both,both,False,3,3,"24.433573270158416,21.427810767555634,22.621786630790652","4.107614341169326,29.75690668444928,18.425758947522006",2882,295,CpG:,1546,2,3,19.6642;8.8621,6.69962;4.31073;2.63939,126045426,126048308
chr4,126058281,126058808,41.51610747152278,20.402104551741154,2.0348933790744503,0.1,both,both,False,3,3,"32.38645035672076,32.90539704876513,59.25647500908244","26.186656215008064,6.039234267340766,28.98042317287463",2556,527,CpG:,1546,2,2,5.15559;9.43409,5.90652;4.45482,126057108,126059664
chr4,126096536,126096846,79.37410053199316,27.877418623336414,2.8472543173544933,0.1,both,both,False,3,3,"57.38777164004496,113.02057820342249,67.71395175251205","29.41702006196833,28.842073577184046,25.373162230856874",9011,310,CpG:,1547,2,3,24.1349;9.45156,9.37879;12.4184;4.12947,126094902,126103913
chr4,126103917,126104425,195.56952915956057,56.21336403238811,3.4790575608832177,0.1,both,both,False,3,3,"160.1609332270266,259.1089155069633,167.43873874469176","71.9395124315159,52.655084550335424,44.045495115312995",3949,508,CpG:,1547,2,2,60.4294;25.1761,22.7067;22.2353,126102258,126106207
chr4,126148497,126149680,22.524374145756727,14.039463780539217,1.6043614270353301,1.0,both,nsc_only,False,3,2,"26.198868483304977,25.068350403938652,16.305903550026553","16.65549896798044,0.0,25.46289237363721",1696,1183,CpG:,1547,1,2,6.75616,3.33693;3.41309,126148468,126150164
chr4,126162671,126163337,28.66660079810605,1.4900277234676176,19.238971427587035,0.1,both,neu_only,False,3,3,"21.69576438722556,41.21661594288495,23.08742206420764","0.5301175568526504,0.4854511306299494,3.4545144829202528",2273,666,CpG:,1547,2,1,11.6315;7.755,2.85921,126161003,126163276
chr4,126202284,126203023,163.32428196512848,48.59489476719625,3.3609349860220243,0.1,both,both,False,3,3,"110.6439067685936,243.53101403844187,135.79792508834998","40.982721500956444,56.56936832834133,48.23259447229097",2658,739,CpG:,1547,2,3,22.8779;15.1199,9.51702;6.58313;13.2857,126201777,126204435
chr4,126255351,126255559,39.24613030003075,32.48016311006989,1.2083107516126725,1.0,both,nsc_only,False,3,3,"29.742039677040452,56.96794603090654,31.028405192145236","38.47595075179257,20.484011228759563,38.48052734965752",5111,208,CpG:,1548,1,3,13.5815,5.17563;4.2787;5.12614,126252324,126257435
chr4,126255759,126256617,39.24613030003075,32.48016311006989,1.2083107516126725,1.0,both,both,False,3,3,"29.742039677040452,56.96794603090654,31.028405192145236","38.47595075179257,20.484011228759563,38.48052734965752",5111,858,CpG:,1548,2,3,13.5815;16.112,5.17563;4.2787;5.12614,126252324,126257435
chr4,126262229,126262575,81.14139394644477,28.38587189508066,2.858513356445703,0.1,both,both,False,3,3,"69.70039940701248,110.6862452130853,63.0375372192365","19.52305910393335,33.32691863538308,32.30763794592554",4855,346,CpG:,1548,2,3,15.1719;10.3644,13.3148;7.24839;7.73802,126258918,126263773
chr4,126301039,126301549,12.807105773105853,9.75149390658712,1.313348077308921,1.0,both,neu_only,False,3,3,"17.201341752598925,11.311597181529534,9.908378385189103","15.467941702865973,2.02428854093319,11.762251475962197",1312,510,CpG:,1548,2,0,7.93846;3.38223,,126300340,126301652
chr4,126321141,126321606,56.1085875404272,25.60885307226354,2.1909840078389666,0.1,both,both,False,3,3,"51.40886210082386,65.52512041009996,51.39178011035779","8.817847457751304,34.00599018942767,34.00272156961164",2724,465,CpG:,1548,2,3,13.141;11.4264,6.22716;3.83823;4.93616,126320321,126323045
chr4,126429224,126429822,49.16521292554683,21.730202595431127,2.2625289713536327,0.2,both,both,False,3,3,"33.49345494648213,61.239118415343974,52.763065414814406","6.246698411198608,44.902879593747706,14.041029781347063",2077,598,CpG:,1549,2,3,11.4311;10.9393,6.93187;4.73873;4.7393,126428700,126430777
chr4,126468403,126468848,41.20892853664542,21.05112015497465,1.9575646442219001,0.2,both,both,False,3,3,"32.400867410145835,68.67191000235552,22.554008197434907","13.696502130899056,21.77138067866784,27.68547765535705",4829,445,CpG:,1549,2,3,13.6543;11.5633,12.8093;4.36896;5.40783,126464733,126469562
chr4,126532839,126533596,20.85594931549039,21.992121050399955,0.9483373280682763,0.7,both,neu_only,False,3,3,"22.32566912792565,24.447716134005105,15.79446268454041","16.46720098968989,25.679751285250376,23.829410876259605",2433,757,CpG:,1550,2,1,9.37028;7.50598,4.03805,126532478,126534911
chr4,126556699,126557422,42.85707005064691,18.301163150637194,2.341767553127067,0.1,both,both,False,3,3,"41.83618776402881,35.12669373756677,51.60832865034516","10.450265655565502,17.34246665628711,27.11075714005897",1990,723,CpG:,1550,2,2,17.4692;7.78016,8.8306;4.81256,126555903,126557893
chr4,126609607,126610142,24.920846890543075,11.682806021864316,2.1331216870248317,0.1,both,both,False,3,3,"19.621013646886393,34.17529328069392,20.96623374404891","18.41989645116941,6.307936041500981,10.320585572922559",4757,535,CpG:,1550,2,3,12.5217;7.29398,3.76791;4.39987;4.5869,126607794,126612551
chr4,126677552,126677898,97.49703608758142,35.056168562734044,2.781166342040706,0.1,both,both,False,3,3,"81.62679895139887,117.99146283678002,92.87284647456538","53.627482559717684,21.098672675740577,30.44235045274387",2206,346,CpG:,1551,2,3,22.2915;26.2572,5.53184;4.91775;7.31767,126677130,126679336
