gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj
2010320O07Rik,chr18,38209686,38210120,inf,36.35474099574062,0.0,exo_only,86,,,
2210008F06Rik,chr11,77489423,77490134,5.351854893326549,85.35912398746018,15.949446629036602,both,431,,,
2210016F16Rik,chr13,58384781,58385404,0.5360514389201898,9.249360786119167,17.254614230214315,both,179,,,
2210016L21Rik,chr5,114942214,114942438,2.489646250311077,30.62559072767162,12.3011816332722,both,56,,,
2210408F21Rik,chr6,31220369,31220605,5.610766265059697,82.04007558788705,14.621902198774656,both,18,,,
2210409E12Rik,chr11,88973826,88974336,0.4904951450427159,50.285701765913984,102.52028439860446,both,1169,,,
2310009A05Rik,chr9,73039433,73039967,5.456561217687888,117.30160344965884,21.497349478901864,both,285,193.7435042,-0.678751348,0.000439789
2310009B15Rik,chr1,138856300,138856821,0.5678023980925723,40.70499066061693,71.68865576714339,both,31,210.8883391,-0.369646625,0.047118404
2310011J03Rik,chr10,80320132,80320614,1.165964667365865,38.2473757172535,32.803203036728,both,77,337.0495674,-0.395875275,0.018051324
2310014F06Rik,chr7,112678886,112680091,0.293619112282394,53.533433457294,182.3227140807072,both,10,,,
2310015A10Rik,chr12,80132426,80132950,0.988264261967436,240.1949919975822,243.04733181325628,both,106,,,
2310016G11Rik,chr7,44669185,44669406,inf,8.518918931577796,0.0,exo_only,952,,,
2310022B05Rik,chr8,124662804,124663630,0.6630398328820107,128.29677676935896,193.4978419195361,both,261,,,
2310034G01Rik,chr19,46348752,46349301,0.7592601244402144,60.45338667672784,79.62144294262625,both,551,,,
2310035C23Rik,chr1,105663826,105664647,1.599356351801036,461.3971866344782,288.48929515607864,both,35,,,
2310036O22Rik,chr8,85026824,85027385,0.925694323617725,133.9965696828212,144.7525022721825,both,1,,,
2310039H08Rik,chr17,46772839,46773137,3.839467670537945,153.70433348583435,40.03271981303048,both,204,426.673651,-0.766900302,1.34529e-07
2310047D07Rik,chr5,149229087,149229447,0.8744978461729513,90.48814638072776,103.4744073718756,both,2245,,,
2310057M21Rik,chr7,131362266,131363378,1.623758104907692,245.2434552776679,151.034476463235,both,619,606.9535362,-0.280925471,0.018705853
2310058D17Rik,chr11,58977273,58977598,2.523247519008651,31.855602400122887,12.62484245407621,both,452,,,
2310061I04Rik,chr17,35896840,35897494,0.6559597262137494,49.178236029863655,74.97142593452232,both,63,393.9996505,0.4653206,0.000360295
2310068J16Rik,chr15,99972474,99973733,0.8924075511720426,137.6709305891754,154.26912334881683,both,310,,,
2310069G16Rik,chr15,44787667,44787929,1.999150724796063,38.25101507097642,19.133632395265483,both,115,,,
2410002F23Rik,chr7,44246334,44247152,2.51461605128463,201.14633679349072,79.99087442821819,both,388,,,
2410004B18Rik,chr3,145937926,145938585,2.302708438793586,166.55234589927502,72.3288902291658,both,88,550.2908364,-0.600891949,7.29971e-07
2410015M20Rik,chr17,56609527,56609958,1.46702798320902,414.8837593670064,282.80562069407665,both,187,,,
2410016O06Rik,chr12,83950622,83951672,1.0813236559534127,121.8869117821594,112.72010106418196,both,14,,,
2410022M11Rik,chr14,56811083,56812806,0.9426047982952376,48.63775690203539,51.59930968949018,both,870,,,
2410080I02Rik,chr19,23134891,23136424,4.445317126954396,172.3353030270507,38.76783097927643,both,9,,,
2410089E03Rik,chr15,8168930,8169448,1.307265618765479,211.36031419621247,161.68123077834125,both,176,,,
2410124H12Rik,chr16,92498351,92499233,inf,19.136059118807,0.0,exo_only,1867,,,
2510009E07Rik,chr16,21694141,21695013,2.159218138893769,300.80237342606443,139.31078477331354,both,348,3733.103657,-0.247036586,0.000877795
2510039O18Rik,chr4,147940780,147941675,0.3623505610574252,96.98215029878573,267.64730269981845,both,115,,,
2610002M06Rik,chrX,107815894,107816563,5.503208220583453,120.5108790140102,21.89829535492909,both,229,912.7922488,-0.522346985,9.30061e-09
2610016A17Rik,chr19,25671983,25672491,2.531877397085928,76.49322556930532,30.21205752590763,both,238,,,
2610020C07Rik,chr16,11202991,11203741,1.242474442460265,127.09324496447306,102.29042998487076,both,392,,,
2610020H08Rik,chr7,119793770,119794341,5.667151561817134,204.71201090011587,36.12255798475175,both,236,,,
2610021A01Rik,chr7,41599179,41599445,2.5142577061220344,62.40893780524488,24.82201313464553,both,51,1618.168296,-0.501244571,1.66597e-06
2610035D17Rik,chr11,113201433,113201928,2.015053549466067,368.159796324278,182.70472088537304,both,90,96.43353134,-2.107136438,5.54802e-17
2610035F20Rik,chr14,122474008,122476299,0.9265657349902802,558.4640819339623,602.724729443854,both,1100,,,
2610203C20Rik,chr9,41376488,41376689,1.565657224329952,83.80233001551653,53.525336653034685,both,91,,,
2610301B20Rik,chr4,10874291,10875069,3.294876649006408,153.63742473488793,46.62918861658094,both,207,2598.009253,-0.180941355,0.021459357
2610316D01Rik,chr3,45378166,45378399,2.535295502683556,269.47661231459955,106.2900210367448,both,139,160.9425172,-1.137069426,3.57966e-09
2610507B11Rik,chr11,78261417,78262363,0.2252673985449426,76.98434900390463,341.7465176992561,both,335,15487.87167,0.253847936,5.97852e-05
2610524H06Rik,chr5,114823226,114823688,2.4398170538848483,8.942351441926723,3.665172938966093,both,220,,,
2700012I20Rik,chr9,57076181,57077129,1.136822593344167,2125.9635834366986,1870.0926563948703,both,965,,,
2700016F22Rik,chr4,139380374,139380991,0.5034166818949004,108.952575984129,216.4262327859753,both,612,,,
2700029M09Rik,chr8,60890225,60890678,1.1205115606813465,130.77248522196305,116.70784114216956,both,193,,,
2700038G22Rik,chr5,23850425,23850978,2.3093234178979296,41.982993106025326,18.17978061480904,both,172,,,
2700060E02Rik,chr14,19823347,19823956,1.4412170557714792,142.22036262255935,98.68073795895316,both,133,,,
2700062C07Rik,chr18,24470743,24471113,1.593443457858204,33.753563606260585,21.182780876096967,both,118,383.9943548,-0.648396923,1.94832e-06
2700081O15Rik,chr19,7416805,7418524,2.011490151849294,96.4492807876663,47.94916877867595,both,820,1267.325375,0.692087127,1.7533e-16
2700094K13Rik,chr2,84670189,84670791,1.5426663058325514,102.17724513826072,66.23418476954248,both,21,,,
2700097O09Rik,chr12,55080008,55080835,0.4804682800312066,88.18188837049313,183.5332154804593,both,725,186.1953369,-0.528885673,0.004434112
2810002D19Rik,chr2,94406106,94406816,1.2271561967981264,32.26420296957933,26.291846998582987,both,45,260.5898457,-0.532666912,0.002035039
2810013P06Rik,chr8,123041287,123042967,0.5420874903451371,375.3564815959341,692.4278613346188,both,1179,,,
2810021J22Rik,chr11,58867173,58867417,2.34255356069798,69.35488479343547,29.60653107661313,both,43,212.1408728,-0.496102143,0.005396106
2810030D12Rik,chr8,13201140,13201353,inf,32.99821304978171,0.0,exo_only,420,,,
2810039B14Rik,chr15,75642261,75642522,37.446085427378165,108.91702659467678,2.908635852094801,both,132,,,
2810402E24Rik,chr14,20640711,20641325,2.071594978252329,151.62384500605535,73.19183846157541,both,298,,,
2810405F17Rik,chr4,137388147,137388569,5.364343332514467,550.8706830563984,102.69116812815648,both,187,,,
2810410L24Rik,chr11,120185431,120186075,0.4507360351132582,14.02141762859876,31.107824838268243,both,31,,,
2810428I15Rik,chr8,70506489,70506822,0.9605907660079556,126.16207247801638,131.33800255266198,both,70,,,
2810429I04Rik,chr13,3478175,3478490,2.7233634395250843,33.81904384402028,12.418116272398017,both,55,,,
2810430I11Rik,chr2,27886163,27887152,13.399457648951683,138.59951927502706,10.34366635621782,both,100,,,
2810432F15Rik,chr5,131616397,131616748,0.9135246107656896,13.115157797548587,14.3566551387771,both,959,,,
2810459M11Rik,chr1,86045856,86046583,2.2127575096660816,91.8861388642391,41.525625136441306,both,7,1940.084243,0.184456918,0.034008479
2810468N07Rik,chr17,25570143,25571451,1.2439276544181432,219.5853344065565,176.52580809393555,both,668,113.9871373,-0.694954208,0.003691924
2810474O19Rik,chr6,149309345,149309837,17.179855333973325,246.29872161669127,14.336484029037967,both,69,,,
2900026A02Rik,chr5,113220579,113221436,1.2541623349782334,25.27841674986392,20.15561785333207,both,200,778.7579088,0.794256827,1.93712e-11
2900052L18Rik,chr11,120230922,120231594,0.1229663418864911,39.12797475749146,318.2006893692102,both,9,,,
2900072N19Rik,chr2,92055400,92055634,0.7023684240841066,136.4991993613693,194.34130960452163,both,411,,,
2900089D17Rik,chr5,144255404,144255963,8.144920014717012,56.524238176396864,6.939815010370086,both,223,,,
2900093K20Rik,chr2,163418939,163420022,1.3565696410733117,380.7976350431184,280.70629292708713,both,339,,,
3010026O09Rik,chr11,50174662,50175016,1.8406381875803928,324.6947718383257,176.40336597881438,both,218,,,
3110002H16Rik,chr18,12168679,12168976,0.847094285445453,462.1544870466471,545.576206789801,both,38,,,
3110039M20Rik,chr12,49391301,49391696,3.098125818916621,56.70740590177533,18.30377757918342,both,1649,,,
3110043O21Rik,chr4,35225353,35225820,5.242910837694712,482.7970757893407,92.08569261147775,both,355,,,
3110053B16Rik,chr12,20920409,20921531,11.13028763413682,32.43862850974091,2.914446560235422,both,269,,,
3110056K07Rik,chr12,71015220,71016556,0.8814477909206434,1110.8600953713271,1260.2676038373982,both,724,,,
3110062M04Rik,chr6,34877803,34878253,2.176474606090508,286.0056510790503,131.4077592629431,both,193,,,
3110079O15Rik,chr1,87475331,87475685,3.307155178398122,10.843868231912396,3.2789112233810607,both,203,,,
3110082I17Rik,chr5,139460370,139460725,1.5335697316329229,65.5657977580618,42.753711426117086,both,198,388.5992964,-0.600807898,3.16905e-06
3300002P13Rik,chr7,3423522,3423834,4.166756972842124,49.84994675089168,11.963727924570868,both,389,,,
3830406C13Rik,chr14,12284113,12284660,4.049017629070406,201.5542186286029,49.77854805608164,both,96,,,
4632415L05Rik,chr3,19894634,19895495,4.970592494925442,540.6393676541526,108.76759022311728,both,252,,,
4632427E13Rik,chr7,92741069,92741444,0.4267925084688699,457.5803659708373,1072.1377645835903,both,24,3134.438932,-0.559784583,2.49238e-17
4632428C04Rik,chr16,30008860,30009249,1.2437163712119026,203.61533672120416,163.7152500636437,both,193,,,
4732440D04Rik,chr1,6214430,6215332,11.11761652299929,216.6621068586924,19.48817954014497,both,39,,,
4732463B04Rik,chr12,84053476,84053925,3.856109764024434,38.57344202179389,10.003201252636716,both,118,,,
4833412C05Rik,chr7,67803660,67803869,8.406669785483727,64.41160010157789,7.661963862646425,both,270,,,
4833417C18Rik,chr11,95858763,95859843,3.366870088609814,1178.06055545485,349.8978352150419,both,102,,,
4833418N17Rik,chr7,81991677,81992746,inf,7.582456338057792,0.0,exo_only,128,,,
4833420G17Rik,chr13,119462635,119463119,1.6770345762563474,97.50503622377214,58.141339245034,both,124,824.7940597,-0.34727675,0.001885382
4833439L19Rik,chr13,54564983,54565451,1.7250361166788966,187.32528562137887,108.59209486119312,both,16,3642.550548,0.228817173,0.004102133
4921504A21Rik,chr5,19226500,19226953,3.659536941434844,202.28853170969475,55.27708421775919,both,398,,,
4921507G05Rik,chr12,110843832,110844079,5.029462526340473,36.501015159967125,7.257438537180218,both,275,,,
4921507P07Rik,chr6,50596371,50596701,3.396018941031012,424.9012431199162,125.11745384756854,both,69,,,
4921524J17Rik,chr8,85432233,85432998,1.53378038887756,467.8366911522221,305.0219539543017,both,165,432.9172912,-0.365933632,0.004958496
4921531C22Rik,chr2,179976501,179977237,5.314987196924511,147.28020832889896,27.710359944822045,both,508,103.5674237,0.551261725,0.040066851
4921536K21Rik,chr11,3894617,3895477,2.0567686780517835,188.35105366331948,91.57619700905292,both,379,,,
4930402H24Rik,chr2,130839643,130840396,0.4629185610974319,47.65750318038533,102.95008060900524,both,66010,2150.052749,0.795562193,3.68776e-16
4930404H24Rik,chr2,153492290,153492775,inf,4.767776383132709,0.0,exo_only,500,,,
4930404N11Rik,chr10,81363994,81364952,0.3411628120567512,8.167512068560939,23.940217925048355,both,864,,,
4930405A21Rik,chr2,156720628,156721469,0.5059619714770153,64.07283816797143,126.6356797150754,both,560,,,
4930412M03Rik,chr11,60115124,60115553,3.4450393778781216,291.2788595109401,84.5502264448267,both,323,120.8364027,1.029123074,8.07669e-06
4930413G21Rik,chr7,122969617,122970805,2.257324274104785,437.7112806832395,193.9071340810474,both,559,,,
4930417H01Rik,chr2,122702203,122702926,0.3296817927387906,53.56202408128615,162.46582389742022,both,156,,,
4930426D05Rik,chr18,21651498,21651709,inf,13.432186860746588,0.0,exo_only,50,,,
4930426I24Rik,chr12,76403462,76406165,1.2875300470413575,2058.390144108887,1598.7123165311016,both,705,,,
4930427A07Rik,chr12,113155977,113156611,1.2705640654754573,832.7349435891298,655.405710122545,both,444,,,
4930430F08Rik,chr10,100588950,100589339,2.501385690988881,147.1181310677117,58.81465285329548,both,80,579.4785879,-0.740028117,1.56956e-10
4930430O22Rik,chr5,115436494,115436905,1.2906655576640924,690.8691194297447,535.2812859437516,both,261,,,
4930433N12Rik,chr9,3199798,3200105,0.4013194957076911,1.9012559636504864,4.737512091950059,both,306,,,
4930439D14Rik,chr1,156938962,156940007,2.7769459298446875,167.38878370690145,60.278013305164855,both,189,,,
4930444P10Rik,chr1,16092956,16093371,1.5228296504772918,87.34713842890973,57.35844347496978,both,46,,,
4930448N21Rik,chr8,47412402,47413926,2.937808504735385,462.0882969685084,157.2901352227958,both,32436,,,
4930452B06Rik,chr14,8666062,8666337,33.00134584144748,104.01836673502652,3.1519431733110235,both,97,526.8579441,-0.317180647,0.005732903
4930453N24Rik,chr16,64770526,64771233,23.184783686424407,110.91022509757828,4.783750696044688,both,72,2307.725142,-0.376828035,1.11938e-06
4930474H06Rik,chr12,71317978,71318774,1.2635973542457968,49.10902932114046,38.86446038853268,both,357,,,
4930477E14Rik,chr3,96401869,96402183,inf,9.627345692456151,0.0,exo_only,169,,,
4930478K11Rik,chr12,108318311,108318894,inf,29.77150396313504,0.0,exo_only,4532,,,
4930488B22Rik,chr1,184718485,184718804,5.139886787296112,33.790306258908366,6.574134345220489,both,185,,,
4930503L19Rik,chr18,70472237,70472607,1.4626130966533957,123.83761824673358,84.66874700499154,both,127,1305.17144,-0.763497536,8.85224e-22
4930505N22Rik,chr19,45998014,45998666,1.5918806600906628,146.936444741943,92.30368106461856,both,123,,,
4930507D05Rik,chr10,62449428,62450006,1.5908157642862946,164.9352703446031,103.67968060625792,both,61,,,
4930509E16Rik,chr9,72531760,72531995,1.1371598940745613,811.4417741984033,713.5687588232853,both,137,,,
