gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Acsf2,chr11,94601622,94601864,0.7515828713884221,92.7188125743272,123.36472277906614,both,7,1114.296725,0.686690111,3.6707e-11,up-regulated
Actn4,chr7,28961910,28962478,1.87327179319804,192.5197672680431,102.7719351602334,both,138,4680.787685,0.81607346,1.89163e-38,up-regulated
Adam12,chr7,134224650,134225407,3.4686348592791454,135.88493493510086,39.17533567178085,both,6739,14551.97579,0.886429305,2.2931499999999997e-39,up-regulated
Adam23,chr1,63445715,63446529,40.89405766782402,83.11364159935299,2.0324136644612767,both,176,154.341789,1.063064946,6.14535e-08,up-regulated
Adamts14,chr10,61273127,61273655,26.123991150411936,161.70404628634785,6.1898675954726015,both,217,565.3685244,0.987949856,7.625689999999999e-21,up-regulated
Adamts7,chr9,90163082,90163971,3.778090015601279,173.05343630841267,45.80447675778085,both,13,1377.237984,1.287624813,1.0691099999999999e-49,up-regulated
Adar,chr3,89715009,89715697,0.3175680327607599,8.721823503611448,27.46442526909514,both,13,1100.861558,1.592135407,6.81426e-70,up-regulated
Adcy1,chr11,7063695,7064250,13.005465300410624,89.40562888474312,6.874465989457548,both,206,1952.572347,2.075032609,3.1031e-81,up-regulated
Adcy5,chr16,35154338,35156977,5.466962287792071,90.98573105172512,16.642831294977032,both,539,84.51467818,0.967655645,0.000269668,up-regulated
Adcyap1r1,chr6,55451841,55452596,0.947178074806621,32.90920024061225,34.74447003783433,both,137,3183.938885,1.908693425,4.6265e-159,up-regulated
Add2,chr6,86028638,86029254,1.303647707442692,55.51994695350447,42.588152179867286,both,43,218.9956566,1.112354202,5.33385e-12,up-regulated
Adgra1,chr7,139834032,139834242,1.070454206297868,234.01847093031347,218.6160506012293,both,142,468.4066671,1.825220752,7.64837e-43,up-regulated
Adgrb1,chr15,74516053,74519799,0.3712573019854865,9.950890628471589,26.803218617530646,both,142,257.5953113,1.92998524,6.81329e-37,up-regulated
Adgrb2,chr4,129985134,129986439,0.9008603329572004,25.847372461275217,28.691875439145587,both,264,5136.301668,0.950134809,2.07268e-28,up-regulated
Adgrg6,chr10,14544965,14545639,21.538907158923543,120.0964157275766,5.57578965550352,both,460,1251.72095,0.513534535,4.86529e-08,up-regulated
Adgrl1,chr8,83899680,83901247,0.9036264163888124,383.5794260858893,424.48894712352313,both,425,2159.453571,1.06561305,1.67369e-29,up-regulated
Adgrl2,chr3,148987630,148990644,2.725426000667829,664.4007942879417,243.7786951930227,both,89,5964.912721,0.852909081,8.30109e-36,up-regulated
Adora1,chr1,134235377,134235655,1.2368583836536342,102.06939802682258,82.52310804193552,both,224,1392.453771,1.416838556,2.76827e-60,up-regulated
Adrb1,chr19,56721877,56723997,1.9456934181945764,365.0899900357574,187.64003959808176,both,495,914.2961502,0.828246097,7.60221e-17,up-regulated
Aen,chr7,78895717,78896221,0.9911683056400008,276.3731573464359,278.83574946232847,both,137,2381.155642,0.877313918,2.8721700000000004e-34,up-regulated
Afap1,chr5,35893170,35893597,1.841483630646363,287.9230503230761,156.35384726282624,both,149,2537.758858,1.121297547,8.76331e-39,up-regulated
Aff2,chrX,69360457,69360750,3.037898542641625,73.83853837645269,24.30579472619448,both,163,913.9652988,1.292879522,7.00876e-45,up-regulated
Agap2,chr10,127079603,127080375,2.7600745141349283,29.051418889909986,10.525592240764333,both,696,885.8816432,1.085961905,9.37226e-35,up-regulated
Ago2,chr15,73184091,73185471,1.5997272375956988,127.82722154079204,79.90563549627952,both,631,6346.877106,0.744229576,2.4515199999999997e-31,up-regulated
Agrn,chr4,156196679,156198055,0.4653857942040229,207.35153172786545,445.5476172892453,both,567,5535.051793,1.242637153,4.84493e-44,up-regulated
Ahdc1,chr4,133010953,133012611,1.3682148949055608,77.92461345304541,56.953490086383,both,307,1716.692518,1.054617395,1.6325899999999999e-35,up-regulated
Ahnak,chr19,8989235,8989930,1.039889116692899,35.75577091783496,34.38421495509736,both,49,138.8256937,1.282422751,3.23691e-10,up-regulated
Ahr,chr12,35534505,35534998,9.04126564805518,44.56960960003486,4.9295763817781415,both,40,103.6129472,2.785459106,5.62388e-28,up-regulated
Aifm2,chr10,61715274,61715578,1.7258151515294191,63.56099661559264,36.829550696240446,both,11,124.4219678,0.671174083,0.008012654,up-regulated
Ajuba,chr14,54575687,54577650,15.19218895608572,371.39270221735023,24.44629297929953,both,11,412.953093,0.520352167,1.75877e-05,up-regulated
Akap1,chr11,88863935,88864835,2.3723422445378914,552.7345343857049,232.99106006240348,both,249,1270.870453,0.639842008,1.85319e-10,up-regulated
Akap13,chr7,75455504,75456287,3.5795799984169343,506.6425242172276,141.53686310720525,both,30,3065.439726,0.528972315,1.42641e-16,up-regulated
Akap17b,chrX,36644909,36645291,2.1608012688383926,89.89734155274586,41.60370638854402,both,104,2121.567987,1.345546136,1.2675500000000001e-76,up-regulated
Akap2,chr4,57782104,57782377,6.105372957921366,28.29888841479537,4.635079398070058,both,64447,1929.139868,1.067447745,2.9124799999999997e-39,up-regulated
Alox5,chr6,116460726,116461210,5.365016217139635,29.2014460086439,5.442937136956631,both,32,129.3067048,2.096500936,1.64282e-23,up-regulated
Als2cl,chr9,110879961,110880440,1.433819562613437,890.5702723079721,621.1173954724966,both,91,85.47321959,1.175538312,5.10379e-06,up-regulated
Amigo1,chr3,108186153,108186736,0.0567268302036069,5.357841446219168,94.44986485210818,both,182,546.3726743,0.547606409,1.83292e-05,up-regulated
Ammecr1l,chr18,31759361,31760640,1.858116805414218,904.1960587202188,486.6196011389349,both,463,1287.898764,0.72160401,8.82866e-19,up-regulated
Amotl2,chr9,102717597,102718950,1.6007207347812706,368.9437799071293,230.48603787689635,both,925,615.4147012,1.490577864,1.32677e-38,up-regulated
Amph,chr13,18948372,18949027,1.8964136637070848,117.46888808941776,61.94265013878411,both,21,1985.895681,0.520698975,6.33935e-13,up-regulated
Ankib1,chr5,3802402,3803640,4.683643290237947,608.1497876342288,129.8454536240595,both,715,7576.611624,0.761073497,1.17592e-36,up-regulated
Ankrd13b,chr11,77471490,77471726,7.044045415585939,23.59039010676141,3.3489832496770062,both,1005,744.09975,0.690826256,4.85848e-10,up-regulated
Ankrd13d,chr19,4282779,4283399,1.597260336344457,303.12477909709,189.7779417667325,both,262,153.4932844,0.624337832,0.00221211,up-regulated
Ankrd29,chr18,12305494,12305853,4.4322446012218855,136.5249588950779,30.802667988459067,both,133,725.629024,1.282269325,6.49331e-41,up-regulated
Ankrd42,chr7,92636528,92637265,3.608499210372941,46.76765533601247,12.960417228740086,both,123,208.6909974,0.688787311,0.000309414,up-regulated
Ankrd52,chr10,128409748,128409952,0.8953544021452275,212.2457566140943,237.0522288219763,both,1248,3124.000782,1.308121486,1.47901e-59,up-regulated
Anks1,chr17,27908928,27910010,1.458436781518729,64.60866912599597,44.29994494428231,both,412,852.3604373,0.525557806,3.87367e-07,up-regulated
Anks3,chr16,4963893,4964574,1.013517183620272,488.644582229058,482.12757526579367,both,337,526.2641207,0.503951822,6.6058e-05,up-regulated
Anxa6,chr11,55033250,55033507,6.6865143583259785,56.63203806197486,8.469590436376949,both,62,3488.110988,0.744367173,1.9358000000000003e-30,up-regulated
Ap1b1,chr11,4986840,4987274,9.111310178677163,66.72644860078073,7.323474592813004,both,16,1064.934737,0.662998231,5.81302e-13,up-regulated
Ap2a1,chr7,44929169,44930104,0.5062809811980745,4227.2895878272,8349.690675370915,both,608,2784.940861,0.672515564,2.63887e-20,up-regulated
Ap3d1,chr10,80741803,80742148,2.2486872798577413,633.2114155270075,281.5915850989589,both,63,2889.574041,0.871539328,2.68607e-26,up-regulated
Ap3m2,chr8,22805468,22805734,2.022975221874361,833.4795557265188,412.006803995488,both,112,1965.593327,0.820151881,3.06726e-24,up-regulated
Ap5b1,chr19,5567312,5568412,0.9075270066147568,157.74005010104918,173.81306446124253,both,762,125.6046498,0.994676479,5.65079e-06,up-regulated
Apaf1,chr10,91082300,91083380,1.4826424543573165,654.3637931277818,441.34969372061454,both,610,2337.073733,0.658072017,1.25278e-16,up-regulated
Apba1,chr19,23759008,23759313,1.7617607027461843,105.89374605503224,60.106770397346224,both,132,197.6213546,1.381104706,3.56131e-14,up-regulated
Apba2,chr7,64501527,64502566,3.583086842677432,90.91742252429934,25.374049392663352,both,179,953.8699309,2.442819508,5.1594e-138,up-regulated
Apbb1,chr7,105581102,105581541,2.688075599341444,70.5286371730689,26.237594355734576,both,112,508.7215509,0.717856799,1.65e-09,up-regulated
Apc2,chr10,80315008,80315553,1.848724895991896,8.527565308924741,4.612674025980187,both,2710,491.5589449,1.311326644,4.108800000000001e-19,up-regulated
Apln,chrX,48034217,48034823,0.3959076327763789,4.978972480145916,12.576096210194049,both,30,3830.750258,3.515162503,1.1247e-300,up-regulated
Aplp1,chr7,30444608,30444814,6.921242041251895,16.507011617599044,2.3849782335618626,both,721,895.7995553,0.860817472,1.71815e-12,up-regulated
Apoe,chr7,19696587,19696990,8.079467811750023,149.2758897858906,18.47595575154068,both,478,2076.004894,2.049650278,2.65418e-80,up-regulated
App,chr16,85172583,85174130,2.9497868518050248,319.04235042813195,108.15776408824404,both,423,12278.97473,1.026870297,1.67316e-33,up-regulated
Arf3,chr15,98762433,98763412,5.874741738945871,191.97672627377585,32.67832609578222,both,198,6280.620443,0.508023594,3.93234e-16,up-regulated
Arhgap20,chr9,51764861,51766217,3.9654269719215662,141.82487414154966,35.76534762732604,both,476,2260.093838,0.960743272,7.92879e-35,up-regulated
Arhgap23,chr11,97415371,97416107,1.914417304786155,170.82721489862956,89.23196341338513,both,162,260.4353189,0.648253451,8.30192e-05,up-regulated
Arhgap31,chr16,38712700,38713353,1.993415586351704,239.38159552784435,120.0861461939074,both,79,12114.13327,0.69509823,2.3104e-14,up-regulated
Arhgap33,chr7,30534887,30535458,2.9794445394324915,507.2590759585221,170.25290091660577,both,398,262.2600635,0.784061498,3.75014e-06,up-regulated
Arhgap44,chr11,65162384,65162983,0.7649473614495714,25.740243589587305,33.64969262827402,both,22,246.4448715,0.654257855,2.09473e-05,up-regulated
Arhgap6,chrX,168796216,168796680,17.5354814465996,45.00383254379679,2.56644407972749,both,1117,563.9487057,2.72851113,2.1095e-107,up-regulated
Arhgef10,chr8,14911444,14911810,3.128267489735464,306.1797236331468,97.87517360257397,both,219,483.3946988,0.767463981,3.56211e-11,up-regulated
Arhgef12,chr9,43105426,43106549,0.7034816339704213,75.99417301514879,108.0258095527538,both,831,7718.580987,0.610004854,2.1904199999999998e-20,up-regulated
Arhgef17,chr7,100930752,100932371,1.2978528986303293,56.36381673606088,43.42850934458261,both,264,483.5305125,0.653657146,1.02356e-06,up-regulated
Arhgef25,chr10,127189837,127190100,4.419777599196659,24.65806847615647,5.579029243606812,both,46,134.0794282,0.840628505,3.17063e-05,up-regulated
Arhgef4,chr1,34678070,34678419,4.182475512415784,46.41397365996295,11.097249349621272,both,118,3088.455286,0.53277719,1.34909e-15,up-regulated
Arhgef40,chr14,51984572,51985096,0.5377443131197776,98.09763445369572,182.4243084684104,both,147,2371.725466,0.70391681,3.261560000000001e-18,up-regulated
Arid1a,chr4,133756586,133756944,1.7273305190410335,301.9303286016456,174.79592079995726,both,175,4893.499533,1.188763425,4.2938999999999995e-52,up-regulated
Arid3b,chr9,57836514,57837066,1.0986526963336958,282.75228947753993,257.3627593334182,both,273,86.88975524,0.994089051,0.000638455,up-regulated
Arl4c,chr1,88700953,88702514,2.7211135240897724,321.1348297467013,118.0159618125902,both,293,3913.632436,0.954453407,2.71783e-50,up-regulated
Arl8a,chr1,135146495,135147566,4.058489698006071,308.708139659712,76.06478336297855,both,329,3503.645969,0.892965204,1.6910500000000002e-32,up-regulated
Armc5,chr7,128237256,128238563,0.5726387553779901,451.8887473395282,789.1340624356508,both,86,488.5077646,0.53375521,0.000232886,up-regulated
Armc7,chr11,115475510,115476096,1.677623151405901,125.48167555982133,74.79729607609654,both,157,88.16047368,0.892208789,0.000762227,up-regulated
Arnt2,chr7,84409544,84410337,3.553109801001652,423.181689578619,119.10177655059252,both,161,4495.243229,1.22320339,1.44266e-56,up-regulated
Arpp21,chr9,112235147,112235630,1.587822852050986,27.99976903802905,17.634063524064942,both,308,292.2740136,1.86142203,3.11558e-31,up-regulated
Arsb,chr13,93771714,93772156,19.33373725925725,194.1051947560168,10.03971410975271,both,35,314.825017,0.784250597,3.39733e-08,up-regulated
Arvcf,chr16,18398096,18398312,3.669639560376697,27.228639485198425,7.419976550068405,both,8764,376.5102957,2.092938612,1.5094200000000002e-54,up-regulated
Asap1,chr15,64382175,64383019,5.178070746795624,266.10392237650507,51.39055362292601,both,100,2603.94938,0.858282362,2.21554e-32,up-regulated
Asap2,chr12,21111482,21112601,1.1908218167335414,174.33046031953327,146.39508436092208,both,266,1714.97957,0.569506032,1.57492e-13,up-regulated
Ascc2,chr11,4637621,4637919,4.799623500676096,134.68212788258208,28.0609776711882,both,126,1370.5191,0.642522826,7.77878e-13,up-regulated
Ascl1,chr10,87492445,87493953,0.3843042814511392,129.5144557135546,337.010181683394,both,293,1211.132351,0.761778974,2.708e-16,up-regulated
Asic1,chr15,99670258,99671104,0.8364046747395352,3.043917040810864,3.6392874558702943,both,460,719.0887153,0.844320394,1.71282e-14,up-regulated
Ass1,chr2,31469997,31470326,0.9390454904909228,65.77876806843156,70.0485426260267,both,210,229.7615345,2.713015874,2.0376700000000003e-55,up-regulated
Atat1,chr17,35909911,35910135,1.1426620986523572,100.57872980616514,88.02141063818128,both,60,552.5001378,0.711587608,8.7906e-09,up-regulated
Atf7,chr15,102625238,102625668,1.295132391388028,1054.3566193988734,814.0917688491222,both,204,2228.503646,0.716058683,3.75302e-20,up-regulated
Atg10,chr13,91223793,91224289,1.4762536582314942,32.62926804582504,22.10275169438962,both,302,117.51728,0.530140394,0.022972761,up-regulated
Atg2a,chr19,6241416,6241848,0.4204920505432698,135.050590644153,321.17275575048217,both,252,699.5954337,1.218484135,2.41544e-23,up-regulated
Atn1,chr6,124745540,124746245,0.5856642720010844,99.5601671276298,169.995288917753,both,2996,156.9358779,1.5079368,1.50676e-12,up-regulated
Atp13a1,chr8,69791016,69791767,0.5691216122516927,16.083029406864984,28.259389664071136,both,147,1625.875874,1.068140606,6.41211e-36,up-regulated
Atp13a2,chr4,140986757,140987245,2.205592549015115,54.93073502774829,24.90520520314464,both,116,903.1449267,0.772756248,7.12813e-11,up-regulated
Atp1a1,chr3,101604018,101605202,2.0117102836611145,175.42583668931982,87.20233629768104,both,518,4494.286896,0.882843394,3.14967e-28,up-regulated
Atp1b2,chr11,69604946,69605847,0.5294568424325009,91.80012055984504,173.3854645037445,both,95,3666.659797,1.603606541,5.79313e-14,up-regulated
Atp2a2,chr5,122501250,122502749,0.7996876323175175,195.6246639212424,244.626346607758,both,524,10960.97649,0.585858611,4.216860000000001e-18,up-regulated
Atp6v0a1,chr11,101009431,101009638,1.3847791077600395,526.4800275423412,380.1906200000036,both,21,3402.381665,1.196336624,2.1472099999999997e-49,up-regulated
Atp7b,chr8,22060121,22060886,0.5813285917693091,612.5109503411401,1053.6398157828874,both,581,182.0641382,1.088926103,7.34994e-09,up-regulated
Atrn,chr2,130906267,130906976,2.5126586693381627,308.58391634285954,122.81171338888656,both,228,2790.385349,0.554249942,1.40769e-10,up-regulated
Atxn1,chr13,45963397,45965460,1.1380856750929615,81.44482951443693,71.56300382023903,both,469,297.8814483,1.374359499,3.39557e-23,up-regulated
Atxn2,chr5,121711303,121713176,0.9799546348829878,104.56606315313502,106.70500391645253,both,34,2811.499741,0.994508845,2.02977e-41,up-regulated
Atxn2l,chr7,126501990,126503821,0.6426443112275859,359.8294352315121,559.9200505551231,both,384,3138.477542,0.675078708,2.46363e-19,up-regulated
Auts2,chr5,132541593,132544113,2.1783292626814927,38.100819544022336,17.490845023640166,both,769,1514.093144,0.723445187,9.91732e-19,up-regulated
Axin2,chr11,108920190,108922170,1.763895151725983,416.4141022853248,236.07644812553667,both,159,1805.152028,1.16932404,4.5481999999999995e-40,up-regulated
B230319C09Rik,chr6,83441466,83441729,3.705650849902258,303.9674805612461,82.02809516424453,both,289,93.91746708,0.564668328,0.038293984,up-regulated
B3gat1,chr9,26733486,26734277,5.153697063031292,34.02406657702543,6.601875539229545,both,242,700.9406106,2.881683161,2.1133e-154,up-regulated
B4galt6,chr18,20745429,20746466,1.4820883540286676,162.72380589821202,109.79359324691416,both,62,4040.894917,0.828360365,2.5084500000000002e-34,up-regulated
BC024978,chr7,27195712,27196187,0.7305587233294277,539.6330195451895,738.6579645314223,both,69,374.4316949,0.628166108,8.95339e-06,up-regulated
BC034090,chr1,155244091,155244947,2.2789105957989766,33.124744016721614,14.535341613569626,both,503,91.16116224,1.36059075,1.90069e-06,up-regulated
Bace1,chr9,45838654,45838941,10.619824343669372,177.19070611192902,16.68489989832599,both,74,1458.102474,0.503029365,3.45038e-09,up-regulated
Bace2,chr16,97356529,97356988,55.87135816720354,122.0124454587184,2.183810264529056,both,199,2269.062894,1.482351177,1.25426e-47,up-regulated
Bag3,chr7,128523328,128524433,4.417732918919322,273.30089795055136,61.86451353365359,both,288,1137.872458,0.708765359,3.49931e-16,up-regulated
Bag6,chr17,35135108,35135823,0.6685538937723727,177.94359771354826,266.16193454425377,both,70,5755.215828,0.650629678,1.2708099999999999e-20,up-regulated
Bahcc1,chr11,120232784,120232993,0.8548970200825144,275.83454662827603,322.6523664822841,both,163,1780.236851,0.825218452,1.58603e-15,up-regulated
Bahd1,chr2,118901219,118902963,0.2706766182655207,72.39424742032308,267.45659778159273,both,842,722.5512554,0.909500316,1.05415e-16,up-regulated
Baz2a,chr10,128092858,128093472,1.6327655508182255,28.83731277897636,17.661637192507616,both,75,2489.591377,0.580027083,2.55136e-16,up-regulated
Bbc3,chr7,16309424,16310589,0.2895951044169786,103.9869285792477,359.07695604384344,both,1031,416.3432052,1.752292543,3.4831799999999998e-31,up-regulated
Bcan,chr3,87999753,88000469,1.2343380039542824,225.54828738173825,182.72813982813423,both,239,15625.44015,1.091300182,1.71983e-12,up-regulated
Bcar1,chr8,111743475,111743973,0.6213597684774349,21.2657062015248,34.22446588975944,both,124,868.077571,1.169014333,1.12555e-25,up-regulated
Bcas3,chr11,85352647,85353248,1.616113830372398,1204.732526258332,745.4502916918469,both,520,537.8482961,0.870782029,6.82948e-13,up-regulated
Bcl2l1,chr2,152830857,152831819,1.0962857753147623,393.8555692371535,359.2635954106682,both,91,1425.4533,0.800994024,1.35306e-25,up-regulated
Bcl2l11,chr2,128125625,128128313,1.565272864264247,915.8576602127632,585.1105459770811,both,413,611.101909,0.650699264,1.28102e-07,up-regulated
Bcl9l,chr9,44498438,44499178,1.1578882683600058,297.5521073375173,256.9782555608411,both,698,1247.306797,1.596763864,1.75094e-56,up-regulated
Bcor,chrX,12158454,12160573,7.083102390900764,146.68179200991798,20.708692874234213,both,218,1098.408915,0.533379582,2.56327e-08,up-regulated
Bcorl1,chrX,48340779,48342328,1.915247203638308,24.13738061305828,12.602749434749514,both,579,690.1888432,1.900124285,1.6061599999999998e-58,up-regulated
Bend3,chr10,43478383,43480095,0.3495069703661981,38.19736571361481,109.289281623177,both,757,830.5076708,0.524326458,3.30726e-08,up-regulated
Bhlhe41,chr6,145865536,145866825,0.8637180063279294,189.4600265818348,219.3540312854172,both,1267,328.7361426,0.576438985,0.000281756,up-regulated
Bmp1,chr14,70519795,70520605,1.4183900806738976,254.9922681549768,179.77583996768098,both,345,2666.758545,0.979981679,2.5025e-42,up-regulated
Bmpr2,chr1,59762785,59764213,0.8277049182168279,238.55854117546028,288.21689460224616,both,615,17899.74109,0.924987707,9.75103e-53,up-regulated
Bmyc,chr2,25706654,25707411,3.712319952734862,85.6157708262567,23.06260557180252,both,85,87.67571346,0.64116276,0.032693157,up-regulated
Boc,chr16,44558288,44558804,1.1250749659462875,165.53177777099015,147.12955383534225,both,93,410.2699149,0.523138193,0.000118111,up-regulated
Bptf,chr11,107131627,107132223,0.6252491311143701,38.20113800605651,61.09746676172316,both,96,5731.214418,0.576676943,1.01994e-20,up-regulated
Brd2,chr17,34118396,34122981,0.6945520916162653,297.7017398514851,428.6240635439092,both,347,8138.153252,0.636572305,5.21321e-22,up-regulated
Brd3,chr2,27474963,27476217,2.64159042291297,466.18781709508926,176.47997700605245,both,29384,3438.58121,0.583754055,2.31683e-17,up-regulated
Brd4,chr17,32283950,32284830,7.343782468829443,101.75466285348648,13.855892829802947,both,108,2882.64068,0.929019357,4.74813e-29,up-regulated
Brpf3,chr17,28800661,28801834,1.1083915494981345,248.3830288243612,224.09321772330887,both,429,1181.714164,0.898341162,4.36051e-25,up-regulated
Brsk2,chr7,141950083,141950681,0.4476957701937106,26.529730295086548,59.258389427283554,both,332,393.0986203,0.88337456,4.07804e-13,up-regulated
Bscl2,chr19,8837377,8837730,0.5500782524889581,48.07295417078385,87.39293719260213,both,90,332.7138942,0.617446832,0.000161356,up-regulated
Btbd11,chr10,85386746,85388256,2.6712259152084434,421.72700823457416,157.87770170748198,both,68,613.0973369,0.718434494,2.4648e-11,up-regulated
Btbd17,chr11,114791528,114792431,0.5288264143012068,6.8151568976103,12.887323161827824,both,311,1084.853988,1.258799255,1.05131e-32,up-regulated
Btbd19,chr4,117120599,117121347,1.210246924407158,321.37050849954574,265.5412726266334,both,1380,231.6876307,0.887604504,1.42438e-08,up-regulated
Btbd9,chr17,30575621,30576642,2.919816274270427,171.5057925478658,58.73855627807263,both,355,796.4175795,0.509326719,1.38079e-07,up-regulated
Btg2,chr1,134078807,134079438,0.5220397068541383,278.5804063413256,533.6383472055758,both,318,1183.483278,0.544899625,4.15577e-08,up-regulated
Bud13,chr9,46282934,46283299,2.8102528519408416,124.8931620338344,44.44196611973175,both,74,395.7958052,0.610082203,5.17384e-06,up-regulated
C230034O21Rik,chr3,38885050,38888327,5.908293535175629,662.5228492380584,112.1343828456831,both,68,247.3009326,0.812236922,8.26311e-08,up-regulated
C2cd2,chr16,97922153,97922819,2.96108351965603,174.93122904659,59.076762909717125,both,186,1294.237028,0.809456804,2.19504e-22,up-regulated
C2cd2l,chr9,44319565,44320353,1.1312345468978466,303.87626962105577,268.6235762993336,both,71,725.4416919,0.712355635,2.32657e-11,up-regulated
Cabin1,chr10,75764077,75764516,2.5443576544015354,250.1040702847584,98.29752898618568,both,159,2416.652273,0.67822938,1.45536e-19,up-regulated
Cables2,chr2,180273502,180273772,0.6090556291235992,154.31734446968107,253.3715100732852,both,276,575.3007291,0.570155543,2.49074e-07,up-regulated
Cachd1,chr4,100776432,100778008,5.556758200401109,230.21924805036653,41.43049593803602,both,243,1627.671192,1.047447483,1.40018e-35,up-regulated
Cacna1a,chr8,84639334,84639944,0.947791602991356,198.15521530681244,209.0704482730257,both,302,108.4071075,1.015118554,9.4768e-06,up-regulated
Cacna1b,chr2,24762066,24763472,2.425494343293143,34.93624116352935,14.403761138480212,both,320,214.7252045,1.47599791,8.116979999999999e-20,up-regulated
Cacna1g,chr11,94473317,94474632,1.6494152193969571,14.937829302027623,9.056439595294291,both,434,114.1407399,4.333320387,2.7979e-44,up-regulated
Cacna1h,chr17,25432655,25434369,1.2627688598038762,101.28032898114164,80.20496244805382,both,586,356.4341676,2.688154389,2.64441e-72,up-regulated
Cacnb1,chr11,98021944,98022805,2.7648852031826467,145.40880334312791,52.59126244219778,both,229,110.9039819,1.677532559,2.6127e-14,up-regulated
Cacnb3,chr15,98634571,98635349,0.2240548263207976,5.981829639588717,26.69806197802694,both,2351,293.1888942,1.144815154,3.95036e-15,up-regulated
