gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Cadps2,chr6,23838726,23839661,0.3481103196361326,46.27432381416308,132.93005465201946,both,240,624.7910504,-0.560789054,4.26416e-05,down-regulated
Car10,chr11,93098299,93100196,0.9216001336538608,87.43385775697662,94.87179370333672,both,271,1692.989896,-0.796677575,1.6597e-18,down-regulated
Ccser1,chr6,61180109,61181080,0.9545192881508724,281.53604430863487,294.9506079170346,both,215,235.9624778,-0.536266312,0.011037155,down-regulated
Cdh24,chr14,54632065,54632542,1.027969217838011,18.49350799256844,17.99033246487996,both,73,208.9922422,-0.501281175,0.030007217,down-regulated
Cdh4,chr2,179442275,179443758,2.65214752374264,645.2045907458354,243.2762826991388,both,156,1971.302662,-0.638931507,7.53098e-11,down-regulated
Cdh6,chr15,13173108,13173414,1.3630573599050435,1331.2972734620005,976.6993764332444,both,225,412.5714792,-1.330905037,7.64056e-19,down-regulated
Cdh8,chr8,99415495,99416726,1.28300639371058,289.7132559091696,225.80811547734424,both,255,792.6882712,-0.780702548,9.8373e-09,down-regulated
Cdk14,chr5,5379912,5380844,0.5255520778946526,274.5129232058933,522.3324856893053,both,39468,2988.053035,-0.773875251,7.06888e-22,down-regulated
Chn2,chr6,54039433,54040338,1.0908436469998453,122.12084088597128,111.95082010317526,both,121,362.3226357,-0.667356322,1.94566e-05,down-regulated
Chst8,chr7,34811707,34812989,1.217356777195478,64.49945907098791,52.983201210396565,both,278,351.8825224,-0.928881711,5.56958e-10,down-regulated
Cobll1,chr2,65238066,65239233,0.6080343149877755,488.1346348779637,802.8077081270942,both,170,93.70268574,-0.721081472,0.032038807,down-regulated
Col25a1,chr3,130180706,130181597,1.078086054375777,163.32385427895272,151.4942648743554,both,49205,1176.761395,-0.950117366,1.8766100000000002e-23,down-regulated
Colec12,chr18,9707417,9708180,0.5780491807848088,36.67559429394482,63.44718669811262,both,231,105.6969833,-0.771067923,0.043175013,down-regulated
Crim1,chr17,78200192,78201482,1.1027159728046043,445.6378672413138,404.12751627048254,both,56,1933.873925,-0.579990847,2.62594e-07,down-regulated
Ctdspl,chr9,118925842,118927072,1.613912336603302,1035.0165544713457,641.3090296153748,both,611,357.35016,-0.571941109,0.000558384,down-regulated
Cxcl12,chr6,117168392,117169397,1.0397005066005849,40.91286346302631,39.35062376452562,both,143,182.8210547,-0.971031634,4.93693e-05,down-regulated
D630045J12Rik,chr6,38253804,38254565,0.4110700711022614,191.39020239363617,465.5902140489918,both,556,1491.502091,-0.517371751,5.30275e-07,down-regulated
Dcbld2,chr16,58408229,58409122,1.880412270134264,2268.599206953721,1206.4371430589208,both,214,517.2987585,-0.524502393,0.024522419,down-regulated
Dennd1b,chr1,138963394,138964108,0.8029934312906655,157.754209545155,196.45765880250588,both,41,217.3181484,-0.568373887,0.00677177,down-regulated
Dgkg,chr16,22656809,22657280,2.048831522863744,168.42335276262725,82.20458875369822,both,59,2640.701083,-0.612566626,3.65138e-10,down-regulated
Dlc1,chr8,36613577,36614123,1.0897346893883806,2639.943033448037,2422.555746050187,both,45826,725.3342804,-0.515375978,5.29462e-05,down-regulated
Dlgap2,chr8,14095589,14097363,2.263177386642219,52.24849948305587,23.086347447371224,both,276,965.1309537,-0.505082452,0.000827052,down-regulated
Dock4,chr12,40445683,40446660,1.9264765457981483,4763.516065553578,2472.657181289498,both,370,2281.053539,-0.501222764,1.82398e-08,down-regulated
Dpy19l3,chr7,35754059,35754561,2.2351617243738766,376.76918140612696,168.56461762813572,both,107,1331.753976,-0.57805247,1.49607e-06,down-regulated
Drd1,chr13,54055106,54055780,1.7800239075007602,268.7918374040267,151.00462205669106,both,122,183.055463,-0.562134651,0.038723032,down-regulated
Dusp6,chr10,99261496,99264181,1.7008210349684063,10264.84168477423,6035.227383558849,both,1735,1203.336468,-0.52729236,0.000587736,down-regulated
Elavl4,chr4,110351310,110351976,5.784779553419597,195.1161846546688,33.729234252207306,both,67,1655.256997,-0.511187269,1.72954e-06,down-regulated
Enc1,chr13,97240816,97241892,1.56538074199411,1197.315603101848,764.8718110436248,both,289,14582.73395,-0.518398277,1.65051e-08,down-regulated
Epas1,chr17,86753119,86755548,1.2075142146933509,865.2773306310422,716.5773455104047,both,788,630.6807051,-0.936626423,1.35326e-09,down-regulated
Epb41l4b,chr4,57142826,57143840,0.8490715972297499,106.06738314331994,124.9216008277559,both,403,561.5269292,-0.68988837,2.17667e-05,down-regulated
Epha7,chr4,28812868,28815750,1.829352242714006,2017.8073544223523,1103.017399988947,both,263,1197.977402,-0.669357372,1.34181e-09,down-regulated
Esrrg,chr1,187608997,187609682,0.2809871128288214,15.012664673879796,53.42830325113728,both,206,185.3582481,-0.701675771,0.005873993,down-regulated
Etl4,chr2,19909595,19910329,3.3641431330560407,231.3947876107352,68.78268208538813,both,185,782.7873489,-0.516127581,1.37304e-05,down-regulated
Ets2,chr16,95701863,95702893,1.410904893117941,753.848936871203,534.3017382307617,both,212,1304.14511,-0.572270644,1.84679e-08,down-regulated
Fam13b,chr18,34506391,34506954,2.24897992350446,811.5931572233586,360.8716773063489,both,131,1045.819641,-0.51343074,0.002160963,down-regulated
Fam189a1,chr7,65155629,65156410,2.206694821996583,49.99653709091152,22.65675189543221,both,160,939.6582194,-0.656448492,1.53048e-09,down-regulated
Fam43a,chr16,30599616,30601338,1.1160255627633926,398.52559313070816,357.0936064796924,both,107,249.1257203,-0.53432941,0.011226641,down-regulated
Fbxl16,chr17,25808596,25809716,1.6623166711110915,481.4591288082463,289.6314145044573,both,489,7281.764366,-0.547959741,3.17238e-11,down-regulated
Fgd6,chr10,94035339,94036559,1.5534530472961108,2519.5676682382173,1621.914271965731,both,662,199.707232,-0.608347229,0.008795629,down-regulated
Fhl2,chr1,43163728,43164080,0.9945945522744548,87.52131167242646,87.99697471927765,both,32904,350.9178005,-0.61514313,0.000834491,down-regulated
Flrt2,chr12,95695187,95695876,2.342150809362808,1030.9943446173693,440.1912722681832,both,2961,1328.770936,-0.543157356,1.32315e-07,down-regulated
Fmn1,chr2,113327376,113327814,1.2057956968493495,627.7139430292749,520.580679355087,both,360,134.7771761,-0.625641558,0.03531702,down-regulated
Fndc1,chr17,7826990,7827415,1.063540487193251,113.98581617294828,107.17581281156852,both,113,416.0630751,-0.886503715,1.92309e-06,down-regulated
Fras1,chr5,96374035,96374857,1.511301248779324,371.1772814247607,245.60112136780148,both,80,492.1766358,-1.177039597,1.98533e-10,down-regulated
Frzb,chr2,80447351,80447771,0.3428901711814065,58.01274976340871,169.18755519742498,both,146,166.9883472,-0.72032915,0.006321871,down-regulated
Gabrd,chr4,155397650,155398245,0.669487137731906,10.998284286078905,16.427924699702196,both,133,201.7023752,-0.854279444,5.7884e-05,down-regulated
Gfra1,chr19,58454353,58455912,1.0998942748924938,2486.86270829079,2261.001593570311,both,3,436.9602261,-0.729053648,7.1962e-06,down-regulated
Gpc6,chr14,116925377,116926927,1.3337614458789986,952.331146357873,714.0190993676918,both,80,97.92723911,-0.700758753,0.044927552,down-regulated
Gpr6,chr10,41072162,41072365,0.9307635258962316,30.306471045068125,32.56087094290254,both,80,340.8145363,-0.525570596,0.012084703,down-regulated
Gpr88,chr3,116251523,116252709,3.1895297939886174,172.6695059204733,54.13635146030228,both,794,1281.594287,-0.656305295,2.65387e-09,down-regulated
Gpx1,chr9,108339817,108340089,0.1194055861513972,5.704650338413036,47.775405843910605,both,254,795.9033515,-0.520357347,0.001580974,down-regulated
Gsg1l,chr7,126081563,126082475,4.1928569579382255,249.5322865097268,59.51366550611603,both,64,1438.813969,-0.600317813,1.84637e-05,down-regulated
Heg1,chr16,33684328,33684938,1.2888596101861869,236.21948077824803,183.2778984703572,both,138,366.1741442,-0.572911511,0.000925525,down-regulated
Hivep1,chr13,42051762,42052794,1.1578840846015692,1644.9206041344462,1420.6263183075596,both,259,2062.472075,-0.551054799,2.57504e-08,down-regulated
Hlf,chr11,90390735,90391186,0.7752090139082163,242.0145425072112,312.19263213555126,both,291,546.6330943,-0.884855438,1.32748e-07,down-regulated
Hrh1,chr6,114397717,114398262,0.5239077935634223,40.90118773253676,78.0694393842519,both,219,177.8163567,-0.664246805,0.017706708,down-regulated
Hs6st3,chr14,119137598,119139195,1.1666063875449115,182.28603224684764,156.2532437615597,both,817,99.12277419,-0.862433202,0.015559819,down-regulated
Iqgap2,chr13,95891566,95892117,2.0611538591584693,477.7336362451687,231.7797063632205,both,195,413.9804099,-0.619268028,0.000115526,down-regulated
Irak2,chr6,113638383,113638613,1.881234653540448,851.2945322064834,452.5190574202763,both,84,107.0956875,-0.740159482,0.013245186,down-regulated
Itga9,chr9,118606598,118607327,1.029104694445114,127.50695203740234,123.90085549668316,both,92,130.5557508,-0.719375549,0.012482354,down-regulated
Itgav,chr2,83724235,83725044,1.0330242490855086,752.6384262963896,728.5776950179704,both,162,1126.583363,-0.610788776,0.000234842,down-regulated
Kazn,chr4,142238827,142239522,0.6852595084601483,359.18130435933745,524.1536964097827,both,121,814.6685807,-0.547143649,1.4106e-06,down-regulated
Kcnd2,chr6,21214451,21215805,0.3290625835215086,101.33093482917512,307.93818532866345,both,1052,1269.058944,-0.684397978,3.8065e-11,down-regulated
Kcng1,chr2,168281225,168281610,3.060625719960296,13.146105797410948,4.295234700432919,both,126,659.9084559,-0.835755442,4.8862e-12,down-regulated
Kcnh1,chr1,192190665,192191086,1.071707673958174,693.1265610409677,646.7496481396089,both,109,978.5173962,-0.512299455,0.000102957,down-regulated
Kcnip4,chr5,49524532,49525033,1.240763044596576,352.5741189885261,284.1591071913032,both,126,497.1503788,-0.528949083,0.003513146,down-regulated
Kcnj6,chr16,94997408,94997830,1.9098277634163856,135.12083668792272,70.75027354624508,both,134,303.8647453,-0.63326972,0.004706939,down-regulated
Kctd12,chr14,102981427,102983032,1.0675085813261576,898.2894795903912,841.4822094211677,both,395,722.6876695,-0.577995527,5.46194e-06,down-regulated
Kit,chr5,75574820,75576005,1.1314036941607375,247.89871907417736,219.107220838682,both,96,1345.838,-0.992181102,6.314459999999999e-21,down-regulated
Kitl,chr10,100015456,100016640,0.6637768473322757,310.8708151384523,468.3363337962819,both,174,895.2077349,-0.568194195,6.67257e-06,down-regulated
Klf5,chr14,99298434,99299444,1.512147265989716,1241.8162554151593,821.2270612428597,both,257,546.2496274,-0.720748104,1.75713e-07,down-regulated
Lifr,chr15,7129140,7129988,0.9204970287770377,696.7547543577008,756.9331921509857,both,419,682.9908807,-0.589746154,1.76304e-05,down-regulated
Lrrc8b,chr5,105415441,105416302,2.2979945655684504,1337.3885303205518,581.9807193450541,both,334,2201.087981,-0.583828903,1.09769e-05,down-regulated
Lypd1,chr1,125911448,125912249,0.8002272898439003,172.27768813166327,215.2859447786008,both,852,1410.172025,-0.716427163,1.75101e-06,down-regulated
Lypla1,chr1,4807559,4808103,0.839892242410101,342.5645241962914,407.8672321264573,both,229,324.7188928,-0.508324052,0.031072576,down-regulated
Mafb,chr2,160365382,160367635,0.9041003708885638,1233.2158564188624,1364.0253849324704,both,570,611.7247913,-0.502551269,0.02147916,down-regulated
Maml3,chr3,52102331,52105132,0.7353670187966784,817.1831950669448,1111.2589688943988,both,56,310.2388582,-0.588143135,0.002596149,down-regulated
Man1c1,chr4,134703019,134704721,2.68090720881684,2132.906271351358,795.5912328247532,both,431,506.6594092,-0.567061843,0.004615494,down-regulated
Man2a1,chr17,64600623,64602201,0.9926128119575286,682.9969195151012,688.079895088363,both,113,263.308736,-0.905361612,5.086e-07,down-regulated
Map3k5,chr10,19933613,19935110,1.2263019707817828,454.2838629912892,370.45024293786105,both,859,847.5244555,-0.513280262,5.61149e-05,down-regulated
Mast4,chr13,103333880,103334916,1.1415481980559148,111.84222575789504,97.9741599595752,both,419,377.3610839,-0.827378717,5.086e-07,down-regulated
Mcc,chr18,44812023,44812376,4.10589183329096,38.182144341520605,9.299354657113994,both,194,171.5595816,-0.577869107,0.024249724,down-regulated
Megf11,chr9,64385642,64387233,2.266320033996821,70.19206984898567,30.97182604223677,both,16,579.8710827,-0.516279603,0.002012713,down-regulated
Mgll,chr6,88724239,88725142,0.6036245651345344,118.26848963490824,195.9305443583941,both,173,1462.933333,-0.602175699,3.65138e-10,down-regulated
Mtcl1,chr17,66448436,66449896,0.9656066436763796,248.5192385784337,257.3710943332368,both,146,634.9795897,-0.642291759,6.47913e-05,down-regulated
Mylip,chr13,45389464,45390447,1.4185438815827138,2090.0219377835715,1473.3572679131144,both,278,444.9118304,-0.536388447,0.00141742,down-regulated
Myo16,chr8,10153863,10154340,0.9671087369731122,182.2791377923957,188.47843145632083,both,48,1032.653045,-0.579674595,1.32398e-05,down-regulated
Napepld,chr5,21701205,21701888,1.8824581233419648,1744.4954641658544,926.7114325331272,both,492,329.6076132,-0.690508998,0.00011008,down-regulated
Nav3,chr10,110455608,110456050,1.442412123864337,201.0812836012493,139.40626279716545,both,154,2066.751647,-0.623704065,9.33744e-12,down-regulated
Neurl1a,chr19,47178603,47179636,1.9720694216518213,36.73849984153743,18.62941508963968,both,217,1859.345965,-0.56651595,4.34291e-09,down-regulated
Neurl1b,chr17,26414558,26415566,0.5913602011803549,18.94630086099269,32.03851193092784,both,271,935.5725154,-0.603911728,9.09182e-07,down-regulated
Nfatc2,chr2,168601193,168602100,1.5373588505879032,1850.6354480825428,1203.7758441204792,both,443,756.4930098,-0.604130211,9.81508e-07,down-regulated
Nfatc3,chr8,106059663,106060215,0.6122603073571284,418.9337100585416,684.2411716462614,both,60,203.4131062,-0.549608997,0.015242115,down-regulated
Notch2,chr3,98013308,98014020,1.2917921494067313,420.6313351412054,325.61843275977844,both,219,634.9150107,-0.514303484,0.005768807,down-regulated
Npas2,chr1,39193418,39194435,0.6664610632747197,86.56426307313173,129.8864522524242,both,313,410.8161573,-0.867898656,1.6875e-07,down-regulated
Npnt,chr3,132949461,132950223,0.7003829183053976,75.21636329477042,107.39320067479544,both,68,371.0927393,-0.577626533,0.001242655,down-regulated
Nr2f2,chr7,70350841,70351187,2.075354443145534,186.60912572927376,89.91674956805815,both,1103,308.6263416,-0.545562412,0.004832436,down-regulated
Nrip1,chr16,76372282,76373503,0.7787416488032453,736.3673576775162,945.5862015459824,both,324,898.7945411,-0.825593392,3.04337e-12,down-regulated
Nrp2,chr1,62702838,62703748,0.6400379919844021,145.8201289277658,227.8304268714715,both,447,1460.062193,-0.541600439,6.33235e-07,down-regulated
Ntng1,chr3,110142690,110143902,0.7857987270689482,96.35842037844948,122.62481098419332,both,109,155.8308158,-0.576093228,0.037834229,down-regulated
Osbpl3,chr6,50455486,50456118,1.6290866143132592,1004.6942821313784,616.722446372139,both,83,327.1793504,-0.657294801,0.001199269,down-regulated
Pag1,chr3,9833090,9833701,0.9709911892486944,398.1803021340964,410.07612277325495,both,22,670.3163857,-0.543907892,2.27555e-05,down-regulated
Palm2,chr4,57433887,57434728,1.4737694265350587,343.1064183080464,232.80875022269595,both,360,244.3546985,-0.511191675,0.013032357,down-regulated
Pbx3,chr2,34372602,34373324,0.5795431487826129,1106.200008942492,1908.744864409446,both,182,543.1973297,-0.557242106,6.10375e-05,down-regulated
Pcdh10,chr3,45379653,45381683,1.0886928445544333,243.0355730117235,223.23612599032933,both,1255,3492.17862,-0.519946156,1.30189e-09,down-regulated
Pcdh17,chr14,84443319,84443642,1.7107540353810504,2507.892124141472,1465.9571582321992,both,244,2250.543018,-0.532731465,3.29871e-07,down-regulated
Pde3a,chr6,141249501,141250487,1.9366901294487724,313.60530245745935,161.92848700412327,both,232,227.4262919,-0.732566619,0.000580554,down-regulated
Pdzd2,chr15,12739312,12740114,2.41623642794786,1652.2156429608158,683.7971747508432,both,190,1467.778441,-0.874590911,3.44189e-13,down-regulated
Pdzrn3,chr6,101377170,101378087,2.392619763798044,544.7829853328709,227.69308921367545,both,190,705.1760177,-0.818642941,2.7569e-10,down-regulated
Peg10,chr6,4747291,4748412,1.4584983653116892,468.3425760122262,321.11285631241606,both,15,713.8486201,-1.633092819,4.7055099999999996e-39,down-regulated
Phactr1,chr13,42916313,42916984,1.5538737615448182,72.02018437256162,46.34880011163915,both,221542,4160.55099,-0.635671637,6.24691e-11,down-regulated
Pip5k1b,chr19,24555538,24556407,0.8063171093079012,109.52251812786722,135.83057690773222,both,535,332.2677616,-0.547119423,0.00272335,down-regulated
Pitpnm2,chr5,124249215,124250237,0.5555324039204833,53.49913441933986,96.30245516154898,both,477,3006.212568,-0.503475093,1.67575e-06,down-regulated
Plcb1,chr2,134785987,134786804,1.1721085663949926,1142.3147260917283,974.580989204012,both,80,2293.253316,-0.688593615,2.58625e-11,down-regulated
Plcb4,chr2,135659044,135660003,1.8339965287222568,676.041546288356,368.6165898903601,both,33,823.4832886,-0.667589266,1.86362e-07,down-regulated
Plcl1,chr1,55405582,55406648,1.3093411450371537,1553.3786744131446,1186.381929798033,both,339,361.9189491,-0.726832065,1.31962e-05,down-regulated
Pom121,chr5,135393883,135394619,1.5776606549263834,86.48666942494016,54.81956411531084,both,73,1024.250943,-0.535759928,6.16879e-07,down-regulated
Ppm1l,chr3,69316275,69318046,1.0895493227784738,947.086792644488,869.2463689751187,both,586,2071.954214,-0.600283026,1.16702e-05,down-regulated
Prdm8,chr5,98167187,98167777,0.8967532713643314,381.7255160740801,425.6750750329778,both,11,723.8835457,-0.620152756,4.37508e-06,down-regulated
Prickle1,chr15,93595302,93596105,1.031199761434631,1205.985931449727,1169.4978766984282,both,214,525.5187025,-0.622192381,0.000149903,down-regulated
Prkaa2,chr4,105109426,105109826,0.6283814213470174,228.5469317020176,363.7073343322237,both,64,989.9738384,-0.652109796,4.82029e-05,down-regulated
Prkca,chr11,108342957,108344142,1.192826580467096,510.6719470594493,428.11918800424166,both,214,3317.176829,-0.602682226,3.95781e-10,down-regulated
Prkg1,chr19,31764058,31764689,0.3688514537803213,25.805902008878395,69.96285833876024,both,344,354.0460376,-0.712894437,7.27877e-06,down-regulated
Ptpn14,chr1,189727926,189728833,0.6341682004730744,661.3249644672118,1042.822651741098,both,342,110.2776341,-0.989870788,0.000981725,down-regulated
Ptprg,chr14,11553365,11554460,3.5314124091542944,1109.2604237361818,314.1123990108616,both,167,2259.973096,-0.565746126,8.85375e-09,down-regulated
Ptpro,chr6,137252334,137252899,1.0348554244771695,89.81383052365707,86.7887710682223,both,15,2053.390017,-0.687297012,2.44803e-12,down-regulated
Rasgef1b,chr5,99252452,99253233,1.291552134985057,1265.0805411950948,979.5040455023766,both,306,602.1834548,-1.274459915,5.62919e-13,down-regulated
Rasgef1c,chr11,49901582,49902260,0.3834428144625646,87.54181212203821,228.3047401598521,both,253,264.2202934,-0.626972369,0.018129563,down-regulated
Rassf3,chr10,121475503,121476794,0.7973463113403243,987.7135738763212,1238.7510418352513,both,544,185.6733877,-0.580914275,0.012562583,down-regulated
Raver2,chr4,101068788,101069748,3.4776617966887406,66.12314463828899,19.01367887505571,both,195,469.0919801,-0.567010484,0.000454509,down-regulated
Rims1,chr1,22805682,22806364,1.494346677421539,113.3684763667535,75.86491011735524,both,640,3535.420161,-0.521788616,1.61164e-09,down-regulated
Rnf165,chr18,77565273,77565720,1.0889953369574628,137.58444375627337,126.34070972302754,both,573,1760.292395,-0.556663968,1.71055e-07,down-regulated
Rps6ka2,chr17,7169741,7170523,1.2484720216117116,7053.027801732718,5649.327882115957,both,374,1676.209284,-0.533910224,2.11398e-06,down-regulated
Rreb1,chr13,37777982,37778987,1.375488544321326,502.2016155449881,365.1078139605861,both,418,531.3023245,-0.646506452,2.0172e-05,down-regulated
Ryr2,chr13,12105934,12107026,1.2924148026116054,229.0836936522065,177.25245268724336,both,81,3463.711688,-0.508089004,3.26044e-07,down-regulated
S1pr3,chr13,51408568,51409090,3.0412599259817483,542.5858808217008,178.40825645527448,both,50,312.0773156,-0.589187807,0.011462202,down-regulated
Samd4,chr14,46881984,46885050,0.9845430865316004,1001.8671410145116,1017.596034871304,both,870,947.3962984,-0.706261438,1.23586e-08,down-regulated
Samd5,chr10,9674617,9675547,0.787534604574689,361.788592880806,459.393899365465,both,339,251.52044,-0.637021894,0.004026828,down-regulated
Scn5a,chr9,119578474,119579349,10.318309212300036,135.46403676263455,13.1285110743874,both,333,104.4625421,-0.791277751,0.011420416,down-regulated
Sema5a,chr15,32244785,32246205,0.580082487211084,362.8479435196397,625.5109428732062,both,28,886.5947635,-0.684774893,6.09588e-10,down-regulated
Sema6a,chr18,47368649,47369218,0.6093000601171856,1755.360279675224,2880.945521879021,both,348,1199.159333,-0.668751981,1.11383e-07,down-regulated
Setd7,chr3,51559583,51561105,1.208912421048167,866.1254896202794,716.4501534936005,both,226,2081.083112,-0.565052492,3.48142e-09,down-regulated
Sfrp2,chr3,83765931,83767030,4.519426400498539,229.34843954259568,50.74724516308003,both,390,149.6470031,-0.599442331,0.029024806,down-regulated
Sh3bp4,chr1,89070436,89071245,1.3235884962555793,6518.016291433341,4924.50358239948,both,21,630.23125,-0.553893784,2.46657e-05,down-regulated
Shroom3,chr5,92683396,92683753,21.300551695724184,123.65228223073952,5.805121106584349,both,39,153.288664,-0.632003102,0.021673449,down-regulated
Slc2a13,chr15,91572409,91573287,1.4245674768582322,889.7352549660877,624.5651886763037,both,26,1685.481593,-0.798619822,3.36857e-13,down-regulated
Slc38a6,chr12,73286480,73287075,0.990656523950932,555.5561361254386,560.7959193664541,both,299,92.94932116,-0.899565563,0.01907243,down-regulated
Slit3,chr11,35120996,35122006,0.7306114291466745,27.09119933279792,37.08017456617039,both,228,1065.376411,-0.92518575,1.20175e-17,down-regulated
Smad3,chr9,63757114,63758550,1.8650248639604048,1385.4441570938573,742.8555961188895,both,556,576.8059558,-0.902842065,5.14978e-10,down-regulated
Smoc2,chr17,14279451,14279816,0.1524821913856092,7.225844094579827,47.388118106897664,both,55,91.49149825,-1.626972593,2.53221e-08,down-regulated
Sntb2,chr8,106935415,106936740,1.0994027618418472,545.4577120033556,496.1400234155693,both,335,296.5194774,-0.546091742,0.005379474,down-regulated
Sorcs3,chr19,48205180,48206752,6.693441376095604,161.1786508397099,24.08008702598484,both,845,1020.846283,-0.64546091,1.78584e-08,down-regulated
Sox5,chr6,144781479,144781906,1.9239348871769573,94.52934351511956,49.13333821490449,both,71,378.2351232,-0.59327344,0.000263323,down-regulated
Spata13,chr14,60634605,60635216,0.7819882782337307,364.6097498852051,466.2598660797647,both,604,291.205199,-0.90211241,0.000827052,down-regulated
Spock1,chr13,57907481,57908451,0.936133756727791,296.46158599926645,316.6872082847789,both,137,3969.402252,-0.616006097,4.8484e-14,down-regulated
Srgap1,chr10,122047373,122047900,1.3870091327781502,119.01104447241232,85.80408135744261,both,585,520.1489442,-0.559824172,0.006370342,down-regulated
St6galnac3,chr3,153724731,153725246,1.9188729428376687,332.04915917634446,173.04384869031674,both,72,112.5958758,-0.774215672,0.006535662,down-regulated
Stard8,chrX,99042589,99043122,1.0140855816418206,233.27586645500085,230.0356801023869,both,31606,106.6074874,-0.913727432,0.006345812,down-regulated
Synj2,chr17,5940893,5941840,3.916525660216531,148.1956877437125,37.838559121177646,both,387,666.7230146,-0.633673898,0.000124514,down-regulated
Synpo,chr18,60595911,60596485,0.8033005665308882,125.90990643841351,156.74071659399493,both,1938,2537.046244,-0.620167375,1.43222e-07,down-regulated
Syt2,chr1,134646666,134647253,0.4121267418971158,5.223466538023128,12.674417859851289,both,11,171.1325951,-0.976506755,1.73292e-05,down-regulated
Tal1,chr4,115063134,115063623,3.1664697376439244,65.7201626811377,20.755026299426472,both,6708,164.8476802,-0.791102151,0.000587736,down-regulated
