chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,peak_width_exo,peak_width_endo,significant,cpg_start,cpg_end,cpg_number
chr1,96872144,96872429,4.630533249910781,0.0,inf,1.0,exo_only,191.0,0.0,False,96872144,96872429,23
chr1,109982432,109983228,2.656764558623656,0.0,inf,1.0,exo_only,388.0,0.0,False,109982432,109983228,58
chr1,112416534,112416951,15.60362221049268,0.0,inf,1.0,exo_only,516.0,0.0,False,112416534,112416951,31
chr1,119189576,119189828,40.95220062485324,0.0,inf,1.0,exo_only,775.5,0.0,False,119189576,119189828,20
chr1,120342367,120342639,4.590509910092964,0.0,inf,1.0,exo_only,224.0,0.0,False,120342367,120342639,30
chr1,124045451,124046133,19.4350315906261,0.0,inf,1.0,exo_only,413.5,0.0,False,124045451,124046133,63
chr1,127677228,127678137,32.2237513051237,0.0,inf,1.0,exo_only,256.75,0.0,False,127677228,127678137,82
chr1,131962972,131963459,42.52867743716916,0.0,inf,1.0,exo_only,653.0,0.0,False,131962972,131963459,69
chr1,132190087,132191155,38.826335903427946,0.0,inf,1.0,exo_only,264.5,0.0,False,132190087,132191155,105
chr1,132360629,132361042,75.09457205298747,0.0,inf,1.0,exo_only,885.0,0.0,False,132360629,132361042,30
chr1,132542784,132543007,19.790090960329792,0.0,inf,1.0,exo_only,310.0,0.0,False,132542784,132543007,21
chr1,133274094,133274355,10.533453784099088,0.0,inf,1.0,exo_only,355.0,0.0,False,133274094,133274355,21
chr1,134513328,134513584,2.818820477829579,0.0,inf,1.0,exo_only,247.0,0.0,False,134513328,134513584,27
chr1,136789139,136789568,7.929457087139245,0.0,inf,1.0,exo_only,236.0,0.0,False,136789139,136789568,34
chr1,138847193,138847449,2.296769810000119,0.0,inf,1.0,exo_only,319.0,0.0,False,138847193,138847449,20
chr1,152386313,152386744,37.60495243037206,0.0,inf,1.0,exo_only,662.0,0.0,False,152386313,152386744,56
chr1,153185935,153186287,4.09447247967479,0.0,inf,1.0,exo_only,304.0,0.0,False,153185935,153186287,32
chr1,158362548,158362875,31.361785100774885,0.0,inf,1.0,exo_only,718.0,0.0,False,158362548,158362875,25
chr1,161170642,161170990,30.60428341092435,0.0,inf,1.0,exo_only,797.0,0.0,False,161170642,161170990,41
chr1,165845013,165845260,122.04716153853772,0.0,inf,1.0,exo_only,857.5,0.0,False,165845013,165845260,24
chr1,166253979,166254247,21.085173433789084,0.0,inf,1.0,exo_only,646.0,0.0,False,166253979,166254247,33
chr1,167226375,167226581,4.982108254311677,0.0,inf,1.0,exo_only,642.0,0.0,False,167226375,167226581,15
chr1,170215003,170215422,7.121194136588471,0.0,inf,1.0,exo_only,208.0,0.0,False,170215003,170215422,59
chr1,172054001,172054248,4.160438157054091,0.0,inf,1.0,exo_only,186.0,0.0,False,172054001,172054248,30
chr1,174836847,174837093,9.217961834766673,0.0,inf,1.0,exo_only,236.0,0.0,False,174836847,174837093,19
chr1,180894424,180894798,2.54720453398815,0.0,inf,1.0,exo_only,279.0,0.0,False,180894424,180894798,32
chr1,186967389,186968306,7.212482059658821,0.0,inf,1.0,exo_only,255.0,0.0,False,186967389,186968306,77
chr1,187608997,187609682,13.727537332200416,0.0,inf,1.0,exo_only,287.0,0.0,False,187608997,187609682,73
chr1,192833588,192833792,12.942054900792767,0.0,inf,1.0,exo_only,457.0,0.0,False,192833588,192833792,15
chr10,4712270,4712922,12.021512291563736,0.0,inf,1.0,exo_only,250.5,0.0,False,4712270,4712922,56
chr10,7390665,7393815,4.891824361182442,0.0,inf,1.0,exo_only,227.0,0.0,False,7390665,7393815,227
chr10,13060921,13061266,1.131180518938106,0.0,inf,1.0,exo_only,177.0,0.0,False,13060921,13061266,36
chr10,13473745,13474522,80.2457364533103,0.0,inf,1.0,exo_only,633.6666666666666,0.0,False,13473745,13474522,79
chr10,18844886,18845426,25.26483248704562,0.0,inf,1.0,exo_only,535.0,0.0,False,18844886,18845426,62
chr10,19356883,19357579,4.770600897031679,0.0,inf,1.0,exo_only,322.0,0.0,False,19356883,19357579,55
chr10,23348465,23348670,3.414077782221652,0.0,inf,1.0,exo_only,277.0,0.0,False,23348465,23348670,21
chr10,29196623,29197487,18.7160820362886,0.0,inf,1.0,exo_only,386.0,0.0,False,29196623,29197487,70
chr10,29535491,29535850,2.7839629962808043,0.0,inf,1.0,exo_only,200.0,0.0,False,29535491,29535850,31
chr10,41070803,41071589,3.2629920444993488,0.0,inf,1.0,exo_only,309.0,0.0,False,41070803,41071589,63
chr10,42632209,42632456,8.771428982551319,0.0,inf,1.0,exo_only,315.0,0.0,False,42632209,42632456,24
chr10,45289301,45289796,19.63321003810181,0.0,inf,1.0,exo_only,275.6666666666667,0.0,False,45289301,45289796,64
chr10,59223221,59223431,214.35668228455577,0.0,inf,1.0,exo_only,1011.3333333333334,0.0,False,59223221,59223431,15
chr10,60303323,60303537,60.20744667908932,0.0,inf,1.0,exo_only,403.3333333333333,0.0,False,60303323,60303537,15
chr10,62110704,62111095,4.867132827415733,0.0,inf,1.0,exo_only,260.0,0.0,False,62110704,62111095,49
chr10,62132778,62133047,7.297908397213727,0.0,inf,1.0,exo_only,219.0,0.0,False,62132778,62133047,21
chr10,63583614,63583875,13.049836782959169,0.0,inf,1.0,exo_only,228.5,0.0,False,63583614,63583875,19
chr10,69994095,69994422,6.968296005847641,0.0,inf,1.0,exo_only,355.0,0.0,False,69994095,69994422,24
chr10,71381426,71381799,28.554956733455214,0.0,inf,1.0,exo_only,573.0,0.0,False,71381426,71381799,28
chr10,73099128,73100203,20.591288937036666,0.0,inf,1.0,exo_only,230.0,0.0,False,73099128,73100203,112
chr10,74991402,74991727,6.684381761061771,0.0,inf,1.0,exo_only,422.0,0.0,False,74991402,74991727,25
chr10,77265782,77266000,9.96970786695206,0.0,inf,1.0,exo_only,560.0,0.0,False,77265782,77266000,17
chr10,79735082,79736163,14.64139578304254,0.0,inf,1.0,exo_only,406.0,0.0,False,79735082,79736163,114
chr10,79874255,79874713,22.62073401758737,0.0,inf,1.0,exo_only,300.5,0.0,False,79874255,79874713,62
chr10,80117184,80117392,8.56737778251916,0.0,inf,1.0,exo_only,408.0,0.0,False,80117184,80117392,19
chr10,80306170,80306497,15.509367904840609,0.0,inf,1.0,exo_only,238.0,0.0,False,80306170,80306497,25
chr10,80335482,80335689,4.823932473247844,0.0,inf,1.0,exo_only,402.0,0.0,False,80335482,80335689,15
chr10,80395296,80395621,12.982386774850536,0.0,inf,1.0,exo_only,629.0,0.0,False,80395296,80395621,23
chr10,80475224,80475700,73.72097322942561,0.0,inf,1.0,exo_only,484.0,0.0,False,80475224,80475700,55
chr10,80634309,80634553,18.91917648318856,0.0,inf,1.0,exo_only,921.0,0.0,False,80634309,80634553,20
chr10,80985711,80986034,5.860137865955831,0.0,inf,1.0,exo_only,209.5,0.0,False,80985711,80986034,25
chr10,81346554,81347061,24.83361235657496,0.0,inf,1.0,exo_only,439.0,0.0,False,81346554,81347061,53
chr10,88146618,88147197,26.283214234980107,0.0,inf,1.0,exo_only,399.0,0.0,False,88146618,88147197,55
chr10,88885817,88886555,8.845134286081311,0.0,inf,1.0,exo_only,251.0,0.0,False,88885817,88886555,59
chr10,89873018,89873556,94.88988730356864,0.0,inf,1.0,exo_only,795.3333333333334,0.0,False,89873018,89873556,60
chr10,90049795,90050172,15.32658425564798,0.0,inf,1.0,exo_only,425.0,0.0,False,90049795,90050172,30
chr10,90135095,90135391,4.83969269945093,0.0,inf,1.0,exo_only,279.0,0.0,False,90135095,90135391,27
chr10,90828917,90829902,24.553940186617723,0.0,inf,1.0,exo_only,787.0,0.0,False,90828917,90829902,111
chr10,103367568,103367772,14.251963304894277,0.0,inf,1.0,exo_only,571.0,0.0,False,103367568,103367772,19
chr10,107271870,107272607,29.984059101087286,0.0,inf,1.0,exo_only,603.0,0.0,False,107271870,107272607,55
chr10,112270163,112270423,61.89496385896717,0.0,inf,1.0,exo_only,485.3333333333333,0.0,False,112270163,112270423,25
chr10,112271836,112272249,7.231581514230002,0.0,inf,1.0,exo_only,558.0,0.0,False,112271836,112272249,42
chr10,114800439,114802201,29.647976389680974,0.0,inf,1.0,exo_only,340.5,0.0,False,114800439,114802201,150
chr10,116113438,116114341,27.042926374650715,0.0,inf,1.0,exo_only,234.8333333333333,0.0,False,116113438,116114341,65
chr10,116301376,116301579,41.29804564443934,0.0,inf,1.0,exo_only,588.0,0.0,False,116301376,116301579,24
chr10,117667882,117668099,7.615196461123002,0.0,inf,1.0,exo_only,257.0,0.0,False,117667882,117668099,15
chr10,120414651,120414898,4.2177039393654185,0.0,inf,1.0,exo_only,303.0,0.0,False,120414651,120414898,20
chr10,121606018,121606232,8.028654193052546,0.0,inf,1.0,exo_only,356.5,0.0,False,121606018,121606232,18
chr10,121606892,121607129,44.11003387991267,0.0,inf,1.0,exo_only,655.0,0.0,False,121606892,121607129,19
chr10,125388967,125389366,40.22025642885598,0.0,inf,1.0,exo_only,277.3333333333333,0.0,False,125388967,125389366,36
chr10,127195381,127195717,2.957589016683643,0.0,inf,1.0,exo_only,209.0,0.0,False,127195381,127195717,33
chr10,127262819,127263131,20.12592380917048,0.0,inf,1.0,exo_only,245.5,0.0,False,127262819,127263131,30
chr10,127534110,127534472,18.891722707616463,0.0,inf,1.0,exo_only,465.0,0.0,False,127534110,127534472,33
chr11,4218123,4218614,20.99704837776552,0.0,inf,1.0,exo_only,328.5,0.0,False,4218123,4218614,46
chr11,4745938,4746987,18.61208636389049,0.0,inf,1.0,exo_only,221.5,0.0,False,4745938,4746987,100
chr11,4946996,4948241,10.07981833110921,0.0,inf,1.0,exo_only,300.0,0.0,False,4946996,4948241,165
chr11,5059843,5060049,37.77713448099936,0.0,inf,1.0,exo_only,399.0,0.0,False,5059843,5060049,21
chr11,5902021,5902327,27.5187368863704,0.0,inf,1.0,exo_only,385.5,0.0,False,5902021,5902327,31
chr11,6274191,6274450,8.953970707796133,0.0,inf,1.0,exo_only,277.0,0.0,False,6274191,6274450,18
chr11,6474938,6475777,3.737728542373554,0.0,inf,1.0,exo_only,178.0,0.0,False,6474938,6475777,83
chr11,8624300,8624839,79.40053934353146,0.0,inf,1.0,exo_only,399.3333333333333,0.0,False,8624300,8624839,60
chr11,11685304,11686481,16.158324810442547,0.0,inf,1.0,exo_only,437.0,0.0,False,11685304,11686481,132
chr11,19027297,19027611,5.809827850564305,0.0,inf,1.0,exo_only,225.0,0.0,False,19027297,19027611,36
chr11,24079023,24079963,40.48771282626787,0.0,inf,1.0,exo_only,390.6666666666667,0.0,False,24079023,24079963,67
chr11,32213278,32213481,36.66575402436633,0.0,inf,1.0,exo_only,450.5,0.0,False,32213278,32213481,20
chr11,35979922,35980712,26.916106157369303,0.0,inf,1.0,exo_only,347.0,0.0,False,35979922,35980712,89
chr11,37236272,37236935,7.0155856442217726,0.0,inf,1.0,exo_only,348.0,0.0,False,37236272,37236935,51
chr11,43490907,43491181,9.204363635183473,0.0,inf,1.0,exo_only,282.0,0.0,False,43490907,43491181,22
chr11,43705280,43705531,5.204295889355283,0.0,inf,1.0,exo_only,276.0,0.0,False,43705280,43705531,17
chr11,43775819,43776340,22.64756453937561,0.0,inf,1.0,exo_only,285.0,0.0,False,43775819,43776340,46
chr11,46166194,46166601,26.39860233730941,0.0,inf,1.0,exo_only,700.0,0.0,False,46166194,46166601,36
chr11,48849541,48849747,1.6141409920511351,0.0,inf,1.0,exo_only,208.0,0.0,False,48849541,48849747,18
chr11,49169118,49169636,9.112678763223148,0.0,inf,1.0,exo_only,239.5,0.0,False,49169118,49169636,51
chr11,49633991,49634401,16.69689274124038,0.0,inf,1.0,exo_only,293.5,0.0,False,49633991,49634401,30
chr11,50851006,50851671,11.071252653006782,0.0,inf,1.0,exo_only,274.0,0.0,False,50851006,50851671,80
chr11,52764518,52765273,2.7042863773213752,0.0,inf,1.0,exo_only,313.0,0.0,False,52764518,52765273,91
chr11,53636240,53636498,5.175769811376979,0.0,inf,1.0,exo_only,263.0,0.0,False,53636240,53636498,33
chr11,54303909,54304468,10.649006893123593,0.0,inf,1.0,exo_only,345.5,0.0,False,54303909,54304468,49
chr11,56459335,56459598,9.521891770894484,0.0,inf,1.0,exo_only,409.0,0.0,False,56459335,56459598,24
chr11,57829424,57829675,7.693303351824837,0.0,inf,1.0,exo_only,238.0,0.0,False,57829424,57829675,28
chr11,58239459,58239764,7.059262121708774,0.0,inf,1.0,exo_only,191.0,0.0,False,58239459,58239764,22
chr11,58640474,58640762,4.797053172832691,0.0,inf,1.0,exo_only,263.0,0.0,False,58640474,58640762,26
chr11,59176424,59177354,4.303368014529137,0.0,inf,1.0,exo_only,246.5,0.0,False,59176424,59177354,101
chr11,59288913,59290817,14.369138209174524,0.0,inf,1.0,exo_only,305.25,0.0,False,59288913,59290817,133
chr11,59963850,59964242,51.86806126751802,0.0,inf,1.0,exo_only,973.5,0.0,False,59963850,59964242,29
chr11,61377876,61378155,20.56755600598679,0.0,inf,1.0,exo_only,704.0,0.0,False,61377876,61378155,30
chr11,62664811,62665169,9.659382723634865,0.0,inf,1.0,exo_only,559.0,0.0,False,62664811,62665169,27
chr11,63923390,63923670,14.701400026947285,0.0,inf,1.0,exo_only,293.0,0.0,False,63923390,63923670,28
chr11,67695538,67695753,5.607965506731275,0.0,inf,1.0,exo_only,195.0,0.0,False,67695538,67695753,23
chr11,69834023,69834340,2.2879191979119367,0.0,inf,1.0,exo_only,179.0,0.0,False,69834023,69834340,37
chr11,70520033,70520530,6.436491456459373,0.0,inf,1.0,exo_only,235.0,0.0,False,70520033,70520530,48
chr11,74610776,74611087,14.202727968527393,0.0,inf,1.0,exo_only,555.0,0.0,False,74610776,74611087,33
chr11,76666332,76666609,2.4513446185238887,0.0,inf,1.0,exo_only,358.0,0.0,False,76666332,76666609,28
chr11,76998402,76998840,11.130099289353062,0.0,inf,1.0,exo_only,341.0,0.0,False,76998402,76998840,42
chr11,78487826,78488120,20.64241893988849,0.0,inf,1.0,exo_only,665.0,0.0,False,78487826,78488120,26
chr11,78924996,78925388,19.709986181340927,0.0,inf,1.0,exo_only,625.5,0.0,False,78924996,78925388,46
chr11,81968539,81968876,1.5858430678649338,0.0,inf,1.0,exo_only,193.0,0.0,False,81968539,81968876,26
chr11,82387062,82389805,22.300137439785868,0.0,inf,1.0,exo_only,412.0,0.0,False,82387062,82389805,239
chr11,83444820,83445050,3.291799072713878,0.0,inf,1.0,exo_only,381.0,0.0,False,83444820,83445050,32
chr11,83851151,83851457,6.66746923449015,0.0,inf,1.0,exo_only,218.0,0.0,False,83851151,83851457,27
chr11,84524913,84525813,10.976234587205996,0.0,inf,1.0,exo_only,221.5,0.0,False,84524913,84525813,85
chr11,84642361,84642927,1.848780778599016,0.0,inf,1.0,exo_only,225.0,0.0,False,84642361,84642927,62
chr11,84957719,84958248,28.518689514496447,0.0,inf,1.0,exo_only,272.5,0.0,False,84957719,84958248,43
chr11,87616902,87617970,15.173455017304128,0.0,inf,1.0,exo_only,325.5,0.0,False,87616902,87617970,89
chr11,87871383,87871613,19.586526649946773,0.0,inf,1.0,exo_only,370.5,0.0,False,87871383,87871613,19
chr11,88193457,88193898,10.8178716627521,0.0,inf,1.0,exo_only,289.0,0.0,False,88193457,88193898,32
chr11,90002757,90003019,14.383506491695533,0.0,inf,1.0,exo_only,380.5,0.0,False,90002757,90003019,22
chr11,95118223,95118488,1.972029316635987,0.0,inf,1.0,exo_only,270.0,0.0,False,95118223,95118488,24
chr11,95120006,95121863,13.917881229839445,0.0,inf,1.0,exo_only,327.0,0.0,False,95120006,95121863,141
chr11,95585240,95585487,52.958411129420405,0.0,inf,1.0,exo_only,536.0,0.0,False,95585240,95585487,23
chr11,95796604,95796890,7.157736038160249,0.0,inf,1.0,exo_only,196.0,0.0,False,95796604,95796890,39
chr11,96251535,96252033,4.102919683645848,0.0,inf,1.0,exo_only,214.0,0.0,False,96251535,96252033,47
chr11,96332715,96333268,1.9651864947653528,0.0,inf,1.0,exo_only,205.0,0.0,False,96332715,96333268,57
chr11,96344089,96344429,11.313165232621332,0.0,inf,1.0,exo_only,751.0,0.0,False,96344089,96344429,26
chr11,97551754,97551983,3.9557467065449017,0.0,inf,1.0,exo_only,267.0,0.0,False,97551754,97551983,22
chr11,97575034,97575455,6.572522661589453,0.0,inf,1.0,exo_only,313.0,0.0,False,97575034,97575455,45
chr11,97986198,97986573,26.00980197447146,0.0,inf,1.0,exo_only,919.0,0.0,False,97986198,97986573,54
chr11,98314046,98314251,4.582980389865952,0.0,inf,1.0,exo_only,308.0,0.0,False,98314046,98314251,15
chr11,98327044,98328778,17.587370690922366,0.0,inf,1.0,exo_only,262.5,0.0,False,98327044,98328778,177
chr11,98338527,98338926,29.46170791257239,0.0,inf,1.0,exo_only,350.5,0.0,False,98338527,98338926,48
chr11,98384216,98384438,32.46112975819944,0.0,inf,1.0,exo_only,633.0,0.0,False,98384216,98384438,16
chr11,98545679,98546118,4.0572736386853245,0.0,inf,1.0,exo_only,202.0,0.0,False,98545679,98546118,62
chr11,100145310,100145807,15.192667874199088,0.0,inf,1.0,exo_only,376.0,0.0,False,100145310,100145807,38
chr11,100265543,100265746,16.795135585119382,0.0,inf,1.0,exo_only,657.0,0.0,False,100265543,100265746,17
chr11,100759516,100760117,5.3477678529701365,0.0,inf,1.0,exo_only,355.0,0.0,False,100759516,100760117,55
chr11,101253628,101254071,21.066705300149497,0.0,inf,1.0,exo_only,270.0,0.0,False,101253628,101254071,34
chr11,103080195,103080630,3.057561301622581,0.0,inf,1.0,exo_only,197.0,0.0,False,103080195,103080630,43
chr11,103218288,103218500,15.37994364263622,0.0,inf,1.0,exo_only,866.0,0.0,False,103218288,103218500,17
chr11,103811332,103811622,87.01203651543379,0.0,inf,1.0,exo_only,898.0,0.0,False,103811332,103811622,25
chr11,104132524,104133862,28.49556878025276,0.0,inf,1.0,exo_only,260.0,0.0,False,104132524,104133862,118
chr11,104571436,104571657,5.064739651191281,0.0,inf,1.0,exo_only,317.0,0.0,False,104571436,104571657,27
chr11,105164810,105166296,17.16241801598804,0.0,inf,1.0,exo_only,263.8333333333333,0.0,False,105164810,105166296,109
chr11,105967810,105968352,14.285901626125712,0.0,inf,1.0,exo_only,276.5,0.0,False,105967810,105968352,55
chr11,115154019,115154286,126.83454136091102,0.0,inf,1.0,exo_only,569.6666666666666,0.0,False,115154019,115154286,23
chr11,115707906,115708259,4.745200616304623,0.0,inf,1.0,exo_only,231.0,0.0,False,115707906,115708259,33
chr11,115803544,115803758,7.489812706633586,0.0,inf,1.0,exo_only,332.0,0.0,False,115803544,115803758,16
chr11,115823817,115824689,77.77691225701484,0.0,inf,1.0,exo_only,674.5,0.0,False,115823817,115824689,84
chr11,116238045,116238278,1.9875544711285364,0.0,inf,1.0,exo_only,311.0,0.0,False,116238045,116238278,25
chr11,118569079,118570409,4.682813449204022,0.0,inf,1.0,exo_only,271.0,0.0,False,118569079,118570409,128
chr11,118999518,118999905,44.83989868086227,0.0,inf,1.0,exo_only,616.0,0.0,False,118999518,118999905,27
chr11,119037206,119037726,30.71398442688545,0.0,inf,1.0,exo_only,266.6666666666667,0.0,False,119037206,119037726,46
chr11,120046796,120047187,5.423083841796125,0.0,inf,1.0,exo_only,220.0,0.0,False,120046796,120047187,46
chr11,120187268,120187720,1.7966119443248705,0.0,inf,1.0,exo_only,197.0,0.0,False,120187268,120187720,31
chr11,120437167,120437794,38.67510606757339,0.0,inf,1.0,exo_only,310.6666666666667,0.0,False,120437167,120437794,73
chr11,120948948,120949654,134.2293115660208,0.0,inf,1.0,exo_only,567.25,0.0,False,120948948,120949654,60
chr11,121703380,121703627,61.87496071238726,0.0,inf,1.0,exo_only,476.6666666666667,0.0,False,121703380,121703627,20
chr12,5209990,5210228,49.9689694304605,0.0,inf,1.0,exo_only,700.5,0.0,False,5209990,5210228,19
chr12,11150132,11150540,8.000526298824584,0.0,inf,1.0,exo_only,463.0,0.0,False,11150132,11150540,48
chr12,17992588,17993690,16.83449809654422,0.0,inf,1.0,exo_only,431.0,0.0,False,17992588,17993690,112
chr12,19175719,19176397,3.469316398449484,0.0,inf,1.0,exo_only,190.0,0.0,False,19175719,19176397,68
chr12,20815179,20816016,4.015008829489394,0.0,inf,1.0,exo_only,271.0,0.0,False,20815179,20816016,85
chr12,21543251,21543540,25.46679706981537,0.0,inf,1.0,exo_only,358.5,0.0,False,21543251,21543540,26
chr12,24251936,24252731,1.361251132959416,0.0,inf,1.0,exo_only,213.0,0.0,False,24251936,24252731,85
chr12,27338810,27339694,29.106817323926347,0.0,inf,1.0,exo_only,360.0,0.0,False,27338810,27339694,84
chr12,28552031,28552394,16.008881748105463,0.0,inf,1.0,exo_only,566.0,0.0,False,28552031,28552394,38
chr12,30884202,30884888,19.97496965246494,0.0,inf,1.0,exo_only,429.0,0.0,False,30884202,30884888,78
chr12,40134071,40134276,18.4439292174535,0.0,inf,1.0,exo_only,518.0,0.0,False,40134071,40134276,25
chr12,54313169,54313370,22.30775561414545,0.0,inf,1.0,exo_only,469.5,0.0,False,54313169,54313370,17
chr12,55861029,55861241,16.955185036601854,0.0,inf,1.0,exo_only,279.5,0.0,False,55861029,55861241,17
chr12,56611782,56612308,9.613646871703772,0.0,inf,1.0,exo_only,540.0,0.0,False,56611782,56612308,52
chr12,56692444,56692694,23.00709003718787,0.0,inf,1.0,exo_only,292.3333333333333,0.0,False,56692444,56692694,20
chr12,57196711,57197162,15.695743088686656,0.0,inf,1.0,exo_only,331.5,0.0,False,57196711,57197162,50
chr12,57542297,57543269,4.341536754949986,0.0,inf,1.0,exo_only,201.0,0.0,False,57542297,57543269,74
chr12,57575938,57576606,12.905847198535811,0.0,inf,1.0,exo_only,496.0,0.0,False,57575938,57576606,81
chr12,58213473,58213783,20.532415728445905,0.0,inf,1.0,exo_only,1363.0,0.0,False,58213473,58213783,22
chr12,61522900,61523369,48.557214793081926,0.0,inf,1.0,exo_only,477.0,0.0,False,61522900,61523369,41
chr12,66283872,66284400,18.20426563990792,0.0,inf,1.0,exo_only,436.0,0.0,False,66283872,66284400,48
chr12,71069849,71070064,12.110443679239896,0.0,inf,1.0,exo_only,193.0,0.0,False,71069849,71070064,15
chr12,72303786,72304071,20.47244320533352,0.0,inf,1.0,exo_only,380.0,0.0,False,72303786,72304071,27
chr12,72939661,72940486,22.329703984437003,0.0,inf,1.0,exo_only,281.0,0.0,False,72939661,72940486,65
chr12,73545288,73546556,13.722509800276717,0.0,inf,1.0,exo_only,324.5,0.0,False,73545288,73546556,140
chr12,81731958,81732163,3.359753650565015,0.0,inf,1.0,exo_only,460.0,0.0,False,81731958,81732163,17
chr12,84038434,84038951,19.06629918638556,0.0,inf,1.0,exo_only,221.0,0.0,False,84038434,84038951,73
chr12,84571213,84571736,11.413767705075276,0.0,inf,1.0,exo_only,553.0,0.0,False,84571213,84571736,36
chr12,87102113,87102587,25.969581333067424,0.0,inf,1.0,exo_only,357.5,0.0,False,87102113,87102587,36
chr12,88354390,88354691,1.848780778599016,0.0,inf,1.0,exo_only,225.0,0.0,False,88354390,88354691,31
chr12,104471917,104473411,26.355943769551704,0.0,inf,1.0,exo_only,215.16666666666663,0.0,False,104471917,104473411,147
chr12,107980220,107980746,22.13442939467985,0.0,inf,1.0,exo_only,498.0,0.0,False,107980220,107980746,49
chr12,108318311,108318894,29.77150396313504,0.0,inf,1.0,exo_only,410.5,0.0,False,108318311,108318894,54
