chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr4,118212042,118212247,205,1486,CpG:,36.96994326754314,0.0,inf,1.0,exo_only,False,3,0,3,2,"9.708403759467892,28.655727607447925,72.5456984357136","0.0,0.0",1,0,3.55046;6.35748;6.017,,118212042,118212247,205,26.318257757550032,0.0,0.7118825573274684,0.0,3,0
chr4,118260835,118261067,232,1487,CpG:,109.12669935445676,9.102502629674714,11.988647934986261,0.5,both,False,3,1,3,2,"80.7862949946831,45.72994820002852,200.86385486865865","0.0,18.205005259349427",1,1,5.22532;12.267;6.22982,13.4586,118260835,118261067,232,66.42798676774932,9.102502629674714,0.6087235036036704,1.0,3,1
chr4,118290455,118291235,780,1487,CpG:,6.98373794148111,1.9513487021128337,3.578928734735841,0.6666666666666666,both,False,2,1,3,2,"9.094695231853388,11.856518592589941,0.0","0.0,3.9026974042256675",1,1,4.70499;3.39596,13.527,118290455,118291235,780,5.065330775341965,1.9513487021128337,0.7253036723006979,1.0,2,1
chr4,118359956,118360289,333,1488,CpG:,61.59387720048846,77.66516912305677,0.7930695045921536,0.8,both,False,3,2,3,2,"32.79125645783571,27.113148528892356,124.8772266147373","52.608617788320544,102.721720457793",1,1,4.5537;9.39509;5.58894,11.1371;7.34483,118359956,118360289,333,44.80808678670711,25.056551334736227,0.7274763145832905,0.3226227614985981,3,2
chr4,118409119,118409651,532,1488,CpG:,44.75933732424763,10.086354999165787,4.437612728081606,0.5,both,False,3,1,3,2,"41.722709849364776,23.05991338787222,69.49538873550587","0.0,20.172709998331573",1,0,6.36806;7.467;5.26504,3.8332,118409119,118409651,532,19.07842013910102,10.086354999165787,0.4262444727653642,1.0,3,1
chr4,118436948,118437578,630,1488,CpG:,259.5743221802686,176.52085901139276,1.4705022603788458,0.4,both,False,3,2,3,2,"272.0476153479682,196.60047848262485,310.07487271021284","116.03178899855841,237.0099290242271",1,1,14.212;69.5414;11.4983,7.08536;22.9674,118436948,118437578,630,47.157868330145774,60.48907001283434,0.18167385715986067,0.3426737800371249,3,2
chr4,118486405,118486632,227,1488,CpG:,8.93157647534789,0.0,inf,1.0,exo_only,False,2,0,3,2,"9.573570604366353,17.22115882167732,0.0","0.0,0.0",1,0,3.13775;2.57035,,118486405,118486632,227,7.045149401615709,0.0,0.788791253264312,0.0,2,0
chr4,118620740,118621282,542,1490,CpG:,88.5653448433307,114.77928941452195,0.7716143329959085,0.8,both,False,3,2,3,2,"59.47914685886285,43.405932834667475,162.8109548364618","120.04024688608092,109.51833194296299",1,1,9.12032;16.9294;13.4542,10.2734;13.4729,118620740,118621282,542,52.90806494732785,5.260957471558967,0.5973901534614984,0.045835424651908915,3,2
chr4,119108685,119109270,585,1493,CpG:,151.29773493709726,167.1952618014099,0.9049164031741802,0.8,both,False,3,2,3,2,"123.50020568391197,122.07374227148856,208.3192568558913","211.30902895356854,123.0814946492513",1,1,15.0685;29.0458;12.0759,25.7445;12.9952,119108685,119109270,585,40.324510089343725,44.11376715215862,0.26652421535662,0.26384579728435,3,2
chr4,119173964,119174255,291,1494,CpG:,343.4574814804095,210.28038351314586,1.6333310589522392,0.8,both,False,3,2,3,2,"264.6026773354442,240.5659981953729,525.2037689104113","93.43346897924889,327.1272980470428",1,1,13.6247;28.8219;17.574,6.20377;23.169,119173964,119174255,291,128.88813038694272,116.84691453389696,0.3752666263998514,0.5556719679778983,3,2
chr4,119195285,119195634,349,1494,CpG:,65.55970199697909,89.72535657814376,0.7306708437528662,0.8,both,False,3,2,3,2,"55.9052845099594,33.049167313343474,107.72465416763437","80.51142394303592,98.93928921325158",1,1,10.6077;12.7562;7.87073,14.7576;12.8739,119195285,119195634,349,31.241136524264466,9.213932635107831,0.476529568815063,0.10269039863980052,3,2
chr4,119232367,119233464,1097,1494,CpG:,234.48484839164385,140.67841120122668,1.6668147329033753,0.8,both,False,3,2,3,2,"176.44334838992373,182.4609676133315,344.55022917167645","79.08335356768849,202.27346883476486",1,1,21.01;42.957;24.9629,12.7196;33.0649,119232367,119233464,1097,77.8667407389901,61.59505763353818,0.33207578772396695,0.43784300026983164,3,2
chr4,119282188,119282389,201,1495,CpG:,2.4130095170307317,5.5160331441395325,0.4374537741120021,0.6666666666666666,both,False,2,2,3,2,"0.9243370929167638,6.314691458175432,0.0","9.31081257530706,1.7212537129720051",0,1,,7.62032,119282188,119282389,201,2.7845934763416196,3.794779431167527,1.1539919161894276,0.6879544288451678,0,1
chr4,119293683,119294994,1311,1495,CpG:,267.33482684635675,136.92381852224162,1.952434789882313,0.4,both,False,3,2,3,2,"228.76650642784927,180.53401955132443,392.7039545598965","60.80363239721885,213.0440046472644",1,1,49.2634;63.0367;34.8776,11.5232;18.1268,119293683,119294994,1311,90.80989973680886,76.12018612502277,0.3396860065261879,0.5559309325912348,3,2
chr4,119320182,119320593,411,1495,CpG:,111.21873156771078,152.6124797273436,0.7287656407026043,1.0,both,False,3,2,3,2,"79.36860911747544,164.27193593862864,90.0156496470282","253.8598687387731,51.365090715914164",1,1,12.5113;16.1833;10.1481,17.7741;9.36817,119320182,119320593,411,37.76525509447602,101.24738901142946,0.33955840497501316,0.6634279791031332,3,2
chr4,119415183,119415588,405,1496,CpG:,331.4790884324062,251.77366475175927,1.316575698094691,0.8,both,False,3,2,3,2,"286.86159238462096,182.06649596602827,525.5091769465694","254.79354594666282,248.75378355685575",1,1,16.0673;52.1115;18.6396,19.5438;19.5377,119415183,119415588,405,143.71559761082773,3.019881194903533,0.43355856410270543,0.011994428400130883,3,2
chr4,119421975,119422972,997,1496,CpG:,85.02535442507255,101.14303143153577,0.8406447109767186,0.8,both,False,3,2,3,2,"88.87226571338466,59.491288923093286,106.7125086387397","124.21712154299469,78.06894132007687",1,1,6.75731;7.85883;8.16347,19.0455;10.2867,119421975,119422972,997,19.468948656830374,23.074090111458908,0.22897815349875575,0.22813326617640362,3,2
chr4,119492218,119492766,548,1496,CpG:,13.402901490529379,16.2539168048079,0.8245951822864509,1.0,both,False,3,2,3,2,"11.475850380250137,15.016251410881098,13.7166026804569","4.146909435300062,28.360924174315738",1,1,4.75629;5.22008;3.7369,4.74096;8.60666,119492218,119492766,548,1.4622850136788543,12.107007369507839,0.10910212350005849,0.7448670689594394,3,2
chr4,119521076,119521318,242,1496,CpG:,4.9010905168601635,46.87330063118422,0.10456038834183418,1.0,both,False,1,2,3,2,"14.70327155058049,0.0,0.0","85.16878282531233,8.577818437056107",0,1,2.62629,5.77328;4.96061,119521076,119521318,242,6.931188679361806,38.29548219412811,1.4142135623730951,0.8169999056701931,1,2
chr4,119539229,119540283,1054,1497,CpG:,55.66526812122714,60.4776823118018,0.9204266101706158,1.0,both,False,3,2,3,2,"58.66950360466452,37.03103719626251,71.29526356275439","55.47226120624868,65.48310341735493",1,1,6.83632;13.6638;6.99625,7.37891;9.85302,119539229,119540283,1054,14.148695469983736,5.005421105553122,0.2541745678682599,0.08276476402893417,3,2
chr4,119733555,119734333,778,1498,CpG:,160.62647311995963,130.83426156356586,1.2277095555885353,0.8,both,False,3,2,3,2,"148.92132616778574,104.31448747688823,228.64360571520493","100.22131698909946,161.44720613803227",1,1,22.9315;28.9695;23.1757,14.6438;25.4231,119733555,119734333,778,51.42755590380396,30.612944574466404,0.3201686179425521,0.23398262969209405,3,2
chr4,119814814,119815045,231,1499,CpG:,25.351043999797167,7.877592150783126,3.2181209073228008,1.0,both,False,3,1,3,2,"39.66628021801705,5.729487666836032,30.657364114538417","0.0,15.755184301566253",1,0,2.85446;4.26847;2.78012,2.36154,119814814,119815045,231,14.353727669971416,7.877592150783126,0.5661986808151278,1.0,3,1
chr4,120032845,120033243,398,1500,CpG:,56.95896110063421,21.27851597507994,2.676829585641262,0.8,both,False,3,2,3,2,"12.236181668899766,19.92877044270386,138.71193119029903","20.04616987525518,22.510862074904704",1,1,3.00366;7.14446;3.74109,11.716;6.90349,120032845,120033243,398,57.893321833477685,1.2323460998247615,1.0164041041969263,0.057915039811423305,3,2
chr4,120148735,120149024,289,1501,CpG:,96.4812800617504,123.44907212339882,0.7815472275507133,0.8,both,False,3,2,3,2,"65.2228686652794,106.96413880318507,117.25683271678673","162.25132603628825,84.64681821050941",1,1,4.37099;7.88361;4.92584,10.5799;6.4089,120148735,120149024,289,22.498905147777656,38.80225391288942,0.23319451331261154,0.3143179065299329,3,2
chr4,120267946,120269173,1227,1502,CpG:,12.197139690635453,18.12491320864204,0.6729488605120493,0.4,both,False,3,2,3,2,"7.2176653046674035,12.253643562469234,17.120110204769716","19.78228476850017,16.467541648783914",0,0,5.48052;3.66991,3.65629,120267946,120269173,1227,4.042853634545755,1.6573715598581273,0.3314591565799414,0.0914416273766147,2,1
chr4,120282476,120282998,522,1502,CpG:,13.585322170574242,16.307297054378466,0.8330824001839483,1.0,both,False,3,2,3,2,"10.418828220659746,14.390243026031845,15.946895265031134","1.3949930914517106,31.21960101730522",1,1,7.11564;13.417;7.6957,10.6098;8.49577,120282476,120282998,522,2.3274885605775744,14.912303962926755,0.1713237662938098,0.9144558974549888,3,2
chr4,120286819,120288121,1302,1502,CpG:,125.16219903088445,77.4435546101513,1.6161732201078254,0.2,both,False,3,2,3,2,"100.1928535503909,82.39280484898299,192.9009386932795","73.46869969404604,81.41840952625655",1,1,19.8393;36.8689;18.6448,15.2993;19.3013,120286819,120288121,1302,48.446624042895024,3.974854916105258,0.3870707323617777,0.051325832551392656,3,2
chr4,120404992,120405976,984,1503,CpG:,8.560289510866491,19.506065885225933,0.43885269132358107,0.4,both,False,3,2,3,2,"1.8309106284040746,9.077176067887283,14.772781836308114","27.920814490899808,11.091317279552056",1,1,3.63784;6.76836;3.46775,4.00209;3.88147,120404992,120405976,984,5.296123511595722,8.414748605673875,0.6186850929367267,0.4313913761589045,3,2
chr4,120569531,120570704,1173,1504,CpG:,161.99471578587182,158.52866240108716,1.0218638909348476,0.8,both,False,3,2,3,2,"114.3769067791112,117.66664229715775,253.94059828134652","120.79913601627334,196.25818878590096",1,1,10.5707;20.3401;13.2852,10.3032;16.2489,120569531,120570704,1173,65.02942703550143,37.72952638481381,0.40142931033292933,0.23799813745577322,3,2
chr4,120649755,120650114,359,1505,CpG:,35.6662838939394,0.7978765712142987,44.701505446711415,0.5,both,False,3,1,3,2,"22.104622925888528,30.6893816791205,54.20484707680917","0.0,1.5957531424285973",1,0,4.60699;7.15876;2.84866,,120649755,120650114,359,13.569162695286671,0.7978765712142987,0.3804478968326839,1.0,3,0
chr4,120666519,120667457,938,1505,CpG:,21.2199043090579,31.064043241523223,0.6831018146631122,0.8,both,False,3,2,3,2,"33.27911216617901,27.430165252197526,2.9504355087971637","40.634742688014306,21.493343795032136",1,1,4.38242;7.40301;4.9428,10.704;7.87713,120666519,120667457,938,13.137292026477368,9.570699446491085,0.6191023218172385,0.3080957418221063,3,2
chr4,120697918,120698262,344,1505,CpG:,30.402343231578204,9.737824373467024,3.1220878571620663,0.4,both,False,3,2,3,2,"26.1862814703653,10.12262104555618,54.898127178813134","19.122988856116006,0.35265989081804144",0,0,4.49948,,120697918,120698262,344,18.521030748010112,9.385164482648984,0.6091974755673685,0.9637845295527259,1,0
chr4,120731011,120731409,398,1506,CpG:,47.122837601394906,6.410416157401387,7.350979475332107,0.2,both,False,3,2,3,2,"21.204653227149542,28.46459133660973,91.69926824042545","9.908190588256222,2.912641726546551",1,1,3.53382;12.4165;3.8768,5.75555;6.54161,120731011,120731409,398,31.65933566080758,3.4977744308548355,0.6718469700107876,0.5456392135815314,3,2
chr4,120746776,120747625,849,1506,CpG:,9.813588479756842,19.222507676752493,0.5105259232969535,1.0,both,False,3,2,3,2,"3.116753340048279,5.324184989479883,20.999827109742363","0.29832933648314996,38.146686017021835",0,0,6.10976,5.70502,120746776,120747625,849,7.961035930788713,18.924178340269343,0.8112257760971416,0.9844802071873304,1,1
chr4,120825099,120825889,790,1506,CpG:,139.97606850233763,58.786689379245416,2.3810843913887085,0.2,both,False,3,2,3,2,"147.6462564106229,91.60287958700445,180.6790695093855","36.44934787991681,81.12403087857403",1,1,12.0472;19.2914;12.637,5.55454;15.609,120825099,120825889,790,36.76742888013184,22.337341499328613,0.26266939251489135,0.37997277504820315,3,2
chr4,120854718,120855294,576,1507,CpG:,30.831597079833347,23.540410015318127,1.3097306741798773,1.0,both,False,3,2,3,2,"34.464520083533394,1.8513226177957323,56.17894853817092","1.9543389479319255,45.12648108270433",1,1,3.25641;7.285;5.92132,8.48852;4.96427,120854718,120855294,576,22.327432031758082,21.586071067386204,0.7241737096506831,0.9169794006705829,3,2
chr4,120951370,120951904,534,1507,CpG:,47.81986915455031,123.66436107596209,0.38669078737386975,0.4,both,False,3,2,3,2,"56.10020819674717,15.931254815519527,71.42814445138424","59.55896706170357,187.7697550902206",1,1,5.92395;14.9171;6.27008,15.2207;12.2013,120951370,120951904,534,23.40084330110255,64.10539401425852,0.4893539801514877,0.5183821228403964,3,2
chr4,121016809,121017403,594,1508,CpG:,119.35830332213379,100.85444829439876,1.1834708864176364,0.8,both,False,3,2,3,2,"113.07495965379657,118.52423061184611,126.4757197007587","126.13475840019457,75.57413818860294",1,1,12.375;15.8869;9.82275,11.8367;13.6688,121016809,121017403,594,5.502535804735796,25.280310105795813,0.04610098880079679,0.2506613296024527,3,2
chr4,121039609,121039816,207,1508,CpG:,10.171688042977005,0.0,inf,1.0,exo_only,False,3,0,3,2,"0.9791391621465269,16.571437808050625,12.964487158733865","0.0,0.0",1,0,9.81037;4.85665,,121039609,121039816,207,6.6648200496585,0.0,0.6552324473085069,0.0,2,0
chr4,121214641,121215273,632,1509,CpG:,113.1891284791226,42.308039372480366,2.6753574535233002,0.2,both,False,3,2,3,2,"99.89777944661394,58.229788925074324,181.43981706567956","48.6175930047337,35.99848574022703",1,1,9.28101;17.1627;7.14486,7.46222;9.87626,121214641,121215273,632,51.17077764981468,6.309553632253333,0.4520820889547973,0.14913368063936894,3,2
chr4,122885824,122886128,304,1522,CpG:,1072.4141720888908,833.5958985905899,1.286491660889989,0.4,both,False,3,2,3,2,"821.0799384368094,987.0478546242965,1409.1147232055664","967.6055807063454,699.5862164748343",1,1,33.8624;54.2205;27.5718,26.9579;51.7295,122885824,122886128,304,247.53691057107562,134.0096821157556,0.2308221179965511,0.16076096624555583,3,2
chr4,122960877,122961321,444,1523,CpG:,73.96242806718156,7.549547387135996,9.796935402142038,0.2,both,False,3,2,3,2,"39.898556221712816,46.21707300237707,135.7716549774548","14.178201370411092,0.9208934038608998",1,1,14.0372;8.43692;12.4518,8.71426;5.56871,122960877,122961321,444,43.781779406591184,6.628653983275096,0.5919462158114024,0.8780200511847835,3,2
chr4,122995640,122997012,1372,1523,CpG:,24.016935594112,17.053067818327477,1.4083645154040982,0.8,both,False,3,2,3,2,"29.42645628042193,21.22596900595173,21.398381495962337","22.12987313951765,11.97626249713731",1,1,"5.61073;6.61611,9.00953;6.44031",7.11152;7.17421,122995640,122997012,1372,3.825756313758037,5.07680532119017,0.15929410722556797,0.29770627638822644,3,2
chr4,123016524,123016892,368,1523,CpG:,105.38375631622647,51.17760927262514,2.059177007562879,0.8,both,False,3,2,3,2,"130.56208202113277,90.43193025174348,95.15725667580314","7.083445880724036,95.27177266452624",1,1,7.19791;8.00684;12.4234,16.3689;8.86341,123016524,123016892,368,17.907972925119847,44.094163391901105,0.169931055326811,0.8615909187357651,3,2
chr4,123104618,123105643,1025,1524,CpG:,5.676223640131757,0.7979415172483862,7.113583536429576,1.0,both,False,3,1,3,2,"0.5767372540729802,13.40949725081281,3.0424364155094796","1.5958830344967725,0.0",1,0,4.87031;3.10441,,123104618,123105643,1025,5.560129413477061,0.7979415172483862,0.9795472775537081,1.0,2,0
chr4,123183309,123183668,359,1524,CpG:,92.73965628543381,65.35543031347163,1.4190046005452972,0.8,both,False,3,2,3,2,"110.25640501484565,82.69707975679785,85.26548408465797","36.260878512454234,94.44998211448903",1,1,5.06199;9.50028;7.18291,6.77997;4.86835,123183309,123183668,359,12.430514597415934,29.0945518010174,0.13403666883514576,0.4451742060524721,3,2
chr4,123189041,123189245,204,1524,CpG:,102.42818707734152,21.843904725476808,4.689096952427113,0.3333333333333333,both,False,2,2,3,2,"0.0,43.633735432344324,263.6508257996802","39.55807913985907,4.129730311094546",1,1,3.80431;13.6451,7.78585,123189041,123189245,204,115.38495033117118,17.714174414382263,1.1264960712820804,0.8109435852703574,2,1
chr4,123201322,123201625,303,1524,CpG:,20.000966968578343,26.607432337090522,0.7517060163936666,0.8,both,False,3,2,3,2,"3.7626567060011054,21.23285149111606,35.007392708617864","13.873884622806763,39.34098005137428",1,1,3.50231;9.55204,2.77248;3.88425,123201322,123201625,303,12.785318053036587,12.733547714283759,0.6392349966440327,0.47857108318314906,2,2
chr4,123233608,123234080,472,1525,CpG:,9.751420154409894,28.023215794967392,0.3479764858450372,0.5,both,False,3,1,3,2,"12.858478267314071,1.8393776295548778,14.556404566360733","56.046431589934784,0.0",0,1,9.05171;3.13332,6.54988;5.19328,123233608,123234080,472,5.637437427033917,28.023215794967392,0.5781145041201504,1.0,2,2
chr4,123282607,123283763,1156,1525,CpG:,10.416312496142403,47.8732331459085,0.217581136924583,0.2,both,False,3,2,3,2,"6.022105367538426,13.42053105839396,11.806301062494827","72.06026644360236,23.68619984821465",1,1,"11.5077;19.7301;4.92938,3.70593",8.53911;8.57216,123282607,123283763,1156,3.176289957032748,24.187033297693855,0.3049342037509974,0.5052308295948256,3,2
chr4,123322418,123323615,1197,1525,CpG:,7.901103673025081,23.097495017693056,0.3420762150602352,0.2,both,False,3,2,3,2,"0.7525548281625797,2.1916749041182055,20.75908128679446","24.598235765296216,21.596754270089896",0,0,7.17917,5.0018,123322418,123323615,1197,9.110925964115848,1.5007407476031602,1.1531206703718095,0.06497417778220402,1,1
chr4,123342303,123343090,787,1526,CpG:,13.104679248233005,45.810995555136074,0.286059691334601,0.2,both,False,3,2,3,2,"23.07105291480485,12.422557967742183,3.8204268621519835","23.53400515177047,68.08798595850168",0,1,3.5957,7.9975;7.7039,123342303,123343090,787,7.8738223642541465,22.276990403365602,0.600840525365459,0.48628042533050847,1,2
chr4,123411410,123412441,1031,1526,CpG:,111.54161200753083,152.94731282193493,0.7292812796089484,0.4,both,False,3,2,3,2,"97.11150647134716,96.82125063432754,140.69207891691784","104.99519132203436,200.89943432183549",1,1,10.1397;12.7213;10.0628,13.9814;12.4315,123411410,123412441,1031,20.61283342789439,47.952121499900564,0.18479949372170357,0.3135205229511134,3,2
chr4,123663954,123665073,1119,1528,CpG:,6.287270562862548,8.655320998917103,0.7264052440861719,1.0,both,False,3,2,3,2,"10.678987624072091,4.629856007774564,3.5529680567409865","1.4461060115756255,15.86453598625858",0,1,7.61449,8.84874;8.48686,123663954,123665073,1119,3.1363785883360835,7.209214987341477,0.49884581186340954,0.8329228908140376,1,2
chr4,123686502,123687331,829,1528,CpG:,8.198292389422187,12.91033600610473,0.6350177397044954,0.5,both,False,3,1,3,2,"11.572517174144417,3.614224139398775,9.40813585472337","0.0,25.82067201220946",0,0,6.50326;4.6955,5.41969,123686502,123687331,829,3.359702160868751,12.91033600610473,0.4098051156608653,1.0,2,1
chr4,123718149,123718385,236,1528,CpG:,151.19661739586437,182.40377432613047,0.8289116711232686,1.0,both,False,3,2,3,2,"177.60901202185678,188.57646728774247,87.40437287799382","279.28547118882,85.52207746344098",1,1,10.6102;12.8156;14.9862,14.9295;9.48917,123718149,123718385,236,45.329601176443475,96.88169686268951,0.29980565674800186,0.5311386632245285,3,2
chr4,123749736,123750601,865,1529,CpG:,106.36825984006673,40.61368606214578,2.619025017264017,0.2,both,False,3,2,3,2,"91.56480261080527,79.10564990071202,148.43432700868286","30.72494105520965,50.502431069081915",1,0,11.9921;20.4501;13.8649,8.35614,123749736,123750601,865,30.176957289066873,9.888745006936132,0.2837026509077084,0.24348307099741417,3,1
chr4,123904770,123905531,761,1530,CpG:,200.4065943039983,77.12957749385559,2.5983105420221366,0.2,both,False,3,2,3,2,"141.19508260183045,132.59295088859488,327.4317494215696","22.00363527616283,132.25551971154835",1,1,29.3414;50.2436;28.2263,7.93251;26.645,123904770,123905531,761,89.8889748225934,55.12594221769276,0.44853301925903755,0.7147185814946838,3,2
chr4,123917134,123918111,977,1530,CpG:,111.33201609289064,95.75799548186689,1.1626393757790483,0.8,both,False,3,2,3,2,"146.145043872884,79.96185787234116,107.88914653344676","91.9401681647696,99.57582279896418",1,1,14.2589;18.7809;19.6642,7.08236;12.6695,123917134,123918111,977,27.12862621411955,3.81782731709729,0.2436731783558522,0.03986954089719066,3,2
chr4,123990724,123990945,221,1530,CpG:,74.58382831763358,73.25337126028484,1.0181624003709173,1.0,both,False,3,2,3,2,"97.54500493528616,56.70635266541356,69.50012735220102","60.89307265475864,85.61366986581103",1,1,6.20049;8.0482;8.10404,8.93968;5.29186,123990724,123990945,221,17.05543689334572,12.360298605526197,0.22867473121265577,0.1687335120947188,3,2
chr4,124178528,124178921,393,1532,CpG:,3.394947481519393,0.0,inf,1.0,exo_only,False,2,0,3,2,"4.211796515467209,5.97304592909097,0.0","0.0,0.0",0,0,3.11151,,124178528,124178921,393,2.5059597198084496,0.0,0.7381438839480718,0.0,1,0
chr4,124277515,124277995,480,1533,CpG:,43.94077814618746,75.03936125462255,0.5855697251618148,0.2,both,False,3,2,3,2,"32.84196949005127,55.88364854454994,43.09671640396118","79.92014780888955,70.15857470035553",1,1,8.58021;9.5529;8.20022,7.52547;6.44982,124277515,124277995,480,9.42564139572292,4.8807865542670115,0.21450783971928225,0.06504301839278179,3,2
chr4,124575210,124575876,666,1535,CpG:,95.02874094874294,43.74899600862383,2.1721353543750084,0.4,both,False,3,2,3,2,"130.74228316384392,59.45481184366587,94.889127838719","67.9264962780583,19.571495739189356",1,0,4.86525;7.97692;7.9184,6.04846,124575210,124575876,666,29.10315573578084,24.17750026943447,0.30625635408006346,0.5526412598055642,3,1
chr4,124656782,124659760,2978,1536,CpG:,22.580829555779626,22.509840172637304,1.0031537044509369,1.0,both,False,3,2,3,2,"21.49364239517837,16.295792207852397,29.9530540643081","13.667238914302086,31.35244143097252",2,2,"5.14353,2.50523;11.8692;5.16844,3.84901","7.70143,8.09923;9.47025",124656782,124659760,2978,5.6283024258700545,8.842601258335216,0.24925135774870036,0.3928326985228522,3,2
chr4,124659908,124660197,289,1536,CpG:,4.850517723937073,77.76981603563038,0.06237018384760997,0.3333333333333333,both,False,2,2,3,2,"0.9350950445683357,13.616458127242884,0.0","115.55218569217669,39.987446379084076",0,1,,8.09923,124659908,124660197,289,6.2102004289355,37.78236965654631,1.2803170264255417,0.485823055557136,0,1
chr4,124693360,124693603,243,1536,CpG:,120.12282695691772,103.26716481903452,1.163223829834208,0.4,both,False,3,2,3,2,"126.2473336992931,99.8827071327241,134.23844003873597","114.74850256649064,91.78582707157841",1,1,9.56543;17.3151;8.64977,10.2173;11.6773,124693360,124693603,243,14.679039092196689,11.481337747456116,0.12220024673130074,0.11118091377424784,3,2
chr4,124700479,124700998,519,1536,CpG:,12.51211426268806,7.480079900782003,1.672724680571926,0.3333333333333333,both,False,2,2,3,2,"18.376315916204728,19.160026871859454,0.0","11.895468313110587,3.0646914884534184",1,0,3.47155;10.9757;3.77181,7.82821,124700479,124700998,519,8.85318410544759,4.415388412328584,0.7075689943024548,0.5902862631008765,3,1
