chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr2,128892289,128892574,285,1568,CpG:,24.597204650075813,9.28977139790853,2.6477728672218515,0.5,both,both,False,3,1,3,2,"23.4881681475723,29.378333530091403,20.925112272563734","0.0,18.57954279581706",1,0,2.80156;3.03734;6.7047,3.55053,128892289,128892574,285,3.538993160028554,9.28977139790853,0.14387785971515452,1.0,3,1
chr2,128943561,128944174,613,1568,CpG:,293.3940716808811,243.90071384980666,1.2029242024340785,0.8,both,both,False,3,2,3,2,"206.34638741588125,239.10721891194729,434.7286087148147","177.9906100200012,309.8108176796121",1,1,14.7499;24.8895;18.9958,17.3468;18.6785,128943561,128944174,613,100.82958077543736,65.91010382980545,0.3436660468215176,0.2702333371209102,3,2
chr2,128967018,128967731,713,1568,CpG:,375.20160099723284,325.48375824490904,1.1527506104157548,0.8,both,both,False,3,2,3,2,"309.78306247342016,336.25795383105606,479.5637866872223","388.83371885494967,262.1337976348684",1,1,22.4951;31.4801;20.0099,20.6214;23.6989,128967018,128967731,713,74.58252395654779,63.349960610040625,0.1987798659662378,0.19463324668376597,3,2
chr2,129038833,129039540,707,1569,CpG:,30.38332561994712,2.974249377109037,10.215460026246904,0.5,both,both,False,3,1,3,2,"11.311863954535974,30.632964162543267,49.20514874276211","0.0,5.948498754218074",1,0,5.60061;6.40012;4.62105,5.61202,129038833,129039540,707,15.470875811490973,2.974249377109037,0.509189678740569,1.0,3,1
chr2,129065868,129066352,484,1569,CpG:,32.86061014288385,35.50545254916199,0.9255088383223392,1.0,both,both,False,3,2,3,2,"27.068450279472287,22.71467180094443,48.798708348234825","26.710634152751325,44.300270945572656",1,1,4.48927;5.93486;3.88186,8.29659;5.22293,129065868,129066352,484,11.409238290747316,8.794818396410665,0.34720104834140003,0.24770331779979649,3,2
chr2,129101040,129101282,242,1569,CpG:,266.4536184883643,186.3121359328593,1.4301463356331514,0.8,both,both,False,3,2,3,2,"222.0845173843636,138.06223247465024,439.2141056060791","235.62041303145983,137.00385883425878",1,1,18.0847;44.8197;18.1873,12.2197;15.6347,129101040,129101282,242,126.88466028175571,49.30827709860053,0.4761979251833527,0.26465413458825676,3,2
chr2,129125765,129126038,273,1570,CpG:,86.99599081547125,10.824026624798337,8.037303845517108,1.0,both,exo_only,False,3,1,3,2,"41.22518450873239,15.365079939147055,204.39770799853426","21.648053249596675,0.0",0,0,8.34869;3.64338,,129125765,129126038,273,83.68416277980921,10.824026624798337,0.9619312567784094,1.0,2,0
chr2,129129397,129129848,451,1570,CpG:,539.5277421250663,457.0726982505781,1.1803980946358874,0.8,both,both,False,3,2,3,2,"469.2165648466732,455.30048547985814,694.0661760486679","439.0824789313678,475.0629175697885",1,1,19.2803;31.2011;22.1474,23.8697;25.4742,129129397,129129848,451,109.42275810179336,17.990219319210354,0.20281210688222293,0.0393596453869745,3,2
chr2,129198171,129199236,1065,1570,CpG:,196.89706336515425,109.68009274285724,1.7951941728092393,0.8,both,both,False,3,2,3,2,"129.5175927211421,137.59374986030687,323.57984751401375","46.71582217731386,172.6443633084006",1,1,14.1084;36.3711;11.9751,13.7655;15.2453,129198171,129199236,1065,89.63891241462053,62.96427056554338,0.4552577416981646,0.5740720033229899,3,2
chr2,129296978,129297296,318,1571,CpG:,277.18307401949005,103.33097311085875,2.68247811546412,0.2,both,both,False,3,2,3,2,"283.25526466609546,226.45404224275794,321.83991514961673","109.90386205349328,96.75808416822422",1,1,19.7733;26.8908;28.2781,27.7985;19.8903,129296978,129297296,318,39.17711757295233,6.572888942634535,0.1413402232857754,0.0636100555791999,3,2
chr2,129593195,129593678,483,1573,CpG:,97.4166385122132,16.00969223551622,6.084853917185378,0.2,both,both,False,3,2,3,2,"60.05387107481867,55.98594175658611,176.21010270523482","21.121417114700098,10.897967356332341",1,1,5.96484;10.3459;5.59969,11.2118;6.366,129593195,129593678,483,55.740138212286894,5.111724879183878,0.572182935724052,0.31928939070071105,3,2
chr2,129688046,129688338,292,1574,CpG:,28.46659629530014,0.0,inf,1.0,exo_only,exo_only,False,3,0,3,2,"38.3691978944491,39.20158262775369,7.829008363697627","0.0,0.0",1,0,4.07127;4.69408;3.2309,,129688046,129688338,292,14.59693444556148,0.0,0.5127741404043956,0.0,3,0
chr2,129800323,129801953,1630,1575,CpG:,65.5686640494684,66.31108332492092,0.9888039941707074,1.0,both,both,False,3,2,3,2,"63.148080361255104,44.77570213218408,88.78220965496601","61.05016315071129,71.57200349913053",1,1,6.43194;8.85155;5.81971,9.75919;8.39023,129800323,129801953,1630,18.046931320530163,5.26092017420962,0.27523713624719615,0.07933696616644581,3,2
chr2,130178748,130179429,681,1578,CpG:,45.72103732973118,19.290632287136084,2.3701160568085764,0.8,both,both,False,3,2,3,2,"30.432039130626794,18.26044186831571,88.47063099025104","1.6530091541979282,36.92825542007424",1,0,6.44716;8.32578;8.22495,6.77672,130178748,130179429,681,30.634215768033453,17.637623132938153,0.6700245129415039,0.9143102657500637,3,1
chr2,130274053,130274815,762,1578,CpG:,181.58064467700447,115.99121835882582,1.565468897095932,0.2,both,both,False,3,2,3,2,"234.90680644455858,162.83473136105874,147.00039622539612","106.5222117694344,125.46022494821723",1,1,16.3032;18.15;12.2613,16.1078;8.27554,130274053,130274815,762,38.25738437601846,9.469006589391412,0.21069087205891723,0.08163554727133282,3,2
chr2,130284119,130284541,422,1578,CpG:,32.90495553476174,9.701087768608925,3.391883087712761,0.2,both,both,False,3,2,3,2,"34.24726986320098,29.137853586278254,35.32974315480598","10.415875068773026,8.986300468444824",1,1,3.84931;7.31797;4.09694,5.71701,130284119,130284541,422,2.7001518382565806,0.714787300164101,0.08205912435906691,0.07368114970333857,3,1
chr2,130294738,130295054,316,1579,CpG:,19.346503323140524,2.8366542481168917,6.820183790810484,0.5,both,both,False,3,1,3,2,"29.36179954492593,5.91293291502361,22.764777509472037","0.0,5.673308496233783",0,0,4.82771;4.16484,8.27803,130294738,130295054,316,9.873391358138361,2.8366542481168917,0.5103450061866586,1.0,2,1
chr2,130295425,130296228,803,1579,CpG:,17.011045777386972,7.973519624541439,2.1334425170321554,1.0,both,both,False,3,1,3,2,"12.402947093303295,6.586968958748975,32.043221280108654","0.0,15.947039249082877",1,0,3.70323;4.82771;4.16484,8.27803,130295425,130296228,803,10.891315368184348,7.973519624541439,0.6402496066798157,1.0,3,1
chr2,130361847,130362462,615,1579,CpG:,11.6847793971943,5.128106914109331,2.278575621160534,0.4,both,both,False,3,2,3,2,"8.010236150850126,22.387519633285397,4.656582407447381","7.699136849922862,2.5570769782957994",1,1,5.02823;4.26728,6.10444;5.22155,130361847,130362462,615,7.690827210757512,2.5710299358135313,0.6581919049840343,0.5013604394127725,2,2
chr2,130397413,130397861,448,1579,CpG:,41.55300318840005,10.866400596286569,3.8239896293350504,0.4,both,both,False,3,2,3,2,"9.450440505785602,28.931867814489774,86.27670124492475","0.21986250579357147,21.512938686779567",1,0,3.68799;12.0757,5.51232,130397413,130397861,448,32.60918457924061,10.646538090492998,0.7847611983998259,0.9797667586570749,2,1
chr2,130423677,130424824,1147,1580,CpG:,93.08552630700818,69.10462008004825,1.347023197568865,1.0,both,both,False,3,2,3,2,"105.37324209304717,82.04973408234254,91.83360274563485","27.894052727490585,110.31518743260591",1,1,8.82249;11.4948;6.76042,5.91991;10.2241,130423677,130424824,1147,9.562844449011742,41.21056735255766,0.10273180835302188,0.596350393140442,3,2
chr2,130450117,130450774,657,1580,CpG:,38.385319489624706,86.41761648709371,0.44418396445078384,0.2,both,both,False,3,2,3,2,"16.78303403143106,46.53415240544707,51.83877203199599","87.61589689269276,85.21933608149466",1,1,5.61718;6.18328;6.06128,8.9536;7.55901,130450117,130450774,657,15.427870885911972,1.19828040559905,0.40192112742690655,0.013866158942002417,3,2
chr2,130563566,130564314,748,1581,CpG:,186.58908016073937,180.9120588799849,1.0313800048261048,1.0,both,both,False,3,2,3,2,"150.15975184491612,130.21048713877877,279.39700149852325","148.92830841299048,212.89580934697932",1,1,15.7035;25.5224;24.0371,21.8775;31.4602,130563566,130564314,748,66.12854143186634,31.983750466994422,0.35440734996334794,0.17679170014980647,3,2
chr2,130576488,130576970,482,1581,CpG:,13.834662595725158,22.37254178375624,0.6183768804387673,0.5,both,both,False,3,1,3,2,"10.512541260462084,12.4323380933263,18.55910843338709","0.0,44.74508356751248",1,0,3.02956;5.30001;3.13189,6.9046,130576488,130576970,482,3.43139391740633,22.37254178375624,0.24802873894926888,1.0,3,1
chr2,130580656,130581246,590,1581,CpG:,3.884452595145015,25.06043878329002,0.1550033751897081,0.2,both,endo_only,False,3,2,3,2,"6.317114737882452,4.030640724957999,1.305602322594594","38.05791194075245,12.062965625827596",0,0,,2.93127,130580656,130581246,590,2.0485510975841352,12.997473157462425,0.5273718876488589,0.5186450752063038,0,1
chr2,130629550,130630080,530,1581,CpG:,28.80773572501896,33.2323118560719,0.8668592137009414,0.5,both,both,False,3,1,3,2,"26.07881823125875,27.642766493671346,32.70162245012679","0.0,66.4646237121438",1,1,3.01737;5.03945,12.0728;6.07384,130629550,130630080,530,2.8264523007773157,33.2323118560719,0.09811435121999527,1.0,2,2
chr2,130634979,130635229,250,1581,CpG:,56.475499336878464,3.9629535064697268,14.25086094113375,1.0,both,both,False,3,1,3,2,"11.992013034820557,1.7458139705657958,155.68867100524903","0.0,7.9259070129394535",1,0,3.33249;8.68415,4.67034,130634979,130635229,250,70.27890258671403,3.9629535064697268,1.2444140098257077,1.0,2,1
chr2,130642401,130642980,579,1581,CpG:,26.0734925618718,38.495629624381586,0.6773104587788816,0.8,both,both,False,3,2,3,2,"24.416335667559107,26.06943350381802,27.734708514238267","25.15323379496836,51.838025453794806",1,1,5.16932;11.5079;8.3795,10.7035;10.2049,130642401,130642980,579,1.3547230822468486,13.342395829413222,0.05195786790097728,0.3465950800026059,3,2
chr2,130664301,130664667,366,1581,CpG:,326.0680688091966,319.68865704406153,1.0199550769931003,0.8,both,both,False,3,2,3,2,"279.679693440922,257.92055887733,440.6039541093378","254.17603327537495,385.20128081274817",1,1,14.3882;33.5883;13.088,17.9056;22.3225,130664301,130664667,366,81.47480899171413,65.51262376868661,0.24987055398972624,0.20492633168294502,3,2
chr2,130667562,130667918,356,1581,CpG:,103.20111320974229,105.96498439017307,0.9739171274705808,0.8,both,both,False,3,2,3,2,"52.03052310729295,87.82071912958381,169.7520973923501","103.03432278150923,108.8956459988369",1,1,5.19769;15.528;4.46633,18.8733;12.3039,130667562,130667918,356,49.274805290221,2.930661608663833,0.4774638931469337,0.02765688708897328,3,2
chr2,130696902,130697789,887,1582,CpG:,33.631922572056006,13.249146415388974,2.5384218362167315,0.4,both,both,False,3,2,3,2,"27.38223527652435,11.069916332722247,62.44361610692141","17.172609538075083,9.325683292702864",1,1,4.4857;6.84271;5.14352,4.52872;4.1852,130696902,130697789,887,21.43374598759839,3.923463122686109,0.6373036195500521,0.2961295014544469,3,2
chr2,130839643,130840396,753,1583,CpG:,82.9906567564682,13.543580720465814,6.1276746873196055,0.5,both,both,False,3,1,3,2,"67.74002269223075,50.298376283480984,130.93357129369284","0.0,27.087161440931627",1,0,6.47317;8.86976;5.86181,5.45005,130839643,130840396,753,34.64048737248253,13.543580720465814,0.4174022561856964,1.0,3,1
chr2,130906267,130906976,709,1583,CpG:,74.51623814398546,105.31544035681549,0.7075528326285268,0.4,both,both,False,3,2,3,2,"100.83671085858042,44.898120304425106,77.81388326895086","120.2926473469593,90.33823336667167",1,1,9.3639;7.62128;14.4408,14.8845;9.0899,130906267,130906976,709,22.955570505130336,14.977206990143813,0.30806131759864186,0.14221283165507426,3,2
chr2,131041044,131041752,708,1584,CpG:,15.758942691619788,0.0,inf,1.0,exo_only,exo_only,False,3,0,3,2,"11.57818972323574,9.656747415240876,26.041890936382746","0.0,0.0",1,0,3.79468;4.44059,,131041044,131041752,708,7.313332737272539,0.0,0.4640750893244625,0.0,2,0
chr2,131063425,131063752,327,1584,CpG:,10.430226401816086,5.196027014962759,2.00734645370023,1.0,both,both,False,3,1,3,2,"16.804064152802166,3.8670775066457392,10.61953754600035","10.392054029925518,0.0",0,1,4.35256;3.70723,7.35548,131063425,131063752,327,5.283198835471536,5.196027014962759,0.5065277235546525,1.0,2,1
chr2,131144620,131145010,390,1585,CpG:,18.18946000857231,64.4018450027857,0.2824369396216137,0.6666666666666666,both,both,False,2,1,3,2,"33.275045504936806,21.293334520780125,0.0","0.0,128.8036900055714",1,0,3.01833;4.00283,10.034,131144620,131145010,390,13.760636881567988,64.4018450027857,0.7565170640075565,1.0,2,1
chr2,131159928,131160570,642,1585,CpG:,390.7742294319446,217.51349475004963,1.796551657086809,0.2,both,both,False,3,2,3,2,"465.40878160423205,377.3993279525424,329.5145787390593","283.6877638201847,151.33922567991453",1,1,19.8979;28.0325;27.1367,24.6796;12.2238,131159928,131160570,642,56.27891603598378,66.1742690701351,0.1440190058535706,0.30423063702864805,3,2
chr2,131171499,131171740,241,1585,CpG:,8.968054448255694,7.410898327332809,1.2101170535803731,1.0,both,both,False,2,1,3,2,"24.868002341496005,2.0361610032710793,0.0","0.0,14.821796654665619",1,0,2.9468;3.45205,5.85281,131171499,131171740,241,11.273649073943131,7.410898327332809,1.2570897220785586,1.0,2,1
chr2,131179167,131179864,697,1585,CpG:,10.885857951065276,6.285242029720947,1.7319711634952883,0.5,both,both,False,3,1,3,2,"12.51212934031548,11.477850409115062,8.667594103765282","0.0,12.570484059441894",1,0,2.75562;10.4762;6.64203,5.28683,131179167,131179864,697,1.6243879050399044,6.285242029720947,0.14922001668053586,1.0,3,1
chr2,131210066,131210421,355,1586,CpG:,502.7959942025198,226.82277670846858,2.2166909403845048,0.2,both,both,False,3,2,3,2,"292.7863407618563,362.56010011484926,853.0415417308539","188.410747130488,265.23480628644916",1,1,12.4473;33.1209;10.7346,12.2496;10.4372,131210066,131210421,355,249.29373845075375,38.412029577980576,0.49581488580901745,0.169348202748399,3,2
chr2,131233995,131234508,513,1586,CpG:,112.67577774265976,128.31655124614113,0.8781079030601538,1.0,both,both,False,3,2,3,2,"123.98735372829623,52.711915215088844,161.3280642845942","44.86407455180356,211.7690279404787",1,1,10.2567;35.4564;14.3338,8.97613;13.7361,131233995,131234508,513,45.05796838985215,83.45247669433758,0.39989045820264985,0.6503640869700139,3,2
chr2,131262245,131262878,633,1586,CpG:,214.2631367266084,132.41261489696413,1.6181474619569716,0.2,both,both,False,3,2,3,2,"182.50966456866755,164.13808351971716,296.1416620914405","126.10199982069115,138.7232299732371",1,1,16.8743;30.6683;22.8754,17.9396;16.8905,131262245,131262878,633,58.38063853995391,6.310615076272974,0.2724716879994405,0.0476587150037293,3,2
chr2,131352450,131353160,710,1587,CpG:,89.22853461565546,56.64081018239679,1.5753400124101067,0.4,both,both,False,3,2,3,2,"90.59627271034348,71.3078210991873,105.78151003743561","26.234916495605255,87.04670386918833",1,1,7.08115;21.0317;8.78601,12.4809;8.99356,131352450,131353160,710,14.107015698451171,30.40589368679154,0.15809982489588084,0.5368195403433916,3,2
chr2,131491658,131492555,897,1588,CpG:,17.966658872549793,14.149896782244593,1.2697378043841638,0.8,both,both,False,3,2,3,2,"8.012001843489665,19.54696281033349,26.341011963826226","13.392766777089607,14.90702678739958",1,1,6.24863;9.09931;4.75447,8.65949;5.60247,131491658,131492555,897,7.565763825712114,0.7571300051549867,0.4211002100825436,0.053507811173933065,3,2
chr2,131520580,131520808,228,1588,CpG:,14.560998872009634,26.188862549631217,0.5559996675844433,1.0,both,both,False,2,2,3,2,"22.47082985911453,21.212166756914375,0.0","5.554421073512027,46.82330402575041",1,1,3.14074;3.31959,8.23264;5.18609,131520580,131520808,228,10.308995240863178,20.63444147611919,0.7079868168027942,0.7879090371723593,2,2
chr2,131546052,131546433,381,1588,CpG:,12.058173287676178,25.517186865718973,0.47255104377809426,1.0,both,both,False,1,1,3,2,"0.0,36.174519863028536,0.0","0.0,51.034373731437945",1,1,4.36629;10.5745;4.9043,5.96935;6.05711,131546052,131546433,381,17.052832200876626,25.517186865718973,1.4142135623730954,1.0,3,2
chr2,131561114,131562649,1535,1588,CpG:,15.477559359505952,3.680934958815186,4.204790232014272,0.2,both,both,False,3,2,3,2,"18.228895694347468,12.335496076155176,15.868286308015207","3.161442401898412,4.200427515731961",2,1,"4.13321,7.24486;10.3859;8.83451",14.4095,131561114,131562649,1535,2.421781771911717,0.5194925569167743,0.15647052068479492,0.14113059935293934,3,1
chr2,131909853,131910095,242,1591,CpG:,530.0511305102303,309.4067741208825,1.7131206387328288,0.8,both,both,False,3,2,3,2,"301.6730022272788,262.9246507754996,1025.5557385279128","72.81272845228841,546.0008197894766",1,1,11.1695;24.387;10.0861,8.52968;19.451,131909853,131910095,242,350.7315888350382,236.5940456685941,0.6616938794139009,0.7646698956117841,3,2
chr2,132029074,132029328,254,1592,CpG:,60.15261320054062,53.70575789203794,1.1200403003615085,0.8,both,both,False,3,2,3,2,"79.72951324342743,8.842382081850307,91.88594427634412","42.80923846387488,64.602277320201",1,1,11.9512;16.4559;10.9672,12.9759;11.6491,132029074,132029328,254,36.619662905371634,10.89651942816306,0.6087792525868604,0.2028929458563419,3,2
chr2,132029695,132029943,248,1592,CpG:,40.39390571719857,67.08454343652534,0.6021343166092923,1.0,both,both,False,3,2,3,2,"59.56956841099647,34.96004105575623,26.652107684843003","2.255369818499011,131.91371705455165",1,1,11.9512;16.4559;10.9672,12.9759;11.6491,132029695,132029943,248,13.977004186248635,64.82917361802632,0.3460176464267387,0.9663801868066222,3,2
chr2,132144516,132145099,583,1593,CpG:,4.818053185564916,16.243221123979186,0.2966193188401669,1.0,both,both,False,3,2,3,2,"7.725627982595977,1.0278542765622278,5.700677297536545","0.8417393038653183,31.64470294409305",0,0,8.24111;3.56351,4.93237,132144516,132145099,583,2.8046761128021593,15.401481820113867,0.5821181304525826,0.9481790405092316,2,1
chr2,132247527,132247857,330,1593,CpG:,110.81449954870975,148.83995493108577,0.7445211845167371,1.0,both,both,False,3,2,3,2,"75.55354957580566,89.79277413108132,167.09717493924228","39.67127620812619,258.00863365404535",1,1,9.44927;15.6269;8.66931,8.87686;14.8211,132247527,132247857,330,40.220173551928994,109.16867872295958,0.3629504596936773,0.7334635298264209,3,2
chr2,132252581,132253554,973,1594,CpG:,238.49858703299637,226.28911384551154,1.0539551946622598,1.0,both,both,False,3,2,3,2,"225.55209142796673,154.4782781493137,335.4653915217087","172.0960178708491,280.482209820174",1,1,16.8503;34.7442;22.4847,14.078;23.3084,132252581,132253554,973,74.45263645681652,54.19309597466244,0.3121722328967759,0.23948609393406473,3,2
chr2,132262953,132263752,799,1594,CpG:,233.51119317001834,96.9018842911392,2.409769375262508,0.2,both,both,False,3,2,3,2,"237.09276765458128,200.38480471013037,263.05600714534336","35.65794393506008,158.14582464721832",1,1,17.519;38.5414;12.8393,10.4062;15.1223,132262953,132263752,799,25.710447429144647,61.243940356079115,0.1101037045809834,0.6320201181235371,3,2
chr2,132385076,132385503,427,1595,CpG:,20.639488669878613,5.316025184524142,3.882503929809003,0.4,both,both,False,3,2,3,2,"44.150412834221086,11.93416057872549,5.833892596689265","8.106628404568173,2.525421964480112",0,1,3.3209;3.69985,4.83946;4.40841,132385076,132385503,427,16.810234653513145,2.790603220044031,0.8144695308293222,0.524941685409609,2,2
chr2,132577579,132578283,704,1596,CpG:,122.16960666035162,120.72007518837398,1.0120073771468063,1.0,both,both,False,3,2,3,2,"149.9320570203391,88.2791987129233,128.29756424779242","97.43930973451246,144.0008406422355",1,1,12.4842;21.4819;12.9165,27.2186;11.1527,132577579,132578283,704,25.539937777445445,23.280765453861513,0.20905312274967047,0.19284916297089566,3,2
chr2,132686949,132687166,217,1597,CpG:,253.32532659433954,134.32033442132484,1.8859789747078037,0.4,both,both,False,3,2,3,2,"214.26629469911074,208.12106548256588,337.588619601342","60.47552891041277,208.1651399322369",1,1,10.1659;21.5537;16.2132,9.45109;18.0707,132686949,132687166,217,59.63593923029372,73.84480551091207,0.2354124636175492,0.5497663911354019,3,2
chr2,132781384,132781782,398,1598,CpG:,175.58665354806976,185.43782631955554,0.9468761419015462,1.0,both,both,False,3,2,3,2,"171.9429213557411,106.72144642547147,248.09559286299663","204.32452200884796,166.55113063026315",1,1,14.4332;32.9835;14.6239,19.5695;20.2017,132781384,132781782,398,57.77323433593195,18.88669568929241,0.32902975920157607,0.10184920770558392,3,2
