chr,start,end,cpg_length,cpg_name,cpg_score,exo_signal,endo_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,exo_replicates_with_signal,endo_replicates_with_signal,total_exo_replicates,total_endo_replicates,exo_replicate_signals,endo_replicate_signals,n_exo_peaks,n_endo_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,analysis_start,analysis_end,analysis_length,exo_signal_std,endo_signal_std,exo_signal_cv,endo_signal_cv,exo_replicates_with_peaks,endo_replicates_with_peaks
chr1,6441200,6441612,412,634,CpG:,12.611458808473012,3.3086147007432958,3.811703673334882,1.0,both,exo_only,False,3,1,3,2,"24.32400209463916,12.334288293875536,1.1760860369043442","6.6172294014865916,0.0",1,0,3.58938;3.39285,,6441200,6441612,412,9.45212928655429,3.3086147007432958,0.7494873852502991,1.0,2,0
chr1,7088491,7089271,780,639,CpG:,730.6170006483029,797.7752608763866,0.9158180711767023,0.8,both,both,False,3,2,3,2,"662.4874787550706,591.5648052606828,937.7987179291554","650.2646923358624,945.2858294169108",1,1,40.7211;70.6934;35.9912,45.7782;48.4432,7088491,7089271,780,149.3334175270898,147.51056854052422,0.20439357063219288,0.18490241020820603,3,2
chr1,7397746,7398594,848,641,CpG:,691.0785808368299,529.775930422657,1.3044733464683553,0.8,both,both,False,3,2,3,2,"704.8913100035685,516.7606387138367,851.5837937930845","330.1097596546389,729.442101190675",1,1,37.7001;57.3224;40.249,27.5437;52.1116,7397746,7398594,848,137.0394831416133,199.66617076801805,0.1982979749939169,0.3768879620648747,3,2
chr1,9299215,9300020,805,655,CpG:,66.26977673524655,59.690491433469404,1.1102233394930308,0.8,both,both,False,3,2,3,2,"64.36092244023862,36.443134882435295,98.00527288306574","86.8963727299471,32.484610136991705",1,1,3.92184;8.41471;4.45924,14.6642;5.88755,9299215,9300020,805,25.168856447891372,27.2058812964777,0.3797938922963799,0.45578249806840976,3,2
chr1,9545269,9546268,999,657,CpG:,143.0968346097766,121.10050211296425,1.1816370049093097,0.8,both,both,False,3,2,3,2,"184.41937323733492,141.04931803962012,103.82181255237477","146.8217300170654,95.3792742088631",1,1,28.2449;22.9812;17.6922,22.1275;14.5568,9545269,9546268,999,32.93565383360165,25.72122790410115,0.23016339895579654,0.21239571641171254,3,2
chr1,9699785,9700881,1096,659,CpG:,53.622837269973296,93.47979883338414,0.5736302167867219,0.4,both,both,False,3,2,3,2,"28.38398703258403,42.47645385596004,90.0080709213758","79.61602569496544,107.34357197180282",1,1,9.81078;10.7157;8.58567,8.41977;10.2563,9699785,9700881,1096,26.363653340566614,13.863773138418686,0.49164972766797693,0.14830769119571063,3,2
chr1,9747560,9748645,1085,659,CpG:,328.5831004126647,125.24186198832253,2.623588432782176,0.2,both,both,False,3,2,3,2,"340.79967450436357,284.1158191927018,360.8338075409287","148.21810161792737,102.26562235871768",1,1,21.2749;35.0145;30.1339,15.1144;15.458,9747560,9748645,1085,32.48944388518776,22.976239629604848,0.09887740375078495,0.18345495080348725,3,2
chr1,9797821,9798652,831,659,CpG:,36.23380167609565,41.758540749119504,0.8676979852764528,0.8,both,both,False,3,2,3,2,"32.970699734923066,17.62732867528959,58.10337661807431","23.71661867217467,59.80046282606435",1,1,3.19753;9.98479;3.80069,5.61837;7.0323,9797821,9798652,831,16.684593491711947,18.04192207694484,0.4604704093945293,0.4320534614784225,3,2
chr1,9848165,9848530,365,660,CpG:,7.39173089859148,0.0,inf,1.0,exo_only,both,False,3,0,3,2,"15.347684409520397,4.104373997204925,2.7231342890491224","0.0,0.0",0,0,4.68338;4.52774,4.93487,9848165,9848530,365,5.653898536048272,0.0,0.7648950717518196,0.0,2,1
chr1,9943785,9944196,411,660,CpG:,81.74464457651898,54.64270881782773,1.4959844843901473,0.8,both,both,False,3,2,3,2,"62.820952125419375,55.713964624706556,126.69901697943101","0.6847299450505389,108.60068769060493",1,1,7.53276;16.0119;10.9557,8.8762;10.3334,9943785,9944196,411,31.91968062119457,53.9579788727772,0.39048038910139743,0.987468960454846,3,2
chr1,9967118,9968330,1212,661,CpG:,7.729694786900603,2.6185572029340385,2.9518907504635155,0.4,both,exo_only,False,3,2,3,2,"9.336971103554905,12.263197887061846,1.5889153700850585","4.64396058136087,0.5931538245072066",1,0,2.76839;3.35538,,9967118,9968330,1212,4.503523041769072,2.025403378426832,0.5826262441048934,0.7734806694913557,2,0
chr1,10037950,10038215,265,661,CpG:,799.7802023257849,523.9330347888874,1.5264931760755396,0.8,both,both,False,3,2,3,2,"688.1936587927477,738.6537720302366,972.4931761543705","238.84595619057708,809.0201133871979",1,1,25.2317;27.8733;12.4392,12.769;26.4155,10037950,10038215,265,123.85175077088554,285.08707859831037,0.15485723503872806,0.5441288479035928,3,2
chr1,10039745,10040279,534,661,CpG:,35.961251652344934,118.09878954012297,0.30450144148283104,0.2,both,both,False,3,2,3,2,"34.67647589637099,32.229226533839764,40.97805252682404","154.83292080311293,81.36465827713299",1,1,6.34974;11.1719;12.4392,12.769;6.99637,10039745,10040279,534,3.6854195257557962,36.73413126298997,0.10248307154001633,0.3110457897666249,3,2
chr1,10232143,10233428,1285,663,CpG:,29.517016368648267,19.11255237935582,1.5443785729283703,0.8,both,both,False,3,2,3,2,"19.545273561143688,13.766012142047808,55.239763402753304","32.38575691193458,5.839347846777059",1,1,3.59555;4.65202;5.35991,8.57312,10232143,10233428,1285,18.341115049218104,13.27320453257876,0.6213742886526724,0.6944757701182623,3,1
chr1,10993486,10994005,519,668,CpG:,73.54920708405795,55.93686442016866,1.3148611000358283,0.8,both,both,False,3,2,3,2,"83.25743677804465,28.83322180305143,108.55696267107778","73.19282970538718,38.68089913495014",1,1,4.31784;8.64435;8.97252,10.8632;8.00558,10993486,10994005,519,33.263152860599945,17.255965285218522,0.45225712389508343,0.30849003540135317,3,2
chr1,11414060,11414465,405,672,CpG:,166.99092714286147,174.37105105835712,0.9576757502423625,1.0,both,both,False,3,2,3,2,"185.23560653498143,93.90217646846065,221.83499842514226","160.16866726345486,188.5734348532594",1,1,7.0809;13.3219;13.0492,14.0627;12.3816,11414060,11414465,405,53.79809772374816,14.202383794902275,0.32216180030980757,0.08144920678461205,3,2
chr1,12990718,12991200,482,684,CpG:,29.90406372009636,11.61769551953834,2.574009937668316,0.2,both,both,False,3,2,3,2,"20.4644284426424,38.63811568699437,30.60964703065231","16.859211743619927,6.3761792954567555",1,1,5.51015;6.84753;4.95083,11.8825;2.25482,12990718,12991200,482,7.436133084248456,5.241516224081585,0.2486663068220781,0.45116660315865037,3,2
chr1,12991485,12992784,1299,684,CpG:,58.10481766134706,43.2073836271537,1.3447890796338582,0.4,both,both,False,3,2,3,2,"60.74516788934909,72.51605904148211,41.05322605321002","32.166686062816474,54.24808119149094",1,1,5.51015;6.84753;4.95083,9.04335;11.475,12991485,12992784,1299,12.979626391820332,11.040697564337233,0.2233829639991236,0.255528028718654,3,2
chr1,13126298,13126669,371,685,CpG:,0.5913922677464241,6.721553380919917,0.08798446344637757,1.0,both,endo_only,False,1,1,3,2,"0.0,1.7741768032392722,0.0","0.0,13.443106761839834",0,0,,5.58253,13126298,13126669,371,0.8363549657295736,6.721553380919917,1.414213562373095,1.0,0,1
chr1,13372746,13374794,2048,687,CpG:,66.4776785732247,51.659202770970296,1.286850648236902,0.8,both,both,False,3,2,3,2,"50.76392665412277,35.1761192814447,113.49298978410661","34.56316337536555,68.75524216657504",1,1,18.5905;32.4436;14.8222,12.9234;20.3524,13372746,13374794,2048,33.84843227156405,17.09603939560475,0.5091698897740576,0.3309388933352221,3,2
chr1,13589162,13590177,1015,688,CpG:,48.92623575771188,52.567043453836675,0.9307397286034913,0.8,both,both,False,3,2,3,2,"45.04594580645632,37.775186918286856,63.95757454839246","39.83960374352967,65.29448316414368",1,1,9.12976;12.7149;8.74937,8.92985;6.77522,13589162,13590177,1015,11.035453263086142,12.727439710307006,0.22555287755499778,0.24211823367018898,3,2
chr1,13660231,13660732,501,689,CpG:,169.50861350901508,93.3917744078798,1.8150272289366958,0.8,both,both,False,3,2,3,2,"82.92245382891444,109.40400374482968,316.19938295330115","61.83195046369663,124.95159835206296",1,1,7.91832;18.2006;6.99686,10.0351;8.46841,13660231,13660732,501,104.28791717038236,31.559823944183165,0.6152366833254521,0.3379293748756566,3,2
chr1,14309747,14310036,289,694,CpG:,245.21837826281134,194.69800044261046,1.2594807224796967,0.8,both,both,False,3,2,3,2,"236.89060879083652,142.22174705848562,356.5427789391118","181.28883112343124,208.10716976178972",1,1,9.90059;24.1129;10.0557,12.0254;11.2659,14309747,14310036,289,87.69412745400102,13.409169319179242,0.3576164563000876,0.06887163344613677,3,2
chr1,14506541,14507148,607,695,CpG:,18.361472479135763,36.59578809313955,0.5017373155731523,0.2,both,both,False,3,2,3,2,"30.162975685207613,21.267844010027865,3.6535977421718138","42.33543181065869,30.856144375620406",1,1,3.58594;3.68251,8.40536;5.19461,14506541,14507148,607,11.015807621727465,5.739643717519142,0.5999414063466197,0.1568389155306954,2,2
chr1,14755151,14755803,652,697,CpG:,16.063769615500984,50.66505313797231,0.3170581815389739,0.6666666666666666,both,both,False,2,1,3,2,"25.08049433070458,23.11081451579837,0.0","0.0,101.33010627594462",1,0,3.05422;3.21655,7.93634,14755151,14755803,652,11.387227650258913,50.66505313797231,0.7088764295567729,1.0,2,1
chr1,15286418,15287178,760,701,CpG:,23.682708503488907,27.54142342743121,0.859894136041675,0.8,both,both,False,3,2,3,2,"8.363597862344038,12.447912453350268,50.23661519477242","33.32656318263004,21.756283672232378",1,1,3.99387;7.83505,9.31758;5.25213,15286418,15287178,760,18.850338225906718,5.785139755198831,0.7959536479169901,0.21005231521319417,2,2
chr1,15805591,15806108,517,705,CpG:,155.24585673272574,127.866230737771,1.214127106406265,1.0,both,both,False,3,2,3,2,"162.36762914712932,117.88269891130163,185.4872421397462","54.7879829923235,200.94447848321852",1,1,11.6586;17.4006;17.914,8.70385;14.9913,15805591,15806108,517,28.055104087296698,73.0782477454475,0.1807140279150696,0.5715210914077611,3,2
chr1,15892420,15893052,632,706,CpG:,26.320264249914306,50.07453076447113,0.5256217851289193,1.0,both,both,False,3,2,3,2,"11.224480650092982,22.47218802759919,45.26412407205075","89.0583907501607,11.090670778781552",1,1,2.88586;4.87424;2.52057,9.12484;2.4803,15892420,15893052,632,14.160510796650154,38.98385998568958,0.538007926599607,0.7785167307718318,3,2
chr1,16092956,16093371,415,707,CpG:,30.45471795016982,22.858205633278352,1.3323319616055955,0.5,both,both,False,3,1,3,2,"43.88727524539074,18.66898513242423,28.807893472694488","0.0,45.716411266556705",1,0,3.30208;7.15271;3.69814,5.27665,16092956,16093371,415,10.36097042431017,22.858205633278352,0.3402090422003857,1.0,3,1
chr1,16104765,16106291,1526,707,CpG:,134.34377890603935,122.21206815722417,1.09926769861392,1.0,both,both,False,3,2,3,2,"83.10413099053959,112.05453510209429,207.87267062548415","92.23873682056467,152.18539949388366",1,1,14.1147;19.416;12.355,13.8824;15.8137,16104765,16106291,1526,53.31919549701252,29.9733313366595,0.3968862267474567,0.24525672291298772,3,2
chr1,16519743,16520093,350,711,CpG:,37.74004651569185,15.915304391043527,2.371305354167802,0.2,both,both,False,3,2,3,2,"24.555078239440917,22.594460067749022,66.0706012398856","20.905845642089844,10.924763139997209",1,1,4.14398;4.7026;3.17066,2.52737;6.8021,16519743,16520093,350,20.048711581864723,4.990541251046317,0.5312317665938412,0.31356869642121243,3,2
chr1,16618558,16619401,843,711,CpG:,44.46421009695732,64.26356793581238,0.69190385042687,0.8,both,both,False,3,2,3,2,"56.8982331738636,18.064848922467032,58.42954819454134","52.199598027293796,76.32753784433096",1,1,11.5277;11.4271;9.77685,7.88238;9.95202,16618558,16619401,843,18.677632509484482,12.063969908518583,0.42005991939936854,0.1877264256564201,3,2
chr1,16656764,16657043,279,712,CpG:,484.6300882865878,319.13211056835763,1.5185876702394094,0.2,both,both,False,3,2,3,2,"487.65529334502406,480.8635803550802,485.3713911596592","302.3170172031635,335.94720393355175",1,1,28.1494;33.0677;27.4897,25.4118;33.2916,16656764,16657043,279,2.8218184204115495,16.815093365194116,0.005822623251453708,0.05269007037633196,3,2
chr1,16665146,16665626,480,712,CpG:,87.55547972652647,60.80229076643785,1.4400029772374312,0.8,both,both,False,3,2,3,2,"110.11436799367269,92.04835628668467,60.503714899222054","12.73004561662674,108.87453591624896",1,0,6.14831;16.007;7.85252,13.6982,16665146,16665626,480,20.50111671678879,48.07224514981111,0.23415001300686855,0.7906321380961262,3,1
chr1,17091517,17091971,454,715,CpG:,28.12548869296843,16.334876235361143,1.7218060478525938,0.8,both,both,False,3,2,3,2,"19.39516765325605,20.01167775040681,44.96962067524242","7.333927361450532,25.335825109271752",1,0,2.58428;6.07469;2.79719,3.83249,17091517,17091971,454,11.913258939858322,9.00094887391061,0.42357518014741985,0.5510264506581131,3,1
chr1,17096764,17098139,1375,715,CpG:,20.3828995476925,20.12750368196314,1.0126888992179506,1.0,both,both,False,3,2,3,2,"24.205127959511497,19.09325868433172,17.850311999234286","5.829330275969072,34.42567708795721",1,0,4.37088;5.45471;5.92274,5.88068,17096764,17098139,1375,2.749945652746123,14.29817340599407,0.1349143504490968,0.7103798678624559,3,1
chr1,17145467,17145795,328,715,CpG:,82.66403402157916,25.181456798460424,3.2827343820168964,1.0,both,both,False,3,1,3,2,"107.116861157301,108.78235953028609,32.09288137715037","0.0,50.36291359692085",1,0,9.93715;10.5812;9.73487,6.07654,17145467,17145795,328,35.765668650697144,25.181456798460424,0.4326629963565611,1.0,3,1
chr1,18058035,18058896,861,722,CpG:,18.2909167162725,36.14895296844456,0.505987455078966,0.8,both,both,False,3,2,3,2,"22.650991862936163,22.986506109315204,9.23525217656613","20.918924506671477,51.37898143021764",0,0,2.4851;3.75372,6.34976,18058035,18058896,861,6.404786628980565,15.230028461773083,0.3501621448684719,0.4213131283516788,2,1
chr1,19209755,19210067,312,731,CpG:,21.88963012410025,34.43112122706878,0.6357513012643701,0.5,both,endo_only,False,3,1,3,2,"3.4917161739789524,3.4405060762014146,58.73666812212039","68.86224245413756,0.0",0,1,,10.1585,19209755,19210067,312,26.054798822727246,34.43112122706878,1.1902804512919196,1.0,0,1
chr1,20819888,20820297,409,743,CpG:,174.79678725729946,106.3884467075973,1.6430053513020888,0.8,both,both,False,3,2,3,2,"138.30793863870113,73.3487654175327,312.7336577156645","65.51373772283056,147.26315569236402",1,1,31.7818;50.9184;33.9486,12.5722;18.1494,20819888,20820297,409,101.07706208723546,40.874708984766734,0.5782546903362179,0.38420251681189205,3,2
chr1,20890434,20890811,377,744,CpG:,101.22665721309806,209.50388647833302,0.4831731712221337,0.2,both,both,False,3,2,3,2,"115.54295400725752,97.12167732785171,91.01534030418497","177.3135143654416,241.6942585912244",1,1,7.14934;11.5117;7.59552,12.6161;9.49136,20890434,20890811,377,10.425580827480578,32.19037211289141,0.10299244403115168,0.1536504771056863,3,2
chr1,20935285,20935502,217,744,CpG:,45.80991466656991,2.6969227911689866,16.985994117656407,0.5,both,exo_only,False,3,1,3,2,"43.6393802836194,29.049769986060358,64.74059373002997","0.0,5.393845582337973",1,0,4.80965;8.14008;3.99001,,20935285,20935502,217,14.651328483825942,2.6969227911689866,0.3198287661190045,1.0,3,0
chr1,20951662,20951890,228,744,CpG:,749.9822569729989,325.99670383386444,2.3005823315170923,0.2,both,both,False,3,2,3,2,"547.8433954339279,493.92246353417113,1208.1809119508978","257.8184825161047,394.17492515162417",1,1,46.6298;74.558;34.1455,18.6636;13.4424,20951662,20951890,228,324.7423309763206,68.17822131775972,0.43300001827644846,0.2091377627931629,3,2
chr1,21078869,21079694,825,745,CpG:,150.36932866973106,178.03264939727205,0.8446165867822845,0.8,both,both,False,3,2,3,2,"162.13522974534467,95.91813815145781,193.0546181123907","159.89184288805183,196.17345590649228",1,1,14.5407;24.2519;13.4337,17.3409;22.4588,21078869,21079694,825,40.519141615546125,18.140806509220226,0.2694641385580816,0.10189595318968608,3,2
chr1,21961003,21962124,1121,752,CpG:,32.06493752150886,58.320454060552805,0.54980603354385,0.4,both,both,False,3,2,3,2,"16.784693700941837,29.175433226082603,50.23468563750213","32.557734680643684,84.08317344046192",1,1,4.47601;5.40776;5.31879,8.91374;7.73173,21961003,21962124,1121,13.807906344891737,25.762719379909118,0.4306232106527425,0.4417441495424619,3,2
chr1,22533177,22534185,1008,756,CpG:,25.197623628314844,0.27046583060707363,93.16379659403762,0.5,both,exo_only,False,3,1,3,2,"30.579878933846004,34.905933721197975,10.107058229900542","0.5409316612141473,0.0",1,0,4.47558;3.86571;3.52338,,22533177,22534185,1008,10.815808200304371,0.27046583060707363,0.4292392155643808,1.0,3,0
chr1,22805682,22806364,682,758,CpG:,16.07842293139893,12.30546317701815,1.3066085120166147,1.0,both,both,False,3,2,3,2,"17.443255618870083,15.580440958923608,15.2115722164031","21.87024361227265,2.7406827417636546",1,1,4.55931;7.41234;4.81347,7.65013;4.52858,22805682,22806364,682,0.9767607130696381,9.564780435254496,0.06074978356006296,0.7772791887360899,3,2
chr1,23101887,23102262,375,761,CpG:,14.844432495117188,1.3539354756673176,10.96391427944583,0.6666666666666666,both,exo_only,False,2,1,3,2,"0.0,34.96657144927978,9.566726036071778","0.0,2.7078709513346353",1,0,3.08028;4.06044,,23101887,23102262,375,14.754793996761057,1.3539354756673176,0.9939614735433223,1.0,2,0
chr1,23256018,23257054,1036,762,CpG:,274.2585586749756,232.4238005835117,1.179993434348959,0.8,both,both,False,3,2,3,2,"193.00313471274947,208.61204551177596,421.16049580040124","216.8137908810354,248.033810285988",1,1,19.4965;41.7562;19.6759,15.7321;29.7416,23256018,23257054,1036,104.07062945418329,15.610009702476304,0.37946173843025854,0.06716183825962137,3,2
chr1,23382681,23383400,719,763,CpG:,72.59206398051815,62.836279962755874,1.155257186191555,1.0,both,both,False,3,2,3,2,"52.15041720585299,48.42442585927886,117.20134887642257","8.219635458416999,117.45292446709475",1,1,17.3712;26.9236;19.1245,16.2543;20.5703,23382681,23383400,719,31.580183417998718,54.61664450433888,0.43503630681273964,0.8691896550322694,3,2
chr1,23761822,23763204,1382,766,CpG:,70.69711227044355,46.99701193928201,1.5042895144436201,0.2,both,both,False,3,2,3,2,"56.62639534559678,61.11402694464765,94.35091452108624","47.167112394628234,46.82691148393579",1,1,7.00569;13.9049;7.29555,11.8811;6.69735,23761822,23763204,1382,16.82580320077037,0.17010045534622265,0.23799845086182903,0.003619388729776792,3,2
chr1,23921719,23922554,835,767,CpG:,12.301689704544769,20.378703895728748,0.6036541758243579,0.4,both,both,False,3,2,3,2,"21.63693347177106,13.765317680450257,1.5028179614129895","25.593679462364335,15.163728329093157",1,0,7.01483;6.32311;5.03904,4.97625,23921719,23922554,835,8.284616546547795,5.214975566635589,0.6734535454497039,0.25590320136741457,3,1
chr1,24005371,24005714,343,768,CpG:,219.42529827373718,127.28821662702644,1.7238461193677197,0.4,both,both,False,3,2,3,2,"227.1962663077752,145.80994147253455,285.2696870409017","36.04985117564743,218.52658207840545",1,1,10.7498;19.1575;12.2209,3.98544;10.3183,24005371,24005714,343,57.19875357988119,91.23836545137901,0.26067529145397206,0.7167856371082729,3,2
chr1,24099641,24100556,915,768,CpG:,96.4214366278796,109.96594179028371,0.8768299989806402,1.0,both,both,False,3,2,3,2,"106.7463764659694,82.08488410313925,100.43304931453017","44.433995906642224,175.4978876739252",1,1,17.3501;19.6896;11.9003,14.594;18.538,24099641,24100556,915,10.459989759435853,65.53194588364148,0.1084819945154335,0.5959294743150347,3,2
chr1,24586521,24587177,656,772,CpG:,15.945127688045423,36.01297176829198,0.44276067497668953,0.8,both,both,False,3,2,3,2,"28.909800217645923,14.05813734560478,4.867445500885568","66.61842385443245,5.4075196821515155",1,1,3.18884;4.3297;3.99891,7.57755;4.64827,24586521,24587177,656,9.90552891052872,30.605452086140467,0.6212260638060123,0.8498452247444731,3,2
chr1,24678516,24679083,567,773,CpG:,321.11529956797443,229.08604084793643,1.4017235549551688,0.8,both,both,False,3,2,3,2,"182.38583220964597,189.74333887924382,591.2167276150335","224.85740431528242,233.3146773805904",1,1,12.9193;31.4628;13.2077,17.6877;12.7632,24678516,24679083,567,191.01416928401545,4.228636532653994,0.5948460554230962,0.018458726323970536,3,2
chr1,25829845,25830680,835,782,CpG:,64.97775196410463,66.30740261648943,0.9799471763345147,1.0,both,both,False,3,2,3,2,"46.22036157825036,54.60077289764039,94.11212141642314","22.223263734828926,110.39154149814993",1,1,5.12367;7.50526;5.05724,5.13469;8.86073,25829845,25830680,835,20.883269795200214,44.08413888166051,0.32139107869931643,0.6648449063317343,3,2
chr1,30873108,30874026,918,820,CpG:,54.42344660056009,53.10397214424636,1.024847001138251,0.8,both,both,False,3,2,3,2,"28.242263182056234,31.918654120825476,103.10942249879858","57.57627707654874,48.631667211943984",1,1,6.4177;11.9647;7.97699,10.3019;8.35812,30873108,30874026,918,34.45888515759576,4.472304932302379,0.6331624935573472,0.08421789843054024,3,2
chr1,30948826,30950216,1390,821,CpG:,301.85757397073064,200.30599015102112,1.5069822612051915,0.8,both,both,False,3,2,3,2,"255.68937575662736,220.04768496863275,429.8356611869318","129.76915015316695,270.8428301488753",1,1,21.2742;45.4569;25.8298,18.2581;23.3917,30948826,30950216,1390,91.6565169030366,70.53683999785417,0.3036416005646557,0.3521454348153681,3,2
chr1,32172540,32173046,506,830,CpG:,146.13280610950252,109.18237186797522,1.3384285723908642,1.0,both,both,False,3,2,3,2,"159.9001997996696,109.99686434146444,168.50135418737358","6.778399350614887,211.58634438533556",1,1,13.137;22.8558;13.3503,8.49643;13.8822,32172540,32173046,506,25.792113520707062,102.40397251736033,0.17649776396807237,0.937916723783841,3,2
chr1,33669553,33670569,1016,841,CpG:,106.78218143349245,60.960299951589015,1.7516675855973873,0.4,both,both,False,3,2,3,2,"89.31061121610206,60.905122243513276,170.130810840862","70.89287006714213,51.0277298360359",1,1,6.26683;15.6825;8.00998,11.4349;9.56776,33669553,33670569,1016,46.270974247989436,9.932570115553112,0.43332111806320944,0.16293505975923608,3,2
chr1,33719825,33720450,625,842,CpG:,119.5364158528646,65.98946523475647,1.8114469548679581,0.4,both,both,False,3,2,3,2,"94.17949758148194,86.29031373596192,178.1394362411499","88.39541035842896,43.583520111083985",1,1,8.60247;16.783;9.5129,12.5131;7.83735,33719825,33720450,625,41.563568217125294,22.40594512367249,0.3477063279886625,0.3395382133188032,3,2
