chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chrX,101532486,101533085,152.77997180506148,21.46721859599872,7.11689644943282,0.1,both,both,False,3,3,"125.95309471909532,194.45150830596944,137.9353123901197","27.161251585339784,12.279714632217125,24.96068957043924",2869,599,CpG:,1359,2,3,41.3187;37.3345,27.1439;24.4872;10.6215,101531013,101533882
chr5,149229087,149229447,134.30536300840208,18.87144425530104,7.116856621648094,0.1,both,both,False,3,3,"110.25784918325434,164.95755125932382,127.70068858262809","24.71116070232097,3.2517783948528622,28.65139366872928",2915,360,CpG:,1723,2,3,18.6715;21.1307,5.97741;9.58483;6.81608,149227509,149230424
chr13,65259084,65259501,62.37938129707326,8.796159134860849,7.091661296787131,0.1,both,both,False,3,3,"50.271642989241734,85.29197357066934,51.57452733130871","4.55026751633007,16.688581834690204,5.149628053562275",2410,417,CpG:,1082,1,1,11.205,2.9817,65257072,65259482
chr13,65257355,65257582,62.37938129707326,8.796159134860849,7.091661296787131,0.1,both,both,False,3,3,"50.271642989241734,85.29197357066934,51.57452733130871","4.55026751633007,16.688581834690204,5.149628053562275",2410,227,CpG:,1082,1,1,11.205,2.9817,65257072,65259482
chr9,106159853,106160125,123.22097121900288,17.410782201525937,7.077279457795032,0.1,both,both,False,3,3,"104.55708634491221,173.94259885604612,91.16322845605032","11.810162639895728,11.174388733497521,29.24779523118456",2403,272,CpG:,1394,2,3,13.6367;21.526,4.42895;7.67888;10.0683,106158273,106160676
chrX,73421939,73422448,7.302736517256362,1.033110797325451,7.068686665710891,0.6666666666666666,both,nsc_only,False,2,2,"1.0611706086430683,0.0,20.84703894312602","0.0,0.913398179663233,2.1859342123131196",249,509,CpG:,1145,0,1,,3.90155,73422156,73422405
chr18,64265912,64266277,30.9113385586202,4.380330202510032,7.056851225715193,0.1,both,neu_only,False,3,3,"22.75015745644772,55.13217060147234,14.851687617940527","11.527581601116117,1.241404181972158,0.37200482444181954",1247,365,CpG:,1075,1,0,6.325,,64265829,64267076
chr6,51379738,51379944,56.98243207583258,8.10190871629223,7.033210823672437,0.1,both,neu_only,False,3,3,"59.06096500993889,41.865866651168616,70.02046456639022","4.52069505154777,3.3666273671147238,16.418403730214198",1926,206,CpG:,976,1,0,5.06298,,51378717,51380643
chr5,139619368,139619694,12.085874642305706,1.7200343936039244,7.026530799179324,0.5,both,both,False,3,1,"17.353662535918886,12.149997243833779,6.753964147164454","0.0,0.0,5.160103180811773",1608,326,CpG:,1650,1,1,7.88295,4.26065,139618318,139619926
chr13,117602283,117602936,25.358205647948704,3.608952913105931,7.026471738065701,0.2,both,both,False,3,2,"33.315385363268724,22.831185779600855,19.92804580097653","3.77781723023927,7.049041509078522,0.0",1301,653,CpG:,1482,2,1,7.30137;6.16279,3.81251,117601991,117603292
chr4,119421975,119422972,32.89866176101362,4.690807199864234,7.013432946458726,0.1,both,both,False,3,3,"22.411426073073784,40.887102793279645,35.397456416687426","4.918332997211281,3.9549546287811252,5.199133973600294",3417,997,CpG:,1496,2,2,19.0455;10.2867,5.28427;4.54296,119421377,119424794
chr2,119897055,119897698,155.03660674514074,22.133440894686828,7.004631926993221,0.1,both,both,False,3,3,"109.11468738440533,187.08009515424445,168.91503769677246","15.438565287633521,26.345671004992635,24.616086391434322",2083,643,CpG:,1499,2,3,10.5429;23.0512,5.61685;6.08971;2.79376,119896462,119898545
chr4,66403653,66404185,35.715468863036,5.109731140288793,6.98969630347663,0.1,both,neu_only,False,3,3,"36.031227024398504,36.873988608503986,34.2411909562055","8.639152572721617,1.6741584042021918,5.01588244394257",3909,532,CpG:,1091,1,0,5.58974,,66402958,66406867
chr4,66402788,66403061,35.715468863036,5.109731140288793,6.98969630347663,0.1,both,both,False,3,3,"36.031227024398504,36.873988608503986,34.2411909562055","8.639152572721617,1.6741584042021918,5.01588244394257",3909,273,CpG:,1091,1,1,5.58974,2.47276,66402958,66406867
chr2,162660429,162661436,36.24598033927412,5.187276521874042,6.987477954265544,0.1,both,neu_only,False,3,3,"32.860861259594294,35.820598067853275,40.056481690374795","4.084853844354616,6.1877242734768245,5.289251447790687",4470,1007,CpG:,1826,1,0,6.64509,,162656348,162660818
chr6,87838577,87838982,70.72175801548605,10.153529893556453,6.965238567955257,0.1,both,both,False,3,3,"49.17627580223742,106.05190062137777,56.93709762284293","10.088620118749416,9.340477965360055,11.031491596559889",4086,405,CpG:,1255,2,3,13.6275;12.9903,6.18211;5.21609;7.17821,87836811,87840897
chr7,45632259,45632776,18.145358416194696,2.6176519883988005,6.931921621595729,0.5,both,nsc_only,False,3,1,"16.95419412145581,23.443051887145494,14.038829239982793","0.0,0.0,7.852955965196402",853,517,CpG:,933,0,1,,5.99729,45632165,45633018
chr1,177983180,177984000,315.5530470348092,45.60099298477869,6.919872274275665,0.1,both,both,False,3,3,"238.4141038056924,412.3558500442421,295.8891872544931","77.56568145647498,17.742926147394087,41.494371350467006",913,820,CpG:,1942,2,2,16.2209;21.3456,6.0222;6.43698,177982625,177983538
chr2,30864949,30865187,25.502348269991085,3.687392463703858,6.916092746030852,1.0,both,both,False,3,1,"40.98337222406319,5.289500853507366,30.2341717324027","0.0,0.0,11.062177391111573",643,238,CpG:,820,1,1,3.88604,4.03949,30864689,30865332
chr9,119578474,119579349,41.51586834171362,6.014819348503274,6.902263548787116,0.2,both,nsc_only,False,3,2,"33.69112011633421,57.360154358964216,33.49633054984243","17.47137754319007,0.0,0.5730805023197543",456,875,CpG:,1497,0,2,,4.26861;4.73246,119578221,119578677
chr17,45595310,45595950,29.983789618581195,4.347272144027547,6.897150356637806,0.1,both,nsc_only,False,3,3,"29.313720178234483,49.4804182005087,11.157230477000391","3.58471093093306,6.11791945507096,3.33918604607862",1806,640,CpG:,932,0,3,,7.6114;5.20892;3.96777,45594500,45596306
chr15,84446017,84446399,7.687131261425698,1.1183930343052126,6.873371905612082,0.6666666666666666,both,nsc_only,False,2,1,"6.7289308631944955,0.0,16.3324629210826","0.0,0.0,3.355179102915638",636,382,CpG:,1229,0,1,,3.50186,84445454,84446090
chr13,23395742,23396575,41.17202960610531,5.991026189403602,6.872283362560952,0.4,both,nsc_only,False,3,3,"22.341076077091312,99.58216652921087,1.5928462120137605","3.9307551943958865,0.8354903794692504,13.206832994345667",281,833,CpG:,763,0,1,,8.94324,23396501,23396782
chr2,28911901,28912165,23.56583152669442,3.4305661283965407,6.869371014780344,0.2,both,nsc_only,False,3,2,"32.93647531079837,9.939810734775689,27.8212085345092","6.974818622467714,0.0,3.316879762721908",3268,264,CpG:,805,0,3,,6.35685;6.43069;6.08126,28909992,28913260
chr7,18991833,18992615,375.2818873742987,54.74042437104063,6.85566273345945,0.1,both,both,False,3,3,"327.2425553616032,365.2283631551403,433.3747436061526","29.381427559860455,45.69383019474036,89.14601535852108",2428,782,CpG:,729,1,2,42.7772,19.4586;20.4713,18990123,18992551
chr4,127313822,127314034,33.7734509485336,4.930651779729623,6.849692993404941,0.1,both,neu_only,False,3,3,"28.142886602594306,31.63905924386267,41.53840699914384","2.4091711000764753,7.78703326685425,4.595750972258143",1971,212,CpG:,1556,1,0,6.05663,,127312361,127314332
chr7,12921732,12922559,255.17112376916816,37.36950997369019,6.8283240521168205,0.1,both,both,False,3,3,"219.91890424635352,295.23290595502044,250.3615611061304","29.999515655222034,42.625120281318,39.483893984530546",1394,827,CpG:,683,2,3,26.8316;19.4793,8.59944;14.841;5.93836,12921545,12922939
chr11,94979093,94979302,80.48459878308064,11.801189077086027,6.820041460004642,0.1,both,both,False,3,3,"64.64310167015454,80.82393588349602,95.9867587955914","9.186855991626304,8.201560550853713,18.01515068877807",2163,209,CpG:,1309,2,3,10.157;18.0781,12.1617;10.4907;4.71666,94977719,94979882
chr11,53430470,53431262,218.706514702497,32.112261627524354,6.8106855019839925,0.1,both,both,False,3,3,"186.6968713590877,280.2677382474697,189.1549345009336","26.856288039688355,29.99903003723799,39.481466805646726",2937,792,CpG:,992,2,3,32.6622;28.6127,15.2391;8.79165;8.93609,53429119,53432056
chr2,74762807,74763831,8.2840683876783,1.2178280620739377,6.802330021506231,0.2,both,nsc_only,False,3,2,"9.603581315073473,4.080738061049889,11.167885786911537","3.53084659576416,0.0,0.12263759045765318",1160,1024,CpG:,1155,0,1,,5.24035,74763488,74764648
chr3,94363448,94364383,19.20436218058069,2.824773513277372,6.7985493669895405,0.2,both,nsc_only,False,3,2,"24.469375995546578,19.422657965123655,13.721052581071854","4.624275207519531,0.0,3.850045332312584",1280,935,CpG:,1304,0,1,,4.59002,94362469,94363749
chr18,46850128,46850589,13.572149646880964,1.998991515538464,6.789498375247013,0.2,both,neu_only,False,2,3,"28.641729387518478,0.0,12.074719553124416","0.8144522235818106,1.6080273667426959,3.574494956290885",584,461,CpG:,942,1,0,5.84922,,46850301,46850885
chr11,33162421,33163415,310.2114820423471,45.85519007730135,6.76502445021821,0.1,both,both,False,3,3,"233.1375704163907,455.1512610762795,242.34561463437112","32.03265518920153,43.8391519299192,61.69376311278334",2599,994,CpG:,838,2,3,26.6358;28.71,14.4136;5.40707;10.3751,33162146,33164745
chr1,64532367,64533738,138.9379312407553,20.5402314693041,6.764185274561684,0.1,both,both,False,3,3,"103.96779321789145,214.09475999529485,98.75124050907955","22.788500155270995,8.028875503308267,30.80331874933304",2798,1371,CpG:,1077,2,3,14.4693;22.1364,25.4848;17.7441;12.9399,64530945,64533743
chr1,178318207,178319311,151.5940703279713,22.433514586905105,6.757481969252371,0.1,both,both,False,3,3,"129.63818100006523,181.435798004753,143.70823197909573","43.14189565400311,5.194109862546827,18.964538244165386",2836,1104,CpG:,1945,2,3,16.7594;24.7722,9.97822;4.66734;9.64118,178317053,178319889
chrX,93831877,93832375,6.387468351087262,0.9462744686552274,6.750122255929235,0.2,both,both,False,3,2,"7.1832108974456785,2.3683804358205487,9.61081371999556","0.0,1.1123295387914103,1.7264938671742716",2480,498,CpG:,1300,1,2,8.54272,2.76924;4.43956,93832217,93834697
chr7,49911830,49912323,8.825061715504608,1.3090804247689272,6.741420579306552,0.5,both,both,False,3,1,"10.222381404702762,9.222696029748036,7.0301077120630255","0.0,0.0,3.9272412743067817",1886,493,CpG:,965,1,1,3.73586,2.33538,49911524,49913410
chr7,119896105,119896407,277.5232550570965,41.24004814666662,6.729460015907581,0.1,both,both,False,3,3,"207.90369646854325,404.1958895729122,220.47017912983412","32.69010939208772,57.26570767754409,33.76432737036806",1727,302,CpG:,1499,2,3,35.0381;35.6284,10.0702;9.59016;12.5738,119894785,119896512
chr2,102400437,102401261,84.18520765497078,12.53055138494164,6.718396107942929,0.1,both,both,False,3,3,"65.32753972459284,79.58106194964107,107.64702129067841","24.742139523567374,1.6860608161112782,11.163453815146262",1932,824,CpG:,1366,2,2,17.1699;6.44247,5.77003;4.18219,102399831,102401763
chr13,64432348,64432883,395.6383058045757,58.90134627576381,6.716965414547229,0.1,both,both,False,3,3,"296.1121136008443,470.204211021081,420.5985927918018","48.737360282099885,42.6362685957155,85.33040994947606",1716,535,CpG:,1076,2,3,38.0102;40.4846,7.46979;6.34634;9.39519,64431725,64433441
chr5,45520218,45520734,62.53037484353649,9.31598932248152,6.712156130604082,0.1,both,both,False,3,3,"43.687683071776064,81.74364068779403,62.1598007710394","22.99240857883842,0.8259197452111159,4.129639643395018",1670,516,CpG:,932,1,2,13.9331,3.56494;4.08293,45519367,45521037
chr12,79130664,79131107,36.85504890327375,5.4935036517571705,6.708842159681676,0.1,both,neu_only,False,3,3,"17.913850097182376,59.2469213408713,33.40437527176756","1.3622517185921994,10.15281139397473,4.965447842704584",644,443,CpG:,1188,2,0,6.37902;12.5598,,79130588,79131232
chr11,94210243,94212093,167.50050586216585,24.97300300230505,6.707263273331816,0.1,both,both,False,3,3,"140.22480788526937,221.6159237935599,140.66078590766833","17.44449047442695,22.152321758922387,35.322196773565814",4358,1850,CpG:,1303,2,3,19.137;41.4295,19.2088;14.5111;18.346,94209083,94213441
chr10,80249313,80249552,167.0144407050441,24.90621080613788,6.705734646070092,0.1,both,both,False,3,3,"139.54556296603815,202.26006518786528,159.23769396122898","8.209557280446493,28.721556029650184,37.787519108316964",3146,239,CpG:,1197,2,3,35.6537;24.8271,10.6842;9.17487;6.43082,80247712,80250858
chr8,94666588,94667259,40.677079817185735,6.086475702060529,6.683191030141602,0.1,both,both,False,3,3,"36.608200587047094,62.88349755402285,22.539541310487248","4.058312106296288,3.4559235348200774,10.74519146506522",2038,671,CpG:,1307,2,3,3.94156;7.4898,11.7886;7.24654;5.28918,94665448,94667486
chr11,69981202,69981639,167.36408562662794,25.0476499502023,6.68182787444601,0.1,both,nsc_only,False,3,3,"173.28626406972052,154.54515326029542,174.26083954986785","29.596537461736794,8.82616343670829,36.72024895216181",1851,437,CpG:,1118,0,2,,12.2442;8.93147,69980198,69982049
chr2,172042063,172043477,63.32421289604148,9.481059629842552,6.679022743061586,0.1,both,both,False,3,3,"23.295691234424407,133.04166070861385,33.63528674508622","3.580454501284624,14.745753980810237,10.116970407432794",1417,1414,CpG:,1897,1,2,7.48803,5.03123;6.1995,172041799,172043216
chr19,58860810,58861140,24.59941543490452,3.6842234553681306,6.676960757920837,0.2,both,neu_only,False,3,3,"25.642863785779035,6.800879185495813,41.354503333438714","0.9211137559678819,2.6021874797629896,7.529369130373521",1836,330,CpG:,1034,2,0,7.12212;5.94727,,58860452,58862288
chr11,116238045,116238278,22.24105841608533,3.33158605710218,6.675816873669668,0.2,both,nsc_only,False,3,2,"12.700494121929916,33.35903109941661,20.66365002690947","3.627152757414544,0.0,6.367605413891995",1865,233,CpG:,1471,0,1,,4.64304,116236585,116238450
chr4,21688426,21689258,14.69257129054459,2.2060152280050755,6.6602311280649,0.5,both,both,False,3,1,"9.516354505733005,18.12031533472657,16.441044031174194","6.618045684015227,0.0,0.0",1661,832,CpG:,750,2,1,11.1574;6.19224,2.9959,21688120,21689781
chrX,100625777,100626269,62.004320562980034,9.33993432018876,6.638624902206693,0.1,both,neu_only,False,3,3,"44.649352140933416,86.70589224036765,54.657717307639004","7.500970289442274,4.272971952134284,16.245860718989718",1035,492,CpG:,1352,2,0,6.02461;10.7865,,100625772,100626807
chr10,81378147,81379056,644.4510949611483,97.2667179859997,6.6256074873823625,0.1,both,both,False,3,3,"462.7604315169959,1025.2753368641813,445.3175165022678","154.4434607134504,57.44224833034901,79.9144449141997",881,909,CpG:,1205,2,3,42.0057;85.476,45.1177;33.0141;29.3926,81378413,81379294
chr17,24719572,24720369,114.67428114580176,17.337521809133758,6.614225632027123,0.1,both,both,False,3,3,"85.41607276693063,144.44293010457466,114.16384056590005","2.7927320153280104,19.350511562237312,29.869321849835952",2356,797,CpG:,773,2,3,27.7085;15.2182,7.61481;7.38572;13.4474,24718998,24721354
chr16,30587453,30587656,106.5200593898316,16.11060922045641,6.6117958627274,0.1,both,both,False,3,3,"84.31132562483367,91.86847938578315,143.38037315887797","20.522576367083673,24.291650897745612,3.517600396539944",1499,203,CpG:,818,2,3,21.3177;16.8877,5.10125;14.5029;10.9737,30587094,30588593
chr1,160212438,160213405,215.9226561216245,32.65971040133912,6.611285080861317,0.1,both,both,False,3,3,"174.6492958474272,294.0067414105949,179.11193110685144","31.543373945256874,44.747157027702194,21.688600231058302",3599,967,CpG:,1807,2,3,22.7566;47.5715,10.9402;13.499;8.07081,160212093,160215692
chr6,128838654,128839008,173.78522712443956,26.34419415649281,6.5967182784981215,0.1,both,both,False,3,3,"155.2178065971956,193.94203824359968,172.1958365325234","23.57402319293592,46.023656294988065,9.434902981554464",3189,354,CpG:,1567,2,1,23.4146;19.8313,8.07693,128837087,128840276
chr7,125393690,125393921,66.72618961344433,10.11658876997191,6.595720270008524,0.1,both,both,False,3,3,"87.99648413007561,26.979449732613602,85.2026349776438","8.983457494891857,11.602022412883336,9.764286402140536",3115,231,CpG:,1541,2,2,13.1449;14.1393,3.09795;4.53339,125391964,125395079
chr19,44724028,44724314,18.41343085601392,2.7925665262254835,6.593730420776068,0.2,both,both,False,3,2,"9.365381171055294,30.370959017890428,15.503952379096043","0.0,1.354130619106829,7.023568959569622",1387,286,CpG:,926,1,1,4.44769,3.24127,44723401,44724788
chr17,35164491,35165403,372.249280493925,56.6292334467686,6.573447278671692,0.1,both,both,False,3,3,"322.06581287536875,499.25454504814684,295.4274835582595","55.01965212281747,71.39303263790471,43.4750155795836",3619,912,CpG:,853,2,3,44.85;82.4117,61.7755;29.5365;45.3688,35163247,35166866
chr13,111488769,111490745,251.5443218159145,38.27631366451462,6.571801141057043,0.1,both,both,False,3,3,"203.3092300967952,326.9071927367744,224.41654261417378","6.6347440708695515,28.467555270002666,79.72664165267163",3322,1976,CpG:,1435,2,3,25.1103;42.1635,24.3662;22.5244;15.7631,111487687,111491009
chr3,138143237,138144135,219.174166756124,33.434836115656246,6.555263677619559,0.1,both,both,False,3,3,"170.1656958968551,308.2643882489612,179.09241612255573","27.106929919531204,33.875109267158386,39.32246916027915",3744,898,CpG:,1638,2,3,37.4157;53.7389,12.5339;8.47244;19.0994,138141383,138145127
chr3,89715009,89715697,54.610630501946105,8.349016456136441,6.540965727981989,0.1,both,neu_only,False,3,3,"45.958318177458764,89.28901293714175,28.58456039123779","0.4562489077341642,5.014248474419927,19.576551986255232",1251,688,CpG:,1269,2,0,8.54649;5.15152,,89714632,89715883
chr19,57701968,57702185,13.509493004508885,2.0661626168858938,6.538446148479009,0.4,both,both,False,3,2,"5.380642616957949,32.18464391273365,2.963192483835053","2.2310074839675638,0.0,3.967480366690117",912,217,CpG:,1025,1,1,5.19742,3.42924,57702065,57702977
chr2,163202925,163204657,55.19552159962128,8.46076483730539,6.523703549382672,0.2,both,both,False,3,2,"33.22064008841971,88.70325022284808,43.662674487596036","0.0,2.385495805215472,22.996798706700698",2362,1732,CpG:,1830,2,2,"6.20853,7.27571;5.36478",6.81952;5.67448,163202334,163204696
chr15,74516053,74519799,21.90868606484768,3.3593069335264496,6.52178752890821,0.1,both,both,False,3,3,"18.885583518193123,27.990543882744593,18.849930793605324","1.6557301853135862,3.171976900670261,5.2502137145955015",5107,3746,CpG:,1153,2,2,"6.74139;5.49891,5.44638,4.57986",4.51955;3.0579,74516122,74521229
chr9,53705629,53706515,121.79289395595649,18.732450990954096,6.501706264426918,0.1,both,both,False,3,3,"97.56799193705855,144.38466230898698,123.42602762182392","2.9791177792641106,22.26701384101086,30.951221352587314",3681,886,CpG:,994,2,3,25.9183;17.4158,4.29232;6.13443;6.16482,53703644,53707325
chr11,43490907,43491181,20.68089033532561,3.183024514662592,6.49724506991987,0.4,both,neu_only,False,3,2,"31.725110217144614,3.1673757026070044,27.150185086225207","1.3038355661065955,0.0,8.24523797788118",304,274,CpG:,916,1,0,8.31744,,43491015,43491319
chr11,87442786,87443229,73.7359380083078,11.363054935465527,6.489094563660748,0.1,both,both,False,3,3,"72.16200008493642,69.02033646959778,80.0254774703892","16.419513651865337,6.774618433156145,10.895032721375106",4360,443,CpG:,1252,2,3,33.5655;21.2137,11.7644;10.9127;14.0624,87441154,87445514
chr4,46601167,46602292,46.82577026231476,7.221860769822076,6.483892691200193,0.2,both,both,False,3,2,"41.97305955171401,34.03949782909208,64.46475340613817","19.03460000636314,0.0,2.630982303103088",1293,1125,CpG:,940,1,3,12.4583,6.27389;3.73563;2.33538,46601955,46603248
chr7,79710052,79710519,21.59155453312417,3.3327742451002416,6.478552984759624,0.1,both,both,False,3,3,"15.361581637129163,34.2929117602947,15.120170201948653","2.299953487802883,1.675386868394571,6.022982379103271",2955,467,CpG:,1193,2,2,10.1672;6.83469,6.22562;3.08693,79708023,79710978
chr11,36008262,36008488,17.640902464454978,2.7281378056574166,6.466279829366588,0.5,both,nsc_only,False,3,1,"22.590494637650345,15.583884283889992,14.748328471824598","0.0,0.0,8.18441341697225",1451,226,CpG:,859,0,1,,3.0225,36007141,36008592
chrX,36874238,36875133,15.833990616081834,2.451454643726981,6.459018385920121,0.1,both,both,False,3,3,"24.83939298518074,10.707920453438643,11.954658409626122","5.930840868784529,0.20687767753145653,1.216645384864959",1759,895,CpG:,866,2,1,7.63167;8.72528,3.60827,36873829,36875588
chr13,43200971,43201218,21.13620239458818,3.272593902761802,6.4585472633041805,0.2,both,both,False,3,2,"20.11404232180154,26.53553194758677,16.759032914376235","2.461745774426947,0.0,7.3560359338584576",2018,247,CpG:,914,1,2,5.35199,3.65065;6.10114,43199685,43201703
chr13,43200461,43200754,21.13620239458818,3.272593902761802,6.4585472633041805,0.2,both,both,False,3,2,"20.11404232180154,26.53553194758677,16.759032914376235","2.461745774426947,0.0,7.3560359338584576",2018,293,CpG:,914,2,2,13.9543;5.35199,3.65065;6.10114,43199685,43201703
chr13,54996366,54996572,27.332844050784832,4.233125044611955,6.456895027368698,0.2,both,both,False,3,2,"44.371318869525275,23.576679985770273,14.050533297058944","1.2305010633075728,0.0,11.468874070528294",801,206,CpG:,1004,1,1,8.23129,4.80671,54995872,54996673
chr2,113757588,113757887,33.64900677471787,5.212014753954398,6.456045955968964,0.1,both,both,False,3,3,"30.620769220065576,52.27215066227888,18.054100441809144","12.475608359223203,0.9427372878079587,2.2176986148320332",965,299,CpG:,1452,1,1,5.8243,4.60541,113757349,113758314
chr11,96034863,96035086,33.49722014183379,5.2102781401974925,6.429065635364354,0.2,both,both,False,3,2,"25.920949475977554,52.556900633717724,22.013810315806094","14.096181389500623,0.0,1.534653031091855",2257,223,CpG:,1317,1,2,9.76066,10.1246;4.91891,96033851,96036108
chr1,136050821,136051352,42.00477074978358,6.535323075417087,6.427344182537269,0.1,both,both,False,3,3,"39.15849074136196,43.19320616144936,43.66261534653945","2.6777694294102004,5.085560252010445,11.842639544830618",2842,531,CpG:,1622,2,3,5.06515;12.8889,6.7994;5.81204;5.87734,136049829,136052671
chr4,36951345,36951711,30.08756156482829,4.6915161235520735,6.413185156453898,0.5,both,neu_only,False,3,1,"19.186959722233482,52.78782312981083,18.287901842440558","0.0,0.0,14.07454837065622",1009,366,CpG:,866,1,0,8.81998,,36950844,36951853
chr10,22273321,22274267,19.50915214357504,3.042254254349276,6.412729020161386,0.8,both,both,False,3,2,"4.783217837522318,47.273802145933495,6.470436447269314","0.0,0.5173267767979548,8.609435986249874",1092,946,CpG:,754,1,1,4.55474,5.06042,22274055,22275147
chr4,55349617,55350776,313.9845757035064,49.02550254174892,6.404515189540888,0.1,both,both,False,3,3,"221.11828537565822,455.18807150160563,265.6473702332553","38.849775332738375,62.394825898899754,45.83190639360863",2720,1159,CpG:,1007,2,3,38.5669;52.168,20.7463;17.6222;12.3672,55348313,55351033
chr8,48276481,48276878,41.90455961227417,6.546582920112829,6.400982027361528,0.2,both,neu_only,False,3,2,"61.60374102099188,41.905200974694615,22.20473684113601","1.6173555666002735,0.0,18.022393193738214",232,397,CpG:,953,1,0,5.18609,,48276550,48276782
chr18,57363093,57363398,29.04650278565704,4.540801361555695,6.396778998433352,0.5,both,both,False,3,1,"14.261776714940225,48.870552609043735,24.007179032987164","0.0,0.0,13.622404084667084",1240,305,CpG:,1022,1,1,7.59446,5.40179,57362331,57363571
chr13,54687074,54688361,128.7913031865224,20.14322614342336,6.3937773556979085,0.1,both,both,False,3,3,"112.32960745045197,176.54897980153467,97.49532230758062","13.56817490174162,11.892086727305562,34.969416801222906",3155,1287,CpG:,1002,2,3,18.1819;26.6064,8.08626;6.12057;7.51243,54686220,54689375
chr10,81464207,81464741,21.90443978899624,3.430497017813741,6.385208812382516,0.1,both,both,False,3,3,"13.047516162375665,37.77189635503986,14.893906849573193","1.1711690168301485,4.796250342662314,4.324071693948762",1444,534,CpG:,1206,1,1,6.84479,3.15125,81464134,81465578
chr9,108305855,108306930,386.3737006137596,60.57798804405298,6.378120388098469,0.1,both,both,False,3,3,"370.37992564049927,457.90198371682135,330.839192483958","85.61964693563147,56.42158988698197,39.69272730954551",2009,1075,CpG:,1411,2,3,44.5843;50.1939,61.8886;35.6921;22.627,108305205,108307214
chr1,38626793,38628084,22.868126737053824,3.589314100998412,6.371169001535078,0.1,both,neu_only,False,3,3,"19.136146421432347,20.06539659776428,29.402837191964846","3.3871559230144657,4.119844688670064,3.260941691310705",5695,1291,CpG:,879,2,0,10.312;8.23257,,38626160,38631855
