chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr17,57087448,57087687,9.498375367364693,9.53556973227053,0.9960994082209936,0.7,both,both,False,3,3,"11.661965543337669,4.923351653346212,11.909808905410193","11.035658387442396,7.070397569969148,10.500653239400041",5842,239,CpG:,1020,2,1,6.29504;3.84254,3.17739,57083756,57089598
chr9,103201715,103202140,25.906989122004905,26.01235097771,0.9959495450528336,0.7,both,both,False,3,3,"17.97556731243569,35.39247818089295,24.352921872686075","14.406934571909403,48.631054380333744,14.999063980886854",3373,425,CpG:,1372,2,3,9.38164;8.80129,5.828;6.82495;4.1146,103200543,103203916
chr8,106603293,106604024,16.807942220874505,16.882914815521847,0.9955592623983144,1.0,both,both,False,3,3,"9.75211551707229,32.46177958304102,8.209931562510198","31.280436003691825,0.25914581863294067,19.109162624240774",838,731,CpG:,1398,1,1,5.02497,3.07174,106603186,106604024
chr1,13589162,13590177,20.93672943503405,21.030428361923345,0.9955446020748232,0.7,both,both,False,3,3,"17.546208785861193,23.594979858337148,21.668999660903815","28.479335418397174,8.53897225887426,26.072977408498602",3112,1015,CpG:,688,2,3,8.92985;6.77522,4.2414;2.87404;4.85341,13587855,13590967
chr3,62338718,62339974,25.64053410000594,25.762096876189823,0.9952813322312968,0.7,both,both,False,3,3,"24.737962204931232,30.905947283539774,21.277692811546814","36.59164466595389,19.447146007445507,21.247499955170067",4214,1256,CpG:,1060,2,3,5.22753;7.05546,3.88698;5.7299;4.38328,62336974,62341188
chr13,114387746,114388137,25.078745701050043,25.198252379058847,0.9952573426041196,0.7,both,both,False,3,3,"26.449406879257676,21.74817459892747,27.038655624964992","19.93909321275882,42.88244208557296,12.77322183884476",2188,391,CpG:,1457,2,1,6.91314;6.14665,7.62837,114386466,114388654
chr1,132391390,132391882,26.60912923109644,26.74392657918004,0.9949597024324566,1.0,both,both,False,3,3,"15.024154895522388,41.164838142919756,23.63839465484717","20.142707422009206,39.353572179397574,20.735500136133332",4798,492,CpG:,1595,2,2,8.02029;5.91479,8.25201;5.7301,132388038,132392836
chr18,84085367,84086150,28.79145829667362,28.94113633942069,0.99482819053849,0.7,both,both,False,3,3,"28.069204323240516,31.887631596182967,26.417538970597374","20.0787294250752,48.86047916892372,17.884200424263156",6596,783,CpG:,1226,2,2,8.63675;2.50296,3.60143;5.85797,84083791,84090387
chr18,84087394,84088726,28.79145829667362,28.94113633942069,0.99482819053849,0.7,both,both,False,3,3,"28.069204323240516,31.887631596182967,26.417538970597374","20.0787294250752,48.86047916892372,17.884200424263156",6596,1332,CpG:,1226,2,3,8.63675;9.80056,7.11699;6.54523;5.85797,84083791,84090387
chr15,45114269,45114877,25.41805277790016,25.550783849563675,0.994805205490172,0.7,both,both,False,3,3,"18.97432823581148,24.12404762812622,33.155782469762784","10.542560217922624,11.57450033865754,54.53529099211086",2718,608,CpG:,929,2,2,8.23176;5.888,2.62612;4.19569,45114007,45116725
chr7,143052674,143053288,33.58872760673953,33.76455012623876,0.9947926888158776,0.7,both,both,False,3,3,"30.654876185386453,35.94640988454106,34.1648967502911","20.29346702596699,36.36704596216011,44.633137390589184",7533,614,CpG:,1676,1,2,6.30905,5.49839;5.56945,143052258,143059791
chr4,116840052,116840353,13.305308518586337,13.37726758196463,0.9946207950960546,1.0,both,nsc_only,False,3,2,"12.389691176757314,19.20994401757234,8.31629036142935","0.0,7.8161569046818355,32.31564584121205",1224,301,CpG:,1476,0,1,,4.81987,116839142,116840366
chr7,140922389,140922913,22.798356817691552,22.92635189404876,0.9944171197864922,1.0,both,both,False,3,3,"30.04472526688496,13.697209235615984,24.6531359505737","26.475894941538748,21.52117894510374,20.78198179550379",2567,524,CpG:,1660,1,2,4.8595,2.53021;4.18074,140921448,140924015
chr17,24205294,24206971,26.32977669822609,26.486377189006785,0.9940875080928137,1.0,both,both,False,3,3,"28.296046292670827,34.59489766412253,16.098386137884937","18.76321718917295,28.003452903017845,32.69246147482956",9483,1677,CpG:,769,2,3,3.86957;6.86469,4.95478;6.88406;4.6365,24203183,24212666
chr5,72868363,72868818,16.795867946660408,16.898423616759874,0.9939310510598308,1.0,both,both,False,3,3,"17.77267512799795,4.3156010339564626,28.29932767802681","13.851005465070777,11.404011442653857,25.440253942554985",3210,455,CpG:,1140,2,3,7.01313;6.56836,5.45066;7.81561;5.4742,72866934,72870144
chr18,81510365,81510596,22.993043782467883,23.1513994623314,0.993159995354874,1.0,both,nsc_only,False,3,3,"27.345542732858416,24.213163490561307,17.42042512398393","10.640021310012601,24.63463777389687,34.17953930308472",6169,231,CpG:,1206,0,2,,5.6384;4.87476,81505830,81511999
chr17,85617968,85618636,24.52116068522227,24.693989407783693,0.9930011826073374,1.0,both,both,False,3,3,"27.16906449021676,22.355026394510627,24.039391170939417","25.1644770497297,20.621271707189397,28.29621946643199",7571,668,CpG:,1238,2,2,8.83254;5.11782,2.95926;4.70718,85614437,85622008
chr15,99055127,99055802,13.48361814714218,13.578860240733308,0.9929860023667212,0.8,both,nsc_only,False,3,2,"7.925094447089631,27.959984671518097,4.56577532281881","0.0,20.095088984338574,20.64149173786135",1751,675,CpG:,1340,0,2,,5.53049;3.70545,99054783,99056534
chr16,4267957,4268267,37.86976159150485,38.138701808827705,0.9929483646645622,0.7,both,both,False,3,3,"39.13352310266355,37.15997515393892,37.31578651791206","72.03030208335387,14.917714389991664,27.468088953137578",1981,310,CpG:,617,2,3,15.6502;6.92265,3.00256;5.16212;8.98405,4267425,4269406
chr5,35388399,35389468,4.864864100256259,4.900823285324477,0.992662623609405,0.8,both,neu_only,False,3,2,"8.559037928043534,0.028447121159990787,6.007107251565253","0.0,7.240045478702888,7.462424377270542",1747,1069,CpG:,106,1,0,4.80732,,35388809,35390556
chr12,76324705,76325169,17.239098679075287,17.367690416849467,0.9925959218129876,1.0,both,both,False,3,3,"18.401534347799,16.27628321858955,17.039478470837313","23.12137875102307,16.841088508214924,12.140603991310407",4468,464,CpG:,1167,2,3,7.90869;7.05489,5.26327;5.53175;4.11946,76323277,76327745
chr5,145280597,145280869,11.8034789008329,11.893049114485528,0.9924686921923552,1.0,both,both,False,3,3,"8.711670048118968,14.417997493559993,12.280769160819741","10.314077828541276,15.370556983080776,9.994512531834529",5808,272,CpG:,1693,2,3,8.11122;9.74305,3.73872;4.94522;3.3024,145276885,145282693
chr15,99223721,99224863,17.48607238350202,17.619194845905813,0.9924444639174458,1.0,both,both,False,3,3,"16.079254897302683,7.277302489639324,29.101659763564047","11.671407915054553,32.34388188509999,8.842294737562902",3231,1142,CpG:,1342,2,1,14.0264;6.47669,3.85429,99222788,99226019
chr6,144781479,144781906,38.58212512118513,38.907624101059454,0.9916340566304211,1.0,both,both,False,3,3,"34.00201666445476,46.0003471766857,35.74401152241492","23.657029032320033,53.19127666008081,39.87456661077752",2771,427,CpG:,1689,2,3,10.0425;6.0897,5.67692;5.04424;4.82258,144780353,144783124
chr17,17373975,17374290,55.31173457095878,55.787702376160645,0.9914682307223812,1.0,both,both,False,3,3,"43.54182334414634,60.15750336971728,62.23587699901269","40.54274688434972,66.6755937822598,60.14476646187241",4112,315,CpG:,717,2,3,20.8058;18.3235,13.2545;6.93081;10.6273,17372519,17376631
chr13,100786288,100786735,42.01140507755797,42.37502875017804,0.9914189162026578,0.7,both,both,False,3,3,"33.01901184790816,52.61518226934126,40.40002111542449","73.6133016693816,27.600436423666043,25.911348157486486",2395,447,CpG:,1353,1,3,10.2009,6.91823;9.37101;7.08443,100785307,100787702
chr9,21037610,21037854,25.10627254304813,25.326113195756182,0.9913196055388048,0.7,both,both,False,3,3,"19.210954697017815,22.831844260855018,33.27601867127158","19.123830450393253,12.10021952804745,44.754289608827854",2378,244,CpG:,745,1,2,3.3812,7.36541;4.92536,21035640,21038018
chr11,117860710,117860915,10.561342750739891,10.66097860624947,0.9906541548210994,1.0,both,both,False,3,3,"16.69418250675808,7.694297647741042,7.295548097720557","0.8167921083326416,8.234892340565441,22.931251369850326",4141,205,CpG:,1484,2,1,4.74009;4.66297,3.30187,117859922,117864063
chr10,80102314,80102764,19.46730622916168,19.659486528546164,0.9902245514344724,1.0,both,neu_only,False,3,2,"25.858888010038946,15.581884165829036,16.961146511617052","45.64046760640084,0.0,13.337991979237653",1507,450,CpG:,1196,2,0,9.42768;5.24553,,80101794,80103301
chr11,87595487,87595850,13.321709290887092,13.45372703076022,0.9901872737887958,1.0,both,both,False,3,3,"16.517539739480775,8.290314876686855,15.157273256493644","20.056475453463825,5.259592218612393,15.045113420204443",3889,363,CpG:,1253,2,2,6.07841;9.32575,7.00712;5.82883,87594269,87598158
chr15,6386350,6386893,32.67548343561167,32.99993854121279,0.9901680087920188,1.0,both,both,False,3,3,"34.93793139127507,28.073933521786376,35.01458539377356","50.320666561467,19.74036468492017,28.938784377251213",3307,543,CpG:,633,2,3,7.6617;22.452,5.12176;7.03648;3.86941,6384121,6387428
chr8,109705340,109705943,22.705611989127124,22.936078785049705,0.9899517786766234,1.0,both,both,False,3,3,"18.052645378025126,25.860148232310365,24.204042357045886","38.498464253726794,18.6744483357891,11.63532376563322",3046,603,CpG:,1421,2,3,8.30261;5.7933,6.22312;3.87736;5.1172,109704568,109707614
chr17,26561369,26561832,20.50136065153685,20.72531582619612,0.989194124879091,1.0,both,both,False,3,3,"25.2544314220781,13.651654961140638,22.597995571391802","7.584143146986898,18.818005850829703,35.77379848077175",3257,463,CpG:,787,2,2,6.4947;6.47471,5.10581;5.81002,26560757,26564014
chr7,44852574,44852781,18.58431775269546,18.787990304741648,0.989159428510308,1.0,both,nsc_only,False,3,3,"20.61981902817103,23.66245097062719,11.470683259288156","33.18662301761898,12.478047768900714,10.699300127705252",1016,207,CpG:,927,0,2,,4.6144;6.05038,44851711,44852727
chr7,105434959,105435341,5.353504466019722,5.413236260097919,0.9889656037150104,0.7,both,neu_only,False,3,3,"6.453392423432449,4.253343419623944,5.353777555002774","0.2803649952936552,1.9995749850488151,13.959768799951286",3016,382,CpG:,1389,1,0,8.08876,,105434504,105437520
chr3,8462763,8463058,2.9376322553398904,2.970788118693415,0.9888393712278252,1.0,both,nsc_only,False,2,2,"5.8449923590327915,0.0,2.9679044069868796","0.0,3.0775431657998302,5.834821190280414",1068,295,CpG:,649,0,1,,7.15027,8462674,8463742
chr9,67840252,67840647,68.46118300003172,69.24433490383042,0.9886900220084954,0.7,both,both,False,3,3,"54.22009881647055,90.95139267817548,60.212057505449145","40.207621620257164,138.09578559141804,29.42959749981607",1643,395,CpG:,1102,2,3,11.7839;10.8669,8.41978;8.70543;4.28875,67839520,67841163
chr4,154139682,154140605,9.605466605669973,9.71777481320823,0.988443011934624,1.0,both,both,False,3,3,"11.121188262384278,10.194735130204366,7.500476424421269","2.167916018146928,8.842355590407331,18.14305283107043",3898,923,CpG:,1760,2,2,7.07231;4.84756,5.95334;3.99193,154138678,154142576
chr3,100685026,100686314,16.41862913854209,16.611722231465993,0.9883760942885172,1.0,both,both,False,3,3,"10.781757300669508,23.377878126480738,15.096251988476023","19.995093888493102,14.01728928832095,15.82278351758393",6017,1288,CpG:,1353,2,1,9.12035;6.42066,3.61107,100680553,100686570
chr5,135965522,135965871,5.704975012589865,5.7723022154135295,0.9883361611518048,0.7,both,both,False,3,3,"6.301064500228663,5.959323158417703,4.85453737912323","1.9144722063340953,4.697282054556504,10.70515238534999",2236,349,CpG:,1622,1,1,6.23052,3.11431,135964556,135966792
chr10,120898367,120899190,15.384032475680575,15.5675038892331,0.9882144616851892,1.0,both,both,False,3,3,"20.69369655045515,10.29434245370547,15.164058422881103","14.76434220298011,17.51098740780611,14.427182056913079",5419,823,CpG:,1507,2,2,7.64018;6.87678,6.35862;5.96044,120895628,120901047
chr17,33524151,33524369,18.640767106491342,18.863375553409668,0.9881989071209428,0.7,both,both,False,3,3,"19.67120124562882,14.886630570822762,21.36446950302244","10.653069668252042,37.195405242384844,8.741651749592114",2538,218,CpG:,840,2,1,7.35453;4.42682,4.27689,33522430,33524968
chr5,35056882,35057359,17.839197542023534,18.0535912250423,0.9881245963561324,0.7,both,both,False,3,3,"17.4193204559511,17.94641620457769,18.151855965541806","30.016693073824634,10.548529721170205,13.59555088013207",6293,477,CpG:,852,1,1,10.2146,4.2605,35053832,35060125
chr8,4258389,4259352,40.78515187005375,41.27608568862296,0.9881060955665052,1.0,both,both,False,3,3,"41.90920683449161,45.84069571554975,34.60555306011988","38.98221746155932,41.818505556998005,43.027534047311555",4934,963,CpG:,617,2,3,10.4566;9.46688,6.1698;4.31654;6.94131,4256136,4261070
chr2,74659014,74659333,3.2605825636462136,3.300437512660549,0.9879243437085384,1.0,both,neu_only,False,3,2,"0.5680277718778215,2.3681923283045787,6.84552759075624","9.5009185644061,0.4003939735755492,0.0",1246,319,CpG:,1154,1,0,3.23307,,74658068,74659314
chr11,102156162,102156447,15.595888356727215,15.786974298736489,0.9878959743397716,0.7,both,both,False,3,3,"14.906839111305096,14.792552368848321,17.088273590028226","13.88639475639731,14.34983010655624,19.124698033255914",4092,285,CpG:,1364,1,2,8.18871,9.05524;4.69398,102153646,102157738
chr2,32846990,32847421,50.77748583362188,51.40395471034936,0.9878128272375636,1.0,both,both,False,3,3,"39.20685072175063,47.85807313671513,65.26753364239988","77.97984894892784,22.145919767386832,54.086095414733414",1618,431,CpG:,835,2,3,15.3149;9.76499,5.29958;6.62831;9.60984,32846175,32847793
chr2,131546052,131546433,20.52770137112978,20.787951356594824,0.9874807295341068,1.0,both,both,False,3,3,"18.342625214020245,26.405620873517904,16.834858025851194","27.159628239306773,20.66677674807927,14.537449082398432",4277,381,CpG:,1588,2,2,5.96935;6.05711,4.74354;4.18486,131543057,131547334
chr1,46425460,46425706,16.576940071373656,16.78711001538394,0.9874802783911176,1.0,both,nsc_only,False,3,3,"13.695821114590293,17.26322773883217,18.771771360698498","15.882485118665194,18.364771275771293,16.11407365171533",950,246,CpG:,939,0,1,,6.07643,46425095,46426045
chr11,85836894,85837410,11.469452028545929,11.616891994995532,0.9873081400332276,0.7,both,nsc_only,False,3,3,"11.966451566189606,15.784712824851844,6.657191694596337","0.39071638829280725,18.45174471934998,16.008214877343807",4396,516,CpG:,1239,0,2,,6.2179;3.29575,85834010,85838406
chr11,85837772,85838448,11.469452028545929,11.616891994995532,0.9873081400332276,0.7,both,nsc_only,False,3,3,"11.966451566189606,15.784712824851844,6.657191694596337","0.39071638829280725,18.45174471934998,16.008214877343807",4396,676,CpG:,1239,0,2,,6.2179;3.29575,85834010,85838406
chr3,129213790,129214994,17.351764015945125,17.578461080772094,0.9871037024353094,1.0,both,both,False,3,3,"7.86678824506928,39.516925462903245,4.671578339862857","22.29209471000486,23.016353443479858,7.4269350888315655",2843,1204,CpG:,1570,2,1,4.44111;10.3712,4.47856,129212642,129215485
chr6,146888055,146888732,24.31287618874897,24.633006581192404,0.9870040065394268,1.0,both,both,False,3,3,"27.90274153818611,27.122871391645823,17.913015636414972","26.70360889318335,28.44150213576455,18.75390871462931",3275,677,CpG:,1705,2,2,8.11249;8.92245,10.3221;4.30004,146887619,146890894
chr7,105743888,105744532,12.074967616116368,12.23730142547114,0.9867345092099404,0.7,both,both,False,3,3,"14.943755225672556,13.45825316899549,7.822894453681061","16.328314565262705,20.050155737329366,0.333433973821347",1484,644,CpG:,1391,2,1,4.00643;12.034,5.20358,105744296,105745780
chr11,75679121,75679708,29.546424593185908,29.96369452918812,0.9860741493144064,1.0,both,both,False,3,3,"29.352852835140375,31.76937926704289,27.51704167737446","28.547222572917498,11.287865735264853,50.055995279382",3112,587,CpG:,1162,2,3,9.4603;14.8101,8.67668;7.94648;5.05769,75677737,75680849
chr15,89591373,89591953,27.15231492473772,27.53926356994965,0.9859492014291128,1.0,both,both,False,3,3,"18.231276386968965,32.592935276264384,30.6327331109798","18.156707446944875,32.05815445794582,32.40292880495826",3276,580,CpG:,1268,2,3,5.51955;6.53268,5.48213;7.16253;5.96766,89589713,89592989
chr2,36203098,36203317,19.746609834313823,20.03171675032356,0.9857672250679602,1.0,both,nsc_only,False,3,3,"22.849956557970838,18.869752464533224,17.52012048043742","19.518532663070726,24.77119912937027,15.805418458529667",1278,219,CpG:,861,0,2,,5.7601;4.12435,36202419,36203697
chr8,3221033,3221283,34.11496718031307,34.614019047101266,0.9855823772989464,1.0,both,both,False,3,3,"28.164984512446882,47.152919768331095,27.026997260161245","36.92122187479537,26.911983834685394,40.00885143182304",8978,250,CpG:,609,2,3,6.96762;17.708,10.2577;5.01116;7.8923,3215648,3224626
chr17,27520719,27521101,17.772757898279924,18.040312765200195,0.9851690560799818,1.0,both,both,False,3,3,"21.620603603445467,15.474153186320766,16.22351690507354","10.916820013781985,18.337794339891058,24.866323941927536",3868,382,CpG:,794,1,2,9.19154,8.35795;3.98934,27517286,27521154
chr12,26414462,26415348,33.15010912085196,33.65217453965517,0.985080743646697,0.7,both,both,False,3,3,"26.959152129559293,46.54557719492051,25.94559803807609","39.148266387960206,30.107921542341796,31.700335688663504",7169,886,CpG:,786,2,3,11.8222;5.90635,4.82622;6.14146;5.03811,26410976,26418145
chr10,73099128,73100203,6.344716014651751,6.44192825686234,0.984909449727722,0.8,both,both,False,3,2,"5.14262573915179,1.6333871296242801,12.25813517517918","0.0,4.235218099864284,15.090566670722735",1179,1075,CpG:,1142,1,1,2.98946,11.9305,73099916,73101095
chr15,77955711,77956835,20.20754003905296,20.5275773595198,0.9844093964493856,1.0,both,both,False,3,3,"17.052697389931097,16.10821200751213,27.461710719715665","11.958451660283883,25.490939243746862,24.133341174528653",3467,1124,CpG:,1179,2,3,9.30381;11.3712,10.036;5.84197;4.23024,77954807,77958274
chr11,79145639,79146666,27.155281093868545,27.59224576427984,0.984163497449817,1.0,both,both,False,3,3,"23.26483170620403,33.54678359311079,24.654227982290813","37.10858204751417,24.569611948190918,21.098543297134405",4113,1027,CpG:,1188,2,3,6.1813;8.38504,5.11028;3.99859;7.48472,79143696,79147809
chr14,14012433,14013127,22.894438069824435,23.26590555949011,0.9840338262907564,0.7,both,both,False,3,3,"16.19514916211268,35.264368308287075,17.223796739073546","30.628461372694606,21.740135570345274,17.42911973543046",3628,694,CpG:,691,2,2,9.17504;5.64039,3.97357;3.45989,14011647,14015275
chr1,74784035,74784616,14.8779581972726,15.1215009564093,0.9838942734693624,0.2,both,both,False,3,2,"17.307432000015528,15.256984793430401,12.06945779837187","27.698045652250432,0.0,17.666457216977474",2386,581,CpG:,1155,1,1,7.66639,3.75482,74782516,74784902
chr19,37207046,37208023,15.641264822528973,15.89944852160238,0.983761468284726,1.0,both,both,False,3,3,"17.687881357890927,7.937249860086924,21.29866324960906","10.894240968521594,20.857000285034427,15.947104311251111",4919,977,CpG:,868,2,3,11.1642;10.3168,5.58336;6.30872;7.84968,37205071,37209990
