chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr5,124353479,124354650,10.697948028326396,0.0,inf,1.0,neu_only,neu_only,False,3,0,"2.6069763109564237,29.216933381067562,0.2699343929552052","0.0,0.0,0.0",219,1171,CpG:,1533,1,0,3.78378,,124353789,124354008
chr11,82931232,82932122,1.7490216686126383,0.0,inf,1.0,neu_only,neu_only,False,3,0,"0.3658666865710906,2.273911654375454,2.6072866648913706","0.0,0.0,0.0",1870,890,CpG:,1217,1,0,5.22778,,82930749,82932619
chr16,91659907,91660476,30.5509410537386,0.0,inf,1.0,neu_only,neu_only,False,2,0,"35.15321015448592,56.49961300672989,0.0","0.0,0.0,0.0",221,569,CpG:,1284,1,0,3.8332,,91659993,91660214
chr8,84923762,84924030,7.148645256704632,0.0,inf,1.0,neu_only,neu_only,False,3,0,"0.521851798905755,17.992304193259383,2.9317797779487575","0.0,0.0,0.0",217,268,CpG:,1232,1,0,6.55769,,84924026,84924243
chr15,72545925,72547811,2.912478492089088,0.0,inf,1.0,neu_only,neu_only,False,1,0,"8.737435476267263,0.0,0.0","0.0,0.0,0.0",479,1886,CpG:,1138,1,0,4.48328,,72545718,72546197
chr10,85829330,85829651,10.364149038981155,0.0,inf,1.0,neu_only,neu_only,False,2,0,"24.9264564813836,0.0,6.165990635559872","0.0,0.0,0.0",541,321,CpG:,1239,2,0,2.77248;3.83416,,85829444,85829985
chr10,29196623,29197487,12.414689924623874,0.0,inf,1.0,neu_only,neu_only,False,3,0,"14.261489219493694,21.30877887450897,1.673801679868956","0.0,0.0,0.0",222,864,CpG:,807,1,0,8.75318,,29197103,29197325
chr5,25956754,25957214,2.4971049845124496,0.0,inf,1.0,neu_only,neu_only,False,1,0,"7.491314953537349,0.0,0.0","0.0,0.0,0.0",211,460,CpG:,783,1,0,3.60771,,25956833,25957044
chr12,73034963,73035250,23.00266021217396,0.0,inf,1.0,neu_only,neu_only,False,2,0,"2.7755362847272087,66.23244435179467,0.0","0.0,0.0,0.0",204,287,CpG:,1142,1,0,7.44091,,73035250,73035454
chr16,5884850,5885725,15.257989435750046,0.0,inf,1.0,neu_only,neu_only,False,3,0,"23.15919805229257,13.963086451959173,8.651683802998393","0.0,0.0,0.0",218,875,CpG:,629,1,0,3.8332,,5884658,5884876
chr10,81997095,81997374,37.43624422556994,0.0,inf,1.0,neu_only,neu_only,False,3,0,"46.47837924142169,8.495246284028404,57.33510715125973","0.0,0.0,0.0",234,279,CpG:,1210,1,0,7.74348,,81997282,81997516
chr2,31635316,31637231,4.120932395951154,0.0,inf,1.0,neu_only,neu_only,False,2,0,"10.937466760224934,0.0,1.4253304276285292","0.0,0.0,0.0",632,1915,CpG:,826,1,0,4.66103,,31636234,31636866
chr7,49758988,49759252,26.48244803919712,0.0,inf,1.0,neu_only,neu_only,False,3,0,"44.54949436855687,9.00398665365078,25.8938630953837","0.0,0.0,0.0",514,264,CpG:,964,1,0,5.6959,,49759036,49759550
chrX,86191680,86192314,50.77850733081683,0.0,inf,1.0,neu_only,neu_only,False,3,0,"21.35244528599049,119.89161524794618,11.091461458513814","0.0,0.0,0.0",217,634,CpG:,1242,1,0,6.98995,,86192124,86192341
chr5,106561167,106561519,14.387358168855998,0.0,inf,1.0,neu_only,neu_only,False,3,0,"21.266713642047353,3.106070041656494,18.78929082286415","0.0,0.0,0.0",418,352,CpG:,1397,1,0,5.10912,,106561100,106561518
chr17,32492310,32492603,18.480153401692707,0.0,inf,1.0,neu_only,neu_only,False,2,0,"26.358607998854822,0.0,29.081852206223303","0.0,0.0,0.0",278,293,CpG:,832,1,0,2.4803,,32492534,32492812
chr7,111055379,111055660,7.278223073804701,0.0,inf,1.0,neu_only,neu_only,False,3,0,"9.997935903394545,10.375962788349874,1.4607705296696842","0.0,0.0,0.0",925,281,CpG:,1432,1,0,4.63978,,111055445,111056370
chr7,51511100,51511412,24.933433175200832,0.0,inf,1.0,neu_only,neu_only,False,3,0,"14.249877256103778,16.26014845009178,44.29027381940694","0.0,0.0,0.0",349,312,CpG:,122,1,0,4.77524,,51511010,51511359
chr18,48046656,48046905,8.20954778796216,0.0,inf,1.0,neu_only,neu_only,False,3,0,"7.4526202403052,5.6555691619828945,11.52045396159839","0.0,0.0,0.0",346,249,CpG:,951,1,0,3.81216,,48046485,48046831
chr6,89835235,89835685,1.9962008438541392,0.0,inf,1.0,neu_only,neu_only,False,2,0,"2.9350080177608855,0.0,3.0535945138015315","0.0,0.0,0.0",885,450,CpG:,1270,1,0,4.39938,,89835306,89836191
chr4,154802135,154802612,11.13817318039711,0.0,inf,1.0,neu_only,neu_only,False,3,0,"3.074113614631422,24.283823880282316,6.056582046277596","0.0,0.0,0.0",330,477,CpG:,1766,1,0,10.7514,,154802470,154802800
chr18,20058957,20059346,10.040985743204752,0.0,inf,1.0,neu_only,neu_only,False,3,0,"21.482726034140818,1.0082978402076102,7.631933355265831","0.0,0.0,0.0",1454,389,CpG:,738,2,0,8.34948;4.35181,,20058438,20059892
chr5,113614192,113614536,39.5511374745173,0.0,inf,1.0,neu_only,neu_only,False,3,0,"14.085127379883629,97.42823245089618,7.1400525927720775","0.0,0.0,0.0",673,344,CpG:,1451,1,0,6.13704,,113614253,113614926
chr6,126164583,126165062,11.249623532988068,0.0,inf,1.0,neu_only,neu_only,False,2,0,"14.639174687556732,0.0,19.10969591140747","0.0,0.0,0.0",312,479,CpG:,1547,1,0,2.71374,,126164720,126165032
chr11,69346555,69346800,7.745367562465179,0.0,inf,1.0,neu_only,neu_only,False,2,0,"19.998821926116943,0.0,3.2372807612785928","0.0,0.0,0.0",260,245,CpG:,1114,1,0,4.98402,,69346631,69346891
chr3,141211320,141211889,7.013477048474158,0.0,inf,1.0,neu_only,neu_only,False,3,0,"16.69103742359641,2.8828793799805785,1.4665143418454838","0.0,0.0,0.0",334,569,CpG:,1662,1,0,5.51554,,141211581,141211915
chr4,21678219,21679876,3.86630579681093,0.0,inf,1.0,neu_only,neu_only,False,3,0,"4.638671550788652,0.5187075218670885,6.441538317777053","0.0,0.0,0.0",503,1657,CpG:,750,1,0,8.30923,,21677716,21678219
chr15,83489523,83489733,10.908538979697257,0.0,inf,1.0,neu_only,neu_only,False,3,0,"22.31382528914257,0.14024046990385022,10.271551180045341","0.0,0.0,0.0",1196,210,CpG:,1221,1,0,4.24242,,83488981,83490177
chr11,74589731,74590417,19.63417079095424,0.0,inf,1.0,neu_only,neu_only,False,3,0,"18.24205076959019,14.2874726976082,26.372988905664332","0.0,0.0,0.0",1397,686,CpG:,1154,1,0,3.74996,,74589727,74591124
chr2,87526007,87526220,14.341661540493629,0.0,inf,1.0,neu_only,neu_only,False,3,0,"7.756477981777499,18.84885268560049,16.419653954102895","0.0,0.0,0.0",1053,213,CpG:,1252,1,0,3.96115,,87525465,87526518
chr6,136661504,136661800,4.854544481285188,0.0,inf,1.0,neu_only,neu_only,False,2,0,"11.805589220301824,0.0,2.7580442235537386","0.0,0.0,0.0",247,296,CpG:,1627,1,0,5.24086,,136661714,136661961
chr7,46179458,46180227,6.349713020745059,0.0,inf,1.0,neu_only,neu_only,False,1,0,"19.049139062235177,0.0,0.0","0.0,0.0,0.0",242,769,CpG:,937,1,0,4.05868,,46179255,46179497
chr9,114562280,114564596,10.713337550344152,0.0,inf,1.0,neu_only,neu_only,False,3,0,"19.16497842451562,6.881489662512163,6.093544564004672","0.0,0.0,0.0",826,2316,CpG:,1459,1,0,4.47703,,114563586,114564412
chr7,45819387,45820058,39.96922154457567,0.0,inf,1.0,neu_only,neu_only,False,2,0,"8.556217913508084,111.35144672021893,0.0","0.0,0.0,0.0",359,671,CpG:,934,1,0,11.1152,,45819253,45819612
chr14,32462885,32464963,30.136790922760785,0.0,inf,1.0,neu_only,neu_only,False,3,0,"15.742136741432908,37.59319490167592,37.07504112517353","0.0,0.0,0.0",223,2078,CpG:,832,1,0,3.8332,,32462790,32463013
chr10,130470357,130470638,21.03298907967472,0.0,inf,1.0,neu_only,neu_only,False,3,0,"3.805617108231499,43.32475361369905,15.968596517093598","0.0,0.0,0.0",504,281,CpG:,1580,1,0,4.332,,130469907,130470411
chr7,131552314,131552763,1.7964550464525135,0.0,inf,1.0,neu_only,neu_only,False,1,0,"5.38936513935754,0.0,0.0","0.0,0.0,0.0",218,449,CpG:,1588,1,0,2.25482,,131552435,131552653
chr17,54298519,54298859,3.959783025869701,0.0,inf,1.0,neu_only,neu_only,False,2,0,"10.674714842676662,1.204634234932439,0.0","0.0,0.0,0.0",263,340,CpG:,999,1,0,8.14416,,54298493,54298756
chrX,38121101,38121770,4.849165997537626,0.0,inf,1.0,neu_only,neu_only,False,2,0,"3.9480583813725687,0.0,10.599439611240308","0.0,0.0,0.0",490,669,CpG:,875,1,0,3.87255,,38120645,38121135
chr17,70662573,70662785,16.46765046773082,0.0,inf,1.0,neu_only,neu_only,False,3,0,"42.9471725903169,1.3673952661519844,5.088383546723569","0.0,0.0,0.0",343,212,CpG:,1124,1,0,5.56213,,70662459,70662802
chr17,57062044,57062855,8.63207797646887,0.0,inf,1.0,neu_only,neu_only,False,3,0,"8.452004000681256,14.112684424864042,3.3315455038613138","0.0,0.0,0.0",872,811,CpG:,1020,1,0,2.56739,,57062456,57063328
chr4,146932301,146932990,6.521571224591444,0.0,inf,1.0,neu_only,neu_only,False,3,0,"4.80297747825368,6.027850975064913,8.73388522045574","0.0,0.0,0.0",809,689,CpG:,1706,1,0,11.9756,,146931788,146932597
chr9,88599530,88599905,108.60297979797804,0.0,inf,1.0,neu_only,neu_only,False,3,0,"82.79183908840558,121.3792996965013,121.6378006090273","0.0,0.0,0.0",666,375,CpG:,1260,2,0,10.0472;13.7395,,88599218,88599884
chr5,119680407,119681017,7.046071490832287,0.0,inf,1.0,neu_only,neu_only,False,3,0,"16.911564409142674,4.0594208500172835,0.16722921333690682","0.0,0.0,0.0",202,610,CpG:,1498,1,0,4.61569,,119680451,119680653
chr5,119844997,119845222,1.2133484385371986,0.0,inf,1.0,neu_only,neu_only,False,3,0,"2.9605658849080405,0.18271000245038202,0.49676942825317383","0.0,0.0,0.0",1020,225,CpG:,1499,1,0,16.0405,,119844260,119845280
chr8,113848188,113848854,54.76298496999602,0.0,inf,1.0,neu_only,neu_only,False,3,0,"31.04406961772753,119.27991696233335,13.964968329927196","0.0,0.0,0.0",460,666,CpG:,1453,1,0,8.82322,,113848571,113849031
chr7,141259710,141259976,7.453608836093397,0.0,inf,1.0,neu_only,neu_only,False,3,0,"8.35316030602706,2.1549289762688595,11.852737225984272","0.0,0.0,0.0",209,266,CpG:,1662,1,0,9.47025,,141259685,141259894
chrX,103165308,103165560,6.8265348360797065,0.0,inf,1.0,neu_only,neu_only,False,3,0,"3.3720109458676393,6.619579201459478,10.488014360912004","0.0,0.0,0.0",587,252,CpG:,1372,1,0,11.0577,,103165560,103166147
chr4,148271442,148272130,76.08022701485076,0.0,inf,1.0,neu_only,neu_only,False,3,0,"49.662362789888995,131.93669310403527,46.641625150628045","0.0,0.0,0.0",218,688,CpG:,1716,1,0,7.04994,,148271815,148272033
chr15,76002957,76004677,23.53148903380865,0.0088867819172212,2647.9201642394496,0.5,both,neu_only,False,3,1,"22.412463105958082,12.290410596748877,35.891593398718996","0.0,0.0,0.026660345751663733",580,1720,CpG:,1164,1,0,6.57645,,76003305,76003885
chr17,47672400,47672829,44.641028681545386,0.0457889367502631,974.9304493577,0.5,both,neu_only,False,3,1,"15.480388649473799,108.23670611280076,10.20599128236162","0.0,0.13736681025078956,0.0",235,429,CpG:,948,1,0,7.14251,,47672467,47672702
chr10,50900711,50901152,15.44564609245834,0.0169713556881355,910.100900381,0.5,both,neu_only,False,3,1,"15.546214704568676,29.684237662078328,1.1064859107280283","0.05091406706440656,0.0,0.0",519,441,CpG:,973,1,0,9.94573,,50900611,50901130
chr6,110645760,110646300,29.3705487194219,0.0546196274284283,537.7288367246382,0.5,both,neu_only,False,3,1,"25.697183315809962,36.579459167024794,25.835003675430936","0.16385888228528495,0.0,0.0",1532,540,CpG:,1429,1,0,5.69473,,110645465,110646997
chr3,157566761,157567839,12.853743764932725,0.027322161555701,470.451202725234,0.5,both,neu_only,False,3,1,"5.436271487169815,7.294905562520555,25.83005424510781","0.08196648466710325,0.0,0.0",677,1078,CpG:,1787,1,0,9.77299,,157566750,157567427
chr7,100582775,100583160,245.60670839343155,0.5544977623119689,442.9354365099304,0.5,both,neu_only,False,3,1,"197.77591819361638,232.0464846580907,306.9977223285876","0.0,0.0,1.6634932869359067",475,385,CpG:,1352,2,0,18.0292;18.948,,100582713,100583188
chr5,117841793,117842411,32.691804211484616,0.0813622834805548,401.8053920438181,0.5,both,neu_only,False,3,1,"34.294179572354004,30.271841963664066,33.50939109843578","0.0,0.24408685044166462,0.0",3138,618,CpG:,1484,2,0,7.75607;6.73348,,117840083,117843221
chr2,163438488,163438801,33.77635717043062,0.0954360961914062,353.91595547547223,0.5,both,neu_only,False,3,1,"42.727514510038425,19.97733442143696,38.62422257981649","0.0,0.28630828857421875,0.0",820,313,CpG:,1831,1,0,4.35805,,163438179,163438999
chr9,40871768,40872035,23.24494030102781,0.0827238711800594,280.99434866185254,0.5,both,neu_only,False,3,1,"17.941605807822427,7.99524701083148,43.79796808442952","0.0,0.0,0.24817161354017847",324,267,CpG:,896,1,0,5.95022,,40871959,40872283
chr5,119006032,119006424,10.675360656713366,0.0438110372918397,243.66829266335927,0.5,both,neu_only,False,3,1,"7.379745032255094,11.085354889748896,13.560982048136108","0.0,0.13143311187551937,0.0",1429,392,CpG:,1492,2,0,12.2128;4.74558,,119005748,119007177
chrX,94773746,94774247,48.8883202187684,0.218751554885446,223.48787529473708,0.5,both,neu_only,False,3,1,"22.528215972434936,87.25021377482528,36.88653090904499","0.0,0.0,0.6562546646563381",377,501,CpG:,1308,1,0,4.83142,,94773883,94774260
chr18,11239701,11239924,18.597772479446885,0.097907070387033,189.9533139530033,0.5,both,neu_only,False,3,1,"13.750471773100834,29.67708596762489,12.365759697614932","0.0,0.0,0.2937212111610992",1632,223,CpG:,670,1,0,5.67643,,11239545,11241177
chrX,163760884,163761112,9.153582898042323,0.0547566406665519,167.1684527504951,0.6666666666666666,both,neu_only,False,2,1,"14.36938074749645,0.0,13.091367946630527","0.0,0.16426992199965576,0.0",661,228,CpG:,1834,1,0,7.73831,,163761056,163761717
chr17,10318116,10318532,10.764064492048568,0.0678019710301819,158.75739788238542,0.5,both,neu_only,False,3,1,"8.527966263150208,10.614847191548188,13.149380021447303","0.0,0.0,0.20340591309054587",1490,416,CpG:,663,2,0,9.36513;4.40433,,10316704,10318194
chrX,57503513,57503908,29.40658273020841,0.2168904041273022,135.58268217780827,0.6666666666666666,both,neu_only,False,2,1,"0.0,85.76137394279377,2.4583742478314567","0.0,0.6506712123819066,0.0",221,395,CpG:,1023,1,0,5.63705,,57503422,57503643
chr5,130448994,130449857,33.50242624403209,0.2492887602410505,134.3920448384308,0.5,both,neu_only,False,3,1,"23.96156556101551,36.684749939765865,39.86096323131489","0.0,0.0,0.7478662807231515",1162,863,CpG:,1580,1,0,7.2627,,130448508,130449670
chr7,75308843,75309053,34.00168120100369,0.2691017496218802,126.35250885131764,0.5,both,neu_only,False,3,1,"22.464561759867024,55.17749697009882,24.362984873045242","0.0,0.0,0.8073052488656408",1494,210,CpG:,1159,2,0,4.332;6.30576,,75308504,75309998
chr4,78211708,78211991,9.424738374294984,0.0766760350587282,122.91635016177246,0.5,both,neu_only,False,3,1,"8.071990253511538,6.5458604166330385,13.656364452740378","0.0,0.0,0.2300281051761848",1210,283,CpG:,1181,1,0,5.82648,,78210790,78212000
chr5,112228547,112229184,26.19498131987793,0.2600187041222829,100.7426808325251,0.5,both,neu_only,False,3,1,"21.467904676810402,30.44180188407757,26.67523739874583","0.7800561123668488,0.0,0.0",542,637,CpG:,1441,1,0,4.332,,112229072,112229614
chr17,37197000,37197632,28.618811768617565,0.290607968260026,98.479102069942,0.5,both,neu_only,False,3,1,"17.12805849747049,21.87798486965346,46.85039193872874","0.0,0.0,0.8718239047800782",619,632,CpG:,868,1,0,5.67263,,37197242,37197861
chr17,75005540,75006469,17.11205535726162,0.1754654683339756,97.5237778677401,0.5,both,neu_only,False,3,1,"10.907339901132968,2.1798204552432345,38.249005715408664","0.0,0.5263964050019269,0.0",446,929,CpG:,1157,1,0,6.99472,,75006147,75006593
chr4,99445464,99445743,36.686109252160485,0.3813104845667873,96.21059671055238,0.5,both,neu_only,False,3,1,"40.687304954036875,41.64978075306972,27.721242049374865","0.0,1.143931453700362,0.0",853,279,CpG:,1343,2,0,9.14301;4.02843,,99445445,99446298
chr9,76014906,76015179,44.31490923380721,0.5484656387205492,80.79796819575468,0.2,both,neu_only,False,3,2,"39.37015247677551,14.969807732074075,78.60476749257202","1.4283486959096547,0.0,0.21704822025199297",1147,273,CpG:,1164,2,0,2.94576;4.18864,,76014594,76015741
chr12,72303786,72304071,77.37777825645269,0.9922330476554412,77.98347216844826,0.1,both,neu_only,False,3,3,"67.27654258474652,77.66787806366642,87.1889141209451","2.472781320163685,0.3270347908414158,0.17688303196122285",2710,285,CpG:,1136,2,0,13.214;8.59304,,72302672,72305382
chr1,171679775,171679999,8.231873471094444,0.1058074327974142,77.80052169733409,0.5,both,neu_only,False,3,1,"6.478013640391628,15.575935274275167,2.6416714986165366","0.0,0.0,0.3174222983922427",1023,224,CpG:,1894,1,0,5.61536,,171679980,171681003
chr4,46614070,46614452,22.54936580944295,0.2924028681773765,77.11745767064133,0.2,both,neu_only,False,3,2,"21.020363843616316,29.033818437772638,17.593915146939896","0.22344204783439636,0.0,0.6537665566977333",1088,382,CpG:,940,1,0,6.03757,,46613908,46614996
chr3,26602036,26602356,21.150156167017723,0.2756679359223817,76.72330877455713,0.5,both,neu_only,False,3,1,"4.279482345737609,54.3881387358325,4.782847419483065","0.0,0.8270038077671453,0.0",731,320,CpG:,787,1,0,3.63832,,26601654,26602385
chr12,112510772,112511271,53.30676274953873,0.6968121357694986,76.50091037905271,0.5,both,neu_only,False,3,1,"65.67575245115754,41.46543657234484,52.779099225113804","2.090436407308496,0.0,0.0",809,499,CpG:,1443,1,0,5.66844,,112510856,112511665
chr1,93401446,93401652,8.098986334270903,0.1184904255629499,68.3513988222465,0.6666666666666666,both,neu_only,False,2,1,"20.697284465548638,0.0,3.5996745372640677","0.0,0.0,0.3554712766888498",696,206,CpG:,1297,1,0,4.54372,,93401424,93402120
chr11,16257539,16257942,27.344894917430448,0.4061298296267857,67.33042717536686,0.2,both,neu_only,False,3,2,"16.343451713236814,31.280877584698555,34.41035545435597","0.0,0.29515159084422377,0.9232378980361334",3132,403,CpG:,709,2,0,7.35563;7.21373,,16255907,16259039
chr1,53706523,53706879,124.75287684719756,1.932148291169476,64.56692657460991,0.5,both,neu_only,False,3,1,"48.46224427492301,242.8135173745941,82.98286889207552","0.0,5.7964448735084275,0.0",443,356,CpG:,994,1,0,16.2683,,53706487,53706930
chr11,119524577,119524897,28.792889726354417,0.4630590784810094,62.179732704528426,0.2,both,neu_only,False,3,2,"34.97809655170495,15.494961665226864,35.905610962131426","0.0,1.036744174794254,0.35243306064877417",702,320,CpG:,1496,1,0,4.79489,,119524598,119525300
chr3,54155976,54156294,44.70258116129956,0.7305581674299765,61.1896261711211,0.5,both,neu_only,False,3,1,"40.818892457839155,38.07333307506657,55.21551795099296","0.0,0.0,2.1916745022899295",1785,318,CpG:,998,2,0,8.28262;5.43658,,54154737,54156522
chr14,46380507,46380713,10.78429950119815,0.181048777519587,59.565712892104095,0.5,both,neu_only,False,3,1,"14.817185369245768,0.71444677956536,16.821266354783326","0.543146332558761,0.0,0.0",613,206,CpG:,938,1,0,4.80556,,46380279,46380892
chr2,60275382,60275597,6.596527650541531,0.1162631619245486,56.73789996200589,0.6666666666666666,both,neu_only,False,2,1,"3.0687424939377865,0.0,16.720840457686805","0.0,0.0,0.3487894857736458",266,215,CpG:,1044,1,0,5.7108,,60275210,60275476
chr5,137553400,137553723,30.350194836771767,0.5843713657800541,51.93648527979892,0.5,both,neu_only,False,3,1,"16.130399900813437,25.9682059620702,48.95197864743166","0.0,1.7531140973401624,0.0",344,323,CpG:,1634,1,0,5.50268,,137553243,137553587
chr1,170255385,170255751,8.816873187499052,0.1720252191159208,51.25337571323027,0.5,both,neu_only,False,3,1,"8.714705614989247,7.027044205611197,10.708869741896713","0.0,0.5160756573477625,0.0",1052,366,CpG:,1883,1,0,4.1696,,170255010,170256062
chr10,86908739,86909118,28.577908882727986,0.5647192800599738,50.60551302532646,0.2,both,neu_only,False,3,2,"56.99061645333923,12.318104431500123,16.425005763344615","0.0,1.509130483339315,0.18502735684060642",351,379,CpG:,1248,1,0,2.42592,,86909098,86909449
chr10,51677775,51678005,14.673169064409857,0.2976446112556636,49.297613696107696,0.6666666666666666,both,neu_only,False,2,1,"33.6713110337235,0.0,10.348196159506069","0.0,0.0,0.892933833766991",213,230,CpG:,979,1,0,4.93838,,51677685,51677898
chr12,20196366,20197474,9.838718581048065,0.2247120877161121,43.78366415908037,0.6666666666666666,both,neu_only,False,2,1,"16.160887425861826,13.355268317282363,0.0","0.0,0.0,0.6741362631483364",367,1108,CpG:,739,1,0,3.51161,,20196203,20196570
chr19,59467141,59467557,67.57190872382152,1.579160099232662,42.78977714587378,0.2,both,neu_only,False,3,2,"69.22232780592904,78.04319536014792,55.45020300538759","0.0,3.251982033519046,1.48549826417894",2238,416,CpG:,1038,1,0,12.5769,,59466364,59468602
chr12,55861029,55861241,22.11830495119185,0.5528768697472355,40.00584246055348,0.5,both,neu_only,False,3,1,"11.35416510427174,44.440406064305215,10.560343684998598","0.0,0.0,1.6586306092417065",881,212,CpG:,1011,1,0,4.39947,,55861055,55861936
