chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr1,165281918,165282567,14.207595220720236,17.983038573645924,0.7900553158764512,0.7,both,both,False,3,3,"12.473308543367786,15.209881758981346,14.939595359811573","9.096725072137884,32.751164910845766,12.101225737954119",4090,649,CpG:,1846,2,2,8.23119;3.95767,3.6219;4.23578,165280308,165284398
chr5,112342859,112343309,14.679496122688704,18.58789846335081,0.7897340386075279,0.4,both,both,False,3,3,"14.554752553587383,12.182214309818937,17.30152150465979","24.5319986424991,17.44527843012315,13.786418317430204",3798,450,CpG:,1442,2,2,9.51983;5.52225,5.91241;5.69049,112341687,112345485
chr5,35105423,35105823,58.600465264648015,74.22456195178454,0.7895023388984664,0.4,both,both,False,3,3,"49.565654725387496,56.34642146501554,69.88931960354101","56.2648530593583,85.05335388949287,81.35547890650243",2217,400,CpG:,852,2,3,12.0727;9.40016,10.2613;13.1094;15.0489,35104292,35106509
chr10,71159022,71160060,15.249120207854451,19.32886810870628,0.7889298081032384,0.7,both,both,False,3,3,"15.818496334072611,15.2468453832586,14.682018906232138","20.1992447885421,27.756348546088105,10.031010991488634",3451,1038,CpG:,1127,2,2,9.23881;3.92242,3.61231;5.24394,71157876,71161327
chr1,66700752,66701351,33.818884169430454,42.93301768005779,0.7877127208120567,1.0,both,both,False,3,3,"31.464930378718616,20.774749056875528,49.216973072697215","27.161511363190783,16.092702874090268,85.5448388028923",1685,599,CpG:,1093,2,3,13.216;11.2973,7.46542;6.54564;5.21158,66699829,66701514
chr13,64369856,64370443,18.619791630367303,23.652488467762467,0.7872233678813729,1.0,both,both,False,3,3,"16.359812882682085,22.481528254198537,17.018033754221282","14.34617603978803,38.44597446258933,18.16531490091005",5115,587,CpG:,1076,2,3,6.84373;7.94595,4.2571;6.50301;5.38974,64368704,64373819
chr2,50066300,50067004,20.91971302643211,26.609018454435223,0.7861888277560717,1.0,both,both,False,3,3,"19.867094656084067,32.349347652032456,10.542696771179807","6.300014478379283,30.907956916710425,42.619083968215975",3712,704,CpG:,966,2,2,8.20646;6.53318,2.87177;4.14246,50063510,50067222
chr19,4476634,4477151,21.726907824442147,27.75509943991464,0.7828077817367376,0.7,both,both,False,3,3,"23.739165103463048,23.134136546841944,18.307421823021446","9.080735755021799,38.523261543784905,35.66130102093721",2165,517,CpG:,619,2,2,11.2971;4.83422,5.91422;2.84434,4476185,4478350
chr19,28963841,28964659,19.02744794724193,24.316614251836864,0.7824875515227048,1.0,both,both,False,3,3,"21.340776089053524,10.4244249242916,25.31714282838068","31.08993021454838,21.041859367529252,20.818053173432954",2645,818,CpG:,805,2,3,6.73423;5.72646,5.9819;5.46301;5.78008,28962774,28965419
chr1,84284316,84284612,22.50296788583664,28.769367296937475,0.7821850113551889,1.0,both,both,False,3,3,"30.659645406076425,12.023274439386663,24.825983812046825","16.884268176200816,16.505309803678486,52.918523910933125",2587,296,CpG:,1228,2,2,9.20613;7.42913,5.00193;6.39968,84282668,84285255
chr18,82692850,82693170,17.287428166517756,22.10227040590571,0.7821562151324766,0.4,both,both,False,3,3,"15.503190174910396,23.608716511070348,12.750377813572523","26.354719820087286,13.470319523435695,26.48177187419414",5306,320,CpG:,1215,2,2,6.18332;6.48091,2.85575;4.6351,82688619,82693925
chr18,82692090,82692423,17.287428166517756,22.10227040590571,0.7821562151324766,0.4,both,both,False,3,3,"15.503190174910396,23.608716511070348,12.750377813572523","26.354719820087286,13.470319523435695,26.48177187419414",5306,333,CpG:,1215,2,2,6.18332;6.48091,2.85575;4.6351,82688619,82693925
chr8,77517280,77518435,31.029847967328333,39.67820612859858,0.7820375716270894,0.4,both,both,False,3,3,"45.694305072639686,13.797842530667705,33.5973962986776","38.786207544507285,45.70919957807685,34.5392112632116",2293,1155,CpG:,1176,2,2,11.5523;5.40936,4.6749;5.08533,77516946,77519239
chr4,125085003,125085719,18.906389043422543,24.17902685956493,0.7819334149895039,0.4,both,both,False,3,3,"8.876918728356241,25.040818774212173,22.80142962769923","19.210523141754997,28.095172518178035,25.231384918761766",2052,716,CpG:,1539,2,2,7.38663;10.6936,3.87493;3.55991,125083611,125085663
chr6,29396379,29396656,19.362300561498667,24.806259581305,0.780540915410354,0.2,both,both,False,3,3,"20.90153854822853,19.529256371127985,17.656106765139487","30.027528408904253,20.514853927749186,23.876396407261563",5295,277,CpG:,809,2,2,15.9951;10.6579,3.92095;4.41251,29395407,29400702
chr11,60811138,60811369,26.14169775261369,33.56733436304938,0.77878384592225,0.7,both,both,False,3,3,"30.198378276336445,11.862108290840023,36.36460669066462","48.813795317284544,32.30290594736012,19.585301824503482",1757,231,CpG:,1048,2,2,11.5976;11.5162,4.16028;3.51054,60810370,60812127
chr11,30267515,30268545,20.21695008627952,25.99660448945995,0.7776765652020541,1.0,both,both,False,3,3,"20.326739485409885,15.39267090456842,24.93143986886023","17.32997245695353,41.87503803098817,18.784802980438148",4399,1030,CpG:,815,2,3,9.1918;7.19345,7.82393;4.0643;4.08871,30265538,30269937
chr9,87015364,87015971,9.246631514639631,11.894524066532036,0.7773855820475528,0.4,both,both,False,3,3,"11.919166753090241,2.480762278090626,13.339965512738024","14.686192511665894,15.414389737962951,5.582989949967266",3944,607,CpG:,1248,2,3,8.58768;5.43954,4.39166;4.0233;3.59961,87013218,87017162
chr3,95160311,95161596,33.58774113845964,43.212288542403456,0.7772729071153124,0.7,both,both,False,3,3,"33.24693331482455,28.683687864432688,38.83260223612167","39.050092924456756,64.34187324737704,26.244899455376586",2748,1285,CpG:,1311,2,3,14.0299;9.24072,7.0152;3.6895;8.09423,95159419,95162167
chr8,120736000,120736485,21.717916189080977,27.9930722369101,0.7758318202903413,1.0,both,both,False,3,3,"21.57975553709178,25.35538986012245,18.218603170028707","20.61285752416181,42.02634040029327,21.340018786275216",2047,485,CpG:,1506,2,3,8.18361;7.85901,6.82632;3.49197;4.0746,120734822,120736869
chr14,46787831,46788439,26.197166539680367,33.78031144374611,0.775515838073493,0.4,both,both,False,3,3,"25.37619836504759,32.14559748554554,21.069703768447976","24.452989920463434,40.80538735276422,36.08255705801067",3241,608,CpG:,941,2,3,8.87541;5.15529,7.11244;3.85963;7.5279,46786961,46790202
chr11,58307031,58307679,18.1805266644378,23.455267849482656,0.7751148603847131,0.7,both,both,False,3,3,"20.16045497670607,20.44459465923948,13.936530357367849","24.991183205315668,38.919945631518345,6.454674711613966",5107,648,CpG:,1029,2,3,9.01356;5.1945,9.51486;6.46122;5.73391,58306496,58311603
chr2,73528866,73529809,26.424059916713308,34.091241174874376,0.7750982072247969,0.7,both,both,False,3,3,"29.358088485917694,35.69342717705638,14.220664087165854","34.93567447554288,24.46653524404207,42.87151380503819",1412,943,CpG:,1145,2,2,9.96359;4.84918,5.28281;3.14399,73528525,73529937
chr12,4592830,4593587,13.93453546010266,18.00706781211247,0.7738370069739828,1.0,both,both,False,3,3,"13.13038007715979,19.183185458157634,9.490040844990562","7.648129679706755,29.725472377607176,16.647601379023488",4647,757,CpG:,620,2,2,8.66752;4.32621,6.97936;3.31083,4591316,4595963
chr1,158356039,158356243,24.257361129050548,31.37419178948281,0.773162900635485,0.2,both,both,False,3,3,"25.15423414923664,21.90002666830216,25.717822569612828","35.87093971139387,32.5706593309682,25.680976326086366",4319,204,CpG:,1793,2,3,8.64263;3.79989,7.27321;6.92028;4.04843,158352960,158357279
chr7,126808976,126809384,23.08426079907954,29.886065213692547,0.7724088344859562,0.4,both,both,False,3,3,"25.736682898582476,21.639680259485644,21.876419239170502","22.341166900904238,22.32409858493089,44.99293015524252",2265,408,CpG:,1552,2,2,5.20116;7.87358,4.34995;10.9808,126807743,126810008
chr6,119388188,119389079,27.170125749238693,35.187633543643095,0.7721498439370662,0.1,both,both,False,3,3,"27.17865926442695,26.540068583125233,27.791649400163895","37.807939939792576,35.51072900608254,32.24423168505417",3085,891,CpG:,1495,2,3,15.2323;11.0714,11.5795;9.78369;7.31746,119386861,119389946
chr19,53676333,53677554,33.22489384472697,43.05411352565332,0.7717007998534282,0.2,both,both,False,3,3,"29.16714291487961,40.892682906490464,29.61485571281085","32.603513807700466,52.83027133560906,43.728555433650435",3156,1221,CpG:,994,2,3,4.36929;7.52066,5.15007;5.37741;3.3503,53674824,53677980
chr6,135065333,135065837,15.769178220002908,20.441623874871983,0.7714249277126797,1.0,both,both,False,3,3,"26.699928058826913,13.214558519610488,7.393048081571325","43.675375646891595,0.6358871744374527,17.013608803286914",2146,504,CpG:,1615,2,3,9.02683;9.70513,8.089;4.47069;5.45813,135065093,135067239
chr3,96635355,96635811,29.062545164294875,37.70761415025429,0.7707341294118679,0.7,both,both,False,3,3,"25.709376549234197,30.367982552280928,31.110276391369492","48.406262318988354,46.578736537399514,18.137843594374996",2058,456,CpG:,1322,2,3,10.6087;6.98215,7.00225;3.96428;5.61468,96634489,96636547
chr7,110018179,110018888,23.258666590347257,30.20333269799208,0.7700695424215055,0.4,both,both,False,3,3,"28.139208478135867,22.482420410471356,19.154370882434552","27.328376163280552,35.40563065477546,27.87599127592024",2397,709,CpG:,1424,2,3,7.40655;8.39361,9.22393;5.80903;5.9731,110017511,110019908
chr7,73740237,73741012,20.43949179355009,26.54834941662388,0.7698968953885854,1.0,both,both,False,3,3,"19.161262325592983,20.505840878427765,21.651372176629526","21.392373779673637,43.63441600093135,14.618258469266657",3240,775,CpG:,1147,2,3,12.44;3.41129,6.9364;5.27637;3.69165,73738973,73742213
chr14,78724770,78725265,11.77683681414218,15.302717742765944,0.7695911936760021,0.7,both,both,False,3,3,"8.595062444079726,15.23066686599331,11.504781132353507","13.298904863576178,10.32396063110811,22.285287733613547",5182,495,CpG:,1185,2,3,6.8358;6.01735,3.20458;5.57982;4.68644,78722441,78727623
chr10,7662740,7663629,60.67702344158865,78.853371492072,0.7694918085739578,0.7,both,both,False,3,3,"42.04424517371961,99.51807984402184,40.46874530702452","86.94386679649928,94.04090639849923,55.57534128121748",1657,889,CpG:,643,2,3,9.42968;11.8598,7.68596;4.60662;3.83921,7662600,7664257
chr5,8996968,8997494,32.55394309224845,42.33515473266974,0.76895769716242,0.1,both,both,False,3,3,"25.08605497612774,35.1587653039822,37.41700899663541","37.58587825191914,41.039036290794556,48.380549655295546",5154,526,CpG:,653,2,3,17.469;10.4024,7.89273;6.91868;6.64101,8994692,8999846
chr12,54984960,54986326,29.63603161459457,38.59000126106123,0.7679717710840929,0.7,both,both,False,3,3,"26.453346665412948,32.45171234464684,30.003035833723935","38.43155725529278,23.975203616754285,53.36324291113663",2434,1366,CpG:,1004,2,2,15.2957;3.91148,5.3014;3.21495,54984286,54986720
chr15,103537682,103538175,25.115463497373028,32.709365739631146,0.7678370683581542,0.7,both,both,False,3,3,"24.06712560986923,23.2283981732745,28.05086670897536","20.465609279249176,23.1743709640819,54.48811697556237",2776,493,CpG:,1374,2,3,9.33254;7.41645,3.25313;4.64195;3.42615,103536511,103539287
chr19,36918570,36919208,40.84732727161127,53.22519314291407,0.7674434766621288,0.7,both,both,False,3,3,"24.4906650686514,53.7601762487226,44.29114049745981","68.14642850090476,48.487601099697464,43.04154982814",1717,638,CpG:,866,2,3,9.4754;7.42807,9.34096;7.23812;6.08803,36918371,36920088
chr3,9833090,9833701,23.006569496585183,30.00918276670688,0.7666509839817893,0.7,both,both,False,3,3,"19.320308126358817,31.551746982871414,18.147653380525327","18.936978020925007,22.185991624386723,48.904578654808915",4175,611,CpG:,660,2,3,9.20217;6.5849,14.0733;6.69993;7.16017,9830551,9834726
chr6,90736183,90737219,18.67788892964281,24.374829633843632,0.7662777221510991,0.4,both,both,False,3,3,"16.090308061533218,15.440478193355196,24.502880534040017","17.534716310048545,34.10175306009658,21.488019531385767",5184,1036,CpG:,1277,2,3,11.6261;6.60504,9.35969;6.64223;5.64142,90732889,90738073
chr5,8422144,8423171,17.588506585024952,22.95619173082809,0.7661770206164106,0.4,both,both,False,3,3,"18.2232042737022,20.17938202861871,14.362933452753945","15.872463483147419,28.238193478927265,24.7579182304096",4157,1027,CpG:,649,2,3,6.50315;5.77527,4.66187;3.60533;3.97694,8421903,8426060
chr5,122899494,122900752,19.612406916163007,25.60384320241324,0.7659946501435565,0.7,both,both,False,3,3,"9.815543192006851,33.38971763539759,15.631959921084576","26.84200428755387,23.21257756203598,26.756947757649865",4025,1258,CpG:,1522,2,3,13.2754;14.3742,6.36478;4.51258;5.85733,122897738,122901763
chr19,24031103,24031392,27.12291337063696,35.47772467185365,0.7645054360590097,0.7,both,both,False,3,3,"27.18175700890081,20.08896929640983,34.098013806600235","27.312052910794463,53.43084324673622,25.690277858030264",2596,289,CpG:,768,2,2,11.0604;7.26012,2.99273;3.47364,24029329,24031925
chrX,9199822,9200810,5.567944053873753,7.288621832530424,0.7639227527243933,0.2,both,both,False,3,2,"5.879819551526743,3.142716992788436,7.681295617306081","0.0,12.88904656948498,8.976818928106294",2204,988,CpG:,655,2,2,5.57823;3.85003,3.45137;4.3696,9199421,9201625
chr18,52768100,52768989,26.113057266290685,34.18949699211434,0.7637742454155891,0.2,both,both,False,3,3,"19.642141832211824,33.70768720764271,24.989342759017532","27.741931892768694,39.67519474819229,35.15136433538204",5676,889,CpG:,987,2,3,9.38101;7.56114,8.83466;7.92751;7.17791,52766281,52771957
chr5,34949304,34949913,37.54969359031999,49.23191321423352,0.7627104278259885,0.2,both,both,False,3,3,"33.858534259228826,47.53718592820327,31.253360583527876","47.60599378158235,41.48298283872506,58.60676302239317",4153,609,CpG:,851,2,3,11.1071;6.21161,10.7439;8.4942;10.198,34948221,34952374
chr7,28716545,28717082,22.21984860116446,29.17457333505091,0.7616169171005184,0.7,both,both,False,3,3,"19.37929720627634,29.48506817609053,17.795180421126517","9.115339435197615,12.951935336948122,65.45644523300699",1577,537,CpG:,804,2,2,10.7168;4.93599,4.0602;2.41839,28716096,28717673
chr15,100468503,100469420,19.532747748794648,25.65173149131512,0.7614592315301534,0.7,both,both,False,3,3,"20.66026091931978,12.468507676786375,25.469474650277785","33.5110815788079,24.881905779719776,18.5622071154177",2810,917,CpG:,1351,2,3,7.24277;6.64725,7.44306;5.60776;5.44322,100467646,100470456
chr3,105800761,105801430,20.48371300503243,26.90126009151066,0.7614406513060167,1.0,both,both,False,3,3,"17.69310433371773,17.986954644120225,25.77108003725933","23.17674145066824,41.74564580011634,15.7813930237474",2506,669,CpG:,1392,2,3,7.69099;14.1778,4.8659;7.16188;4.83597,105799428,105801934
chr17,86144792,86145207,53.246760561711206,70.0347333926804,0.7602907583464327,0.7,both,both,False,3,3,"57.50784479227281,47.22162856290812,55.01080832995269","76.00436461312431,38.229202154106964,95.87063341080993",1995,415,CpG:,1242,2,3,14.9657;11.8806,14.2173;7.13398;11.9174,86144382,86146377
chr3,122728915,122730767,16.95182473067374,22.30542370175852,0.7599866721804209,0.7,both,both,False,3,3,"14.559906389260306,24.016086490896928,12.279481311863984","37.51828873335002,12.54525372497804,16.852728646947487",3358,1852,CpG:,1521,2,3,10.4313;5.65252,4.143;4.38724;3.12452,122727396,122730754
chr9,110879961,110880440,50.57815166095872,66.57974527912144,0.759662739004491,0.2,both,both,False,3,3,"49.438193285798505,66.55041586689737,35.745845830180315","62.934358782535085,66.78558136821461,70.01929568661465",5358,479,CpG:,1430,2,3,17.6999;12.5998,14.0731;8.89376;16.2166,110877182,110882540
chr14,121378358,121379532,27.16499596240207,35.88482429316851,0.7570051267486223,0.4,both,both,False,3,3,"21.514964522206384,43.140826778495565,16.83919658650426","25.235841811782244,44.57116311811446,37.84746794960882",3646,1174,CpG:,1511,2,2,8.81797;8.86076,6.09554;4.94475,121377309,121380955
chr8,117498196,117498881,8.880853007172018,11.736070435346084,0.7567143581914035,1.0,both,both,False,3,3,"14.328377737442757,3.846969385759546,8.46721189831375","11.272827793073843,2.990415893094724,20.944967619869686",1526,685,CpG:,1481,2,2,8.664;4.82719,9.7718;4.36925,117497710,117499236
chr18,64339369,64339594,17.61600947887761,23.31045568037642,0.7557127891629936,0.2,both,both,False,3,3,"16.38725297107025,15.593277142775248,20.867498322787334","20.866165187879677,26.96838671130605,22.09681514194354",3209,225,CpG:,1075,2,2,7.50763;6.28035,11.7656;4.03211,64338001,64341210
chr3,129901406,129901709,26.34143249262934,34.857109134508214,0.7556975649065392,0.7,both,both,False,3,3,"35.44962224960327,27.095757640341056,16.478917587943698","23.363818691087804,34.904547243532924,46.302961468903916",2875,303,CpG:,1576,2,2,10.2749;6.99407,4.22943;5.32054,129900150,129903025
chr18,23752258,23752631,47.455827726228,62.84766627634304,0.7550929181294231,0.2,both,both,False,3,3,"32.60029698558712,62.58664467557416,47.18054151752272","65.72550740654756,64.11620247146806,58.70128895101352",3512,373,CpG:,766,2,3,6.77212;8.16924,5.58764;6.44279;6.35284,23751050,23754562
chr6,149100691,149101866,28.6732825073654,37.97791957847248,0.7549987683795784,0.4,both,both,False,3,3,"23.205298905230638,30.22939595222154,32.58515266464402","34.87776105576991,53.872367195877274,25.18363048377026",2989,1175,CpG:,1722,2,2,6.83275;6.40448,4.45227;4.34771,149100320,149103309
chr1,92641726,92642045,27.79279693948068,36.81225850600952,0.7549875521748703,0.7,both,both,False,3,3,"22.993163355941743,36.9714894891906,23.413737973309676","51.42777219487564,14.573943097594091,44.43506022555884",2659,319,CpG:,1291,2,2,8.59106;5.41179,2.95026;5.00845,92640286,92642945
chr16,18066321,18066909,37.0999625193759,49.15855147990999,0.7547000756224038,0.1,both,both,False,3,3,"34.59046956348989,41.4795612703512,35.2298567242866","41.705714542500296,61.156015222090005,44.61392467513967",3014,588,CpG:,722,2,3,12.5437;25.7204,5.29951;5.81318;10.1184,18065387,18068401
chr8,124948141,124949698,12.18517514154801,16.161493658572493,0.7539634268324366,0.7,both,both,False,3,3,"10.981320676438854,14.65687432492946,10.917330423275718","5.3428578028126426,33.957749095622816,9.183874077282017",3556,1557,CpG:,1538,2,2,4.59341;4.42378,4.75761;4.91635,124948875,124952431
chr12,98900593,98901570,15.776123433067204,20.92467902502632,0.7539481687723216,0.4,both,both,False,3,3,"10.992892371303768,14.97571820546066,21.35975972243718","20.521092265391424,22.84781982688556,19.405124982801976",2632,977,CpG:,1339,2,2,9.38125;4.29426,6.04305;5.36991,98899449,98902081
chr8,88454053,88454653,17.118200796539785,22.70934160908676,0.7537955565250833,1.0,both,both,False,3,3,"16.764823468204682,20.655569239443306,13.934209681971359","16.744873561044606,36.59442731692132,14.788723949294356",4215,600,CpG:,1259,2,3,10.4398;5.83345,8.09511;5.58828;4.90422,88452362,88456577
chr3,145987645,145988894,19.426471297315747,25.803067193073225,0.7528744994521713,0.4,both,both,False,3,3,"13.145866697828932,28.489218124560537,16.644329069557763","20.805399025132104,27.466100202527436,29.137702351560126",3527,1249,CpG:,1698,2,2,9.28441;8.28443,7.10862;3.06335,145986234,145989761
chr6,120530876,120531553,27.02696246800261,35.924689586849205,0.7523227835459503,0.4,both,both,False,3,3,"26.12130964071958,20.878362536288137,34.0812152270001","48.52928786151479,28.569658245058452,30.67512265397438",4191,677,CpG:,1504,2,3,6.67431;7.46413,5.01204;5.29508;4.82589,120528039,120532230
chr5,136565439,136569059,23.12854856328364,30.75380989456369,0.7520547419190504,0.4,both,both,False,3,3,"19.683835723059477,32.27865445758482,17.423155509206616","32.01729886091768,25.144184756526915,35.099946066246495",4616,3620,CpG:,1626,2,3,"6.31053;5.5406,9.8861",4.3849;4.58393;4.03147,136564684,136569300
chr4,59805711,59806548,33.30408331699931,44.312472869525344,0.7515735674481677,0.2,both,both,False,3,3,"31.713438593051134,26.05873634976914,42.140075008177654","45.962499368070354,50.062748776885854,36.91217046361981",3465,837,CpG:,1041,2,3,5.1408;14.3675,10.7205;4.78673;8.44807,59804422,59807887
chr19,6117858,6118613,22.664939993356004,30.171527378738105,0.7512029374199996,0.7,both,both,False,3,3,"20.07448314731261,26.866674054979203,21.053662777776207","28.135588419458887,42.544552833969526,19.8344408827859",5550,755,CpG:,631,2,3,8.16582;11.6416,10.7831;4.78083;4.92236,6116316,6121866
chr5,37338373,37338645,29.68079392880736,39.5166848059304,0.7510952417838722,0.1,both,both,False,3,3,"31.162015572110548,23.990190009482447,33.89017620482908","35.7931862570859,46.47599119355103,36.28087696715425",3177,272,CpG:,869,2,3,5.73576;7.14612,4.46962;9.17146;4.74041,37336684,37339861
chr1,43163728,43164080,29.7351686448762,39.6603093825096,0.7497462603756077,0.7,both,both,False,3,3,"28.017995846172994,36.06631459480475,25.12119549365083","29.874869843159825,63.71350927037641,25.392549033992548",1210,352,CpG:,914,2,2,11.8433;9.81697,3.68341;3.47202,43163376,43164586
chr9,96719504,96720064,13.619721273933209,18.18723774286576,0.7488614525466226,0.4,both,both,False,3,3,"9.312404995319765,19.208503967474314,12.338254859005547","15.717387040643793,18.69240994211352,20.151916245839953",4235,560,CpG:,1322,2,2,5.01006;6.01092,3.90746;4.56158,96718028,96722263
chr10,13323869,13324113,26.035557243659383,34.77230730047307,0.7487440226120737,1.0,both,both,False,3,3,"30.380030384961174,26.457899335012236,21.268742011004747","61.89524642837054,21.815494214476217,20.606181258572445",1849,244,CpG:,686,2,3,5.50319;8.79068,3.76708;6.62434;4.67818,13323190,13325039
