chr,start,end,neu_signal,nsc_signal,enrichment,pvalue,binding_type,binding_type_by_peaks,significant,neu_replicates_with_signal,nsc_replicates_with_signal,neu_replicate_signals,nsc_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,neu_replicates_with_peaks,nsc_replicates_with_peaks,neu_peak_scores_by_rep,nsc_peak_scores_by_rep,region_start,region_end
chr6,142414629,142414856,9.179555309735813,0.0,inf,1.0,neu_only,nsc_only,False,2,0,"0.9799782349513128,0.0,26.558687694256122","0.0,0.0,0.0",520,227,CpG:,1671,0,1,,4.66354,142414272,142414792
chr12,91647402,91648082,44.17799009865956,0.0,inf,1.0,neu_only,nsc_only,False,3,0,"38.78733281722712,85.6218745282654,8.124762950486138","0.0,0.0,0.0",1327,680,CpG:,1284,0,1,,5.02944,91646801,91648128
chr16,17734077,17734299,23.76839529623845,0.0,inf,1.0,neu_only,nsc_only,False,3,0,"3.447132710965804,25.122163565047664,42.73588961270189","0.0,0.0,0.0",193,222,CpG:,720,0,1,,2.89167,17734299,17734492
chr10,19872458,19872687,2.379504021957251,0.0,inf,1.0,neu_only,nsc_only,False,3,0,"5.184428497597024,1.8150697362766344,0.1390138319980951","0.0,0.0,0.0",243,229,CpG:,736,0,1,,3.27321,19872228,19872471
chr4,153373924,153374147,12.034982686873285,0.0,inf,1.0,neu_only,nsc_only,False,2,0,"16.36670164492732,0.0,19.738246415692533","0.0,0.0,0.0",511,223,CpG:,1755,0,1,,2.06063,153373997,153374508
chr4,70249184,70249439,8.358805221788812,0.0206173336144649,405.42610301093146,0.5,both,nsc_only,False,3,1,"21.404439683394,1.7168096230246803,1.955166358947754","0.0,0.0,0.061852000843394886",275,255,CpG:,1120,0,1,,3.45137,70249356,70249631
chrX,49493802,49494341,19.46294762896396,0.0829432978940649,234.65365042299132,0.5,both,nsc_only,False,3,1,"2.1626064462223273,49.27764853389784,6.948587906771693","0.0,0.0,0.24882989368219485",696,539,CpG:,962,0,1,,3.55755,49493872,49494568
chr13,46771211,46771472,8.922198044907061,0.0380521265985715,234.4730463826956,0.5,both,nsc_only,False,3,1,"18.299656367941992,2.501535607664377,5.965402159114812","0.0,0.0,0.11415637979571451",1192,261,CpG:,941,0,2,,7.00682;5.83284,46771182,46772374
chr3,89187162,89187479,12.116888268530206,0.0636238470310118,190.44570289225263,0.6666666666666666,both,nsc_only,False,2,1,"33.60429886298451,0.0,2.7463659426061118","0.0,0.19087154109303545,0.0",615,317,CpG:,1265,0,1,,2.29696,89186660,89187275
chr18,82957130,82957337,43.588447146515655,0.2927410513908174,148.89762450270038,0.5,both,nsc_only,False,3,1,"57.05641510520455,32.64838095272289,41.06054538161953","0.0,0.0,0.8782231541724524",493,207,CpG:,1217,0,1,,5.96321,82956660,82957153
chr4,118212042,118212247,56.018339584895536,0.4177134177798316,134.10711076181346,0.2,both,nsc_only,False,3,2,"18.298457173847016,111.09690083821614,38.659660742623466","0.0,0.7406522750854492,0.5124879782540458",525,205,CpG:,1486,0,1,,3.66989,118211902,118212427
chr16,91220068,91220464,33.10651911411089,0.2895991509313026,114.31842603006892,0.5,both,nsc_only,False,3,1,"19.530328337679205,62.5218033544796,17.267425650173855","0.0,0.0,0.8687974527939079",194,396,CpG:,1280,0,1,,4.51824,91219965,91220159
chr17,26844182,26844781,12.290469664925524,0.1352589862564883,90.86619680572949,0.5,both,nsc_only,False,3,1,"4.178905583143011,29.779860148836544,2.912643262797019","0.0,0.0,0.4057769587694649",1067,599,CpG:,789,0,1,,6.32318,26844195,26845262
chr17,17345998,17346213,15.150793366962008,0.1835255114117054,82.55415419044395,0.6666666666666666,both,nsc_only,False,2,1,"0.0,38.64940279722214,6.80297730366389","0.0,0.0,0.5505765342351162",264,215,CpG:,717,0,1,,3.02226,17345765,17346029
chr18,37491259,37491518,7.142820717985889,0.090533747245602,78.89677534951336,0.6666666666666666,both,nsc_only,False,2,1,"17.017042608560867,4.411419545396798,0.0","0.0,0.27160124173680616,0.0",859,259,CpG:,871,0,1,,3.38024,37490470,37491329
chr5,149015495,149015859,35.06215296875568,0.5376254200449292,65.21669486131356,0.1,both,nsc_only,False,3,3,"42.52340560805178,16.223765115125463,46.43928818308979","0.32323426062907645,0.9468078897633684,0.3428341097423425",1308,364,CpG:,1721,0,1,,4.27262,149014612,149015920
chr5,65379604,65379952,32.43669296852985,0.5207421957556881,62.28935014850971,1.0,both,nsc_only,False,3,1,"59.82522007956434,0.5254048826682627,36.95945394335695","0.0,1.5622265872670644,0.0",201,348,CpG:,1083,0,1,,3.43386,65379856,65380057
chr2,23234413,23234668,11.955716445514696,0.193446591067216,61.803707057109605,0.5,both,nsc_only,False,3,1,"16.671722541620703,17.777485708542812,1.41794108638057","0.0,0.0,0.5803397732016481",405,255,CpG:,762,0,1,,2.74751,23234519,23234924
chr5,120631230,120631441,6.817035972639832,0.1157464367604395,58.89629230443661,0.5,both,nsc_only,False,3,1,"6.430276369462933,2.70936432319775,11.311467225258811","0.0,0.0,0.34723931028131855",1425,211,CpG:,1505,0,1,,3.35869,120631207,120632632
chrX,135036000,135036213,2.974089543875181,0.0576108620840549,51.6237639272946,0.5,both,nsc_only,False,3,1,"0.583488891864645,2.116267690760627,6.222512049000271","0.0,0.0,0.1728325862521649",1682,213,CpG:,1615,0,1,,3.80218,135036196,135037878
chr2,156747990,156748239,24.796225196231656,0.5427205256926708,45.68875511863936,0.2,both,nsc_only,False,3,2,"36.279699967723495,31.79478217500242,6.314193445969053","1.1047006052074624,0.52346097187055,0.0",897,249,CpG:,1780,0,1,,4.82649,156748145,156749042
chr15,103014200,103015327,7.969923141817785,0.1864461363729731,42.74651809289564,0.5,both,nsc_only,False,3,1,"6.584856284819239,7.864848418441648,9.460064722192469","0.0,0.0,0.5593384091189194",857,1127,CpG:,1370,0,1,,4.43279,103015157,103016014
chr1,131129673,131129877,7.455969088445833,0.1980018208666545,37.65606324129261,0.5,both,nsc_only,False,3,1,"3.23671461460067,2.8503874467640387,16.280805203972793","0.0,0.0,0.5940054625999637",328,204,CpG:,1585,0,1,,5.6659,131129819,131130147
chr13,96132369,96132813,29.9741475406412,0.8376427547926836,35.78392741910577,0.2,both,nsc_only,False,3,2,"25.12817334548455,36.28998886015546,28.5042804162836","0.0,2.2620073631859214,0.2509209011921293",986,444,CpG:,1318,0,2,,3.92304;7.55902,96132334,96133320
chr16,89867462,89867681,9.160978442253972,0.3151234513795368,29.071078024023123,0.3333333333333333,both,nsc_only,False,2,2,"16.46761593070508,0.0,11.01531939605684","0.009990359524472674,0.0,0.9353799946141378",1058,219,CpG:,1270,0,2,,2.89017;3.88509,89867333,89868391
chr17,26841124,26841502,6.461719340320983,0.2272340580553991,28.43640339664942,0.5,both,nsc_only,False,3,1,"2.1562637180410404,4.341825471129469,12.887068831792442","0.0,0.0,0.6817021741661974",744,378,CpG:,789,0,2,,4.69897;3.70914,26840956,26841700
chr12,108352800,108353060,12.326332245961956,0.5026201753985157,24.524149346350253,0.5,both,nsc_only,False,3,1,"19.27771361229828,5.336949630336867,12.364333495250722","0.0,1.5078605261955471,0.0",362,260,CpG:,1411,0,1,,2.79836,108352942,108353304
chr19,4787768,4788037,17.52993871480691,0.7253131383245931,24.16878695359009,0.2,both,nsc_only,False,3,2,"21.37472040350559,22.13678151833719,9.078314222577951","0.0,0.5228792798014685,1.6530601351723109",898,269,CpG:,621,0,2,,5.63362;4.50085,4787304,4788202
chr1,78310063,78310738,7.912230898056353,0.3479718826658782,22.7381328555608,0.5,both,nsc_only,False,3,1,"6.390753198776567,9.174050761677545,8.171888733714944","0.0,0.0,1.0439156479976348",237,675,CpG:,1182,0,1,,5.85233,78310640,78310877
chr18,4052556,4052769,2.121408473146085,0.0933861561777483,22.71651987804553,0.6666666666666666,both,nsc_only,False,2,1,"2.70267161093919,0.0,3.6615538084990655","0.0,0.28015846853324505,0.0",838,213,CpG:,615,0,1,,3.64548,4051927,4052765
chr18,76844266,76844599,2.324845409230914,0.1053248227226221,22.07310061516555,0.6666666666666666,both,nsc_only,False,2,1,"4.745522729890709,0.0,2.2290134978020326","0.0,0.0,0.3159744681678665",1566,333,CpG:,1171,0,1,,4.04024,76843260,76844826
chr1,22533177,22534185,17.8692859514985,0.8330850334981784,21.449534240777563,0.5,both,nsc_only,False,3,1,"34.20267109800442,3.4579893074599393,15.947197449031135","2.499255100494535,0.0,0.0",203,1008,CpG:,756,0,1,,2.71094,22533553,22533756
chr4,132144135,132144728,5.680391825641334,0.2683352284020961,21.1690125797771,0.3333333333333333,both,nsc_only,False,2,2,"6.924571487865658,10.116603989058346,0.0","0.0,0.19935572541329094,0.6056499597929974",817,593,CpG:,1593,0,1,,3.92562,132143859,132144676
chr11,117290409,117290715,10.640981606762818,0.5658756452870893,18.80445234812016,0.5,both,nsc_only,False,3,1,"22.033313809492903,2.268221246858645,7.6214097639369065","0.0,0.0,1.6976269358612681",2013,306,CpG:,1479,0,2,,5.19635;4.17549,117288872,117290885
chr12,65225693,65226020,5.238288388270118,0.2802758752629998,18.68975837950632,1.0,both,nsc_only,False,3,1,"4.820649721075214,0.7727782607652594,10.12143718296988","0.0,0.8408276257889994,0.0",1246,327,CpG:,1082,0,1,,5.08038,65225702,65226948
chr7,137198500,137198811,28.37256842398504,1.5564730115104142,18.22875707716388,0.5,both,nsc_only,False,3,1,"34.86037145581162,27.28030743828991,22.977026377853594","0.0,0.0,4.669419034531242",912,311,CpG:,1631,0,1,,2.06063,137198350,137199262
chr7,13260981,13261582,39.39433000937276,2.170651034651132,18.14862425166569,0.5,both,nsc_only,False,3,1,"32.594991986504915,59.23676054505096,26.351237496562387","6.511953103953394,0.0,0.0",435,601,CpG:,686,0,1,,4.70245,13260862,13261297
chr17,35469967,35470988,3.455549722669874,0.191295414831052,18.063944322563824,0.3333333333333333,both,nsc_only,False,2,2,"7.508206569750082,0.0,2.8584425982595407","0.0,0.45264678013661835,0.12123946435653765",778,1021,CpG:,855,0,1,,6.35038,35469833,35470611
chr8,45044282,45044515,28.591702476967253,1.6043234346384672,17.82165731650636,0.1,both,nsc_only,False,3,3,"34.39770720731766,31.160388331999755,20.217011891584345","3.179410434661702,0.5296504727021896,1.1039093965515097",374,233,CpG:,928,0,1,,10.7443,45043983,45044357
chr10,69269942,69270276,29.446288289142256,1.9577803833811889,15.040649369612632,1.0,both,nsc_only,False,3,1,"29.034089092446976,56.170395025686055,3.134380749293736","0.0,0.0,5.873341150143567",238,334,CpG:,1113,0,1,,5.10203,69270185,69270423
chr4,64017529,64017827,41.66225214754598,2.8282329333281377,14.730841882432824,0.4,both,nsc_only,False,3,3,"50.83464023045131,72.61130637571479,1.540809836471827","1.8832157236041074,1.165853974907203,5.435629101473102",623,298,CpG:,1073,0,2,,4.29354;3.16544,64017506,64018129
chr11,103117220,103117987,17.28301665949267,1.1886488054457869,14.540053025175006,1.0,both,nsc_only,False,3,1,"19.62347509140192,2.154988680699075,30.070586206377016","0.0,3.565946416337361,0.0",516,767,CpG:,1371,0,2,,2.55101;4.37658,103117672,103118188
chr11,105988731,105988991,12.34689042222409,0.8606453233092796,14.34608437160721,0.5,both,nsc_only,False,3,1,"12.246257994921153,12.116051040532934,12.678362231218179","2.5819359699278386,0.0,0.0",1310,260,CpG:,1393,0,1,,3.81622,105987975,105989285
chr10,19849468,19849700,53.12503315992286,3.707019492005749,14.33092900495611,0.2,both,nsc_only,False,3,2,"48.5534798979299,73.65023788245949,37.1713816993792","0.0,3.8373286273028397,7.283729848714409",777,232,CpG:,736,0,1,,3.65998,19849057,19849834
chr4,134510936,134511296,28.97918713526992,2.0269703089009234,14.296799024640473,0.2,both,nsc_only,False,3,2,"5.615755723554893,45.05743490511946,36.264370777135404","3.8010273744786263,0.0,2.2798835522241445",723,360,CpG:,1611,0,2,,9.86111;3.96273,134510319,134511042
chr19,6829958,6830465,24.0562939586289,1.7222744800287282,13.967746858925548,0.1,both,nsc_only,False,3,3,"24.591468111173374,34.597260075666775,12.980153689046544","0.8780407642754983,3.835850691607618,0.4529319842030683",3175,507,CpG:,637,0,2,,5.3358;5.11141,6829335,6832510
chr11,59264061,59264621,24.16744022564012,1.805068507810839,13.388655400647393,0.5,both,nsc_only,False,3,1,"29.562296524826362,25.406419933085537,17.533604219008467","0.0,0.0,5.415205523432517",245,560,CpG:,1037,0,1,,5.78334,59264288,59264533
chr13,58384781,58385404,22.972429921746794,1.730585114215607,13.274371617462524,0.5,both,nsc_only,False,3,1,"11.812198246995063,23.031728012921057,34.073363505324274","0.0,0.0,5.191755342646821",1460,623,CpG:,1030,0,1,,5.05331,58385116,58386576
chr1,132229003,132229380,9.58550949680791,0.7285276655594789,13.157371984558251,0.6666666666666666,both,nsc_only,False,2,1,"21.44542337727631,0.0,7.311105113147425","0.0,0.0,2.185582996678437",1132,377,CpG:,1593,0,1,,7.32136,132228543,132229675
chr12,19288194,19289105,8.860265912026653,0.6909656001545709,12.823020292246948,0.2,both,nsc_only,False,3,2,"5.47138727767558,14.008210663338467,7.101199795065909","0.15051892437512362,1.922377876088589,0.0",1106,911,CpG:,732,0,1,,6.0872,19288395,19289501
chr8,122630710,122630962,9.531976924750664,0.7495351864860812,12.717184058346636,0.2,both,nsc_only,False,3,2,"15.841113303190202,2.878550815634021,9.876266655427765","0.8473597468077587,1.401245812650485,0.0",1843,252,CpG:,1520,0,2,,6.44466;5.60092,122629373,122631216
chr7,19532718,19532966,33.65446507085299,2.6648999477954622,12.628791222985178,0.5,both,nsc_only,False,3,1,"17.63756592349803,70.05177842175706,13.274050867303888","0.0,0.0,7.994699843386386",752,248,CpG:,734,0,1,,3.84533,19532155,19532907
chr5,28466765,28467039,30.2673503028022,2.506990308679512,12.073182013513524,0.5,both,nsc_only,False,3,1,"34.91734695546504,16.29593423834429,39.58876971459725","0.0,0.0,7.520970926038536",852,274,CpG:,802,0,1,,5.22572,28466385,28467237
chr8,108175167,108175431,27.12448567600661,2.290828813361438,11.840468182432897,0.5,both,nsc_only,False,3,1,"34.33214435397938,7.180703481038411,39.86060919300203","6.872486440084314,0.0,0.0",744,264,CpG:,1410,0,1,,6.3241,108175011,108175755
chr7,19857825,19858108,4.257198742210147,0.3692709084289557,11.528659975740256,1.0,both,nsc_only,False,3,1,"9.021898934690011,0.6775340240832162,3.0721632678572144","0.0,0.0,1.1078127252868673",1467,283,CpG:,736,0,1,,3.48641,19857410,19858877
chr9,119974190,119974410,12.755950514092504,1.11428310593448,11.447674694300316,1.0,both,nsc_only,False,3,1,"8.72621525913836,27.879751929317614,1.6618843538215362","3.34284931780344,0.0,0.0",830,220,CpG:,1500,0,1,,4.40431,119974320,119975150
chr15,101052673,101054340,24.58184781074524,2.209984614054362,11.12308549770771,0.2,both,nsc_only,False,3,2,"47.262732117970785,8.241445786158243,18.24136552810669","4.650689926147461,0.0,1.979263916015625",300,1667,CpG:,1355,0,1,,4.92846,101054106,101054406
chr8,25038304,25038809,28.81021091612489,2.604352885034592,11.062329948325042,0.2,both,nsc_only,False,3,2,"15.467102036596163,61.958022344576136,9.005508367202374","3.301542489970576,0.0,4.511516165133199",874,505,CpG:,776,0,1,,3.19838,25038563,25039437
chrX,101695812,101697996,6.725488495951876,0.6099428148094438,11.02642466253665,0.5,both,nsc_only,False,3,1,"12.262756229385616,5.062657756129588,2.8510515023404217","0.0,1.8298284444283313,0.0",1016,2184,CpG:,1360,0,1,,7.07709,101695953,101696969
chr2,154558715,154558959,22.92793900797058,2.2089528465537014,10.379551127015503,0.2,both,nsc_only,False,3,2,"10.552254589032927,12.0604085563117,46.17115387856711","5.307004154476661,0.0,1.3198543851844435",239,244,CpG:,1764,0,1,,9.08646,154558698,154558937
chr2,165796193,165796571,11.062976918062148,1.1205173027710993,9.873097801080638,0.2,both,nsc_only,False,3,2,"12.004668319735732,8.079017999411679,13.10524443503903","0.0,0.18789339466255253,3.173658513650745",2499,378,CpG:,1849,0,1,,5.12643,165795541,165798040
chr16,20531102,20531450,42.66828449067615,4.446163925897507,9.596651226048325,0.2,both,nsc_only,False,3,3,"5.817126364026751,111.32172663279943,10.866000475202288","3.4729220363071986,8.451809692382813,1.413760049002511",350,348,CpG:,741,0,1,,8.70135,20530867,20531217
chr7,16218183,16218393,13.491218296386243,1.4916677887810128,9.044385350313982,0.8,both,nsc_only,False,3,2,"4.272281317875303,35.261988112605586,0.9393854586778414","0.0,2.565778621974856,1.909224744368183",899,210,CpG:,708,0,1,,3.61772,16217692,16218591
chr7,19286809,19287011,10.426516666765831,1.209002853783336,8.624062907823669,0.5,both,nsc_only,False,3,1,"15.537783896448378,8.961172010735584,6.780594093113533","0.0,0.0,3.627008561350008",1331,202,CpG:,732,0,1,,4.07828,19286502,19287833
chr4,115979470,115979774,26.507192956025783,3.1108708264736027,8.520827264973136,0.2,both,nsc_only,False,3,2,"27.829548352498275,20.001337446616247,31.69069306896283","1.1357427099576363,0.0,8.196869769463172",2080,304,CpG:,1469,0,1,,3.85611,115978744,115980824
chr4,41731024,41731519,3.8449085048053058,0.460920917106639,8.341796525402088,0.2,both,nsc_only,False,3,2,"5.014535488942677,2.586225683220261,3.933964342252979","1.1498472620752567,0.0,0.23291548924466057",239,495,CpG:,903,0,1,,4.39602,41731447,41731686
chr13,105444636,105445143,19.23626458224396,2.3089566986864622,8.331149992196579,0.2,both,nsc_only,False,3,2,"14.590412607865748,29.491400809601675,13.626980329264448","6.045635794320484,0.8812343017389026,0.0",2098,507,CpG:,1389,0,1,,3.58171,105443527,105445625
chr2,32361401,32361747,16.896248219113698,2.0333313823203016,8.309638244914526,0.2,both,nsc_only,False,3,2,"15.572104588322256,27.512829605190234,7.603810463828602","5.425361975856211,0.6746321711046942,0.0",696,346,CpG:,831,0,1,,5.46133,32361225,32361921
chr3,134829264,134829633,5.626328539188144,0.678214596314803,8.295793941563304,0.8,both,nsc_only,False,3,2,"6.571541302838411,0.447456988125068,9.859987326600951","1.51433251959543,0.0,0.5203112693489789",1902,369,CpG:,1613,0,2,,2.89167;4.47057,134827432,134829334
chr17,46591648,46591898,21.7454426032752,2.62328050905634,8.289408062997264,0.2,both,nsc_only,False,3,2,"17.757892852721618,30.04158368839724,17.436851268706725","4.015105058211773,0.0,3.854736468957247",2106,250,CpG:,940,0,1,,2.877,46589679,46591785
