chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr12,88360491,88360828,94.45908344631967,51.46619598392485,1.8353616707134015,0.4,both,False,3,2,"86.8338928356104,62.994663256636144,133.54869424671247","38.15790298639209,64.77448898145761",2001,337,CpG:,1259,3,2,14.2081;31.8391;10.339,8.79104;10.4642,88360061,88362062
chr12,89260160,89260526,8.340816441483385,26.410503347088973,0.3158143686952006,1.0,both,False,1,1,"0.0,25.022449324450154,0.0","0.0,52.821006694177946",508,366,CpG:,1266,0,1,,5.37429,89260376,89260884
chr12,91588236,91588626,69.28106068604417,68.4320533880659,1.0124065734687766,0.8,both,False,3,2,"54.08480757751438,49.30311554287991,104.45525893773824","55.026674561682434,81.83743221444936",5558,390,CpG:,1283,3,2,23.3595;26.5722;11.4823,15.8451;10.8352,91587249,91592807
chr12,91647402,91648082,34.411327876516516,13.317254180071123,2.583965689264387,0.4,both,False,3,2,"14.345381704617443,31.866841324444476,57.02176060048764","24.240039897189245,2.3944684629529993",2552,680,CpG:,1284,2,0,4.05554;10.6421,,91645905,91648457
chr12,91778468,91779212,34.798422084021205,69.05215324480587,0.5039440545851299,0.2,both,False,3,2,"34.06113770858133,29.23393615261603,41.10019239086625","83.21575131415393,54.888555175457796",5142,744,CpG:,1285,3,2,7.89077;7.63543;7.25921,14.6731;8.40888,91774422,91779564
chr12,91848814,91849048,315.37403565800355,184.22786868870355,1.7118693165305103,0.8,both,False,3,2,"250.33564449704713,238.77397703854834,457.0124854384152","95.9393305205888,272.5164068568183",1857,234,CpG:,1285,3,2,59.2494;117.815;63.881,36.2394;25.5997,91848316,91850173
chr12,95695187,95695876,48.38242341022258,40.46161032096995,1.195761192558061,0.8,both,False,3,2,"40.5337833220508,47.0061071156307,57.607379792986265","33.7055779894263,47.21764265251361",5674,689,CpG:,1315,3,2,7.77472;11.2643;6.62515,13.5962;8.38585,95693200,95698874
chr12,98258804,98259454,41.509784979999324,45.318778835733,0.9159510923818107,0.8,both,False,3,2,"32.21151780503954,24.44083770259219,67.87699943236625","33.89840017979289,56.739157491673105",4041,650,CpG:,1334,3,2,8.25091;19.1888;6.94098,10.7215;10.9502,98256574,98260615
chr12,98574531,98575379,26.20291029438485,22.565895812725554,1.1611730600833616,1.0,both,False,3,2,"31.923892098559257,31.669706608408784,15.015132176186516","8.129831130778818,37.00196049467229",4443,848,CpG:,1337,3,2,4.57279;6.52917;5.39127,11.2356;6.66018,98571968,98576411
chr12,98628037,98628349,119.99799297591507,91.81765681000239,1.306916307222107,0.4,both,False,3,2,"133.56103235638906,80.7696710527651,145.66327551859104","69.01919939550066,114.61611422450412",1263,312,CpG:,1337,3,2,8.32727;25.5746;11.7468,10.7174;12.6234,98627521,98628784
chr12,98689216,98689420,16.465522745558825,16.674286094086103,0.9874799228375168,1.0,both,False,3,2,"17.8111009789143,25.54215767371793,6.0433095840442475","8.434848993721426,24.91372319445078",3937,204,CpG:,1337,3,1,3.47385;3.02724;3.68181,4.6852,98687859,98691796
chr12,98737306,98737722,14.002520012187077,16.311935698412178,0.8584217269536011,1.0,both,False,3,2,"16.388127214694702,17.67617648104669,7.943256340819845","27.518200923212248,5.105670473612111",4570,416,CpG:,1338,3,2,3.31552;5.04372;3.35043,6.7636;5.66635,98734791,98739361
chr12,98746804,98747423,24.921856440921175,52.3406584208509,0.47614717110614485,0.4,both,False,3,2,"30.063098349293373,25.38585053305877,19.316620440411388","76.3858953695324,28.2954214721694",2128,619,CpG:,1338,3,2,4.89079;5.15918;6.43216,14.5902;8.10322,98745445,98747573
chr12,98900593,98901570,17.899267609150527,23.039577387830118,0.7768921846025358,0.8,both,False,3,2,"23.54829427992322,12.615660541846658,17.5338480056817","31.299545370811245,14.779609404848989",2248,977,CpG:,1339,3,2,5.25296;9.33261;3.92841,9.38125;4.29426,98899833,98902081
chr12,99392016,99393399,70.72875775988801,44.420999601264896,1.5922369688833837,0.8,both,False,3,2,"48.42980555071621,40.192107703050986,123.56436002589682","25.278178472926886,63.5638207296029",4161,1383,CpG:,1343,3,2,8.3518;22.8682;10.8818,11.0863;10.185,99390790,99394951
chr12,99563399,99563791,48.94488679940209,47.191534520852386,1.0371539577246627,0.8,both,False,3,2,"40.80711061048209,35.822537651154796,70.20501213656937","44.85386063706303,49.52920840464175",2878,392,CpG:,1344,3,2,4.39852;15.7901;8.05658,7.48002;4.31661,99562070,99564948
chr12,99627694,99628084,60.91406524660048,64.44722605282175,0.9451774572372527,1.0,both,False,3,2,"56.99917540898574,50.78853564869106,74.95448468212466","54.75320266074009,74.14124944490341",2067,390,CpG:,1345,3,2,11.4391;16.9101;10.5005,9.80821;11.0185,99626572,99628639
chr12,99883259,99883599,50.90551908129424,66.72295477924506,0.7629386205949168,1.0,both,False,3,2,"54.8150945979365,48.5823459955007,49.319116650445494","46.30809323091889,87.13781632757122",2892,340,CpG:,1347,3,1,7.67743;10.5873;9.07487,11.4473,99882916,99885808
chr12,99884434,99884855,50.90551908129424,66.72295477924506,0.7629386205949168,1.0,both,False,3,2,"54.8150945979365,48.5823459955007,49.319116650445494","46.30809323091889,87.13781632757122",2892,421,CpG:,1347,3,2,7.67743;10.5873;9.07487,12.0932;11.4473,99882916,99885808
chr12,99964804,99965084,30.542919692478574,21.675277305755962,1.4091132150991106,0.8,both,False,3,2,"30.05137005348805,29.856077978177346,31.721311045770328","13.243606856681977,30.106947754829946",4072,280,CpG:,1347,3,2,4.21316;7.18445;4.01547,4.53651;5.40348,99963976,99968048
chr12,99965203,99966256,30.542919692478574,21.675277305755962,1.4091132150991106,0.8,both,False,3,2,"30.05137005348805,29.856077978177346,31.721311045770328","13.243606856681977,30.106947754829946",4072,1053,CpG:,1347,3,2,4.21316;7.18445;4.01547,4.53651;5.40348,99963976,99968048
chr12,100110044,100110573,34.05994255736068,65.65231731002396,0.5187926938895776,0.8,both,False,3,2,"40.23508350681614,44.65147484031883,17.293269324947047","102.65536196734455,28.649272652703363",1850,529,CpG:,1348,3,2,8.91205;7.96427;8.70325,11.0402;6.13305,100109842,100111692
chr12,100130872,100131077,24.09107318350335,21.6454567507864,1.1129852079757152,0.8,both,False,3,2,"13.0688724127374,24.33134099914375,34.8730061386289","20.38477839741202,22.906135104160786",5744,205,CpG:,1348,3,2,4.51416;8.96281;5.73265,9.63739;5.68058,100129724,100135468
chr12,100187007,100187620,94.56316915461804,98.06396247536583,0.9643009191921323,1.0,both,False,3,2,"91.24255857597782,80.89821452252615,111.54873436535013","85.64601700606701,110.48190794466466",3591,613,CpG:,1349,3,2,21.5527;31.2215;18.3027,21.5112;20.352,100185681,100189272
chr12,100199246,100200860,72.09436588519672,39.65470408487346,1.8180533066365154,0.4,both,False,3,2,"68.56586933072646,38.67977045585557,109.03745786900814","13.783351458594169,65.52605671115275",5487,1614,CpG:,1349,3,2,4.94179;10.4032;9.70656,7.39119;9.36187,100198654,100204141
chr12,100520311,100520687,27.06266143457886,49.425917906420565,0.5475398855680805,0.4,both,False,3,2,"23.490536543197962,19.644729301784977,38.052718458753645","32.30560992961322,66.54622588322792",1848,376,CpG:,1351,1,2,5.1484,7.2175;10.7812,100519697,100521545
chr12,100724639,100725581,471.6600085685539,244.6879159591757,1.9275982907437355,0.2,both,False,3,2,"444.4300408778566,315.5156091649211,655.034375662884","196.14128677488378,293.23454514346764",2848,942,CpG:,1353,3,2,59.3933;131.257;73.597,48.6866;74.1697,100723122,100725970
chr12,100898889,100899508,12.872984041066681,22.258367105692376,0.5783435945655929,0.2,both,False,3,2,"14.598938539534771,14.772645454589917,9.24736812907536","21.36867907868714,23.14805513269761",1666,619,CpG:,1354,3,2,3.01194;4.13752;2.86675,5.61074;4.6192,100897976,100899642
chr12,100908048,100908251,21.613646538946274,28.547724305440028,0.7571057611351388,0.2,both,False,3,2,"18.227231865827992,21.433548382265155,25.180159368745677","25.954462429997918,31.14098618088214",2398,203,CpG:,1354,3,2,4.08539;12.9613;3.33915,6.18049;7.4353,100907317,100909715
chr12,101028441,101029415,60.04596983558608,68.97825567746841,0.8705057738246048,0.4,both,False,3,2,"57.01552730187136,52.631389597447196,70.49099260743968","65.82114157851191,72.13536977642491",4181,974,CpG:,1355,3,2,11.4266;11.7631;11.1618,18.9859;11.2324,101026874,101031055
chr12,101082443,101084074,54.89201547501066,62.813624715574136,0.8738870861786237,0.4,both,False,3,2,"47.07566835851415,46.691703405680435,70.90867466083739","50.20330327636682,75.42394615478146",2065,1631,CpG:,1356,3,2,10.1866;10.599;6.7647,10.0994;11.0121,101082427,101084492
chr12,101718013,101718608,6.514117931142266,37.27875391936597,0.1747407637399125,0.4,both,False,3,2,"0.3735996734948806,1.1650402825555684,18.00371383737635","13.463220743485438,61.09428709524649",648,595,CpG:,1361,0,1,,4.71496,101718084,101718732
chr12,101818760,101819304,24.46922297672116,24.45444381151268,1.0006043549925892,0.8,both,False,3,2,"22.675476858655898,29.458952165050185,21.273239906457402","19.698045817496393,29.210841805528965",2085,544,CpG:,1361,3,2,4.15308;5.63354;3.02079,9.64179;6.27989,101818015,101820100
chr12,101912587,101913308,61.84965993552714,64.20890092488652,0.9632567921989618,0.8,both,False,3,2,"56.01336133825222,58.83616969165929,70.69944877666991","67.85841205826316,60.559389791509886",2245,721,CpG:,1362,3,2,9.74986;13.7506;9.7276,20.2519;9.87826,101911607,101913852
chr12,101957878,101958412,64.1884785305961,37.856816419551464,1.6955593365068446,0.4,both,False,3,2,"60.35453361524233,33.774739977142175,98.4361619994038","51.80637734658575,23.907255492517173",2347,534,CpG:,1362,3,2,20.2704;47.7506;16.8209,8.06535;11.5215,101956734,101959081
chr12,101975356,101976335,145.06265955948248,141.14302463112807,1.0277706598579577,1.0,both,False,3,2,"117.61310320970489,105.19523593158257,212.37963953716","117.09160320468065,165.1944460575755",2050,979,CpG:,1363,3,2,12.8924;29.306;12.54,18.2903;16.8209,101974986,101977036
chr12,102128707,102129471,26.1237608038418,22.18755759131968,1.1774058814865707,0.8,both,False,3,2,"19.74348833407841,23.377691154155503,35.250102923291486","16.29159826286427,28.083516919775093",4189,764,CpG:,1364,3,2,4.36237;9.62365;3.74067,7.00248;4.87238,102127227,102131416
chr12,102282946,102283476,18.04296746393832,14.238136593695286,1.2672281478130947,1.0,both,False,3,2,"19.949610719869742,13.954510725600459,20.22478094634476","21.1611645260613,7.3151086613292735",3432,530,CpG:,1365,1,1,4.94853,9.37555,102282277,102285709
chr12,102439601,102439896,84.27094165601447,42.873991583238094,1.9655492419549017,0.2,both,False,3,2,"89.45162728335615,73.94801232327164,89.41318536141566","36.96268562544006,48.78529754103614",3964,295,CpG:,1366,3,2,26.2726;38.014;23.856,8.64433;17.0587,102436786,102440750
chr12,102468963,102469586,94.30921654705851,37.263050103595575,2.5309043753763585,0.2,both,False,3,2,"81.66481729857877,69.97935090020351,131.28348144239328","11.858527991399866,62.66757221579128",3097,623,CpG:,1366,3,2,28.4728;44.7809;19.432,17.2854;32.8831,102467268,102470365
chr12,102704447,102705421,22.963824497527508,34.12203498595857,0.6729910600870453,0.2,both,False,3,2,"20.75793031639978,22.601952177420525,25.53159099876222","29.30348014239773,38.94058982951941",5157,974,CpG:,1368,3,2,5.43571;6.23228;4.72585,7.41995;7.52489,102701915,102707072
chr12,102743358,102744050,22.673068298996707,51.54179753974262,0.43989673199725055,0.4,both,False,3,2,"20.869508350498805,19.861790390746965,27.287906155744356","76.63047972940441,26.453115350080825",2865,692,CpG:,1368,3,2,3.92411;6.05555;4.94474,11.9997;5.00099,102742275,102745140
chr12,102757312,102758334,50.8373830558207,43.26894833457177,1.174916077523469,1.0,both,False,3,2,"43.66274890786414,26.617513739058527,82.23188652053943","47.018978428901306,39.51891824024223",4716,1022,CpG:,1368,3,2,9.82105;35.9874;9.18317,10.3295;8.62006,102755622,102760338
chr12,102877438,102878655,92.28239493201865,126.40616493886722,0.7300466316389587,0.2,both,False,3,2,"101.2659245757014,70.01400947403724,105.56725074631731","113.15164616831383,139.6606837094206",2854,1217,CpG:,1369,3,2,17.5137;31.8593;17.3511,40.3948;21.7706,102877018,102879872
chr12,102948857,102949644,49.85250737410285,58.86463946777284,0.8469007510255127,0.4,both,False,3,2,"62.99505415542786,37.716063679768915,48.846404287111774","65.56268471294462,52.16659422260106",2417,787,CpG:,1370,3,2,7.16952;9.45973;8.54214,8.82149;8.43603,102948280,102950697
chr12,103241818,103242793,11.936752645384452,9.161476379455223,1.3029289331742246,0.8,both,False,3,2,"8.302890689944924,12.614246885844596,14.89312036036384","12.639534140885221,5.683418618025226",4494,975,CpG:,1372,3,2,"4.34917,3.5167;3.792;3.26775",4.86989;3.89341,103241265,103245759
chr12,103325060,103325688,41.85355045487362,24.879250113376294,1.6822673619238675,0.4,both,False,3,2,"45.386816721711526,32.0499284304475,48.12390621246184","33.75603963126159,16.002460595491",2381,628,CpG:,1373,3,2,5.93834;14.7895;7.25045,10.8739;8.02088,103324704,103327085
chr12,103388600,103388989,104.04167845858444,57.24911198775095,1.8173500836282885,0.4,both,False,3,2,"107.39600264513071,60.25359878457215,144.47543394605046","36.35157894778561,78.14664502771629",3927,389,CpG:,1373,3,2,19.19;51.4887;23.0303,13.2695;17.4763,103387430,103391357
chr12,103425495,103426077,195.59589138695128,88.62483339768129,2.2070099755140267,0.2,both,False,3,2,"165.9572810301841,130.72791456652735,290.1024785641425","87.17748327518572,90.07218352017685",1503,582,CpG:,1374,3,2,23.5734;93.7314;25.1618,22.1501;22.6761,103425111,103426614
chr12,103532173,103532834,33.539050774163286,21.170039216489023,1.5842696572824593,0.8,both,False,3,2,"33.28667931960971,25.115528504395158,42.21494449848498","5.61293387927778,36.72714455370026",3798,661,CpG:,1374,3,2,11.6364;34.94;14.5544,3.62829;39.5621,103530209,103534007
chr12,104447003,104447341,11.175774191043994,0.0,inf,1.0,exo_only,False,3,0,"2.1738262944751314,26.383776201142204,4.969720077514649","0.0,0.0",360,338,CpG:,1381,1,0,2.78196,,104446942,104447302
chr12,104471917,104473411,17.683167624740353,12.47346001303444,1.4176633914136016,0.4,both,False,3,2,"16.618257128157605,11.841242407367028,24.590003338696427","11.8279060206526,13.11901400541628",4949,1494,CpG:,1382,2,1,3.91948;3.75538,5.17834,104470183,104475132
chr12,104474425,104474666,9.239717610769704,10.520665221555443,0.8782446182052017,1.0,both,False,3,2,"7.26858477995364,8.213303548226893,12.237264504128577","1.2185322516710868,19.8227981914398",3089,241,CpG:,1382,0,1,,5.17834,104472043,104475132
chr12,104609856,104610086,36.435976701047856,50.25293413932103,0.7250517273286552,0.4,both,False,3,2,"38.43485274924465,37.431917206023435,33.441160147875486","38.35115870897218,62.15470956966987",1541,230,CpG:,1383,3,1,6.11857;11.3432;6.93823,7.93358,104609489,104611030
chr12,104751475,104752369,54.747312049843686,58.37356101268523,0.9378785720807145,0.8,both,False,3,2,"64.04642862827447,38.60031868890932,61.59518883234728","64.19012588953393,52.55699613583653",2597,894,CpG:,1384,3,2,19.0172;18.4464;14.0711,12.5671;19.001,104750233,104752830
chr12,105009553,105010194,20.442525595273196,30.865363472386413,0.662312809423483,0.8,both,False,3,2,"9.374186557557744,19.745274131508193,32.20811609675365","50.95977436446581,10.770952580307014",4066,641,CpG:,1386,3,1,3.55075;5.69978;3.52205,8.67529,105006912,105010978
chr12,105023197,105023957,9.860308467050752,17.13972756793783,0.5752896846211131,0.4,both,False,3,2,"7.012159481160477,9.47727733613782,13.091488583853959","22.224400717428875,12.055054418446785",2216,760,CpG:,1386,2,2,2.7986;4.18154,6.50582;6.00017,105023197,105025413
chr12,105032097,105033104,230.46382218981205,115.16358781660234,2.0011865430662423,0.2,both,False,3,2,"204.8533379071405,177.28596006038643,309.2521686019092","84.66909826097898,145.6580773722257",4832,1007,CpG:,1386,3,2,42.044;60.6925;40.0131,24.8782;39.8515,105029531,105034363
chr12,105336652,105337581,22.759653233905084,15.309671196220927,1.486619336378898,0.4,both,False,3,2,"35.08335090328503,19.844884333396315,13.350724465033911","13.270090014672693,17.34925237776916",4325,929,CpG:,1388,3,1,7.63845;6.81004;5.76375,5.62431,105335664,105339989
chr12,105684842,105685824,29.883969147802333,41.354580376474345,0.7226277929978132,0.4,both,False,3,2,"27.95584562005275,18.575688679799715,43.120373143554524","43.260173246046776,39.448987506901915",3765,982,CpG:,1391,3,2,6.83639;8.6922;7.43453,12.4796;7.83446,105682766,105686531
chr12,105766563,105766768,9.33389948013761,36.39173524477413,0.2564840455492697,0.6666666666666666,both,False,2,1,"13.370321676112452,14.631376764300379,0.0","0.0,72.78347048954826",659,205,CpG:,1391,0,1,,7.94794,105766392,105767051
chr12,105784340,105785306,72.41559046017443,38.203246848704595,1.895534972379708,0.2,both,False,3,2,"70.74954637524118,54.16927200649969,92.32795299878241","23.03557749433501,53.37091620307418",1709,966,CpG:,1392,3,2,16.6316;18.4612;13.1838,10.0285;7.4959,105783903,105785612
chr12,105862675,105862932,25.23548663508745,15.069584562712246,1.6745973673043002,0.4,both,False,3,2,"29.359667753511005,34.332321682682746,12.014470469068598","9.551824618268896,20.587344507155596",4320,257,CpG:,1392,3,1,5.51711;6.91148;6.28199,5.25511,105860223,105864543
chr12,105935499,105935762,25.604572930265988,13.541573056350135,1.8908123025086125,0.4,both,False,3,2,"33.00881114791696,20.4115538981377,23.393353744743308","23.075231555235522,4.007914557464749",3065,263,CpG:,1393,3,1,4.11588;5.1613;4.32979,2.76873,105934552,105937617
chr12,105962822,105963249,91.98295696402857,33.20077909868265,2.77050597790575,0.2,both,False,3,2,"66.34885652308508,65.8138120735354,143.78620229546524","23.098679394362083,43.30287880300322",3617,427,CpG:,1393,3,2,11.6214;28.4989;14.1692,7.65018;14.9279,105960594,105964211
chr12,106010171,106010924,112.38012874883403,37.368090074109915,3.007382194967877,0.2,both,False,3,2,"96.37213638952545,91.51875677483024,149.2494930821464","21.94900983081494,52.787170317404886",4010,753,CpG:,1393,3,2,20.6295;75.2297;19.9498,11.4475;15.4009,106008158,106012168
chr12,106174174,106174389,33.395835891060415,7.221543893997991,4.6244731571619395,0.2,both,False,3,2,"41.29049140567038,37.76678878975674,21.130227477754115","8.598009313251179,5.8450784747448035",3267,215,CpG:,1395,3,0,4.12067;6.80321;5.1196,,106172488,106175755
chr12,107915284,107917294,40.622945862144064,9.776245925483048,4.155270455733433,0.2,both,False,3,2,"19.05650644845913,26.870653173755006,75.94167796421806","13.180973832146297,6.3715180188198",3667,2010,CpG:,1408,3,1,4.67256;11.0409;3.64036,3.47814,107914521,107918188
chr12,107980220,107980746,23.0445070472807,19.01956315878003,1.2116212583275145,0.2,both,False,3,2,"23.81870379510146,23.5063113476699,21.808505999070732","18.44716581299712,19.59196050456294",8285,526,CpG:,1408,3,1,3.30851;5.11313;6.26596,4.24692,107975886,107984171
chr12,108002606,108003243,14.29835664759801,0.0,inf,1.0,exo_only,False,1,0,"0.0,0.0,42.89506994279403","0.0,0.0",179,637,CpG:,1408,1,0,2.4851,,108002636,108002815
chr12,108003777,108004350,37.65080403737061,16.881032787804997,2.230361406831096,0.2,both,False,3,2,"33.7514158197,34.31320541597641,44.887790876435425","14.585702138660823,19.176363436949174",5819,573,CpG:,1409,3,1,5.17852;8.3769;6.27856,5.51013,108003942,108009761
chr12,108006023,108006417,34.813586221767885,15.36774959324983,2.265366572413406,0.2,both,False,3,2,"33.87037043159613,33.72139297449765,36.84899525920987","11.754082476557764,18.981416709941893",7086,394,CpG:,1409,3,1,6.26738;16.0614;6.27856,12.5245,108003959,108011045
chr12,108178345,108180230,345.97786909720645,217.4617371404796,1.59098273400486,0.4,both,False,3,2,"346.926610800944,274.68730365108394,416.31969283959154","147.7493572259922,287.17411705496704",2402,1885,CpG:,1410,3,2,61.2812;94.6933;76.1229,60.7944;52.3134,108178213,108180615
chr12,108274316,108276582,51.853473343675894,47.119152520937284,1.1004755087781963,0.8,both,False,3,2,"43.21364848125634,52.84031164112314,59.5064599086482","39.71962496169087,54.5186800801837",6034,2266,CpG:,1411,3,2,"2.9198,12.4082;33.3833;15.9964",12.6315;15.6881,108273382,108279416
chr12,108306261,108306741,25.507985841042345,19.807889362721852,1.287768998197657,0.2,both,False,3,2,"27.347989971150856,26.865052738342012,22.31091481363417","18.460391628276067,21.155387097167633",9104,480,CpG:,1411,3,1,5.22719;6.15893;5.05424,7.24236,108303764,108312868
chr12,108318311,108318894,27.75664174105599,13.569827491362602,2.0454675461956686,0.2,both,False,3,2,"18.615869067458988,22.354909012342564,42.29914714336642","14.467957644159165,12.671697338566037",3866,583,CpG:,1411,3,1,4.32895;6.35808;3.2203,4.73513,108317482,108321348
chr12,108327675,108328409,51.96707963135268,40.160839108721326,1.2939739503616974,0.8,both,False,3,2,"47.21582126695971,41.723039452401274,66.96237817469706","30.898654122951168,49.42302409449148",5672,734,CpG:,1411,3,1,15.6479;19.261;9.17515,8.44555,108325440,108331112
chr12,108333754,108334091,200.84852295650947,117.35060343833504,1.7115252676314578,0.2,both,False,3,2,"192.05347881217185,142.66509421656664,267.82699584078995","109.5953475326557,125.1058593440144",3244,337,CpG:,1411,3,2,24.9188;71.2669;29.5407,29.2029;29.0179,108331810,108335054
chr12,108334378,108334793,200.84852295650947,117.35060343833504,1.7115252676314578,0.2,both,False,3,2,"192.05347881217185,142.66509421656664,267.82699584078995","109.5953475326557,125.1058593440144",3244,415,CpG:,1411,3,2,24.9188;71.2669;29.5407,29.2029;29.0179,108331810,108335054
chr12,108352800,108353060,12.112434887886046,31.320504156025972,0.38672541245015846,0.5,both,False,3,1,"5.566071718389337,28.921709420464257,1.8495235248045487","62.641008312051945,0.0",440,260,CpG:,1411,1,0,3.05894,,108352632,108353072
chr12,108422930,108423569,27.63270172728758,65.31369224385305,0.42307670532725405,0.2,both,False,3,2,"20.621988870902264,28.759532649006633,33.51658366195383","59.327353412188884,71.30003107551723",2527,639,CpG:,1412,3,2,7.19592;8.94832;5.19055,10.7275;10.9767,108421315,108423842
chr12,108463314,108463666,17.16743708149715,22.17549661641281,0.7741624631211628,0.5,both,False,3,1,"15.900889603666556,35.11986039405645,0.4815612467684487","0.0,44.35099323282562",774,352,CpG:,1412,1,1,4.61045,4.25284,108463330,108464104
chr12,108554660,108555423,19.453251214517827,28.803813711552152,0.6753706786652297,0.2,both,False,3,2,"22.615921059903318,16.477698728248054,19.26613385540211","25.084076822845756,32.52355060025855",3147,763,CpG:,1413,3,2,9.9073;7.86243;5.21608,10.512;8.32007,108552848,108555995
chr12,108701848,108702598,11.920617413198855,15.332087325169994,0.7774947507394715,0.8,both,False,3,2,"10.71896418551216,8.303011448745872,16.739876605338534","9.671910323597437,20.99226432674255",4661,750,CpG:,1414,2,1,4.24335;2.97879,4.85087,108698145,108702806
chr12,108757847,108758133,119.50616557592203,58.69493599676296,2.0360558120808383,0.2,both,False,3,2,"111.94624617617222,80.01838327405258,166.5538672775413","57.67873335239289,59.711138641133026",2958,286,CpG:,1414,3,2,16.877;54.0331;22.5886,16.411;18.1686,108756794,108759752
chr12,108792175,108794771,60.48824730941925,69.48269138183687,0.8705512999922623,0.8,both,False,3,2,"52.85009893573371,42.33802135286882,86.27662163965523","55.893327477233434,83.07205528644032",3252,2596,CpG:,1415,3,2,"23.2165,2.81193;30.6155,9.07299;22.5736,3.84453",21.4847;14.6571,108792160,108795412
chr12,108826870,108827224,22.768245856662137,21.826062383592223,1.0431678172870156,1.0,both,False,3,2,"13.938394343669895,19.90761767718698,34.45872554912954","15.0508235806422,28.601301186542244",5128,354,CpG:,1415,3,1,4.28897;6.63911;3.54856,4.98773,108823505,108828633
chr12,108835408,108836377,66.28411807270203,54.08682060669041,1.2255133011923212,0.8,both,False,3,2,"42.36920141972489,51.75749550845539,104.72565728992579","53.45695027634063,54.7166909370402",5607,969,CpG:,1415,3,2,9.10764;24.0436;16.0149,17.1832;18.6585,108832206,108837813
chr12,108893867,108894413,58.29955659367173,42.357714739883946,1.3763621798693728,0.8,both,False,3,2,"53.5585136954151,45.55410619650731,75.78604988909278","18.90848410230401,65.80694537746389",3546,546,CpG:,1415,3,2,12.7685;32.5787;12.7341,8.94723;11.8408,108892654,108896200
chr12,109033231,109034363,22.49993717703913,15.330110767544678,1.4676956688841196,0.8,both,False,3,2,"17.162845983688868,32.02103808583192,18.3159274615966","29.801874034528122,0.8583475005612333",3324,1132,CpG:,1416,3,1,4.09542;6.87789;3.54712,14.8875,109032943,109036267
