chr,start,end,exo_signal,endo_signal,enrichment,pvalue,binding_type,significant,exo_replicates_with_signal,endo_replicates_with_signal,exo_replicate_signals,endo_replicate_signals,region_length,cpg_length,cpg_score,cpg_name,exo_replicates_with_peaks,endo_replicates_with_peaks,exo_peak_scores_by_rep,endo_peak_scores_by_rep,region_start,region_end
chr6,29768611,29769235,177.0663906076899,184.9575265305248,0.9573354160230264,1.0,both,False,3,2,"145.72270866357798,154.4195876255549,231.0568755339368","136.92430980792616,232.99074325312344",2526,624,CpG:,812,3,2,28.869;32.1779;24.5881,37.393;43.447,29767545,29770071
chr6,29916912,29917528,46.30771316363794,53.994384432025015,0.857639431410427,1.0,both,False,3,2,"57.79040025455589,42.68045666437931,38.45228257197863","23.787547410387056,84.20122145366297",1538,616,CpG:,813,3,1,8.06736;9.28088;6.95314,8.52306,29916326,29917864
chr6,29985114,29985527,57.59192852321629,40.358069391530826,1.4270238738253918,0.8,both,False,3,2,"45.58939638282547,52.73894673699443,74.44744244982898","15.243455285136069,65.47268349792559",3097,413,CpG:,813,3,2,9.67233;22.437;10.8302,6.37772;9.65561,29984053,29987150
chr6,30047621,30048887,28.411949850014736,36.67709014177122,0.774651144357186,0.8,both,False,3,2,"24.579172299117655,21.502849068996067,39.15382818193049","38.156602647960995,35.19757763558143",2368,1266,CpG:,814,3,2,8.35066;17.7772;6.85903,9.68594;14.2219,30046629,30048997
chr6,30173225,30174428,10.797442084068011,16.204305698934522,0.6663316704015262,1.0,both,False,3,2,"11.33349476944651,10.054949592468718,11.003881890288811","9.987704762296916,22.42090663557213",4813,1203,CpG:,815,1,1,3.99411,4.74855,30171771,30176584
chr6,30175631,30176220,10.677199710909361,15.541300542553305,0.6870209916907757,1.0,both,False,3,2,"11.198571234628307,10.123340961361416,10.70968693673836","9.562526958610515,21.520074126496095",5027,589,CpG:,815,1,1,3.21786,4.74855,30171771,30176798
chr6,30205724,30205932,23.278493045752754,31.42391948056394,0.7407889731944729,0.8,both,False,3,2,"34.764535832664244,16.58923055641893,18.48171274817508","30.756882049035333,32.090956912092544",2208,208,CpG:,815,3,2,3.72912;5.64836;4.78522,9.7833;9.45925,30204478,30206686
chr6,30303905,30304610,81.29869911237898,66.12682209470175,1.2294360523774943,0.4,both,False,3,2,"91.22370655122667,60.697475782264675,91.9749150036456","74.03447311338515,58.21917107601835",2367,705,CpG:,816,3,2,19.7463;50.9267;23.5137,18.9424;12.1149,30303142,30305509
chr6,30401585,30402419,199.8400059333092,126.6072558858214,1.5784245897686267,0.2,both,False,3,2,"213.6911665365797,189.69137939419142,196.13747186915646","132.32612523589208,120.88838653575073",1796,834,CpG:,816,3,2,44.6193;69.6855;42.257,36.9876;36.2481,30400527,30402323
chr6,30459849,30460176,39.515453463340506,33.7781568660801,1.1698522693232494,0.4,both,False,3,2,"42.95171437323223,39.43335576945101,36.16129024733827","36.93602904952301,30.620284682637195",5583,327,CpG:,817,3,2,8.02125;11.8951;11.5262,10.4942;9.3466,30456875,30462458
chr6,30693408,30693968,76.12938940756233,64.3614322087113,1.1828417546814354,0.8,both,False,3,2,"88.96221662876242,60.466610914789364,78.9593406791352","48.80428328786278,79.91858112955983",3644,560,CpG:,819,3,2,13.7127;25.2049;11.7587,17.408;12.7176,30691928,30695572
chr6,30737907,30738499,31.98152010198795,28.147069154221832,1.1362291372773703,0.4,both,False,3,2,"31.46536822760325,30.118226410398005,34.36096566796258","30.66529388692611,25.628844421517556",8047,592,CpG:,819,3,2,5.97922;10.0548;6.00684,8.11713;7.69949,30733351,30741398
chr6,30896366,30896954,95.58460911044199,84.45719407273123,1.1317521279256362,1.0,both,False,3,2,"82.83969223670881,55.56988004824329,148.34425504637386","65.90766842027001,103.00671972519245",1459,588,CpG:,820,3,2,7.65246;18.8141;10.5227,17.8176;15.1612,30895859,30897318
chr6,30957813,30959263,9.169663188278035,9.196182607411012,0.9971162578794808,1.0,both,False,3,1,"18.6374117540438,6.660357087552216,2.2112207232380867","0.0,18.392365214822025",899,1450,CpG:,821,1,0,3.02505,,30958470,30959369
chr6,31216144,31216980,42.19837561485121,52.160289034220014,0.8090134544148472,0.8,both,False,3,2,"45.22283183487564,36.632830877843695,44.73946413183428","63.02614462461823,41.29443344382179",8161,836,CpG:,823,3,2,5.68418;10.6094;7.64415,10.7508;6.94346,31214113,31222274
chr6,31217780,31217986,42.19837561485121,52.160289034220014,0.8090134544148472,0.8,both,False,3,2,"45.22283183487564,36.632830877843695,44.73946413183428","63.02614462461823,41.29443344382179",8161,206,CpG:,823,3,2,5.68418;10.6094;7.64415,10.7508;6.94346,31214113,31222274
chr6,31218145,31218355,42.19837561485121,52.160289034220014,0.8090134544148472,0.8,both,False,3,2,"45.22283183487564,36.632830877843695,44.73946413183428","63.02614462461823,41.29443344382179",8161,210,CpG:,823,3,2,5.68418;10.6094;7.64415,10.7508;6.94346,31214113,31222274
chr6,31220369,31220605,42.19837561485121,52.160289034220014,0.8090134544148472,0.8,both,False,3,2,"45.22283183487564,36.632830877843695,44.73946413183428","63.02614462461823,41.29443344382179",8161,236,CpG:,823,3,2,5.68418;8.64691;5.40631,10.7508;9.34085,31214113,31222274
chr6,31398706,31399395,36.03465284954306,17.244400010404533,2.0896437584259986,0.2,both,False,3,2,"42.1890097358234,25.358157630424483,40.556791182381296","10.994087274968496,23.49471274584057",2323,689,CpG:,824,3,2,5.25745;6.07702;7.34107,15.1013;5.35322,31398064,31400387
chr6,31551053,31551257,21.208107751577533,20.260070796733398,1.0467933683132533,1.0,both,False,3,2,"37.77103979113956,21.355017679858896,4.498265783734151","25.45781587299548,15.062325720471316",1178,204,CpG:,825,2,1,3.6292;4.60784,9.70368,31550965,31552143
chr6,31563377,31564076,27.76241763572693,34.4202725596428,0.8065716965959737,1.0,both,False,3,2,"27.983598038864137,18.19231039733887,37.111344470977784","50.78168075618744,18.058864363098145",2500,699,CpG:,825,3,2,5.40759;13.84;4.23482,6.33906;6.55865,31563552,31566052
chr6,32587247,32588222,25.252764207862892,47.378652134701674,0.53299878890744,0.2,both,False,3,2,"24.582513443718693,28.314405861008492,22.861373318861485","48.67808802275929,46.07921624664406",9869,975,CpG:,833,3,2,3.77318;6.86128;5.26487,11.1632;7.34939,32583386,32593255
chr6,33059887,33060308,111.03881277336846,89.66338082412507,1.2383964529641298,0.2,both,False,3,2,"119.97249015329695,101.50987452992075,111.63407363688766","101.15721133028931,78.16955031796083",2727,421,CpG:,837,3,2,22.5679;31.9858;28.9544,15.7009;21.0314,33059241,33061968
chr6,34176681,34177168,100.94716929881444,75.3635040580499,1.3394702191800734,0.2,both,False,3,2,"114.22032174504406,89.63474051277697,98.98644563862226","65.29714137409262,85.42986674200719",1721,487,CpG:,845,3,2,18.7765;27.1613;21.4347,14.8542;17.679,34176327,34178048
chr6,34317156,34317652,59.14207703005547,43.6969098092046,1.3534613154177186,0.4,both,False,3,2,"58.895417151303825,45.810956294472156,72.71985764439042","30.09321876474329,57.30060085366591",2072,496,CpG:,846,3,2,10.609;18.5871;12.3076,7.11654;9.69685,34316884,34318956
chr6,34780395,34781021,65.98071207242418,61.221326594921045,1.07774064598427,0.8,both,False,3,2,"91.19372446481572,46.53395785176477,60.21445390069208","33.33731211021889,89.1053410796232",1720,626,CpG:,850,3,2,9.4438;15.7815;11.8273,6.96654;10.5745,34779824,34781544
chr6,34877803,34878253,43.35920550623002,31.188204949782143,1.3902437019394056,0.2,both,False,3,2,"36.523759962626464,34.90451257700239,58.64934397906121","29.78442416981359,32.5919857297507",6933,450,CpG:,851,3,2,15.6807;23.8056;6.86746,10.3757;10.8147,34874093,34881026
chr6,34910614,34910925,94.11271705256513,120.54552365105863,0.7807234495491665,0.8,both,False,3,2,"98.67280348442961,79.81696070082478,103.84838697244103","93.66115046865255,147.4298968334647",1954,311,CpG:,851,3,2,11.9954;21.1998;11.7152,14.3408;22.784,34909766,34911720
chr6,34921371,34921757,23.485419661893854,16.503742007035616,1.4230360394558954,0.8,both,False,3,2,"15.745106971672636,43.79102366426395,10.920128349744976","0.5287455303000418,32.47873848377119",2129,386,CpG:,851,2,1,5.75544;2.91399,7.04572,34921063,34923192
chr6,35133373,35134122,211.99248806959363,186.8080586808242,1.134814469817916,1.0,both,False,3,2,"184.45582224071936,172.41025782805346,279.11138414000817","197.28676725729213,176.32935010435625",2356,749,CpG:,853,3,2,28.8375;50.1792;31.8094,33.5364;35.0739,35132526,35134882
chr6,35177410,35178159,105.35902748371393,56.080698603889694,1.8787039053826329,0.4,both,False,3,2,"91.42760313938892,72.59009288295582,152.059386428797","20.860337382056965,91.30105982572242",1484,749,CpG:,853,3,1,10.8084;15.7868;12.3233,19.8373,35176855,35178339
chr6,35252564,35252894,39.439690517062026,56.63637997602859,0.6963667263648368,0.2,both,False,3,2,"36.18514141569678,30.07527301945331,52.058657116035995","57.059704699956534,56.21305525210065",3596,330,CpG:,853,3,2,8.13478;15.8239;8.91455,10.8117;10.6089,35251707,35255303
chr6,35539177,35539991,100.94817942853312,71.52406938924996,1.411387527171456,0.8,both,False,3,2,"85.28341364128191,47.31026128263333,170.25086336168414","46.60398552713405,96.44415325136586",1758,814,CpG:,856,3,2,12.9236;43.5535;17.3231,10.9991;19.8384,35539010,35540768
chr6,36388526,36388735,16.951106396242405,20.60626022605428,0.8226192530952148,0.8,both,False,3,2,"12.027432160920027,21.189245833407966,17.636641194399218","25.55776150779917,15.654758944309396",3753,209,CpG:,862,2,2,4.58202;3.80112,5.47039;3.48683,36386787,36390540
chr6,37299800,37300061,52.10080039301722,52.534118606085855,0.9917516801544198,0.8,both,False,3,2,"46.977563012434054,43.60708166191499,65.7177565047026","57.69511897957175,47.373118232599964",3662,261,CpG:,869,3,1,5.94786;9.59467;6.0596,8.70179,37297028,37300690
chr6,37441666,37442372,210.5553636111284,135.94832446959822,1.5487896922055435,0.2,both,False,3,2,"183.48763329445615,155.21885011237802,292.959607426551","149.21294325296338,122.68370568623305",4159,706,CpG:,870,3,2,41.6935;122.467;35.7937,30.4087;28.1273,37440310,37444469
chr6,37870514,37871689,154.74606321645658,129.27871346170554,1.196995693048066,0.8,both,False,3,2,"160.9414295747033,103.09412566340811,200.2026344112583","148.01405300551437,110.54337391789673",1573,1175,CpG:,873,3,2,25.7559;40.8326;33.9692,35.0635;18.9053,37870252,37871825
chr6,38253804,38254565,13.32379601182798,11.85950825398174,1.1234695171576456,1.0,both,False,3,2,"12.849366560319345,12.744908337912673,14.377113137251923","1.5611170449385043,22.157899463024975",5656,761,CpG:,876,3,1,4.31278;7.59529;4.15487,7.20748,38250697,38256353
chr6,38298725,38299328,31.904334497238086,21.621808134299158,1.4755627419812096,0.8,both,False,3,2,"21.082031780334884,19.69942003695789,54.931551674421485","18.51048522156922,24.7331310470291",2157,603,CpG:,877,3,2,3.67163;14.0148;3.71673,7.64939;5.36318,38297550,38299707
chr6,38353832,38354843,19.240531218440903,19.118000340727626,1.0064091890118991,1.0,both,False,3,2,"25.91777137841434,25.266446245351837,6.537376031556537","0.523093186937448,37.7129074945178",3228,1011,CpG:,877,3,1,4.32722;6.70884;5.14725,5.40341,38352543,38355771
chr6,38433598,38434970,131.99066737262197,81.96716838899967,1.6102870206058706,0.4,both,False,3,2,"125.13169803011733,93.18068894580402,177.65961514194456","59.85877574608389,104.07556103191544",2825,1372,CpG:,878,3,2,15.8018;33.0872;18.8782,12.6192;19.1042,38432202,38435027
chr6,38534663,38535073,258.4268167983244,220.95800331123587,1.169574366737515,0.2,both,False,3,2,"254.08983624137645,265.1468381846888,256.04377596890794","231.77250752224614,210.14349910022563",4122,410,CpG:,878,3,2,37.4055;48.6382;33.6058,32.3656;36.4059,38532033,38536155
chr6,38551042,38552133,237.52984483701707,322.80984516496176,0.7358197043700292,0.2,both,False,3,2,"242.21084241537278,208.12083337025754,262.2578587254208","315.68954993265606,329.93014039726745",2111,1091,CpG:,879,3,2,23.5076;38.9142;24.9685,36.276;41.3032,38550459,38552570
chr6,38636348,38637221,24.981566590994266,18.783049875926935,1.330005869973842,0.8,both,False,3,2,"21.06524608673972,20.220636660488157,33.65881702575493","9.69849449567283,27.867605256181037",2403,873,CpG:,879,3,2,4.51659;5.8838;4.32767,6.27712;5.35938,38635297,38637700
chr6,38662933,38663383,11.574128216908145,15.597904227420795,0.7420309836600397,1.0,both,False,3,2,"9.349597002769965,13.13720614141588,12.235581506538587","4.057616264272546,27.138192190569043",1942,450,CpG:,879,2,1,5.52244;3.44354,5.31754,38662739,38664681
chr6,38875743,38875963,16.926712097308112,18.02399856811717,0.9391208079238277,1.0,both,False,3,2,"23.394116797339894,15.505686137831699,11.880333356752743","13.737817620928412,22.31017951530593",3466,220,CpG:,881,2,1,4.80342;3.86958,7.83247,38874037,38877503
chr6,38876444,38876762,16.926712097308112,18.02399856811717,0.9391208079238277,1.0,both,False,3,2,"23.394116797339894,15.505686137831699,11.880333356752743","13.737817620928412,22.31017951530593",3466,318,CpG:,881,3,2,4.80342;8.51395;3.86958,7.32726;7.83247,38874037,38877503
chr6,39117719,39118857,12.761685534028622,22.10677058049505,0.5772749795163814,0.8,both,False,3,2,"17.030394471192224,12.774301094937082,8.48036103595656","9.395170298968154,34.81837086202194",5798,1138,CpG:,883,2,2,"3.30116,2.74667;3.77911",5.37168;6.27555,39115073,39120871
chr6,39205445,39207371,40.86669523756284,42.59761428442849,0.9593658218672029,1.0,both,False,3,2,"43.0769803883596,32.24788664119831,47.2752186831306","55.267406453078216,29.927822115778763",4522,1926,CpG:,884,3,2,"15.0314,7.96524;9.8169,9.45753;11.3321,7.60881",9.13373;11.8456,39203422,39207944
chr6,39256728,39257003,34.846990232778374,31.01568006817315,1.1235281688547187,1.0,both,False,3,2,"28.5985843475274,35.618676561732364,40.32370978907535","47.34495198164423,14.686408154702072",2926,275,CpG:,884,3,2,4.99356;8.71277;5.05764,14.1313;7.69849,39255176,39258102
chr6,39377419,39377777,19.154456361942803,6.2218607646560855,3.0785736110894097,0.2,both,False,3,2,"17.75631655609732,17.25069166160496,22.456360868126126","6.501930526971591,5.9417910023405796",4212,358,CpG:,885,3,2,3.75548;6.57273;4.47137,8.02674;5.1643,39376084,39380296
chr6,39419579,39420548,63.62055463595639,60.88230258041287,1.0449761579225236,0.8,both,False,3,2,"45.10840183426546,52.73613048471855,93.01713158888518","64.27464373807729,57.48996142274845",1449,969,CpG:,885,3,2,10.399;26.57;9.92737,7.10536;12.0429,39419296,39420745
chr6,39557241,39558084,30.013960037693284,46.16770236858025,0.6501072935810531,0.4,both,False,3,2,"23.2017720623204,19.62828649511597,47.21182155564349","42.565217008947165,49.77018772821333",5324,843,CpG:,886,3,2,4.67693;8.54851;3.86586,13.503;8.95159,39554495,39559819
chr6,39573728,39574238,43.82835861718173,65.83385596559032,0.6657419343641316,0.2,both,False,3,2,"51.19481437429956,55.02942335272817,25.260838124517445","65.09307906393056,66.57463286725007",2185,510,CpG:,886,3,2,6.63499;7.97667;7.60819,9.67539;9.32734,39573199,39575384
chr6,39592525,39592828,44.590081582415074,67.3595992252349,0.661970707891479,0.2,both,False,3,2,"40.72109335264652,37.42599262224504,55.62315877235366","73.47802473483293,61.241173715636876",4407,303,CpG:,887,3,2,9.83189;13.4475;10.7402,15.2532;10.6422,39590846,39595253
chr6,39724926,39725645,38.417885293089824,48.831614422888066,0.7867420675545558,0.4,both,False,3,2,"42.490759420607404,25.708624680564547,47.05427177809754","53.61130974004234,44.051919105733795",2917,719,CpG:,888,3,2,11.4766;23.2328;13.1352,14.0289;8.30341,39723220,39726137
chr6,39810804,39811079,131.73263737152732,81.4196967812027,1.6179455657459574,0.2,both,False,3,2,"130.3285657906834,114.93911184037285,149.9302344835257","52.39235237781509,110.44704118459033",948,275,CpG:,888,3,2,15.0176;33.4096;19.2237,11.1175;17.8166,39810332,39811280
chr6,39871426,39873478,27.993443986500424,19.933401851480923,1.4043485499902613,0.8,both,False,3,2,"21.168010104962583,28.252387390060413,34.559934464478275","10.232920101791631,29.633883601170215",5894,2052,CpG:,889,3,2,5.4699;8.21384;5.69721,8.70965;4.98923,39868547,39874441
chr6,40325363,40325763,29.46068535646293,43.74079747590766,0.67352876619796,1.0,both,False,3,2,"30.651344302842006,35.85614550914283,21.874566257403945","67.10603064926627,20.37556430254905",1623,400,CpG:,892,3,2,6.52021;7.35768;6.1281,10.1723;6.21848,40324843,40326466
chr6,40435325,40436341,12.629768275535403,21.146806530720916,0.5972423428184095,0.4,both,False,3,2,"21.59220056884245,11.511632912267762,4.78547134549599","20.458220914092276,21.83539214734956",3810,1016,CpG:,893,3,2,4.26673;3.78433;6.01917,7.03739;4.4357,40433411,40437221
chr6,40471323,40471715,43.787805461277394,53.75343895968744,0.8146047268550798,0.8,both,False,3,2,"40.841708833888426,26.94593105982926,63.5757764901145","61.56161909790362,45.94525882147126",2360,392,CpG:,893,3,2,11.6699;29.5569;11.9204,14.7417;12.069,40469435,40471795
chr6,41605163,41605844,34.95124834648857,30.31140206058996,1.1530726383630803,0.4,both,False,3,2,"29.61791099983438,35.533401612085896,39.70243242754544","25.121269906266335,35.50153421491358",3393,681,CpG:,902,3,2,5.77538;10.0711;5.27974,11.2182;7.97602,41604239,41607632
chr6,42264830,42265350,246.5717089431015,174.47912510185742,1.413187444625011,0.2,both,False,3,2,"233.79573204933362,193.44096960576215,312.4784251742087","185.58482587594347,163.37342432777137",2367,520,CpG:,907,3,2,58.3538;108.08;37.4708,36.0928;23.9434,42263742,42266109
chr6,42323651,42323926,24.325713518004193,17.454507948987022,1.3936636649454186,0.8,both,False,3,2,"18.615141566117238,18.196212686328728,36.165786301566605","14.04822580166465,20.86079009630939",2598,275,CpG:,907,2,1,3.14808;3.74939,5.05188,42323063,42325661
chr6,42324107,42324860,24.325713518004193,17.454507948987022,1.3936636649454186,0.8,both,False,3,2,"18.615141566117238,18.196212686328728,36.165786301566605","14.04822580166465,20.86079009630939",2598,753,CpG:,907,3,2,3.14808;9.1864;3.74939,5.90829;5.05188,42323063,42325661
chr6,42349550,42350532,58.59703488029652,95.41581749818737,0.6141228615623369,0.2,both,False,3,2,"54.07699681470494,36.45774328660263,85.256364539582","96.82593279191185,94.00570220446288",3674,982,CpG:,908,3,2,10.1284;18.5755;11.2111,17.3394;20.3804,42348715,42352389
chr6,43265286,43265518,19.17018018097932,1.2795221060395336,14.982296976733135,0.5,both,False,3,1,"33.75106318524892,13.65170584327216,10.107771514416884","0.0,2.5590442120790673",1251,232,CpG:,915,1,0,4.16955,,43265316,43266567
chr6,47453877,47455201,13.849258641874387,39.59445797307918,0.34977770503363603,0.2,both,False,3,2,"17.0804047270223,12.481048228693943,11.986322969906919","33.88441848595738,45.30449746020098",2397,1324,CpG:,947,3,2,2.96262;4.49771;4.31031,12.1726;5.08063,47453092,47455489
chr6,47594209,47595636,56.497389602823034,57.26938867083286,0.9865198653953329,0.8,both,False,3,2,"39.64587840014,38.991686451170565,90.85460395715852","52.60396459849369,61.93481274317203",2749,1427,CpG:,948,3,2,8.60953;16.8005;12.1543,8.47574;15.0647,47594072,47596821
chr6,47651181,47651625,153.34940767115458,123.83343156857683,1.2383522424332747,0.8,both,False,3,2,"84.56655132984812,153.9554001528588,221.52627153075676","101.31491687116467,146.35194626598897",5022,444,CpG:,948,3,2,18.5784;52.3487;16.8859,35.7061;43.8502,47646619,47651641
chr6,47752927,47754228,908.7174784123023,491.99560286815665,1.847003251888447,0.2,both,False,3,2,"529.2344503196999,1244.1604392287852,952.7575456884218","475.6629500171046,508.32825571920876",1159,1301,CpG:,949,3,2,299.868;206.282;135.47,151.329;145.847,47753371,47754530
chr6,47757761,47758538,3.678505791039999,0.0,inf,1.0,exo_only,False,3,0,"3.6753633715995657,0.40377591816312236,6.9563780833573094","0.0,0.0",409,777,CpG:,949,1,0,4.90282,,47757676,47758085
chr6,47778345,47778649,17.6510548880606,22.311678315821965,0.7911128261267392,0.5,both,False,3,1,"7.350020307819133,15.048031448057792,30.55511290830487","44.62335663164393,0.0",946,304,CpG:,949,3,2,7.6172;13.7887;8.77646,8.5521;9.70087,47778256,47779202
chr6,47813181,47813657,394.80186081986403,245.884498876385,1.6056394877431666,0.4,both,False,3,2,"300.25013152501106,266.14518279171216,618.0102681428688","204.68272815093152,287.08626960183847",1267,476,CpG:,949,3,2,57.0444;80.3368;45.6602,27.1076;51.818,47812701,47813968
chr6,47830173,47830632,43.92204562445611,18.81924802103875,2.333889514360722,0.2,both,False,3,2,"32.06581962017095,35.34447122562464,64.35584602757275","5.656304857017033,31.98219118506047",3517,459,CpG:,949,3,2,7.95811;13.8811;7.15795,8.6544;10.4136,47828864,47832381
chr6,47835579,47836375,66.856036446821,51.772131590755436,1.2913518217735307,0.8,both,False,3,2,"51.6893814143959,45.425553370107174,103.45317455595988","67.5370603543849,36.00720282712597",1304,796,CpG:,949,3,2,6.6435;21.5086;6.90963,9.18739;8.46368,47835310,47836614
chr6,47866538,47866783,33.09440497796175,0.0,inf,1.0,exo_only,False,3,0,"8.914256411172001,35.96178230170995,54.4071762210033","0.0,0.0",366,245,CpG:,950,2,0,2.94482;6.07469,,47866415,47866781
chr6,47877366,47878156,30.299322596595932,53.148060798004735,0.5700927210073,0.8,both,False,3,2,"18.90795647772029,34.31676470907405,37.67324660299346","33.468980875913985,72.82714072009549",2048,790,CpG:,950,3,2,8.3997;9.73784;3.62018,11.5074;15.1661,47876746,47878794
chr6,47904639,47905350,13.583263361508797,3.3252139528495746,4.084929136625475,0.5,both,False,3,1,"8.962196468823533,17.14394115260821,14.643652463094645","0.0,6.650427905699149",2466,711,CpG:,950,3,0,3.29176;4.73093;3.19671,,47904131,47906597
chr6,47920658,47920987,28.667237868435535,23.562846233131765,1.21662882254549,0.8,both,False,3,2,"25.328781513397786,22.604476985562798,38.068455106346015","11.24015334392039,35.88553912234314",3053,329,CpG:,950,3,2,6.32234;12.7078;7.67692,7.45009;7.2783,47918731,47921784
chr6,47942970,47943596,9.580280714228435,13.337358894674862,0.7183041852501625,1.0,both,False,3,2,"10.718051614947242,9.565026196233633,8.45776433150443","0.37401299609000066,26.300704793259722",3386,626,CpG:,950,3,1,3.75236;3.92605;4.56452,5.85291,47941972,47945358
chr6,47953268,47953639,26.922718894291975,27.648736111541403,0.9737413958337732,0.8,both,False,3,2,"19.71535189394837,24.070408975049276,36.982395813878284","28.505367171479925,26.792105051602878",4149,371,CpG:,950,3,2,13.7502;13.6151;9.81778,11.1599;14.8243,47951981,47956130
chr6,48024605,48025400,16.0438432674717,22.69365007215076,0.7069750003398712,0.4,both,False,3,2,"11.505440515942043,22.551707703206276,14.074381583266788","23.024542782041763,22.36275736225976",2880,795,CpG:,951,3,1,4.37553;6.90566;3.56193,5.36084,48024289,48027169
