gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Fbxl20,chr11,98149083,98150647,2.65460592837764,248.7389656054876,93.70090036584232,both,244,1046.738734,0.635857628,5.87627e-10,up-regulated
Fbxl7,chr15,26894904,26895771,8.149357392094045,238.0282252932608,29.208220211838988,both,722,703.6021032,1.841851898,3.14345e-60,up-regulated
Fgfr2,chr7,130264991,130266512,17.232934783690943,723.7057072145093,41.9954996811928,both,102540,656.563791,1.497092192,2.65598e-25,up-regulated
Fosl2,chr5,32134922,32136838,2.1128508436034554,432.7297156719128,204.8084544074558,both,879,385.1099299,0.763281396,1.82145e-08,up-regulated
Foxj2,chr6,122819748,122820314,19.09359707204076,183.02602256770533,9.585727711606266,both,166,720.8351746,0.770918445,1.99565e-13,up-regulated
Foxp4,chr17,47923720,47924688,8.103538590972153,209.24407706951447,25.82132172513196,both,43,541.1719696,0.592278456,7.56018e-08,up-regulated
Frem2,chr3,53656616,53657328,5.639500975285791,334.1143284154453,59.2453711560026,both,27,139.3873333,3.584996453,9.67617e-47,up-regulated
Fzd5,chr1,64734847,64737979,5.235605261549922,1343.1908436318815,256.5492959326445,both,228,529.114385,0.813222496,3.44851e-13,up-regulated
Fzd8,chr18,9212147,9214929,17.19077050048696,644.710640252527,37.50330098550641,both,709,598.2823977,1.481941735,4.3269799999999995e-39,up-regulated
Gab2,chr7,97081447,97082397,23.79188042866327,181.78643110058508,7.640692027082394,both,139,2739.587002,0.935394907,1.20376e-35,up-regulated
Gan,chr8,117157620,117158649,7.279296291619786,250.73861300060537,34.445446778868664,both,515,359.2856215,0.558952131,0.000178076,up-regulated
Gdpd5,chr7,99381324,99382327,2.2802895449384826,934.5242302453996,409.8270030311484,both,90,441.0414157,1.11960205,3.44429e-18,up-regulated
Gfra2,chr14,70889700,70890049,2.183978241589496,107.4826601882974,49.21416255048021,both,430,819.4067017,1.751044359,3.54654e-66,up-regulated
Gli3,chr13,15462833,15464498,5.379866076423409,252.9084415746834,47.01017422776062,both,402,2296.182392,1.256698246,2.68229e-55,up-regulated
Gnb1l,chr16,18498666,18499327,6.512629507569845,305.62593389249804,46.92819291152043,both,102,112.0062701,0.790926525,0.000345435,up-regulated
Gng7,chr10,81014881,81015142,4.170233078360787,359.0055439133762,86.08764478327244,both,197,135.3597233,0.835318434,8.65693e-05,up-regulated
Gtf3c1,chr7,125707321,125708258,10.45555086454657,620.0941449155259,59.30764939589989,both,478,5904.69122,0.957807551,2.78885e-47,up-regulated
Habp4,chr13,64161748,64162409,2.3113548344082173,582.183150067371,251.87960818505348,both,118,393.8292253,0.546809192,2.79096e-05,up-regulated
Hbegf,chr18,36515204,36516074,3.102721701122621,271.55656689200174,87.52205097664661,both,269,985.916154,1.168638054,3.5545699999999996e-39,up-regulated
Herc2,chr7,56049966,56050397,4.64122803113281,732.678038233103,157.86296930863668,both,230,5279.933172,0.617222471,7.5671900000000015e-19,up-regulated
Herpud2,chr9,25151090,25152026,3.741991967670364,722.8896337271759,193.1831067444066,both,245,2204.015276,0.628966982,3.24924e-16,up-regulated
Hpcal1,chr12,17690630,17691536,6.809102042560023,576.7440717734395,84.70192812040757,both,184,1241.55338,0.781033221,2.63048e-21,up-regulated
Hykk,chr9,54917237,54917459,11.553429311855943,424.4939045620872,36.741809994585616,both,46,219.2755977,0.64630883,8.60478e-05,up-regulated
Id1,chr2,152735017,152735298,5.6652747924937055,271.9610826861916,48.00492344105367,both,1234,149.7906383,0.62762621,0.007643019,up-regulated
Inhbb,chr1,119420294,119422877,41.4354430001751,498.9733063286476,12.042185872769336,both,629,316.5503215,2.098336872,6.99639e-36,up-regulated
Ints3,chr3,90433355,90433800,2.123230531922086,783.1771820963381,368.8611153247478,both,178,2676.736726,0.572660698,2.86681e-14,up-regulated
Itpk1,chr12,102704447,102705421,11.74887182324731,294.34588242903345,25.05311887449617,both,491,362.8507731,1.029032565,7.47102e-16,up-regulated
Kcna2,chr3,107101479,107102556,2.646525368215595,538.5713147479453,203.5012855784844,both,333,4129.260055,0.575628743,6.90495e-18,up-regulated
Kctd12,chr14,102981427,102983032,4.5303713050445324,832.4047835216403,183.73875505408668,both,395,813.5070125,0.99975495,1.26247e-27,up-regulated
Kdm2a,chr19,4396497,4398547,5.516892057566198,190.15685271600648,34.46811188832559,both,262,5173.61614,0.507069214,4.71338e-13,up-regulated
Klc2,chr19,5117398,5118509,9.263943363423245,219.1634006401684,23.65767924548088,both,51,466.8939793,0.766653765,3.84509e-11,up-regulated
Lamc1,chr1,153332003,153333079,2.6998616216250766,558.3822334482007,206.81883433422203,both,293,11354.2642,1.080210206,1.14581e-54,up-regulated
Lasp1,chr11,97799345,97800236,3.2135840006755543,97.50800690334866,30.34244845719007,both,345,3364.754197,0.542939611,2.39313e-12,up-regulated
Lats2,chr14,57745384,57746445,2.329314860113262,44.58222317789642,19.13962939974917,both,11943,805.6165612,1.083380476,4.0285e-32,up-regulated
Lgals8,chr13,12461219,12461571,3.43399036394027,473.1708874711806,137.79039464987002,both,3373,848.6214087,0.574217659,9.44863e-09,up-regulated
Lncpint,chr6,31216144,31216980,2.938844039501061,235.0076267676152,79.96600827021541,both,1494,112.1781653,0.798476276,0.000919718,up-regulated
Lrrc28,chr7,67645091,67645816,3.186911470738941,1260.4294280074257,395.5018642909377,both,548,1199.333329,0.832297537,2.40972e-24,up-regulated
Lrrk1,chr7,66387620,66388412,24.997072541823005,210.78367332493744,8.432334345242703,both,62,968.7208541,1.553207504,2.22373e-48,up-regulated
Ltbp4,chr7,27334459,27334912,2.3079552185396315,118.45062509834096,51.322757108472445,both,1308,259.4933665,0.86718147,2.66263e-07,up-regulated
Man2b1,chr8,85083242,85083513,13.94145493990591,260.3182445724362,18.672243728830864,both,28,878.9549517,0.734472644,4.06574e-11,up-regulated
Map4,chr9,109931457,109932587,4.560588291733177,632.1667058184544,138.61516659251205,both,3,8801.849357,1.068051587,1.6093000000000002e-62,up-regulated
Map7d1,chr4,126255351,126255559,2.3628436752757023,177.7171360153561,75.21324320984529,both,784,2341.017254,0.683748368,3.18342e-14,up-regulated
Mapkbp1,chr2,119972306,119972644,4.008835970229589,391.1978039170078,97.5838888949611,both,393,1032.85954,0.754392912,3.94557e-12,up-regulated
Mcoln1,chr8,3500174,3500966,5.224310479051494,309.1738195647848,59.17983259312666,both,283,965.6884311,0.537695525,2.06293e-07,up-regulated
Mdga2,chr12,67220630,67222891,3.591055131058943,888.876922951682,247.52527892535213,both,342,4457.655453,0.673387343,8.7201e-23,up-regulated
Mecp2,chrX,74085010,74085723,3.3048805310024494,533.1904158320273,161.3342481915066,both,49640,129205.7047,6.675400956,0.0,up-regulated
Mink1,chr11,70562702,70563196,3.73571157402532,297.56695965729955,79.65469329225114,both,179,758.9005759,1.005375965,4.54184e-25,up-regulated
Mmp28,chr11,83462693,83463141,2.209840002466795,100.19802638521098,45.34175608793495,both,70,85.28827258,2.822694221,3.64358e-21,up-regulated
Mob3c,chr4,115827936,115828455,41.4197138600424,183.07248606576303,4.419936040223907,both,156,299.6264563,0.596520417,5.71904e-05,up-regulated
Mospd3,chr5,137600255,137601078,2.4568617651615328,904.886202112492,368.30977425911374,both,20,347.0438844,0.728819846,1.26224e-07,up-regulated
Mtcl1,chr17,66448436,66449896,15.51144753147561,544.88294989917,35.12779505545831,both,146,424.2189963,0.751024585,2.09622e-09,up-regulated
Mtr,chr13,12257660,12258283,4.237890988277582,358.4179969928239,84.57461458641643,both,170,2003.049258,0.574981504,2.20412e-14,up-regulated
Mybl1,chr1,9699785,9700881,2.8131710375004886,132.53152991410286,47.111081461956736,both,672,3289.659109,0.965580901,3.42773e-41,up-regulated
Myh10,chr11,68691299,68692234,3.220275307639984,1807.094345289552,561.1614451106983,both,260,2880.659522,0.596695344,1.06864e-17,up-regulated
Myo10,chr15,25622212,25623450,2.871481908851049,656.9084071736333,228.7698226998333,both,313,10235.12526,0.659296722,1.47231e-22,up-regulated
Myo16,chr8,10153863,10154340,3.341851696391567,346.0236238513724,103.54248341570587,both,48,2935.919703,1.447129839,2.46547e-98,up-regulated
Naaa,chr5,92277697,92278062,10.347956759405449,314.0293505269846,30.346990988492248,both,108,99.77928987,0.653590248,0.008266178,up-regulated
Nacc2,chr2,26091508,26092032,3.5093292482533016,858.5565377763846,244.64975413854768,both,31188,5357.534778,2.231752323,7.1548e-134,up-regulated
Ncam1,chr9,49796790,49798520,3.8413033361078575,357.69881407099456,93.119127226601,both,405,4530.722476,1.461694204,3.5419e-116,up-regulated
Ncor2,chr5,125177790,125179676,2.507408028070836,187.84015171527216,74.91407445951019,both,457,6048.758105,1.557378501,7.7166e-101,up-regulated
Nek3,chr8,22166148,22166413,2.104980671580718,292.03189166197905,138.73376397450724,both,22,408.9717873,0.749528903,3.20588e-10,up-regulated
Nfat5,chr8,107293307,107294520,2.41421482316165,127.84307524957632,52.95430796922759,both,163,7463.835774,1.098502245,1.2479299999999999e-45,up-regulated
Nid2,chr14,19751168,19751591,6.450858193971206,396.920977552501,61.52994929007311,both,89,843.208596,1.602455933,1.2676499999999999e-52,up-regulated
Nkain3,chr4,20778001,20778605,4.683276102867995,689.3410134540295,147.1920506740748,both,261,2002.932521,0.616125224,4.77542e-17,up-regulated
Notch2,chr3,98013308,98014020,3.184631182679148,196.3784947308453,61.66443882071053,both,219,2078.659224,1.305398474,2.14726e-48,up-regulated
Npas3,chr12,54067759,54069166,2.7243498723233044,38.20649387744581,14.024077548036663,both,3009,7572.547986,0.64823581,4.67623e-21,up-regulated
Nxn,chr11,76398442,76399292,15.177659829166553,136.7797072659811,9.011910189417655,both,152,559.9691185,0.64769524,4.32421e-07,up-regulated
Ogdh,chr11,6291320,6292275,2.0326785861817136,683.0869655587229,336.052620518755,both,313,5978.22164,0.589767858,2.27799e-16,up-regulated
Onecut2,chr18,64342725,64343015,4.690358105067221,384.02069512849454,81.87449370094329,both,2361,144.5816887,1.462873396,2.11133e-13,up-regulated
Otx1,chr11,22000852,22002260,2.555072376681697,407.0038749840725,159.29250329599404,both,637,340.2648197,0.559235354,7.44779e-05,up-regulated
Palld,chr8,61759746,61760094,5.729401049609427,357.2854054833462,62.359992325498375,both,142596,1609.30551,1.536885856,3.53144e-66,up-regulated
Parp3,chr9,106477062,106477464,2.107933915380456,731.5319962565985,347.0374431185933,both,515,233.2685103,2.050689848,1.6009600000000001e-24,up-regulated
Parva,chr7,112427777,112428444,3.728580642743916,212.406803748005,56.96720122209607,both,272,3145.711197,0.637084086,1.12661e-22,up-regulated
Patz1,chr11,3288696,3288937,5.729531801565592,727.88692626051,127.04125772748398,both,178,2100.564415,0.582675342,5.0692e-12,up-regulated
Pcdh19,chrX,133686621,133687857,3.106856540672801,53.40290470797125,17.188725648853637,both,1130,2706.756482,1.435866519,1.17868e-63,up-regulated
Pclo,chr5,14514954,14515552,8.569063983416385,301.2871301717982,35.15986468940783,both,36,558.8471978,1.657721694,9.3333e-51,up-regulated
Pcnx,chr12,81859893,81861110,3.110836824175887,142.1285065396743,45.68819085434561,both,137,3279.215575,0.655737856,1.50513e-22,up-regulated
Pdk2,chr11,95041096,95041507,2.9266426290084024,306.7371010960271,104.80852634882687,both,153,294.2799219,1.323021847,2.2078e-19,up-regulated
Pdlim7,chr13,55512781,55513535,2.7974759665602806,78.1564172688911,27.938190784527325,both,141,241.0911931,1.096804306,1.90994e-11,up-regulated
Pdxk,chr10,78464507,78465077,3.2966023653513847,219.67335529175577,66.6362912314239,both,102,968.9350349,0.85521422,1.41528e-16,up-regulated
Pdzd2,chr15,12739312,12740114,16.2592082834807,323.28486406918347,19.88318609569937,both,190,1537.879405,0.704801621,3.31076e-14,up-regulated
Per2,chr1,91458999,91459734,6.64356912874016,427.0194309914884,64.27560588542643,both,410,479.9018778,1.327005731,1.66178e-19,up-regulated
Piezo1,chr8,122550733,122551714,4.793742563922868,325.2221087159016,67.84304838634519,both,385,1052.650243,1.7751989,2.4353699999999998e-65,up-regulated
Pkd1,chr17,24549685,24550867,2.1731330192658147,856.8386281835075,394.28724361888686,both,265,6806.857532,1.268991191,4.59404e-53,up-regulated
Plcl1,chr1,55405582,55406648,4.017106574193371,514.5501717381786,128.08974873699972,both,339,928.4832325,1.000925864,1.65292e-29,up-regulated
Pld3,chr7,27552975,27553337,2.0613683526875435,151.90953598542566,73.69354234403136,both,119,783.867623,1.024486646,3.41067e-23,up-regulated
Plk3,chr4,117133399,117134038,2.0686583963876366,458.1283107091968,221.46155764972912,both,75,233.2810467,0.581455105,0.002498548,up-regulated
Plppr2,chr9,21936998,21937315,3.119373517745774,404.2532321087001,129.5943656022428,both,35,421.3922235,0.738494852,6.84236e-08,up-regulated
Pnpla6,chr8,3516773,3517156,4.10846892568019,320.6192649721283,78.03862479477004,both,1389,500.8706742,0.562888658,2.35358e-05,up-regulated
Pprc1,chr19,46044862,46045548,2.2100261685805527,118.3774066324599,53.563803141974056,both,24,1749.664888,0.757725006,5.01812e-19,up-regulated
Pqlc3,chr12,16999720,17000078,2.982546718975931,185.63559293673325,62.24063205972913,both,330,544.3663662,1.17337693,1.6197400000000002e-24,up-regulated
Prdm2,chr4,143211874,143212914,5.512505742013598,234.2543083507609,42.49506836163275,both,81,2501.641577,0.645113117,1.80264e-18,up-regulated
Prrc2c,chr1,162739971,162740673,4.5724341431035045,242.4566259179992,53.02572291471728,both,117,13133.12538,0.894821188,2.95951e-40,up-regulated
Psmf1,chr2,151740827,151741394,4.288522184184232,174.9984547378947,40.80623749208449,both,2792,790.5551291,0.559287889,5.0671e-08,up-regulated
Ptprs,chr17,56475692,56476627,4.737364324578032,141.32323570394752,29.831616489942544,both,144,10962.32964,1.320472962,5.8981600000000004e-67,up-regulated
Ptprz1,chr6,22875317,22875918,5.368098132886667,304.3559991232678,56.69717497500403,both,185,51058.37762,0.730673068,3.06643e-31,up-regulated
Pxdn,chr12,29937939,29938634,2.3079774688020263,242.6821782005845,105.14928394277202,both,97,1694.280415,0.778835534,5.0898e-26,up-regulated
Rab11fip5,chr6,85374879,85375126,2.9405740481859968,645.5402084157541,219.52863551046428,both,492,151.6053526,0.673619356,0.000732998,up-regulated
Rai1,chr11,60175701,60177316,7.798550554806498,164.83238033757075,21.13628413115553,both,21881,1324.282068,0.716632893,7.20824e-18,up-regulated
Rb1,chr14,73325169,73326460,6.328173980201908,172.47822310381912,27.25560701134769,both,638,2608.960951,0.527105199,1.17816e-12,up-regulated
Rere,chr4,150371775,150372256,3.551026409256669,264.6551029410936,74.52918464678312,both,90129,2878.44063,0.797268937,9.30938e-19,up-regulated
Rhpn1,chr15,75703981,75704540,3.1058235980358684,212.9129269440016,68.5528074030503,both,299,86.34758728,2.13027439,8.80986e-15,up-regulated
Rnf44,chr13,54693579,54694399,2.067587198327272,1107.4926992177118,535.6449779306528,both,492,2454.971488,1.041733525,3.06072e-35,up-regulated
Rnft2,chr5,118244853,118245425,2.1315777624165,459.2146800240632,215.434167179276,both,309,360.4978306,0.786425666,1.44639e-08,up-regulated
Rnpepl1,chr1,92910510,92911527,4.638623657983673,126.85703657827486,27.34799068252443,both,273,1269.846502,0.631300444,1.486e-13,up-regulated
Samd5,chr10,9674617,9675547,10.954328437746812,525.4334980522325,47.96583387455092,both,339,611.3848002,3.079650915,1.0641e-139,up-regulated
Sdc4,chr2,164443089,164443369,4.401825549962309,197.7760806543781,44.93046769108594,both,518,2372.167732,0.631842402,2.73142e-16,up-regulated
Sdk2,chr11,114065969,114067286,18.31890067757816,301.369643805159,16.451295255616913,both,240,85.1860079,1.875182317,1.16073e-10,up-regulated
Sec22c,chr9,121704737,121705299,4.972816732266143,287.9691381901495,57.90865694318887,both,191,873.8395783,0.566223264,2.14075e-08,up-regulated
Sema5a,chr15,32244785,32246205,8.405187989097561,421.79415512465886,50.18259623363232,both,28,1405.898359,1.122512884,3.77823e-51,up-regulated
Sema6a,chr18,47366343,47367098,4.512568627297904,1087.9461724018358,241.0924380895877,both,1772,13580.41106,1.192990385,1.88445e-64,up-regulated
Sfmbt1,chr14,30714969,30716784,6.037909795358569,160.8146074797838,26.6341520377473,both,120,1228.722445,0.609813857,1.77712e-14,up-regulated
Shb,chr4,45529581,45531015,4.681063248761873,530.7466219185698,113.3816386819705,both,1455,177.6945693,0.665213086,0.001202678,up-regulated
Shpk,chr11,73199334,73199761,3.838374586552358,2155.2657831084257,561.5048074409781,both,126,481.1021635,1.964974337,5.21962e-56,up-regulated
Sik2,chr9,51008343,51009443,4.587543240426152,741.6169698580511,161.65885115213865,both,370,2778.697661,0.770316573,8.281560000000001e-24,up-regulated
Slc25a39,chr11,102407257,102407856,12.067139213782898,540.6517245146842,44.803636962865255,both,90,4281.511313,0.514775221,7.10763e-13,up-regulated
Slc27a3,chr3,90389127,90390045,2.561105889894121,114.83453943470086,44.83787253304401,both,107,590.3548448,1.208605425,4.00898e-25,up-regulated
