gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj,category
Cnbp,chr6,87850403,87851334,4.929190470928001,112.7052136402029,22.86485261726644,both,228,16141.33398,-0.754822479,1.96454e-30,down-regulated
Cog6,chr3,53016871,53017305,3.788790300624556,536.1868457046926,141.51927215826802,both,68,919.2462397,-0.646463598,4.86166e-11,down-regulated
Cops2,chr2,125858656,125859247,5.161562257116179,194.644024695014,37.71029293052908,both,108,7133.330822,-0.569820153,4.3171600000000003e-23,down-regulated
Cryz,chr3,154596628,154597204,2.24166520583443,403.9181455322767,180.186650745611,both,83,636.4670959,-0.630045177,7.33031e-10,down-regulated
Cse1l,chr2,166905915,166906629,2.004391557057554,448.27302706083054,223.645437680298,both,125,9829.797063,-0.532551554,1.82532e-17,down-regulated
D10Wsu102e,chr10,83360008,83360820,2.6690970015899773,186.176428737278,69.75258996820759,both,213,10179.65775,-0.536854153,5.35045e-11,down-regulated
Dap3,chr3,88949895,88951000,12.349535952317462,402.2603681033124,32.57291364278558,both,181,2236.442091,-0.584235694,1.30673e-15,down-regulated
Ddah2,chr17,35059013,35059649,4.928785992278263,428.5078580265872,86.9398384709569,both,22,1714.14889,-0.752128414,7.05398e-19,down-regulated
Ddx39,chr8,83714989,83715807,6.076104811949017,434.1239301077842,71.44773560424007,both,188,1561.919459,-0.857344933,7.351e-19,down-regulated
Dgcr6,chr16,18066321,18066909,9.105640298955336,435.26672761459344,47.801880298800114,both,4723,529.6437505,-0.612768269,9.89743e-08,down-regulated
Dnaja1,chr4,40722233,40723250,2.154002078215933,458.4166512138475,212.820895508854,both,83,5812.390594,-0.520333817,1.65023e-15,down-regulated
Dynll1,chr5,115300386,115301209,4.554576128465285,478.0952205842668,104.97029956229235,both,210,8686.301434,-0.734841776,2.0676e-19,down-regulated
Echdc1,chr10,29313242,29313586,3.1611822401719234,292.7404287213559,92.60473028136302,both,76,264.9522937,-0.684882308,1.95621e-05,down-regulated
Eef1b2,chr1,63176547,63177427,4.796046926962369,264.04407968135826,55.054523798955735,both,278,4112.749417,-1.126916726,4.05175e-30,down-regulated
Efcab7,chr4,99829081,99829515,3.218684171528862,183.7929655975796,57.10189499899852,both,117,283.7679659,-0.661095882,4.59317e-06,down-regulated
Eri1,chr8,35494746,35495705,4.4481403924138325,182.62197719494588,41.0558033434381,both,491,4292.682979,-0.664812108,3.10527e-23,down-regulated
Esd,chr14,74732201,74732799,2.316812718723668,394.5458772194425,170.29683669761528,both,96,2383.762759,-0.586729627,4.89329e-14,down-regulated
Exosc1,chr19,41932878,41933532,3.838540293416772,492.27774277664,128.24607927677957,both,218,1520.270291,-0.603996084,1.045e-07,down-regulated
Exosc8,chr3,54734602,54735704,3.0477809390241166,169.006351923248,55.45226356634507,both,311,1343.416469,-1.084770426,8.66794e-36,down-regulated
Fam210b,chr2,172345329,172345900,2.3805692985546343,682.8089569791997,286.8259106734545,both,236,362.204184,-0.586955835,0.000118712,down-regulated
Fam98a,chr17,75551494,75552006,2.53083980350487,482.7066193617152,190.7298196801046,both,60,2398.034877,-0.626294036,7.03789e-18,down-regulated
Fancl,chr11,26387147,26387495,2.927272128249076,128.63541088527666,43.94378289736215,both,1012,382.01743,-0.631516319,4.38112e-06,down-regulated
Fibp,chr19,5460504,5460755,3.3935346375644744,157.14725049699828,46.30783748527824,both,103,866.6781755,-0.821701203,8.299749999999999e-20,down-regulated
Fig4,chr10,41302854,41303319,3.301869330484139,392.6754010395539,118.92517896278396,both,78,912.4820704,-0.515357123,2.1537e-08,down-regulated
Fkbp4,chr6,128437694,128438825,2.227909993283342,153.9601635227248,69.10519903716073,both,148,5540.605599,-0.725887503,4.7539800000000004e-32,down-regulated
Fopnl,chr16,14317136,14317486,2.5327992072399934,763.6046482705073,301.48645265197,both,111,974.6084693,-0.603538829,1.54382e-11,down-regulated
Foxn2,chr17,88440298,88441824,2.4259859357686606,187.59088690402905,77.32562837162199,both,413,3371.266927,-0.754881284,6.4846100000000025e-34,down-regulated
Frat1,chr19,41829931,41830950,2.788037730317175,905.461888707748,324.7667271004759,both,39,179.991409,-0.523607359,0.008019993,down-regulated
Fstl1,chr16,37776881,37777389,6.45955798703279,274.7311310242985,42.530948955920245,both,8,1553.822514,-0.690312152,1.81913e-16,down-regulated
Fxr1,chr3,34019543,34020819,4.148323896774061,83.49902618804677,20.1283767289675,both,400,5756.863817,-0.675727798,4.09422e-25,down-regulated
G2e3,chr12,51347991,51348511,3.969070125221304,424.3614387531261,106.91709276098136,both,70,4730.996863,-0.918312677,1.32611e-35,down-regulated
Gcsh,chr8,116993059,116993625,6.38274374259529,1209.6710806064734,189.5221129643235,both,88,1818.140501,-0.599867331,7.65969e-15,down-regulated
Ggct,chr6,54992613,54993161,4.045885325513853,844.1174960758723,208.636040856809,both,211,151.7730436,-0.831736669,4.77093e-05,down-regulated
Gtf2e2,chr8,33731779,33732587,2.3029379065316844,218.7711395814021,94.99654287721552,both,54,1021.510285,-0.780468619,3.55293e-19,down-regulated
Haus1,chr18,77767588,77767846,6.885905421104397,320.262678420933,46.50988633090572,both,66,918.0950928,-0.711315888,4.84522e-10,down-regulated
Hdac10,chr15,89128456,89128782,3.367873229941188,383.976386431887,114.011531971645,both,82,147.0753467,-0.869745577,8.33484e-06,down-regulated
Hdac2,chr10,36974139,36975258,3.114792129935002,819.1986861730107,263.0026826830673,both,405,6332.209385,-0.658685519,1.1184500000000002e-24,down-regulated
Hist1h2be,chr13,23585617,23585879,3.2011141982471547,54.318344156661645,16.96857431278301,both,1875,2217.882281,-1.209901733,1.5752499999999999e-58,down-regulated
Hist1h2bl,chr13,21715804,21716743,2.213868503813264,191.20363770525577,86.36630286573855,both,41,3159.51933,-0.9601011,8.25473e-29,down-regulated
Hk2,chr6,82773252,82774818,2.016480588492546,194.98259199395216,96.69450482521864,both,364,937.7556764,-0.889306724,1.16282e-22,down-regulated
Hmgcl,chr4,135946396,135946782,4.63781173436706,263.0119482387137,56.710354646297,both,52,567.0260797,-0.833386418,3.59114e-12,down-regulated
Hmgcr,chr13,96670359,96671269,2.32913744853496,475.5077622895944,204.1561620112593,both,333,12815.87313,-0.732304423,3.07435e-37,down-regulated
Hmgn1,chr16,96127037,96128212,2.098758761699939,405.82842044060686,193.3659207749521,both,483,4259.715494,-0.626022407,3.91557e-21,down-regulated
Hoxa5,chr6,52203745,52204843,8.341342012388502,640.0569640252801,76.73309199822667,both,256,447.0109078,-1.55027369,5.87814e-31,down-regulated
Hspa14,chr2,3512520,3513282,2.835445067980258,1026.0979892669732,361.882513914432,both,468,1581.343349,-0.747094528,2.14063e-21,down-regulated
Id2,chr12,25095914,25096527,3.869857828053968,1215.1443637145342,314.0023271411996,both,435,933.8109103,-1.148872155,5.6846500000000005e-24,down-regulated
Idi1,chr13,8885656,8885937,2.732619538876985,971.350352018304,355.4649076459054,both,155,3481.375845,-1.431020481,4.20932e-80,down-regulated
Ift20,chr11,78536006,78536748,2.435675745463967,902.0623471031628,370.3540377996131,both,355,555.8121399,-0.66022535,4.42426e-09,down-regulated
Insig1,chr5,28070975,28071794,3.813473615118431,998.6212943412902,261.8665802176468,both,388,12575.52749,-0.850035496,2.3862700000000002e-55,down-regulated
Kbtbd8,chr6,95117642,95118490,2.399830817165008,1123.1208843197658,468.00002578787695,both,402,825.2723755,-0.785987267,3.94017e-15,down-regulated
Kif11,chr19,37375917,37376608,3.101805499325468,772.6110559698312,249.08430142955345,both,486,7516.776817,-0.586491951,1.0136e-26,down-regulated
Kpna2,chr11,106999064,106999677,3.672467344912379,397.3386490398535,108.19392297396548,both,136,12498.09581,-0.694114836,4.52038e-25,down-regulated
L2hgdh,chr12,69724479,69725206,3.998657939859282,405.7700906795209,101.47656958469432,both,332,793.1526942,-0.846344689,2.78088e-16,down-regulated
Lamtor4,chr5,138255541,138255861,7.259785699589055,834.1022167650643,114.89350392426589,both,59,710.5740818,-0.804063093,1.15556e-12,down-regulated
Lcmt1,chr7,123370396,123370626,3.873085320788214,291.3661169093279,75.22842715224043,both,612,659.5691797,-0.588247648,3.19077e-09,down-regulated
Lcorl,chr5,45856370,45858010,3.3178460750050616,918.0894340465176,276.7124855378099,both,395,5608.370769,-0.651061302,1.92071e-25,down-regulated
Lgalsl,chr11,20830500,20831349,9.039599421390168,296.5149965632116,32.801784984141655,both,293,2723.264452,-1.218251332,2.07957e-64,down-regulated
Lgr5,chr10,115587398,115587909,6.688214437350952,160.68129511384848,24.02454296568437,both,129,775.0827573,-1.521265088,9.939620000000001e-55,down-regulated
Lhfpl3,chr5,22745982,22746550,8.430546297900793,264.447069849661,31.36772642070755,both,77,773.9138699,-0.562902573,3.47067e-08,down-regulated
Lsm8,chr6,18848477,18848790,3.629327289417557,426.8257519534142,117.60464623787406,both,102,746.1247111,-1.182303245,5.42555e-22,down-regulated
Lss,chr10,76531329,76531728,2.2719708487048944,276.08829102423715,121.51929290009046,both,259,2636.531941,-1.421507669,2.89367e-72,down-regulated
Maff,chr15,79347309,79348233,9.120893196200685,412.8338219996875,45.2624335269767,both,232,293.5524181,-0.71500614,2.7687e-06,down-regulated
Mbnl1,chr3,60500946,60501710,6.860645308351662,440.1191048017327,64.15126930785402,both,28116,8730.021777,-0.508575386,2.39922e-16,down-regulated
Mdp1,chr14,55660284,55660576,5.22793378236881,364.88980815612126,69.79618016332016,both,68,625.6793712,-0.637183255,9.32454e-09,down-regulated
Mfsd14a,chr3,116661939,116662745,2.047231598431987,194.7028179465044,95.10541850547388,both,68,1184.207931,-0.633639795,3.1079e-15,down-regulated
Mis18a,chr16,90726931,90727527,2.58255476348876,209.3372721413015,81.05821224038975,both,123,689.4788764,-1.00329911,1.0793500000000005e-18,down-regulated
Mob1a,chr6,83325886,83326393,3.1631151259123143,222.75410473265103,70.42238295654943,both,130,5051.456959,-0.566128937,1.36703e-19,down-regulated
Mpc1,chr17,8283449,8284683,4.595083360816852,353.9611313110529,77.0304047864173,both,545,530.0340841,-0.547154092,4.69347e-07,down-regulated
Mphosph6,chr8,117801706,117802285,2.111785421295177,858.4693481875329,406.5135309348929,both,356,983.1438861,-0.981971981,7.64379e-17,down-regulated
Mras,chr9,99436274,99437170,2.44078031007495,458.9714456786114,188.04291553159803,both,211,558.6893846,-0.826437749,8.16217e-15,down-regulated
Mrpl11,chr19,4962333,4962567,4.03368433706186,304.85758299236414,75.57794748371974,both,27,922.2318081,-0.726997493,2.64652e-12,down-regulated
Mrpl36,chr13,73330957,73331558,5.751602045680963,212.51001003516905,36.94796829602435,both,52,761.0934248,-0.761897154,2.1637e-14,down-regulated
Mrpl42,chr10,95501716,95501973,7.33666612100453,204.9179599253609,27.93066449333034,both,46,1714.436204,-0.697586533,7.76811e-17,down-regulated
Mrps24,chr11,5707307,5707799,4.9113004427352775,116.9265694351205,23.807659661317714,both,3324,942.7378401,-1.054123092,2.6257600000000004e-24,down-regulated
Mrps33,chr6,39810804,39811079,3.4276444698197635,300.7592255331135,87.74516382351884,both,91,642.6321959,-0.85262312,1.39912e-13,down-regulated
Mrps7,chr11,115603564,115604631,2.477761824370225,91.61866381951472,36.97638042462032,both,361,1378.888094,-0.624472259,2.41148e-12,down-regulated
Mrps9,chr1,42851139,42851682,2.3824312086858503,565.1590572990923,237.21946524148925,both,94,1022.356473,-0.599052071,7.9727e-12,down-regulated
Msh2,chr17,87672359,87672989,9.708553103564334,557.5184967021897,57.42549798666767,both,29,2025.608302,-0.57869705,2.9293e-14,down-regulated
Mtch2,chr2,90847026,90847575,2.6312203609962093,715.6200629126133,271.97268367202497,both,129,5236.372328,-0.615019953,8.55487e-22,down-regulated
Mtfr1,chr3,19188029,19188573,2.838598780071843,279.6121001022498,98.5035652326931,both,702,1289.27877,-0.545891149,2.83898e-10,down-regulated
Mtg1,chr7,140137551,140137846,5.5816005288038095,212.2318341982686,38.02347249736841,both,13,397.1801857,-0.859781671,3.51724e-11,down-regulated
Mthfd1l,chr10,3973179,3973942,2.1418801669319727,449.3808066117665,209.80669859577583,both,61,1951.216877,-0.719365656,1.16968e-22,down-regulated
Mvd,chr8,122443405,122443853,3.3113906439037537,2129.593154993312,643.1114247767406,both,431,930.8937636,-1.313311046,1.1162099999999999e-37,down-regulated
Myo1b,chr1,51915183,51916194,3.1496969491299667,118.311534884151,37.56283121677211,both,123,2909.331786,-0.734987927,7.612450000000001e-28,down-regulated
Napg,chr18,62977755,62978264,5.47940037984666,278.7055529061428,50.86424308966857,both,81,1112.058403,-0.543147699,1.54255e-10,down-regulated
Nck1,chr9,100545348,100546343,2.6274115928406365,600.2059391099591,228.4400132607484,both,209,1580.781394,-0.52960049,1.42158e-11,down-regulated
Ndfip2,chr14,105258656,105259154,2.455534090126421,113.5416089048532,46.239068462294334,both,83,1881.919046,-0.579831109,4.75439e-15,down-regulated
Ndufv2,chr17,66101245,66101770,2.692737315224752,530.3719103441339,196.96385063088337,both,211,7463.294316,-0.608560024,4.89384e-14,down-regulated
Nek7,chr1,138619152,138619864,2.001689447439005,382.3306116118952,191.00396023022225,both,277,3726.067885,-0.578833567,1.08116e-19,down-regulated
Nfkbia,chr12,55492136,55492666,2.275928238718841,175.54604858954394,77.13162726447025,both,19,796.7127218,-0.890722257,4.492650000000001e-18,down-regulated
Nit2,chr16,57166841,57167420,8.321499738131907,383.95194690977286,46.13975352908756,both,88,736.888416,-0.707891044,5.80832e-12,down-regulated
Nr4a1,chr15,101266445,101267076,2.6445938535607127,291.1871311563807,110.10655975182082,both,401,225.4058789,-0.949485563,1.73429e-08,down-regulated
Nrn1,chr13,36736018,36736221,4.024101353440962,493.001313001236,122.51215108677032,both,1744,86.00893233,-1.090019884,7.00103e-05,down-regulated
Nt5c3,chr6,56923588,56924058,3.015447142474303,1436.245318120348,476.2959688100676,both,126,897.3032211,-0.500937697,1.91554e-08,down-regulated
Nt5dc1,chr10,34418214,34418534,2.672757584709801,453.2051284191856,169.56462157730368,both,18,320.4226104,-0.551064192,7.63837e-05,down-regulated
Nubpl,chr12,52097701,52097939,4.567346504259771,174.84107541243296,38.28066805296381,both,36,193.2882975,-0.542917164,0.008498216,down-regulated
Nudcd2,chr11,40733648,40734143,2.9577595807555808,447.72627037550114,151.37344944754648,both,19,2531.364702,-0.817012569,2.40308e-31,down-regulated
Nudt21,chr8,94036620,94037114,2.421903756755369,700.4766632568948,289.22563966593174,both,93,4491.223016,-0.579988001,2.596980000000001e-18,down-regulated
Nufip1,chr14,76110499,76111209,10.297864827825904,240.1302004160836,23.31844556429084,both,392,817.7144719,-0.567940792,1.00936e-07,down-regulated
Ormdl1,chr1,53296788,53297379,3.9124676764805018,285.06595405980937,72.86090969478455,both,307,427.7056038,-0.837103963,1.86091e-10,down-regulated
Ostc,chr3,130709097,130709460,2.9236748350645523,450.51602882577134,154.09238517997653,both,16,3152.42852,-1.059774566,3.83773e-46,down-regulated
P4htm,chr9,108579051,108579289,2.7540874699977453,285.97947659844027,103.83819675802611,both,189,101.1065174,-0.835830096,0.000799641,down-regulated
Pcdh9,chr14,93890724,93891054,4.2731876234172,2025.254157853868,473.944590393226,both,375,3479.524374,-0.746321748,3.99301e-30,down-regulated
Pdcl,chr2,37359044,37359355,2.425172937971428,1720.6689097061087,709.5035915852615,both,23,1955.589971,-0.532404102,1.59646e-11,down-regulated
Pdia5,chr16,35490207,35490993,2.6524100309663186,399.103104519596,150.46810254076584,both,120,379.532265,-0.957463783,1.43153e-11,down-regulated
Pdp2,chr8,104591497,104591834,3.1951963268729764,248.19963182658748,77.6789925987088,both,29,917.9406496,-1.028603542,7.576e-23,down-regulated
Pfkl,chr10,78009316,78009964,6.008354468261513,269.06284197921497,44.78145279219302,both,119,1263.702467,-1.189946521,3.32462e-39,down-regulated
Pgk1,chrX,106186843,106187324,2.9122693375054416,240.9886026029405,82.7494213874338,both,257,13213.73815,-1.18185614,8.04517e-55,down-regulated
Pgm1,chr5,64092849,64093336,10.132411183763718,418.1879814230917,41.272306644365216,both,101,3536.610169,-1.023878812,4.48671e-46,down-regulated
Pgm2,chr4,99929380,99930163,4.864966001815307,834.4750890631188,171.52742460106484,both,34,678.3084958,-0.85507642,1.39043e-14,down-regulated
Piezo2,chr18,63386247,63387293,9.450226730444294,358.6946993457209,37.956200372438815,both,110,340.1924882,-0.517894331,0.000138628,down-regulated
Pigx,chr16,32099391,32099926,2.133734583222242,168.47838766734006,78.95939307170707,both,188,761.0379883,-0.741847628,5.89514e-14,down-regulated
Pld1,chr3,27938473,27939115,5.374103235226163,763.9436886890588,142.15277512377546,both,222,2435.159213,-0.768494215,2.56647e-25,down-regulated
Plscr1,chr9,92250368,92250657,4.331584647994966,401.95483035774856,92.7962542631617,both,618,123.4679352,-1.112629876,2.48547e-06,down-regulated
Pole2,chr12,69227871,69228196,3.299669502030133,119.38390088369748,36.1805631776898,both,6,793.1229533,-0.815746941,1.2884e-12,down-regulated
Pole3,chr4,62524695,62525573,2.2334104214997668,503.3707491801685,225.38210815822552,both,505,1899.030369,-0.515342581,2.77783e-10,down-regulated
Polr3k,chr2,181864189,181864721,3.1908332689845817,267.7627414428944,83.91624346078869,both,148,2615.527306,-0.78198936,1.66412e-25,down-regulated
Pop4,chr7,38271114,38271414,3.796364275739983,164.67292953897,43.37648275516768,both,9,936.4768895,-0.674422665,1.5458e-14,down-regulated
Ppp1cb,chr5,32458790,32459765,2.1242425644251024,317.22483082584887,149.33550251672952,both,53,10738.20395,-0.507968468,1.48098e-15,down-regulated
Prelid2,chr18,41950867,41951237,3.721047238586584,132.73101269664764,35.67033799524261,both,43,100.7642579,-2.137884129,1.9429e-15,down-regulated
Prmt7,chr8,106210478,106211520,2.964879665725389,474.80984674094,160.1447277034,both,458,1110.043921,-0.638786328,1.17608e-13,down-regulated
Psmc3,chr2,91053926,91054314,3.8139730137738073,291.285838385337,76.37333492748517,both,83,3430.071532,-0.549178303,4.72207e-14,down-regulated
Psmc6,chr14,45329642,45330100,2.262050536921888,706.1313745620242,312.1642788418428,both,182,5702.904789,-0.812416001,2.0651e-22,down-regulated
Pus10,chr11,23665437,23666438,2.6266053425822258,430.9466064064457,164.06979739970393,both,237,1277.42424,-0.688490261,3.2619400000000005e-18,down-regulated
Ralb,chr1,119504422,119504997,2.1616122690574007,918.8426566862064,425.0728356047312,both,203,1948.602954,-0.721147719,2.01326e-22,down-regulated
Ranbp6,chr19,29812908,29813157,4.411652798389793,277.2492642898377,62.844760673603055,both,183,1157.840369,-0.931301213,1.77826e-25,down-regulated
Rbbp8,chr18,11657125,11658038,7.355477655062969,231.67662235191028,31.497155346864684,both,23849,1723.009573,-0.682135896,1.12955e-19,down-regulated
Rnaseh2a,chr8,84969409,84969759,2.446546609804012,258.3682468715661,105.60528290620364,both,8,776.2248573,-0.649332817,9.45307e-11,down-regulated
Rnaseh2c,chr19,5601918,5602375,5.788168018430468,80.29405080953417,13.87210090547905,both,45,987.49663,-1.23665758,9.541469999999999e-27,down-regulated
Rpl12,chr2,32966748,32967115,2.677660127772613,665.4329497555182,248.5128500266584,both,1770,11813.01951,-0.977282391,2.83403e-46,down-regulated
Rpl15,chr14,18270482,18271462,2.4230644756682014,426.20765752012375,175.89612732141174,both,71,10046.23991,-0.872827957,2.06208e-39,down-regulated
Rpl26,chr11,68901414,68901898,2.146223237888699,189.0058861512824,88.06441138770487,both,169,13728.7672,-0.793270981,5.83042e-27,down-regulated
Rpl28,chr7,4792725,4793649,2.328866938404302,136.4067013237006,58.57213182697506,both,149,11101.32735,-0.794145813,2.17291e-28,down-regulated
Rpl34,chr3,130729866,130730551,3.883028849100608,500.4814378904582,128.8894461874473,both,153,6165.779184,-1.017286248,4.59528e-36,down-regulated
Rpl37,chr15,5116153,5117062,2.0483780636665903,936.5688523608231,457.2246056396288,both,460,8269.929282,-0.945744517,8.38248e-36,down-regulated
Rpl39,chrX,37085091,37085344,3.3840923626077184,397.8181490462584,117.55534613709752,both,58,2555.472399,-0.94620461,1.0944800000000002e-18,down-regulated
Rpl5,chr5,107900465,107901004,3.8287847468045495,290.14129533794016,75.77895194554566,both,37,15348.50469,-1.001250871,7.4977100000000005e-56,down-regulated
Rpl8,chr15,76904006,76904671,5.881116820020536,147.540450388932,25.08714839444676,both,65,11647.20175,-0.741362917,3.286850000000001e-18,down-regulated
Rpp40,chr13,35906090,35906319,2.9531410601197305,1049.3714872199237,355.34079336439777,both,40,272.4337092,-0.573844222,0.00069425,down-regulated
Rps15a,chr7,118115744,118116210,2.301719265812251,166.58023261380973,72.3720894585402,both,22,7870.828916,-0.728550561,1.06606e-23,down-regulated
