gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal
Abcc10,chr17,46327802,46328498,3.265553342884342,338.9939541031085,103.80903893111348
Abce1,chr8,79711304,79711930,5.4007874117076105,367.7667439563161,68.09502317367392
Abhd10,chr16,45742693,45742974,3.481928339747784,256.12909831201114,73.55955474102723
Abhd14a,chr9,106447391,106447745,5.89880349802208,336.3601868758969,57.0217650051712
Abhd17c,chr7,84151109,84152324,6.500801000382352,108.44281335085655,16.681454076886585
Abracl,chr10,18022557,18023138,4.567402400820024,159.67512430814952,34.9597233384739
Acaca,chr11,84179323,84180418,2.166220793532116,387.6720146843154,178.96237347634334
Acad8,chr9,26999270,26999714,2.7143480962419497,650.4007706259555,239.6158294974929
Acadm,chr3,153944252,153944586,2.368743682129894,755.0339475024243,318.7486907927173
Acbd3,chr1,180725762,180726715,52.48287399777605,202.29066779078167,3.854412923334833
Acer2,chr4,86874033,86874720,3.289871440439593,326.3168139657838,99.1883178031362
Acly,chr11,100527205,100527972,2.566006751353075,587.633802804016,229.0071148465031
Acot2,chr12,83987870,83988465,4.73067349142607,385.0580791966504,81.39603798371084
Acot8,chr2,164804633,164804974,3.360379519936823,490.4675604158365,145.9560021437869
Actr2,chr11,20112370,20113193,4.6767858776160205,179.6253226250731,38.40785687555074
Actr6,chr10,89732032,89732462,4.086485150982157,307.59554368330333,75.271420871155
Acvr2b,chr9,119401916,119403600,2.397937699087564,266.0170168392183,110.93574989059978
Acyp2,chr11,30649110,30649612,5.57063211644876,387.58522587215856,69.57652520756325
Adam17,chr12,21373232,21374059,2.578884536634712,658.171833838268,255.21570449879167
Adam19,chr11,46056019,46056350,3.3127503593114764,344.8347130091788,104.09317805669166
Adamtsl3,chr7,82335315,82336476,3.028890930719639,101.71520246813354,33.58166563097961
Adck3,chr1,180195709,180196322,3.8337104575241634,336.06385285449466,87.66020714864497
Adh5,chr3,138442658,138443447,2.386569169341697,570.9816315189136,239.2478872407504
Ado,chr10,67548040,67549252,2.6348738990724736,617.8564383826107,234.49184365145825
Adra1d,chr2,131561114,131562649,27.46971635587205,261.13061272353895,9.506127014220825
Adra2b,chr2,127362915,127363630,2.6534561947864947,67.57539741867896,25.46693536959493
Adrb2,chr18,62179553,62180449,10.867797351943423,273.67227689844293,25.181945157406137
Aff1,chr5,103692195,103692992,2.3127404960457456,212.4367836377028,91.8550023233998
Agfg2,chr5,137684161,137685031,4.295581300782799,503.8374751684146,117.2920356731692
Agl,chr3,116807932,116808331,2.210541729169609,687.2753058210166,310.90808952029687
Ago1,chr4,126468403,126468848,5.723568148360537,158.9629487204514,27.77340019372092
Ahi1,chr10,20952416,20952958,2.2791499063171083,488.3269399934037,214.25836828016892
Aimp2,chr5,143909446,143910295,4.725177297632958,566.5889711761412,119.90851040869296
Ak2,chr4,128993046,128993583,3.162787178613029,297.2348003966171,93.97875469033704
Akap1,chr11,88863935,88864835,3.274682423430618,542.0477593931352,165.52681735326135
Akap13,chr7,75455504,75456287,3.352897445228602,349.6030164653902,104.26892625746687
Akr1a1,chr4,116651418,116651698,3.077246334317131,456.6413148806789,148.39283738460014
Alcam,chr16,52452264,52453325,3.2151585636190587,545.4035735700635,169.63504685011375
Aldh18a1,chr19,40588200,40588578,3.833471262404329,633.6592612085911,165.29646835311453
Aldh2,chr5,121593162,121593688,12.14439843669626,312.39142015742493,25.723087214718173
Aldoa,chr7,126808976,126809384,2.8257948317757715,96.47109220191084,34.139453833343936
Alg1,chr16,5233591,5233841,3.176450579292012,89.84721221427105,28.28541164783265
Alg10b,chr15,90224109,90224639,3.288400165894448,191.5388271117192,58.246812263987465
Alg6,chr4,99715351,99715891,2.497823767989528,295.95480678272924,118.485063107931
Alkbh3,chr2,94010469,94010904,3.3367152714451707,203.9292856167728,61.11677773706133
Alkbh7,chr17,56997385,56997633,4.820954212023594,328.31280638752423,68.10120817341574
Amacr,chr15,10981770,10982073,5.774256979368545,654.3327512457525,113.31895230567108
Anapc4,chr5,52834033,52834278,3.192121670378285,1148.7478821390712,359.8697044661639
Ankrd27,chr7,35586064,35586613,3.319145367552025,665.1561731892185,200.39983174337203
Ankrd29,chr18,12305494,12305853,12.337873894094065,169.9582903424281,13.77533048248972
Ankrd39,chr1,36546910,36547290,2.369053596721871,338.8401841045289,143.02765651794115
Ankrd50,chr3,38484377,38485349,2.2629171317983894,558.9530194455766,247.00551849256823
Ap1m1,chr8,72240014,72240639,2.057861714920322,658.2314555988554,319.86185020422585
Ap3s2,chr7,79920436,79920800,3.0604419559266507,146.47216026793078,47.8598066479524
Apaf1,chr10,91082300,91083380,2.328270102695483,705.3357511854534,302.9441259280324
Apbb2,chr5,66617847,66618746,6.61778441179226,330.1153890266566,49.88306787970041
Aph1b,chr9,66795188,66795964,3.919159549056772,284.1404412154461,72.50035056210724
Api5,chr2,94437452,94438255,4.3394424110328265,168.16755125218054,38.75326259074726
Apip,chr2,103073378,103073940,2.113883336033983,852.2258341919447,403.1565127860227
Apitd1,chr4,149137283,149137714,3.496401562130237,293.64830966058486,83.98586502223019
Apoe,chr7,19696587,19696990,21.728461407622447,508.967790073672,23.42401426983337
Arf1,chr11,59227397,59228536,4.544581592811836,185.40640558656244,40.79724432273803
Arfrp1,chr2,181364734,181365592,4.921392163440255,199.1503872226816,40.46627064230282
Arhgap20,chr9,51764861,51766217,11.712125007694391,172.60723622643627,14.737482405032416
Arhgap31,chr16,38712700,38713353,2.7713820827658058,421.9559732023374,152.2547092392365
Arhgef12,chr9,43105426,43106549,2.233795398049968,98.22855966393554,43.97383921091696
Arhgef26,chr3,62338718,62339974,9.622330980506533,297.7398608946137,30.942591924741738
Arhgef39,chr4,43499500,43499853,2.7727804247049668,155.85439085150492,56.208702810677245
Arih1,chr9,59485718,59487038,4.051762763870839,367.8808053794404,90.79524809788876
Arih2,chr9,108648690,108649537,3.356476909194217,255.44678476563968,76.10562851360842
Arl2,chr19,6140554,6141406,2.234244162185092,839.0962361923736,375.5615659175482
Arl6,chr16,59639143,59639555,3.078838180649298,291.554953879591,94.69642013407304
Arl6ip5,chr6,97210680,97210892,2.210766794478904,210.8153103541097,95.35845702070112
Arl6ip6,chr2,53190977,53192516,2.026414396575132,723.139574223817,356.85670978552275
Arl8a,chr1,135146495,135147566,32.251138521550466,168.51180380494233,5.224987753295637
Arnt2,chr7,84409544,84410337,2.459943187236916,487.3691849182936,198.1221303999796
Arntl,chr7,113206809,113208636,3.3201332550601164,1402.0351514215272,422.2827952115256
Arpc4,chr6,113392417,113392955,3.875139982317029,179.2680893170327,46.26106157069569
Asap1,chr15,64382175,64383019,18.518246150480586,328.6104795753484,17.745226891630896
Asap2,chr12,21111482,21112601,3.0444645003240534,301.47455303964574,99.02383588560706
Asap3,chr4,136206183,136206663,6.969732806097602,375.8217127654772,53.921968491630345
Ascl4,chr10,85928425,85928918,4.425826122267374,84.10014963874973,19.00213594375569
Aspm,chr1,139454634,139455233,4.278966149876988,232.2060875631508,54.26686714262189
Aspscr1,chr11,120672900,120673537,3.772666657483801,144.02279410800878,38.175329861786814
Atad2b,chr12,4917016,4918101,2.0470778342643365,348.6880960460562,170.33455700103613
Atad3a,chr4,155760771,155761212,4.72330847654555,170.20900692707212,36.03597092425278
Atf3,chr1,191182423,191184370,8.709004514848427,380.841872518384,43.7296675950813
Atg3,chr16,45158612,45159270,3.024590520764256,591.741555571517,195.6435264572592
Atic,chr1,71556948,71557367,7.177290929617065,564.7667165591996,78.68800667236322
Atox1,chr11,55460934,55461289,4.460172553605541,353.40208343463564,79.23506976180784
Atp11b,chr3,35753871,35754721,6.626466017461921,153.8934773399392,23.224064974362264
Atp2c1,chr9,105494545,105495594,7.051707506177788,153.47378446104315,21.76405988572121
Atp5c1,chr2,10080057,10080881,3.0335834763945977,358.68724571652865,118.2387920120224
Atp8b1,chr18,64660491,64661510,2.1138580790162123,346.34816875046346,163.84646263085628
Atpif1,chr4,132533295,132533691,10.231449302969532,334.49521754145184,32.69284806448382
Atraid,chr5,31048257,31048709,3.252125729377329,857.997124105576,263.82655392288694
Atrn,chr2,130906267,130906976,6.659554264908246,226.3034003556212,33.98176384688399
Atrnl1,chr19,57610205,57611845,3.804981440413551,489.4316315162199,128.6291770881871
Atxn7,chr14,14012433,14013127,3.357022901840192,250.210075573087,74.5333239865392
Auts2,chr5,131537191,131538947,119.16670520550916,546.4466230303725,4.585564584402976
Avpi1,chr19,42128800,42129394,4.476966263377916,500.6288298079024,111.82323036541555
Axin2,chr11,108920190,108922170,2.7628931549890754,391.946938122994,141.86105511001702
Azi2,chr9,118040102,118041216,2.0494967992388444,488.0302075248008,238.12196618508924
B230208H11Rik,chr10,12922723,12923133,3.784625869431872,894.6557882049515,236.3921346706993
B230377A18Rik,chr5,134176308,134176826,2.210230706537327,102.68080853214128,46.45705456377758
B3galnt2,chr13,13953979,13955217,2.254033280036355,831.0948428974398,368.7145395138244
B3galt1,chr2,67565649,67566279,5.626742977268155,699.2281691899311,124.268723845178
B3gat3,chr19,8920297,8920831,4.079410179276939,110.69000485714469,27.133825723002943
B4galt7,chr13,55600014,55600221,2.717009294967098,252.72586177596085,93.01619329904474
B630005N14Rik,chr6,13677459,13678170,2.3823510864538875,272.953565582964,114.57319080087956
BC003965,chr17,25184133,25185217,3.433469392554079,64.01830076367018,18.645368123129952
BC029722,chr2,155818920,155819289,2.5732956829082525,175.58665135650952,68.23415300571575
BC037039,chr18,37805998,37807484,3.857168651886679,146.635311589824,38.01630802897338
BC051226,chr17,33908464,33909829,4.282941409537155,426.3729869007454,99.55144050098556
BC055324,chr1,163994433,163995154,3.524756343039601,195.30027171002092,55.40816235303296
Bace1,chr9,45838654,45838941,12.7816595986628,233.33256930658385,18.25526391979605
Bag1,chr4,40947952,40948731,2.3911595508860843,499.2429230641089,208.78695563376607
Bag2,chr1,33757611,33757949,2.372801431204443,136.0438675584392,57.3347039365965
Bambi,chr18,3507134,3508532,2.405665052183969,486.1906148311597,202.10237264318008
Bard1,chr1,71102404,71103220,4.579292861232354,199.3253204192001,43.52753284391573
Baz1b,chr5,135186688,135188188,3.03462461723052,779.0405823789042,256.7172815891402
Bbs10,chr10,111298434,111298840,2.2626951299352185,386.134495447247,170.6524623395915
Bcap31,chrX,73716076,73716670,4.030702570470491,625.3791385563053,155.15387891379612
Bckdhb,chr9,83925000,83925312,2.256017952324423,269.6318616826618,119.51671812046284
Bckdk,chr7,127904064,127904271,2.0790312747059394,354.38309278633096,170.45587389562252
Bcl7c,chr7,127708278,127708999,6.279356784538401,244.5545529551732,38.94579673468108
Bcl9,chr3,97227607,97227810,3.417271183425873,684.4952727315616,200.30463957658267
Bcr,chr10,75060384,75062209,2.3323267973553827,125.16855292215588,53.66681592994775
Bicc1,chr10,71159022,71160060,4.945223419091365,121.9668397828394,24.66356511052226
Bin1,chr18,32377246,32377767,8.116579726619758,363.398167906584,44.77232777185142
Bmp2k,chr5,96997052,96998110,2.081330821152099,248.0238533027901,119.16599263422196
Borcs7,chr19,46689848,46690150,4.25288836266064,256.1750239953803,60.23553927362326
Bphl,chr13,34037570,34037885,4.478068141637024,107.4041877128471,23.984491596767867
Brap,chr5,121660346,121661160,3.395521065773727,84.78835075438415,24.970644891305863
Brinp2,chr1,158356039,158356243,9.215859166414024,334.944320929208,36.34434021625115
Btbd11,chr10,85598645,85598868,2.932473973177507,556.806521736013,189.8760319201335
Btbd19,chr4,117120599,117121347,3.239502852849121,539.4337279212483,166.51744184970232
Btd,chr14,31641076,31641345,2.544863721587527,1252.7014731202237,492.2469767217115
Bub3,chr7,131560185,131560725,2.357309220340527,196.01490377792712,83.15196923957716
C1galt1,chr6,7844531,7845147,5.992361217610139,232.64361271967928,38.82336265644242
C230034O21Rik,chr3,38885050,38888327,3.2233670120295104,433.2918500613585,134.42212706288987
C2cd2l,chr9,44319565,44320353,2.137434234239961,248.2077721444369,116.12416801806104
C630004M23Rik,chr2,10047908,10048762,4.6220768966132,183.658954750656,39.73515777836388
Cachd1,chr4,100776432,100778008,5.710170930133589,238.4073352574825,41.751348282652025
Cad,chr5,31054724,31055202,2.229477256468274,190.80198167539496,85.58148827122163
Camsap1,chr2,25982204,25983940,2.133213080584833,1001.091598965465,469.28814007225657
Canx,chr11,50325269,50325990,2.761740227001867,625.6471209610152,226.5409015822661
Capn1,chr19,6015453,6015722,12.222515534641955,376.3921869193044,30.79498535735184
Car2,chr3,14886138,14887025,4.773410447790503,316.885055641167,66.38546152842262
Card19,chr13,49215547,49216388,3.151940153568464,284.90040630903127,90.38890093978522
Cartpt,chr13,99900454,99900895,2.4398157381169643,49.452953849261576,20.269134704176096
Cask,chrX,13845930,13847105,10.282217274353108,252.06539279847647,24.514692315168464
Casp2,chr6,42264830,42265350,2.7750873541851777,1001.8527125601722,361.0166400885556
Cbfa2t2,chr2,154436129,154436995,3.970587483731188,325.6900194356387,82.02565005055261
Cblb,chr16,52031424,52032329,2.491938088458816,1796.1055695448892,720.7665302213521
Cbll1,chr12,31498907,31500161,2.134730861219202,786.1746468628521,368.27810996925706
Ccbl1,chr2,30205846,30206123,3.530380088163726,199.90284450819448,56.62360412081605
Ccdc14,chr16,34690530,34691019,5.084471864300023,118.10886004415228,23.229327095590538
Ccdc166,chr15,75981448,75982225,5.906684514244291,113.53765540049304,19.221892607721102
Ccdc186,chr19,56821776,56822350,3.5394211936670024,444.6567656397183,125.629796881855
Ccdc43,chr11,102697575,102697952,2.6900179746676884,326.2382382796846,121.27734511513307
Ccdc87,chr19,4839196,4839726,5.79362682289853,263.6147576989408,45.500817666929976
Ccna2,chr3,36571391,36572316,4.0066958878550345,607.654775699878,151.65981963886534
Ccnc,chr4,21727555,21727838,3.773805359234052,363.29923188575225,96.26867241491466
Ccndbp1,chr2,121008340,121008641,3.272469897856589,260.0707631611133,79.47231640891643
Ccnjl,chr11,43528462,43529487,3.960926017234124,246.1642703174176,62.14816162845468
Ccno,chr13,112987476,112988322,2.0688924873233803,511.6462465527511,247.3044151340561
Ccny,chr18,9449439,9450330,4.7126914956654895,639.4881467865172,135.69488844637678
Ccp110,chr7,118712419,118712914,4.7236396836665016,370.33115721684834,78.39953553133763
Ccpg1,chr9,72985204,72986093,3.964500405754354,329.63642485837534,83.14702765067646
Ccser1,chr6,61180109,61181080,6.7761739841604,155.42483110665847,22.936959923102734
Cct6a,chr5,129787027,129787719,3.7744339685078425,686.4914762269351,181.8793180526424
Cct6b,chr11,82763856,82764791,7.907596820126496,660.6861574043065,83.55081479656643
Cd14,chr18,36725676,36726233,4.644695571567446,677.9485752136977,145.96189669862696
Cd151,chr7,141467373,141467911,2.665144278685772,115.311654934782,43.26657129108378
Cd47,chr16,49855196,49856024,3.6116839052838814,329.5570698439226,91.2474841338639
Cd81,chr7,143052674,143053288,10.970216927191768,301.79422025766604,27.510323839596253
Cdc16,chr8,13757502,13757876,5.877731745722148,208.9012794842536,35.541138745621275
Cdc27,chr11,104550009,104550838,2.597911808819651,758.2856415473684,291.88274943478234
Cdc37l1,chr19,28990229,28990818,8.717661228909668,287.51743465473766,32.98102863888162
Cdc6,chr11,98907613,98908088,3.9237313470169752,103.69853867371,26.42855218733236
Cdca2,chr14,67715116,67716535,2.5536552453572625,7737.708829550912,3030.052252988593
Cdh2,chr18,16806909,16807133,2.1470927712574706,56.9433209507985,26.521127411485327
Cdh20,chr1,104768481,104768920,3.825051065325732,363.3515357173128,94.99259735670238
Cdk1,chr10,69352785,69353086,3.0184389776519693,173.16245721987232,57.36821532651114
Cdk11b,chr4,155624524,155625149,2.992156717712481,325.3187848879052,108.72384556668976
Cdk12,chr11,98202611,98203726,9.643515016804814,274.860329789055,28.50208967477965
Cdk17,chr10,93160440,93161666,3.2203336827209497,500.7550711922684,155.49788330293975
Cdk19os,chr10,40349040,40350160,2.252057027023687,1334.7952521634231,592.700467237939
Cdk5rap2,chr4,70410101,70410673,7.034237902684246,833.0429376298521,118.42689274298856
Cecr5,chr6,120530876,120531553,5.534479953558428,504.5069406016602,91.1570635064428
Cecr6,chr6,120492284,120494016,7.45912424392829,169.52828049106674,22.72763865396965
Cemip,chr7,84086232,84086786,2.8701607063750565,162.94104705183938,56.770705100213696
Cep131,chr11,120086396,120087086,3.20162077855324,212.8047237646173,66.46781067581037
Cep162,chr9,87255277,87255637,2.403211912421804,955.7992127248664,397.71740801737
Cep250,chr2,155956464,155956970,3.1676059414644144,683.523736874536,215.7855962849143
Cep55,chr19,38054624,38055351,2.2320805743310848,755.4947415668288,338.47108847906946
Cep83,chr10,94688296,94689126,4.208313344303683,316.26490541316645,75.15241369591892
Cfap20,chr8,95434408,95435087,2.123583499938132,336.49442446978003,158.45594226908597
Cfap36,chr11,29247060,29247529,3.7875907195464937,421.4973796688173,111.2837713678011
Cfap43,chr19,47918962,47919418,7.988555322922568,549.5857651190466,68.79664005606257
Cgrrf1,chr14,46831779,46832643,7.206148535588825,419.3813891311816,58.19771644450475
Chchd1,chr14,20702837,20703233,3.989737419688439,247.2354872714749,61.96785935120054
Chchd3,chr6,33059887,33060308,4.943774695378784,732.6988106945668,148.20635159192437
Chchd4,chr6,91472979,91474077,4.202867587491922,1399.2510848564268,332.9277108374084
Chchd5,chr2,129129397,129129848,2.511315082087053,415.7667139717032,165.55736750729668
Chd6,chr2,161108518,161109676,2.75754798151432,831.4674509323104,301.5242006689241
Chkb,chr15,89429313,89429985,2.1408330324613143,335.59706646489394,156.76003750701577
Chn2,chr6,54039433,54040338,3.130934237386671,267.8409249861273,85.54664668066896
Chpf2,chr5,24586485,24587026,9.049512160374752,171.129308805936,18.91033525047491
Chrac1,chr15,73090254,73090909,8.237330945364727,505.8840047059642,61.41358263511713
Chrd,chr16,20732786,20733764,11.074297185425516,178.5194644656859,16.12016198198374
Chst11,chr10,82985164,82985876,3.781715910731068,364.273440616846,96.32490890793169
Chst14,chr2,118926382,118927094,3.060119543973264,195.7490520513054,63.96777944078111
Cib2,chr9,54559948,54560181,7.189193971376667,381.7453009236482,53.09987495726832
Cisd1,chr10,71344489,71345106,2.448136727277092,97.95530471397537,40.01218707376889
Cisd2,chr3,135422919,135423611,2.8881475055773,380.7666939405764,131.83768945501507
Ckap2,chr8,22185507,22185965,2.238750107219205,421.2855765358108,188.178919646864
Ckb,chr12,111670537,111672509,3.323396767775044,243.7135186552297,73.33265802577996
Clcn3,chr8,60982714,60983709,3.8101621469540894,629.3007545208251,165.16377262944025
Clec11a,chr7,44304487,44304941,5.701074978337942,1896.7916112455096,332.7077118705934
Cln8,chr8,14888714,14889037,3.3076058078424624,1880.589208919374,568.5650945649036
Clspn,chr4,126556699,126557422,3.0011252808405047,82.55931675340871,27.509453630768416
Cmc1,chr9,118149867,118150356,4.315346804795073,487.1928107995257,112.8977189639018
Cmc2,chr8,116921124,116922036,2.9445008512519544,1649.4730127785986,560.1876501673515
Cmtm6,chr9,114731112,114731542,4.635820993257628,351.1085535286761,75.73816030414699
Cnbp,chr6,87850403,87851334,4.929190470928001,112.7052136402029,22.86485261726644
Cnnm4,chr1,36471266,36472155,2.216570037380847,279.8902687551486,126.27179111645567
Cnot10,chr9,114639827,114640284,3.143943623619735,159.6846999543399,50.79120972611117
Cntrl,chr2,35109335,35109733,2.9777584676898696,454.67428575583807,152.69011596785825
Cntrob,chr11,69323596,69324008,7.678849000794083,485.55287113113855,63.23250673127271
Coa7,chr4,108328045,108328456,2.4586861794375308,876.9972891830336,356.6934635731603
Cog6,chr3,53016871,53017305,3.788790300624556,536.1868457046926,141.51927215826802
Col12a1,chr9,79718442,79719250,15.887411066725502,170.26902518732305,10.717229161643177
Col2a1,chr15,98001890,98002284,2.194633018508624,669.9953599484979,305.28810707668896
Cops2,chr2,125858656,125859247,5.161562257116179,194.644024695014,37.71029293052908
Cops8,chr1,90603176,90603710,2.602048012977048,149.5519256022839,57.47469872055857
Coq9,chr8,94838022,94838678,5.3850248493995645,304.8961407630288,56.61926347415555
Coro2b,chr9,62536503,62537148,5.088995555236266,126.46814387095044,24.85129776559197
Coro7,chr16,4679542,4679826,7.005109490951451,331.37802581133724,47.305188625442696
Cox11,chr11,90637769,90638673,7.766831275694606,451.2780422927645,58.1032375075517
Cpped1,chr16,11909092,11909407,3.93422975570068,580.6578824397138,147.59124873130335
Cpsf1,chr15,76607300,76607694,5.468740953448917,126.64793253829804,23.15851740215017
Cpsf4,chr5,145166959,145167700,3.4310861629473752,311.9937031324907,90.9314684375287
Crim1,chr17,78199717,78200011,3.68349384058407,141.87542481893985,38.51653646214419
Cryz,chr3,154596628,154597204,2.24166520583443,403.9181455322767,180.186650745611
Cse1l,chr2,166905915,166906629,2.004391557057554,448.27302706083054,223.645437680298
Csgalnact2,chr6,118138867,118139255,4.4294129604611285,416.98781098049386,94.14064904372404
Ctdsp2,chr10,126978410,126980162,2.310699607359356,560.4398558751975,242.54120011543287
Ctdspl2,chr2,121955799,121956772,2.46918463929327,428.4973126283967,173.53797922177304
Ctf1,chr7,127717034,127717466,17.32368699500661,169.62752975342366,9.791652885573216
Ctif,chr18,75697675,75697888,8.73537067587106,1056.0060945376272,120.88852708386368
Ctnnal1,chr4,56864599,56865514,6.602596072976909,501.1034671326083,75.89491490832272
Ctnnb1,chr9,120933178,120934555,2.136615467965394,81.27094385833702,38.03723462496872
Ctnnd2,chr15,30172358,30173548,5.800498934461274,355.2021334877905,61.236479396195286
Ctps,chr4,120569531,120570704,2.339120601727707,475.3821231051872,203.2311300041833
