gene,chr,cpg_start,cpg_end,mecp2_enrichment,exo_signal,endo_signal,binding_type,distance_to_gene,baseMean,log2FoldChange,padj
2510009E07Rik,chr16,21694141,21695013,2.356665781804734,377.29276459462494,160.0959998263709,both,348,3733.103657,-0.247036586,0.000877795
2610020H08Rik,chr7,119793770,119794341,7.420977015257834,269.5788969548465,36.326604488948185,both,236,,,
2810405F17Rik,chr4,137388147,137388569,4.295375366707827,870.711957947707,202.7091659314191,both,187,,,
2810468N07Rik,chr17,25570143,25571451,7.538239161767684,451.45992711351096,59.88930802344637,both,668,113.9871373,-0.694954208,0.003691924
3010026O09Rik,chr11,50174662,50175016,2.5873612946905418,306.91642997861044,118.62140421147438,both,218,,,
3110062M04Rik,chr6,34877803,34878253,4.834709703124927,322.2938672176702,66.66250654291709,both,193,,,
4921524J17Rik,chr8,85432233,85432998,4.922780173965482,842.1058060967604,171.0630530589817,both,165,432.9172912,-0.365933632,0.004958496
4921536K21Rik,chr11,3894617,3895477,2.247082829687614,248.2523002714813,110.47759209926096,both,379,,,
4930412M03Rik,chr11,60115124,60115553,4.781051362312449,338.80176195466385,70.8634432638255,both,323,120.8364027,1.029123074,8.07669e-06
4930427A07Rik,chr12,113155977,113156611,2.155598636599951,1075.896194275585,499.1171250565494,both,444,,,
4930524O07Rik,chr9,106891554,106892561,3.128551196654592,656.1231715067256,209.7210914139197,both,7,,,
4930534D22Rik,chr3,131302583,131303345,21.03972320728465,434.186379740732,20.636506263086307,both,60,,,
4930550C17Rik,chr13,56221627,56222549,2.491154641430606,124.76630042685156,50.08372356812081,both,597,,,
4930570G19Rik,chr3,156560893,156561148,2.0326675058640538,151.21257924523113,74.39120210708201,both,598,207.9870016,0.887199948,7.35831e-08
4933427D14Rik,chr11,72206712,72207669,14.470471189599063,177.4172706444459,12.260642263810183,both,210,,,
6330408A02Rik,chr7,13278477,13279091,3.944265245670336,313.1782509900429,79.40091030485898,both,370,,,
6430548M08Rik,chr8,120113643,120114695,4.074878597156063,515.6253983765911,126.53760991467476,both,509,422.8981351,0.407734522,0.00109769
6430573P05Rik,chr3,79286440,79287592,5.065403230608186,306.5888262299404,60.52604546412967,both,733,,,
6530402F18Rik,chr2,29251508,29253279,12.21975772170053,335.02763642874106,27.416880437308524,both,273,362.1207499,0.929879136,1.098e-10
6530409C15Rik,chr6,28260940,28262310,3.0408655536336746,176.98897749227407,58.20348659636778,both,1448,,,
8030462N17Rik,chr18,77713202,77714572,2.931156998789608,164.73725029780795,56.20212440542576,both,562,,,
9330136K24Rik,chr17,21532327,21532782,3.145343589329684,274.5757285892648,87.29594106053788,both,3096,,,
9430020K01Rik,chr18,4634916,4635554,13.521499694938608,262.8007679033351,19.435770723103087,both,13,,,
9430038I01Rik,chr7,137410453,137411112,2.737590614356777,2129.0958019321097,777.7261474986321,both,350,283.7992456,-0.978351231,2.72325e-09
9530052E02Rik,chr8,11006954,11009869,8.616028966819492,372.8939997013919,43.27910237273047,both,896,,,
9930014A18Rik,chr15,60822970,60825075,14.021170531599257,748.7537988795415,53.40166123734738,both,699,186.1507961,1.219880338,1.62891e-11
9930021J03Rik,chr19,29805086,29806698,4.468014745656954,537.4418760484358,120.2865045534699,both,709,2689.439506,0.18715425,0.031833048
9930104L06Rik,chr4,124936500,124937161,7.238943141928744,422.7774834390376,58.40320543343744,both,548,,,
A130006I12Rik,chr2,22895408,22896016,3.254870601094748,107.3232794833136,32.97313246407287,both,87,,,
A130057D12Rik,chr9,75441314,75441983,2.331178849930731,313.41458713517324,134.4446768399971,both,192,,,
A230020J21Rik,chr1,191025524,191026487,3.49199414637006,702.2366549040057,201.09903552787543,both,174,,,
A330033J07Rik,chr13,48261040,48262467,3.940578863645091,887.5756207200257,225.2399080014873,both,156,,,
A330040F15Rik,chr19,12595855,12596343,5.323116918152527,192.1055049020714,36.088913291941125,both,223,,,
A430035B10Rik,chr6,8509075,8510376,2.617942786159696,505.5442427771358,193.10744507091653,both,54,,,
A730013G03Rik,chr1,192834625,192835051,3.796830326952546,203.47330672033968,53.59030801980917,both,163,,,
A830073O21Rik,chr7,73740237,73741012,6.305980575831962,149.23911618585262,23.66628225240976,both,12,,,
A930002H24Rik,chr17,63863235,63864594,3.3651657466210096,235.818202092178,70.07625176530011,both,65,,,
A930007I19Rik,chr19,29521968,29523214,5.322498983310252,272.43308656348955,51.18518339181602,both,55,,,
A930033H14Rik,chr10,69212587,69213723,3.2691168756256896,268.3914456765459,82.09906708372957,both,625,107.0775306,-0.746341976,0.002045855
A930035D04Rik,chr6,47453877,47455201,7.67460891210873,90.94886935886342,11.85061941271919,both,101,,,
AA914427,chr16,17921791,17922241,3.426155001745037,320.98952629902595,93.68797562735398,both,252,,,
AV356131,chr7,116443037,116444061,2.1665221205405656,180.69519718796684,83.40334745480553,both,263,,,
Aacs,chr5,125475677,125476161,2.142329145760174,267.2198327527604,124.73332273969572,both,137,1828.34608,-0.372424455,0.000388227
Aard,chr15,52040030,52040580,7.943588669344144,438.6632096213096,55.222296606846776,both,77,,,
Aatf,chr11,84513298,84513787,2.865162014357515,182.85109697997348,63.81876349878109,both,265,,,
Abat,chr16,8513265,8513607,4.279993020571183,408.0443161838173,95.3376125200695,both,164,2381.129589,1.737878259,1.97203e-69
Abcc10,chr17,46327802,46328498,3.265553342884342,338.9939541031085,103.80903893111348,both,146,201.479629,0.544496469,0.008075368
Abce1,chr8,79711304,79711930,5.4007874117076105,367.7667439563161,68.09502317367392,both,190,12337.90966,-0.593385324,2.64936e-19
Abhd10,chr16,45742693,45742974,3.481928339747784,256.12909831201114,73.55955474102723,both,19,,,
Abhd14a,chr9,106447391,106447745,5.89880349802208,336.3601868758969,57.0217650051712,both,67,,,
Abhd17c,chr7,84151109,84152324,6.500801000382352,108.44281335085655,16.681454076886585,both,431,,,
Abracl,chr10,18022557,18023138,4.567402400820024,159.67512430814952,34.9597233384739,both,114,259.2855218,-1.687552074,5.68465e-22
Acaca,chr11,84179323,84180418,2.166220793532116,387.6720146843154,178.96237347634334,both,49651,,,
Acad8,chr9,26999270,26999714,2.7143480962419497,650.4007706259555,239.6158294974929,both,148,,,
Acadm,chr3,153944252,153944586,2.368743682129894,755.0339475024243,318.7486907927173,both,46,2126.310089,-0.274705388,0.000967074
Acbd3,chr1,180725762,180726715,52.48287399777605,202.29066779078167,3.854412923334833,both,281,,,
Acer2,chr4,86874033,86874720,3.289871440439593,326.3168139657838,99.1883178031362,both,363,,,
Acly,chr11,100527205,100527972,2.566006751353075,587.633802804016,229.0071148465031,both,28,11884.89083,-0.500188133,1.85588e-21
Acot2,chr12,83987870,83988465,4.73067349142607,385.0580791966504,81.39603798371084,both,9,,,
Acot8,chr2,164804633,164804974,3.360379519936823,490.4675604158365,145.9560021437869,both,92,,,
Actr2,chr11,20112370,20113193,4.6767858776160205,179.6253226250731,38.40785687555074,both,280,11743.87146,-0.537641011,2.7242899999999997e-20
Actr6,chr10,89732032,89732462,4.086485150982157,307.59554368330333,75.271420871155,both,167,410.4573121,-0.941660178,5.28359e-12
Acvr2b,chr9,119401916,119403600,2.397937699087564,266.0170168392183,110.93574989059978,both,528,,,
Acyp2,chr11,30649110,30649612,5.57063211644876,387.58522587215856,69.57652520756325,both,25,158.2897278,-0.523555709,0.011235832
Adam17,chr12,21373232,21374059,2.578884536634712,658.171833838268,255.21570449879167,both,427,3939.702302,-0.42474775,3.49868e-11
Adam19,chr11,46056019,46056350,3.3127503593114764,344.8347130091788,104.09317805669166,both,27,2798.570541,-0.306813395,1.33412e-05
Adamtsl3,chr7,82335315,82336476,3.028890930719639,101.71520246813354,33.58166563097961,both,379,398.9711206,-1.4717603,6.71615e-23
Adck3,chr1,180195709,180196322,3.8337104575241634,336.06385285449466,87.66020714864497,both,3280,,,
Adh5,chr3,138442658,138443447,2.386569169341697,570.9816315189136,239.2478872407504,both,435,3058.420917,-0.745595909,2.83731e-21
Ado,chr10,67548040,67549252,2.6348738990724736,617.8564383826107,234.49184365145825,both,297,,,
Adra1d,chr2,131561114,131562649,27.46971635587205,261.13061272353895,9.506127014220825,both,366,,,
Adra2b,chr2,127362915,127363630,2.6534561947864947,67.57539741867896,25.46693536959493,both,293,,,
Adrb2,chr18,62179553,62180449,10.867797351943423,273.67227689844293,25.181945157406137,both,490,,,
Aff1,chr5,103692195,103692992,2.3127404960457456,212.4367836377028,91.8550023233998,both,179,1594.179377,0.462872409,1.25939e-05
Agfg2,chr5,137684161,137685031,4.295581300782799,503.8374751684146,117.2920356731692,both,305,1246.33317,-0.441218021,1.29211e-07
Agl,chr3,116807932,116808331,2.210541729169609,687.2753058210166,310.90808952029687,both,165,2279.288275,-0.438062256,9.04034e-09
Ago1,chr4,126468403,126468848,5.723568148360537,158.9629487204514,27.77340019372092,both,265,4740.542223,0.331869921,7.74717e-07
Ahi1,chr10,20952416,20952958,2.2791499063171083,488.3269399934037,214.25836828016892,both,131,,,
Aimp2,chr5,143909446,143910295,4.725177297632958,566.5889711761412,119.90851040869296,both,448,780.5843149,-0.468231787,0.001879549
Ak2,chr4,128993046,128993583,3.162787178613029,297.2348003966171,93.97875469033704,both,1088,1822.55084,-0.658743478,9.70778e-18
Akap1,chr11,88863935,88864835,3.274682423430618,542.0477593931352,165.52681735326135,both,249,1270.870453,0.639842008,1.85319e-10
Akap13,chr7,75455504,75456287,3.352897445228602,349.6030164653902,104.26892625746687,both,30,3065.439726,0.528972315,1.42641e-16
Akr1a1,chr4,116651418,116651698,3.077246334317131,456.6413148806789,148.39283738460014,both,18,7687.931441,-0.362858421,8.64832e-09
Alcam,chr16,52452264,52453325,3.2151585636190587,545.4035735700635,169.63504685011375,both,749,,,
Aldh18a1,chr19,40588200,40588578,3.833471262404329,633.6592612085911,165.29646835311453,both,115,1609.560777,-0.272489063,0.000461925
Aldh2,chr5,121593162,121593688,12.14439843669626,312.39142015742493,25.723087214718173,both,136,,,
Aldoa,chr7,126808976,126809384,2.8257948317757715,96.47109220191084,34.139453833343936,both,276,14398.86851,-0.213359535,0.002799114
Alg1,chr16,5233591,5233841,3.176450579292012,89.84721221427105,28.28541164783265,both,30,496.6483366,0.379011337,0.001000525
Alg10b,chr15,90224109,90224639,3.288400165894448,191.5388271117192,58.246812263987465,both,202,10527.53147,-0.66551353,9.88383e-28
Alg6,chr4,99715351,99715891,2.497823767989528,295.95480678272924,118.485063107931,both,313,568.0916849,-0.681346847,1.30477e-10
Alkbh3,chr2,94010469,94010904,3.3367152714451707,203.9292856167728,61.11677773706133,both,97,374.0765402,-0.591425513,5.53846e-06
Alkbh7,chr17,56997385,56997633,4.820954212023594,328.31280638752423,68.10120817341574,both,46,,,
Amacr,chr15,10981770,10982073,5.774256979368545,654.3327512457525,113.31895230567108,both,14,174.4079222,-0.481974135,0.02348785
Anapc4,chr5,52834033,52834278,3.192121670378285,1148.7478821390712,359.8697044661639,both,21,2489.116985,-0.33621761,1.51036e-06
Ankrd27,chr7,35586064,35586613,3.319145367552025,665.1561731892185,200.39983174337203,both,180,,,
Ankrd29,chr18,12305494,12305853,12.337873894094065,169.9582903424281,13.77533048248972,both,133,725.629024,1.282269325,6.49331e-41
Ankrd39,chr1,36546910,36547290,2.369053596721871,338.8401841045289,143.02765651794115,both,155,,,
Ankrd50,chr3,38484377,38485349,2.2629171317983894,558.9530194455766,247.00551849256823,both,505,1693.902646,0.276259172,0.001106296
Ap1m1,chr8,72240014,72240639,2.057861714920322,658.2314555988554,319.86185020422585,both,4,,,
Ap3s2,chr7,79920436,79920800,3.0604419559266507,146.47216026793078,47.8598066479524,both,151,,,
Apaf1,chr10,91082300,91083380,2.328270102695483,705.3357511854534,302.9441259280324,both,610,2337.073733,0.658072017,1.25278e-16
Apbb2,chr5,66617847,66618746,6.61778441179226,330.1153890266566,49.88306787970041,both,38,,,
Aph1b,chr9,66795188,66795964,3.919159549056772,284.1404412154461,72.50035056210724,both,474,,,
Api5,chr2,94437452,94438255,4.3394424110328265,168.16755125218054,38.75326259074726,both,119,7002.428549,-0.348444363,9.28404e-10
Apip,chr2,103073378,103073940,2.113883336033983,852.2258341919447,403.1565127860227,both,297,353.0632391,-0.321059691,0.026406198
Apitd1,chr4,149137283,149137714,3.496401562130237,293.64830966058486,83.98586502223019,both,85,,,
Apoe,chr7,19696587,19696990,21.728461407622447,508.967790073672,23.42401426983337,both,478,2076.004894,2.049650278,2.65418e-80
Arf1,chr11,59227397,59228536,4.544581592811836,185.40640558656244,40.79724432273803,both,266,10617.55908,-0.480436646,4.18331e-17
Arfrp1,chr2,181364734,181365592,4.921392163440255,199.1503872226816,40.46627064230282,both,188,,,
Arhgap20,chr9,51764861,51766217,11.712125007694391,172.60723622643627,14.737482405032416,both,476,2260.093838,0.960743272,7.92879e-35
Arhgap31,chr16,38712700,38713353,2.7713820827658058,421.9559732023374,152.2547092392365,both,79,12114.13327,0.69509823,2.3104e-14
Arhgef12,chr9,43105426,43106549,2.233795398049968,98.22855966393554,43.97383921091696,both,831,7718.580987,0.610004854,2.1904199999999998e-20
Arhgef26,chr3,62338718,62339974,9.622330980506533,297.7398608946137,30.942591924741738,both,374,2369.756167,0.43803717,1.90356e-07
Arhgef39,chr4,43499500,43499853,2.7727804247049668,155.85439085150492,56.208702810677245,both,158,551.7316211,-1.223973809,2.07863e-27
Arih1,chr9,59485718,59487038,4.051762763870839,367.8808053794404,90.79524809788876,both,420,,,
Arih2,chr9,108648690,108649537,3.356476909194217,255.44678476563968,76.10562851360842,both,151,,,
Arl2,chr19,6140554,6141406,2.234244162185092,839.0962361923736,375.5615659175482,both,0,,,
Arl6,chr16,59639143,59639555,3.078838180649298,291.554953879591,94.69642013407304,both,164,1012.901599,-0.503488285,5.92088e-07
Arl6ip5,chr6,97210680,97210892,2.210766794478904,210.8153103541097,95.35845702070112,both,9,1004.901334,-0.651071734,2.36558e-09
Arl6ip6,chr2,53190977,53192516,2.026414396575132,723.139574223817,356.85670978552275,both,749,2253.449735,-0.441573541,3.76072e-08
Arl8a,chr1,135146495,135147566,32.251138521550466,168.51180380494233,5.224987753295637,both,329,3503.645969,0.892965204,1.6910500000000002e-32
Arnt2,chr7,84409544,84410337,2.459943187236916,487.3691849182936,198.1221303999796,both,161,4495.243229,1.22320339,1.44266e-56
Arntl,chr7,113206809,113208636,3.3201332550601164,1402.0351514215272,422.2827952115256,both,656,,,
Arpc4,chr6,113392417,113392955,3.875139982317029,179.2680893170327,46.26106157069569,both,2507,,,
Asap1,chr15,64382175,64383019,18.518246150480586,328.6104795753484,17.745226891630896,both,100,2603.94938,0.858282362,2.21554e-32
Asap2,chr12,21111482,21112601,3.0444645003240534,301.47455303964574,99.02383588560706,both,266,1714.97957,0.569506032,1.57492e-13
Asap3,chr4,136206183,136206663,6.969732806097602,375.8217127654772,53.921968491630345,both,182,,,
Ascl4,chr10,85928425,85928918,4.425826122267374,84.10014963874973,19.00213594375569,both,744,,,
Aspm,chr1,139454634,139455233,4.278966149876988,232.2060875631508,54.26686714262189,both,138,9539.135709,-0.492315088,4.70149e-18
Aspscr1,chr11,120672900,120673537,3.772666657483801,144.02279410800878,38.175329861786814,both,73,,,
Atad2b,chr12,4917016,4918101,2.0470778342643365,348.6880960460562,170.33455700103613,both,388,3050.109678,-0.145332559,0.04626233
Atad3a,chr4,155760771,155761212,4.72330847654555,170.20900692707212,36.03597092425278,both,119,1709.983244,0.261043167,0.001206429
Atf3,chr1,191182423,191184370,8.709004514848427,380.841872518384,43.7296675950813,both,12127,,,
Atg3,chr16,45158612,45159270,3.024590520764256,591.741555571517,195.6435264572592,both,173,1544.991606,-0.276559051,0.000638876
Atic,chr1,71556948,71557367,7.177290929617065,564.7667165591996,78.68800667236322,both,202,3246.396859,-0.404933848,2.56887e-09
Atox1,chr11,55460934,55461289,4.460172553605541,353.40208343463564,79.23506976180784,both,50,955.1880192,-0.434533382,1.76166e-05
Atp11b,chr3,35753871,35754721,6.626466017461921,153.8934773399392,23.224064974362264,both,235,2129.275588,-0.24389243,0.003170188
Atp2c1,chr9,105494545,105495594,7.051707506177788,153.47378446104315,21.76405988572121,both,31725,2881.405037,-0.251981564,0.000207334
Atp5c1,chr2,10080057,10080881,3.0335834763945977,358.68724571652865,118.2387920120224,both,371,8899.230121,-0.594142433,1.7676e-16
Atp8b1,chr18,64660491,64661510,2.1138580790162123,346.34816875046346,163.84646263085628,both,510,,,
Atpif1,chr4,132533295,132533691,10.231449302969532,334.49521754145184,32.69284806448382,both,32,380.6266352,-0.353187433,0.017465844
Atraid,chr5,31048257,31048709,3.252125729377329,857.997124105576,263.82655392288694,both,55,,,
Atrn,chr2,130906267,130906976,6.659554264908246,226.3034003556212,33.98176384688399,both,228,2790.385349,0.554249942,1.40769e-10
Atrnl1,chr19,57610205,57611845,3.804981440413551,489.4316315162199,128.6291770881871,both,829,3731.302205,0.267041044,0.000585215
Atxn7,chr14,14012433,14013127,3.357022901840192,250.210075573087,74.5333239865392,both,58,1403.779549,0.331590758,0.000173245
Auts2,chr5,131537191,131538947,119.16670520550916,546.4466230303725,4.585564584402976,both,99858,1514.093144,0.723445187,9.91732e-19
Avpi1,chr19,42128800,42129394,4.476966263377916,500.6288298079024,111.82323036541555,both,335,91.4858672,-0.740624422,0.004893587
Axin2,chr11,108920190,108922170,2.7628931549890754,391.946938122994,141.86105511001702,both,159,1805.152028,1.16932404,4.5481999999999995e-40
Azi2,chr9,118040102,118041216,2.0494967992388444,488.0302075248008,238.12196618508924,both,397,,,
B230208H11Rik,chr10,12922723,12923133,3.784625869431872,894.6557882049515,236.3921346706993,both,33,,,
B230377A18Rik,chr5,134176308,134176826,2.210230706537327,102.68080853214128,46.45705456377758,both,38,,,
B3galnt2,chr13,13953979,13955217,2.254033280036355,831.0948428974398,368.7145395138244,both,695,,,
B3galt1,chr2,67565649,67566279,5.626742977268155,699.2281691899311,124.268723845178,both,222,1070.036742,-0.334393306,0.000103739
B3gat3,chr19,8920297,8920831,4.079410179276939,110.69000485714469,27.133825723002943,both,77,,,
B4galt7,chr13,55600014,55600221,2.717009294967098,252.72586177596085,93.01619329904474,both,118,267.5527116,-0.509726495,0.001308029
B630005N14Rik,chr6,13677459,13678170,2.3823510864538875,272.953565582964,114.57319080087956,both,204,,,
BC003965,chr17,25184133,25185217,3.433469392554079,64.01830076367018,18.645368123129952,both,428,916.3100313,-0.402020471,5.2825e-05
BC029722,chr2,155818920,155819289,2.5732956829082525,175.58665135650952,68.23415300571575,both,137,,,
BC037039,chr18,37805998,37807484,3.857168651886679,146.635311589824,38.01630802897338,both,280,,,
BC051226,chr17,33908464,33909829,4.282941409537155,426.3729869007454,99.55144050098556,both,282,,,
BC055324,chr1,163994433,163995154,3.524756343039601,195.30027171002092,55.40816235303296,both,358,1089.399425,-0.702342377,6.62736e-14
Bace1,chr9,45838654,45838941,12.7816595986628,233.33256930658385,18.25526391979605,both,74,1458.102474,0.503029365,3.45038e-09
Bag1,chr4,40947952,40948731,2.3911595508860843,499.2429230641089,208.78695563376607,both,437,1355.475082,-0.434030682,5.38358e-06
Bag2,chr1,33757611,33757949,2.372801431204443,136.0438675584392,57.3347039365965,both,154,420.8791018,-1.543188997,4.16536e-25
Bambi,chr18,3507134,3508532,2.405665052183969,486.1906148311597,202.10237264318008,both,823,,,
Bard1,chr1,71102404,71103220,4.579292861232354,199.3253204192001,43.52753284391573,both,74,,,
Baz1b,chr5,135186688,135188188,3.03462461723052,779.0405823789042,256.7172815891402,both,576,6064.140769,0.21044337,0.001129625
Bbs10,chr10,111298434,111298840,2.2626951299352185,386.134495447247,170.6524623395915,both,245,178.1072024,-0.590444775,0.002972402
Bcap31,chrX,73716076,73716670,4.030702570470491,625.3791385563053,155.15387891379612,both,495,,,
Bckdhb,chr9,83925000,83925312,2.256017952324423,269.6318616826618,119.51671812046284,both,145,742.881622,-0.443148247,7.45209e-06
Bckdk,chr7,127904064,127904271,2.0790312747059394,354.38309278633096,170.45587389562252,both,18,,,
Bcl7c,chr7,127708278,127708999,6.279356784538401,244.5545529551732,38.94579673468108,both,66,1180.68549,-0.502830847,5.19245e-10
Bcl9,chr3,97227607,97227810,3.417271183425873,684.4952727315616,200.30463957658267,both,23945,744.0691447,0.417632772,0.000146877
Bcr,chr10,75060384,75062209,2.3323267973553827,125.16855292215588,53.66681592994775,both,512,1678.234896,0.482129373,1.05482e-07
Bicc1,chr10,71159022,71160060,4.945223419091365,121.9668397828394,24.66356511052226,both,360,,,
Bin1,chr18,32377246,32377767,8.116579726619758,363.398167906584,44.77232777185142,both,29,2045.167353,0.37161676,3.21769e-07
Bmp2k,chr5,96997052,96998110,2.081330821152099,248.0238533027901,119.16599263422196,both,637,1144.869298,0.388883477,0.000111436
Borcs7,chr19,46689848,46690150,4.25288836266064,256.1750239953803,60.23553927362326,both,58,421.6783859,-0.344730771,0.00954494
Bphl,chr13,34037570,34037885,4.478068141637024,107.4041877128471,23.984491596767867,both,71,,,
Brap,chr5,121660346,121661160,3.395521065773727,84.78835075438415,24.970644891305863,both,217,,,
Brinp2,chr1,158356039,158356243,9.215859166414024,334.944320929208,36.34434021625115,both,83,3923.959656,-0.955638756,1.3047299999999999e-31
Btbd11,chr10,85598645,85598868,2.932473973177507,556.806521736013,189.8760319201335,both,61424,613.0973369,0.718434494,2.4648e-11
Btbd19,chr4,117120599,117121347,3.239502852849121,539.4337279212483,166.51744184970232,both,1380,231.6876307,0.887604504,1.42438e-08
Btd,chr14,31641076,31641345,2.544863721587527,1252.7014731202237,492.2469767217115,both,48,,,
Bub3,chr7,131560185,131560725,2.357309220340527,196.01490377792712,83.15196923957716,both,37,5972.594215,-0.462217626,4.53869e-08
C1galt1,chr6,7844531,7845147,5.992361217610139,232.64361271967928,38.82336265644242,both,311,2893.625244,-0.422829221,9.31132e-11
C230034O21Rik,chr3,38885050,38888327,3.2233670120295104,433.2918500613585,134.42212706288987,both,68,247.3009326,0.812236922,8.26311e-08
C2cd2l,chr9,44319565,44320353,2.137434234239961,248.2077721444369,116.12416801806104,both,71,725.4416919,0.712355635,2.32657e-11
C630004M23Rik,chr2,10047908,10048762,4.6220768966132,183.658954750656,39.73515777836388,both,70,,,
Cachd1,chr4,100776432,100778008,5.710170930133589,238.4073352574825,41.751348282652025,both,243,1627.671192,1.047447483,1.40018e-35
Cad,chr5,31054724,31055202,2.229477256468274,190.80198167539496,85.58148827122163,both,56,3228.61477,0.712119637,6.07407e-20
Camsap1,chr2,25982204,25983940,2.133213080584833,1001.091598965465,469.28814007225657,both,658,2207.218755,0.712663857,1.43614e-25
Canx,chr11,50325269,50325990,2.761740227001867,625.6471209610152,226.5409015822661,both,317,,,
Capn1,chr19,6015453,6015722,12.222515534641955,376.3921869193044,30.79498535735184,both,103,,,
Car2,chr3,14886138,14887025,4.773410447790503,316.885055641167,66.38546152842262,both,135,8012.410813,-0.48270193,1.54878e-14
Card19,chr13,49215547,49216388,3.151940153568464,284.90040630903127,90.38890093978522,both,362,,,
Cartpt,chr13,99900454,99900895,2.4398157381169643,49.452953849261576,20.269134704176096,both,212,,,
Cask,chrX,13845930,13847105,10.282217274353108,252.06539279847647,24.514692315168464,both,4262,9214.718668,0.739308685,3.50685e-38
Casp2,chr6,42264830,42265350,2.7750873541851777,1001.8527125601722,361.0166400885556,both,155,,,
Cbfa2t2,chr2,154436129,154436995,3.970587483731188,325.6900194356387,82.02565005055261,both,352,1592.353473,0.377859598,3.24179e-06
Cblb,chr16,52031424,52032329,2.491938088458816,1796.1055695448892,720.7665302213521,both,125,1429.140361,0.464262511,6.12439e-07
Cbll1,chr12,31498907,31500161,2.134730861219202,786.1746468628521,368.27810996925706,both,545,824.6451002,0.389992861,0.000137068
Ccbl1,chr2,30205846,30206123,3.530380088163726,199.90284450819448,56.62360412081605,both,276,,,
Ccdc14,chr16,34690530,34691019,5.084471864300023,118.10886004415228,23.229327095590538,both,86,652.8704039,-0.509793406,2.47272e-06
Ccdc166,chr15,75981448,75982225,5.906684514244291,113.53765540049304,19.221892607721102,both,230,,,
Ccdc186,chr19,56821776,56822350,3.5394211936670024,444.6567656397183,125.629796881855,both,160,1566.681101,-0.518006567,1.82918e-11
Ccdc43,chr11,102697575,102697952,2.6900179746676884,326.2382382796846,121.27734511513307,both,170,857.7839216,-0.89859409,5.078550000000001e-23
Ccdc87,chr19,4839196,4839726,5.79362682289853,263.6147576989408,45.500817666929976,both,170,,,
Ccna2,chr3,36571391,36572316,4.0066958878550345,607.654775699878,151.65981963886534,both,166,9050.654237,-0.570550621,2.1557e-12
Ccnc,chr4,21727555,21727838,3.773805359234052,363.29923188575225,96.26867241491466,both,146,2226.682582,-0.221066841,0.009563586
Ccndbp1,chr2,121008340,121008641,3.272469897856589,260.0707631611133,79.47231640891643,both,63,,,
Ccnjl,chr11,43528462,43529487,3.960926017234124,246.1642703174176,62.14816162845468,both,322,,,
Ccno,chr13,112987476,112988322,2.0688924873233803,511.6462465527511,247.3044151340561,both,326,,,
